"","state","county","year","new_location","lon","lat","londdmm","latddmm"
"6253","MA",23,2011,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6258","MA",19,2022,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6275","MA",1,2015,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6276","MA",19,2016,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6278","MA",1,2017,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6283","MA",1,2011,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6285","MA",1,2004,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6319","MA",1,2010,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6363","MA",1,2021,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6370","MA",19,2011,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6447","MA",1,2020,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6504","MA",1,2003,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6515","MA",19,2017,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6521","MA",19,2018,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6525","MA",1,2018,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6553","MA",1,2013,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6821","MA",1,2019,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6833","MA",1,2014,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6919","MA",23,2022,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6920","MA",23,2012,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6932","MA",9,2022,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6948","MA",19,2012,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"7178","MA",1,2009,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"7841","MA",23,2014,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"8195","MA",1,2008,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"9625","MA",23,2017,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"9627","MA",9,2020,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"9628","MA",23,2020,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"9644","MA",1,2005,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"24478","RI",3,2010,"CHATHAM EAST",-69.9166666666667,41.6666666666667,6955,4140
"6917","MA",1,2003,"CHATHAM EAST",-69.8333333333333,41.6666666666667,6950,4140
"6915","MA",1,2008,"CHATHAM CRAB AREA",-69.6833333333333,41.6666666666667,6941,4140
"6911","MA",1,2014,"CHATHAM CRAB AREA",-69.6666666666667,41.6666666666667,6940,4140
"9623","MA",19,2018,"CHATHAM CRAB AREA",-69.6666666666667,41.6666666666667,6940,4140
"9618","MA",1,2015,"CHATHAM CRAB AREA",-69.5833333333333,41.6666666666667,6935,4140
"9617","MA",1,2016,"CHATHAM CRAB AREA",-69.5666666666667,41.6666666666667,6934,4140
"9616","MA",1,2002,"CHATHAM CRAB AREA",-69.5,41.6666666666667,6930,4140
"9615","MA",1,2003,"CHATHAM CRAB AREA",-69.3333333333333,41.6666666666667,6920,4140
"9614","MA",1,2003,"CHATHAM CRAB AREA",-69.1666666666667,41.6666666666667,6910,4140
"13303","MA",1,2020,"NEAR CRAB LEDGE",-69.9,41.6833333333333,6954,4141
"13302","MA",1,2008,"NEAR CRAB LEDGE",-69.7833333333333,41.6833333333333,6947,4141
"6840","MA",1,2008,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"7620","MA",1,2015,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"7644","MA",1,2009,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"7650","MA",23,2009,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"7651","MA",7,2009,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"7654","MA",1,2010,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"7655","MA",1,2011,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"7656","MA",23,2012,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"7711","MA",1,2006,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8411","MA",1,2012,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8415","MA",1,2018,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8416","MA",1,2007,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8424","MA",19,2007,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8426","MA",19,2008,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8482","MA",9,2022,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8503","MA",1,2013,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8504","MA",19,2013,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8506","MA",1,2014,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8530","MA",19,2005,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8531","MA",1,2005,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8536","MA",23,2006,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8554","MA",23,2007,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"8555","MA",7,2007,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"9473","MA",1,2016,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"9476","MA",1,2017,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"9524","MA",1,2002,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"9539","MA",23,2008,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"9543","MA",9,2003,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"11273","MA",19,2009,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"24879","RI",9,2009,"BC BUOY",-69.5833333333333,41.6833333333333,6935,4141
"13267","MA",1,2013,"NEAR BC BUOY",-69.2833333333333,41.6833333333333,6917,4141
"14344","MA",1,2007,"NEAR BC BUOY",-69.2833333333333,41.6833333333333,6917,4141
"14345","MA",1,2009,"NEAR BC BUOY",-69.2833333333333,41.6833333333333,6917,4141
"14348","MA",1,2015,"NEAR BC BUOY",-69.2833333333333,41.6833333333333,6917,4141
"16172","MA",1,2016,"NEAR BC BUOY",-69.2833333333333,41.6833333333333,6917,4141
"8335","MA",19,2010,"EAST CHATHAM AREA",-69.8,41.7,6948,4142
"8337","MA",1,2010,"EAST CHATHAM AREA",-69.85,41.7166666666667,6951,4143
"8597","MA",1,2003,"OFF NAUSET BEACH",-69.8833333333333,41.75,6953,4145
"15361","MA",1,2011,"POLLOCK RIP",-69.8166666666667,41.75,6949,4145
"15363","MA",1,2005,"POLLOCK RIP",-69.8166666666667,41.75,6949,4145
"11495","MA",1,2017,"OFF NAUSET BEACH",-69.9166666666667,41.7666666666667,6955,4146
"11483","MA",1,2017,"OFF NAUSET BEACH",-69.0333333333333,41.7666666666667,6902,4146
"11487","MA",1,2021,"OFF NAUSET BEACH",-69.85,41.7833333333333,6951,4147
"8573","MA",1,2022,"BC BUOY NORTHEAST",-69.55,41.7833333333333,6933,4147
"6279","MA",19,2010,"BC BUOY NORTHEAST",-69.5,41.7833333333333,6930,4147
"8568","MA",23,2022,"CAPE COD BAY",-70.3333333333333,41.8,7020,4148
"11497","MA",1,2022,"OFF NAUSET BEACH",-69.9333333333333,41.8,6956,4148
"13486","MA",1,2010,"OFF NAUSET BEACH",-69.8833333333333,41.8,6953,4148
"6844","MA",1,2022,"BC BUOY NORTHEAST",-69.3333333333333,41.8,6920,4148
"8001","MA",23,2020,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8166666666667,7020,4149
"8619","MA",1,2021,"OFF WELLFLEET",-70.0333333333333,41.8166666666667,7002,4149
"11489","MA",1,2010,"OFF NAUSET BEACH",-69.8666666666667,41.8166666666667,6952,4149
"11485","MA",1,2021,"OFF NAUSET BEACH",-69.8,41.8166666666667,6948,4149
"6099","MA",1,2002,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"6235","MA",1,2011,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"6341","MA",23,2013,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"6376","MA",23,2020,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"6381","MA",1,2021,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"6382","MA",1,2022,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"6386","MA",23,2022,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"6544","MA",1,2020,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"7200","MA",23,2011,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"7204","MA",1,2008,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"7206","MA",23,2010,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"7208","MA",23,2016,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"7521","MA",1,2006,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"7784","MA",23,2017,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"7787","MA",1,2004,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8008","MA",1,2012,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8010","MA",1,2007,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8011","MA",23,2014,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8014","MA",9,2016,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8019","MA",23,2015,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8028","MA",9,2005,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8080","MA",23,2012,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8086","MA",23,2018,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8097","MA",1,2009,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"8367","MA",1,2016,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"18626","NH",15,2017,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"23448","NY",103,2010,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"24380","RI",9,2014,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"24416","RI",9,2008,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8333333333333,7020,4150
"11498","MA",23,2010,"OFF NAUSET BEACH",-69.95,41.8333333333333,6957,4150
"11486","MA",1,2021,"OFF NAUSET BEACH",-69.8,41.8333333333333,6948,4150
"6517","MA",1,2020,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.85,7020,4151
"9582","MA",1,2020,"OFF NAUSET BEACH",-69.8666666666667,41.85,6952,4151
"6433","MA",23,2022,"BARNSTABLE CAPE COD BAY",-70.3333333333333,41.8666666666667,7020,4152
"6854","MA",1,2005,"BILLINGSGATE",-70.1,41.8666666666667,7006,4152
"6855","MA",1,2006,"BILLINGSGATE",-70.1,41.8666666666667,7006,4152
"6856","MA",1,2007,"BILLINGSGATE",-70.1,41.8666666666667,7006,4152
"7151","MA",23,2011,"BILLINGSGATE",-70.1,41.8666666666667,7006,4152
"9609","MA",1,2010,"CCBAY BUOY",-70.2,41.9,7012,4154
"9611","MA",1,2011,"CCBAY BUOY",-70.2,41.9,7012,4154
"9612","MA",1,2009,"CCBAY BUOY",-70.2,41.9,7012,4154
"20505","NH",15,2005,"SOUTH OF SCANTUM",-70.4166666666667,41.9166666666667,7025,4155
"6348","MA",23,2022,"BARNSTABLE CAPE COD BAY",-70.3833333333333,41.9166666666667,7023,4155
"8581","MA",1,2022,"NORTHWEST OF REGAL SWORD",-69.65,41.9166666666667,6939,4155
"6130","MA",1,2006,"FISHING LEDGE",-70.3833333333333,41.9333333333333,7023,4156
"6246","MA",1,2020,"FISHING LEDGE",-70.3833333333333,41.9333333333333,7023,4156
"6248","MA",1,2007,"FISHING LEDGE",-70.3833333333333,41.9333333333333,7023,4156
"6357","MA",23,2007,"FISHING LEDGE",-70.3833333333333,41.9333333333333,7023,4156
"6444","MA",23,2020,"FISHING LEDGE",-70.3833333333333,41.9333333333333,7023,4156
"5827","MA",1,2012,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5830","MA",23,2021,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5835","MA",1,2022,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5836","MA",23,2020,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5842","MA",23,2011,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5848","MA",1,2005,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5872","MA",23,2022,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5873","MA",1,2007,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5875","MA",1,2021,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5892","MA",1,2016,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"5996","MA",1,2008,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6111","MA",1,2011,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6112","MA",1,2013,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6113","MA",23,2017,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6119","MA",1,2010,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6217","MA",1,2017,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6241","MA",1,2006,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6313","MA",1,2009,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6323","MA",1,2014,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"6339","MA",1,2020,"FISHING LEDGE",-70.3,41.9333333333333,7018,4156
"7171","MA",23,2022,"OFF PAMET",-70.4833333333333,41.95,7029,4157
"9556","MA",23,2010,"CAPE COD BAY",-69.95,41.95,6957,4157
"7172","MA",23,2022,"OFF PAMET",-70.5,41.9666666666667,7030,4158
"8610","MA",1,2020,"OFF PAMET",-70.35,41.9666666666667,7021,4158
"8609","MA",23,2022,"OFF PAMET",-70.3333333333333,41.9666666666667,7020,4158
"8608","MA",1,2017,"OFF PAMET",-70.1666666666667,41.9666666666667,7010,4158
"11503","MA",1,2022,"OFF PAMET",-69.8,41.9666666666667,6948,4158
"11501","MA",1,2022,"OFF PAMET",-69.6666666666667,41.9666666666667,6940,4158
"7722","MA",1,2021,"CAPE COD BAY",-70.35,41.9833333333333,7021,4159
"11499","MA",23,2015,"OFF NAUSET BEACH",-69.9666666666667,41.9833333333333,6958,4159
"9555","MA",1,2002,"CAPE COD BACKSIDE",-72,42,7200,4200
"9554","MA",9,2019,"CAPE COD BACKSIDE",-70.4833333333333,42,7029,4200
"9553","MA",1,2005,"CAPE COD BACKSIDE",-70.4166666666667,42,7025,4200
"5813","MA",23,2011,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5814","MA",1,2005,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5817","MA",1,2003,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5822","MA",23,2012,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5828","MA",1,2004,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5829","MA",1,2013,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5877","MA",1,2016,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5879","MA",23,2017,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5884","MA",1,2002,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5888","MA",23,2019,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5898","MA",1,2012,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5901","MA",1,2006,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5930","MA",23,2010,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5941","MA",23,2013,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5947","MA",9,2011,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5962","MA",1,2019,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5976","MA",23,2014,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5984","MA",23,2016,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6000","MA",23,2020,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6103","MA",1,2011,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6134","MA",1,2020,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6250","MA",1,2008,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6274","MA",1,2009,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6277","MA",1,2010,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6356","MA",23,2008,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6636","MA",1,2021,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6638","MA",23,2021,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6639","MA",1,2022,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6642","MA",23,2022,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"6789","MA",23,2015,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"7679","MA",23,2009,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"8523","MA",1,2018,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"8529","MA",9,2017,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"24923","RI",9,2015,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"24931","RI",9,2016,"CAPE COD BACKSIDE",-70.3333333333333,42,7020,4200
"5834","MA",23,2020,"CAPE COD BACKSIDE",-70.25,42,7015,4200
"5856","MA",1,2004,"CAPE COD BACKSIDE",-70.1833333333333,42,7011,4200
"9557","MA",1,2013,"CAPE COD BAY",-70.1166666666667,42,7007,4200
"13216","MA",23,2022,"EAST OF PTOWN",-69.4166666666667,42,6925,4200
"14483","MA",23,2022,"NEAR WOOD END",-70.3333333333333,42.0166666666667,7020,4201
"16945","MA",1,2021,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"16947","MA",23,2011,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17038","MA",1,2009,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17160","MA",1,2019,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17290","MA",1,2010,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17309","MA",1,2020,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17446","MA",1,2007,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17523","MA",1,2004,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17526","MA",23,2012,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17561","MA",1,2017,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17571","MA",23,2008,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17572","MA",1,2008,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17582","MA",1,2006,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17629","MA",23,2019,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17656","MA",1,2012,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17724","MA",1,2003,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17766","MA",23,2017,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17807","MA",1,2014,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"17818","MA",23,2016,"WOOD END",-70.2333333333333,42.0166666666667,7014,4201
"16309","MA",1,2004,"WHITING END",-70.3333333333333,42.0333333333333,7020,4202
"14137","MA",23,2012,"WHITING GROUND",-70.3,42.0333333333333,7018,4202
"14139","MA",23,2011,"WHITING GROUND",-70.3,42.0333333333333,7018,4202
"15221","MA",23,2013,"WHITING GROUND",-70.3,42.0333333333333,7018,4202
"16356","MA",23,2015,"WHITING GROUND",-70.3,42.0333333333333,7018,4202
"16376","MA",1,2013,"WHITING GROUND",-70.3,42.0333333333333,7018,4202
"17435","MA",1,2012,"WHITING GROUND",-70.3,42.0333333333333,7018,4202
"16308","MA",23,2020,"WHITING END",-70.2333333333333,42.0333333333333,7014,4202
"14401","MA",23,2015,"NEAR PEAKED HILL",-70.0833333333333,42.0333333333333,7005,4202
"14397","MA",23,2015,"NEAR PEAKED HILL",-70.0666666666667,42.0333333333333,7004,4202
"8352","MA",23,2011,"HIGHLAND LIGHT",-70.0166666666667,42.0333333333333,7001,4202
"14389","MA",23,2015,"NEAR HIGHLAND LIGHT",-69.9666666666667,42.0333333333333,6958,4202
"5917","MA",1,2002,"GOLF BALL",-70.9,42.05,7054,4203
"5988","MA",23,2011,"GOLF BALL",-70.9,42.05,7054,4203
"5989","MA",23,2020,"GOLF BALL",-70.9,42.05,7054,4203
"5991","MA",23,2015,"GOLF BALL",-70.9,42.05,7054,4203
"6324","MA",1,2020,"GOLF BALL",-70.9,42.05,7054,4203
"6410","MA",23,2013,"GOLF BALL",-70.9,42.05,7054,4203
"6422","MA",1,2016,"GOLF BALL",-70.9,42.05,7054,4203
"6500","MA",1,2019,"GOLF BALL",-70.9,42.05,7054,4203
"6595","MA",1,2014,"GOLF BALL",-70.9,42.05,7054,4203
"6596","MA",1,2017,"GOLF BALL",-70.9,42.05,7054,4203
"6597","MA",1,2021,"GOLF BALL",-70.9,42.05,7054,4203
"6598","MA",23,2022,"GOLF BALL",-70.9,42.05,7054,4203
"6694","MA",1,2013,"GOLF BALL",-70.9,42.05,7054,4203
"7177","MA",1,2015,"GOLF BALL",-70.9,42.05,7054,4203
"7187","MA",23,2017,"GOLF BALL",-70.9,42.05,7054,4203
"7513","MA",1,2022,"GOLF BALL",-70.9,42.05,7054,4203
"11345","MA",1,2003,"NEAR RACE POINT",-70.3333333333333,42.05,7020,4203
"7723","MA",1,2004,"CAPE COD BAY NORTH",-70.1666666666667,42.05,7010,4203
"14403","MA",23,2009,"NEAR PEAKED HILL",-70.1333333333333,42.05,7008,4203
"14399","MA",23,2015,"NEAR PEAKED HILL",-70.0666666666667,42.05,7004,4203
"16883","MA",1,2009,"WEST OF PTOWN",-70.3666666666667,42.0666666666667,7022,4204
"5950","MA",1,2007,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6020","MA",23,2007,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6270","MA",1,2012,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6467","MA",23,2017,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6469","MA",9,2019,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6754","MA",9,2016,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6755","MA",1,2016,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6759","MA",23,2020,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6957","MA",1,2008,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6958","MA",23,2008,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6982","MA",1,2009,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6990","MA",23,2009,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6992","MA",1,2010,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6993","MA",23,2010,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6996","MA",1,2011,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"6997","MA",23,2011,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7018","MA",23,2012,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7031","MA",1,2013,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7032","MA",23,2013,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7035","MA",1,2014,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7036","MA",23,2014,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7037","MA",9,2015,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7038","MA",23,2015,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7039","MA",1,2015,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7050","MA",9,2020,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7347","MA",23,2016,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7365","MA",23,2022,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7366","MA",1,2022,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7640","MA",1,2020,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"7641","MA",23,2021,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"11581","MA",1,2021,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"11584","MA",9,2022,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"11785","MA",1,2004,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"11787","MA",1,2006,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"11788","MA",23,2006,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"11795","MA",9,2014,"RACE POINT",-70.2833333333333,42.0666666666667,7017,4204
"11570","MA",23,2015,"RACE POINT",-70.25,42.0666666666667,7015,4204
"12541","MA",1,2010,"PEAKED HILL",-70.1166666666667,42.0666666666667,7007,4204
"9624","MA",23,2011,"PEAKED HILL",-70.1,42.0666666666667,7006,4204
"16528","MA",23,2016,"STELLWAGEN BANK SOUTHWEST",-70.5,42.0833333333333,7030,4205
"9908","MA",23,2016,"STELLWAGEN BANK SOUTHEAST",-70.25,42.0833333333333,7015,4205
"9909","MA",23,2010,"STELLWAGEN BANK SOUTHEAST",-70.25,42.0833333333333,7015,4205
"9910","MA",1,2010,"STELLWAGEN BANK SOUTHEAST",-70.25,42.0833333333333,7015,4205
"9886","MA",23,2015,"STELLWAGEN BANK SOUTHEAST",-70.2,42.0833333333333,7012,4205
