"id","year","month","day","lon","lat","Size_class","catch","fhours","depth","sst","sstsource"
"2014-230501",2014,6,22,-70.2833333333333,42.2666666666667,"small",0,8,-190,16.67,"Field"
"2014-230901",2014,6,19,-70.1333333333333,42.0833333333333,"small",0,12,-140,15.7599992752075,"OISST"
"2014-233001",2014,6,22,-74.0833333333333,39,"small",3,6,-120,20,"Field"
"2014-234401",2014,6,21,-71.7333333333333,39.9166666666667,"small",0,5,-600,22.22,"Field"
"2014-234701",2014,6,22,-70.2166666666667,39.7833333333333,"small",0,18,-600,24.44,"Field"
"2014-240403",2014,6,29,-74.3333333333333,38.4166666666667,"small",0,4,-138,23.019998550415,"OISST"
"2014-240409",2014,6,29,-74.1666666666667,38.35,"small",1,7,-200,22.78,"Field"
"2014-240509",2014,6,28,-74.3333333333333,38.4166666666667,"small",0,10,-150,23.33,"Field"
"2014-241907",2014,6,30,-73.45,38.4,"small",0,8,-300,23.33,"Field"
"2014-242201",2014,6,29,-70.1666666666667,42.9166666666667,"small",0,3,-291,15.56,"Field"
"2014-242401",2014,6,29,-70.25,42.1666666666667,"small",0,8,-230,16.67,"Field"
"2014-242402",2014,6,29,-70.25,42.1666666666667,"small",0,10,-400,17.6999988555908,"OISST"
"2014-243001",2014,6,27,-69.35,41.4666666666667,"small",0,5,-200,15,"Field"
"2014-243801",2014,6,30,-70.25,42.1666666666667,"small",0,5,-100,18.89,"Field"
"2014-244003",2014,6,29,-74.2833333333333,38.1,"small",0,8,-132,22.78,"Field"
"2014-248601",2014,6,30,-69.9166666666667,41.6666666666667,"small",0,8,-275,16.11,"Field"
"2014-249401",2014,6,28,-73.05,39.8666666666667,"small",0,8,-210,21.6499996185303,"OISST"
"2014-249901",2014,6,22,-70.1666666666667,42.9166666666667,"small",0,12,-200,14.44,"Field"
"2014-250201",2014,6,22,-70.25,42.1666666666667,"small",0,4,-180,16.67,"Field"
"2014-250202",2014,6,22,-70.25,42.1666666666667,"small",0,4,-160,17.78,"Field"
"2014-250203",2014,6,22,-70.3166666666667,42.1333333333333,"small",0,5,-100,16.67,"Field"
"2014-250301",2014,6,27,-70.25,42.1666666666667,"small",0,4,-180,16.67,"Field"
"2014-250302",2014,6,27,-70.1333333333333,42.0833333333333,"small",0,6,-200,17.22,"Field"
"2014-250501",2014,6,24,-70.1333333333333,42.0833333333333,"small",0,6,-180,17.22,"Field"
"2014-250601",2014,6,20,-70.25,42.1666666666667,"small",0,4,-120,15.5299997329712,"OISST"
"2014-250602",2014,6,20,-70.25,42.1666666666667,"small",0,6,-180,17.22,"Field"
"2014-250603",2014,6,20,-70.25,42.1666666666667,"small",0,7,-170,17.22,"Field"
"2014-250604",2014,6,20,-70.25,42.1666666666667,"small",0,7,-180,17.22,"Field"
"2014-250605",2014,6,20,-70.25,42.1666666666667,"small",0,4,-170,16.67,"Field"
"2014-250606",2014,6,20,-70.25,42.1666666666667,"small",0,6,-180,16.67,"Field"
"2014-250802",2014,6,29,-73.3166666666667,39.95,"small",0,5,-240,21.6700000762939,"OISST"
"2014-250907",2014,7,6,-73.8333333333333,38.2333333333333,"small",1,8,-200,23.33,"Field"
"2014-250911",2014,7,6,-74.2833333333333,38.1,"small",0,7,-240,21.11,"Field"
"2014-250913",2014,7,6,-74.45,37.45,"small",0,2,-1500,23.33,"Field"
"2014-251001",2014,7,6,-69.6666666666667,41.6333333333333,"small",0,10,-280,17.22,"Field"
"2014-253301",2014,6,28,-70.2333333333333,42.1333333333333,"small",0,5,-120,17.78,"Field"
"2014-255701",2014,7,2,-70.25,42.1666666666667,"small",0,8,-160,17.78,"Field"
"2014-256401",2014,7,9,-70.2833333333333,42.2666666666667,"small",0,10,-180,17.7799987792969,"OISST"
"2014-257306",2014,7,6,-74.1,37.8666666666667,"small",0,5,-900,22.22,"Field"
"2014-257314",2014,7,6,-74.2833333333333,38.1,"small",0,8,-200,22.78,"Field"
"2014-257401",2014,7,9,-74.75,38.0833333333333,"small",1,8,-120,22.22,"Field"
"2014-257501",2014,7,10,-74.2833333333333,38.1,"small",1,10,-200,23.33,"Field"
"2014-258001",2014,7,7,-70.25,42.1666666666667,"small",0,5,-170,16.67,"Field"
"2014-258401",2014,7,9,-70.5,42.8666666666667,"small",0,8,-220,16.5799999237061,"OISST"
"2014-258701",2014,7,6,-71.3333333333333,41,"small",0,3,-190,18.33,"Field"
"2014-259402",2014,7,13,-74.3333333333333,38.4166666666667,"small",1,9,-150,23.33,"Field"
"2014-259501",2014,7,12,-74.4,38.1833333333333,"small",0,3,-150,23.89,"Field"
"2014-259601",2014,7,12,-70.25,42.1666666666667,"small",0,7,-86,18.33,"Field"
"2014-260001",2014,7,12,-70.1333333333333,42.0833333333333,"small",0,3,-100,18.1099987030029,"OISST"
"2014-260002",2014,7,12,-70.25,42.4166666666667,"small",0,8,NA,20,"Field"
"2014-260201",2014,7,11,-69.6666666666667,41.6333333333333,"small",0,8,-150,17.22,"Field"
"2014-260401",2014,7,12,-74.2833333333333,38.1,"small",0,8,-120,23.33,"Field"
"2014-260403",2014,7,12,-74.2833333333333,38.1,"small",0,5,-170,23.33,"Field"
"2014-260407",2014,7,12,-74.2833333333333,38.1,"small",0,5,-200,22.78,"Field"
"2014-260410",2014,7,12,-74.2833333333333,38.1,"small",0,11,-120,23.33,"Field"
"2014-260412",2014,7,12,-74.2833333333333,38.1,"small",0,8,-200,22.22,"Field"
"2014-260413",2014,7,12,-74.2833333333333,38.1,"small",0,7,-120,23.33,"Field"
"2014-260414",2014,7,12,-74.4,38.1833333333333,"small",0,9,-140,23.8899993896484,"OISST"
"2014-260416",2014,7,12,-74.4,38.1833333333333,"small",0,8,-200,23.33,"Field"
"2014-260418",2014,7,12,-74.4,38.1833333333333,"small",0,8,-140,23.33,"Field"
"2014-260421",2014,7,12,-74.2833333333333,38.1,"small",1,8,-200,23.33,"Field"
"2014-260805",2014,7,12,-74.5833333333333,37.0833333333333,"small",0,8,-120,23.89,"Field"
"2014-261306",2014,7,13,-74.4,38.1833333333333,"small",0,10,-140,23.33,"Field"
"2014-261308",2014,7,13,-74.4,38.1833333333333,"small",1,10,-140,23.33,"Field"
"2014-261501",2014,7,12,-70.1666666666667,42.9166666666667,"small",0,4,-120,16.67,"Field"
"2014-261502",2014,7,12,-70.1666666666667,42.9166666666667,"small",0,7,-200,19.44,"Field"
"2014-262401",2014,7,10,-70.25,42.1666666666667,"small",0,8,-200,19.2399997711182,"OISST"
"2014-262402",2014,7,10,-70.1333333333333,42.0833333333333,"small",0,4,-140,17.78,"Field"
"2014-262502",2014,7,11,-74.4,38.1833333333333,"small",2,6,-120,23.89,"Field"
"2014-262601",2014,7,13,-70.25,42.1666666666667,"small",0,3,-80,17.9099998474121,"OISST"
"2014-262701",2014,7,14,-70.4166666666667,42.4166666666667,"small",0,10,-280,15.56,"Field"
"2014-262702",2014,7,14,-70.4166666666667,42.4166666666667,"small",0,10,-130,16.11,"Field"
"2014-262703",2014,7,14,-70.1666666666667,42.9166666666667,"small",0,8,-220,15.56,"Field"
"2014-262902",2014,7,11,-70.4166666666667,42.4166666666667,"small",0,8,-280,16.67,"Field"
"2014-262904",2014,7,11,-70.1333333333333,42.0833333333333,"small",0,8,-130,18.4699993133545,"OISST"
"2014-263201",2014,7,13,-73.5833333333333,38.8333333333333,"small",0,7,-180,22.22,"Field"
"2014-263803",2014,7,12,-73.8333333333333,38.2333333333333,"small",1,4,-600,23.89,"Field"
"2014-263804",2014,7,12,-74.2833333333333,38.1,"small",1,8,-180,23.89,"Field"
"2014-263806",2014,7,12,-74.2833333333333,38.1,"small",1,6,-160,23.33,"Field"
"2014-263807",2014,7,12,-74.2833333333333,38.1,"small",2,8,-150,24.44,"Field"
"2014-263808",2014,7,12,-74.2833333333333,38.1,"small",2,7,-140,23.33,"Field"
"2014-263810",2014,7,12,-74.4,38.1833333333333,"small",1,18,-150,23.33,"Field"
"2014-263811",2014,7,12,-74.45,37.45,"small",0,17,-1800,25,"Field"
"2014-263812",2014,7,12,-74.4,38.1833333333333,"small",1,6,-120,23.33,"Field"
"2014-263813",2014,7,12,-74.2833333333333,38.1,"small",1,8,-120,23.89,"Field"
"2014-263814",2014,7,12,-73.8333333333333,38.2333333333333,"small",0,10,-600,22.78,"Field"
"2014-263815",2014,7,12,-74.2833333333333,38.1,"small",0,10,-125,23.33,"Field"
"2014-263816",2014,7,12,-74.1,37.8666666666667,"small",0,9,-500,23.33,"Field"
"2014-263817",2014,7,12,-74.2833333333333,38.1,"small",0,8,-1080,22.78,"Field"
"2014-263820",2014,7,12,-74.2833333333333,38.1,"small",1,9,-240,23.33,"Field"
"2014-263821",2014,7,12,-74.45,37.45,"small",0,8,-600,23.33,"Field"
"2014-263822",2014,7,12,-74.2833333333333,38.1,"small",0,8,-280,22.22,"Field"
"2014-263823",2014,7,12,-74.45,37.45,"small",0,8,-600,24.44,"Field"
"2014-266101",2014,7,13,-74.2833333333333,38.1,"small",1,8,-177,25,"Field"
"2014-266102",2014,7,13,-74.2833333333333,38.1,"small",1,6,-140,22.78,"Field"
"2014-266103",2014,7,13,-74.2833333333333,38.1,"small",0,8,-150,22.78,"Field"
"2014-266106",2014,7,13,-74.4,38.1833333333333,"small",1,8,-125,25,"Field"
"2014-266107",2014,7,13,-74.1,37.8666666666667,"small",0,8,-210,23.89,"Field"
"2014-266108",2014,7,13,-74.2833333333333,38.1,"small",1,8,-120,26.11,"Field"
"2014-266109",2014,7,13,-74.1,37.8666666666667,"small",0,8,-600,23.89,"Field"
"2014-266110",2014,7,13,-74.45,37.45,"small",0,10,-650,26.11,"Field"
"2014-266111",2014,7,13,-74.45,37.45,"small",0,8,-300,23.89,"Field"
"2014-266112",2014,7,13,-73.75,38.3333333333333,"small",0,8,-1500,22.78,"Field"
"2014-266113",2014,7,13,-74.45,37.45,"small",0,8,-700,24.6299991607666,"OISST"
"2014-266114",2014,7,13,-74.2833333333333,38.1,"small",0,8,-130,24.44,"Field"
"2014-266115",2014,7,13,-74.45,37.45,"small",0,8,-680,24.44,"Field"
"2014-266116",2014,7,13,-73.75,38.3333333333333,"small",0,8,-600,22.78,"Field"
"2014-266117",2014,7,13,-74.45,37.45,"small",3,8,-600,24.44,"Field"
"2014-266118",2014,7,13,-73.75,38.3333333333333,"small",0,8,-300,24.44,"Field"
"2014-266202",2014,7,17,-74.2833333333333,38.1,"small",0,8,-180,23.89,"Field"
"2014-266402",2014,7,12,-73.05,39.8666666666667,"small",2,8,-180,22.22,"Field"
"2014-266406",2014,7,12,-73.5833333333333,40.1666666666667,"small",2,5,-150,21.7099990844727,"OISST"
"2014-267003",2014,7,13,-71.7333333333333,39.9166666666667,"small",0,12,-950,21.11,"Field"
"2014-267501",2014,7,6,-70.9166666666667,41.4166666666667,"small",0,3,-150,16.11,"Field"
"2014-267603",2014,7,12,-71.2833333333333,40.9166666666667,"small",7,5,-200,21.11,"Field"
"2014-267701",2014,7,13,-71.3333333333333,41,"small",1,4,-160,18.89,"Field"
"2014-268802",2014,7,12,-71,41,"small",2,6,-260,21.11,"Field"
"2014-268803",2014,7,12,-70.9166666666667,40.75,"small",4,9,-185,20.0299987792969,"OISST"
"2014-268901",2014,7,19,-71.5833333333333,40.8333333333333,"small",0,5,-200,20,"Field"
"2014-268903",2014,7,19,-71.75,40.9166666666667,"small",0,6,-180,20.4300003051758,"OISST"
"2014-269702",2014,7,18,-74.2833333333333,38.1,"small",3,7,-155,24.8199996948242,"OISST"
"2014-269703",2014,7,18,-74.2833333333333,38.1,"small",1,7,-153,23.89,"Field"
"2014-269704",2014,7,18,-74.2833333333333,38.1,"small",2,9,-300,23.33,"Field"
"2014-269801",2014,7,17,-74.4,38.1833333333333,"small",0,6,-120,23.33,"Field"
"2014-269802",2014,7,17,-74.2833333333333,38.1,"small",0,8,-120,25.56,"Field"
"2014-270201",2014,7,19,-70.2833333333333,42.2666666666667,"small",0,6,-180,17.8299999237061,"OISST"
"2014-270403",2014,7,18,-74.2833333333333,38.1,"small",0,8,-220,24.44,"Field"
"2014-270701",2014,7,20,-70.2833333333333,42.2666666666667,"small",0,5,-250,18.2999992370605,"OISST"
"2014-270901",2014,7,19,-70.3666666666667,42.8,"small",0,4,-200,16.6800003051758,"OISST"
"2014-270902",2014,7,19,-70.3666666666667,42.8,"small",0,8,-180,18.33,"Field"
"2014-271401",2014,7,20,-69.35,41.4666666666667,"small",0,4,-200,15,"Field"
"2014-271402",2014,7,20,-69.35,41.4666666666667,"small",0,6,-220,16.7399997711182,"OISST"
"2014-271403",2014,7,20,-69.5833333333333,41.6833333333333,"small",0,7,NA,18.7799987792969,"OISST"
"2014-271405",2014,7,20,-69.35,41.4666666666667,"small",0,10,-215,15.56,"Field"
"2014-271601",2014,7,20,-70.2833333333333,42.2666666666667,"small",0,7,-160,18.2999992370605,"OISST"
"2014-271602",2014,7,20,-70.25,42.1666666666667,"small",0,5,-87,19.4300003051758,"OISST"
"2014-271603",2014,7,20,-70.25,42.1666666666667,"small",0,12,-90,19.4300003051758,"OISST"
"2014-271604",2014,7,20,-70.25,42.1666666666667,"small",0,3,-95,19.4300003051758,"OISST"
"2014-271801",2014,7,18,-70.2833333333333,42.2666666666667,"small",0,5,-75,16.8400001525879,"OISST"
"2014-271802",2014,7,18,-70.2833333333333,42.2666666666667,"small",0,6,NA,16.8400001525879,"OISST"
"2014-271803",2014,7,18,-70.25,42.4166666666667,"small",0,7,-125,17.7199993133545,"OISST"
"2014-271804",2014,7,18,-70.2833333333333,42.2666666666667,"small",0,10,-120,16.8400001525879,"OISST"
"2014-271901",2014,7,17,-70.1333333333333,42.0833333333333,"small",0,5,-140,17.9599990844727,"OISST"
"2014-271902",2014,7,17,-70.2833333333333,42.2666666666667,"small",0,5,NA,16.8599987030029,"OISST"
"2014-272101",2014,7,18,-70.1333333333333,42.0833333333333,"small",0,8,-130,15.56,"Field"
"2014-272103",2014,7,18,-70.25,42.1666666666667,"small",0,3,-120,15.56,"Field"
"2014-272201",2014,7,21,-70.2833333333333,42.2666666666667,"small",0,6,-127,17.8099994659424,"OISST"
"2014-272202",2014,7,21,-70.25,42.1666666666667,"small",0,8,-100,17.78,"Field"
"2014-272501",2014,7,19,-74.2833333333333,38.1,"small",1,7,-120,24.6999988555908,"OISST"
"2014-272503",2014,7,19,-74.4,38.1833333333333,"small",1,8,-132,23.33,"Field"
"2014-272504",2014,7,19,-74.2833333333333,38.1,"small",3,8,-140,22.78,"Field"
"2014-272505",2014,7,19,-74.2833333333333,38.1,"small",1,6,-150,22.78,"Field"
"2014-272506",2014,7,19,-74.4666666666667,38.25,"small",1,8,-150,23.89,"Field"
"2014-272508",2014,7,19,-74.4,38.1833333333333,"small",0,8,-120,24.6999988555908,"OISST"
"2014-272520",2014,7,19,-74.4,38.1833333333333,"small",0,7,-130,24.6999988555908,"OISST"
"2014-272902",2014,7,19,-74.3333333333333,38.4166666666667,"small",0,7,-120,24.269998550415,"OISST"
"2014-273201",2014,7,19,-70.2833333333333,42.2666666666667,"small",0,6,-200,17.8299999237061,"OISST"
"2014-273202",2014,7,19,-70.2833333333333,42.2666666666667,"small",0,10,-120,17.8299999237061,"OISST"
"2014-273203",2014,7,19,-70.25,42.4166666666667,"small",0,10,-100,20,"Field"
"2014-273603",2014,7,17,-74.2833333333333,38.1,"small",4,7,-160,24.6800003051758,"OISST"
"2014-273604",2014,7,17,-74.2833333333333,38.1,"small",1,8,-170,23.33,"Field"
"2014-273605",2014,7,17,-74.2833333333333,38.1,"small",2,3,NA,23.89,"Field"
"2014-273606",2014,7,17,-74.2833333333333,38.1,"small",0,7,-160,22.78,"Field"
"2014-273607",2014,7,17,-74.2833333333333,38.1,"small",7,8,-180,23.33,"Field"
"2014-273705",2014,7,18,-73.75,38.1,"small",0,11,-65,24.44,"Field"
"2014-273801",2014,7,19,-70.1666666666667,42.9166666666667,"small",0,10,-200,17.9499988555908,"OISST"
"2014-273902",2014,7,19,-70.4166666666667,43.1166666666667,"small",0,8,-215,15.7799997329712,"OISST"
"2014-274001",2014,7,20,-70.4833333333333,43,"small",0,5,-180,17.0399990081787,"OISST"
"2014-274801",2014,7,19,-72.9166666666667,39.5833333333333,"small",2,7,-180,21.11,"Field"
"2014-274802",2014,7,19,-72.9166666666667,39.5833333333333,"small",1,14,-135,22.78,"Field"
"2014-275602",2014,7,18,-74.2833333333333,38.1,"small",0,10,-125,25,"Field"
"2014-275801",2014,7,22,-73.05,39.8666666666667,"small",6,6,-170,22.22,"Field"
"2014-275802",2014,7,22,-73.05,39.8666666666667,"small",0,9,-180,22.22,"Field"
"2014-276004",2014,7,18,-74.4,38.1833333333333,"small",0,10,-130,23.33,"Field"
"2014-276006",2014,7,18,-74.2833333333333,38.1,"small",2,7,-135,23.89,"Field"
"2014-276201",2014,7,19,-72.3666666666667,40.4,"small",0,5,-180,21.11,"Field"
"2014-276301",2014,7,19,-72.3666666666667,40.4,"small",1,9,-180,21.67,"Field"
"2014-276901",2014,7,18,-72.3666666666667,40.4,"small",0,3,-190,21.11,"Field"
"2014-276903",2014,7,18,-72.3666666666667,40.4833333333333,"small",2,6,-180,21.11,"Field"
"2014-278504",2014,7,19,-72.3666666666667,40.4,"small",1,12,-200,21.11,"Field"
"2014-280601",2014,7,23,-70.25,42.1666666666667,"small",0,8,-180,19.3899993896484,"OISST"
"2014-280602",2014,7,23,-70.2833333333333,42.2666666666667,"small",0,4,-220,18.4400005340576,"OISST"
"2014-281202",2014,7,23,-74.2833333333333,38.1,"small",5,6,-150,23.33,"Field"
"2014-283701",2014,7,24,-70.2166666666667,42.8666666666667,"small",0,4,-270,17.22,"Field"
"2014-283702",2014,7,24,-70.4166666666667,42.9166666666667,"small",0,8,-220,17.78,"Field"
"2014-284701",2014,7,26,-70.1666666666667,42.5,"small",0,8,-140,17.22,"Field"
"2014-284702",2014,7,26,-70.4166666666667,42.4166666666667,"small",0,8,-200,17.22,"Field"
"2014-284703",2014,7,26,-70.0833333333333,42.9166666666667,"small",0,8,-109,17.78,"Field"
"2014-284704",2014,7,26,-70.1666666666667,42.9166666666667,"small",0,10,-200,18.6999988555908,"OISST"
"2014-284801",2014,7,26,-69.35,41.4666666666667,"small",0,8,-200,16.67,"Field"
"2014-284802",2014,7,26,-69.35,41.4666666666667,"small",0,7,-190,16.11,"Field"
"2014-284804",2014,7,26,-69.35,41.4666666666667,"small",0,6,-115,16.67,"Field"
"2014-284805",2014,7,26,-69.35,41.4666666666667,"small",0,8,-250,17.3099994659424,"OISST"
"2014-286001",2014,7,25,-70.1666666666667,42.9166666666667,"small",0,8,-200,17.78,"Field"
"2014-286002",2014,7,25,-70.1666666666667,42.9166666666667,"small",0,8,-190,18.7600002288818,"OISST"
"2014-286317",2014,7,26,-74.2833333333333,38.1,"small",0,8,-130,24.2099990844727,"OISST"
"2014-286801",2014,7,26,-70.1666666666667,42.9166666666667,"small",0,5,-200,18.6999988555908,"OISST"
"2014-286802",2014,7,26,-70.4666666666667,42.9666666666667,"small",0,2,-175,18.0599994659424,"OISST"
"2014-286803",2014,7,26,-70.2166666666667,42.8666666666667,"small",0,6,-240,18.6999988555908,"OISST"
"2014-286901",2014,7,25,-70.1666666666667,42.9166666666667,"small",0,6,-200,18.89,"Field"
"2014-286902",2014,7,25,-70.1666666666667,42.9166666666667,"small",0,10,-215,17.78,"Field"
"2014-287701",2014,7,26,-73.0333333333333,39.8666666666667,"small",0,8,-300,21.11,"Field"
"2014-287702",2014,7,26,-73.25,39.9166666666667,"small",0,8,-200,22.75,"OISST"
"2014-288001",2014,7,25,-73.05,39.8666666666667,"small",1,8,-202,22.22,"Field"
"2014-288002",2014,7,25,-73.05,39.8666666666667,"small",0,11,-185,22.22,"Field"
"2014-288003",2014,7,25,-72.5833333333333,39.05,"small",0,8,-600,25.56,"Field"
"2014-288004",2014,7,25,-73.05,39.8666666666667,"small",1,8,-170,22.22,"Field"
"2014-288005",2014,7,25,-73.05,39.8666666666667,"small",1,12,-180,23.89,"Field"
"2014-288803",2014,7,26,-71.3333333333333,41,"small",1,7,-150,20,"Field"
"2014-290001",2014,7,26,-71.3333333333333,41,"small",0,4,-150,20.56,"Field"
"2014-290201",2014,7,27,-71.3333333333333,41,"small",0,6,-150,21.11,"Field"
"2014-290902",2014,7,19,-73.5666666666667,40.1166666666667,"small",1,5,-150,21.67,"Field"
"2014-290903",2014,7,19,-73.05,39.8666666666667,"small",1,4,-150,22.22,"Field"
"2014-290904",2014,7,19,-73.1833333333333,39.8166666666667,"small",1,4,-150,21.67,"Field"
"2014-290906",2014,7,19,-73.05,39.8666666666667,"small",2,7,-180,22.22,"Field"
"2014-291101",2014,7,26,-73.1833333333333,39.8166666666667,"small",1,4,-160,23.33,"Field"
"2014-291102",2014,7,26,-73.05,39.8666666666667,"small",1,3,-200,23.89,"Field"
"2014-291103",2014,7,26,-73.0166666666667,39.6,"small",0,8,-230,23.33,"Field"
"2014-291105",2014,7,26,-73.05,39.8666666666667,"small",0,8,-200,21.67,"Field"
"2014-291106",2014,7,26,-73.05,39.8666666666667,"small",1,6,-160,22.78,"Field"
"2014-291107",2014,7,26,-73.3166666666667,39.95,"small",0,9,-150,23.89,"Field"
"2014-292406",2014,7,12,-74.8666666666667,37.4833333333333,"small",2,8,-120,24.44,"Field"
"2014-292902",2014,7,26,-74.3333333333333,38.0333333333333,"small",0,7,-150,23.89,"Field"
"2014-293401",2014,7,11,-74.75,37.4166666666667,"small",2,7,-187,23.33,"Field"
"2014-294101",2014,7,30,-70.2833333333333,42.2666666666667,"small",0,6,-400,18.33,"Field"
"2014-295301",2014,7,30,-70.1666666666667,42.9166666666667,"small",0,7,-200,18.33,"Field"
"2014-295501",2014,7,30,-70.9166666666667,40.9166666666667,"small",3,3,-180,22.22,"Field"
"2014-296305",2014,7,19,-74.2833333333333,38.1,"small",0,3,-165,22.78,"Field"
"2014-296311",2014,7,19,-74.4,38.1833333333333,"small",1,5,-100,24.6999988555908,"OISST"
"2014-296701",2014,7,26,-70.2166666666667,42.4166666666667,"small",0,8,-280,18.89,"Field"
"2014-296801",2014,7,30,-70.4833333333333,43,"small",0,2,-220,17.2700004577637,"OISST"
"2014-296901",2014,7,31,-70.4166666666667,43.1166666666667,"small",0,8,-200,17.22,"Field"
"2014-296902",2014,7,31,-70.4833333333333,43,"small",0,3,-200,17.6599998474121,"OISST"
"2014-296903",2014,7,31,-70.0833333333333,42.9166666666667,"small",0,12,-200,18.33,"Field"
"2014-297302",2014,7,31,-74.4,38.1833333333333,"small",0,8,-140,23.89,"Field"
"2014-297502",2014,7,31,-74.0833333333333,38.5833333333333,"small",0,8,-170,25,"Field"
"2014-297601",2014,7,30,-73.05,39.8666666666667,"small",2,5,-180,23.89,"Field"
"2014-297801",2014,7,29,-71.7166666666667,40.9333333333333,"small",2,7,-250,21.11,"Field"
"2014-298502",2014,7,29,-70.25,42.1666666666667,"small",0,10,-180,17.22,"Field"
"2014-298601",2014,7,30,-70.2833333333333,42.4166666666667,"small",0,6,-100,17.78,"Field"
"2014-298801",2014,7,30,-69.8833333333333,42.1,"small",0,8,-780,18.89,"Field"
"2014-300801",2014,8,3,-70.25,42.1666666666667,"small",0,10,-100,20.1700000762939,"OISST"
"2014-300803",2014,8,3,-70.3333333333333,42,"small",0,3,-95,19.6999988555908,"OISST"
"2014-300804",2014,8,3,-70.25,42.1666666666667,"small",0,10,-120,20.1700000762939,"OISST"
"2014-300805",2014,8,3,-70.25,42.1666666666667,"small",0,20,-175,18.89,"Field"
"2014-301801",2014,8,2,-74.4,38.1833333333333,"small",0,8,-180,25,"Field"
"2014-302001",2014,8,2,-70.4666666666667,42.9666666666667,"small",0,5,-160,17.3400001525879,"OISST"
"2014-302002",2014,8,2,-70.4,42.9,"small",0,8,-240,17.3400001525879,"OISST"
"2014-302003",2014,8,2,-70.4,42.9,"small",0,8,-240,17.3400001525879,"OISST"
"2014-302201",2014,8,1,-70.4166666666667,43.1166666666667,"small",0,8,-160,17.6499996185303,"OISST"
"2014-302202",2014,8,1,-70.4166666666667,43.1166666666667,"small",0,12,-160,19.44,"Field"
"2014-302203",2014,8,1,-70.4166666666667,42.8333333333333,"small",0,4,-220,17.78,"Field"
"2014-302204",2014,8,1,-70.4166666666667,42.8333333333333,"small",0,24,-220,17.22,"Field"
"2014-302702",2014,8,3,-73.2,39.65,"small",0,7,-165,21.67,"Field"
"2014-302801",2014,8,1,-73.05,39.8666666666667,"small",1,7,-180,23.2799987792969,"OISST"
"2014-302802",2014,8,1,-72.3333333333333,39.5,"small",0,9,-1000,25,"Field"
"2014-303702",2014,8,1,-72.3666666666667,40.4,"small",2,5,-180,22.78,"Field"
"2014-304001",2014,8,3,-70.3333333333333,41.8333333333333,"small",0,10,-180,19.44,"Field"
"2014-304101",2014,8,4,-71.1666666666667,41.0833333333333,"small",3,11,-200,21.11,"Field"
"2014-306001",2014,8,4,-70.4833333333333,43,"small",0,9,-290,16.67,"Field"
"2014-307002",2014,8,5,-73.25,39.9166666666667,"small",2,8,-150,23.89,"Field"
"2014-308501",2014,8,4,-70.1666666666667,42.9166666666667,"small",0,8,-200,19.6399993896484,"OISST"
"2014-309401",2014,8,4,-71.1666666666667,41.0833333333333,"small",0,6,-150,19.44,"Field"
"2014-309702",2014,8,9,-70.2833333333333,42.2666666666667,"small",0,6,-180,19.7899990081787,"OISST"
"2014-309703",2014,8,9,-70.3333333333333,42,"small",0,8,-180,19.8299999237061,"OISST"
"2014-309704",2014,8,9,-70.2833333333333,42.2666666666667,"small",0,10,-400,19.7899990081787,"OISST"
"2014-309705",2014,8,9,-70.2833333333333,42.2666666666667,"small",0,12,-190,19.7899990081787,"OISST"
"2014-309801",2014,8,9,-70.8333333333333,41.0833333333333,"small",2,6,-150,20,"Field"
"2014-310901",2014,8,10,-70.25,42.1666666666667,"small",0,8,-170,20,"Field"
"2014-310902",2014,8,10,-70.1333333333333,42.0833333333333,"small",0,10,-130,18.89,"Field"
"2014-310903",2014,8,10,-70.25,42.1666666666667,"small",0,6,-100,20.6599998474121,"OISST"
"2014-312001",2014,8,8,-70.8333333333333,41.0833333333333,"small",0,5,-150,20,"Field"
"2014-312002",2014,8,8,-70.0833333333333,41.0833333333333,"small",0,9,-150,17.4499988555908,"OISST"
"2014-312003",2014,8,8,-70.8333333333333,41.0833333333333,"small",2,8,-150,20,"Field"
"2014-313301",2014,8,9,-70.4,42.8666666666667,"small",0,5,-200,19.9499988555908,"OISST"
"2014-313302",2014,8,9,-70.3333333333333,42.8,"small",0,6,-220,19.44,"Field"
"2014-313401",2014,8,10,-70.4166666666667,42.9166666666667,"small",0,1,-300,20.3099994659424,"OISST"
"2014-313801",2014,8,8,-70.2166666666667,42.8666666666667,"small",0,10,-200,20,"Field"
"2014-313901",2014,8,9,-73.4166666666667,39.75,"small",0,6,-150,23.89,"Field"
"2014-313904",2014,8,9,-73.25,39.9166666666667,"small",0,5,-150,22.78,"Field"
"2014-314601",2014,8,8,-73.05,39.8666666666667,"small",0,10,-180,22.78,"Field"
"2014-314901",2014,8,8,-73.05,39.8666666666667,"small",0,6,-180,22.22,"Field"
"2014-315002",2014,8,9,-72.3666666666667,40.4,"small",3,7,-190,22.78,"Field"
"2014-317401",2014,8,11,-70.1666666666667,42.9166666666667,"small",0,7,-200,20,"Field"
"2014-317402",2014,8,11,-70.4166666666667,43.1166666666667,"small",0,8,-200,21.11,"Field"
"2014-318003",2014,8,10,-71.3333333333333,41,"small",0,6,-260,23.33,"Field"
"2014-319601",2014,8,14,-70.1666666666667,42.9166666666667,"small",0,5,-240,16.67,"Field"
"2014-319902",2014,8,10,-73.05,39.8666666666667,"small",1,6,-200,24.4499988555908,"OISST"
"2014-319903",2014,8,10,-73.05,39.8666666666667,"small",0,7,-210,23.33,"Field"
