"id","year","month","day","lon","lat","Size_class","catch","fhours","sst","sstsource","bathy","slp"
"209787",2007,10,15,-61.4730555555556,45.1047222222222,"small",0,10.5,12,"Field",-23.3,101378
"209816",2007,10,13,-60.8333333333333,45.3,"small",0,11,10.9699993133545,"OISST",-40.8,100183
"209818",2007,10,13,-60.3522222222222,44.5694444444444,"small",0,14,14.1599998474121,"OISST",-60.7,100183
"209865",2007,10,16,-63.0333333333333,44.6,"small",0,16.5,13.5,"OISST",-40.3,101478
"209885",2007,10,16,-60.9008333333333,45.2916666666667,"small",0,13.1357536231884,10.3099994659424,"OISST",-23.5,101478
"209920",2007,10,16,-60.8319444444444,45.3027777777778,"small",0,14,10.3099994659424,"OISST",-34.3,101478
"209938",2007,10,16,-61.45,45.1,"small",0,7,10.3099994659424,"OISST",-36.8,101478
"209979",2007,10,17,-60.3522222222222,44.5166666666667,"small",0,13.5,13.6099996566772,"OISST",-53.7,101688
"209980",2007,10,17,-60.86875,45.4369444444444,"small",0,14.5,10.5900001525879,"OISST",-120.6,101688
"209988",2007,10,17,-62.9272222222222,44.6330555555556,"small",0,16.5,13.6099996566772,"OISST",-38.1,101688
"209989",2007,10,17,-60.9525,45.2341666666667,"small",0,14,10.5900001525879,"OISST",-27.9,101688
"210013",2007,10,17,-60.9802777777778,45.2433333333333,"small",0,13.5,10.5900001525879,"OISST",-17.6,101688
"210023",2007,10,17,-64.2572222222222,44.2244444444444,"small",0,16.5,13.6099996566772,"OISST",-34.9,101688
"210027",2007,10,17,-62.9238888888889,44.6358333333333,"small",0,16.5,13.6099996566772,"OISST",-38.5,101688
"210036",2007,10,16,-64.25,44.2,"small",0,21,12.7777777777778,"Field",-38.4,101478
"210078",2007,10,18,-61.4497222222222,45.1119444444444,"small",0,1.5,10,"Field",-17.6,101418
"210120",2007,10,17,-60.9691666666667,45.2669444444444,"small",0,11.5,10.5900001525879,"OISST",-8.7,101688
"210209",2007,10,19,-64.3833333333333,44.125,"small",0,23,12.8800001144409,"OISST",-35.8,101323
"210222",2007,10,17,-60.95,45.2666666666667,"small",0,10,10.5900001525879,"OISST",-28.8,101688
"210270",2007,10,18,-64.3333333333333,44.1166666666667,"small",0,22,13.5499992370605,"OISST",-45.6,101418
"210284",2007,10,18,-64.4055555555556,44.1055555555556,"small",0,5,13.5499992370605,"OISST",-46.1,101418
"210291",2007,10,18,-64.3877777777778,44.1411111111111,"small",0,20,13.5499992370605,"OISST",-35.6,101418
"210298",2007,10,18,-64.3666666666667,44.1333333333333,"small",0,18,13.5499992370605,"OISST",-41.1,101418
"210300",2007,10,18,-64.3611111111111,44.1166666666667,"small",0,20,12.7777777777778,"Field",-48.5,101418
"210327",2007,10,18,-61.4247222222222,45.1266666666667,"small",0,12.5,10.6399993896484,"OISST",-25.7,101418
"210405",2007,10,19,-64.3833333333333,44.1333333333333,"small",0,11,12.8800001144409,"OISST",-38,101323
"210407",2007,10,19,-64.3833333333333,44.1333333333333,"small",0,12,13.3333333333333,"Field",-38,101323
"210408",2007,10,19,-64.2597222222222,44.2325,"small",0,7.5,12.8800001144409,"OISST",-21.7,101323
"210411",2007,10,18,-64.3777777777778,44.1277777777778,"small",0,16.8333333333333,13.5499992370605,"OISST",-39.9,101418
"210412",2007,10,19,-64.3,44.1333333333333,"small",0,5,12.8800001144409,"OISST",-54.7,101323
"210472",2007,10,19,-64.3941666666667,44.1380555555556,"small",0,15.5,12.8800001144409,"OISST",-32,101323
"210512",2007,10,19,-60.8769444444444,45.2816666666667,"small",0,13.5,10.5,"OISST",-28.3,101323
"210513",2007,10,19,-60.8333333333333,45.2833333333333,"small",0,1,10.5,"OISST",-57.3,101323
"210518",2007,10,19,-61.425,45.1413888888889,"small",0,13.5,9.44444444444444,"Field",-26.6,101323
"210559",2007,10,19,-64.3833333333333,44.1425,"small",0,7.83333333333333,12.8800001144409,"OISST",-33.7,101323
"210562",2007,10,19,-64.3833333333333,44.1333333333333,"small",0,16,12.7777777777778,"Field",-38,101323
"210609",2007,10,21,-64.3833333333333,44.1333333333333,"small",0,18,13.3333333333333,"Field",-38,100710
"210610",2007,10,21,-64.3833333333333,44.1425,"small",0,22,12.9299993515015,"OISST",-33.7,100710
"210613",2007,10,21,-64.3833333333333,44.1425,"small",0,17.5,12.9299993515015,"OISST",-33.7,100710
"210615",2007,10,21,-64.3833333333333,44.1333333333333,"small",0,16.5,12.9299993515015,"OISST",-38,100710
"210626",2007,10,22,-64.3666666666667,44.125,"small",0,7,14.4444444444444,"Field",-46.5,101658
"210651",2007,10,22,-64.3833333333333,44.1333333333333,"small",0,3,12.7299995422363,"OISST",-38,101658
"210656",2007,10,22,-62.85,44.6333333333333,"small",0,6,12.7299995422363,"OISST",-38,101658
"210676",2007,10,22,-64.3666666666667,44.1166666666667,"small",0,21,12.7299995422363,"OISST",-48.6,101658
"210679",2007,10,22,-64.3772222222222,44.0444444444444,"small",0,17.5,12.7299995422363,"OISST",-60.1,101658
"210690",2007,10,22,-62.9538888888889,44.6222222222222,"small",0,15.5,12.7299995422363,"OISST",-33.9,101658
"210739",2007,10,19,-61.3833333333333,45.1,"small",0,7,10.5,"OISST",-44,101323
"210754",2007,10,22,-64.3666666666667,44.1333333333333,"small",0,7,12.7299995422363,"OISST",-41.1,101658
"210766",2007,10,22,-64.35,44.1166666666667,"small",0,8,12.7299995422363,"OISST",-46,101658
"210774",2007,10,22,-62.9434722222222,44.6166666666667,"small",0,9,12.7299995422363,"OISST",-48.3,101658
"210807",2007,10,23,-64.3666666666667,44.1166666666667,"small",0,20.25,12.6999998092651,"OISST",-48.6,101058
"210830",2007,10,23,-62.9333333333333,44.6166666666667,"small",0,18.5,12.6999998092651,"OISST",-46.5,101058
"210839",2007,10,23,-62.9527777777778,44.6222222222222,"small",0,15.5,12.6999998092651,"OISST",-33.9,101058
"210867",2007,10,22,-60.8466666666667,44.3125,"small",0,14.5,12.7299995422363,"OISST",-91.2,101658
"210902",2007,10,24,-60.9166666666667,45.2666666666667,"small",0,11,9.77999973297119,"OISST",-31.3,100625
"210905",2007,10,24,-64.3833333333333,44.1333333333333,"small",0,20,12.2222222222222,"Field",-38,100625
"210907",2007,10,24,-62.95,44.6166666666667,"small",0,16.5,12.7999992370605,"OISST",-40.8,100625
"210920",2007,10,25,-64.3869444444445,44.1372222222222,"small",0,13.5,12.4499998092651,"OISST",-37.1,102240
"211108",2007,10,25,-60.8333333333333,45.3,"small",0,4,9.9399995803833,"OISST",-40.8,102240
"211173",2007,10,26,-60.8333333333333,45.3,"small",0,10,9.85999965667725,"OISST",-40.8,103223
"211231",2007,10,27,-63.0769444444444,44.6394444444444,"small",0,16.5,12.4200000762939,"OISST",-31.7,102450
"211242",2007,10,26,-60.9525,45.2713888888889,"small",1,3,9.85999965667725,"OISST",-15.6,103223
"211250",2007,10,27,-62.9425,44.6019444444444,"small",0,15.5,12.4200000762939,"OISST",-54.6,102450
"211281",2007,10,28,-62.9833333333333,44.6,"small",0,5,12.5199995040894,"OISST",-46.3,101200
"211363",2007,10,31,-64.25,44.2333333333333,"small",0,12,11.5599994659424,"OISST",-36.3,102695
"21167",2002,8,14,-60.7833333333333,45.3166666666667,"small",0,14.5,14.9499998092651,"OISST",-54.5,101615
"21465",2002,8,15,-60.8666666666667,45.3166666666667,"small",0,15,14.5799999237061,"OISST",-19.1,101758
"21594",2002,8,15,-60.8166666666667,45.3,"small",0,9.5,14.5799999237061,"OISST",-41.6,101758
"21624",2002,8,16,-65.5125,42.0916666666667,"small",0,24,19.7399997711182,"OISST",-747.4,102053
"216519950915",1995,9,15,-61.5,44.83,"small",0,7,16.1111111111111,"Field",-84.7,101715
"216519951013",1995,10,13,-61.43,45.1,"small",0,10,11.710000038147,"OISST",-39,101478
"216519981026",1998,10,26,-60.63,45.17,"small",0,10.25,10.5100002288818,"OISST",-115.5,102515
"21670",2002,8,16,-60.75,45.3333333333333,"small",0,11.600322147651,14.3899993896484,"OISST",-59.3,101708
"21887",2002,8,17,-60.85,45.35,"small",0,11.600322147651,14.4399995803833,"OISST",-34.1,101225
"22538",2002,8,20,-66.6,44.6333333333333,"small",0,17.3333333333333,14.6700000762939,"OISST",-130.8,101175
"225418",2008,7,24,-60.8844444444444,45.3463888888889,"small",0,14.5,14.4699993133545,"OISST",-11.6,102068
"22545",2002,8,20,-66.5,44.6333333333333,"small",0,16.75,14.6599998474121,"OISST",-199.7,101175
"22640",2002,8,22,-65.7166666666667,42.15,"small",0,6,20.0599994659424,"OISST",-263.1,102203
"227350",2008,8,11,-60.8513888888889,45.3886111111111,"small",0,14.5,13.2599992752075,"OISST",-104,101288
"228806",2008,8,24,-66.2480555555556,44.4838888888889,"small",0,12.5,14.6296296296296,"Field",-124.5,101953
"22889",2002,8,21,-65.4333333333333,42.2444444444444,"small",0,6,19.8400001525879,"OISST",-115.6,102028
"229129",2008,8,26,-66.2334722222222,44.4093055555556,"small",0,15,12.8299999237061,"OISST",-60,101003
"229444",2008,8,30,-66.2256944444444,44.4534722222222,"small",0,17.5,12.7777777777778,"Field",-100.8,101358
"229638",2008,9,2,-60.0666666666667,46.35,"small",0,15.5,12.0500001907349,"OISST",-31.5,101540
"22970",2002,8,22,-65.4959027777778,42.0958333333333,"small",0,24,20.2700004577637,"OISST",-590,102203
"229901",2008,9,5,-60.0333333333333,46.3833333333333,"small",0,10,11.6499996185303,"OISST",-35.6,101703
"230059",2008,9,5,-63.5230555555556,44.4519444444445,"small",0,17.25,15.6300001144409,"OISST",-54.5,101703
"23026",2002,8,22,-63.65,44.3,"small",0,15,17.7777777777778,"Field",-108.7,102003
"230419980917",1998,9,17,-63.53,44.43,"small",0,12.95,13.0199995040894,"OISST",-48.3,101522
"230419980929",1998,9,29,-63.52,44.4,"small",0,11.5327706323687,12.7399997711182,"OISST",-37.2,101050
"230419980930",1998,9,30,-63.52,44.4,"small",0,12.95,12.8299999237061,"OISST",-37.2,101122
"230419981001",1998,10,1,-63.52,44.4,"small",0,10.95,12.7299995422363,"OISST",-37.2,100242
"230419990921",1999,9,21,-63.52,44.42,"small",0,11,15.9200000762939,"OISST",-25.1,101477
"230419990928",1999,9,28,-63.1,44.63,"small",0,5.08333333333333,16.0799999237061,"OISST",-31.1,102570
"2304970902",1997,9,2,-63.37,44.22,"small",0,12.05,15.9899997711182,"OISST",-115.1,102040
"2304970911",1997,9,11,-63.23,44.32,"small",0,11.95,15.9499998092651,"OISST",-147.7,102285
"2304970912",1997,9,12,-63.23,44.32,"small",0,8.05,16.0900001525879,"OISST",-147.7,102022
"2304970913",1997,9,13,-63.22,44.32,"small",0,15.05,16.0399990081787,"OISST",-152,101570
"230721",2008,9,11,-66.1166666666667,44.55,"small",0,15.5,12.1999998092651,"OISST",-84.9,102628
"230884",2008,9,12,-66.2,44.4833333333333,"small",0,19,12.3999996185303,"OISST",-97.4,102210
"230974",2008,9,14,-60.1166666666667,46.35,"small",0,18,12.2799997329712,"OISST",-36.7,101220
"231031",2008,9,14,-64.4833333333333,44.0166666666667,"small",0,17.5,15.5555555555556,"Field",-64.5,101220
"231134",2008,9,16,-66.1833333333333,44.5833333333333,"small",0,14.5,12.2222222222222,"Field",-113,101478
"231476",2008,9,18,-63.3333333333333,44.5333333333333,"small",0,16.5,15.5555555555556,"Field",-41.6,101820
"231910",2008,9,23,-64.5183333333333,44.0275,"small",0,10,15.1700000762939,"OISST",-28.8,103155
"232261",2008,9,24,-60.05,46.3333333333333,"small",0,16,11.7699995040894,"OISST",-35.3,102905
"232264",2008,9,25,-64.5177777777778,44.0291666666667,"small",0,20,15.0099992752075,"OISST",-26.8,103123
"232363",2008,9,25,-63.4416666666667,44.5283333333333,"small",0,15.5,15.0099992752075,"OISST",-41.9,103123
"232400",2008,9,25,-66.1,44.6833333333333,"small",0,8,12.1799993515015,"OISST",-91,103123
"232403",2008,9,25,-63.1486111111111,44.5975,"small",0,16.5,15.0099992752075,"OISST",-43,103123
"232425",2008,9,25,-60.0333333333333,46.3666666666667,"small",0,15.5,11.7799997329712,"OISST",-31.3,103123
"232464",2008,9,26,-64.385,44.1397222222222,"small",0,7.5,14.9799995422363,"OISST",-37.1,103263
"232492",2008,9,26,-63.42,44.5355555555556,"small",0,15.25,14.9799995422363,"OISST",-36.8,103263
"232505",2008,9,26,-63.3097222222222,44.3841666666667,"small",0,15.5,14.9799995422363,"OISST",-97.7,103263
"232513",2008,9,26,-63.5177777777778,44.0291666666667,"small",0,17.5,14.9799995422363,"OISST",-178.9,103263
"232522",2008,9,26,-63.1938888888889,44.3386111111111,"small",0,15.5,14.9799995422363,"OISST",-147.8,103263
"232574",2008,9,27,-64.5136111111111,44.0302777777778,"small",0,12.7173694779116,15.1300001144409,"OISST",-17.3,102570
"232577",2008,9,27,-63.4463888888889,44.5402777777778,"small",0,15.5,15.1300001144409,"OISST",-28.9,102570
"232587",2008,9,27,-63.4425,44.5241666666667,"small",0,15,15.1300001144409,"OISST",-44.8,102570
"232602",2008,9,27,-63.4391666666667,44.5269444444444,"small",0,9.5,15.1300001144409,"OISST",-41.1,102570
"232682",2008,9,30,-63.1536111111111,44.5922222222222,"small",0,5,14.1300001144409,"OISST",-47.1,101243
"232717",2008,9,30,-60.8458333333333,45.3222222222222,"small",0,15.5,11.4099998474121,"OISST",-35.1,101243
"232740",2008,9,30,-63.0786111111111,44.6105555555556,"small",0,16.5,14.1300001144409,"OISST",-31.6,101243
"232780",2008,9,30,-63.1388888888889,44.6172222222222,"small",0,15.5,14.1300001144409,"OISST",-29.9,101243
"232808",2008,9,30,-63.15,44.55,"small",0,6,14.1300001144409,"OISST",-47.5,101243
"232816",2008,9,30,-61.0094444444444,45.0833333333333,"small",0,13.5,14.1300001144409,"OISST",-151.3,101243
"232820",2008,10,1,-60.85,45.3333333333333,"small",0,2.5,11.4099998474121,"OISST",-23.3,100905
"232821",2008,9,30,-60.8666666666667,45.2666666666667,"small",0,12.5,11.4099998474121,"OISST",-50.6,101243
"232867",2008,9,30,-60.9166666666667,45.45,"small",0,8,11.4099998474121,"OISST",-101.1,101243
"232979",2008,10,1,-63.30625,44.5586111111111,"small",0,15.5,14.2299995422363,"OISST",-43.6,100905
"233004",2008,10,1,-59.9666666666667,46.3333333333333,"small",0,15.5,11.4099998474121,"OISST",-47,100905
"233019",2008,10,1,-60.9666666666667,45.2333333333333,"small",0,6,11.4099998474121,"OISST",-45.7,100905
"233066",2008,10,1,-61.05,45.2,"small",0,10,11.4099998474121,"OISST",-46,100905
"233072",2008,10,1,-60.8666666666667,45.3166666666667,"small",0,14,11.4099998474121,"OISST",-19.1,100905
"233076",2008,10,1,-60.8333333333333,45.3166666666667,"small",0,12.5,11.4099998474121,"OISST",-44.7,100905
"233080",2008,10,1,-60.8333333333333,45.3166666666667,"small",0,12.5,11.4099998474121,"OISST",-44.7,100905
"233102",2008,10,1,-60.9244444444444,45.3111111111111,"small",0,11.25,11.4099998474121,"OISST",-13.2,100905
"233155",2008,10,2,-63.3386111111111,44.5663888888889,"small",0,15.5,14.1300001144409,"OISST",-35.4,99845
"233180",2008,10,2,-63.35,44.5527777777778,"small",0,15.5,14.1300001144409,"OISST",-39.6,99845
"233185",2008,10,2,-63.0811111111111,44.6225,"small",0,14,14.1300001144409,"OISST",-43.2,99845
"233201",2008,10,2,-60.9277777777778,45.2444444444444,"small",0,14.5,11.4399995803833,"OISST",-49.2,99845
"233208",2008,10,2,-62.8558333333333,44.5263888888889,"small",0,16,14.1300001144409,"OISST",-92.1,99845
"233224",2008,10,3,-64.5186111111111,44.0386111111111,"small",0,20,14.0599994659424,"OISST",-28,100453
"233236",2008,10,2,-60.8833333333333,45.3333333333333,"small",0,13.5,11.4399995803833,"OISST",-14.5,99845
"233240",2008,10,2,-60.8552777777778,45.3277777777778,"small",0,13.5,11.4399995803833,"OISST",-28.6,99845
"233248",2008,10,2,-60.9244444444444,45.3111111111111,"small",0,12.5,11.4399995803833,"OISST",-13.2,99845
"233269",2008,10,2,-60.8833333333333,45.3333333333333,"small",0,6.75,11.4399995803833,"OISST",-14.5,99845
"233277",2008,10,3,-63.3166666666667,44.5666666666667,"small",0,19.5,15.5555555555556,"Field",-36.4,100453
"233289",2008,10,3,-63.3272222222222,44.5597222222222,"small",0,15.5,14.0599994659424,"OISST",-36.9,100453
"233298",2008,10,3,-64.6833333333333,43.8666666666667,"small",0,17.5,14.0599994659424,"OISST",-29.1,100453
"233321",2008,10,3,-60.8166666666667,45.3,"small",0,13.5,11.4399995803833,"OISST",-41.6,100453
"233335",2008,10,3,-60.8166666666667,45.3,"small",0,9.5,11.4399995803833,"OISST",-41.6,100453
"233434",2008,10,5,-61.05,45.2,"small",0,14.5,11.3899993896484,"OISST",-46,102180
"233443",2008,10,5,-60.8433333333333,45.2816666666667,"small",0,13.5,11.3899993896484,"OISST",-54.2,102180
"233446",2008,10,5,-60.8333333333333,45.2833333333333,"small",0,13.5,11.3899993896484,"OISST",-57.3,102180
"233451",2008,10,5,-60.8833333333333,45.3333333333333,"small",0,13.5,11.3899993896484,"OISST",-14.5,102180
"233464",2008,10,5,-60.9244444444444,45.3111111111111,"small",0,12.5,11.3899993896484,"OISST",-13.2,102180
"233490",2008,10,5,-60.8455555555556,45.3086111111111,"small",0,13.5,11.3899993896484,"OISST",-39.6,102180
"233492",2008,10,5,-63.4138888888889,44.5472222222222,"small",0,15.5,13.6099996566772,"OISST",-37,102180
"233496",2008,10,5,-63.4477777777778,44.5836111111111,"small",0,15.5,13.6099996566772,"OISST",-3.4,102180
"233498",2008,10,5,-60.8333333333333,45.5,"small",0,13.5,11.3899993896484,"OISST",-52.3,102180
"233513",2008,10,5,-60.8666666666667,45.3,"small",0,7.25,11.3899993896484,"OISST",-37,102180
"233524",2008,10,5,-60.8741666666667,45.3297222222222,"small",0,14.5,11.3899993896484,"OISST",-16.8,102180
"233540",2008,10,5,-60.85,45.3166666666667,"small",0,6,11.3899993896484,"OISST",-32,102180
"233603",2008,10,6,-63.3,44.5666666666667,"small",0,16.5,13.0599994659424,"OISST",-43,102310
"233652",2008,10,6,-60.7902777777778,45.3280555555556,"small",0,14,11.3599996566772,"OISST",-49,102310
"233673",2008,10,6,-60.9166666666667,45.2333333333333,"small",0,14.5,11.3599996566772,"OISST",-48,102310
"233694",2008,10,6,-60.85,45.3,"small",0,9,11.3599996566772,"OISST",-38.3,102310
"233747",2008,10,5,-61.0683333333333,45.1977777777778,"small",0,14,11.3899993896484,"OISST",-32.8,102180
"233792",2008,10,6,-60.8833333333333,45.3166666666667,"small",0,6,11.3599996566772,"OISST",-20.7,102310
"233806",2008,10,6,-60.9069444444444,45.2908333333333,"small",0,15.5,11.3599996566772,"OISST",-20.2,102310
"233808",2008,10,6,-60.8861111111111,45.3366666666667,"small",0,16.5,11.3599996566772,"OISST",-14.7,102310
"233836",2008,10,6,-60.8166666666667,45.3,"small",0,19.5,11.3599996566772,"OISST",-41.6,102310
"233842",2008,10,6,-60.75,45.3,"small",0,3.5,11.3599996566772,"OISST",-61.3,102310
"233844",2008,10,6,-60.8158333333333,45.3341666666667,"small",0,14.5,11.3599996566772,"OISST",-46.7,102310
"233846",2008,10,6,-60.8666666666667,45.3166666666667,"small",0,2,11.3599996566772,"OISST",-19.1,102310
"233855",2008,10,6,-60.8291666666667,45.3402777777778,"small",0,15.5,11.3599996566772,"OISST",-41.3,102310
"233856",2008,10,6,-60.7902777777778,45.3280555555556,"small",0,15.5,11.3599996566772,"OISST",-49,102310
"233882",2008,10,6,-63.3741666666667,44.5575,"small",0,15.5,13.0599994659424,"OISST",-36.7,102310
"233905",2008,10,6,-60.9008333333333,45.3183333333333,"small",0,11.5,11.3599996566772,"OISST",-15.7,102310
"233907",2008,10,6,-60.905,45.3233333333333,"small",0,12.5,11.3599996566772,"OISST",-18.9,102310
"233930",2008,10,7,-60.8594444444444,45.3086111111111,"small",1,13.5,11.2599992752075,"OISST",-37.4,102028
"233971",2008,10,7,-62.7833333333333,44.65,"small",0,6,12.6399993896484,"OISST",-25.1,102028
"233993",2008,10,7,-63.2638888888889,44.6077777777778,"small",0,15.5,12.6399993896484,"OISST",-24.2,102028
"234008",2008,10,7,-60.9166666666667,45.2333333333333,"small",0,15.5,11.2599992752075,"OISST",-48,102028
"234009",2008,10,7,-63.2488888888889,44.6027777777778,"small",0,15,12.6399993896484,"OISST",-36.5,102028
"234027",2008,10,7,-64.2333333333333,44.2,"small",0,19,13.3333333333333,"Field",-47,102028
"234058",2008,10,7,-60.8611111111111,45.275,"small",0,13.85,11.2599992752075,"OISST",-49.1,102028
"234084",2008,10,7,-60.7477777777778,45.3388888888889,"small",0,14.5,11.2599992752075,"OISST",-62.6,102028
"234093",2008,10,7,-60.8319444444444,45.2527777777778,"small",0,13.5,11.2599992752075,"OISST",-59.8,102028
"234094",2008,10,7,-60.8283333333333,45.2694444444444,"small",0,13.5,11.2599992752075,"OISST",-60,102028
"234123",2008,10,6,-60.8272222222222,45.3088888888889,"small",0,12,11.3599996566772,"OISST",-42.3,102310
"234125",2008,10,6,-60.8833333333333,45.3,"small",0,5.5,11.3599996566772,"OISST",-25.4,102310
"234126",2008,10,6,-60.7444444444444,45.3272222222222,"small",0,14.5,11.3599996566772,"OISST",-62.8,102310
"234156",2008,10,7,-60.9080555555556,45.3002777777778,"small",0,12,11.2599992752075,"OISST",-17.6,102028
"234159",2008,10,7,-60.8769444444444,45.2772222222222,"small",0,14.5,11.2599992752075,"OISST",-24.9,102028
"234257",2008,10,9,-60.9,45.2333333333333,"small",0,13.5,11.6199998855591,"OISST",-55.7,101030
"234302",2008,10,8,-60.8666666666667,45.2,"small",0,7,11.5099992752075,"OISST",-106.9,101665
"234303",2008,10,8,-60.8736111111111,45.2269444444444,"small",0,12.5,11.5099992752075,"OISST",-58.5,101665
"234304",2008,10,8,-60.8966666666667,45.2369444444444,"small",0,13.5,11.5099992752075,"OISST",-60.5,101665
"234308",2008,10,8,-60.8944444444444,45.275,"small",0,13.6666666666667,11.5099992752075,"OISST",-27.2,101665
"234309",2008,10,8,-60.8675,45.2386111111111,"small",0,13.1357536231884,12.7777777777778,"Field",-62.2,101665
"234322",2008,10,8,-60.9041666666667,45.2238888888889,"small",0,13.5,11.5099992752075,"OISST",-68.4,101665
"234325",2008,10,8,-60.8483333333333,45.2541666666667,"small",0,13.5,13.3333333333333,"Field",-64.9,101665
"234329",2008,10,8,-60.7491666666667,45.2758333333333,"small",0,14.5,11.5099992752075,"OISST",-85.4,101665
"234331",2008,10,8,-60.9080555555556,45.3002777777778,"small",0,11.5,12.7777777777778,"Field",-17.6,101665
"234337",2008,10,8,-60.8333333333333,45.25,"small",0,13.75,11.5099992752075,"OISST",-61.4,101665
"234339",2008,10,8,-60.905,45.2688888888889,"small",0,14,13.3333333333333,"Field",-25.2,101665
"234357",2008,10,8,-61.0369444444444,45.2041666666667,"small",0,11.5,11.5099992752075,"OISST",-38.4,101665
"234370",2008,10,8,-60.8036111111111,45.2277777777778,"small",0,11,11.5099992752075,"OISST",-115.1,101665
"234442",2008,10,9,-60.8333333333333,45.2333333333333,"small",0,13.5,12.7777777777778,"Field",-78.5,101030
"234444",2008,10,9,-62.8344444444444,44.6416666666667,"small",0,16,13.0099992752075,"OISST",-35.3,101030
"234463",2008,10,9,-62.9544444444444,44.6041666666667,"small",0,16.5,13.0099992752075,"OISST",-41.3,101030
"234468",2008,10,9,-63.3166666666667,44.5,"small",0,10,13.0099992752075,"OISST",-65.8,101030
"234471",2008,10,9,-60.9222222222222,45.2611111111111,"small",0,13.6666666666667,11.6199998855591,"OISST",-32.2,101030
"234526",2008,10,9,-60.9186111111111,45.2377777777778,"small",0,13,11.6199998855591,"OISST",-52.1,101030
"234531",2008,10,9,-60.9,45.2288888888889,"small",0,12.5,11.6199998855591,"OISST",-56,101030
"234539",2008,10,8,-60.9061111111111,45.2133333333333,"small",0,14.5833333333333,11.5099992752075,"OISST",-75.4,101665
"234602",2008,10,10,-64.2333333333333,44.2,"small",0,19,12.9499998092651,"OISST",-47,101188
"234605",2008,10,10,-60.8466666666667,45.3125,"small",0,13.5,11.3599996566772,"OISST",-40.4,101188
"234626",2008,10,10,-60.8333333333333,45.25,"small",0,14,11.3599996566772,"OISST",-61.4,101188
"234630",2008,10,10,-60.9,45.2666666666667,"small",0,13.5,11.3599996566772,"OISST",-35.7,101188
"234751",2008,10,11,-60.8466666666667,45.3125,"small",0,13.5,11.3000001907349,"OISST",-40.4,102315
"234773",2008,10,11,-60.0916666666667,45.2666666666667,"small",0,13.5,12.6099996566772,"OISST",-143.1,102315
"234774",2008,10,11,-60.8666666666667,45.2666666666667,"small",0,13.5,11.3000001907349,"OISST",-50.6,102315
"234790",2008,10,11,-60.8833333333333,45.2666666666667,"small",0,8.5,11.3000001907349,"OISST",-32.9,102315
"234800",2008,10,11,-60.8333333333333,45.3,"small",0,2,11.3000001907349,"OISST",-40.8,102315
"234805",2008,10,12,-60.8527777777778,45.2816666666667,"small",0,14.5,11.3000001907349,"OISST",-48.5,102875
"234817",2008,10,12,-60.9,45.3,"small",0,19,11.3000001907349,"OISST",-23.1,102875
"234830",2008,10,12,-63.1986111111111,44.575,"small",0,15.5,12.5799999237061,"OISST",-49.3,102875
"234833",2008,10,12,-61.05,45.2,"small",0,14.5,11.3000001907349,"OISST",-46,102875
"234859",2008,10,12,-60.8333333333333,45.2833333333333,"small",0,13.5,11.3000001907349,"OISST",-57.3,102875
"234860",2008,10,12,-60.8333333333333,45.5,"small",0,9,11.3000001907349,"OISST",-52.3,102875
"234872",2008,10,12,-61.0097222222222,45.1902777777778,"small",0,12.75,11.3000001907349,"OISST",-51,102875
"234882",2008,10,15,-64.3,44.15,"small",0,15.5,12.460000038147,"OISST",-48.1,101640
"234907",2008,10,12,-63.55,44.3833333333333,"small",0,2,12.5799999237061,"OISST",-42.4,102875
"234934",2008,10,13,-60.8727777777778,45.2938888888889,"small",0,13.5,11.210000038147,"OISST",-30.4,102615
"234935",2008,10,13,-60.9333333333333,45.2166666666667,"small",0,12,11.210000038147,"OISST",-67.9,102615
"234954",2008,10,13,-60.9244444444444,45.3394444444444,"small",0,14.5,11.210000038147,"OISST",-5.1,102615
"234960",2008,10,16,-64.3,44.15,"small",0,14.1678539426523,12.2699995040894,"OISST",-48.1,101418
"234965",2008,10,13,-60.8833333333333,45.2666666666667,"small",0,14.5,12.2222222222222,"Field",-32.9,102615
"234977",2008,10,13,-60.8505555555556,45.2847222222222,"small",0,14,11.210000038147,"OISST",-45.5,102615
"235002",2008,10,13,-61.05,45.2,"small",0,14.5,11.210000038147,"OISST",-46,102615
"235009",2008,10,13,-60.8333333333333,45.3,"small",0,8,11.210000038147,"OISST",-40.8,102615
"235038",2008,10,13,-60.8880555555556,45.2744444444444,"small",0,14,11.210000038147,"OISST",-33.6,102615
"235102",2008,10,14,-60.8563888888889,45.3008333333333,"small",0,14,11.1399993896484,"OISST",-33,102360
"235106",2008,10,14,-60.9194444444444,45.3175,"small",0,15.5,11.1399993896484,"OISST",-5.6,102360
"235125",2008,10,14,-60.8675,45.3025,"small",0,14.5,11.1399993896484,"OISST",-37.4,102360
"235135",2008,10,14,-60.8666666666667,45.3,"small",0,14.5,12.2222222222222,"Field",-37,102360
"235140",2008,10,14,-60.9077777777778,45.3397222222222,"small",0,14.5,11.1399993896484,"OISST",-11.4,102360
"235161",2008,10,14,-61.05,45.2,"small",0,14.5,11.1399993896484,"OISST",-46,102360
"235163",2008,10,14,-60.0888888888889,45.3125,"small",0,13.5,11.1399993896484,"OISST",-121.4,102360
"235197",2008,10,14,-60.8527777777778,45.3038888888889,"small",0,13.5,11.1399993896484,"OISST",-35.4,102360
"235199",2008,10,14,-61.3833333333333,45.0666666666667,"small",0,8,11.1399993896484,"OISST",-45.7,102360
