"id","year","month","day","lon","lat","Size_class","catch","fhours","sst","sstsource"
"15163919990916",1999,9,16,-63.38,44.5,"small",0,13,19.0299987792969,"OISST"
"15163919990929",1999,9,29,-63.18,44.62,"small",0,4,15.3699998855591,"OISST"
"151639960919",1996,9,19,-63.3,44.25,"small",0,12.05,16.6700000762939,"OISST"
"151639960921",1996,9,21,-63.31,44.25,"small",0,11.05,16.25,"OISST"
"151639961009",1996,10,9,-63.29,44.36,"small",0,9.05,13.7299995422363,"OISST"
"151639970815",1997,8,15,-63.39,44.23,"small",0,9,16.0299987792969,"OISST"
"151639970818",1997,8,18,-63.45,44.21,"small",0,9.96666666666667,13.9799995422363,"OISST"
"151639970820",1997,8,20,-63.42,44.21,"small",0,9.68333333333333,13.4299993515015,"OISST"
"151639970826",1997,8,26,-63.29,44.36,"small",0,12.05,15.1799993515015,"OISST"
"15164120010918",2001,9,18,-63.43,44.53,"small",0,10.664734950584,15.5899991989136,"OISST"
"15164120011011",2001,10,11,-63.18,44.6,"small",0,2.7,14.5799999237061,"OISST"
"15164120020920",2002,9,20,-63.2,44.6,"small",0,10.664734950584,16.1499996185303,"OISST"
"151648970913",1997,9,13,-60.52,45.19,"small",0,7,16.0399990081787,"OISST"
"15166319950830",1995,8,30,-60.85,45.32,"small",0,10.05,12.9699993133545,"OISST"
"15166319950907",1995,9,7,-60.82,45.3,"small",0,18.25,12.9899997711182,"OISST"
"15166319950910",1995,9,10,-60.85,45.3,"small",0,5.75,12.5299997329712,"OISST"
"15166319950913",1995,9,13,-60.85,45.3,"small",0,13.05,11.7699995040894,"OISST"
"15166319950928",1995,9,28,-61.32,45.15,"small",0,9.25,11.8899993896484,"OISST"
"15166319951013",1995,10,13,-61.37,45.13,"small",0,12,11.710000038147,"OISST"
"15166319951014",1995,10,14,-60.85,45.28,"small",0,13.05,11.6199998855591,"OISST"
"15166319980831",1998,8,31,-60.82,45.33,"small",0,13,12.9799995422363,"OISST"
"15166319980909",1998,9,9,-60.87,45.3,"small",0,10.05,12.710000038147,"OISST"
"15166319980910",1998,9,10,-60.87,45.3,"small",0,6,12.3699998855591,"OISST"
"15166319980914",1998,9,14,-60.85,45.33,"small",0,5.55,11.5,"OISST"
"15166319980930",1998,9,30,-60.93,45.22,"small",0,12,10.6099996566772,"OISST"
"15166319981001",1998,10,1,-60.9,45.3,"small",0,11,10.1599998474121,"OISST"
"15166319981003",1998,10,3,-60.87,45.27,"small",0,12.05,10.2199993133545,"OISST"
"15166319981005",1998,10,5,-60.95,45.2,"small",0,9.05,10.2199993133545,"OISST"
"15166319981008",1998,10,8,-61.38,45.13,"small",0,12,9.96000003814697,"OISST"
"15166319981018",1998,10,18,-61.37,45.13,"small",0,11.05,9.67999935150146,"OISST"
"15166319981020",1998,10,20,-61.38,45.13,"small",0,7.05,9.6899995803833,"OISST"
"15166319990903",1999,9,3,-60.83,45.3,"small",0,5,15.1099996566772,"OISST"
"15166319990904",1999,9,4,-60.83,45.3,"small",0,7.95,14.8699998855591,"OISST"
"15166319990906",1999,9,6,-60.83,45.27,"small",0,15,14.8999996185303,"OISST"
"15166319990920",1999,9,20,-60.83,45.28,"small",0,12.95,13.1999998092651,"OISST"
"15166319990921",1999,9,21,-60.87,45.27,"small",0,10,13.289999961853,"OISST"
"15166320010922",2001,9,22,-60.82,45.33,"small",0,13,12.3800001144409,"OISST"
"15166320011001",2001,10,1,-61.43,45.08,"small",0,10.4302874636779,10.9799995422363,"OISST"
"15166320011004",2001,10,4,-60.9,45.3,"small",0,9,10.9499998092651,"OISST"
"15166320020813",2002,8,13,-60.78,45.33,"small",0,14.05,15.1599998474121,"OISST"
"15166320020814",2002,8,14,-60.78,45.32,"small",0,13,14.9499998092651,"OISST"
"15166320020918",2002,9,18,-60.8,45.32,"small",0,15.95,12.8099994659424,"OISST"
"151663960918",1996,9,18,-60.51,45.19,"small",0,9.75,16.7099990844727,"OISST"
"151663960921",1996,9,21,-60.5,45.19,"small",0,16,16.25,"OISST"
"151663961010",1996,10,10,-60.525,45.17,"small",0,11.75,13.6899995803833,"OISST"
"151663970902",1997,9,2,-60.53,45.19,"small",0,13,15.9899997711182,"OISST"
"151663970906",1997,9,6,-60.52,45.19,"small",0,5,15.5199995040894,"OISST"
"151663970907",1997,9,7,-60.49,45.2,"small",0,9,15.5599994659424,"OISST"
"151663970913",1997,9,13,-60.51,45.2,"small",0,14.05,11.9899997711182,"OISST"
"151663970914",1997,9,14,-60.41,45.2,"small",0,8,15.8699998855591,"OISST"
"151663970920",1997,9,20,-60.51,45.2,"small",0,9.5,11.8099994659424,"OISST"
"151663970921",1997,9,21,-60.52,45.18,"small",0,9.05,15.5599994659424,"OISST"
"151663970922",1997,9,22,-60.5,45.17,"small",0,6.05,15.5999994277954,"OISST"
"151663971001",1997,10,1,-60.54,45.16,"small",0,6.05,13.1899995803833,"OISST"
"151663971010",1997,10,10,-61.22,45.08,"small",0,10.05,11.0500001907349,"OISST"
"151663971017",1997,10,17,-61.21,45.07,"small",0,12,10.7699995040894,"OISST"
"151663971022",1997,10,22,-60.51,45.19,"small",0,7.05,12.3599996566772,"OISST"
"151670971002",1997,10,2,-60.5,45.19,"small",0,10.4302874636779,12.9899997711182,"OISST"
"151670971010",1997,10,10,-61.3,45.04,"small",0,5,11.710000038147,"OISST"
"151796970824",1997,8,24,-63.43,44.23,"small",0,11,14.7799997329712,"OISST"
"151796970827",1997,8,27,-66.53,44.23,"small",0,14.0333333333333,12.1199998855591,"OISST"
"151796970831",1997,8,31,-63.34,44.2,"small",0,10,15.6499996185303,"OISST"
"15183019980923",1998,9,23,-63.43,44.52,"small",0,4,12.2599992752075,"OISST"
"15183019980924",1998,9,24,-63.5,44.42,"small",0,11.5327706323687,12.7799997329712,"OISST"
"15183019980925",1998,9,25,-63.5,44.42,"small",0,10,12.7299995422363,"OISST"
"15183619980920",1998,9,20,-63.5,44.33,"small",0,12.05,12.4499998092651,"OISST"
"15195519950815",1995,8,14,-65.58,42.05,"small",0,8.96666666666667,18.5,"OISST"
"15195520000922",2000,9,22,-63.17,44.58,"small",0,10.664734950584,15.5299997329712,"OISST"
"15195520001001",2000,10,1,-63.25,44.58,"small",0,9.30383141762452,13.8599996566772,"OISST"
"15201919951024",1995,10,24,-60.83,45.3,"small",0,9,10.5199995040894,"OISST"
"15204019990920",1999,9,20,-63.52,44.4,"small",0,10.05,17.7777777777778,"Field"
"15204020000830",2000,8,30,-63.48,44.43,"small",0,4.8,17.2199993133545,"OISST"
"15204020010924",2001,9,24,-63.17,44.6,"small",0,6.91666666666667,15.7999992370605,"OISST"
"15204020020822",2002,8,22,-63.65,44.3,"small",0,7,17.7777777777778,"Field"
"15204020020828",2002,8,28,-63.6,44.28,"small",0,14.95,16.75,"OISST"
"15204020020917",2002,9,17,-63.22,44.58,"small",0,5.25,15.5899991989136,"OISST"
"15204020020921",2002,9,21,-63.18,44.58,"small",0,10.05,16.0599994659424,"OISST"
"15204020030902",2003,9,2,-63.45,44.52,"small",0,5,14.5,"OISST"
"15207020001026",2000,10,26,-63.48,44.32,"small",0,13.2,12.460000038147,"OISST"
"15207519980924",1998,9,24,-63.52,44.42,"small",0,11.5327706323687,12.7799997329712,"OISST"
"15207519991006",1999,10,6,-60.9,45.23,"small",0,10.25,12.3199996948242,"OISST"
"15207620010928",2001,9,28,-63.17,43.58,"small",0,6.5,15.5499992370605,"OISST"
"152076970903",1997,9,3,-63.41,44.21,"small",0,11.75,15.4399995803833,"OISST"
"152076971005",1997,10,5,-63.1,44.37,"small",0,13.05,11.6666666666667,"Field"
"15208019980923",1998,9,23,-63.52,44.42,"small",0,5.95,12.2599992752075,"OISST"
"15208019980926",1998,9,26,-63.03,44.6,"small",0,8.8,12.5999994277954,"OISST"
"15208019991013",1999,10,13,-63.07,44.53,"small",0,5.83333333333333,13.1099996566772,"OISST"
"152080960916",1996,9,16,-63.29,44.26,"small",0,12.6833333333333,16.4400005340576,"OISST"
"152080970808",1997,8,8,-63.3,44.26,"small",0,12,14.2299995422363,"OISST"
"152080970826",1997,8,26,-63.36,44.22,"small",0,9.75,15.1799993515015,"OISST"
"152080970827",1997,8,27,-63.45,44.295,"small",0,16.2,14.9899997711182,"OISST"
"15210219981001",1998,10,1,-61.48,45.12,"small",0,9.66666666666667,10.1599998474121,"OISST"
"15210219981007",1998,10,7,-61.02,45.22,"small",0,4.2,9.92000007629395,"OISST"
"15210219981014",1998,10,14,-61.45,45.1,"small",0,11.95,9.02999973297119,"OISST"
"15212919950908",1995,9,8,-60.85,45.32,"small",0,12,12.9299993515015,"OISST"
"15212919950909",1995,9,9,-60.85,45.32,"small",0,9.05,12.8999996185303,"OISST"
"15212919950919",1995,9,19,-60.85,45.32,"small",0,7,11.5999994277954,"OISST"
"15212919950930",1995,9,30,-61.23,45.15,"small",0,13.05,11.8699998855591,"OISST"
"15212919980912",1998,9,12,-60.9,45.32,"small",0,12.95,12.1199998855591,"OISST"
"15212919980913",1998,9,13,-60.9,45.32,"small",0,4,11.8999996185303,"OISST"
"15212919980927",1998,9,27,-61.5,45.05,"small",0,8.25,10.8899993896484,"OISST"
"15212919981001",1998,10,1,-61.52,45.05,"small",0,14.25,10.1599998474121,"OISST"
"15212919981002",1998,10,2,-61.35,45.12,"small",0,11,10.5555555555556,"Field"
"15212919981003",1998,10,3,-61.33,45.12,"small",0,12.75,9.44444444444444,"Field"
"15212919981008",1998,10,8,-61.4,45.13,"small",0,10.05,9.96000003814697,"OISST"
"15212919981016",1998,10,16,-61.42,45.13,"small",0,13.05,8.75,"OISST"
"15212919981017",1998,10,17,-61.5,45.05,"small",0,13.05,11.1111111111111,"Field"
"15212919981018",1998,10,18,-61.43,45.12,"small",0,5.05,11.1111111111111,"Field"
"15212919981020",1998,10,20,-61.43,45.08,"small",0,8.05,9.44444444444444,"Field"
"15212919990819",1999,8,19,-60.875,45.3,"small",0,7.05,13.7399997711182,"OISST"
"15212919990929",1999,9,29,-63.5,44.38,"small",0,11.05,15.3699998855591,"OISST"
"15212919990930",1999,9,30,-63.5,44.38,"small",0,19,14.9399995803833,"OISST"
"15212920011004",2001,10,4,-63.08,44.6,"small",0,5.05,15.3099994659424,"OISST"
"15212920011008",2001,10,8,-63.25,44.52,"small",0,14,14.5699996948242,"OISST"
"15212920020802",2002,8,2,-60.89,45.32,"small",0,12.05,13.3800001144409,"OISST"
"15212920020803",2002,8,3,-60.95,45.35,"small",0,6.05,13.6300001144409,"OISST"
"15212920020807",2002,8,7,-60.925,45.335,"small",0,13.95,14.4399995803833,"OISST"
"15212920020808",2002,8,8,-60.9,45.32,"small",0,14.05,14.5899991989136,"OISST"
"15212920020918",2002,9,18,-60.82,45.3,"small",0,11.2,12.8099994659424,"OISST"
"152129960922",1996,9,22,-60.56,45.19,"small",0,13,12.539999961853,"OISST"
"152129961001",1996,10,1,-60.54,45.19,"small",0,12,14.6799993515015,"OISST"
"152129961005",1996,10,5,-61.25,45.08,"small",0,13,11.25,"OISST"
"152129970817",1997,8,17,-63.36,44.24,"small",0,13.05,15.8299999237061,"OISST"
"152129970917",1997,9,17,-60.53,45.19,"small",0,3.05,16.1800003051758,"OISST"
"152129970921",1997,9,21,-60.53,45.19,"small",0,7.25,15.5599994659424,"OISST"
"152129970928",1997,9,28,-61.24,45.06,"small",0,13.2,11.1799993515015,"OISST"
"152129971001",1997,10,1,-61.24,45.07,"small",0,9.05,10.7199993133545,"OISST"
"152129971008",1997,10,8,-61.24,45.08,"small",0,9,10.960000038147,"OISST"
"152129971010",1997,10,10,-61.3,45.03,"small",0,10.05,11.710000038147,"OISST"
"15215219980909",1998,9,9,-60.85,45.25,"small",0,10.787068040352,12.710000038147,"OISST"
"152152960922",1996,9,22,-61.04,45.15,"small",0,6.05,12.539999961853,"OISST"
"152152961008",1996,10,8,-61.22,45.07,"small",0,11,11.460000038147,"OISST"
"152152970829",1997,8,29,-60.51,45.19,"small",0,8,15.3299999237061,"OISST"
"152152971009",1997,10,9,-61.33,45.01,"small",0,9.30383141762452,11.6700000762939,"OISST"
"152159970917",1997,9,17,-63.315,44.25,"small",0,11.5327706323687,16.1800003051758,"OISST"
"152159971002",1997,10,2,-63.31,44.25,"small",0,8.05,12.9899997711182,"OISST"
"15220019981001",1998,10,1,-63.5,44.38,"small",0,11.95,12.7299995422363,"OISST"
"15220019981016",1998,10,16,-63.17,44.6,"small",0,12.95,12,"OISST"
"15220019981025",1998,10,25,-63.53,44.38,"small",0,11.2357516339869,10.6399993896484,"OISST"
"15220019990916",1999,9,16,-63.52,44.42,"small",0,11.5327706323687,19.0299987792969,"OISST"
"15220019990920",1999,9,20,-63.52,44.42,"small",0,14.2,15.9399995803833,"OISST"
"15220019990924",1999,9,24,-63.52,44.4,"small",0,8.08333333333333,15.9699993133545,"OISST"
"15220020010927",2001,9,27,-63.13,44.6,"small",0,10.664734950584,15.9399995803833,"OISST"
"15220020011003",2001,10,3,-63.15,44.55,"small",0,24,15.3399991989136,"OISST"
"15220020011004",2001,10,4,-63.48,44.6,"small",0,9.30383141762452,15.3099994659424,"OISST"
"15220020011005",2001,10,5,-63.48,44.6,"small",0,9.30383141762452,15.3599996566772,"OISST"
"15220020020920",2002,9,20,-63.18,44.6,"small",0,10.664734950584,16.1499996185303,"OISST"
"15220620011001",2001,10,1,-60.87,45.3,"small",0,7.05,10.9799995422363,"OISST"
"15220620011006",2001,10,6,-60.83,45.3,"small",0,5.05,10.9200000762939,"OISST"
"152213970824",1997,8,24,-63.4,44.22,"small",0,8,14.7799997329712,"OISST"
"152213970907",1997,9,7,-63.26,44.33,"small",0,10.664734950584,15.5599994659424,"OISST"
"15221519950801",1995,8,1,-60.8,45.3,"small",0,5.41666666666667,12.039999961853,"OISST"
"15221519990929",1999,9,29,-60.9,45.27,"small",0,12,12.7999992370605,"OISST"
"15223819981014",1998,10,14,-63.08,44.6,"small",0,9,12.3400001525879,"OISST"
"15223819990929",1999,9,29,-63.17,44.62,"small",0,12.95,15.3699998855591,"OISST"
"15223819991006",1999,10,6,-63.18,44.62,"small",0,7.75,15.1499996185303,"OISST"
"15223819991008",1999,10,8,-63.08,44.62,"small",0,9.30383141762452,14.6199998855591,"OISST"
"15223820010924",2001,9,24,-63.15,44.6,"small",0,7.06666666666667,15.7999992370605,"OISST"
"15224319990912",1999,9,12,-63.23,44.57,"small",0,5.2,18.9599990844727,"OISST"
"15224319990930",1999,9,30,-63.42,44.43,"small",0,19,14.9399995803833,"OISST"
"15224319991008",1999,10,8,-63.08,44.6,"small",0,9.95,14.6199998855591,"OISST"
"15224320011010",2001,10,10,-63.23,44.57,"small",0,15,14.1799993515015,"OISST"
"152243970820",1997,8,20,-63.41,44.22,"small",0,4.98333333333333,13.4299993515015,"OISST"
"152263970903",1997,9,3,-63.35,44.21,"small",0,13.05,15.4399995803833,"OISST"
"15228319980914",1998,9,14,-63.48,44.42,"small",0,13.95,13.6199998855591,"OISST"
"152287970928",1997,9,28,-61.31,44.18,"small",0,11.25,14.2299995422363,"OISST"
"15230619950914",1995,9,14,-60.83,45.2,"small",0,6,11.6199998855591,"OISST"
"15230619950924",1995,9,24,-60.83,45.2,"small",0,6.05,11.3599996566772,"OISST"
"15230619951023",1995,10,23,-60.75,45.25,"small",0,12.05,10.6399993896484,"OISST"
"15230620011004",2001,10,4,-59,45,"small",0,7.71514373183894,15.3099994659424,"OISST"
"152306960917",1996,9,17,-60.5,45.2,"small",0,11.75,12.539999961853,"OISST"
"152306960921",1996,9,21,-60.51,45.2,"small",0,8.05,12.3999996185303,"OISST"
"152306961005",1996,10,5,-61.24,45.06,"small",0,13.0833333333333,11.25,"OISST"
"15234819980918",1998,9,18,-63.475,44.45,"small",0,13,12.7999992370605,"OISST"
"15234819981014",1998,10,14,-63.07,44.6,"small",0,12,12.3400001525879,"OISST"
"15234819981018",1998,10,17,-63.2,44.6,"small",0,24,11.4200000762939,"OISST"
"15234819991006",1999,10,6,-63.88,44.08,"small",0,6.05,15.1499996185303,"OISST"
"15234819991008",1999,10,8,-63.18,44.12,"small",0,16,14.6199998855591,"OISST"
"15234820001003",2000,10,3,-63.33,44.53,"small",0,5,14.5099992752075,"OISST"
"15234820010927",2001,9,27,-63.18,44.57,"small",0,11.05,15.9399995803833,"OISST"
"15234820010928",2001,9,28,-63.18,44.57,"small",0,9.95,15.5499992370605,"OISST"
"15234820011005",2001,10,5,-63.1,44.53,"small",0,11.05,15.3599996566772,"OISST"
"15234820011016",2001,10,16,-63.12,44.57,"small",0,7,13.8599996566772,"OISST"
"15234820020917",2002,9,17,-63.13,44.55,"small",0,12.05,15.5899991989136,"OISST"
"15234820020923",2002,9,23,-63.13,44.55,"small",0,8,16.0200004577637,"OISST"
"15234820020924",2002,9,24,-63.13,44.55,"small",0,6.75,16.0900001525879,"OISST"
"15234820030904",2003,9,4,-63.37,44.47,"small",0,6.05,14,"OISST"
"15236320000831",2000,8,31,-63.5,44.38,"small",0,10.1538647342995,17.4499988555908,"OISST"
"15236320000928",2000,9,28,-63.48,44.3,"small",0,9.01666666666667,14.1499996185303,"OISST"
"15236320001025",2000,10,25,-63.55,44.38,"small",0,9.96666666666667,12.5199995040894,"OISST"
"152363960920",1996,9,20,-64,44,"small",0,18.0166666666667,15,"Field"
"152363960922",1996,9,22,-64,44,"small",0,12.7361363636364,15.8699998855591,"OISST"
"152457961011",1996,10,11,-60.45,45.21,"small",0,12.95,11,"OISST"
"15255119951020",1995,10,20,-63.52,44.42,"small",0,8,13.539999961853,"OISST"
"15255119981018",1998,10,18,-61.4,45.07,"small",0,8.475,9.67999935150146,"OISST"
"15255120000929",2000,9,29,-63.2,44.57,"small",0,9.25,13.9299993515015,"OISST"
"152551960911",1996,9,11,-63.08,44.36,"small",0,11.25,15.8199996948242,"OISST"
"152551960922",1996,9,22,-63.2,44.34,"small",0,12.2,15.8699998855591,"OISST"
"152551970827",1997,8,27,-63.36,44.34,"small",0,10.25,14.9899997711182,"OISST"
"152551970908",1997,9,8,-63.35,44.33,"small",0,6.95,15.5999994277954,"OISST"
"152551970914",1997,9,14,-63.33,44.35,"small",0,12.05,15.8699998855591,"OISST"
"15256619980922",1998,9,22,-63.52,44.42,"small",0,9.2,11.9899997711182,"OISST"
"15256619981018",1998,10,18,-63.22,44.6,"small",0,12,11.210000038147,"OISST"
"15256619990927",1999,9,27,-63.18,44.62,"small",0,11.7833333333333,16.3500003814697,"OISST"
"15256619990928",1999,9,28,-63.18,44.62,"small",0,6.98333333333333,16.0799999237061,"OISST"
"15256619990929",1999,9,29,-63.18,44.6,"small",0,4.05,15.3699998855591,"OISST"
"15256619991008",1999,10,8,-63.08,44.62,"small",0,5.8,14.6199998855591,"OISST"
"15256619991012",1999,10,12,-60.87,45.28,"small",0,6,12.0699996948242,"OISST"
"15256620001002",2000,10,2,-63.38,44.5,"small",0,10.95,14.0199995040894,"OISST"
"15256620001007",2000,10,7,-66.52,44.42,"small",0,12,11.5099992752075,"OISST"
"15256620011005",2001,10,5,-63.08,44.62,"small",0,7.73333333333333,15.3599996566772,"OISST"
"15256620011006",2001,10,6,-63.08,44.62,"small",0,6.05,15.4499998092651,"OISST"
"152566960825",1996,8,25,-63.31,44.23,"small",0,5,16.2799987792969,"OISST"
"152566960827",1996,8,27,-63.31,44.25,"small",0,5.05,16.1199989318848,"OISST"
"152566960829",1996,8,29,-63.3,44.245,"small",0,10,16.2199993133545,"OISST"
"152566970910",1997,9,10,-63.13,44.33,"small",0,10.7,15.6399993896484,"OISST"
"15258419990914",1999,9,14,-63.52,44.42,"small",0,7.95,20.5555555555556,"Field"
"15258419990928",1999,9,28,-63.23,44.58,"small",0,9.95,17.7777777777778,"Field"
"15258419990929",1999,9,29,-63.25,43.6,"small",0,5,15.3699998855591,"OISST"
"15258419991002",1999,10,2,-63.18,44.62,"small",0,6.98333333333333,15.5555555555556,"Field"
"15258419991008",1999,10,8,-63.12,44.62,"small",0,6.05,14.6199998855591,"OISST"
"15258420000830",2000,8,30,-63.48,44.48,"small",0,3,17.2199993133545,"OISST"
"15258420000902",2000,9,2,-63.48,44.52,"small",0,10.664734950584,15.039999961853,"OISST"
"15258420001013",2000,10,13,-63.5,44.48,"small",0,9.30383141762452,13.6799993515015,"OISST"
"15258420001026",2000,10,26,-62.42,44.47,"small",0,9.30383141762452,12.460000038147,"OISST"
"15258420011003",2001,10,3,-63.35,44.55,"small",0,9.30383141762452,15.3399991989136,"OISST"
"15258819990924",1999,9,24,-63.4,44.53,"small",0,10.664734950584,15.9699993133545,"OISST"
"15258819990925",1999,9,25,-63.38,44.55,"small",0,10.664734950584,15.8499994277954,"OISST"
"15258819990926",1999,9,26,-63.38,44.53,"small",0,10.664734950584,15.9099998474121,"OISST"
"15258820000914",2000,9,14,-63.35,44.53,"small",0,10.664734950584,14.7399997711182,"OISST"
"15258820000930",2000,9,30,-63.17,44.62,"small",0,10.664734950584,13.8499994277954,"OISST"
"15258820010919",2001,9,19,-63.17,44.6,"small",0,8.35833333333333,15.7399997711182,"OISST"
"15258820010924",2001,9,24,-63.17,44.6,"small",0,9.51153414195867,15.7999992370605,"OISST"
"15258820010926",2001,9,26,-63.17,44.6,"small",0,10.664734950584,15.9299993515015,"OISST"
"15258820010928",2001,9,28,-63.17,44.6,"small",0,10.664734950584,15.5499992370605,"OISST"
"15258820010929",2001,9,29,-63.13,44.55,"small",0,10.664734950584,15.1899995803833,"OISST"
"15258820020816",2002,8,16,-65.5125,42.09,"small",0,24,19.7399997711182,"OISST"
"15258820020914",2002,9,14,-63.33,44.53,"small",0,10.664734950584,15.4399995803833,"OISST"
"15258820020916",2002,9,16,-63.17,44.62,"small",0,10.664734950584,15.8899993896484,"OISST"
"15258820020918",2002,9,18,-63.18,44.6,"small",0,10.664734950584,15.6899995803833,"OISST"
"15258820020922",2002,9,22,-63.15,44.53,"small",0,10.664734950584,15.9499998092651,"OISST"
"15260619950907",1995,9,7,-60.83,45.32,"small",0,8.2,12.9899997711182,"OISST"
"15260619951013",1995,10,13,-61.48,45.05,"small",0,6,11.710000038147,"OISST"
"15260619981021",1998,10,21,-61.33,45.07,"small",0,11.95,9.39999961853027,"OISST"
"15260620011002",2001,10,2,-60.95,45.27,"small",0,10.4302874636779,10.7199993133545,"OISST"
"152606960905",1996,9,5,-60.58,45.19,"small",0,5.03333333333333,13.2999992370605,"OISST"
"152606960920",1996,9,20,-60.5,45.19,"small",0,10.75,16.4799995422363,"OISST"
"152606960927",1996,9,27,-61.29,45.03,"small",0,10.8,15.0599994659424,"OISST"
"152606961001",1996,10,1,-60.53,45.16,"small",0,12.75,14.6799993515015,"OISST"
"152606970817",1997,8,17,-65.32,42.05,"small",0,20.4444515306122,16.0299987792969,"OISST"
"15273619980910",1998,9,10,-60.85,45.32,"small",0,14.6333333333333,12.3699998855591,"OISST"
"15273619980918",1998,9,18,-60.87,45.32,"small",0,3.2,11.5900001525879,"OISST"
"15273619990816",1999,8,16,-65.68,42.05,"small",0,13.8,16.8899993896484,"OISST"
"15273619991008",1999,10,8,-60.88,45.28,"small",0,13.7333333333333,12.3299999237061,"OISST"
"15273619991011",1999,10,11,-60.87,45.28,"small",0,11.8,12.1899995803833,"OISST"
"15273620001026",2000,10,26,-63.45,44.38,"small",0,11.2357516339869,12.460000038147,"OISST"
"15273620001028",2000,10,28,-63.5,44.3,"small",0,11,12.3000001907349,"OISST"
"152736970925",1997,9,25,-60.51,45.17,"small",0,13.05,14.25,"OISST"
"15279219980928",1998,9,28,-63.07,44.58,"small",0,14,12.5199995040894,"OISST"
"15290819980924",1998,9,24,-63.52,44.4,"small",0,13,12.7799997329712,"OISST"
"15290819981020",1998,10,20,-61.43,45.1,"small",0,24,9.6899995803833,"OISST"
"15290819990921",1999,9,21,-63.42,44.3,"small",0,13,15.9200000762939,"OISST"
"15290820000923",2000,9,23,-63.28,44.5,"small",0,10.8,15.1899995803833,"OISST"
"15290820010927",2001,9,27,-63,44,"small",0,8,15.9399995803833,"OISST"
"152908960917",1996,9,17,-63.36,44.24,"small",0,8.95,16.5900001525879,"OISST"
"152908970814",1997,8,14,-63.36,44.19,"small",0,8.3,15.4200000762939,"OISST"
"152908970901",1997,9,1,-63.36,44.21,"small",0,12.95,15.8599996566772,"OISST"
"152908970918",1997,9,18,-63.3,44.25,"small",0,5.71666666666667,16.4300003051758,"OISST"
"152908971025",1997,10,25,-61.4,44.59,"small",0,19.1047619047619,11.0100002288818,"OISST"
"15291319980922",1998,9,22,-60.85,45.32,"small",0,12,10.8499994277954,"OISST"
"15291319981011",1998,10,11,-60.87,45.35,"small",0,12.95,9.88000011444092,"OISST"
"15291319981023",1998,10,23,-61.5,45.03,"small",0,12,9.25,"OISST"
"15291319981027",1998,10,27,-61.5,45.03,"small",0,11,8.94999980926514,"OISST"
"15291319990817",1999,8,17,-65.58,42.03,"small",0,23.95,17.2099990844727,"OISST"
"15291320010923",2001,9,23,-63.205,44.6,"small",0,15,15.710000038147,"OISST"
"15291320011005",2001,10,5,-63.1,44.62,"small",0,8,15.3599996566772,"OISST"
"152913970905",1997,9,5,-63.29,44.36,"small",0,11,15.4299993515015,"OISST"
"152913970912",1997,9,12,-63.33,44.32,"small",0,10,16.0900001525879,"OISST"
"152913971013",1997,10,13,-61.25,45.05,"small",0,13.05,11.4699993133545,"OISST"
"15297819980926",1998,9,26,-63.05,44.58,"small",0,13,12.5999994277954,"OISST"
"15299319990921",1999,9,21,-63.5,44.38,"small",0,8,15.9200000762939,"OISST"
"15299319990929",1999,9,29,-63.18,44.62,"small",0,20,15.3699998855591,"OISST"
"152993971006",1997,10,6,-63,43.09,"small",0,12.0666666666667,12.8599996566772,"OISST"
"152993971011",1997,10,11,-63.09,44.37,"small",0,5.95,11.75,"OISST"
"15299919991008",1999,10,8,-60.87,45.27,"small",0,11,12.3299999237061,"OISST"
"15299920000930",2000,9,30,-63.18,44.62,"small",0,24,13.8499994277954,"OISST"
"15299920001015",2000,10,15,-63.92,44.22,"small",0,15,13.3499994277954,"OISST"
"15319819980909",1998,9,9,-63.47,44.52,"small",0,6.95,13.75,"OISST"
"15319819980915",1998,9,15,-63.1,44.6,"small",0,9,13.6499996185303,"OISST"
"15319819980926",1998,9,26,-63.07,44.6,"small",0,8.95,12.5999994277954,"OISST"
"15319819981013",1998,10,13,-60.88,45.27,"small",0,6.05,9.90999984741211,"OISST"
"15319819990824",1999,8,24,-63.35,43.53,"small",0,9.05,16.9799995422363,"OISST"
"15328819981013",1998,10,13,-61,45.13,"small",0,9.05,9.90999984741211,"OISST"
"15328819981026",1998,10,26,-61.5,45.05,"small",0,4,9,"OISST"
"153288970915",1997,9,15,-60.5,45.19,"small",0,5.05,16.2399997711182,"OISST"
"153298970914",1997,9,14,-63.12,44.36,"small",0,14,15.8699998855591,"OISST"
"15332519951014",1995,10,14,-61.38,45.1,"small",0,6,11.6199998855591,"OISST"
"15332519980823",1998,8,23,-63.45,44.52,"small",0,11.05,15.1999998092651,"OISST"
"15332519980925",1998,9,25,-61.48,45.05,"small",0,12,10.3400001525879,"OISST"
"15332519981001",1998,10,1,-61.48,45.07,"small",0,7,10.1599998474121,"OISST"
"15332519981014",1998,10,14,-61.43,45.08,"small",0,9.3,9.02999973297119,"OISST"
"15332519981017",1998,10,17,-61.43,45.1,"small",0,7.25,9.5,"OISST"
"153325960917",1996,9,17,-60.51,45.18,"small",0,11.05,16.5900001525879,"OISST"
"153325970816",1997,8,16,-63.4,44.24,"small",0,11,16.0200004577637,"OISST"
"153325970820",1997,8,20,-63.54,44.21,"small",0,16.25,13.4299993515015,"OISST"
"153325970915",1997,9,15,-60.5,45.19,"small",0,9,16.2399997711182,"OISST"
"15337519981004",1998,10,4,-60.98,45.17,"small",0,11,10.2699995040894,"OISST"
