"id","year","month","day","lon","lat","Size_class","catch","fhours","sst","sstsource","bathy"
"2000_104317_12_10_18",2000,10,18,-64.2666666666667,43.9666666666667,"small",0,10,12.3400001525879,"OISST",-116.4
"2000_104317_14_10_25",2000,10,25,-63.8166666666667,44.1666666666667,"small",0,3,12.5199995040894,"OISST",-131.5
"2000_104317_15_10_28",2000,10,28,-64.6166666666667,43.9333333333333,"small",0,6.5,12.3000001907349,"OISST",-52.7
"2000_104317_3_8_12",2000,8,12,-65.5833333333333,42.0666666666667,"small",0,24,16.6399993896484,"OISST",-533.1
"2000_104393_1_9_19",2000,9,19,-61.05,45.1833333333333,"small",0,5,13.1300001144409,"OISST",-41.1
"2000_104404_10_8_23",2000,8,23,-66.6333333333333,44.65,"small",0,12,13.710000038147,"OISST",-116.5
"2000_104404_13_8_30",2000,8,30,-66.4833333333333,44.6333333333333,"small",0,12,14.6300001144409,"OISST",-201
"2000_104404_14_9_1",2000,9,1,-66.5,44.5333333333333,"small",0,12,14.6999998092651,"OISST",-164.2
"2000_104404_17_9_11",2000,9,11,-66.55,44.4166666666667,"small",0,12,13.5999994277954,"OISST",-182
"2000_104404_2_7_27",2000,7,27,-66.5833333333333,44.55,"small",0,12,12.8899993896484,"OISST",-74.1
"2000_104404_6_8_12",2000,8,12,-66.45,44.6,"small",0,12,13.6199998855591,"OISST",-203.4
"2000_104404_8_8_16",2000,8,16,-66.55,44.6333333333333,"small",0,12.2,15.0199995040894,"OISST",-167.3
"2000_104479_1_8_2",2000,8,2,-66.95,43.7833333333333,"small",0,12,13.7599992752075,"OISST",-142
"2000_104479_10_8_25",2000,8,25,-64.2166666666667,44.2,"small",0,15.3,15.460000038147,"OISST",-52.3
"2000_104479_11_8_26",2000,8,26,-64.2166666666667,44.2,"small",0,12,15.9699993133545,"OISST",-52.3
"2000_104479_12_8_27",2000,8,27,-66.2166666666667,44.2,"small",0,12.5,13.5199995040894,"OISST",-20
"2000_104479_13_8_28",2000,8,28,-63.5333333333333,44.4666666666667,"small",0,12.3,15.4899997711182,"OISST",-41.7
"2000_104479_14_8_29",2000,8,29,-63.5333333333333,44.4333333333333,"small",0,12.5,16.3500003814697,"OISST",-24.8
"2000_104479_15_8_31",2000,8,31,-64.2,44.2,"small",0,14,17.4499988555908,"OISST",-63.4
"2000_104479_16_9_5",2000,9,5,-64.2166666666667,44.2,"small",0,6,14.9200000762939,"OISST",-52.3
"2000_104479_17_9_6",2000,9,6,-64.2166666666667,44.2,"small",0,14,15.2199993133545,"OISST",-52.3
"2000_104479_18_9_7",2000,9,7,-66.2166666666667,44.2166666666667,"small",0,13.3,13.0599994659424,"OISST",-26.6
"2000_104479_19_9_8",2000,9,8,-64.2166666666667,44.2166666666667,"small",0,8,15.3399991989136,"OISST",-55.3
"2000_104479_20_9_9",2000,9,9,-64.2166666666667,44.2,"small",0,14,15.3299999237061,"OISST",-52.3
"2000_104479_21_9_10",2000,9,10,-64.2166666666667,44.2,"small",0,13,15.7699995040894,"OISST",-52.3
"2000_104479_22_9_11",2000,9,11,-64.2166666666667,44.2,"small",0,12.5,15.9200000762939,"OISST",-52.3
"2000_104479_23_9_12",2000,9,12,-64.2,44.2,"small",0,12,16.1399993896484,"OISST",-63.4
"2000_104479_24_9_13",2000,9,13,-64.2166666666667,44.2,"small",0,13,15.5199995040894,"OISST",-52.3
"2000_104479_25_9_14",2000,9,14,-64.2166666666667,44.2,"small",0,12,14.7399997711182,"OISST",-52.3
"2000_104479_26_9_15",2000,9,15,-64.6333333333333,43.9,"small",0,7,13.7599992752075,"OISST",-38.4
"2000_104479_27_9_18",2000,9,18,-64.6333333333333,43.8833333333333,"small",0,9,14.5499992370605,"OISST",-48.4
"2000_104479_28_9_19",2000,9,19,-64.6333333333333,43.8833333333333,"small",0,13,14.6999998092651,"OISST",-48.4
"2000_104479_29_9_20",2000,9,20,-64.6666666666667,43.8833333333333,"small",0,12.3,15.5099992752075,"OISST",-46.3
"2000_104479_3_8_16",2000,8,16,-64.6666666666667,43.8666666666667,"small",0,12,16.0399990081787,"OISST",-43.3
"2000_104479_30_9_21",2000,9,21,-64.6666666666667,43.8833333333333,"small",0,12.5,15.8499994277954,"OISST",-46.3
"2000_104479_31_9_23",2000,9,23,-63.3333333333333,44.5333333333333,"small",0,20,15.1899995803833,"OISST",-41.6
"2000_104479_32_9_25",2000,9,25,-63.4,44.5333333333333,"small",0,9,14.4699993133545,"OISST",-39.7
"2000_104479_33_9_26",2000,9,26,-63.4,44.55,"small",0,9,14.6700000762939,"OISST",-36
"2000_104479_34_9_28",2000,9,28,-63.1666666666667,44.6,"small",0,11,14.1499996185303,"OISST",-42
"2000_104479_35_9_1",2000,9,1,-63.1833333333333,44.6,"small",0,4.5,16.2199993133545,"OISST",-42
"2000_104479_36_10_2",2000,10,2,-64.6666666666667,43.8666666666667,"small",0,12,14.0199995040894,"OISST",-43.3
"2000_104479_37_10_4",2000,10,4,-64.6833333333333,43.8833333333333,"small",0,6,14.3899993896484,"OISST",-41.2
"2000_104479_38_10_5",2000,10,5,-64.6833333333333,43.8833333333333,"small",0,12.5,14.3899993896484,"OISST",-41.2
"2000_104479_40_10_13",2000,10,13,-64.6666666666667,43.8666666666667,"small",0,8,13.6799993515015,"OISST",-43.3
"2000_104479_41_10_14",2000,10,14,-64.5,44,"small",0,12,13.2799997329712,"OISST",-65.3
"2000_104479_42_10_16",2000,10,16,-64.6333333333333,43.9666666666667,"small",0,9,12.789999961853,"OISST",-39.7
"2000_104479_43_10_17",2000,10,17,-64.55,43.9666666666667,"small",0,8,12.5500001907349,"OISST",-55.4
"2000_104479_5_8_18",2000,8,18,-64.6666666666667,43.8666666666667,"small",0,12,16.7799987792969,"OISST",-43.3
"2000_104479_8_8_23",2000,8,23,-64.2166666666667,44.2,"small",0,15,16.9599990844727,"OISST",-52.3
"2000_104479_9_8_24",2000,8,24,-64.2,44.2,"small",0,7,16.1399993896484,"OISST",-63.4
"2000_104558_15_10_23",2000,10,23,-61.4666666666667,45.0833333333333,"small",0,3,11.4499998092651,"OISST",-33.9
"2000_104558_18_10_27",2000,10,27,-61.4,45.1,"small",0,12,10.7799997329712,"OISST",-36.3
"2000_104558_3_9_25",2000,9,25,-61.4,45.1,"small",0,8,12.3499994277954,"OISST",-36.3
"2000_104585_17_10_26",2000,10,26,-61.4,45.1,"small",0,9.6,11.1099996566772,"OISST",-36.3
"2000_104585_18_10_28",2000,10,28,-61.4,45.1,"small",0,13.5,10.6399993896484,"OISST",-36.3
"2000_104585_3_9_23",2000,9,23,-61.3333333333333,45.1333333333333,"small",0,10,12.5599994659424,"OISST",-44.6
"2000_104585_7_9_28",2000,9,28,-61.3333333333333,45.1333333333333,"small",0,8.5,12.4200000762939,"OISST",-44.6
"2000_104642_1_8_26",2000,8,26,-64.25,44.2166666666667,"small",0,12,15.9699993133545,"OISST",-34.2
"2000_104642_10_9_28",2000,9,28,-64.25,43.2166666666667,"small",0,1,13.8899993896484,"OISST",-90.9
"2000_104642_14_10_8",2000,10,8,-64.6666666666667,43.85,"small",0,24,14.0999994277954,"OISST",-52
"2000_104642_5_9_11",2000,9,11,-64.2166666666667,44.2,"small",0,12.9,15.9200000762939,"OISST",-52.3
"2000_104642_7_9_13",2000,9,13,-64.2166666666667,44.2,"small",0,12,15.5199995040894,"OISST",-52.3
"2000_104642_8_9_15",2000,9,15,-64.25,44.2,"small",0,12,13.7599992752075,"OISST",-38.4
"2000_104653_1_9_18",2000,9,18,-60.7666666666667,45.3333333333333,"small",0,10,12.6999998092651,"OISST",-41
"2000_104653_11_10_5",2000,10,5,-60.4333333333333,45.3333333333333,"small",0,10,12.539999961853,"OISST",-152.5
"2000_104653_15_10_13",2000,10,13,-65.4333333333333,45.3333333333333,"small",0,12,12.2599992752075,"OISST",-39.8
"2000_104653_17_10_15",2000,10,15,-65.4333333333333,45.3333333333333,"small",0,2,11.2699995040894,"OISST",-39.8
"2000_104653_18_10_16",2000,10,16,-65.4333333333333,45.3333333333333,"small",0,5,11.0999994277954,"OISST",-39.8
"2000_104653_2_9_19",2000,9,19,-60.7666666666667,45.3333333333333,"small",0,11,13.1300001144409,"OISST",-41
"2000_104653_20_10_18",2000,10,18,-60.4166666666667,45.3333333333333,"small",0,12,10.9099998474121,"OISST",-150.9
"2000_104653_21_10_22",2000,10,22,-60.4333333333333,45.3333333333333,"small",0,5,11.7299995422363,"OISST",-152.5
"2000_104653_3_9_20",2000,9,20,-60.4333333333333,45.3333333333333,"small",0,6,14.3699998855591,"OISST",-152.5
"2000_104653_4_9_21",2000,9,21,-60.4333333333333,45.3333333333333,"small",0,6,14.2299995422363,"OISST",-152.5
"2000_104653_5_9_22",2000,9,22,-60.4166666666667,45.3333333333333,"small",0,7,12.9099998474121,"OISST",-150.9
"2000_104653_8_9_26",2000,9,26,-60.4333333333333,45.3333333333333,"small",0,6,12.4499998092651,"OISST",-152.5
"2000_104653_9_9_27",2000,9,27,-60.4333333333333,45.3333333333333,"small",0,5,12.6700000762939,"OISST",-152.5
"2000_105177_1_7_5",2000,7,5,-65.7,41.9166666666667,"small",0,7.8,14.2199993133545,"OISST",-221.9
"2000_105177_10_9_28",2000,9,28,-64.4,43.3,"small",0,12,13.8400001525879,"OISST",-170
"2000_105177_11_9_30",2000,9,30,-64.5166666666667,44.0166666666667,"small",0,22,13.8499994277954,"OISST",-36.6
"2000_105177_12_10_1",2000,10,1,-64.2166666666667,44.2,"small",0,10,13.8599996566772,"OISST",-52.3
"2000_105177_13_10_2",2000,10,2,-64.2166666666667,44.2,"small",0,10,14.0199995040894,"OISST",-52.3
"2000_105177_14_10_4",2000,10,4,-64.6833333333333,43.8666666666667,"small",0,12,14.3899993896484,"OISST",-29.1
"2000_105177_15_10_5",2000,10,5,-64.6833333333333,43.8666666666667,"small",0,11.5,14.3899993896484,"OISST",-29.1
"2000_105177_16_10_6",2000,10,6,-64.6833333333333,43.8666666666667,"small",0,4.5,13.9499998092651,"OISST",-29.1
"2000_105177_17_10_8",2000,10,8,-64.6833333333333,43.8666666666667,"small",0,22,14.0999994277954,"OISST",-29.1
"2000_105177_18_10_9",2000,10,9,-64.6833333333333,43.8666666666667,"small",0,10,13.9799995422363,"OISST",-29.1
"2000_105177_19_10_14",2000,10,14,-63.6833333333333,43.8833333333333,"small",0,22,13.2799997329712,"OISST",-227.2
"2000_105177_2_7_10",2000,7,10,-65.7333333333333,41.8833333333333,"small",0,9,14.9099998474121,"OISST",-566.5
"2000_105177_3_7_15",2000,7,15,-65.7333333333333,41.9166666666667,"small",0,2.5,16.0599994659424,"OISST",-291.8
"2000_105177_9_9_24",2000,9,24,-65.55,42.0833333333333,"small",0,22,15.2999992370605,"OISST",-550.6
"2000_105326_1_10_5",2000,10,5,-63.1333333333333,44.55,"small",0,24,14.3899993896484,"OISST",-57.1
"2000_105326_4_10_11",2000,10,11,-63.1333333333333,44.55,"small",0,16,13.5299997329712,"OISST",-57.1
"2000_105340_3_9_3",2000,9,3,-65.5833333333333,42.1,"small",0,12,16.1399993896484,"OISST",-379.7
"2000_105372_1_9_24",2000,9,24,-65.55,42.05,"small",0,24,15.2999992370605,"OISST",-673.3
"2000_105372_10_10_16",2000,10,16,-64.6166666666667,44.0166666666667,"small",0,5,12.789999961853,"OISST",-29.7
"2000_105372_11_10_17",2000,10,17,-64.5833333333333,43.9333333333333,"small",0,5,12.5500001907349,"OISST",-57
"2000_105372_12_10_23",2000,10,23,-64.0833333333333,44.2166666666667,"small",0,16,12.3400001525879,"OISST",-71.4
"2000_105372_13_10_25",2000,10,25,-64.95,43.7333333333333,"small",0,16,12.5199995040894,"OISST",-26.4
"2000_105372_2_9_30",2000,9,30,-65.55,42.05,"small",0,20,14.1399993896484,"OISST",-673.3
"2000_105372_3_10_5",2000,10,5,-64.3,44.1666666666667,"small",0,24,14.3899993896484,"OISST",-34.8
"2000_105372_4_10_7",2000,10,7,-64.2333333333333,44.1666666666667,"small",0,12,14.0599994659424,"OISST",-52.2
"2000_105372_5_10_8",2000,10,8,-64.2333333333333,44.1666666666667,"small",0,8,14.0999994277954,"OISST",-52.2
"2000_105372_6_10_12",2000,10,12,-64.3,44.1666666666667,"small",0,8,13.7299995422363,"OISST",-34.8
"2000_105372_7_10_13",2000,10,13,-64.3,44.2,"small",0,10.5,13.6799993515015,"OISST",-35.9
"2000_105372_8_10_14",2000,10,14,-64.2333333333333,44.2,"small",0,10,13.2799997329712,"OISST",-47
"2000_105372_9_10_15",2000,10,15,-64.3,44.2333333333333,"small",0,10,13.3499994277954,"OISST",-21.9
"2000_11652_3_9_4",2000,9,4,-65,42,"small",0,22,17.3599987030029,"OISST",-2045.2
"2000_11652_4_9_6",2000,9,6,-65.5833333333333,43.3,"small",0,8,14.9299993515015,"OISST",-40.4
"2000_11652_6_9_19",2000,9,19,-65.45,43.35,"small",0,8,14.3999996185303,"OISST",-46.5
"2000_11652_7_9_23",2000,9,23,-65,42,"small",0,20,16.0200004577637,"OISST",-2045.2
"2000_13792_10_10_14",2000,10,14,-64.2333333333333,44.2,"small",0,21,13.2799997329712,"OISST",-47
"2000_13792_11_10_15",2000,10,15,-64.2333333333333,44.2,"small",0,10,13.3499994277954,"OISST",-47
"2000_13792_12_10_16",2000,10,16,-64.2333333333333,44.2,"small",0,10,12.789999961853,"OISST",-47
"2000_13792_13_10_17",2000,10,17,-64.6833333333333,43.8666666666667,"small",0,5,12.5500001907349,"OISST",-29.1
"2000_13792_4_9_5",2000,9,5,-65.5833333333333,42.0833333333333,"small",0,20,16.1399993896484,"OISST",-516.1
"2000_13792_5_10_1",2000,10,1,-64.2333333333333,44.2,"small",0,8,13.8599996566772,"OISST",-47
"2000_13792_6_10_2",2000,10,2,-64.2333333333333,44.2,"small",0,10,14.0199995040894,"OISST",-47
"2000_13792_7_10_5",2000,10,5,-64.2333333333333,44.2,"small",0,10,14.3899993896484,"OISST",-47
"2000_13792_8_10_7",2000,10,7,-64.2333333333333,44.2,"small",0,10,14.0599994659424,"OISST",-47
"2000_13792_9_10_8",2000,10,8,-64.2333333333333,44.2,"small",0,7,14.0999994277954,"OISST",-47
"2000_150151_1_8_14",2000,8,14,-63.4833333333333,44.45,"small",0,11.3,16.2299995422363,"OISST",-54.7
"2000_150151_12_9_29",2000,9,29,-63.2333333333333,44.5833333333333,"small",0,7.3,13.9299993515015,"OISST",-40.1
"2000_150151_13_9_30",2000,9,30,-63.2333333333333,44.5833333333333,"small",0,2,13.8499994277954,"OISST",-40.1
"2000_150151_18_10_15",2000,10,15,-63.9,44.25,"small",0,15.5,13.3499994277954,"OISST",-80.3
"2000_150151_19_10_18",2000,10,18,-63.2333333333333,44.6,"small",0,20.5,12.3400001525879,"OISST",-32.5
"2000_150151_2_8_15",2000,8,15,-63.4833333333333,44.45,"small",0,4,16.4400005340576,"OISST",-54.7
"2000_150151_20_10_25",2000,10,25,-63.5,44.4166666666667,"small",0,12,12.5199995040894,"OISST",-73.1
"2000_150151_21_10_26",2000,10,26,-63.4833333333333,44.4166666666667,"small",0,6.1,12.460000038147,"OISST",-80
"2000_150151_3_8_16",2000,8,16,-63.4833333333333,44.45,"small",0,12,16.0399990081787,"OISST",-54.7
"2000_150151_4_8_17",2000,8,17,-63.4833333333333,44.45,"small",0,7.3,16.3599987030029,"OISST",-54.7
"2000_150151_5_8_18",2000,8,18,-63.4833333333333,44.45,"small",0,7,16.7799987792969,"OISST",-54.7
"2000_150151_6_8_19",2000,8,19,-63.4833333333333,44.4833333333333,"small",0,7,17.0499992370605,"OISST",-52.3
"2000_150151_7_8_20",2000,8,20,-63.4833333333333,44.4666666666667,"small",0,12,17.1599998474121,"OISST",-51.9
"2000_150151_8_8_21",2000,8,21,-63.4833333333333,44.4666666666667,"small",0,5,16.9799995422363,"OISST",-51.9
"2000_150689_1_9_18",2000,9,18,-60.9166666666667,45.3666666666667,"small",0,18,12.6999998092651,"OISST",-121.3
"2000_150689_10_10_2",2000,10,2,-60.9833333333333,45.2166666666667,"small",0,12,11.8899993896484,"OISST",-49.8
"2000_150689_11_10_5",2000,10,5,-60.9833333333333,45.2166666666667,"small",0,12,12.539999961853,"OISST",-49.8
"2000_150689_12_10_8",2000,10,8,-60.9833333333333,45.2166666666667,"small",0,8,12.1700000762939,"OISST",-49.8
"2000_150689_13_10_24",2000,10,24,-60.8833333333333,45.25,"small",0,10.5,11.2799997329712,"OISST",-42.2
"2000_150689_14_10_25",2000,10,25,-60.8833333333333,45.25,"small",0,10.5,11.3000001907349,"OISST",-42.2
"2000_150689_16_10_27",2000,10,27,-60.9833333333333,45.4,"small",0,11,10.7799997329712,"OISST",-93.8
"2000_150689_2_9_22",2000,9,22,-60.9166666666667,45.3666666666667,"small",0,8,12.9099998474121,"OISST",-121.3
"2000_150689_3_9_23",2000,9,23,-60.8833333333333,45.25,"small",0,4.5,12.5599994659424,"OISST",-42.2
"2000_150689_5_9_26",2000,9,26,-60.9833333333333,45.2166666666667,"small",0,24,12.4499998092651,"OISST",-49.8
"2000_150689_6_9_28",2000,9,28,-60.9833333333333,45.2166666666667,"small",0,10,12.4200000762939,"OISST",-49.8
"2000_150689_7_9_29",2000,9,29,-60.9833333333333,45.2166666666667,"small",0,11,11.9399995803833,"OISST",-49.8
"2000_150689_8_9_30",2000,9,30,-60.9833333333333,45.2166666666667,"small",0,11,12.0199995040894,"OISST",-49.8
"2000_150689_9_10_1",2000,10,1,-60.9833333333333,45.2166666666667,"small",0,12,11.9499998092651,"OISST",-49.8
"2000_150960_1_8_8",2000,8,8,-65.5833333333333,42.0666666666667,"small",0,4.5,16.6499996185303,"OISST",-533.1
"2000_150960_10_10_28",2000,10,28,-60.8,45.3333333333333,"small",0,8,10.6399993896484,"OISST",-46.6
"2000_150960_2_8_12",2000,8,12,-65.5333333333333,42.05,"small",0,18,16.6399993896484,"OISST",-764.5
"2000_150960_6_10_24",2000,10,24,-61.95,44.1666666666667,"small",0,10,12.3099994659424,"OISST",-145
"2000_150960_7_10_25",2000,10,25,-60.8166666666667,45.3166666666667,"small",0,7,11.3000001907349,"OISST",-44.1
"2000_150960_8_10_26",2000,10,26,-60.8166666666667,45.3166666666667,"small",0,10,11.1099996566772,"OISST",-44.1
"2000_150960_9_10_27",2000,10,27,-60.8,45.3333333333333,"small",0,8,10.7799997329712,"OISST",-46.6
"2000_150998_1_9_30",2000,9,30,-60.9,45.2333333333333,"small",0,9,12.0199995040894,"OISST",-55.7
"2000_150998_2_10_1",2000,10,1,-60.9,45.2333333333333,"small",0,10,11.9499998092651,"OISST",-55.7
"2000_150998_3_10_2",2000,10,2,-60.9,45.2333333333333,"small",0,10,11.8899993896484,"OISST",-55.7
"2000_150998_4_10_8",2000,10,8,-60.8333333333333,45.3166666666667,"small",0,8,12.1700000762939,"OISST",-44.7
"2000_151015_1_9_19",2000,9,19,-60.8666666666667,45.2666666666667,"small",0,12.5,13.1300001144409,"OISST",-50.6
"2000_151015_12_10_24",2000,10,24,-60.95,45.2333333333333,"small",0,11,11.2799997329712,"OISST",-37.7
"2000_151015_13_10_25",2000,10,25,-60.9166666666667,45.3333333333333,"small",0,11.5,11.3000001907349,"OISST",-14.6
"2000_151015_14_10_26",2000,10,26,-60.9166666666667,45.3333333333333,"small",0,12,11.1099996566772,"OISST",-14.6
"2000_151015_2_9_21",2000,9,21,-61.05,45.1666666666667,"small",0,10,14.2299995422363,"OISST",-60.2
"2000_151015_3_9_22",2000,9,22,-61.05,45.1666666666667,"small",0,11,12.9099998474121,"OISST",-60.2
"2000_151015_4_9_23",2000,9,23,-61.05,45.1666666666667,"small",0,13,12.5599994659424,"OISST",-60.2
"2000_151015_5_9_24",2000,9,24,-61.05,45.1666666666667,"small",0,6,12.4399995803833,"OISST",-60.2
"2000_151015_6_9_26",2000,9,26,-61.1666666666667,45.1666666666667,"small",0,12.5,12.4499998092651,"OISST",-62.3
"2000_151015_7_9_28",2000,9,28,-61.1666666666667,45.1666666666667,"small",0,11.5,12.4200000762939,"OISST",-62.3
"2000_151015_8_9_29",2000,9,29,-61.1666666666667,45.1666666666667,"small",0,10.5,11.9399995803833,"OISST",-62.3
"2000_151148_2_9_17",2000,9,17,-63.5166666666667,44.4,"small",0,12,14.4299993515015,"OISST",-36.7
"2000_151148_4_9_21",2000,9,21,-63.2166666666667,44.6,"small",0,1.5,15.8499994277954,"OISST",-33.1
"2000_151148_5_9_23",2000,9,23,-63.2166666666667,44.6166666666667,"small",0,12,15.1899995803833,"OISST",-29.3
"2000_151158_1_9_28",2000,9,28,-60.8833333333333,45.2833333333333,"small",0,8,12.4200000762939,"OISST",-27.4
"2000_151158_16_10_27",2000,10,27,-60.9166666666667,45.3333333333333,"small",0,11,10.7799997329712,"OISST",-14.6
"2000_151158_17_10_28",2000,10,28,-60.9166666666667,45.3333333333333,"small",0,9,10.6399993896484,"OISST",-14.6
"2000_151158_2_9_30",2000,9,30,-60.8833333333333,45.2833333333333,"small",0,13,12.0199995040894,"OISST",-27.4
"2000_151158_3_10_1",2000,10,1,-60.8833333333333,45.2833333333333,"small",0,12,11.9499998092651,"OISST",-27.4
"2000_151158_4_10_2",2000,10,2,-60.9166666666667,45.3166666666667,"small",0,10,11.8899993896484,"OISST",-12.7
"2000_151158_5_10_3",2000,10,3,-60.8833333333333,45.3166666666667,"small",0,6.5,12.6999998092651,"OISST",-20.7
"2000_151158_6_10_5",2000,10,5,-60.9166666666667,45.3333333333333,"small",0,11,12.539999961853,"OISST",-14.6
"2000_151158_7_10_6",2000,10,6,-60.9166666666667,45.3333333333333,"small",0,5,12.4699993133545,"OISST",-14.6
"2000_151512_1_8_14",2000,8,14,-63.4833333333333,44.5833333333333,"small",0,9.2,16.2299995422363,"OISST",-7.5
"2000_151512_10_8_28",2000,8,28,-63.3666666666667,44.4,"small",0,12,15.4899997711182,"OISST",-85.6
"2000_151512_11_10_25",2000,10,25,-60.3333333333333,45.3166666666667,"small",0,3.3,11.3000001907349,"OISST",-169.9
"2000_151512_12_10_26",2000,10,26,-60.4166666666667,45.2833333333333,"small",0,12,11.1099996566772,"OISST",-130.3
"2000_151512_13_10_27",2000,10,27,-60.7833333333333,45.3333333333333,"small",0,11,10.7799997329712,"OISST",-39.2
"2000_151512_14_10_28",2000,10,28,-60.75,45.35,"small",0,11,10.6399993896484,"OISST",-60.1
"2000_151512_2_8_15",2000,8,15,-63.4166666666667,44.55,"small",0,12,16.4400005340576,"OISST",-35.1
"2000_151512_3_8_16",2000,8,16,-63.3833333333333,44.5333333333333,"small",0,5.3,16.0399990081787,"OISST",-45.6
"2000_151512_5_8_18",2000,8,18,-63.5,44.4,"small",0,11.3,16.7799987792969,"OISST",-94.2
"2000_151512_6_8_21",2000,8,21,-63.4333333333333,44.5333333333333,"small",0,13.5,16.9799995422363,"OISST",-39.5
"2000_151512_7_8_22",2000,8,22,-63.5333333333333,44.3666666666667,"small",0,12.5,17.0100002288818,"OISST",-59.5
"2000_151512_8_8_23",2000,8,23,-63.5166666666667,44.4,"small",0,12.5,16.9599990844727,"OISST",-36.7
"2000_151512_9_8_25",2000,8,25,-63.3333333333333,44.55,"small",0,11,15.460000038147,"OISST",-35.8
"2000_151558_1_10_26",2000,10,26,-60.85,45.3166666666667,"small",0,7.5,11.1099996566772,"OISST",-32
"2000_151639_16_9_19",2000,9,19,-63.45,44.5666666666667,"small",0,7,14.6999998092651,"OISST",-17.5
"2000_151639_17_9_21",2000,9,21,-63.45,44.5666666666667,"small",0,7,15.8499994277954,"OISST",-17.5
"2000_151639_18_9_22",2000,9,22,-63.45,44.5666666666667,"small",0,5,15.5299997329712,"OISST",-17.5
"2000_151639_19_9_23",2000,9,23,-63.4666666666667,44.5666666666667,"small",0,5,15.1899995803833,"OISST",-18
"2000_151639_20_9_25",2000,9,25,-63.4833333333333,44.6,"small",0,10,14.4699993133545,"OISST",-1.7
"2000_151639_21_9_26",2000,9,26,-63.2833333333333,44.5666666666667,"small",0,3,14.6700000762939,"OISST",-36
"2000_151639_24_9_29",2000,9,29,-63.4833333333333,44.5833333333333,"small",0,10,13.9299993515015,"OISST",-7.5
"2000_151639_25_9_30",2000,9,30,-63.4833333333333,44.6,"small",0,6,13.8499994277954,"OISST",-1.7
"2000_151639_29_10_23",2000,10,23,-63.4833333333333,44.6,"small",0,8,12.3400001525879,"OISST",-1.7
"2000_151639_30_10_24",2000,10,24,-63.4833333333333,44.6,"small",0,7,12.3099994659424,"OISST",-1.7
"2000_151639_31_10_25",2000,10,25,-63.4833333333333,44.6,"small",0,7,12.5199995040894,"OISST",-1.7
"2000_151639_32_10_26",2000,10,26,-63.4833333333333,44.45,"small",0,7,12.460000038147,"OISST",-54.7
"2000_151639_33_10_27",2000,10,27,-63.4833333333333,44.6,"small",0,4,12.3899993896484,"OISST",-1.7
"2000_151639_9_9_6",2000,9,6,-63.45,44.5666666666667,"small",0,4.5,15.2199993133545,"OISST",-17.5
"2000_151663_1_10_15",2000,10,15,-60.8333333333333,45.3,"small",0,7,11.2699995040894,"OISST",-40.8
"2000_151663_10_10_28",2000,10,28,-60.9,45.2166666666667,"small",0,11,10.6399993896484,"OISST",-80.2
"2000_151663_2_10_16",2000,10,16,-60.8333333333333,45.3,"small",0,12,11.0999994277954,"OISST",-40.8
"2000_151663_3_10_17",2000,10,17,-60.8333333333333,45.3,"small",0,11,11.0100002288818,"OISST",-40.8
"2000_151663_4_10_18",2000,10,18,-60.8333333333333,45.3,"small",0,11,10.9099998474121,"OISST",-40.8
"2000_151663_5_10_23",2000,10,23,-60.8333333333333,45.3,"small",0,10,11.4499998092651,"OISST",-40.8
"2000_151663_6_10_24",2000,10,24,-60.8333333333333,45.2666666666667,"small",0,11,11.2799997329712,"OISST",-56.6
"2000_151663_7_10_25",2000,10,25,-60.8333333333333,45.2666666666667,"small",0,11,11.3000001907349,"OISST",-56.6
"2000_151663_8_10_26",2000,10,26,-60.8333333333333,45.2666666666667,"small",0,11,11.1099996566772,"OISST",-56.6
"2000_151663_9_10_27",2000,10,27,-60.8333333333333,45.2666666666667,"small",0,11,10.7799997329712,"OISST",-56.6
"2000_151955_10_9_22",2000,9,22,-63.1666666666667,44.5833333333333,"small",0,4.4,15.5299997329712,"OISST",-49.8
"2000_151955_17_10_1",2000,10,1,-63.25,44.5833333333333,"small",0,1.5,13.8599996566772,"OISST",-40.1
"2000_151955_2_8_24",2000,8,24,-65.5666666666667,42.0666666666667,"small",0,24,16.8699989318848,"OISST",-640.9
"2000_152040_1_8_18",2000,8,18,-63.45,44.5333333333333,"small",0,6,16.7799987792969,"OISST",-35.7
"2000_152040_10_9_2",2000,9,2,-63.4666666666667,44.45,"small",0,8,15.039999961853,"OISST",-53
"2000_152040_11_9_3",2000,9,3,-63.3833333333333,44.55,"small",0,5,14.2399997711182,"OISST",-37.4
"2000_152040_12_9_6",2000,9,6,-63.5166666666667,44.4333333333333,"small",0,9,15.2199993133545,"OISST",-77.3
"2000_152040_13_9_7",2000,9,7,-63.6166666666667,44.3833333333333,"small",0,7,15.289999961853,"OISST",-72.6
"2000_152040_14_9_9",2000,9,9,-63.45,44.4333333333333,"small",0,12,15.3299999237061,"OISST",-69.1
"2000_152040_15_9_10",2000,9,10,-63.45,44.4666666666667,"small",0,10,15.7699995040894,"OISST",-51
"2000_152040_16_9_11",2000,9,11,-63.5,44.5,"small",0,5,15.9200000762939,"OISST",-52.3
"2000_152040_17_9_12",2000,9,12,-63.45,44.5,"small",0,5,16.1399993896484,"OISST",-52.5
"2000_152040_18_9_14",2000,9,14,-63.3333333333333,44.5333333333333,"small",0,9,14.7399997711182,"OISST",-41.6
"2000_152040_19_9_17",2000,9,17,-63.4333333333333,44.5333333333333,"small",0,9,14.4299993515015,"OISST",-39.5
