"Size_class","id","year","fhours","depth","sst","lon","lat","catch"
"large","2017-122301",2017,8,-100,NA,-70.2833333333333,42.2666666666667,0
"small","2017-122302",2017,8,-100,20,-70.2833333333333,42.2666666666667,0
"large","2017-122302",2017,8,-100,20,-70.2833333333333,42.2666666666667,0
"small","2017-122303",2017,10,-205,18.33,-70.2833333333333,42.2666666666667,0
"large","2017-122303",2017,10,-205,18.33,-70.2833333333333,42.2666666666667,0
"small","2017-122305",2017,8,-200,NA,-70.2833333333333,42.2666666666667,0
"large","2017-122305",2017,8,-200,NA,-70.2833333333333,42.2666666666667,1
"small","2017-122701",2017,5,-350,20.56,-70.25,42.1666666666667,0
"large","2017-122701",2017,5,-350,20.56,-70.25,42.1666666666667,0
"small","2017-122702",2017,9,-180,21.11,-70.25,42.1666666666667,0
"large","2017-122702",2017,9,-180,21.11,-70.25,42.1666666666667,0
"small","2017-122704",2017,8,-180,18.33,-70.25,42.1666666666667,0
"large","2017-122704",2017,8,-180,18.33,-70.25,42.1666666666667,0
"small","2017-122705",2017,10,-180,21.67,-70.25,42.1666666666667,0
"large","2017-122705",2017,10,-180,21.67,-70.25,42.1666666666667,0
"small","2017-122706",2017,10,-200,20,-70.25,42.1666666666667,0
"large","2017-122706",2017,10,-200,20,-70.25,42.1666666666667,1
"small","2017-122707",2017,10,-160,NA,-70.25,42.1666666666667,0
"large","2017-122707",2017,10,-160,NA,-70.25,42.1666666666667,1
"small","2017-122708",2017,11,-154,19.44,-70.25,42.1666666666667,0
"large","2017-122708",2017,11,-154,19.44,-70.25,42.1666666666667,0
"small","2017-122709",2017,10,-160,NA,-70.25,42.1666666666667,0
"large","2017-122709",2017,10,-160,NA,-70.25,42.1666666666667,0
"small","2017-122710",2017,10,-120,19.44,-70.25,42.1666666666667,0
"large","2017-122710",2017,10,-120,19.44,-70.25,42.1666666666667,0
"small","2017-122711",2017,8,-150,21.11,-70.25,42.1666666666667,0
"large","2017-122711",2017,8,-150,21.11,-70.25,42.1666666666667,1
"small","2017-122801",2017,10,-140,NA,-70.2833333333333,42.2666666666667,0
"large","2017-122801",2017,10,-140,NA,-70.2833333333333,42.2666666666667,0
"small","2017-122802",2017,8,-180,18.89,-70.1666666666667,42.9166666666667,0
"large","2017-122802",2017,8,-180,18.89,-70.1666666666667,42.9166666666667,0
"small","2017-122803",2017,10,-150,18.89,-70.2833333333333,42.2666666666667,0
"large","2017-122803",2017,10,-150,18.89,-70.2833333333333,42.2666666666667,0
"small","2017-122804",2017,10,-110,19.44,-70.2833333333333,42.2666666666667,0
"large","2017-122804",2017,10,-110,19.44,-70.2833333333333,42.2666666666667,0
"small","2017-122805",2017,10,-110,18.89,-70.2833333333333,42.2666666666667,0
"large","2017-122805",2017,10,-110,18.89,-70.2833333333333,42.2666666666667,0
"small","2017-122806",2017,15,-120,19.44,-70.2833333333333,42.2666666666667,0
"large","2017-122806",2017,15,-120,19.44,-70.2833333333333,42.2666666666667,1
"small","2017-122807",2017,3,-180,NA,-70.6833333333333,42.5333333333333,0
"large","2017-122807",2017,3,-180,NA,-70.6833333333333,42.5333333333333,0
"small","2017-122808",2017,10,-200,19.44,-70.1666666666667,42.9166666666667,0
"large","2017-122808",2017,10,-200,19.44,-70.1666666666667,42.9166666666667,0
"small","2017-122809",2017,9,-240,NA,-70.1666666666667,42.9166666666667,0
"large","2017-122809",2017,9,-240,NA,-70.1666666666667,42.9166666666667,0
"small","2017-122810",2017,16,-175,19.44,-70.1666666666667,42.9166666666667,0
"large","2017-122810",2017,16,-175,19.44,-70.1666666666667,42.9166666666667,0
"small","2017-122811",2017,24,-130,23.33,-70.2833333333333,42.2666666666667,0
"large","2017-122811",2017,24,-130,23.33,-70.2833333333333,42.2666666666667,1
"small","2017-123001",2017,3,-400,20,-70.2833333333333,42.2666666666667,0
"large","2017-123001",2017,3,-400,20,-70.2833333333333,42.2666666666667,0
"small","2017-123101",2017,7,-100,20,-70.2833333333333,42.2666666666667,0
"large","2017-123101",2017,7,-100,20,-70.2833333333333,42.2666666666667,0
"small","2017-123102",2017,10,-182,20,-70.4166666666667,42.4166666666667,0
"large","2017-123102",2017,10,-182,20,-70.4166666666667,42.4166666666667,0
"small","2017-123201",2017,5,-100,NA,-70.6833333333333,42.5666666666667,0
"large","2017-123201",2017,5,-100,NA,-70.6833333333333,42.5666666666667,0
"small","2017-123601",2017,10,-200,23.33,-70.1666666666667,42.9166666666667,0
"large","2017-123601",2017,10,-200,23.33,-70.1666666666667,42.9166666666667,0
"small","2017-123602",2017,12,-205,18.33,-70.4166666666667,42.8333333333333,0
"large","2017-123602",2017,12,-205,18.33,-70.4166666666667,42.8333333333333,0
"small","2017-123603",2017,8,-200,21.11,-70.4166666666667,42.8333333333333,0
"large","2017-123603",2017,8,-200,21.11,-70.4166666666667,42.8333333333333,0
"small","2017-123604",2017,12,-205,NA,-70.1666666666667,42.9166666666667,0
"large","2017-123604",2017,12,-205,NA,-70.1666666666667,42.9166666666667,0
"small","2017-125901",2017,7,-500,20,-69.9166666666667,42.25,0
"large","2017-125901",2017,7,-500,20,-69.9166666666667,42.25,0
"small","2017-125906",2017,8,-200,NA,-70.0833333333333,42.0833333333333,0
"large","2017-125906",2017,8,-200,NA,-70.0833333333333,42.0833333333333,0
"small","2017-126801",2017,8,-90,NA,-70.2833333333333,42.2666666666667,0
"large","2017-126801",2017,8,-90,NA,-70.2833333333333,42.2666666666667,0
"small","2017-127001",2017,3,-450,18.89,-70.2833333333333,42.2666666666667,0
"large","2017-127001",2017,3,-450,18.89,-70.2833333333333,42.2666666666667,0
"small","2017-127002",2017,4,-450,19.44,-70.2833333333333,42.2666666666667,0
"large","2017-127002",2017,4,-450,19.44,-70.2833333333333,42.2666666666667,0
"small","2017-127501",2017,6,-175,19.44,-70.5,42.1666666666667,0
"large","2017-127501",2017,6,-175,19.44,-70.5,42.1666666666667,0
"small","2017-127502",2017,6,-100,20,-70.2833333333333,42.2666666666667,0
"large","2017-127502",2017,6,-100,20,-70.2833333333333,42.2666666666667,0
"small","2017-127503",2017,8,-110,21.11,-70.2833333333333,42.2666666666667,0
"large","2017-127503",2017,8,-110,21.11,-70.2833333333333,42.2666666666667,1
"small","2017-129902",2017,5,-189,20.56,-71.6666666666667,40.75,0
"large","2017-129902",2017,5,-189,20.56,-71.6666666666667,40.75,0
"small","2017-130202",2017,9,-152,21.67,-71.8333333333333,41.1833333333333,0
"large","2017-130202",2017,9,-152,21.67,-71.8333333333333,41.1833333333333,0
"small","2017-130206",2017,10,-180,22.22,-71.2166666666667,40.8833333333333,0
"large","2017-130206",2017,10,-180,22.22,-71.2166666666667,40.8833333333333,0
"small","2017-130207",2017,7,-175,19.44,-71.2833333333333,40.9166666666667,0
"large","2017-130207",2017,7,-175,19.44,-71.2833333333333,40.9166666666667,0
"small","2017-130208",2017,12,-186,22.22,-71.2166666666667,40.8833333333333,0
"large","2017-130208",2017,12,-186,22.22,-71.2166666666667,40.8833333333333,0
"small","2017-130601",2017,8,-181,20,-71.2166666666667,40.8833333333333,0
"large","2017-130601",2017,8,-181,20,-71.2166666666667,40.8833333333333,0
"small","2017-130701",2017,8,-185,21.11,-71.2166666666667,40.8833333333333,1
"large","2017-130701",2017,8,-185,21.11,-71.2166666666667,40.8833333333333,0
"small","2017-132401",2017,7,-180,16.67,-69.6666666666667,41.6333333333333,0
"large","2017-132401",2017,7,-180,16.67,-69.6666666666667,41.6333333333333,0
"small","2017-132402",2017,6,-182,17.78,-69.5833333333333,41.6833333333333,0
"large","2017-132402",2017,6,-182,17.78,-69.5833333333333,41.6833333333333,0
"small","2017-132501",2017,6,-160,20,-70.2833333333333,42.2666666666667,0
"large","2017-132501",2017,6,-160,20,-70.2833333333333,42.2666666666667,0
"small","2017-132502",2017,12,-120,NA,-70.2833333333333,42.2666666666667,0
"large","2017-132502",2017,12,-120,NA,-70.2833333333333,42.2666666666667,1
"small","2017-132503",2017,8,-102,20.56,-70.2833333333333,42.2666666666667,0
"large","2017-132503",2017,8,-102,20.56,-70.2833333333333,42.2666666666667,1
"small","2017-132801",2017,6,-120,16.67,-70.2833333333333,42.2666666666667,2
"large","2017-132801",2017,6,-120,16.67,-70.2833333333333,42.2666666666667,0
"small","2017-132802",2017,8,-450,20,-70.2833333333333,42.0666666666667,0
"large","2017-132802",2017,8,-450,20,-70.2833333333333,42.0666666666667,0
"small","2017-133101",2017,4,-100,18.89,-70.25,42.1666666666667,0
"large","2017-133101",2017,4,-100,18.89,-70.25,42.1666666666667,0
"small","2017-133201",2017,8,-180,20,-70.1666666666667,42.9166666666667,0
"large","2017-133201",2017,8,-180,20,-70.1666666666667,42.9166666666667,0
"small","2017-133202",2017,10,-180,20,-70.2833333333333,42.2666666666667,0
"large","2017-133202",2017,10,-180,20,-70.2833333333333,42.2666666666667,2
"small","2017-133203",2017,8,-120,19.44,-70.25,42.1666666666667,0
"large","2017-133203",2017,8,-120,19.44,-70.25,42.1666666666667,0
"small","2017-133701",2017,1,-180,NA,-70.1666666666667,42.9166666666667,0
"large","2017-133701",2017,1,-180,NA,-70.1666666666667,42.9166666666667,0
"small","2017-134002",2017,6,-130,23.89,-73.05,39.8666666666667,0
"large","2017-134002",2017,6,-130,23.89,-73.05,39.8666666666667,0
"small","2017-134003",2017,6,-180,23.89,-73.1833333333333,39.8166666666667,0
"large","2017-134003",2017,6,-180,23.89,-73.1833333333333,39.8166666666667,0
"small","2017-134006",2017,8,-160,22.22,-73.3166666666667,39.95,0
"large","2017-134006",2017,8,-160,22.22,-73.3166666666667,39.95,0
"small","2017-134301",2017,6,-230,23.33,-73.05,39.8666666666667,0
"large","2017-134301",2017,6,-230,23.33,-73.05,39.8666666666667,0
"small","2017-134302",2017,10,-200,22.78,-73.05,39.8666666666667,0
"large","2017-134302",2017,10,-200,22.78,-73.05,39.8666666666667,0
"small","2017-134303",2017,10,-140,23.33,-73.5,39.6666666666667,0
"large","2017-134303",2017,10,-140,23.33,-73.5,39.6666666666667,0
"small","2017-135101",2017,15,-1000,22.22,-70.2166666666667,39.7833333333333,0
"large","2017-135101",2017,15,-1000,22.22,-70.2166666666667,39.7833333333333,0
"small","2017-135104",2017,4,-160,21.11,-72.1,40.7,1
"large","2017-135104",2017,4,-160,21.11,-72.1,40.7,0
"small","2017-135501",2017,15,-200,22.22,-72.6666666666667,39.8333333333333,0
"large","2017-135501",2017,15,-200,22.22,-72.6666666666667,39.8333333333333,0
"small","2017-136201",2017,6,-138,21.11,-71.3333333333333,41,0
"large","2017-136201",2017,6,-138,21.11,-71.3333333333333,41,0
"small","2017-136202",2017,6,-124,20.56,-71.2833333333333,40.9166666666667,0
"large","2017-136202",2017,6,-124,20.56,-71.2833333333333,40.9166666666667,0
"small","2017-136203",2017,10,-186,20,-71.2166666666667,40.8833333333333,0
"large","2017-136203",2017,10,-186,20,-71.2166666666667,40.8833333333333,0
"small","2017-136204",2017,10,-1000,22.22,-70.2166666666667,39.7833333333333,0
"large","2017-136204",2017,10,-1000,22.22,-70.2166666666667,39.7833333333333,0
"small","2017-138902",2017,5,-85,NA,-70.2833333333333,42.2666666666667,0
"large","2017-138902",2017,5,-85,NA,-70.2833333333333,42.2666666666667,0
"small","2017-139101",2017,6,-180,20,-71.5,41.0833333333333,0
"large","2017-139101",2017,6,-180,20,-71.5,41.0833333333333,0
"small","2017-140301",2017,8,-160,17.78,-70.1666666666667,42.9166666666667,0
"large","2017-140301",2017,8,-160,17.78,-70.1666666666667,42.9166666666667,0
"small","2017-140302",2017,5,-200,16.67,-70.55,42.7833333333333,0
"large","2017-140302",2017,5,-200,16.67,-70.55,42.7833333333333,0
"small","2017-140701",2017,8,-275,20,-70.2833333333333,42.2666666666667,0
"large","2017-140701",2017,8,-275,20,-70.2833333333333,42.2666666666667,0
"small","2017-143104",2017,6,-172,22.22,-71.3333333333333,41,0
"large","2017-143104",2017,6,-172,22.22,-71.3333333333333,41,0
"small","2017-143301",2017,6,-170,22.22,-71.3333333333333,41,0
"large","2017-143301",2017,6,-170,22.22,-71.3333333333333,41,0
"small","2017-143302",2017,4,-175,20,-71.2833333333333,40.9166666666667,4
"large","2017-143302",2017,4,-175,20,-71.2833333333333,40.9166666666667,0
"small","2017-143303",2017,8,-170,20,-71.2833333333333,40.9166666666667,5
"large","2017-143303",2017,8,-170,20,-71.2833333333333,40.9166666666667,0
"small","2017-143304",2017,9,-160,20.56,-70.9166666666667,40.75,16
"large","2017-143304",2017,9,-160,20.56,-70.9166666666667,40.75,0
"small","2017-143403",2017,4,-190,22.78,-71.2166666666667,40.8833333333333,0
"large","2017-143403",2017,4,-190,22.78,-71.2166666666667,40.8833333333333,0
"small","2017-144803",2017,7,-150,18.33,-70.25,42.1666666666667,0
"large","2017-144803",2017,7,-150,18.33,-70.25,42.1666666666667,0
"small","2017-144902",2017,3,-190,20,-69.6666666666667,42.6333333333333,0
"large","2017-144902",2017,3,-190,20,-69.6666666666667,42.6333333333333,0
"small","2017-144904",2017,3,-150,18.33,-70.2833333333333,42.2666666666667,0
"large","2017-144904",2017,3,-150,18.33,-70.2833333333333,42.2666666666667,0
"small","2017-145301",2017,5,-120,19.44,-69.6666666666667,41.6333333333333,0
"large","2017-145301",2017,5,-120,19.44,-69.6666666666667,41.6333333333333,0
"small","2017-145302",2017,2,-175,NA,-69.6666666666667,41.6333333333333,0
"large","2017-145302",2017,2,-175,NA,-69.6666666666667,41.6333333333333,0
"small","2017-145401",2017,6,-170,17.78,-70.1666666666667,42.9166666666667,0
"large","2017-145401",2017,6,-170,17.78,-70.1666666666667,42.9166666666667,0
"small","2017-145402",2017,10,-100,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-145402",2017,10,-100,16.67,-70.2833333333333,42.2666666666667,0
"small","2017-146904",2017,7,NA,25.56,-73.2,38.6166666666667,0
"large","2017-146904",2017,7,NA,25.56,-73.2,38.6166666666667,0
"small","2017-147804",2017,4,-180,22.78,-71.5833333333333,40.8333333333333,0
"large","2017-147804",2017,4,-180,22.78,-71.5833333333333,40.8333333333333,0
"small","2017-148901",2017,8,-170,NA,-70.1666666666667,42.9166666666667,0
"large","2017-148901",2017,8,-170,NA,-70.1666666666667,42.9166666666667,0
"small","2017-148902",2017,8,-200,17.22,-70.1666666666667,42.9166666666667,0
"large","2017-148902",2017,8,-200,17.22,-70.1666666666667,42.9166666666667,0
"small","2017-149401",2017,10,-140,22.78,-73.4166666666667,39.7666666666667,0
"large","2017-149401",2017,10,-140,22.78,-73.4166666666667,39.7666666666667,0
"small","2017-149901",2017,5,-140,23.33,-73.4166666666667,39.7666666666667,0
"large","2017-149901",2017,5,-140,23.33,-73.4166666666667,39.7666666666667,0
"small","2017-153101",2017,8,-110,16.11,-70.2333333333333,42.0166666666667,0
"large","2017-153101",2017,8,-110,16.11,-70.2333333333333,42.0166666666667,0
"small","2017-153102",2017,9,-98,16.67,-70.1666666666667,41.9666666666667,0
"large","2017-153102",2017,9,-98,16.67,-70.1666666666667,41.9666666666667,0
"small","2017-153301",2017,8,-140,15.56,-70.4166666666667,42.8333333333333,0
"large","2017-153301",2017,8,-140,15.56,-70.4166666666667,42.8333333333333,0
"small","2017-153302",2017,12,-260,13.89,-70.5166666666667,42.9166666666667,0
"large","2017-153302",2017,12,-260,13.89,-70.5166666666667,42.9166666666667,0
"small","2017-153501",2017,3,-165,NA,-70.1666666666667,42.9166666666667,0
"large","2017-153501",2017,3,-165,NA,-70.1666666666667,42.9166666666667,1
"small","2017-153502",2017,24,-200,NA,-70.5833333333333,42.4166666666667,0
"large","2017-153502",2017,24,-200,NA,-70.5833333333333,42.4166666666667,0
"small","2017-153503",2017,4,-200,NA,-70.1666666666667,42.9166666666667,0
"large","2017-153503",2017,4,-200,NA,-70.1666666666667,42.9166666666667,0
"small","2017-153504",2017,18,-200,16.67,-70.4833333333333,42.8666666666667,0
"large","2017-153504",2017,18,-200,16.67,-70.4833333333333,42.8666666666667,0
"small","2017-153505",2017,4,-150,16.67,-70.1666666666667,42.9166666666667,1
"large","2017-153505",2017,4,-150,16.67,-70.1666666666667,42.9166666666667,0
"small","2017-153506",2017,5,-250,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-153506",2017,5,-250,15.56,-70.1666666666667,42.9166666666667,1
"small","2017-153507",2017,24,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-153507",2017,24,-200,16.67,-70.1666666666667,42.9166666666667,1
"small","2017-153508",2017,8,-215,15.56,-70.6666666666667,42.7166666666667,0
"large","2017-153508",2017,8,-215,15.56,-70.6666666666667,42.7166666666667,0
"small","2017-154101",2017,8,-160,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-154101",2017,8,-160,16.67,-70.1666666666667,42.9166666666667,0
"small","2017-154201",2017,2,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-154201",2017,2,-200,16.67,-70.1666666666667,42.9166666666667,1
"small","2017-154401",2017,9,-180,NA,-70.6666666666667,42.7166666666667,0
"large","2017-154401",2017,9,-180,NA,-70.6666666666667,42.7166666666667,0
"small","2017-154402",2017,11,-200,17.78,-70.6666666666667,42.7166666666667,0
"large","2017-154402",2017,11,-200,17.78,-70.6666666666667,42.7166666666667,1
"small","2017-154403",2017,10,-210,16.67,-70.6666666666667,42.7166666666667,0
"large","2017-154403",2017,10,-210,16.67,-70.6666666666667,42.7166666666667,1
"small","2017-154404",2017,10,-200,17.22,-70.6666666666667,42.7166666666667,0
"large","2017-154404",2017,10,-200,17.22,-70.6666666666667,42.7166666666667,0
"small","2017-154901",2017,8,-205,14.44,-70.1666666666667,42.9166666666667,0
"large","2017-154901",2017,8,-205,14.44,-70.1666666666667,42.9166666666667,0
"small","2017-154902",2017,10,-200,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-154902",2017,10,-200,15.56,-70.1666666666667,42.9166666666667,0
"small","2017-154903",2017,4,-330,19.44,-70.2166666666667,42.75,0
"large","2017-154903",2017,4,-330,19.44,-70.2166666666667,42.75,0
"small","2017-155001",2017,5,-228,NA,-70.1666666666667,42.9166666666667,0
"large","2017-155001",2017,5,-228,NA,-70.1666666666667,42.9166666666667,1
"small","2017-155002",2017,10,-232,NA,-70.1666666666667,42.9166666666667,0
"large","2017-155002",2017,10,-232,NA,-70.1666666666667,42.9166666666667,1
"small","2017-155003",2017,10,-180,NA,-70.1666666666667,42.9166666666667,0
"large","2017-155003",2017,10,-180,NA,-70.1666666666667,42.9166666666667,0
"small","2017-155004",2017,8,-220,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-155004",2017,8,-220,16.11,-70.1666666666667,42.9166666666667,0
"small","2017-155005",2017,9,-220,NA,-70.1666666666667,42.9166666666667,0
"large","2017-155005",2017,9,-220,NA,-70.1666666666667,42.9166666666667,0
"small","2017-155101",2017,8,-228,16.67,-70.4833333333333,42.9666666666667,0
"large","2017-155101",2017,8,-228,16.67,-70.4833333333333,42.9666666666667,1
"small","2017-155102",2017,8,-200,16.67,-70.6333333333333,42.8333333333333,0
"large","2017-155102",2017,8,-200,16.67,-70.6333333333333,42.8333333333333,0
"small","2017-155301",2017,10,-125,23.89,-73.4166666666667,39.7666666666667,0
"large","2017-155301",2017,10,-125,23.89,-73.4166666666667,39.7666666666667,0
"small","2017-156601",2017,4,-200,16.67,-70.4833333333333,42.8666666666667,0
"large","2017-156601",2017,4,-200,16.67,-70.4833333333333,42.8666666666667,1
"small","2017-156602",2017,6,-230,16.67,-70.4833333333333,43,0
"large","2017-156602",2017,6,-230,16.67,-70.4833333333333,43,0
"small","2017-156603",2017,5,-260,17.78,-70.5833333333333,42.8666666666667,0
"large","2017-156603",2017,5,-260,17.78,-70.5833333333333,42.8666666666667,1
"small","2017-156604",2017,3,-200,17.78,-70.5833333333333,42.4166666666667,0
"large","2017-156604",2017,3,-200,17.78,-70.5833333333333,42.4166666666667,1
"small","2017-156605",2017,3,-130,17.22,-70.4833333333333,42.4166666666667,0
"large","2017-156605",2017,3,-130,17.22,-70.4833333333333,42.4166666666667,0
"small","2017-156607",2017,1,-226,16.67,-70.4833333333333,42.8666666666667,0
"large","2017-156607",2017,1,-226,16.67,-70.4833333333333,42.8666666666667,1
"small","2017-158101",2017,1,-200,19.44,-71.2833333333333,40.9166666666667,0
"large","2017-158101",2017,1,-200,19.44,-71.2833333333333,40.9166666666667,0
"small","2017-158102",2017,6,-190,20,-71.5833333333333,40.8333333333333,0
"large","2017-158102",2017,6,-190,20,-71.5833333333333,40.8333333333333,0
"small","2017-158103",2017,9,-175,20,-70.9166666666667,40.75,2
"large","2017-158103",2017,9,-175,20,-70.9166666666667,40.75,0
"small","2017-158104",2017,6,-175,20.56,-71.2833333333333,40.9166666666667,0
"large","2017-158104",2017,6,-175,20.56,-71.2833333333333,40.9166666666667,0
"small","2017-159202",2017,4,-110,16.67,-70.1333333333333,42.0833333333333,0
"large","2017-159202",2017,4,-110,16.67,-70.1333333333333,42.0833333333333,0
"small","2017-159301",2017,1,-260,16.11,-70.4166666666667,42.8333333333333,0
"large","2017-159301",2017,1,-260,16.11,-70.4166666666667,42.8333333333333,0
"small","2017-159302",2017,4,-200,15.56,-70.4166666666667,42.8333333333333,0
"large","2017-159302",2017,4,-200,15.56,-70.4166666666667,42.8333333333333,1
"small","2017-159303",2017,7,-220,16.11,-70.4833333333333,43,0
"large","2017-159303",2017,7,-220,16.11,-70.4833333333333,43,0
"small","2017-160201",2017,3,-250,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-160201",2017,3,-250,16.67,-70.1666666666667,42.9166666666667,1
"small","2017-160202",2017,4,-185,15,-70.1666666666667,42.9166666666667,0
"large","2017-160202",2017,4,-185,15,-70.1666666666667,42.9166666666667,0
"small","2017-160203",2017,3,-200,15,-70.4833333333333,43,0
"large","2017-160203",2017,3,-200,15,-70.4833333333333,43,0
"small","2017-160204",2017,5,-200,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-160204",2017,5,-200,15.56,-70.1666666666667,42.9166666666667,0
"small","2017-160205",2017,6,-180,NA,-70.1666666666667,42.5,0
"large","2017-160205",2017,6,-180,NA,-70.1666666666667,42.5,0
"small","2017-160206",2017,8,-240,16.67,-70.4833333333333,42.8666666666667,0
"large","2017-160206",2017,8,-240,16.67,-70.4833333333333,42.8666666666667,0
"small","2017-160207",2017,4,-240,NA,-70.4166666666667,42.9166666666667,0
"large","2017-160207",2017,4,-240,NA,-70.4166666666667,42.9166666666667,1
"small","2017-160208",2017,8,-230,16.11,-70.6666666666667,42.7166666666667,0
"large","2017-160208",2017,8,-230,16.11,-70.6666666666667,42.7166666666667,0
"small","2017-160701",2017,5,-180,17.22,-70.2833333333333,42.2666666666667,0
"large","2017-160701",2017,5,-180,17.22,-70.2833333333333,42.2666666666667,1
"small","2017-160702",2017,6,-200,NA,-70.1666666666667,42.9166666666667,0
"large","2017-160702",2017,6,-200,NA,-70.1666666666667,42.9166666666667,1
"small","2017-160703",2017,4,-180,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-160703",2017,4,-180,15.56,-70.1666666666667,42.9166666666667,1
"small","2017-160704",2017,1,-190,15.56,-70.2833333333333,42.2666666666667,0
"large","2017-160704",2017,1,-190,15.56,-70.2833333333333,42.2666666666667,1
"small","2017-160705",2017,5,-180,15.56,-70.1666666666667,42.9166666666667,0
"large","2017-160705",2017,5,-180,15.56,-70.1666666666667,42.9166666666667,1
"small","2017-160706",2017,6,-180,14.44,-70.4833333333333,42.8666666666667,1
"large","2017-160706",2017,6,-180,14.44,-70.4833333333333,42.8666666666667,1
"small","2017-160707",2017,8,-110,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-160707",2017,8,-110,16.67,-70.2833333333333,42.2666666666667,0
"small","2017-160708",2017,10,-216,17.78,-70.1666666666667,42.9166666666667,0
"large","2017-160708",2017,10,-216,17.78,-70.1666666666667,42.9166666666667,1
"small","2017-160709",2017,8,-225,NA,-70.1666666666667,42.9166666666667,0
"large","2017-160709",2017,8,-225,NA,-70.1666666666667,42.9166666666667,1
"small","2017-160710",2017,6,-190,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-160710",2017,6,-190,16.67,-70.2833333333333,42.2666666666667,1
"small","2017-160711",2017,6,-200,17.78,-70.1666666666667,42.9166666666667,0
"large","2017-160711",2017,6,-200,17.78,-70.1666666666667,42.9166666666667,0
"small","2017-160712",2017,9,-130,16.67,-70.2833333333333,42.2666666666667,0
"large","2017-160712",2017,9,-130,16.67,-70.2833333333333,42.2666666666667,0
"small","2017-160713",2017,8,-202,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-160713",2017,8,-202,16.11,-70.1666666666667,42.9166666666667,1
"small","2017-160714",2017,10,-150,15.56,-70.2833333333333,42.2666666666667,0
"large","2017-160714",2017,10,-150,15.56,-70.2833333333333,42.2666666666667,0
"small","2017-160715",2017,12,-180,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-160715",2017,12,-180,16.11,-70.1666666666667,42.9166666666667,1
"small","2017-160716",2017,10,-175,NA,-70.1666666666667,42.9166666666667,0
"large","2017-160716",2017,10,-175,NA,-70.1666666666667,42.9166666666667,0
"small","2017-160717",2017,10,-200,NA,-70.1666666666667,42.9166666666667,0
"large","2017-160717",2017,10,-200,NA,-70.1666666666667,42.9166666666667,0
"small","2017-160718",2017,10,-180,16.67,-70.1666666666667,42.9166666666667,0
"large","2017-160718",2017,10,-180,16.67,-70.1666666666667,42.9166666666667,0
"small","2017-160719",2017,2,-200,16.11,-70.1666666666667,42.9166666666667,0
"large","2017-160719",2017,2,-200,16.11,-70.1666666666667,42.9166666666667,1
"small","2017-160801",2017,4,-240,17.78,-70.6333333333333,42.8333333333333,0
"large","2017-160801",2017,4,-240,17.78,-70.6333333333333,42.8333333333333,0
"small","2017-160802",2017,8,-230,17.22,-70.6333333333333,42.8333333333333,0
"large","2017-160802",2017,8,-230,17.22,-70.6333333333333,42.8333333333333,0
"small","2017-160806",2017,8,-230,NA,-70.55,42.7833333333333,0
"large","2017-160806",2017,8,-230,NA,-70.55,42.7833333333333,0
"small","2017-160807",2017,8,-180,NA,-70.1666666666667,42.9166666666667,0
"large","2017-160807",2017,8,-180,NA,-70.1666666666667,42.9166666666667,0
"small","2017-160810",2017,8,-220,NA,-70.5833333333333,42.8666666666667,0
"large","2017-160810",2017,8,-220,NA,-70.5833333333333,42.8666666666667,0
"small","2017-160812",2017,7,-230,NA,-70.6333333333333,42.8333333333333,0
"large","2017-160812",2017,7,-230,NA,-70.6333333333333,42.8333333333333,1
"small","2017-162305",2017,10,-165,NA,-69.9166666666667,41.6666666666667,0
"large","2017-162305",2017,10,-165,NA,-69.9166666666667,41.6666666666667,0
"small","2017-162306",2017,9,-220,14.44,-69.6666666666667,41.6333333333333,0
"large","2017-162306",2017,9,-220,14.44,-69.6666666666667,41.6333333333333,0
"small","2017-162307",2017,8,-162,15,-69.9166666666667,41.6666666666667,0
"large","2017-162307",2017,8,-162,15,-69.9166666666667,41.6666666666667,0
"small","2017-162308",2017,9,-250,16.11,-69.8333333333333,41.4166666666667,0
"large","2017-162308",2017,9,-250,16.11,-69.8333333333333,41.4166666666667,0
"small","2017-162309",2017,8,-135,NA,-69.9166666666667,41.6666666666667,0
"large","2017-162309",2017,8,-135,NA,-69.9166666666667,41.6666666666667,0
"small","2017-162310",2017,7,-100,16.11,-69.6666666666667,41.6333333333333,0
"large","2017-162310",2017,7,-100,16.11,-69.6666666666667,41.6333333333333,0
"small","2017-162311",2017,8,-100,17.22,-69.9166666666667,41.6666666666667,0
"large","2017-162311",2017,8,-100,17.22,-69.9166666666667,41.6666666666667,0
"small","2017-162312",2017,4,-300,16.11,-69.6666666666667,41.6333333333333,0
"large","2017-162312",2017,4,-300,16.11,-69.6666666666667,41.6333333333333,0
