"","YEAR","MONTH","Lat","Lon","wt_lbs","OBGEARCAT","CATDISP","COMNAME"
"2231","1991","10",42.7311111111111,-70.5375,70,"OT","Discarded","HERRING, ATLANTIC"
"2232","1991","10",42.79,-70.6602777777778,20,"OT","Discarded","HERRING, ATLANTIC"
"2233","1991","10",41.7955555555556,-69.7752777777778,350,"OT","Discarded","HERRING, ATLANTIC"
"2234","1991","10",41.9494444444444,-69.6516666666667,250,"OT","Discarded","HERRING, ATLANTIC"
"2235","1991","10",41.8886111111111,-69.8144444444444,375,"OT","Discarded","HERRING, ATLANTIC"
"2236","1991","10",41.7908333333333,-69.7713888888889,200,"OT","Discarded","HERRING, ATLANTIC"
"2237","1991","10",41.7761111111111,-69.7741666666667,75,"OT","Discarded","HERRING, ATLANTIC"
"2238","1991","10",42.4016666666667,-70.6241666666667,10,"OT","Discarded","HERRING, ATLANTIC"
"2239","1991","10",42.3563888888889,-70.6355555555556,25,"OT","Discarded","HERRING, ATLANTIC"
"2240","1991","10",42.3302777777778,-70.5886111111111,20,"OT","Discarded","HERRING, ATLANTIC"
"2241","1991","10",42.3230555555556,-70.5958333333333,10,"OT","Discarded","HERRING, ATLANTIC"
"2242","1991","10",41.8977777777778,-70.1158333333333,32,"OT","Kept","HERRING, ATLANTIC"
"2243","1991","10",42.1247222222222,-70.33,33,"OT","Kept","HERRING, ATLANTIC"
"2244","1991","10",42.0527777777778,-70.2477777777778,125,"OT","Kept","HERRING, ATLANTIC"
"2245","1991","10",41.8986111111111,-70.1133333333333,375,"OT","Kept","HERRING, ATLANTIC"
"2246","1991","10",42.4088888888889,-70.8233333333333,1,"GG","Kept","HERRING, ATLANTIC"
"2247","1991","10",42.7405555555556,-70.5844444444444,52,"OT","Kept","HERRING, ATLANTIC"
"2248","1991","10",42.7941666666667,-70.5316666666667,1,"GG","Discarded","HERRING, ATLANTIC"
"2249","1991","10",42.7713888888889,-70.4963888888889,1,"GG","Discarded","HERRING, ATLANTIC"
"2250","1991","10",42.7069444444444,-70.5141666666667,8,"OT","Discarded","HERRING, ATLANTIC"
"2251","1991","10",42.7511111111111,-70.6325,175,"OT","Discarded","HERRING, ATLANTIC"
"2252","1991","10",42.7880555555556,-70.6455555555556,121,"OT","Discarded","HERRING, ATLANTIC"
"2253","1991","10",42.6261111111111,-70.2311111111111,1,"GG","Discarded","HERRING, ATLANTIC"
"2254","1991","10",42.4683333333333,-70.2755555555556,5,"GG","Discarded","HERRING, ATLANTIC"
"2255","1991","10",42.4738888888889,-70.2777777777778,6,"GG","Discarded","HERRING, ATLANTIC"
"2256","1991","10",42.9077777777778,-70.125,1,"GG","Discarded","HERRING, ATLANTIC"
"2257","1991","10",42.9172222222222,-70.1094444444444,3,"GG","Discarded","HERRING, ATLANTIC"
"2258","1991","10",42.9194444444444,-70.1033333333333,1,"GG","Discarded","HERRING, ATLANTIC"
"2259","1991","10",42.5419444444444,-70.3813888888889,1,"GG","Discarded","HERRING, ATLANTIC"
"2260","1991","10",42.8547222222222,-70.205,2,"GG","Kept","HERRING, ATLANTIC"
"2261","1991","10",42.7702777777778,-70.3105555555556,2,"GG","Kept","HERRING, ATLANTIC"
"2262","1991","10",42.6213888888889,-70.2566666666667,1,"GG","Discarded","HERRING, ATLANTIC"
"2263","1991","10",42.2325,-70.6205555555556,2,"GG","Kept","HERRING, ATLANTIC"
"2264","1991","10",41.5791666666667,-69.4163888888889,1,"GG","Kept","HERRING, ATLANTIC"
"2265","1991","10",41.6763888888889,-69.5169444444444,1,"GG","Discarded","HERRING, ATLANTIC"
"2266","1991","10",41.6794444444444,-69.5163888888889,1,"GG","Discarded","HERRING, ATLANTIC"
"2267","1991","10",41.5836111111111,-69.4230555555556,1,"GG","Discarded","HERRING, ATLANTIC"
"2268","1991","10",41.5794444444444,-69.4288888888889,1,"GG","Discarded","HERRING, ATLANTIC"
"2269","1991","10",41.58,-69.4263888888889,1,"GG","Discarded","HERRING, ATLANTIC"
"2270","1991","10",41.6502777777778,-69.5194444444444,2,"GG","Discarded","HERRING, ATLANTIC"
"2271","1991","10",41.4836111111111,-69.4725,2,"GG","Discarded","HERRING, ATLANTIC"
"2272","1991","10",41.485,-69.4797222222222,2,"GG","Discarded","HERRING, ATLANTIC"
"2273","1991","10",41.485,-69.4797222222222,2,"GG","Kept","HERRING, ATLANTIC"
"2274","1991","10",41.485,-69.4797222222222,3,"GG","Discarded","HERRING, ATLANTIC"
"2275","1991","10",41.5188888888889,-69.4769444444444,1,"GG","Kept","HERRING, ATLANTIC"
"2276","1991","10",41.5727777777778,-69.4077777777778,4,"GG","Discarded","HERRING, BLUEBACK"
"2277","1991","10",41.5638888888889,-69.4094444444444,4,"GG","Discarded","HERRING, BLUEBACK"
"2278","1991","10",41.5619444444444,-69.405,1,"GG","Discarded","HERRING, BLUEBACK"
"2279","1991","10",41.6541666666667,-69.5013888888889,3,"GG","Discarded","HERRING, BLUEBACK"
"2280","1991","10",41.6541666666667,-69.5013888888889,6,"GG","Discarded","HERRING, BLUEBACK"
"2281","1991","10",41.6541666666667,-69.5013888888889,5,"GG","Discarded","HERRING, BLUEBACK"
"2282","1991","10",41.6541666666667,-69.5013888888889,1,"GG","Discarded","HERRING, BLUEBACK"
"2283","1991","10",42.8338888888889,-70.2502777777778,7,"GG","Kept","HERRING, ATLANTIC"
"2284","1991","10",42.8291666666667,-70.2430555555556,4,"GG","Kept","HERRING, ATLANTIC"
"2285","1991","10",42.8538888888889,-70.3663888888889,2,"GG","Kept","HERRING, ATLANTIC"
"2286","1991","10",42.8622222222222,-70.3316666666667,2,"GG","Kept","HERRING, ATLANTIC"
"2287","1991","10",42.8475,-70.2758333333333,3,"GG","Kept","HERRING, ATLANTIC"
"2288","1991","10",42.96,-69.1375,1,"GG","Kept","HERRING, ATLANTIC"
"2289","1991","10",43.3580555555556,-70.2486111111111,1,"GG","Discarded","HERRING, ATLANTIC"
"2290","1991","10",42.9116666666667,-70.4519444444445,1,"GG","Discarded","HERRING, ATLANTIC"
"2291","1991","10",42.9025,-70.4438888888889,1,"GG","Kept","HERRING, ATLANTIC"
"2292","1991","10",42.9166666666667,-70.3727777777778,1,"GG","Kept","HERRING, ATLANTIC"
"2293","1991","10",43.1561111111111,-70.0413888888889,7,"GG","Kept","HERRING, ATLANTIC"
"2294","1991","10",43.1438888888889,-70.0427777777778,22,"GG","Kept","HERRING, ATLANTIC"
"2295","1991","10",42.7533333333333,-70.3086111111111,1,"GG","Kept","HERRING, ATLANTIC"
"2296","1991","10",42.8419444444444,-70.2175,3,"GG","Kept","HERRING, ATLANTIC"
"2297","1991","10",42.9283333333333,-70.0847222222222,5,"GG","Kept","HERRING, ATLANTIC"
"2298","1991","10",42.9827777777778,-70.0388888888889,1,"GG","Kept","HERRING, ATLANTIC"
"2299","1991","10",42.9602777777778,-70.0469444444444,1,"GG","Kept","HERRING, ATLANTIC"
"2300","1991","10",42.9705555555556,-70.0405555555556,3,"GG","Kept","HERRING, ATLANTIC"
"2301","1991","10",42.9375,-70.0661111111111,7,"GG","Kept","HERRING, ATLANTIC"
"2302","1991","10",43.05,-70.0408333333333,1,"GG","Kept","HERRING, ATLANTIC"
"2303","1991","10",42.9297222222222,-70.0833333333333,3,"GG","Kept","HERRING, ATLANTIC"
"2304","1991","10",42.9636111111111,-70.0530555555556,4,"GG","Kept","HERRING, ATLANTIC"
"2305","1991","10",42.9716666666667,-70.0391666666667,2,"GG","Kept","HERRING, ATLANTIC"
"2306","1991","10",43.0516666666667,-70.0425,6,"GG","Kept","HERRING, ATLANTIC"
"2307","1991","10",43.0619444444444,-70.0577777777778,1,"GG","Kept","HERRING, ATLANTIC"
"2308","1991","10",43.0572222222222,-70.0533333333333,2,"GG","Kept","HERRING, ATLANTIC"
"2309","1991","10",43.0280555555556,-70.055,2,"GG","Kept","HERRING, ATLANTIC"
"2310","1991","10",42.9336111111111,-70.4247222222222,2,"GG","Discarded","HERRING, ATLANTIC"
"2311","1991","10",42.8644444444444,-70.3916666666667,1,"GG","Discarded","HERRING, ATLANTIC"
"2312","1991","10",42.8433333333333,-70.3597222222222,1,"GG","Discarded","HERRING, ATLANTIC"
"2313","1991","10",42.8347222222222,-70.3572222222222,1,"GG","Discarded","HERRING, ATLANTIC"
"2314","1991","10",42.8277777777778,-70.3591666666667,1,"GG","Discarded","HERRING, ATLANTIC"
"2315","1991","10",42.8308333333333,-70.3272222222222,1,"GG","Discarded","HERRING, ATLANTIC"
"2316","1991","10",42.8363888888889,-70.3613888888889,1,"GG","Discarded","HERRING, ATLANTIC"
"2317","1991","10",42.8383333333333,-70.3655555555555,1,"GG","Discarded","HERRING, ATLANTIC"
"2318","1991","10",42.8505555555556,-70.3422222222222,1,"GG","Discarded","HERRING, ATLANTIC"
"2319","1991","10",42.8363888888889,-70.3613888888889,1,"GG","Discarded","HERRING, ATLANTIC"
"2320","1991","10",42.8427777777778,-70.3697222222222,1,"GG","Discarded","HERRING, ATLANTIC"
"2321","1991","10",42.8480555555556,-70.3666666666667,1,"GG","Discarded","HERRING, ATLANTIC"
"2322","1991","10",42.8505555555556,-70.345,2,"GG","Discarded","HERRING, ATLANTIC"
"2323","1991","10",42.8380555555556,-70.3627777777778,1,"GG","Discarded","HERRING, ATLANTIC"
"2324","1991","10",42.9705555555556,-70.4422222222222,1,"GG","Discarded","HERRING, ATLANTIC"
"2325","1991","10",43.1286111111111,-69.4383333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"2326","1991","10",43.1202777777778,-69.4702777777778,1,"OT","Discarded","HERRING, ATLANTIC"
"2327","1991","10",43.3272222222222,-69.5086111111111,1,"OT","Discarded","HERRING, ATLANTIC"
"2328","1991","10",43.2763888888889,-69.5675,1,"OT","Discarded","HERRING, ATLANTIC"
"2329","1991","10",43.2619444444444,-69.6147222222222,1,"OT","Discarded","HERRING, ATLANTIC"
"2330","1991","10",42.9111111111111,-70.0330555555555,6,"OT","Discarded","HERRING, ATLANTIC"
"2331","1991","10",42.9061111111111,-69.9930555555556,48,"OT","Discarded","HERRING, ATLANTIC"
"2332","1991","10",43.1002777777778,-69.8194444444444,2,"OT","Discarded","HERRING, ATLANTIC"
"2333","1991","10",43.2625,-69.8461111111111,2,"OT","Discarded","HERRING, ATLANTIC"
"2334","1991","10",42.8430555555556,-69.6641666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"2335","1991","10",43.5122222222222,-69.6472222222222,2,"GG","Discarded","HERRING, ATLANTIC"
"2336","1991","10",43.4811111111111,-69.6608333333333,1,"GG","Discarded","HERRING, ATLANTIC"
"2337","1991","10",43.5413888888889,-68.5144444444445,2,"GG","Kept","HERRING, ATLANTIC"
"2338","1991","10",43.5352777777778,-68.5197222222222,1,"GG","Kept","HERRING, ATLANTIC"
"2339","1991","10",43.5533333333333,-68.5236111111111,1,"GG","Discarded","HERRING, ATLANTIC"
"2340","1991","10",43.5472222222222,-68.5288888888889,1,"GG","Discarded","HERRING, ATLANTIC"
"2341","1991","11",40.2997222222222,-71.8038888888889,6,"OT","Discarded","HERRING, ATLANTIC"
"2342","1991","11",38.205,-70.4597222222222,1,"OT","Discarded","HERRING, BLUEBACK"
"2343","1991","11",40.1575,-72.2869444444444,1,"OT","Discarded","HERRING, ATLANTIC"
"2344","1991","11",40.1711111111111,-72.2233333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"2345","1991","11",40.1555555555556,-72.2869444444444,1,"OT","Discarded","HERRING, ATLANTIC"
"2346","1991","11",40.1658333333333,-72.215,1,"OT","Discarded","HERRING, ATLANTIC"
"2347","1991","11",40.1780555555556,-72.335,1,"OT","Discarded","HERRING, ATLANTIC"
"2348","1991","11",40.4983333333333,-71.9794444444444,1,"OT","Discarded","HERRING, ATLANTIC"
"2349","1991","11",40.5169444444444,-71.8191666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"2350","1991","11",41.2347222222222,-70.5661111111111,23,"OT","Discarded","HERRING, ATLANTIC"
"2351","1991","11",41.2608333333333,-70.5344444444444,60,"OT","Discarded","HERRING, ATLANTIC"
"2352","1991","11",41.2486111111111,-70.495,215,"OT","Discarded","HERRING, ATLANTIC"
"2353","1991","11",41.2197222222222,-70.5791666666667,126,"OT","Discarded","HERRING, ATLANTIC"
"2354","1991","11",41.2405555555556,-70.5613888888889,33,"OT","Discarded","HERRING, ATLANTIC"
"2355","1991","11",41.2558333333333,-70.5083333333333,7,"OT","Discarded","HERRING, ATLANTIC"
"2356","1991","11",41.2741666666667,-70.5433333333333,9,"OT","Discarded","HERRING, ATLANTIC"
"2357","1991","11",41.2127777777778,-70.5775,42,"OT","Discarded","HERRING, ATLANTIC"
"2358","1991","11",41.2425,-70.5511111111111,16,"OT","Discarded","HERRING, ATLANTIC"
"2359","1991","11",41.2366666666667,-70.5558333333333,81,"OT","Discarded","HERRING, ATLANTIC"
"2360","1991","11",41.2377777777778,-70.5763888888889,6,"OT","Discarded","HERRING, ATLANTIC"
"2361","1991","11",41.2344444444444,-70.58,28,"OT","Discarded","HERRING, ATLANTIC"
"2362","1991","11",42.3627777777778,-70.2816666666667,4,"OT","Discarded","HERRING, ATLANTIC"
"2363","1991","11",42.3911111111111,-70.365,1,"OT","Discarded","HERRING, ATLANTIC"
"2364","1991","11",42.3969444444444,-70.3752777777778,5,"OT","Discarded","HERRING, ATLANTIC"
"2365","1991","11",42.3725,-70.3277777777778,2,"OT","Discarded","HERRING, ATLANTIC"
"2366","1991","11",42.1080555555556,-70.1111111111111,2,"OT","Discarded","HERRING, ATLANTIC"
"2367","1991","11",42.0941666666667,-70.0772222222222,1,"OT","Discarded","HERRING, ATLANTIC"
"2368","1991","11",42.095,-70.0525,12,"OT","Discarded","HERRING, ATLANTIC"
"2369","1991","11",42.0891666666667,-70.0308333333333,3,"OT","Discarded","HERRING, ATLANTIC"
"2370","1991","11",42.0644444444444,-70.0044444444444,1,"OT","Discarded","HERRING, ATLANTIC"
"2371","1991","11",42.1094444444444,-70.0844444444444,2,"OT","Discarded","HERRING, ATLANTIC"
"2372","1991","11",41.8977777777778,-69.8919444444444,1,"OT","Discarded","HERRING, ATLANTIC"
"2373","1991","11",41.4302777777778,-69.8163888888889,1,"OT","Discarded","HERRING, ATLANTIC"
"2374","1991","11",41.4313888888889,-69.8113888888889,1,"OT","Discarded","HERRING, ATLANTIC"
"2375","1991","11",40.8888888888889,-71.5069444444444,6,"OT","Discarded","HERRING, ATLANTIC"
"2376","1991","11",40.9108333333333,-71.4427777777778,20,"OT","Discarded","HERRING, ATLANTIC"
"2377","1991","11",40.9155555555556,-71.5569444444444,221,"OT","Discarded","HERRING, ATLANTIC"
"2378","1991","11",40.9283333333333,-71.4044444444445,148,"OT","Discarded","HERRING, ATLANTIC"
"2379","1991","11",40.9330555555556,-71.2583333333333,12,"OT","Discarded","HERRING, ATLANTIC"
"2380","1991","11",40.9625,-71.3113888888889,8,"OT","Discarded","HERRING, ATLANTIC"
"2381","1991","11",40.9372222222222,-71.3786111111111,13,"OT","Discarded","HERRING, ATLANTIC"
"2382","1991","11",40.9652777777778,-71.2558333333333,11,"OT","Discarded","HERRING, ATLANTIC"
"2383","1991","11",40.9583333333333,-71.4888888888889,90,"OT","Discarded","HERRING, ATLANTIC"
"2384","1991","11",40.9052777777778,-71.5005555555556,35,"OT","Discarded","HERRING, ATLANTIC"
"2385","1991","11",40.8877777777778,-71.5272222222222,26,"OT","Discarded","HERRING, ATLANTIC"
"2386","1991","11",40.8491666666667,-72.4161111111111,15,"OT","Discarded","HERRING, ATLANTIC"
"2387","1991","11",40.8716666666667,-72.3536111111111,6,"OT","Discarded","HERRING, ATLANTIC"
"2388","1991","11",39.9011111111111,-71.9566666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"2389","1991","11",40.0716666666667,-72.4913888888889,1,"OT","Discarded","HERRING, BLUEBACK"
"2390","1991","11",40.0716666666667,-72.4913888888889,7,"OT","Kept","HERRING, BLUEBACK"
"2391","1991","11",39.9805555555556,-72.4855555555555,3,"OT","Discarded","HERRING, BLUEBACK"
"2392","1991","11",40.4491666666667,-72.0669444444444,1,"OT","Kept","HERRING, BLUEBACK"
"2393","1991","11",40.5363888888889,-71.9686111111111,7,"OT","Discarded","HERRING, BLUEBACK"
"2394","1991","11",40.5383333333333,-71.9380555555556,2,"OT","Discarded","HERRING, BLUEBACK"
"2395","1991","11",43.2611111111111,-69.8363888888889,1,"OT","Discarded","HERRING, BLUEBACK"
"2396","1991","11",43.2611111111111,-69.8363888888889,2,"OT","Discarded","HERRING, ATLANTIC"
"2397","1991","11",43.2611111111111,-69.8363888888889,8,"OT","Kept","HERRING, ATLANTIC"
"2398","1991","11",43.2755555555556,-69.8127777777778,3,"OT","Kept","HERRING, ATLANTIC"
"2399","1991","11",43.2066666666667,-69.7611111111111,20,"OT","Kept","HERRING, ATLANTIC"
"2400","1991","11",43.2741666666667,-69.7141666666667,3,"OT","Kept","HERRING, ATLANTIC"
"2401","1991","11",43.2427777777778,-69.7786111111111,1,"OT","Discarded","HERRING, ATLANTIC"
"2402","1991","11",43.2355555555556,-69.7686111111111,1,"OT","Kept","HERRING, ATLANTIC"
"2403","1991","11",43.3083333333333,-69.8544444444444,1,"OT","Kept","HERRING, ATLANTIC"
"2404","1991","11",42.7363888888889,-69.4177777777778,1,"OT","Discarded","HERRING, ATLANTIC"
"2405","1991","11",43.3177777777778,-69.4869444444444,1,"OT","Discarded","HERRING, ATLANTIC"
"2406","1991","11",42.9172222222222,-70.4336111111111,2,"GG","Discarded","HERRING, ATLANTIC"
"2407","1991","11",43.0922222222222,-70.3861111111111,1,"OT","Discarded","HERRING, ATLANTIC"
"2408","1991","11",43.0347222222222,-70.3777777777778,4,"GG","Discarded","HERRING, ATLANTIC"
"2409","1991","11",42.9177777777778,-70.4025,1,"GG","Discarded","HERRING, ATLANTIC"
"2410","1991","11",42.9611111111111,-70.4283333333333,2,"GG","Discarded","HERRING, ATLANTIC"
"2411","1991","11",42.8888888888889,-70.4947222222222,1,"GG","Discarded","HERRING, ATLANTIC"
"2412","1991","11",42.9111111111111,-70.5036111111111,1,"GG","Discarded","HERRING, ATLANTIC"
"2413","1991","11",42.9069444444444,-70.5258333333333,1,"GG","Discarded","HERRING, ATLANTIC"
"2414","1991","11",42.8122222222222,-70.6380555555556,1,"GG","Discarded","HERRING, ATLANTIC"
"2415","1991","11",42.8936111111111,-70.1466666666667,17,"GG","Discarded","HERRING, ATLANTIC"
"2416","1991","11",42.9044444444444,-70.1055555555556,1,"GG","Discarded","HERRING, ATLANTIC"
"2417","1991","11",42.9044444444444,-70.1055555555556,1,"GG","Discarded","HERRING, ATLANTIC"
"2418","1991","11",42.9344444444444,-70.1633333333333,5,"OT","Discarded","HERRING, ATLANTIC"
"2419","1991","11",43.0411111111111,-70.1158333333333,3,"OT","Discarded","HERRING, ATLANTIC"
"2420","1991","11",42.8847222222222,-70.2377777777778,8,"OT","Discarded","HERRING, ATLANTIC"
"2421","1991","11",42.0916666666667,-69.0247222222222,18,"OT","Discarded","HERRING, ATLANTIC"
"2422","1991","11",41.6441666666667,-68.8705555555556,11,"OT","Discarded","HERRING, ATLANTIC"
"2423","1991","11",41.4675,-68.9541666666667,5,"OT","Discarded","HERRING, ATLANTIC"
"2424","1991","11",41.3213888888889,-69.005,2,"OT","Discarded","HERRING, ATLANTIC"
"2425","1991","11",41.4202777777778,-69.6238888888889,4,"OT","Discarded","HERRING, ATLANTIC"
"2426","1991","11",42.2716666666667,-69.1547222222222,8,"OT","Discarded","HERRING, ATLANTIC"
"2427","1991","11",42.3902777777778,-68.8291666666667,7,"OT","Discarded","HERRING, ATLANTIC"
"2428","1991","11",42.395,-68.5130555555556,3,"OT","Discarded","HERRING, ATLANTIC"
"2429","1991","11",42.9022222222222,-68.5661111111111,2,"OT","Discarded","HERRING, ATLANTIC"
"2430","1991","11",42.5327777777778,-69.7552777777778,15,"OT","Discarded","HERRING, ATLANTIC"
"2431","1991","11",42.7488888888889,-69.3630555555555,2,"OT","Discarded","HERRING, ATLANTIC"
"2432","1991","11",42.7591666666667,-69.3436111111111,1,"OT","Discarded","HERRING, ATLANTIC"
"2433","1991","11",42.8230555555556,-69.4419444444444,2,"OT","Discarded","HERRING, ATLANTIC"
"2434","1991","11",43.1961111111111,-69.6355555555556,1,"GG","Discarded","HERRING, ATLANTIC"
"2435","1991","11",43.2572222222222,-70.1983333333333,1,"GG","Discarded","HERRING, BLUEBACK"
"2436","1991","11",42.3427777777778,-70.6461111111111,24,"OT","Discarded","HERRING, ATLANTIC"
"2437","1991","11",42.3361111111111,-70.4997222222222,4,"OT","Discarded","HERRING, ATLANTIC"
"2438","1991","11",42.3533333333333,-70.6333333333333,30,"OT","Discarded","HERRING, ATLANTIC"
"2439","1991","11",42.3419444444444,-70.6108333333333,35,"OT","Discarded","HERRING, ATLANTIC"
"2440","1991","11",42.3361111111111,-70.5825,45,"OT","Discarded","HERRING, ATLANTIC"
"2441","1991","11",42.3538888888889,-70.3530555555556,1,"OT","Discarded","HERRING, ATLANTIC"
"2442","1991","11",42.3727777777778,-70.4572222222222,10,"OT","Discarded","HERRING, ATLANTIC"
"2443","1991","11",42.7341666666667,-70.6413888888889,30,"OT","Discarded","HERRING, BLUEBACK"
"2444","1991","11",42.7341666666667,-70.6413888888889,70,"OT","Kept","HERRING, ATLANTIC"
"2445","1991","11",42.7483333333333,-70.6380555555556,25,"OT","Discarded","HERRING, BLUEBACK"
"2446","1991","11",42.7483333333333,-70.6380555555556,75,"OT","Kept","HERRING, ATLANTIC"
"2447","1991","11",42.7383333333333,-70.6397222222222,25,"OT","Discarded","HERRING, BLUEBACK"
"2448","1991","11",42.7383333333333,-70.6397222222222,50,"OT","Kept","HERRING, ATLANTIC"
"2449","1991","11",42.3716666666667,-70.4161111111111,125,"OT","Discarded","HERRING, ATLANTIC"
"2450","1991","11",42.3711111111111,-70.4533333333333,100,"OT","Discarded","HERRING, ATLANTIC"
"2451","1991","11",42.3688888888889,-70.4166666666667,150,"OT","Discarded","HERRING, ATLANTIC"
"2452","1991","11",42.3775,-70.4211111111111,250,"OT","Discarded","HERRING, ATLANTIC"
"2453","1991","11",42.3686111111111,-70.4111111111111,200,"OT","Discarded","HERRING, ATLANTIC"
"2454","1991","11",42.3563888888889,-70.6355555555556,250,"OT","Discarded","HERRING, ATLANTIC"
"2455","1991","11",42.2986111111111,-70.5311111111111,300,"OT","Discarded","HERRING, ATLANTIC"
"2456","1991","11",42.3930555555556,-70.4738888888889,35,"OT","Discarded","HERRING, ATLANTIC"
"2457","1991","11",42.3691666666667,-70.5080555555556,250,"OT","Kept","HERRING, ATLANTIC"
"2458","1991","11",42.3519444444444,-70.5072222222222,30,"OT","Discarded","HERRING, ATLANTIC"
"2459","1991","11",42.3519444444444,-70.5072222222222,65,"OT","Kept","HERRING, ATLANTIC"
"2460","1991","11",42.3908333333333,-70.4372222222222,175,"OT","Discarded","HERRING, ATLANTIC"
"2461","1991","11",42.3775,-70.4236111111111,250,"OT","Discarded","HERRING, ATLANTIC"
"2462","1991","11",42.3877777777778,-70.4322222222222,300,"OT","Discarded","HERRING, ATLANTIC"
"2463","1991","11",42.4363888888889,-70.5994444444444,1,"GG","Kept","HERRING, ATLANTIC"
"2464","1991","11",42.6530555555556,-70.4602777777778,1,"OT","Discarded","HERRING, ATLANTIC"
"2465","1991","11",42.7388888888889,-69.9477777777778,1,"OT","Discarded","HERRING, ATLANTIC"
"2466","1991","11",42.7413888888889,-69.9113888888889,1,"OT","Discarded","HERRING, ATLANTIC"
"2467","1991","11",42.8130555555556,-69.9816666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"2468","1991","11",42.7125,-69.9675,1,"OT","Discarded","HERRING, ATLANTIC"
"2469","1991","11",42.6997222222222,-69.9083333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"2470","1991","11",42.7766666666667,-69.9722222222222,2,"OT","Discarded","HERRING, ATLANTIC"
"2471","1991","11",42.8380555555556,-69.9777777777778,2,"OT","Discarded","HERRING, ATLANTIC"
"2472","1991","11",42.6708333333333,-69.9844444444444,1,"OT","Discarded","HERRING, ATLANTIC"
"2473","1991","11",42.7066666666667,-69.9066666666667,1,"OT","Discarded","HERRING, ATLANTIC"
"2474","1991","11",42.4177777777778,-70.4141666666667,15,"OT","Discarded","HERRING, ATLANTIC"
"2475","1991","11",42.4147222222222,-70.4622222222222,1,"OT","Discarded","HERRING, ATLANTIC"
"2476","1991","11",42.4136111111111,-70.4372222222222,1,"OT","Discarded","HERRING, ATLANTIC"
"2477","1991","11",42.2869444444444,-70.295,1,"OT","Discarded","HERRING, ATLANTIC"
"2478","1991","11",42.4172222222222,-70.4725,1,"OT","Discarded","HERRING, ATLANTIC"
"2479","1991","11",42.4122222222222,-70.4038888888889,1,"OT","Discarded","HERRING, ATLANTIC"
"2480","1991","11",42.4191666666667,-70.3908333333333,1,"OT","Discarded","HERRING, ATLANTIC"
"2481","1991","11",42.1255555555556,-70.2866666666667,2,"OT","Discarded","HERRING, ATLANTIC"
"2482","1991","11",42.4158333333333,-70.3827777777778,1,"OT","Discarded","HERRING, ATLANTIC"
"2483","1991","11",42.2197222222222,-70.0897222222222,1,"OT","Discarded","HERRING, ATLANTIC"
"2484","1991","11",42.0763888888889,-69.9488888888889,12,"OT","Discarded","HERRING, ATLANTIC"
"2485","1991","11",42.0161111111111,-69.8691666666667,2,"OT","Discarded","HERRING, ATLANTIC"
"2486","1991","11",42.0611111111111,-69.9302777777778,16,"OT","Discarded","HERRING, ATLANTIC"
"2487","1991","11",42.1947222222222,-70.0741666666667,3,"OT","Discarded","HERRING, ATLANTIC"
"2488","1991","11",42.1161111111111,-70.0077777777778,5,"OT","Discarded","HERRING, ATLANTIC"
"2489","1991","11",41.7136111111111,-69.6658333333333,8,"OT","Discarded","HERRING, ATLANTIC"
"2490","1991","11",41.73,-69.6555555555556,2,"OT","Discarded","HERRING, ATLANTIC"
"2491","1991","11",41.7330555555556,-69.655,3,"OT","Discarded","HERRING, ATLANTIC"
"2492","1991","11",41.7472222222222,-69.6669444444445,6,"OT","Discarded","HERRING, ATLANTIC"
"2493","1991","11",41.9030555555556,-69.7563888888889,15,"OT","Discarded","HERRING, ATLANTIC"
"2494","1991","11",41.9872222222222,-69.8127777777778,12,"OT","Discarded","HERRING, ATLANTIC"
"2495","1991","11",42.1313888888889,-69.9097222222222,18,"OT","Discarded","HERRING, ATLANTIC"
"2496","1991","11",42.1313888888889,-69.9097222222222,18,"OT","Discarded","HERRING, ATLANTIC"
"2497","1991","11",42.2216666666667,-70.0630555555556,50,"OT","Discarded","HERRING, ATLANTIC"
"2498","1991","11",42.0394444444444,-69.9236111111111,3,"OT","Discarded","HERRING, ATLANTIC"
"2499","1991","11",41.7516666666667,-69.4988888888889,2,"OT","Discarded","HERRING, ATLANTIC"
"2500","1991","11",41.6891666666667,-69.5488888888889,30,"OT","Discarded","HERRING, ATLANTIC"
"2501","1991","11",41.7147222222222,-69.6488888888889,10,"OT","Discarded","HERRING, ATLANTIC"
"2502","1991","11",41.7241666666667,-69.6566666666667,13,"OT","Discarded","HERRING, ATLANTIC"
"2503","1991","11",41.8202777777778,-69.7072222222222,2,"OT","Discarded","HERRING, ATLANTIC"
"2504","1991","11",42.1822222222222,-70.6827777777778,2,"GG","Discarded","HERRING, ATLANTIC"
"2505","1991","11",42.2347222222222,-70.67,1,"GG","Discarded","HERRING, ATLANTIC"
"2506","1991","11",42.1063888888889,-70.3127777777778,300,"OT","Discarded","HERRING, BLUEBACK"
"2507","1991","11",42.1063888888889,-70.3127777777778,400,"OT","Discarded","HERRING, ATLANTIC"
"2508","1991","11",42.1463888888889,-70.3447222222222,200,"OT","Discarded","HERRING, BLUEBACK"
