tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
11,7379,7,1,2011,09,10,0470938,0,0,24,0,1110,1,mdse1110.tif,00043347.tif,DOLPHIN,1050,1155,1,18,18,0,0,0,0,ORIGINAL,284,0,,2011-115503
11,7379,7,1,2011,09,10,0470938,0,0,24,0,1110,2,mdse1110.tif,00043349.tif,DOLPHIN,1050,1155,1,1,1,0,0,0,0,ORIGINAL,285,0,,2011-115504
11,7379,7,1,2011,09,10,0470938,0,0,24,0,1110,2,mdse1110.tif,00043351.tif,DOLPHIN,1050,1155,1,20,20,0,0,0,0,ORIGINAL,286,0,,2011-115505
11,7379,7,1,2011,09,10,0470938,0,0,24,0,1110,2,mdse1110.tif,00043353.tif,DOLPHIN,1050,1155,1,1,1,0,0,0,0,ORIGINAL,287,0,,2011-115506
10,6583,17,1,2011,09,03,0250098,0,0,25,0,1109,2,mase1109.tif,00042855.tif,COD,815,1081,1,4,4,0,0,0,0,ORIGINAL,288,1,CAUGHT OUT OF AREA;,2011-108103
10,6583,17,1,2011,09,03,0250098,0,0,25,0,1109,2,mase1109.tif,00042855.tif,SPINY DOGFISH,3521,1081,2,0,0,6,0,0,0,ORIGINAL,289,0,,2011-108103
10,6634,4,1,2011,09,01,0010392,0,0,25,0,2101,2,mase2101.tif,00042883.tif,STRIPED BASS,4180,1088,1,12,0,4,0,0,0,ORIGINAL,290,1,KEPT;,2011-108801
10,6634,4,1,2011,09,01,0010392,0,0,25,0,2101,2,mase2101.tif,00042885.tif,BFT SMALL MEDIU,4676,1088,1,1,0,0,0,0,0,ORIGINAL,291,1,*SPECIES AT KEPT VALUE*;,2011-108802
11,6634,8,3,2011,09,03,0230217,0,0,25,0,1202,2,mase1202.tif,00043215.tif,COD,815,1133,1,2,0,0,0,0,0,ORIGINAL,292,1,CAUGHT OUT OF AREA;,2011-113301
11,6634,8,3,2011,09,03,0230217,0,0,25,0,1202,2,mase1202.tif,00043215.tif,SPINY DOGFISH,3521,1133,2,0,0,20,0,0,0,ORIGINAL,293,0,,2011-113301
11,6634,8,1,2011,09,03,0230218,0,0,25,0,1202,2,mase1202.tif,00043223.tif,BLUEFISH,230,1133,1,3,3,4,0,0,0,ORIGINAL,294,0,,2011-113308
11,6634,8,1,2011,09,03,0230218,0,0,25,1,1202,1,mase1202.tif,00043229.tif,SHORTFIN MAKO S,3551,1133,1,1,1,0,0,0,0,ORIGINAL,295,0,,2011-113313
11,6634,8,1,2011,09,03,0230218,0,0,25,1,1202,1,mase1202.tif,00043229.tif,BLUE SHARK,4931,1133,2,0,0,15,0,0,0,ORIGINAL,296,0,,2011-113313
11,6634,8,1,2011,09,03,0230218,0,0,25,1,1202,2,mase1202.tif,00043231.tif,COD,815,1133,1,8,0,12,0,0,0,ORIGINAL,297,1,CAUGHT OUT OF AREA;,2011-113314
11,6634,8,1,2011,09,03,0230218,0,0,25,1,1202,2,mase1202.tif,00043231.tif,HADDOCK,1479,1133,2,6,0,0,0,0,0,ORIGINAL,298,0,,2011-113314
11,6634,8,1,2011,09,03,0230218,0,0,25,1,1202,2,mase1202.tif,00043231.tif,SPINY DOGFISH,3521,1133,3,0,0,20,0,0,0,ORIGINAL,299,0,,2011-113314
11,6634,8,1,2011,09,03,0230784,0,0,25,1,1202,2,mase1202.tif,00043233.tif,COD,815,1133,2,4,0,0,0,0,0,ORIGINAL,300,1,CAUGHT OUT OF AREA;,2011-113315
11,6634,8,1,2011,09,03,0230784,0,0,25,1,1202,2,mase1202.tif,00043233.tif,HADDOCK,1479,1133,3,1,0,0,0,0,0,ORIGINAL,301,0,,2011-113315
11,6634,8,1,2011,09,03,0230784,0,0,25,1,1202,2,mase1202.tif,00043233.tif,SPINY DOGFISH,3521,1133,4,6,0,0,0,0,0,ORIGINAL,302,1,RARE OR ILLEGAL SPECIES KEPT;,2011-113315
11,6634,8,1,2011,09,03,0230784,0,0,25,1,1202,2,mase1202.tif,00043233.tif,BLUE SHARK,4931,1133,1,0,0,8,0,0,0,ORIGINAL,303,0,,2011-113315
11,6634,8,1,2011,09,10,0230784,1,0,25,0,1204,2,mase1204.tif,00043290.tif,BLUEFISH,230,1147,1,8,0,0,0,0,0,ORIGINAL,304,0,,2011-114708
11,6634,8,1,2011,09,10,0230784,0,0,25,0,1204,2,mase1204.tif,00043292.tif,BLUEFISH,230,1147,2,0,0,2,0,0,0,ORIGINAL,305,0,,2011-114709
11,6634,8,1,2011,09,10,0230784,0,1,25,0,1204,2,mase1204.tif,00043292.tif,BFT SMALL MEDIU,4676,1147,1,0,0,1,0,0,0,REVISED,306,1,*SPECIES AT KEPT VALUE*;,2011-114709
11,6634,8,1,2011,09,10,0230784,0,0,25,1,1204,2,mase1204.tif,00043297.tif,BLUEFISH,230,1147,1,1,0,9,0,0,0,ORIGINAL,307,0,,2011-114713
11,6634,8,1,2011,09,10,0230784,0,0,25,1,1204,2,mase1204.tif,00043297.tif,SPINY DOGFISH,3521,1147,2,0,0,1,0,0,0,ORIGINAL,308,0,,2011-114713
11,6634,8,1,2011,09,10,0230784,0,0,25,1,1204,2,mase1204.tif,00043299.tif,COD,815,1147,1,1,0,0,0,0,0,ORIGINAL,309,1,CAUGHT OUT OF AREA;,2011-114714
11,6634,8,1,2011,09,10,0230784,0,0,25,1,1204,2,mase1204.tif,00043304.tif,BLUEFISH,230,1147,1,1,0,2,0,0,0,ORIGINAL,310,0,,2011-114718
11,6634,24,1,2011,09,11,0010285,0,0,25,0,1215,1,mase1215.tif,00043309.tif,BFT SCHOOL,4677,1148,1,1,1,0,0,0,0,ORIGINAL,311,0,,2011-114801
13,6634,12,1,2011,09,25,0190820,0,0,25,0,1108,2,mase1108.tif,00044409.tif,BLUEFISH,230,1374,1,3,3,5,0,0,0,ORIGINAL,312,0,,2011-137401
13,6634,12,1,2011,09,25,0190820,0,0,25,0,1108,1,mase1108.tif,00044411.tif,BLUEFISH,230,1374,2,15,15,0,0,0,0,ORIGINAL,313,0,,2011-137402
13,6634,12,1,2011,09,25,0190820,0,0,25,0,1108,1,mase1108.tif,00044411.tif,LITTLE TUNNY,4681,1374,1,1,1,0,0,0,0,ORIGINAL,314,0,,2011-137402
13,6634,7,1,2011,09,17,0070599,0,0,25,0,1116,2,mase1116.tif,00044415.tif,BLUEFISH,230,1375,1,0,0,10,0,0,0,ORIGINAL,315,0,,2011-137501
13,6634,7,1,2011,09,17,0070599,0,0,25,0,1116,2,mase1116.tif,00044415.tif,STRIPED BASS,4180,1375,2,1,0,0,0,0,0,ORIGINAL,316,0,,2011-137501
13,6634,7,1,2011,09,17,0070599,0,0,25,0,1116,2,mase1116.tif,00044417.tif,BLUEFISH,230,1375,2,4,0,4,0,0,0,ORIGINAL,317,0,,2011-137502
13,6634,7,1,2011,09,17,0070599,0,0,25,0,1116,2,mase1116.tif,00044417.tif,LITTLE TUNNY,4681,1375,1,0,0,1,0,0,0,ORIGINAL,318,0,,2011-137502
13,6634,7,1,2011,09,17,0070599,0,0,25,0,1116,2,mase1116.tif,00044419.tif,BLUEFISH,230,1375,1,0,0,5,0,0,0,ORIGINAL,319,0,,2011-137503
13,6634,7,1,2011,09,17,0070598,0,0,25,0,1116,2,mase1116.tif,00044421.tif,BLUEFISH,230,1375,1,0,0,4,0,0,0,ORIGINAL,320,0,,2011-137504
13,6634,12,1,2011,09,24,0190820,0,0,25,0,1119,2,mase1119.tif,00044425.tif,BLUEFISH,230,1376,1,0,0,8,0,0,0,ORIGINAL,321,0,,2011-137601
13,6634,12,1,2011,09,24,0190820,0,0,25,0,1119,2,mase1119.tif,00044425.tif,SMOOTH DOGFISH,3511,1376,2,0,0,2,0,0,0,ORIGINAL,322,1,ALIVE;,2011-137601
13,6634,12,1,2011,09,24,0190820,0,0,25,0,1119,1,mase1119.tif,00044427.tif,BFT SMALL MEDIU,4676,1376,3,0,0,1,0,0,0,ORIGINAL,323,0,,2011-137602
13,6634,12,1,2011,09,24,0190820,0,0,25,0,1119,1,mase1119.tif,00044427.tif,BFT SCHOOL,4677,1376,1,1,1,0,0,0,0,ORIGINAL,324,0,,2011-137602
13,6634,12,1,2011,09,24,0190820,0,0,25,0,1119,1,mase1119.tif,00044427.tif,BFT LARGE SCHOO,4678,1376,2,0,0,1,0,0,0,ORIGINAL,325,0,,2011-137602
11,6698,18,3,2011,09,04,0010279,0,0,25,0,1102,2,mase1102.tif,00043203.tif,BLUEFISH,230,1132,1,3,0,4,0,0,0,ORIGINAL,326,0,,2011-113202
11,6698,18,3,2011,09,04,0010279,0,0,25,0,1102,2,mase1102.tif,00043203.tif,STRIPED BASS,4180,1132,2,4,0,3,0,0,0,ORIGINAL,327,0,,2011-113202
11,6698,18,3,2011,09,04,0010279,0,0,25,0,1102,2,mase1102.tif,00043205.tif,SPINY DOGFISH,3521,1132,1,0,0,6,0,0,0,ORIGINAL,328,0,,2011-113203
11,6698,18,3,2011,09,04,0010279,0,0,25,0,1102,2,mase1102.tif,00043208.tif,BLUE SHARK,4931,1132,1,0,0,3,0,0,0,ORIGINAL,329,0,,2011-113205
11,6698,18,3,2011,09,04,0010279,0,0,25,0,1102,2,mase1102.tif,00043210.tif,BLUEFISH,230,1132,2,3,0,4,0,0,0,ORIGINAL,330,0,,2011-113206
11,6698,18,3,2011,09,04,0010279,0,0,25,0,1102,2,mase1102.tif,00043210.tif,STRIPED BASS,4180,1132,1,4,0,1,0,0,0,ORIGINAL,331,0,,2011-113206
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043619.tif,COD,815,1204,1,1,0,0,0,0,0,ORIGINAL,332,1,CAUGHT OUT OF AREA;,2011-120402
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043621.tif,COD,815,1204,2,1,0,0,0,0,0,ORIGINAL,333,1,CAUGHT OUT OF AREA;,2011-120403
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043621.tif,STRIPED BASS,4180,1204,1,2,0,1,0,0,0,ORIGINAL,334,0,,2011-120403
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043624.tif,SPINY DOGFISH,3521,1204,2,0,0,4,0,0,0,ORIGINAL,335,0,,2011-120405
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043624.tif,STRIPED BASS,4180,1204,1,2,0,1,0,0,0,ORIGINAL,336,0,,2011-120405
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043626.tif,COD,815,1204,2,12,0,0,0,0,0,ORIGINAL,337,1,CAUGHT OUT OF AREA;,2011-120406
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043626.tif,STRIPED BASS,4180,1204,1,0,0,2,0,0,0,ORIGINAL,338,0,,2011-120406
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043628.tif,BLUEFISH,230,1204,2,0,0,4,0,0,0,ORIGINAL,339,0,,2011-120407
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043628.tif,STRIPED BASS,4180,1204,1,1,0,2,0,0,0,ORIGINAL,340,0,,2011-120407
12,6698,18,3,2011,09,10,0010279,0,0,25,0,1112,2,mase1112.tif,00043630.tif,STRIPED BASS,4180,1204,1,2,0,0,0,0,0,ORIGINAL,341,0,,2011-120408
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043635.tif,BLUEFISH,230,1205,2,1,0,20,0,0,0,ORIGINAL,342,0,,2011-120501
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043635.tif,STRIPED BASS,4180,1205,1,3,0,2,0,0,0,ORIGINAL,343,0,,2011-120501
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043637.tif,ATLANTIC MACKER,2120,1205,1,10,0,0,0,0,0,ORIGINAL,344,0,,2011-120502
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043637.tif,SPINY DOGFISH,3521,1205,2,0,0,6,0,0,0,ORIGINAL,345,0,,2011-120502
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043639.tif,BLUEFISH,230,1205,1,0,0,3,0,0,0,ORIGINAL,346,0,,2011-120503
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043641.tif,BLUE SHARK,4931,1205,1,0,0,9,0,0,0,ORIGINAL,347,0,,2011-120504
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043643.tif,BLUEFISH,230,1205,1,1,0,0,0,0,0,ORIGINAL,348,0,,2011-120505
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043643.tif,STRIPED BASS,4180,1205,2,0,0,1,0,0,0,ORIGINAL,349,0,,2011-120505
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043645.tif,BLUEFISH,230,1205,2,2,0,5,0,0,0,ORIGINAL,350,0,,2011-120506
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043645.tif,STRIPED BASS,4180,1205,1,3,0,2,0,0,0,ORIGINAL,351,0,,2011-120506
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043648.tif,COD,815,1205,2,1,0,2,0,0,0,ORIGINAL,352,1,CAUGHT OUT OF AREA;,2011-120508
12,6698,18,3,2011,09,11,0010279,0,0,25,0,1214,2,mase1214.tif,00043648.tif,STRIPED BASS,4180,1205,1,4,0,20,0,0,0,ORIGINAL,353,0,,2011-120508
12,7279,4,3,2011,09,15,0010392,0,0,25,0,2106,2,mase2106.tif,00043972.tif,BFT GIANT,4671,1261,1,2,2,0,0,2,0,ORIGINAL,354,0,,2011-126102
10,7282,21,1,2011,09,02,0010313,1,1,25,0,2102,2,mase2102.tif,00042889.tif,BFT GIANT,4671,1089,1,2,2,0,0,0,0,ORIGINAL,355,0,,2011-108901
13,7282,21,1,2011,09,21,0010313,0,1,25,0,2129,2,mase2129.tif,00044168.tif,BLUEFISH,230,1317,1,4,0,24,0,0,0,ORIGINAL,356,0,,2011-131701
14,7282,21,1,2011,09,24,0019036,0,1,25,0,1107,2,mase1107.tif,00044554.tif,BFT SCHOOL,4677,1403,1,1,1,0,0,0,0,ORIGINAL,357,0,,2011-140301
12,7344,16,1,2011,09,13,0099009,1,1,25,0,2116,2,mase2116.tif,00043653.tif,BFT GIANT,4671,1206,1,3,0,0,0,3,0,ORIGINAL,358,0,,2011-120601
10,7382,8,3,2011,09,04,0230217,0,0,25,0,1203,2,mase1203.tif,00042863.tif,BLUE SHARK,4931,1084,1,0,0,1,0,0,0,ORIGINAL,359,0,,2011-108401
10,7382,8,3,2011,09,04,0230217,0,1,25,0,1203,1,mase1203.tif,00042866.tif,BFT GIANT,4671,1084,1,1,1,0,0,1,0,ORIGINAL,360,0,,2011-108403
11,7382,8,1,2011,09,02,0230784,0,0,25,0,2206,2,mase2206.tif,00043238.tif,BFT LARGE SCHOO,4678,1134,1,1,0,0,0,0,0,ORIGINAL,361,0,,2011-113402
11,7382,8,1,2011,09,02,0230218,1,1,25,0,2206,1,mase2206.tif,00043241.tif,SHORTFIN MAKO S,3551,1134,1,1,1,0,0,0,0,ORIGINAL,362,0,,2011-113404
11,7382,8,1,2011,09,02,0230218,0,0,25,0,2206,2,mase2206.tif,00043243.tif,BLUE SHARK,4931,1134,1,0,0,4,0,0,0,ORIGINAL,363,0,,2011-113405
12,7382,8,3,2011,09,12,0230217,0,0,25,0,2211,2,mase2211.tif,00043681.tif,BLUE SHARK,4931,1207,1,0,0,3,0,0,0,ORIGINAL,364,0,,2011-120703
12,7382,8,1,2011,09,12,0230784,0,0,25,0,2211,2,mase2211.tif,00043683.tif,BLUEFISH,230,1207,3,6,0,0,0,0,0,ORIGINAL,365,0,,2011-120704
12,7382,8,1,2011,09,12,0230784,0,0,25,0,2211,2,mase2211.tif,00043683.tif,COD,815,1207,2,12,0,0,0,0,0,ORIGINAL,366,1,CAUGHT OUT OF AREA;,2011-120704
12,7382,8,1,2011,09,12,0230784,0,0,25,0,2211,2,mase2211.tif,00043683.tif,BLUE SHARK,4931,1207,1,0,0,6,0,0,0,ORIGINAL,367,0,,2011-120704
12,7382,8,1,2011,09,12,0230784,0,0,25,0,2211,2,mase2211.tif,00043686.tif,BLUE SHARK,4931,1207,1,0,0,5,0,0,0,ORIGINAL,368,0,,2011-120706
12,7382,8,3,2011,09,11,0230217,0,0,25,0,1205,2,mase1205.tif,00043868.tif,STRIPED BASS,4180,1242,1,0,0,1,0,0,0,ORIGINAL,369,0,,2011-124201
12,7382,8,3,2011,09,11,0230217,0,0,25,0,1205,2,mase1205.tif,00043870.tif,SPINY DOGFISH,3521,1242,1,0,0,2,0,0,0,ORIGINAL,370,0,,2011-124202
12,7382,8,1,2011,09,11,0230218,0,0,25,0,1205,2,mase1205.tif,00043872.tif,COD,815,1242,1,0,0,6,0,0,0,ORIGINAL,371,1,CAUGHT OUT OF AREA;,2011-124203
12,7382,8,1,2011,09,11,0230218,0,0,25,0,1205,2,mase1205.tif,00043872.tif,SPINY DOGFISH,3521,1242,2,0,0,6,0,0,0,ORIGINAL,372,0,,2011-124203
12,7382,8,3,2011,09,11,0230217,0,0,25,0,1205,2,mase1205.tif,00043878.tif,COD,815,1242,1,1,0,0,0,0,0,ORIGINAL,373,1,CAUGHT OUT OF AREA;,2011-124208
12,7382,8,3,2011,09,11,0230217,0,0,25,0,1205,2,mase1205.tif,00043878.tif,CUSK,960,1242,3,1,0,0,0,0,0,ORIGINAL,374,0,,2011-124208
12,7382,8,3,2011,09,11,0230217,0,0,25,0,1205,2,mase1205.tif,00043878.tif,HADDOCK,1479,1242,2,1,0,0,0,0,0,ORIGINAL,375,0,,2011-124208
12,7382,9,1,2011,09,09,0230229,0,0,25,0,2104,2,mase2104.tif,00043903.tif,BFT LARGE SCHOO,4678,1243,1,1,1,0,0,0,0,ORIGINAL,376,0,,2011-124301
12,7382,9,1,2011,09,09,0239038,0,0,25,0,2104,2,mase2104.tif,00043905.tif,BFT SCHOOL,4677,1243,1,1,1,0,0,0,0,ORIGINAL,377,0,,2011-124302
12,7382,9,1,2011,09,14,0239038,0,0,25,0,2118,2,mase2118.tif,00043911.tif,BLUEFISH,230,1244,2,4,4,0,0,0,0,ORIGINAL,378,0,,2011-124402
12,7382,9,1,2011,09,14,0239038,0,0,25,0,2118,2,mase2118.tif,00043911.tif,COD,815,1244,1,5,5,0,0,0,0,ORIGINAL,379,1,CAUGHT OUT OF AREA;,2011-124402
12,7382,9,1,2011,09,14,0239038,0,0,25,0,2118,2,mase2118.tif,00043911.tif,BLUE SHARK,4931,1244,3,0,0,4,0,0,0,ORIGINAL,380,0,,2011-124402
14,7382,23,1,2011,09,23,0239224,0,0,25,0,2115,2,mase2115.tif,00044765.tif,BFT LARGE SCHOO,4678,1446,1,1,0,0,0,0,0,ORIGINAL,381,0,,2011-144601
14,7382,23,1,2011,09,23,0239223,0,0,25,0,2115,2,mase2115.tif,00044767.tif,BLUE SHARK,4931,1446,1,0,0,2,0,0,0,ORIGINAL,382,0,,2011-144602
14,7382,23,2,2011,09,23,0239223,0,0,25,0,2115,2,mase2115.tif,00044769.tif,BLUEFISH,230,1446,2,1,0,0,0,0,0,ORIGINAL,383,0,,2011-144603
14,7382,23,2,2011,09,23,0239223,0,0,25,0,2115,2,mase2115.tif,00044769.tif,SPINY DOGFISH,3521,1446,3,0,0,1,0,0,0,ORIGINAL,384,0,,2011-144603
14,7382,23,2,2011,09,23,0239223,0,0,25,0,2115,2,mase2115.tif,00044769.tif,STRIPED BASS,4180,1446,1,1,0,0,0,0,0,ORIGINAL,385,0,,2011-144603
14,7382,23,3,2011,09,23,0239223,0,0,25,0,2115,2,mase2115.tif,00044772.tif,BLUEFISH,230,1446,1,6,0,0,0,0,0,ORIGINAL,386,0,,2011-144605
14,7382,8,3,2011,09,17,0230217,1,1,25,0,1206,1,mase1206.tif,00044790.tif,GIANT BLUEFIN T,4671,1452,1,1,1,0,0,1,0,REVISED,387,0,,2011-145203
14,7382,8,1,2011,09,17,0230784,0,0,25,0,1206,2,mase1206.tif,00044792.tif,BLUE SHARK,4931,1452,1,0,0,12,0,0,0,ORIGINAL,388,0,,2011-145204
14,7382,8,1,2011,09,17,0230784,0,0,25,0,1206,2,mase1206.tif,00044794.tif,COD,815,1452,3,0,0,1,0,0,0,ORIGINAL,389,1,CAUGHT OUT OF AREA;,2011-145205
14,7382,8,1,2011,09,17,0230784,0,0,25,0,1206,2,mase1206.tif,00044794.tif,SPINY DOGFISH,3521,1452,2,0,0,2,0,0,0,ORIGINAL,390,0,,2011-145205
14,7382,8,1,2011,09,17,0230784,0,0,25,0,1206,2,mase1206.tif,00044794.tif,BLUE SHARK,4931,1452,1,0,0,12,0,0,0,ORIGINAL,391,0,,2011-145205
14,7382,8,1,2011,09,17,0230784,0,0,25,0,1206,2,mase1206.tif,00044796.tif,COD,815,1452,1,15,0,0,0,0,0,ORIGINAL,392,1,CAUGHT OUT OF AREA;,2011-145206
14,7382,8,1,2011,09,17,0230784,0,0,25,0,1206,2,mase1206.tif,00044796.tif,HADDOCK,1479,1452,2,18,0,0,0,0,0,ORIGINAL,393,0,,2011-145206
14,7382,8,1,2011,09,17,0230784,0,0,25,0,1206,2,mase1206.tif,00044796.tif,POLLOCK,2695,1452,3,8,0,0,0,0,0,ORIGINAL,394,0,,2011-145206
14,7382,8,3,2011,09,17,0230217,0,0,25,0,1206,2,mase1206.tif,00044799.tif,BLUEFISH,230,1452,2,12,0,0,0,0,0,ORIGINAL,395,0,,2011-145208
14,7382,8,3,2011,09,17,0230217,0,1,25,0,1206,2,mase1206.tif,00044799.tif,BFT SCHOOL,4677,1452,1,1,0,0,0,0,0,ORIGINAL,396,0,,2011-145208
14,7382,8,1,2011,09,24,0230218,0,1,25,0,1207,2,mase1207.tif,00044827.tif,BLUE SHARK,4931,1453,1,0,0,8,0,0,0,ORIGINAL,397,0,,2011-145301
14,7382,8,1,2011,09,24,0230218,0,0,25,0,1207,2,mase1207.tif,00044830.tif,BFT LARGE SCHOO,4678,1453,1,1,0,0,0,0,0,ORIGINAL,398,0,,2011-145303
14,7382,8,1,2011,09,24,0230784,0,1,25,0,1207,2,mase1207.tif,00044832.tif,SPINY DOGFISH,3521,1453,2,0,0,1,0,0,0,ORIGINAL,399,0,,2011-145304
14,7382,8,1,2011,09,24,0230784,0,1,25,0,1207,2,mase1207.tif,00044832.tif,BFT LARGE SCHOO,4678,1453,1,1,0,0,0,0,0,ORIGINAL,400,0,,2011-145304
14,7382,8,1,2011,09,24,0230218,0,0,25,0,1207,2,mase1207.tif,00044836.tif,BLUE SHARK,4931,1453,1,0,0,1,0,0,0,ORIGINAL,401,0,,2011-145307
14,7382,8,1,2011,09,24,0230784,0,0,25,0,1207,2,mase1207.tif,00044839.tif,BFT GIANT,4671,1453,1,1,0,0,0,1,0,ORIGINAL,402,0,,2011-145309
14,7382,8,1,2011,09,24,0230784,0,0,25,1,1207,2,mase1207.tif,00044842.tif,COD,815,1453,3,20,0,0,0,0,0,ORIGINAL,403,1,CAUGHT OUT OF AREA;,2011-145311
14,7382,8,1,2011,09,24,0230784,0,1,25,1,1207,2,mase1207.tif,00044842.tif,BFT GIANT,4671,1453,2,3,0,0,0,3,0,ORIGINAL,404,0,,2011-145311
14,7382,8,1,2011,09,24,0230784,0,0,25,1,1207,2,mase1207.tif,00044842.tif,BLUE SHARK,4931,1453,1,0,0,1,0,0,0,ORIGINAL,405,0,,2011-145311
14,7382,8,1,2011,09,24,0230784,0,0,25,1,1207,2,mase1207.tif,00044844.tif,COD,815,1453,1,14,0,0,0,0,0,ORIGINAL,406,1,CAUGHT OUT OF AREA;,2011-145312
14,7382,8,1,2011,09,24,0230784,0,0,25,1,1207,2,mase1207.tif,00044844.tif,BLUE SHARK,4931,1453,2,0,0,8,0,0,0,ORIGINAL,407,0,,2011-145312
14,7382,8,1,2011,09,21,0230218,0,0,25,0,2127,2,mase2127.tif,00044807.tif,GIANT BLUEFIN T,4671,1454,2,3,0,0,0,3,0,ORIGINAL,408,0,,2011-145404
14,7382,8,1,2011,09,21,0230218,0,0,25,0,2127,2,mase2127.tif,00044807.tif,BLUE SHARK,4931,1454,1,0,0,2,0,0,0,ORIGINAL,409,0,,2011-145404
14,7382,8,3,2011,09,21,0230217,0,0,25,0,2127,2,mase2127.tif,00044809.tif,BLUEFISH,230,1454,2,8,0,0,0,0,0,ORIGINAL,410,0,,2011-145405
14,7382,8,3,2011,09,21,0230217,0,0,25,0,2127,2,mase2127.tif,00044809.tif,STRIPED BASS,4180,1454,1,2,2,0,0,0,0,ORIGINAL,411,0,,2011-145405
14,7382,8,3,2011,09,21,0230217,0,0,25,0,2127,2,mase2127.tif,00044811.tif,BLUE SHARK,4931,1454,1,0,0,3,0,0,0,ORIGINAL,412,0,,2011-145406
14,7382,8,3,2011,09,21,0230217,0,0,25,1,2127,2,mase2127.tif,00044816.tif,SPINY DOGFISH,3521,1454,2,0,0,1,0,0,0,ORIGINAL,413,0,,2011-145410
14,7382,8,3,2011,09,21,0230217,0,0,25,1,2127,2,mase2127.tif,00044816.tif,GIANT BLUEFIN T,4671,1454,1,1,0,0,0,1,0,ORIGINAL,414,0,,2011-145410
14,7382,8,1,2011,09,21,0230218,1,1,25,1,2127,1,mase2127.tif,00044818.tif,HERRING,1670,1454,2,8,0,0,0,0,0,ORIGINAL,415,1,RARE OR ILLEGAL SPECIES KEPT;,2011-145411
14,7382,8,1,2011,09,21,0230218,1,1,25,1,2127,1,mase2127.tif,00044818.tif,BFT LARGE MEDIU,4679,1454,1,2,2,0,0,2,0,ORIGINAL,416,0,,2011-145411
14,7382,8,1,2011,09,21,0230218,1,1,25,1,2127,1,mase2127.tif,00044818.tif,SILVER HAKE,5090,1454,3,14,0,0,0,0,0,ORIGINAL,417,0,,2011-145411
14,7382,8,3,2011,09,25,0230217,0,0,25,0,1208,2,mase1208.tif,00044942.tif,BFT SCHOOL,4677,1477,1,1,0,0,0,0,0,ORIGINAL,418,0,,2011-147701
14,7382,8,1,2011,09,25,0230784,0,0,25,0,1208,2,mase1208.tif,00044944.tif,BFT LARGE MEDIU,4679,1477,2,0,0,1,0,0,0,ORIGINAL,419,0,,2011-147702
14,7382,8,1,2011,09,25,0230784,0,0,25,0,1208,2,mase1208.tif,00044944.tif,BLUE SHARK,4931,1477,1,0,0,1,0,0,0,ORIGINAL,420,0,,2011-147702
14,7382,8,1,2011,09,25,0230218,0,0,25,1,1208,2,mase1208.tif,00044953.tif,BLUE SHARK,4931,1477,1,1,0,0,0,0,0,ORIGINAL,421,0,,2011-147710
14,7382,8,1,2011,09,25,0230784,0,0,25,1,1208,2,mase1208.tif,00044956.tif,COD,815,1477,2,6,0,0,0,0,0,ORIGINAL,422,1,CAUGHT OUT OF AREA;,2011-147712
14,7382,8,1,2011,09,25,0230784,0,0,25,1,1208,2,mase1208.tif,00044956.tif,HADDOCK,1479,1477,3,1,0,0,0,0,0,ORIGINAL,423,0,,2011-147712
14,7382,8,1,2011,09,25,0230784,0,1,25,1,1208,2,mase1208.tif,00044956.tif,BFT SCHOOL,4677,1477,1,1,0,0,0,0,0,ORIGINAL,424,0,,2011-147712
