tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
19,6633,1,1,2012,10,20,8100091,0,0,51,03,1107,2,vaoc1107.tif,00058709.tif,ORIGINAL,KING MACKEREL,1940,1982,1,1,0,0,0,0,0,282,0,,2012-198203
19,6633,1,1,2012,10,20,8100091,0,0,51,03,1107,2,vaoc1107.tif,00058709.tif,ORIGINAL,SKIPJACK TUNA,4661,1982,3,0,0,2,0,0,0,283,0,,2012-198203
19,6633,1,1,2012,10,20,8100091,0,0,51,04,1107,2,vaoc1107.tif,00058711.tif,ORIGINAL,LITTLE TUNNY,4681,1982,2,1,0,0,0,0,0,284,0,,2012-198204
19,6633,1,1,2012,10,20,8100091,0,0,51,04,1107,2,vaoc1107.tif,00058711.tif,ORIGINAL,WAHOO,4720,1982,1,3,0,0,0,0,0,285,0,,2012-198204
19,6633,1,1,2012,10,20,8100002,0,0,51,05,1107,2,vaoc1107.tif,00058713.tif,ORIGINAL,LITTLE TUNNY,4681,1982,2,0,0,3,0,0,0,286,0,,2012-198205
19,6633,1,1,2012,10,20,8100002,0,0,51,05,1107,2,vaoc1107.tif,00058713.tif,ORIGINAL,WAHOO,4720,1982,1,1,1,0,0,0,0,287,0,,2012-198205
19,6633,3,1,2012,10,21,8101832,0,0,51,01,1111,1,vaoc1111.tif,00058717.tif,ORIGINAL,DOLPHIN,1050,1984,2,1,1,0,0,0,0,288,0,,2012-198401
19,6633,3,1,2012,10,21,8101832,0,0,51,01,1111,1,vaoc1111.tif,00058717.tif,ORIGINAL,WAHOO,4720,1984,1,3,3,0,0,0,0,289,0,,2012-198401
19,6633,3,1,2012,10,21,8100088,0,0,51,02,1111,1,vaoc1111.tif,00058719.tif,ORIGINAL,DOLPHIN,1050,1984,4,2,2,0,0,0,0,290,0,,2012-198402
19,6633,3,1,2012,10,21,8100088,0,0,51,02,1111,1,vaoc1111.tif,00058719.tif,ORIGINAL,WHITE MARLIN,2161,1984,1,0,0,1,0,0,0,291,0,,2012-198402
19,6633,3,1,2012,10,21,8100088,0,0,51,02,1111,1,vaoc1111.tif,00058719.tif,ORIGINAL,YFT,4711,1984,3,1,1,0,0,0,0,292,0,,2012-198402
19,6633,3,1,2012,10,21,8100088,0,0,51,02,1111,1,vaoc1111.tif,00058719.tif,ORIGINAL,WAHOO,4720,1984,2,4,4,0,0,0,0,293,0,,2012-198402
20,6633,1,1,2012,10,23,8100091,0,0,51,01,2217,1,vaoc2217.tif,00058833.tif,ORIGINAL,LITTLE TUNNY,4681,2015,2,1,1,0,0,0,0,294,0,,2012-201501
20,6633,1,1,2012,10,23,8100091,0,0,51,01,2217,1,vaoc2217.tif,00058833.tif,ORIGINAL,WAHOO,4720,2015,1,2,2,0,0,0,0,295,0,,2012-201501
20,6633,1,1,2012,10,23,8100091,0,0,51,02,2217,1,vaoc2217.tif,00058835.tif,ORIGINAL,DOLPHIN,1050,2015,1,12,12,0,0,0,0,296,0,,2012-201502
20,6633,1,1,2012,10,25,8100002,0,0,51,01,2115,1,vaoc2115.tif,00058956.tif,ORIGINAL,DOLPHIN,1050,2046,3,1,1,0,0,0,0,297,0,,2012-204601
20,6633,1,1,2012,10,25,8100002,0,0,51,01,2115,1,vaoc2115.tif,00058956.tif,ORIGINAL,LITTLE TUNNY,4681,2046,2,0,0,1,0,0,0,298,0,,2012-204601
20,6633,1,1,2012,10,25,8100002,0,0,51,01,2115,1,vaoc2115.tif,00058956.tif,ORIGINAL,WAHOO,4720,2046,1,1,1,0,0,0,0,299,0,,2012-204601
20,6633,1,1,2012,10,25,8100002,0,0,51,02,2115,1,vaoc2115.tif,00058958.tif,ORIGINAL,DOLPHIN,1050,2046,2,1,0,0,0,0,0,300,0,,2012-204602
20,6633,1,1,2012,10,25,8100002,0,0,51,02,2115,1,vaoc2115.tif,00058958.tif,ORIGINAL,WAHOO,4720,2046,1,1,1,0,0,0,0,301,0,,2012-204602
18,7415,3,1,2012,10,03,8100088,0,0,51,01,2208,2,vaoc2208.tif,00058240.tif,ORIGINAL,BARRELFISH,270,1843,2,31,31,0,0,0,0,302,1,RARE OR ILLEGAL SPECIES KEPT;,2012-184301
18,7415,3,1,2012,10,03,8100088,0,0,51,01,2208,2,vaoc2208.tif,00058240.tif,ORIGINAL,BLUE MARLIN,2171,1843,1,0,0,1,0,0,0,303,0,,2012-184301
18,7415,3,1,2012,10,03,8100088,0,0,51,01,2208,2,vaoc2208.tif,00058240.tif,ORIGINAL,ROSEFISH,2420,1843,3,3,3,0,0,0,0,304,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,2012-184301
18,7415,3,1,2012,10,03,8100088,0,1,51,02,2208,1,vaoc2208.tif,00058242.tif,ORIGINAL,WHITE MARLIN,2161,1843,1,0,0,2,0,0,0,305,0,,2012-184302
18,7415,3,1,2012,10,03,8100088,0,1,51,02,2208,1,vaoc2208.tif,00058242.tif,ORIGINAL,WAHOO,4720,1843,2,1,1,0,0,0,0,306,0,,2012-184302
19,7415,1,1,2012,10,14,8100091,0,0,51,01,1103,1,vaoc1103.tif,00058408.tif,ORIGINAL,DOLPHIN,1050,1901,2,2,2,0,0,0,0,307,0,,2012-190101
19,7415,1,1,2012,10,14,8100091,0,1,51,01,1103,1,vaoc1103.tif,00058408.tif,ORIGINAL,WAHOO,4720,1901,1,15,15,0,0,0,0,308,1,KEPT;,2012-190101
19,7415,1,1,2012,10,14,8100091,0,0,51,02,1103,2,vaoc1103.tif,00058410.tif,ORIGINAL,DOLPHIN,1050,1901,2,2,0,0,0,0,0,309,0,,2012-190102
19,7415,1,1,2012,10,14,8100091,0,0,51,02,1103,2,vaoc1103.tif,00058410.tif,ORIGINAL,BLUE MARLIN,2171,1901,1,0,0,1,0,0,0,310,0,,2012-190102
19,7415,1,1,2012,10,14,8100091,0,0,51,02,1103,2,vaoc1103.tif,00058410.tif,ORIGINAL,BLACK SEA BASS,3350,1901,4,12,0,12,0,0,0,311,0,,2012-190102
19,7415,1,1,2012,10,14,8100091,0,0,51,02,1103,2,vaoc1103.tif,00058410.tif,ORIGINAL,LITTLE TUNNY,4681,1901,3,1,0,0,0,0,0,312,0,,2012-190102
19,7415,3,1,2012,10,17,8100088,0,1,51,01,2214,1,vaoc2214.tif,00058580.tif,ORIGINAL,WAHOO,4720,1943,1,5,5,0,0,0,0,313,1,KEPT;,2012-194301
20,7415,1,1,2012,10,24,8100091,0,0,51,01,2221,1,vaoc2221.tif,00058967.tif,ORIGINAL,DOLPHIN,1050,2049,1,1,1,0,0,0,0,314,0,,2012-204901
20,7415,1,1,2012,10,24,8100091,0,0,51,01,2221,1,vaoc2221.tif,00058967.tif,ORIGINAL,LITTLE TUNNY,4681,2049,2,2,2,0,0,0,0,315,0,,2012-204901
18,7421,1,1,2012,10,06,8100091,0,0,51,01,1201,1,vaoc1201.tif,00057996.tif,ORIGINAL,WAHOO,4720,1813,1,1,1,0,0,0,0,316,0,,2012-181301
18,7421,1,1,2012,10,06,8100091,0,0,51,01,1201,1,vaoc1201.tif,00057996.tif,ORIGINAL,HAMMERHEAD SHARK,4950,1813,2,0,0,1,0,0,0,317,0,,2012-181301
18,7421,1,1,2012,10,06,8100091,0,0,51,02,1201,1,vaoc1201.tif,00057998.tif,ORIGINAL,DOLPHIN,1050,1813,2,1,1,0,0,0,0,318,0,,2012-181302
18,7421,1,1,2012,10,06,8100091,0,0,51,02,1201,1,vaoc1201.tif,00057998.tif,ORIGINAL,WAHOO,4720,1813,1,1,1,0,0,0,0,319,0,,2012-181302
18,7421,1,1,2012,10,06,8100002,0,0,51,03,1201,1,vaoc1201.tif,00058000.tif,ORIGINAL,DOLPHIN,1050,1813,1,3,3,0,0,0,0,320,0,,2012-181303
18,7421,1,1,2012,10,06,8100002,0,0,51,04,1201,2,vaoc1201.tif,00058002.tif,ORIGINAL,DOLPHIN,1050,1813,1,25,25,0,0,0,0,321,0,,2012-181304
18,7421,1,1,2012,10,04,8100091,0,0,51,01,2202,1,vaoc2202.tif,00058006.tif,ORIGINAL,DOLPHIN,1050,1814,1,23,23,0,0,0,0,322,0,,2012-181401
18,7421,1,1,2012,10,04,8100091,0,0,51,01,2202,1,vaoc2202.tif,00058006.tif,ORIGINAL,WHITE MARLIN,2161,1814,3,1,1,0,0,0,0,323,1,RARE OR ILLEGAL SPECIES KEPT;,2012-181401
18,7421,1,1,2012,10,04,8100091,0,0,51,01,2202,1,vaoc2202.tif,00058006.tif,ORIGINAL,WAHOO,4720,1814,2,3,3,0,0,0,0,324,0,,2012-181401
01,6767,2,1,2012,10,02,0059008,,,23,01,2108,,,,,,2695,,,0,0,12,0,0,0,,,,2012-23-10-01
01,6767,2,1,2012,10,02,0059008,,,23,01,2108,,,,,,2120,,,0,0,12,0,0,0,,,,2012-23-10-01
02,6442,4,4,2012,10,02,0319007,,,23,01,2208,,,,,,4671,,,1,0,0,0,1,0,,,,2012-23-10-02
02,6442,4,4,2012,10,02,0319007,,,23,01,2208,,,,,,2120,,,18,0,2,0,0,0,,,,2012-23-10-02
03,6442,4,4,2012,10,02,0319007,,,23,02,2208,,,,,,2695,,,0,0,4,0,0,0,,,,2012-23-10-03
03,6442,4,4,2012,10,02,0319007,,,23,02,2208,,,,,,815,,,0,0,2,0,0,0,,,,2012-23-10-03
03,6442,4,4,2012,10,02,0319007,,,23,02,2208,,,,,,2120,,,20,0,0,0,0,0,,,,2012-23-10-03
03,6442,4,4,2012,10,02,0319007,,,23,02,2208,,,,,ACADIAN REDFISH,2400,,,0,0,0,8,0,0,,,,2012-23-10-03
03,6442,4,4,2012,10,02,0319007,,,23,02,2208,,,,,CUNNER,930,,,0,0,2,0,0,0,,,,2012-23-10-03
04,6442,4,4,2012,10,02,0319006,,,23,03,2208,,,,,,1670,,,25,0,0,0,0,0,,,,2012-23-10-04
04,6442,4,4,2012,10,02,0319006,,,23,03,2208,,,,,,2695,,,0,0,6,0,0,0,,,,2012-23-10-04
04,6442,4,4,2012,10,02,0319006,,,23,03,2208,,,,,,4671,,,1,1,0,0,1,0,,,,2012-23-10-04
04,6442,4,4,2012,10,02,0319006,,,23,03,2208,,,,,,2120,,,12,0,0,0,0,0,,,,2012-23-10-04
05,6442,4,4,2012,10,02,0319006,,,23,04,2208,,,,,,2120,,,12,0,0,0,0,0,,,,2012-23-10-05
05,6442,4,4,2012,10,02,0319006,,,23,04,2208,,,,,,4671,,,1,1,0,0,1,0,,,,2012-23-10-05
06,6441,5,4,2012,10,03,0319104,,,23,01,2122,,,,,,2120,,,24,0,0,0,0,0,,,,2012-23-10-06
06,6441,5,4,2012,10,03,0319104,,,23,01,2122,,,,,,4671,,,2,2,0,0,2,0,,,,2012-23-10-06
07,2749,4,4,2012,10,05,0319007,,,23,01,2203,,,,,,2120,,,20,0,0,0,0,0,,,,2012-23-10-07
08,6441,2,1,2012,10,24,0059008,,,23,01,2116,,,,,,4811,,,0,0,1,0,0,0,,,,2012-23-10-08
08,6441,2,1,2012,10,24,0059008,,,23,01,2116,,,,,,2120,,,75,0,0,0,0,0,,,,2012-23-10-08
08,6441,2,1,2012,10,24,0059008,,,23,01,2116,,,,,,1670,,,80,0,0,0,0,0,,,,2012-23-10-08
10,6441,2,1,2012,10,24,0059008,,,23,03,2116,,,,,,2120,,,24,0,0,0,0,0,,,,2012-23-10-10
10,6441,2,1,2012,10,24,0059008,,,23,03,2116,,,,,,1670,,,24,0,0,0,0,0,,,,2012-23-10-10
10,6441,2,1,2012,10,24,0059008,,,23,03,2116,,,,,,3521,,,0,0,0,3,0,0,,,,2012-23-10-10
11,6441,2,1,2012,10,24,0059008,,,23,04,2116,,,,,,2695,,,12,0,0,0,0,0,,,,2012-23-10-11
11,6441,2,1,2012,10,24,0059008,,,23,04,2116,,,,,,2120,,,12,0,0,0,0,0,,,,2012-23-10-11
12,6767,2,1,2012,10,25,0059008,,,23,01,2207,,,,,,2120,,,12,0,0,0,0,0,,,,2012-23-10-12
12,6767,2,1,2012,10,25,0059008,,,23,01,2207,,,,,,1670,,,12,0,0,0,0,0,,,,2012-23-10-12
13,6767,2,1,2012,10,25,0059008,,,23,02,2207,,,,,,4811,,,0,0,1,0,0,0,,,,2012-23-10-13
13,6767,2,1,2012,10,25,0059008,,,23,02,2207,,,,,,2120,,,50,0,50,0,0,0,,,,2012-23-10-13
13,6767,2,1,2012,10,25,0059008,,,23,02,2207,,,,,,1670,,,50,0,50,0,0,0,,,,2012-23-10-13
14,6767,2,1,2012,10,25,0059008,,,23,03,2207,,,,,,1670,,,12,0,38,0,0,0,,,,2012-23-10-14
14,6767,2,1,2012,10,25,0059008,,,23,03,2207,,,,,,2120,,,19,0,56,0,0,0,,,,2012-23-10-14
14,6767,2,1,2012,10,25,0059008,,,23,03,2207,,,,,,2695,,,6,0,18,0,0,0,,,,2012-23-10-14
14,6767,2,1,2012,10,25,0059008,,,23,03,2207,,,,,,3521,,,0,0,0,10,0,0,,,,2012-23-10-14
14,6767,2,1,2012,10,25,0059008,,,23,03,2207,,,,,,4679,,,1,1,0,0,1,0,,,,2012-23-10-14
15,6441,4,3,2012,10,27,0310216,,,23,01,1108,,,,,,2120,,,12,0,0,0,0,0,,,,2012-23-10-15
16,6441,4,3,2012,10,27,0310216,,,23,02,1108,,,,,,2120,,,30,0,0,0,0,0,,,,2012-23-10-16
17,2749,2,1,2012,10,27,0059008,,,23,01,1110,,,,,,4671,,,1,0,0,0,1,0,,,,2012-23-10-17
17,2749,2,1,2012,10,27,0059008,,,23,01,1110,,,,,,2120,,,100,0,0,0,0,0,,,,2012-23-10-17
17,2749,2,1,2012,10,27,0059008,,,23,01,1110,,,,,,1670,,,100,0,0,0,0,0,,,,2012-23-10-17
17,2749,2,1,2012,10,27,0059008,,,23,01,1110,,,,,,4811,,,0,0,1,0,0,0,,,,2012-23-10-17
