tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,species,batch,prep,recno,filestat,s_index,serrflag,sprobfld,id
15,9996,9996,1053,6,1120,6783,5,1,2011,10,09,0471493,0,1,24,0,1201,1,mdoc1201.tif,00045437.tif,4711,1580,0,2,ORIGINAL,111,0,,2011-158002
15,9996,9996,1062,6,1085,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045092.tif,4711,1512,0,6,ORIGINAL,124,0,,2011-151202
15,9996,9996,1065,6,1080,2836,3,1,2011,10,09,8101832,0,0,51,0,1209,1,vaoc1209.tif,00045356.tif,4711,1570,0,2,ORIGINAL,167,0,,2011-157001
15,9996,9996,1072,6,1099,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045090.tif,4711,1512,0,2,ORIGINAL,117,0,,2011-151201
15,9996,9996,1073,6,1102,6708,2,1,2011,10,10,0011724,0,1,34,0,1114,1,njoc1114.tif,00045504.tif,4711,1585,0,1,ORIGINAL,143,0,,2011-158503
15,9996,9996,1094,6,1123,6416,6,1,2011,10,08,0251808,0,0,34,1,1208,1,njoc1208.tif,00045540.tif,4711,1586,0,1,ORIGINAL,126,0,,2011-158611
15,9996,9996,1100,6,1128,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045090.tif,4711,1512,0,6,ORIGINAL,119,0,,2011-151201
15,9996,9996,1104,6,1145,7361,2,1,2011,10,08,0019235,0,1,34,0,1108,1,njoc1108.tif,00045254.tif,4711,1553,0,8,ORIGINAL,155,0,,2011-155301
17,9996,9996,1104,6,1160,6858,3,1,2011,10,23,1030589,0,0,36,0,1102,1,nyoc1102.tif,00046210.tif,4711,1724,0,1,ORIGINAL,165,0,,2011-172402
15,9996,9996,1107,6,1136,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045092.tif,4711,1512,0,2,ORIGINAL,121,0,,2011-151202
15,9996,9996,1114,6,1139,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045092.tif,4711,1512,0,3,ORIGINAL,122,0,,2011-151202
16,9996,9996,1116,6,1142,6416,6,1,2011,10,10,0259125,0,0,34,0,1202,1,njoc1202.tif,00045741.tif,4711,1615,0,4,ORIGINAL,135,0,,2011-161502
15,9996,9996,1119,6,1143,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045092.tif,4711,1512,0,1,ORIGINAL,120,0,,2011-151202
15,9996,9996,1120,6,1132,2836,3,1,2011,10,08,8101832,0,0,51,0,1208,1,vaoc1208.tif,00045372.tif,4711,1573,0,3,ORIGINAL,172,0,,2011-157303
15,9996,9996,1122,6,1170,7277,3,1,2011,10,08,0119003,0,1,09,0,1108,1,ctoc1108.tif,00045301.tif,4711,1558,0,2,ORIGINAL,100,0,,2011-155801
15,9996,9996,1124,6,1157,6708,2,1,2011,10,10,0011724,0,1,34,0,1114,1,njoc1114.tif,00045504.tif,4711,1585,0,2,ORIGINAL,144,0,,2011-158503
15,9996,9996,1124,6,1156,6615,2,1,2011,10,09,1030564,0,1,36,0,1205,1,nyoc1205.tif,00045560.tif,4711,1590,0,2,ORIGINAL,162,0,,2011-159004
15,9996,9996,1126,6,1154,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045090.tif,4711,1512,0,3,ORIGINAL,118,0,,2011-151201
15,9996,9996,1127,6,1166,2836,3,1,2011,10,08,8101832,0,0,51,0,1208,1,vaoc1208.tif,00045374.tif,4711,1573,0,2,ORIGINAL,174,0,,2011-157304
15,9996,9996,1128,6,1147,6615,2,1,2011,10,09,1030564,0,1,36,0,1205,1,nyoc1205.tif,00045560.tif,4711,1590,0,3,ORIGINAL,163,0,,2011-159004
15,9996,9996,1134,6,1145,2836,3,1,2011,10,09,8101832,0,0,51,0,1209,1,vaoc1209.tif,00045356.tif,4711,1570,0,1,ORIGINAL,166,0,,2011-157001
15,9996,9996,1141,6,1180,2836,3,1,2011,10,09,8100088,0,0,51,0,1209,1,vaoc1209.tif,00045358.tif,4711,1570,0,1,ORIGINAL,168,0,,2011-157002
17,9996,9996,1143,6,1168,6416,6,1,2011,10,24,0251050,0,0,34,0,2126,1,njoc2126.tif,00046265.tif,4711,1739,0,1,ORIGINAL,138,0,,2011-173901
15,9996,9996,1148,6,1170,2836,3,1,2011,10,08,8101832,0,0,51,0,1208,1,vaoc1208.tif,00045374.tif,4711,1573,0,3,ORIGINAL,175,0,,2011-157304
17,9996,9996,1156,6,1183,6416,6,1,2011,10,23,0251050,0,0,34,0,1210,1,njoc1210.tif,00046374.tif,4711,1747,0,2,ORIGINAL,140,0,,2011-174701
17,9996,9996,1158,6,1183,6416,6,1,2011,10,23,0251050,0,0,34,0,1210,1,njoc1210.tif,00046380.tif,4711,1747,0,3,ORIGINAL,141,0,,2011-174704
17,9996,9996,1162,6,1187,6416,6,1,2011,10,23,0251050,0,0,34,0,1210,1,njoc1210.tif,00046374.tif,4711,1747,0,1,ORIGINAL,139,0,,2011-174701
15,9996,9996,1165,6,1189,6615,2,1,2011,10,09,1030564,0,1,36,0,1205,1,nyoc1205.tif,00045560.tif,4711,1590,0,4,ORIGINAL,164,0,,2011-159004
15,9996,9996,1173,6,1203,7277,3,1,2011,10,08,0110630,0,1,09,0,1108,1,ctoc1108.tif,00045303.tif,4711,1558,0,1,ORIGINAL,101,0,,2011-155802
15,9996,9996,1176,6,1187,2836,3,1,2011,10,08,8101832,0,0,51,0,1208,1,vaoc1208.tif,00045374.tif,4711,1573,0,1,ORIGINAL,173,0,,2011-157304
15,9996,9996,1186,6,1212,6416,6,1,2011,10,08,0251808,0,0,34,0,1208,1,njoc1208.tif,00045525.tif,4711,1586,0,1,ORIGINAL,125,0,,2011-158603
17,9996,9996,1192,6,1196,6778,7,1,2011,10,22,0010025,0,1,51,0,1111,1,vaoc1111.tif,00046099.tif,4711,1707,0,1,ORIGINAL,178,0,,2011-170702
15,9996,9996,1206,6,1224,7393,1,1,2011,10,10,8100091,0,0,51,0,1202,1,vaoc1202.tif,00045576.tif,4711,1593,0,1,ORIGINAL,183,0,,2011-159301
15,9996,9996,1272,6,9996,6708,3,1,2011,10,09,0090385,0,0,34,0,1109,1,njoc1109.tif,00045459.tif,4720,1582,0,2,ORIGINAL,187,0,,2011-158203
16,9996,9996,1319,6,9996,6783,3,1,2011,10,11,0470853,0,0,24,0,2203,1,mdoc2203.tif,00045719.tif,4720,1622,0,1,ORIGINAL,184,0,,2011-162201
15,9996,9996,1351,6,9996,6708,3,1,2011,10,09,0091131,0,0,34,1,1109,1,njoc1109.tif,00045485.tif,4720,1582,0,1,ORIGINAL,188,0,,2011-158216
16,9996,9996,1413,6,9996,6783,3,1,2011,10,11,0470853,0,0,24,0,2203,1,mdoc2203.tif,00045719.tif,4720,1622,0,2,ORIGINAL,185,0,,2011-162201
16,9996,9996,1558,6,9996,6783,3,1,2011,10,11,0470853,0,0,24,0,2203,1,mdoc2203.tif,00045719.tif,4720,1622,0,3,ORIGINAL,186,0,,2011-162201
06,9996,9996,9996,9,1877,6442,5,4,2011,10,09,0319007,,,23,4,1108,,,,4679,,0,,,,,,2011-23-10-06
03,9996,9996,9996,9,2032,6442,5,4,2011,10,09,0319007,,,23,1,1108,,,,4671,,0,,,,,,2011-23-10-03
03,9996,9996,9996,9,1988,6442,5,4,2011,10,09,0319007,,,23,1,1108,,,,4671,,0,,,,,,2011-23-10-03
