stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
10,01,1102,1,0,,6783,2,1,2014,06,08,211701,0051599,0,0,2,DEJN1102.pdf,00070463.tif,ORIGINAL,UNKNOWN SHARK,3591,2117,1,0,0,2,0,0,0,2,2014-211701
10,02,1102,2,0,,6783,2,1,2014,06,08,211702,0051599,0,0,1,DEJN1102.pdf,00070465.tif,ORIGINAL,YFT,4711,2117,1,6,6,0,0,0,0,2,2014-211702
10,03,1102,3,0,,6783,2,1,2014,06,08,211703,0051599,0,0,1,DEJN1102.pdf,00070467.tif,ORIGINAL,YFT,4711,2117,1,2,2,1,0,0,0,2,2014-211703
10,04,1102,4,0,,6783,2,1,2014,06,08,211704,0051599,0,0,2,DEJN1102.pdf,00070469.tif,ORIGINAL,YFT,4711,2117,1,1,0,0,0,0,0,2,2014-211704
10,01,1103,5,0,,6783,2,1,2014,06,14,218901,0051599,0,0,1,DEJN1103.pdf,00070894.tif,ORIGINAL,YFT,4711,2189,1,5,5,4,0,0,0,2,2014-218901
10,01,1104,6,0,,6447,2,1,2014,06,15,220701,0051599,0,0,2,DEJN1104.pdf,00070970.tif,ORIGINAL,DOLPHIN,1050,2207,3,1,0,0,0,0,0,2,2014-220701
10,01,1104,7,0,,6447,2,1,2014,06,15,220701,0051599,0,0,2,DEJN1104.pdf,00070970.tif,ORIGINAL,SKIPJACK TUNA,4661,2207,2,0,0,1,0,0,0,2,2014-220701
10,01,1104,8,0,,6447,2,1,2014,06,15,220701,0051599,0,0,2,DEJN1104.pdf,00070970.tif,ORIGINAL,YFT,4711,2207,1,0,0,2,0,0,0,2,2014-220701
10,02,1104,9,0,,6447,2,1,2014,06,15,220702,0051599,0,0,2,DEJN1104.pdf,00070972.tif,ORIGINAL,DOLPHIN,1050,2207,2,1,0,0,0,0,0,2,2014-220702
10,02,1104,10,0,,6447,2,1,2014,06,15,220702,0051599,0,0,2,DEJN1104.pdf,00070972.tif,ORIGINAL,YFT,4711,2207,1,1,0,0,0,0,0,2,2014-220702
10,04,1104,11,0,,6447,2,1,2014,06,15,220704,0051599,0,0,2,DEJN1104.pdf,00070975.tif,ORIGINAL,DOLPHIN,1050,2207,2,1,0,0,0,0,0,2,2014-220704
10,04,1104,12,0,,6447,2,1,2014,06,15,220704,0051599,0,0,2,DEJN1104.pdf,00070975.tif,ORIGINAL,WHITE MARLIN,2161,2207,3,0,0,1,0,0,0,2,2014-220704
10,04,1104,13,0,,6447,2,1,2014,06,15,220704,0051599,0,0,2,DEJN1104.pdf,00070975.tif,ORIGINAL,SKIPJACK TUNA,4661,2207,4,1,0,0,0,0,0,2,2014-220704
10,04,1104,14,0,,6447,2,1,2014,06,15,220704,0051599,0,0,2,DEJN1104.pdf,00070975.tif,ORIGINAL,YFT,4711,2207,1,2,1,0,0,0,0,2,2014-220704
10,02,1105,15,0,,6447,2,1,2014,06,29,240402,0051599,0,0,2,DEJN1105.pdf,00072137.tif,ORIGINAL,DOLPHIN,1050,2404,1,5,0,0,0,0,0,2,2014-240402
10,03,1105,16,0,,6447,2,1,2014,06,29,240403,0051599,0,0,2,DEJN1105.pdf,00072139.tif,ORIGINAL,DOLPHIN,1050,2404,1,1,0,0,0,0,0,3,2014-240403
10,04,1105,17,0,,6447,2,1,2014,06,29,240404,0051599,0,0,2,DEJN1105.pdf,00072141.tif,ORIGINAL,DOLPHIN,1050,2404,1,1,0,0,0,0,0,2,2014-240404
10,05,1105,18,0,,6447,2,1,2014,06,29,240405,0051599,0,0,2,DEJN1105.pdf,00072143.tif,ORIGINAL,BLUEFISH,230,2404,2,6,0,6,0,0,0,2,2014-240405
10,05,1105,19,0,,6447,2,1,2014,06,29,240405,0051599,0,0,2,DEJN1105.pdf,00072143.tif,ORIGINAL,DOLPHIN,1050,2404,1,1,0,0,0,0,0,2,2014-240405
10,06,1105,20,0,,6447,2,1,2014,06,29,240406,0051599,0,0,2,DEJN1105.pdf,00072145.tif,ORIGINAL,DOLPHIN,1050,2404,2,6,0,0,0,0,0,2,2014-240406
10,06,1105,21,0,,6447,2,1,2014,06,29,240406,0051599,0,0,2,DEJN1105.pdf,00072145.tif,ORIGINAL,WHITE MARLIN,2161,2404,1,0,0,1,0,0,0,2,2014-240406
10,07,1105,22,0,,6447,2,1,2014,06,29,240407,0051599,0,0,2,DEJN1105.pdf,00072147.tif,ORIGINAL,YFT,4711,2404,1,3,0,0,0,0,0,2,2014-240407
10,08,1105,23,0,,6447,2,1,2014,06,29,240408,0051599,0,0,2,DEJN1105.pdf,00072149.tif,ORIGINAL,WHITE MARLIN,2161,2404,1,0,0,1,0,0,0,2,2014-240408
10,08,1105,24,0,,6447,2,1,2014,06,29,240408,0051599,0,0,2,DEJN1105.pdf,00072149.tif,ORIGINAL,YFT,4711,2404,2,1,0,0,0,0,0,2,2014-240408
10,09,1105,25,0,,6447,2,1,2014,06,29,240409,0051599,0,0,1,DEJN1105.pdf,00072151.tif,ORIGINAL,BFT LARGE SCHOOL,4678,2404,1,1,1,0,0,0,0,3,2014-240409
10,09,1105,26,0,,6447,2,1,2014,06,29,240409,0051599,0,0,1,DEJN1105.pdf,00072151.tif,ORIGINAL,YFT,4711,2404,2,2,2,0,0,0,0,3,2014-240409
10,10,1105,27,0,,6447,2,1,2014,06,29,240410,0051599,0,0,2,DEJN1105.pdf,00072153.tif,ORIGINAL,DOLPHIN,1050,2404,1,3,0,0,0,0,0,2,2014-240410
10,13,1105,28,0,,6447,2,1,2014,06,29,240413,0051599,0,0,2,DEJN1105.pdf,00072157.tif,ORIGINAL,ATLANTIC BONITO,330,2404,1,2,0,0,0,0,0,2,2014-240413
10,13,1105,29,0,,6447,2,1,2014,06,29,240413,0051599,0,0,2,DEJN1105.pdf,00072157.tif,ORIGINAL,DOLPHIN,1050,2404,2,5,0,2,0,0,0,2,2014-240413
10,14,1105,30,0,,6447,2,1,2014,06,29,240414,0051599,0,0,2,DEJN1105.pdf,00072159.tif,ORIGINAL,DOLPHIN,1050,2404,1,4,0,2,0,0,0,2,2014-240414
10,01,1201,31,0,,6447,2,1,2014,06,28,240501,0051599,0,0,2,DEJN1201.pdf,00072163.tif,ORIGINAL,DOLPHIN,1050,2405,1,0,0,1,0,0,0,2,2014-240501
10,02,1201,32,0,,6447,2,1,2014,06,28,240502,0051599,0,0,2,DEJN1201.pdf,00072165.tif,ORIGINAL,DOLPHIN,1050,2405,3,5,0,0,0,0,0,2,2014-240502
10,02,1201,33,0,,6447,2,1,2014,06,28,240502,0051599,0,0,2,DEJN1201.pdf,00072165.tif,ORIGINAL,WHITE MARLIN,2161,2405,1,0,0,1,0,0,0,2,2014-240502
10,02,1201,34,0,,6447,2,1,2014,06,28,240502,0051599,0,0,2,DEJN1201.pdf,00072165.tif,ORIGINAL,SKIPJACK TUNA,4661,2405,2,1,0,0,0,0,0,2,2014-240502
10,04,1201,35,0,,6447,2,1,2014,06,28,240504,0051599,0,0,2,DEJN1201.pdf,00072168.tif,ORIGINAL,DOLPHIN,1050,2405,2,1,0,0,0,0,0,2,2014-240504
10,04,1201,36,0,,6447,2,1,2014,06,28,240504,0051599,0,0,2,DEJN1201.pdf,00072168.tif,ORIGINAL,WHITE MARLIN,2161,2405,1,0,0,1,0,0,0,2,2014-240504
10,05,1201,37,0,,6447,2,1,2014,06,28,240505,0051599,0,0,2,DEJN1201.pdf,00072170.tif,ORIGINAL,DOLPHIN,1050,2405,1,2,0,0,0,0,0,2,2014-240505
10,06,1201,38,0,,6447,2,1,2014,06,28,240506,0051599,0,0,2,DEJN1201.pdf,00072172.tif,ORIGINAL,DOLPHIN,1050,2405,1,3,0,0,0,0,0,3,2014-240506
10,08,1201,39,1,CAUGHT OUT OF AREA;ALIVE;,6447,2,1,2014,06,28,240508,0051599,0,0,2,DEJN1201.pdf,00072175.tif,ORIGINAL,CROAKER,900,2405,1,0,0,20,0,0,0,2,2014-240508
10,09,1201,40,0,,6447,2,1,2014,06,28,240509,0051599,0,0,2,DEJN1201.pdf,00072177.tif,ORIGINAL,DOLPHIN,1050,2405,1,1,0,0,0,0,0,2,2014-240509
10,10,1201,41,0,,6447,2,1,2014,06,28,240510,0051599,0,1,2,DEJN1201.pdf,00072179.tif,ORIGINAL,BLACK BELLIED ROSEFISH,2420,2405,2,3,0,0,0,0,0,3,2014-240510
10,10,1201,42,0,,6447,2,1,2014,06,28,240510,0051599,0,1,2,DEJN1201.pdf,00072179.tif,ORIGINAL,GOLDEN TILEFISH,4467,2405,1,9,0,0,0,0,0,3,2014-240510
10,01,1202,43,0,,7500,1,1,2014,06,22,237001,0050013,0,0,1,DEJN1202.pdf,00071953.tif,ORIGINAL,DOLPHIN,1050,2370,2,1,1,0,0,0,0,2,2014-237001
10,01,1202,44,0,,7500,1,1,2014,06,22,237001,0050013,0,0,1,DEJN1202.pdf,00071953.tif,ORIGINAL,YFT,4711,2370,1,4,4,0,0,0,0,2,2014-237001
10,02,1202,45,0,,7500,1,1,2014,06,22,237002,0050013,0,0,1,DEJN1202.pdf,00071955.tif,ORIGINAL,DOLPHIN,1050,2370,2,2,1,0,0,0,0,2,2014-237002
10,02,1202,46,0,,7500,1,1,2014,06,22,237002,0050013,0,0,1,DEJN1202.pdf,00071955.tif,ORIGINAL,WHITE MARLIN,2161,2370,3,0,0,1,0,0,0,2,2014-237002
10,02,1202,47,0,,7500,1,1,2014,06,22,237002,0050013,0,0,1,DEJN1202.pdf,00071955.tif,ORIGINAL,YFT,4711,2370,1,4,4,0,0,0,0,2,2014-237002
10,03,1202,48,0,,7500,1,1,2014,06,22,237003,0050013,0,0,2,DEJN1202.pdf,00071957.tif,ORIGINAL,DOLPHIN,1050,2370,1,2,2,0,0,0,0,3,2014-237003
10,01,2101,49,0,,6783,2,1,2014,06,27,248101,0051599,0,0,1,DEJN2101.pdf,00072542.tif,ORIGINAL,BIGEYE TUNA,4691,2481,2,1,1,0,0,0,0,2,2014-248101
10,01,2101,50,0,,6783,2,1,2014,06,27,248101,0051599,0,0,1,DEJN2101.pdf,00072542.tif,ORIGINAL,YFT,4711,2481,1,1,1,0,0,0,0,2,2014-248101
10,02,2101,51,0,,6783,2,1,2014,06,27,248102,0051599,0,0,1,DEJN2101.pdf,00072544.tif,ORIGINAL,YFT,4711,2481,1,1,1,0,0,0,0,3,2014-248102
10,01,2102,52,0,,6447,2,1,2014,06,30,241901,0051599,1,0,2,DEJN2102.pdf,00072122.tif,ORIGINAL,DOLPHIN,1050,2419,2,17,0,0,0,0,0,3,2014-241901
10,01,2102,53,0,,6447,2,1,2014,06,30,241901,0051599,0,0,2,DEJN2102.pdf,00072122.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2419,1,1,0,6,0,0,0,3,2014-241901
10,02,2102,54,0,,6447,2,1,2014,06,30,241902,0051599,0,0,2,DEJN2102.pdf,00072124.tif,ORIGINAL,BLUEFISH,230,2419,1,0,0,3,0,0,0,3,2014-241902
10,04,2102,55,0,,6447,2,1,2014,06,30,241904,0051599,1,0,2,DEJN2102.pdf,00072127.tif,ORIGINAL,DOLPHIN,1050,2419,1,3,0,0,0,0,0,3,2014-241904
10,06,2102,56,0,,6447,2,1,2014,06,30,241906,0051599,0,0,2,DEJN2102.pdf,00072130.tif,ORIGINAL,DOLPHIN,1050,2419,2,3,0,0,0,0,0,2,2014-241906
10,06,2102,57,0,,6447,2,1,2014,06,30,241906,0051599,0,0,2,DEJN2102.pdf,00072130.tif,ORIGINAL,WHITE MARLIN,2161,2419,1,0,0,1,0,0,0,2,2014-241906
10,06,2102,58,1,RARE OR ILLEGAL SPECIES KEPT;,6447,2,1,2014,06,30,241906,0051599,0,0,2,DEJN2102.pdf,00072130.tif,ORIGINAL,BLUELINE TILEFISH,4440,2419,3,10,0,0,0,0,0,2,2014-241906
10,07,2102,59,0,,6447,2,1,2014,06,30,241907,0051599,0,0,2,DEJN2102.pdf,00072132.tif,ORIGINAL,DOLPHIN,1050,2419,2,2,0,0,0,0,0,2,2014-241907
10,07,2102,60,0,,6447,2,1,2014,06,30,241907,0051599,0,0,2,DEJN2102.pdf,00072132.tif,ORIGINAL,WHITE MARLIN,2161,2419,1,0,0,1,0,0,0,2,2014-241907
10,01,2204,61,0,,6783,2,1,2014,06,04,210701,0051599,0,0,2,DEJN2204.pdf,00070479.tif,ORIGINAL,BLUE SHARK,4931,2107,1,0,0,2,0,0,0,3,2014-210701
10,01,2205,62,0,,7500,2,1,2014,06,09,221201,0051599,0,0,2,DEJN2205.pdf,00071011.tif,ORIGINAL,DOLPHIN,1050,2212,2,2,0,0,0,0,0,2,2014-221201
10,01,2205,63,0,,7500,2,1,2014,06,09,221201,0051599,0,0,2,DEJN2205.pdf,00071011.tif,ORIGINAL,YFT,4711,2212,1,3,0,1,0,0,0,2,2014-221201
10,01,2206,64,0,,6447,2,1,2014,06,02,209001,0051599,0,0,2,DEJN2206.pdf,00070424.tif,ORIGINAL,SUMMER FLOUNDER,1219,2090,2,1,0,0,0,0,0,2,2014-209001
10,01,2206,65,1,ALIVE;,6447,2,1,2014,06,02,209001,0051599,0,0,2,DEJN2206.pdf,00070424.tif,ORIGINAL,LING,1520,2090,3,0,0,20,0,0,0,2,2014-209001
10,01,2206,66,0,,6447,2,1,2014,06,02,209001,0051599,0,0,2,DEJN2206.pdf,00070424.tif,ORIGINAL,BLACK SEA BASS,3350,2090,1,4,0,10,0,0,0,2,2014-209001
10,01,2208,67,0,,6783,2,1,2014,06,20,231501,0051599,0,0,2,DEJN2208.pdf,00071625.tif,ORIGINAL,YFT,4711,2315,1,1,0,0,0,0,0,2,2014-231501
10,02,2208,68,0,,6783,2,1,2014,06,20,231502,0051599,0,0,1,DEJN2208.pdf,00071627.tif,ORIGINAL,WHITE MARLIN,2161,2315,2,0,0,1,0,0,0,2,2014-231502
10,02,2208,69,0,,6783,2,1,2014,06,20,231502,0051599,0,0,1,DEJN2208.pdf,00071627.tif,ORIGINAL,YFT,4711,2315,1,2,2,0,0,0,0,2,2014-231502
10,03,2208,70,0,,6783,2,1,2014,06,20,231503,0051599,0,0,1,DEJN2208.pdf,00071629.tif,ORIGINAL,YFT,4711,2315,1,3,3,0,0,0,0,2,2014-231503
10,04,2208,71,0,,6783,2,1,2014,06,20,231504,0051599,0,0,1,DEJN2208.pdf,00071631.tif,ORIGINAL,DOLPHIN,1050,2315,3,2,2,0,0,0,0,2,2014-231504
10,04,2208,72,0,,6783,2,1,2014,06,20,231504,0051599,0,0,1,DEJN2208.pdf,00071631.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2315,2,1,1,0,0,0,0,2,2014-231504
10,04,2208,73,0,,6783,2,1,2014,06,20,231504,0051599,0,0,1,DEJN2208.pdf,00071631.tif,ORIGINAL,YFT,4711,2315,1,15,15,0,0,0,0,2,2014-231504
10,05,2208,74,0,,6783,2,1,2014,06,20,231505,0051599,0,0,1,DEJN2208.pdf,00071633.tif,ORIGINAL,WHITE MARLIN,2161,2315,2,0,0,1,0,0,0,2,2014-231505
10,05,2208,75,0,,6783,2,1,2014,06,20,231505,0051599,0,0,1,DEJN2208.pdf,00071633.tif,ORIGINAL,YFT,4711,2315,1,9,9,0,0,0,0,2,2014-231505
10,06,2208,76,0,,6783,2,1,2014,06,20,231506,0051599,0,0,1,DEJN2208.pdf,00071635.tif,ORIGINAL,YFT,4711,2315,1,3,3,0,0,0,0,2,2014-231506
24,01,1101,77,0,,6783,4,3,2014,06,07,214201,0470856,0,0,2,MDJN1101.pdf,00070658.tif,ORIGINAL,DOLPHIN,1050,2142,1,2,0,0,0,0,0,2,2014-214201
24,01,1101,78,0,,6783,4,3,2014,06,07,214201,0470856,0,0,2,MDJN1101.pdf,00070658.tif,ORIGINAL,SANDBAR SHARK,4821,2142,2,0,0,1,0,0,0,2,2014-214201
24,01,1101,79,0,,6783,4,3,2014,06,07,214201,0470856,0,0,2,MDJN1101.pdf,00070658.tif,ORIGINAL,BLUE SHARK,4931,2142,3,0,0,1,0,0,0,2,2014-214201
24,02,1101,80,0,,6783,4,3,2014,06,07,214202,0470856,0,0,2,MDJN1101.pdf,00070660.tif,ORIGINAL,BLUE SHARK,4931,2142,1,0,0,1,0,0,0,2,2014-214202
24,03,1101,81,0,,6783,4,3,2014,06,07,214203,0470856,0,0,2,MDJN1101.pdf,00070662.tif,ORIGINAL,BLUE SHARK,4931,2142,1,0,0,6,0,0,0,2,2014-214203
24,04,1101,82,0,,6783,4,3,2014,06,07,214204,0470856,0,0,2,MDJN1101.pdf,00070664.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2142,1,0,0,1,0,0,0,2,2014-214204
24,08,1101,83,0,,6783,4,3,2014,06,07,214208,0470856,0,1,2,MDJN1101.pdf,00070669.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2142,1,0,0,2,0,0,0,2,2014-214208
24,08,1101,84,0,,6783,4,3,2014,06,07,214208,0470856,0,1,2,MDJN1101.pdf,00070669.tif,ORIGINAL,UNKNOWN SHARK,3591,2142,3,0,0,4,0,0,0,2,2014-214208
24,08,1101,85,0,,6783,4,3,2014,06,07,214208,0470856,0,1,2,MDJN1101.pdf,00070669.tif,ORIGINAL,BLUE SHARK,4931,2142,2,0,0,4,0,0,0,2,2014-214208
24,09,1101,86,0,,6783,4,3,2014,06,07,214209,0470856,0,1,2,MDJN1101.pdf,00070671.tif,ORIGINAL,UNKNOWN SHARK,3591,2142,2,0,0,2,0,0,0,2,2014-214209
24,09,1101,87,0,,6783,4,3,2014,06,07,214209,0470856,0,1,2,MDJN1101.pdf,00070671.tif,ORIGINAL,DUSKY SHARK,4841,2142,1,0,0,2,0,0,0,2,2014-214209
24,10,1101,88,0,,6783,4,3,2014,06,07,214210,0470856,0,0,2,MDJN1101.pdf,00070673.tif,ORIGINAL,YFT,4711,2142,1,1,0,0,0,0,0,2,2014-214210
24,11,1101,89,0,,6783,4,3,2014,06,07,214211,0470856,1,0,2,MDJN1101.pdf,00070675.tif,ORIGINAL,BLUEFISH,230,2142,2,1,0,0,0,0,0,2,2014-214211
24,11,1101,90,0,,6783,4,3,2014,06,07,214211,0470856,1,0,2,MDJN1101.pdf,00070675.tif,ORIGINAL,YFT,4711,2142,1,2,0,0,0,0,0,2,2014-214211
24,12,1101,91,0,,6783,4,3,2014,06,07,214212,0470856,0,0,2,MDJN1101.pdf,00070677.tif,ORIGINAL,YFT,4711,2142,1,1,0,0,0,0,0,2,2014-214212
24,01,1102,92,0,,6936,4,3,2014,06,15,220401,0470856,0,0,2,MDJN1102.pdf,00070928.tif,ORIGINAL,DUSKY SHARK,4841,2204,1,0,0,1,0,0,0,2,2014-220401
24,02,1102,93,0,,6936,4,3,2014,06,15,220402,0470856,0,0,2,MDJN1102.pdf,00070930.tif,ORIGINAL,ATLANTIC BONITO,330,2204,2,1,0,0,0,0,0,2,2014-220402
24,02,1102,94,0,,6936,4,3,2014,06,15,220402,0470856,0,0,2,MDJN1102.pdf,00070930.tif,ORIGINAL,DOLPHIN,1050,2204,1,1,0,0,0,0,0,2,2014-220402
24,04,1102,95,0,,6936,4,3,2014,06,15,220404,0470856,0,0,2,MDJN1102.pdf,00070933.tif,ORIGINAL,DOLPHIN,1050,2204,1,1,0,0,0,0,0,2,2014-220404
24,05,1102,96,0,,6936,4,3,2014,06,15,220405,0470856,0,0,2,MDJN1102.pdf,00070935.tif,ORIGINAL,DOLPHIN,1050,2204,2,9,0,0,0,0,0,2,2014-220405
24,05,1102,97,0,,6936,4,3,2014,06,15,220405,0470856,0,0,2,MDJN1102.pdf,00070935.tif,ORIGINAL,YFT,4711,2204,1,2,0,0,0,0,0,2,2014-220405
24,01,1103,98,0,,7500,7,1,2014,06,29,243901,0470938,0,0,1,MDJN1103.pdf,00072262.tif,ORIGINAL,DOLPHIN,1050,2439,2,4,4,0,0,0,0,8,2014-243901
24,01,1103,99,0,,7500,7,1,2014,06,29,243901,0470938,0,1,1,MDJN1103.pdf,00072262.tif,ORIGINAL,WHITE MARLIN,2161,2439,1,0,0,1,0,0,0,8,2014-243901
24,02,1103,100,0,,7500,7,1,2014,06,29,243902,0470938,0,0,2,MDJN1103.pdf,00072264.tif,ORIGINAL,DOLPHIN,1050,2439,1,3,0,0,0,0,0,2,2014-243902
24,03,1103,101,0,,7500,7,1,2014,06,29,243903,0470938,0,0,2,MDJN1103.pdf,00072266.tif,ORIGINAL,DOLPHIN,1050,2439,1,1,1,0,0,0,0,2,2014-243903
24,05,1103,102,0,,7500,7,1,2014,06,29,243905,0470938,1,0,2,MDJN1103.pdf,00072269.tif,ORIGINAL,DOLPHIN,1050,2439,1,2,0,0,0,0,0,3,2014-243905
24,07,1103,103,0,,7500,7,1,2014,06,29,243907,0470938,1,0,2,MDJN1103.pdf,00072272.tif,ORIGINAL,DOLPHIN,1050,2439,3,2,0,0,0,0,0,2,2014-243907
24,07,1103,104,0,,7500,7,1,2014,06,29,243907,0470938,1,0,2,MDJN1103.pdf,00072272.tif,ORIGINAL,WHITE MARLIN,2161,2439,1,0,0,1,0,0,0,2,2014-243907
24,07,1103,105,0,,7500,7,1,2014,06,29,243907,0470938,1,0,2,MDJN1103.pdf,00072272.tif,ORIGINAL,YFT,4711,2439,2,1,0,0,0,0,0,2,2014-243907
24,08,1103,106,0,,7500,7,1,2014,06,29,243908,0470938,0,0,2,MDJN1103.pdf,00072274.tif,ORIGINAL,YFT,4711,2439,1,2,2,0,0,0,0,2,2014-243908
24,01,1104,107,0,,6936,5,1,2014,06,07,214301,0471493,0,0,2,MDJN1104.pdf,00070613.tif,ORIGINAL,BFT YOUNG SCHOOL,4673,2143,2,0,0,1,0,0,0,3,2014-214301
24,01,1104,108,0,,6936,5,1,2014,06,07,214301,0471493,0,0,2,MDJN1104.pdf,00070613.tif,ORIGINAL,YFT,4711,2143,1,5,0,0,0,0,0,3,2014-214301
24,02,1104,109,0,,6936,5,1,2014,06,07,214302,0471493,0,0,2,MDJN1104.pdf,00070615.tif,ORIGINAL,DUSKY SHARK,4841,2143,2,0,0,1,0,0,0,2,2014-214302
24,02,1104,110,0,,6936,5,1,2014,06,07,214302,0471493,0,0,2,MDJN1104.pdf,00070615.tif,ORIGINAL,BLUE SHARK,4931,2143,1,0,0,4,0,0,0,2,2014-214302
24,04,1104,111,0,,6936,5,1,2014,06,07,214304,0471493,0,0,2,MDJN1104.pdf,00070618.tif,ORIGINAL,BLUE SHARK,4931,2143,1,0,0,1,0,0,0,2,2014-214304
24,05,1104,112,0,,6936,5,1,2014,06,07,214305,0471493,0,0,2,MDJN1104.pdf,00070620.tif,ORIGINAL,BIGEYE TUNA,4691,2143,1,1,1,0,0,0,0,3,2014-214305
24,06,1104,113,0,,6936,5,1,2014,06,07,214306,0471493,0,0,2,MDJN1104.pdf,00070622.tif,ORIGINAL,DOLPHIN,1050,2143,2,1,1,0,0,0,0,2,2014-214306
24,06,1104,114,0,,6936,5,1,2014,06,07,214306,0471493,0,0,2,MDJN1104.pdf,00070622.tif,ORIGINAL,BIGEYE TUNA,4691,2143,1,2,2,0,0,0,0,2,2014-214306
24,07,1104,115,0,,6936,5,1,2014,06,07,214307,0471493,0,0,1,MDJN1104.pdf,00070624.tif,ORIGINAL,DOLPHIN,1050,2143,2,1,1,0,0,0,0,2,2014-214307
24,07,1104,116,0,,6936,5,1,2014,06,07,214307,0471493,0,0,1,MDJN1104.pdf,00070624.tif,ORIGINAL,YFT,4711,2143,1,4,4,0,0,0,0,2,2014-214307
24,08,1104,117,0,,6936,5,1,2014,06,07,214308,0471493,0,0,2,MDJN1104.pdf,00070626.tif,ORIGINAL,DOLPHIN,1050,2143,2,1,1,0,0,0,0,3,2014-214308
24,08,1104,118,0,,6936,5,1,2014,06,07,214308,0471493,0,0,2,MDJN1104.pdf,00070626.tif,ORIGINAL,YFT,4711,2143,1,4,4,0,0,0,0,3,2014-214308
24,09,1104,119,0,,6936,5,1,2014,06,07,214309,0471493,0,0,1,MDJN1104.pdf,00070628.tif,ORIGINAL,BFT SCHOOL,4677,2143,2,1,1,0,0,0,0,3,2014-214309
24,09,1104,120,0,,6936,5,1,2014,06,07,214309,0471493,0,0,1,MDJN1104.pdf,00070628.tif,ORIGINAL,YFT,4711,2143,1,6,6,0,0,0,0,3,2014-214309
24,10,1104,121,0,,6936,5,1,2014,06,07,214310,0471493,0,1,1,MDJN1104.pdf,00070630.tif,ORIGINAL,BLUEFISH,230,2143,3,1,1,0,0,0,0,2,2014-214310
24,10,1104,122,0,,6936,5,1,2014,06,07,214310,0471493,0,1,1,MDJN1104.pdf,00070630.tif,ORIGINAL,DOLPHIN,1050,2143,2,1,1,0,0,0,0,2,2014-214310
24,10,1104,123,0,,6936,5,1,2014,06,07,214310,0471493,0,1,1,MDJN1104.pdf,00070630.tif,ORIGINAL,YFT,4711,2143,1,3,3,0,0,0,0,2,2014-214310
24,11,1104,124,0,,6936,5,1,2014,06,07,214311,0471493,0,0,2,MDJN1104.pdf,00070632.tif,ORIGINAL,SKIPJACK TUNA,4661,2143,2,1,0,0,0,0,0,3,2014-214311
24,11,1104,125,0,,6936,5,1,2014,06,07,214311,0471493,0,0,2,MDJN1104.pdf,00070632.tif,ORIGINAL,YFT,4711,2143,1,10,0,0,0,0,0,3,2014-214311
24,12,1104,126,0,,6936,5,1,2014,06,07,214312,0471493,0,0,2,MDJN1104.pdf,00070634.tif,ORIGINAL,YFT,4711,2143,1,9,9,0,0,0,0,3,2014-214312
24,13,1104,127,0,,6936,5,1,2014,06,07,214313,0471493,0,0,1,MDJN1104.pdf,00070636.tif,ORIGINAL,SKIPJACK TUNA,4661,2143,2,0,0,5,0,0,0,2,2014-214313
24,13,1104,128,0,,6936,5,1,2014,06,07,214313,0471493,0,0,1,MDJN1104.pdf,00070636.tif,ORIGINAL,YFT,4711,2143,1,2,2,7,0,0,0,2,2014-214313
24,02,1105,129,0,,7501,6,1,2014,06,08,220502,0470866,0,0,1,MDJN1105.pdf,00070940.tif,ORIGINAL,YFT,4711,2205,1,1,1,0,0,0,0,2,2014-220502
24,01,1106,130,1,ALIVE;,6447,3,1,2014,06,14,220801,0470853,0,0,2,MDJN1106.pdf,00070981.tif,ORIGINAL,CROAKER,900,2208,3,0,0,12,0,0,0,3,2014-220801
24,01,1106,131,0,,6447,3,1,2014,06,14,220801,0470853,0,0,2,MDJN1106.pdf,00070981.tif,ORIGINAL,SANDBAR SHARK,4821,2208,2,0,0,2,0,0,0,3,2014-220801
24,01,1106,132,0,,6447,3,1,2014,06,14,220801,0470853,0,0,2,MDJN1106.pdf,00070981.tif,ORIGINAL,DUSKY SHARK,4841,2208,1,0,0,7,0,0,0,3,2014-220801
24,02,1106,133,1,ALIVE;,6447,3,1,2014,06,14,220802,0470853,0,0,2,MDJN1106.pdf,00070983.tif,ORIGINAL,DOGFISH,3501,2208,2,0,0,2,0,0,0,3,2014-220802
24,02,1106,134,0,,6447,3,1,2014,06,14,220802,0470853,0,0,2,MDJN1106.pdf,00070983.tif,ORIGINAL,SANDBAR SHARK,4821,2208,1,0,0,4,0,0,0,3,2014-220802
24,03,1106,135,0,,6447,3,1,2014,06,14,220803,0470853,1,0,2,MDJN1106.pdf,00070985.tif,ORIGINAL,DOLPHIN,1050,2208,2,3,0,0,0,0,0,3,2014-220803
24,03,1106,136,0,,6447,3,1,2014,06,14,220803,0470853,0,0,2,MDJN1106.pdf,00070985.tif,ORIGINAL,YFT,4711,2208,1,5,0,0,0,0,0,3,2014-220803
