tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,species,batch,prep,recno,filestat,s_index,serrflag,sprobfld,id
05,9996,9996,1850,1,9996,7377,5,1,2011,07,16,0110687,0,1,09,0,1210,1,ctjl1210.tif,00038640.tif,3551,0507,0,1,ORIGINAL,271,0,,2011-050702
04,9996,9996,1972,1,9996,6593,11,1,2011,07,10,0090414,0,0,44,0,1209,1,rijl1209.tif,00038470.tif,3551,0481,2,1,ORIGINAL,292,0,,2011-048104
03,9996,9996,2052,2,9996,6416,6,1,2011,07,02,0251050,0,1,34,0,1107,1,njjl1107.tif,00037455.tif,3551,0347,0,1,ORIGINAL,278,0,,2011-034705
06,1958,1265,9996,6,9996,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040182.tif,4328,0684,0,99,ORIGINAL,296,0,,2011-068418
05,2904,2035,9996,6,9996,6778,7,3,2011,07,16,0010025,0,1,51,0,1208,1,vajl1208.tif,00039185.tif,4328,0557,0,99,ORIGINAL,297,0,,2011-055701
06,9996,9996,350,6,9997,7345,3,1,2011,07,25,0090385,0,1,34,0,2122,1,njjl2122.tif,00039579.tif,4661,0616,0,1,ORIGINAL,300,1,LENGTH;,2011-061601
06,9996,9996,365,6,370,7345,3,1,2011,07,25,0090385,0,1,34,0,2122,1,njjl2122.tif,00039579.tif,4661,0616,2,2,ORIGINAL,301,1,LENGTH;,2011-061601
04,9996,9996,390,6,399,2836,2,1,2011,07,11,8100387,0,1,51,0,2118,1,vajl2118.tif,00038325.tif,4661,0463,0,3,ORIGINAL,306,1,LENGTH;,2011-046302
04,9996,9996,463,6,497,7393,1,1,2011,07,10,8100002,0,1,51,1,1113,1,vajl1113.tif,00038291.tif,4661,0458,0,2,ORIGINAL,314,0,,2011-045811
03,9996,9996,482,6,500,6783,2,1,2011,07,05,0051599,0,0,10,0,2104,1,dejl2104.tif,00037152.tif,4661,0326,0,4,ORIGINAL,298,0,,2011-032601
05,9996,9996,484,6,9997,7361,11,1,2011,07,23,0090386,0,1,34,0,1116,1,njjl1116.tif,00039424.tif,4661,0594,0,8,ORIGINAL,302,0,,2011-059402
05,9996,9996,492,6,518,6590,1,1,2011,07,16,8100002,0,0,51,0,1105,1,vajl1105.tif,00039057.tif,4661,0545,0,3,ORIGINAL,307,0,,2011-054502
04,9996,9996,497,6,511,7393,1,1,2011,07,10,8100002,0,1,51,1,1113,1,vajl1113.tif,00038291.tif,4661,0458,0,1,ORIGINAL,313,0,,2011-045811
03,9996,9996,515,6,525,6783,2,1,2011,07,05,0051599,0,0,10,0,2104,1,dejl2104.tif,00037152.tif,4661,0326,0,5,ORIGINAL,299,0,,2011-032601
05,9996,9996,521,6,530,6615,2,1,2011,07,16,1030342,0,0,36,0,1105,1,nyjl1105.tif,00038947.tif,4661,0526,0,4,ORIGINAL,303,0,,2011-052603
05,9996,9996,524,6,530,7392,3,1,2011,07,10,8100088,0,0,51,0,1207,1,vajl1207.tif,00038619.tif,4661,0505,0,1,ORIGINAL,312,0,,2011-050506
05,9996,9996,526,6,534,6615,2,1,2011,07,16,1030342,0,0,36,0,1105,1,nyjl1105.tif,00038947.tif,4661,0526,0,6,ORIGINAL,305,0,,2011-052603
05,9996,9996,534,6,545,6615,2,1,2011,07,16,1030342,0,0,36,0,1105,1,nyjl1105.tif,00038947.tif,4661,0526,0,5,ORIGINAL,304,0,,2011-052603
05,9996,9996,546,6,558,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039216.tif,4661,0560,0,2,ORIGINAL,309,0,,2011-056002
05,9996,9996,560,6,568,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039216.tif,4661,0560,0,1,ORIGINAL,308,0,,2011-056002
05,9996,9996,654,6,9997,6778,7,3,2011,07,18,0010025,0,1,51,0,2123,1,vajl2123.tif,00039210.tif,4661,0559,0,2,ORIGINAL,310,1,LENGTH;,2011-055901
06,9996,9996,776,6,779,6778,8,3,2011,07,22,0010039,0,0,51,0,2108,1,vajl2108.tif,00039636.tif,4661,0622,0,4,ORIGINAL,311,1,LENGTH;,2011-062201
04,9996,9996,1453,6,1487,6416,6,1,2011,07,10,0251050,0,1,34,0,1112,1,njjl1112.tif,00038384.tif,4676,0469,0,1,ORIGINAL,319,0,,2011-046905
04,9996,9996,1454,6,1468,6855,1,1,2011,07,02,0590213,0,1,36,0,1107,1,nyjl1107.tif,00038172.tif,4676,0449,0,1,ORIGINAL,320,0,,2011-044905
05,9996,9996,1458,6,1493,7382,8,1,2011,07,23,0230218,0,1,25,0,1122,1,majl1122.tif,00039343.tif,4676,0587,2,1,ORIGINAL,318,0,,2011-058706
05,9996,9996,1461,6,1495,6783,3,1,2011,07,16,0470853,0,0,24,0,1211,1,mdjl1211.tif,00038799.tif,4676,0518,0,1,ORIGINAL,315,0,,2011-051801
03,9996,9996,1473,6,1478,6778,7,1,2011,07,03,0011199,0,1,51,0,1206,1,vajl1206.tif,00037663.tif,4676,0374,0,1,ORIGINAL,321,0,,2011-037401
05,9996,9996,1482,6,1501,7379,3,1,2011,07,23,0470853,0,1,24,1,1205,1,mdjl1205.tif,00039380.tif,4676,0590,0,1,ORIGINAL,316,0,,2011-059010
05,9996,9996,1506,6,1546,7382,8,1,2011,07,23,0230784,0,1,25,0,1122,1,majl1122.tif,00039336.tif,4676,0587,2,1,ORIGINAL,317,0,,2011-058701
06,9996,9996,764,6,786,6757,2,2,2011,07,23,1031780,1,0,36,0,1115,1,nyjl1115.tif,00039511.tif,4677,0603,0,1,ORIGINAL,344,0,,2011-060301
03,9996,9996,812,6,837,6783,8,3,2011,07,02,0010039,0,1,51,0,1205,1,vajl1205.tif,00037577.tif,4677,0363,0,1,ORIGINAL,357,0,,2011-036304
03,9996,9996,815,6,9997,6447,5,1,2011,07,02,0471493,0,1,24,0,1101,1,mdjl1101.tif,00037388.tif,4677,0342,2,1,ORIGINAL,325,0,,2011-034208
07,9996,9996,848,6,873,6982,4,1,2011,07,28,1030134,0,0,36,0,2215,1,nyjl2215.tif,00040262.tif,4677,0702,0,1,ORIGINAL,352,0,,2011-070202
03,9996,9996,915,6,969,6478,2,1,2011,07,02,0051599,0,0,10,0,1202,1,dejl1202.tif,00037924.tif,4677,0396,0,1,ORIGINAL,322,0,,2011-039606
03,9996,9996,921,6,929,7379,3,1,2011,07,07,0470853,0,0,24,0,2201,1,mdjl2201.tif,00037729.tif,4677,0381,0,2,ORIGINAL,327,0,,2011-038101
06,9996,9996,939,6,1070,7370,3,1,2011,07,23,0090900,0,0,34,0,1104,1,njjl1104.tif,00039561.tif,4677,0614,0,1,ORIGINAL,343,1,CURVE VS. LENGTH;,2011-061403
04,9996,9996,952,6,1050,7370,3,1,2011,07,02,0090900,0,0,34,0,1201,1,njjl1201.tif,00038100.tif,4677,0442,0,1,ORIGINAL,342,0,,2011-044202
03,9996,9996,1008,6,1027,6478,2,1,2011,07,02,0051599,0,0,10,0,1202,1,dejl1202.tif,00037930.tif,4677,0396,0,1,ORIGINAL,323,0,,2011-039609
05,9996,9996,1012,6,1136,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039214.tif,4677,0560,0,5,ORIGINAL,353,1,CURVE VS. LENGTH;,2011-056001
05,9996,9996,1013,6,1019,7379,3,1,2011,07,23,0470853,0,1,24,0,1205,1,mdjl1205.tif,00039374.tif,4677,0590,0,1,ORIGINAL,330,0,,2011-059007
05,9996,9996,1021,6,1044,6416,6,1,2011,07,22,0251050,0,0,34,0,2106,1,njjl2106.tif,00039455.tif,4677,0596,0,1,ORIGINAL,339,0,,2011-059601
06,9996,9996,1021,6,1042,6757,2,1,2011,07,23,1030342,0,0,36,0,1115,1,nyjl1115.tif,00039515.tif,4677,0603,0,1,ORIGINAL,345,0,,2011-060303
04,9996,9996,1037,6,1062,6416,6,1,2011,07,10,0251808,0,0,34,0,1112,1,njjl1112.tif,00038386.tif,4677,0469,0,1,ORIGINAL,337,0,,2011-046906
03,9996,9996,1045,6,1063,6982,4,1,2011,07,02,1030133,0,0,36,0,1201,1,nyjl1201.tif,00037551.tif,4677,0360,0,2,ORIGINAL,351,0,,2011-036002
04,9996,9996,1046,6,1071,6855,1,4,2011,07,02,0590626,0,0,36,0,1107,1,nyjl1107.tif,00038169.tif,4677,0449,0,1,ORIGINAL,349,0,,2011-044903
05,9996,9996,1052,6,1078,6416,6,1,2011,07,16,0251050,0,0,34,0,1114,1,njjl1114.tif,00039005.tif,4677,0533,0,1,ORIGINAL,338,0,,2011-053301
06,9996,9996,1058,6,1072,6855,1,4,2011,07,31,0590626,0,0,36,0,1118,1,nyjl1118.tif,00040019.tif,4677,0680,0,1,ORIGINAL,350,0,,2011-068005
05,9996,9996,1076,6,1095,6447,5,1,2011,07,20,0471493,0,0,24,0,2106,1,mdjl2106.tif,00039247.tif,4677,0569,0,1,ORIGINAL,326,0,,2011-056902
05,9996,9996,1081,6,1113,6478,2,1,2011,07,17,0051599,0,0,10,0,1206,1,dejl1206.tif,00039131.tif,4677,0553,0,1,ORIGINAL,324,0,,2011-055307
03,9996,9996,1088,6,1094,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,1,vajl1110.tif,00037689.tif,4677,0373,0,1,ORIGINAL,354,0,,2011-037308
06,9996,9996,1089,6,1107,6757,2,1,2011,07,28,1030473,0,0,36,0,2114,1,nyjl2114.tif,00040139.tif,4677,0667,0,2,ORIGINAL,347,0,,2011-066701
03,9996,9996,1092,6,1114,6416,6,1,2011,07,02,0251050,0,0,34,0,1107,1,njjl1107.tif,00037453.tif,4677,0347,0,1,ORIGINAL,333,0,,2011-034704
05,9996,9996,1095,6,1102,7379,3,1,2011,07,23,0470853,0,1,24,0,1205,1,mdjl1205.tif,00039366.tif,4677,0590,0,1,ORIGINAL,328,0,,2011-059003
03,9996,9996,1096,6,1120,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037488.tif,4677,0352,0,1,ORIGINAL,334,0,,2011-035203
05,9996,9996,1098,6,1122,6013,10,1,2011,07,16,0290894,0,0,34,0,1214,1,njjl1214.tif,00038930.tif,4677,0521,0,1,ORIGINAL,331,0,,2011-052104
03,9996,9996,1099,6,1127,6783,8,1,2011,07,04,0010039,0,0,51,0,1203,1,vajl1203.tif,00037047.tif,4677,0314,0,1,ORIGINAL,356,0,,2011-031401
04,9996,9996,1104,6,1126,6416,6,1,2011,07,10,0251050,0,1,34,0,1112,1,njjl1112.tif,00038380.tif,4677,0469,0,1,ORIGINAL,336,0,,2011-046903
06,9996,9996,1106,6,1134,6757,2,1,2011,07,23,1030564,0,0,36,0,1115,1,nyjl1115.tif,00039519.tif,4677,0603,0,1,ORIGINAL,346,0,,2011-060305
03,9996,9996,1107,6,1129,6416,6,1,2011,07,02,0259125,0,0,34,0,1107,1,njjl1107.tif,00037449.tif,4677,0347,0,1,ORIGINAL,332,0,,2011-034702
04,9996,9996,1107,6,1130,6416,6,1,2011,07,10,0251050,0,0,34,0,1112,1,njjl1112.tif,00038376.tif,4677,0469,0,1,ORIGINAL,335,0,,2011-046901
06,9996,9996,1117,6,1124,6757,2,1,2011,07,31,1039001,0,0,36,1,1121,1,nyjl1121.tif,00040184.tif,4677,0684,0,1,ORIGINAL,348,0,,2011-068419
05,9996,9996,1118,6,1123,7379,3,1,2011,07,23,0470853,0,1,24,0,1205,1,mdjl1205.tif,00039368.tif,4677,0590,0,1,ORIGINAL,329,0,,2011-059004
04,9996,9996,1119,6,1122,6778,7,1,2011,07,08,0010025,0,1,51,0,2116,1,vajl2116.tif,00038312.tif,4677,0461,0,3,ORIGINAL,355,1,CURVE VS. LENGTH;,2011-046103
06,9996,9996,1121,6,1148,6416,6,1,2011,07,26,0251050,1,0,34,0,2108,1,njjl2108.tif,00039857.tif,4677,0658,0,1,ORIGINAL,340,0,,2011-065802
06,9996,9996,1142,6,1168,6416,6,1,2011,07,28,0259005,0,1,34,0,2219,1,njjl2219.tif,00040131.tif,4677,0697,0,2,ORIGINAL,341,0,,2011-069704
06,9996,9996,1159,6,1183,6416,6,1,2011,07,24,0259125,0,0,34,0,1117,1,njjl1117.tif,00039673.tif,4678,0630,0,1,ORIGINAL,367,0,,2011-063004
03,9996,9996,1172,6,1201,6416,6,1,2011,07,02,0251050,0,1,34,0,1107,1,njjl1107.tif,00037451.tif,4678,0347,0,1,ORIGINAL,364,0,,2011-034703
04,9996,9996,1200,6,9997,7345,11,1,2011,07,09,0090386,0,1,34,0,1111,1,njjl1111.tif,00038437.tif,4678,0476,0,1,ORIGINAL,368,0,,2011-047601
03,9996,9996,1252,6,1307,6783,8,3,2011,07,02,0010039,0,0,51,0,1205,1,vajl1205.tif,00037584.tif,4678,0363,0,1,ORIGINAL,370,0,,2011-036308
04,9996,9996,1253,6,1288,6416,6,1,2011,07,10,0251050,0,0,34,0,1112,1,njjl1112.tif,00038378.tif,4678,0469,0,1,ORIGINAL,366,0,,2011-046902
05,9996,9996,1289,6,1304,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,1,dejl1207.tif,00039320.tif,4678,0581,0,1,ORIGINAL,358,0,,2011-058102
03,9996,9996,1320,6,1360,7326,3,1,2011,07,03,0470853,0,0,24,0,1202,1,mdjl1202.tif,00037592.tif,4678,0364,0,2,ORIGINAL,362,0,,2011-036402
03,9996,9996,1342,6,9997,6447,5,1,2011,07,02,0471493,0,1,24,1,1101,1,mdjl1101.tif,00037407.tif,4678,0342,2,1,ORIGINAL,359,0,,2011-034218
04,9996,9996,1363,6,1420,6590,3,1,2011,07,08,8100088,0,0,51,0,2209,1,vajl2209.tif,00038053.tif,4678,0435,0,1,ORIGINAL,369,0,,2011-043502
04,9996,9996,1389,6,1421,6416,6,1,2011,07,09,0251050,0,1,34,0,1108,1,njjl1108.tif,00038081.tif,4678,0441,2,1,ORIGINAL,365,0,,2011-044103
04,9996,9996,1412,6,1453,6447,5,1,2011,07,09,0471493,0,0,24,0,1209,1,mdjl1209.tif,00037820.tif,4678,0405,0,3,ORIGINAL,360,0,,2011-040501
05,9996,9996,1413,6,1495,6936,5,1,2011,07,24,0471493,0,0,24,0,1206,1,mdjl1206.tif,00039388.tif,4678,0591,0,1,ORIGINAL,361,0,,2011-059103
03,9996,9996,1420,6,1432,7379,3,1,2011,07,07,0470853,0,0,24,0,2201,1,mdjl2201.tif,00037729.tif,4678,0381,0,1,ORIGINAL,363,0,,2011-038101
05,9996,9996,1889,6,1910,7344,15,1,2011,07,16,0090024,0,1,25,0,1107,1,majl1107.tif,00038726.tif,4679,0510,0,1,ORIGINAL,372,0,,2011-051001
03,9996,9996,1905,6,1981,6634,8,1,2011,07,03,0230784,0,0,25,0,1115,1,majl1115.tif,00037163.tif,4679,0327,0,1,ORIGINAL,371,0,,2011-032703
03,9996,9996,311,6,9996,6708,11,1,2011,07,05,0090386,0,0,34,0,2204,1,njjl2204.tif,00037620.tif,4681,0366,0,3,ORIGINAL,373,1,LENGTH;,2011-036602
03,9996,9996,351,6,9996,6708,11,1,2011,07,05,0090386,0,0,34,0,2204,1,njjl2204.tif,00037620.tif,4681,0366,0,4,ORIGINAL,374,0,,2011-036602
06,9996,9996,1005,6,1052,7374,11,1,2011,07,28,0090414,0,1,44,0,2104,1,rijl2104.tif,00040028.tif,4691,0681,0,1,ORIGINAL,383,0,,2011-068103
06,9996,9996,1487,6,1518,6757,2,1,2011,07,23,1030342,0,0,36,0,1115,1,nyjl1115.tif,00039513.tif,4691,0603,0,2,ORIGINAL,382,0,,2011-060302
03,9996,9996,1491,6,1506,6757,2,1,2011,07,02,1031780,0,0,36,0,1206,1,nyjl1206.tif,00038658.tif,4691,0321,0,1,ORIGINAL,379,0,,2011-032103
06,9996,9996,1516,6,1569,6416,6,1,2011,07,29,0251050,0,0,34,0,2110,1,njjl2110.tif,00039874.tif,4691,0660,0,1,ORIGINAL,376,0,,2011-066002
05,9996,9996,1564,6,1608,6708,3,1,2011,07,24,0090900,0,0,34,0,1208,1,njjl1208.tif,00039447.tif,4691,0595,0,1,ORIGINAL,377,0,,2011-059504
03,9996,9996,1589,6,1604,6757,2,1,2011,07,02,1031780,0,0,36,0,1206,1,nyjl1206.tif,00038658.tif,4691,0321,0,2,ORIGINAL,380,0,,2011-032103
06,9996,9996,1590,6,1629,6757,2,1,2011,07,23,1030342,0,0,36,0,1115,1,nyjl1115.tif,00039513.tif,4691,0603,0,1,ORIGINAL,381,0,,2011-060302
05,9996,9996,1693,6,1734,6708,3,1,2011,07,24,0090900,0,0,34,0,1208,1,njjl1208.tif,00039449.tif,4691,0595,0,1,ORIGINAL,378,0,,2011-059505
04,9996,9996,1747,6,1762,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038032.tif,4691,0432,0,1,ORIGINAL,384,0,,2011-043201
04,9996,9996,1827,6,1889,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037839.tif,4691,0408,0,1,ORIGINAL,375,1,LENGTH;,2011-040804
06,9996,9996,858,6,878,7374,11,1,2011,07,28,0090414,0,1,44,0,2104,1,rijl2104.tif,00040028.tif,4701,0681,0,3,ORIGINAL,386,0,,2011-068103
06,9996,9996,1041,6,1076,6757,2,4,2011,07,31,1030373,0,1,36,1,1121,1,nyjl1121.tif,00040178.tif,4701,0684,0,2,ORIGINAL,385,0,,2011-068416
04,9996,9996,622,6,636,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,1,vajl1104.tif,00038034.tif,4711,0432,0,2,ORIGINAL,641,1,LENGTH;,2011-043202
03,9996,9996,635,6,641,6783,8,1,2011,07,02,0010955,0,0,51,0,1205,1,vajl1205.tif,00037586.tif,4711,0363,0,1,ORIGINAL,674,1,LENGTH;,2011-036309
04,9996,9996,639,6,652,6590,1,1,2011,07,11,8100002,0,0,51,0,2117,1,vajl2117.tif,00038336.tif,4711,0462,0,2,ORIGINAL,628,1,LENGTH;,2011-046203
03,9996,9996,643,6,667,6783,2,1,2011,07,05,0051599,0,0,10,0,2104,1,dejl2104.tif,00037152.tif,4711,0326,0,3,ORIGINAL,408,1,LENGTH;,2011-032601
05,9996,9996,644,6,671,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039214.tif,4711,0560,0,1,ORIGINAL,649,1,LENGTH;,2011-056001
04,9996,9996,645,6,650,6590,1,1,2011,07,11,8100002,0,0,51,0,2117,1,vajl2117.tif,00038336.tif,4711,0462,0,1,ORIGINAL,627,1,LENGTH;,2011-046203
04,9996,9996,648,6,662,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038453.tif,4711,0478,0,3,ORIGINAL,460,1,LENGTH;,2011-047804
04,9996,9996,649,6,653,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038451.tif,4711,0478,0,2,ORIGINAL,455,1,LENGTH;,2011-047803
03,9996,9996,650,6,670,7326,1,1,2011,07,05,0470019,0,0,24,0,2204,1,mdjl2204.tif,00037429.tif,4711,0345,0,3,ORIGINAL,513,1,LENGTH;,2011-034502
05,9996,9996,651,6,670,6590,1,1,2011,07,16,8100091,1,0,51,0,1105,1,vajl1105.tif,00039069.tif,4711,0545,0,1,ORIGINAL,635,1,LENGTH;,2011-054508
05,9996,9996,661,6,670,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039216.tif,4711,0560,0,3,ORIGINAL,651,0,,2011-056002
03,9996,9996,670,6,700,7326,1,1,2011,07,05,0470019,0,0,24,0,2204,1,mdjl2204.tif,00037429.tif,4711,0345,0,2,ORIGINAL,512,0,,2011-034502
04,9996,9996,673,6,683,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038447.tif,4711,0478,0,8,ORIGINAL,448,0,,2011-047801
05,9996,9996,674,6,708,6008,7,1,2011,07,16,0470938,0,0,24,0,1107,1,mdjl1107.tif,00038767.tif,4711,0515,0,1,ORIGINAL,416,0,,2011-051504
05,9996,9996,674,6,689,6936,5,1,2011,07,24,0471493,0,0,24,0,1206,1,mdjl1206.tif,00039386.tif,4711,0591,0,1,ORIGINAL,474,0,,2011-059102
03,9996,9996,680,6,690,7326,3,1,2011,07,02,0470853,0,0,24,1,1201,1,mdjl1201.tif,00037219.tif,4711,0335,0,2,ORIGINAL,493,0,,2011-033512
06,9996,9996,684,6,700,6783,2,1,2011,07,30,0051599,0,0,10,0,1209,1,dejl1209.tif,00040066.tif,4711,0689,0,3,ORIGINAL,414,0,,2011-068904
05,9996,9996,684,6,688,6778,7,1,2011,07,16,0011199,0,0,51,0,1208,1,vajl1208.tif,00039197.tif,4711,0557,0,2,ORIGINAL,667,0,,2011-055707
05,9996,9996,672,6,685,7352,3,1,2011,07,16,0090385,0,1,34,0,1207,1,njjl1207.tif,00038912.tif,4711,0520,0,1,REVISED,557,1,CURVE VS. LENGTH;,2011-052003
05,9996,9996,686,6,698,6783,4,3,2011,07,17,0470856,0,0,24,0,1102,1,mdjl1102.tif,00039792.tif,4711,0568,0,1,ORIGINAL,466,0,,2011-056804
04,9996,9996,687,6,703,6783,5,1,2011,07,06,0471493,0,0,24,0,2205,1,mdjl2205.tif,00037835.tif,4711,0408,0,3,ORIGINAL,436,0,,2011-040802
04,9996,9996,687,6,704,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038451.tif,4711,0478,0,3,ORIGINAL,456,0,,2011-047803
03,9996,9996,690,6,710,7326,3,1,2011,07,01,0470853,0,0,24,0,2203,1,mdjl2203.tif,00037367.tif,4711,0344,0,3,ORIGINAL,510,0,,2011-034408
05,9996,9996,690,6,712,7361,11,1,2011,07,23,0090386,0,1,34,0,1116,1,njjl1116.tif,00039424.tif,4711,0594,0,2,ORIGINAL,569,0,,2011-059402
06,9996,9996,692,6,705,6783,3,1,2011,07,27,0470853,0,0,24,0,2108,1,mdjl2108.tif,00039751.tif,4711,0645,0,1,ORIGINAL,469,0,,2011-064504
05,9996,9996,692,6,701,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039216.tif,4711,0560,0,4,ORIGINAL,652,0,,2011-056002
05,9996,9996,693,6,704,6936,5,1,2011,07,24,0471493,0,0,24,0,1206,1,mdjl1206.tif,00039386.tif,4711,0591,0,2,ORIGINAL,475,0,,2011-059102
06,9996,9996,693,6,706,7374,11,1,2011,07,28,0090414,0,1,44,0,2104,1,rijl2104.tif,00040028.tif,4711,0681,0,2,ORIGINAL,622,0,,2011-068103
05,9996,9996,695,6,705,7392,3,1,2011,07,10,8100088,0,0,51,0,1207,1,vajl1207.tif,00038609.tif,4711,0505,0,2,ORIGINAL,685,0,,2011-050501
04,9996,9996,696,6,704,6783,3,1,2011,07,12,0470853,1,0,24,0,2202,1,mdjl2202.tif,00038447.tif,4711,0478,0,5,ORIGINAL,445,0,,2011-047801
05,9996,9996,696,6,702,6936,5,1,2011,07,24,0471493,0,0,24,0,1206,1,mdjl1206.tif,00039386.tif,4711,0591,0,3,ORIGINAL,476,0,,2011-059102
05,9996,9996,698,6,732,7352,3,1,2011,07,15,0090900,0,0,34,0,2119,1,njjl2119.tif,00038712.tif,4711,0523,0,1,ORIGINAL,563,0,,2011-052303
05,9996,9996,699,6,712,6615,2,1,2011,07,16,1030342,0,0,36,0,1105,1,nyjl1105.tif,00038947.tif,4711,0526,0,2,ORIGINAL,574,0,,2011-052603
03,9996,9996,700,6,710,7326,1,1,2011,07,05,0470019,0,0,24,0,2204,1,mdjl2204.tif,00037429.tif,4711,0345,0,1,ORIGINAL,511,0,,2011-034502
05,9996,9996,701,6,717,7392,3,1,2011,07,10,8100088,0,0,51,0,1207,1,vajl1207.tif,00038609.tif,4711,0505,0,1,ORIGINAL,684,0,,2011-050501
06,9996,9996,702,6,721,6478,1,1,2011,07,27,0050013,0,0,10,0,2203,1,dejl2203.tif,00039692.tif,4711,0633,0,1,ORIGINAL,403,0,,2011-063301
04,9996,9996,704,6,722,6708,11,1,2011,07,11,0091671,0,0,34,0,2116,1,njjl2116.tif,00037909.tif,4711,0421,0,2,ORIGINAL,544,0,,2011-042102
05,9996,9996,704,6,708,6778,7,1,2011,07,16,0010024,0,0,51,0,1208,1,vajl1208.tif,00039193.tif,4711,0557,0,1,ORIGINAL,664,0,,2011-055705
04,9996,9996,705,6,717,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,1,vajl1104.tif,00038034.tif,4711,0432,0,1,ORIGINAL,640,0,,2011-043202
06,9996,9996,707,6,718,6757,2,1,2011,07,28,1030473,0,0,36,0,2114,1,nyjl2114.tif,00040139.tif,4711,0667,0,3,ORIGINAL,586,0,,2011-066701
05,9996,9996,710,6,731,6783,2,1,2011,07,23,0051599,0,0,10,0,1207,1,dejl1207.tif,00039331.tif,4711,0581,0,1,ORIGINAL,413,0,,2011-058108
04,9996,9996,713,6,727,6447,5,1,2011,07,09,0471493,0,0,24,0,1209,1,mdjl1209.tif,00037820.tif,4711,0405,0,1,ORIGINAL,424,0,,2011-040501
03,9996,9996,714,6,728,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,4711,0352,0,2,ORIGINAL,533,0,,2011-035201
05,9996,9996,714,6,721,6778,7,1,2011,07,16,0010024,0,1,51,0,1208,1,vajl1208.tif,00039195.tif,4711,0557,0,2,ORIGINAL,665,0,,2011-055706
03,9996,9996,718,6,730,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,4711,0352,0,8,ORIGINAL,536,0,,2011-035201
04,9996,9996,721,6,729,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038449.tif,4711,0478,0,1,ORIGINAL,450,0,,2011-047802
06,9996,9996,721,6,784,6757,2,4,2011,07,31,1030373,0,0,36,1,1121,1,nyjl1121.tif,00040172.tif,4711,0684,0,2,ORIGINAL,599,0,,2011-068413
04,9996,9996,723,6,746,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038447.tif,4711,0478,0,4,ORIGINAL,444,0,,2011-047801
03,9996,9996,723,6,740,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,4711,0352,0,3,ORIGINAL,534,0,,2011-035201
03,9996,9996,725,6,742,6447,3,1,2011,07,04,0470853,0,0,24,0,1208,1,mdjl1208.tif,00037233.tif,4711,0337,0,2,ORIGINAL,418,0,,2011-033703
03,9996,9996,732,6,745,6447,5,1,2011,07,05,0471493,0,0,24,0,2112,1,mdjl2112.tif,00037345.tif,4711,0341,0,1,ORIGINAL,423,0,,2011-034102
04,9996,9996,735,6,749,6447,5,1,2011,07,09,0471493,0,0,24,0,1209,1,mdjl1209.tif,00037820.tif,4711,0405,0,2,ORIGINAL,425,0,,2011-040501
04,9996,9996,735,6,760,6783,3,1,2011,07,12,0470853,0,0,24,0,2202,1,mdjl2202.tif,00038447.tif,4711,0478,0,7,ORIGINAL,447,0,,2011-047801
04,9996,9996,738,6,815,2836,2,1,2011,07,11,8100015,0,0,51,0,2118,1,vajl2118.tif,00038323.tif,4711,0463,0,1,ORIGINAL,623,0,,2011-046301
06,9996,9996,740,6,747,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039599.tif,4711,0618,0,1,ORIGINAL,672,0,,2011-061807
06,9996,9996,745,6,756,6478,1,1,2011,07,27,0050013,0,0,10,0,2203,1,dejl2203.tif,00039692.tif,4711,0633,0,2,ORIGINAL,404,0,,2011-063301
