tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
15,7422,4,1,2012,09,20,1030135,0,0,36,03,2204,2,nyse2204.tif,00056702.tif,ORIGINAL,SCUP,3295,1573,2,0,0,1,0,0,0,648,1,ALIVE;,2012-157303
15,7422,4,1,2012,09,20,1030135,0,0,36,03,2204,2,nyse2204.tif,00056702.tif,ORIGINAL,BLACK SEA BASS,3350,1573,3,0,0,1,0,0,0,649,0,,2012-157303
15,7422,4,1,2012,09,20,1030135,1,0,36,03,2204,2,nyse2204.tif,00056702.tif,ORIGINAL,LITTLE TUNNY,4681,1573,1,0,0,2,0,0,0,650,0,,2012-157303
15,7422,4,1,2012,09,20,1030135,0,0,36,04,2204,2,nyse2204.tif,00056704.tif,ORIGINAL,BLUEFISH,230,1573,1,0,0,3,0,0,0,651,0,,2012-157304
15,7422,4,1,2012,09,20,1030135,0,0,36,04,2204,2,nyse2204.tif,00056704.tif,ORIGINAL,LITTLE TUNNY,4681,1573,2,0,0,4,0,0,0,652,0,,2012-157304
15,7422,4,1,2012,09,20,1030135,0,0,36,05,2204,2,nyse2204.tif,00056706.tif,ORIGINAL,BLUEFISH,230,1573,2,0,0,2,0,0,0,653,0,,2012-157305
15,7422,4,1,2012,09,20,1030135,0,0,36,05,2204,2,nyse2204.tif,00056706.tif,ORIGINAL,LITTLE TUNNY,4681,1573,1,0,0,4,0,0,0,654,0,,2012-157305
16,7422,5,1,2012,09,21,1030037,0,0,36,01,2117,2,nyse2117.tif,00057008.tif,ORIGINAL,LITTLE TUNNY,4681,1629,1,0,0,7,0,0,0,655,0,,2012-162901
16,7422,5,1,2012,09,21,1030123,0,0,36,02,2117,2,nyse2117.tif,00057010.tif,ORIGINAL,BLUEFISH,230,1629,4,2,2,0,0,0,0,656,0,,2012-162902
16,7422,5,1,2012,09,21,1030123,0,0,36,02,2117,2,nyse2117.tif,00057010.tif,ORIGINAL,ATLANTIC BONITO,330,1629,2,3,0,0,0,0,0,657,0,,2012-162902
16,7422,5,1,2012,09,21,1030123,0,0,36,02,2117,2,nyse2117.tif,00057010.tif,ORIGINAL,STRIPED BASS,4180,1629,3,1,1,0,0,0,0,658,0,,2012-162902
16,7422,5,1,2012,09,21,1030123,0,0,36,02,2117,2,nyse2117.tif,00057010.tif,ORIGINAL,LITTLE TUNNY,4681,1629,1,10,0,0,0,0,0,659,0,,2012-162902
16,7422,4,1,2012,09,22,1030085,0,0,36,01,1216,2,nyse1216.tif,00057128.tif,ORIGINAL,LITTLE TUNNY,4681,1647,1,0,0,18,0,0,0,660,0,,2012-164701
16,7422,4,1,2012,09,22,1030085,0,0,36,02,1216,2,nyse1216.tif,00057130.tif,ORIGINAL,LITTLE TUNNY,4681,1647,1,0,0,12,0,0,0,661,0,,2012-164702
16,7422,4,1,2012,09,22,1030085,0,0,36,03,1216,2,nyse1216.tif,00057132.tif,ORIGINAL,STRIPED BASS,4180,1647,2,0,0,2,0,0,0,662,0,,2012-164703
16,7422,4,1,2012,09,22,1030085,0,0,36,03,1216,2,nyse1216.tif,00057132.tif,ORIGINAL,LITTLE TUNNY,4681,1647,1,0,0,8,0,0,0,663,0,,2012-164703
16,7422,4,1,2012,09,22,1030085,0,0,36,04,1216,2,nyse1216.tif,00057134.tif,ORIGINAL,LITTLE TUNNY,4681,1647,1,0,0,8,0,0,0,664,0,,2012-164704
16,7422,4,1,2012,09,22,1030134,0,0,36,05,1216,2,nyse1216.tif,00057136.tif,ORIGINAL,STRIPED BASS,4180,1647,2,0,0,4,0,0,0,665,0,,2012-164705
16,7422,4,1,2012,09,22,1030134,0,0,36,05,1216,2,nyse1216.tif,00057136.tif,ORIGINAL,LITTLE TUNNY,4681,1647,1,0,0,7,0,0,0,666,0,,2012-164705
16,7422,4,1,2012,09,22,1030134,0,0,36,06,1216,2,nyse1216.tif,00057138.tif,ORIGINAL,LITTLE TUNNY,4681,1647,1,0,0,8,0,0,0,667,0,,2012-164706
16,7422,4,1,2012,09,22,1030146,0,1,36,07,1216,2,nyse1216.tif,00057140.tif,ORIGINAL,SCUP,3295,1647,2,1,0,2,0,0,0,668,1,RARE OR ILLEGAL SPECIES KEPT;ALIVE;,2012-164707
16,7422,4,1,2012,09,22,1030146,0,0,36,07,1216,2,nyse1216.tif,00057140.tif,ORIGINAL,STRIPED BASS,4180,1647,3,20,0,40,0,0,0,669,1,KEPT;,2012-164707
16,7422,4,1,2012,09,22,1030146,0,0,36,07,1216,2,nyse1216.tif,00057140.tif,ORIGINAL,LITTLE TUNNY,4681,1647,1,0,0,4,0,0,0,670,0,,2012-164707
16,7422,4,1,2012,09,22,1030135,0,0,36,08,1216,2,nyse1216.tif,00057142.tif,ORIGINAL,DOLPHIN,1050,1647,3,4,0,0,0,0,0,671,0,,2012-164708
16,7422,4,1,2012,09,22,1030135,0,0,36,08,1216,2,nyse1216.tif,00057142.tif,ORIGINAL,ALBACORE TUNA,4701,1647,1,8,0,0,0,0,0,672,0,,2012-164708
16,7422,4,1,2012,09,22,1030135,0,0,36,08,1216,2,nyse1216.tif,00057142.tif,ORIGINAL,YFT,4711,1647,2,1,0,0,0,0,0,673,0,,2012-164708
16,7422,4,1,2012,09,23,1030146,0,0,36,01,1218,2,nyse1218.tif,00057158.tif,ORIGINAL,BIGEYE TUNA,4691,1649,1,4,4,0,0,0,0,674,0,,2012-164901
16,7422,4,1,2012,09,23,1030146,0,0,36,01,1218,2,nyse1218.tif,00057158.tif,ORIGINAL,YFT,4711,1649,2,1,0,0,0,0,0,675,0,,2012-164901
16,7422,4,1,2012,09,23,1030134,0,0,36,02,1218,2,nyse1218.tif,00057160.tif,ORIGINAL,BLUEFISH,230,1649,2,0,0,4,0,0,0,676,0,,2012-164902
16,7422,4,1,2012,09,23,1030134,0,0,36,02,1218,2,nyse1218.tif,00057160.tif,ORIGINAL,STRIPED BASS,4180,1649,1,0,0,2,0,0,0,677,0,,2012-164902
16,7422,4,1,2012,09,23,1030134,0,0,36,02,1218,2,nyse1218.tif,00057160.tif,ORIGINAL,LITTLE TUNNY,4681,1649,3,0,0,5,0,0,0,678,0,,2012-164902
17,7422,5,1,2012,09,29,1030037,0,0,36,01,1107,2,nyse1107.tif,00057480.tif,ORIGINAL,STRIPED BASS,4180,1718,2,6,0,4,0,0,0,679,0,,2012-171801
17,7422,5,1,2012,09,29,1030037,0,0,36,01,1107,2,nyse1107.tif,00057480.tif,ORIGINAL,LITTLE TUNNY,4681,1718,1,0,0,1,0,0,0,680,0,,2012-171801
17,7422,5,1,2012,09,29,1030086,0,0,36,02,1107,2,nyse1107.tif,00057482.tif,ORIGINAL,BLUEFISH,230,1718,3,0,0,10,0,0,0,681,0,,2012-171802
17,7422,5,1,2012,09,29,1030086,0,0,36,02,1107,2,nyse1107.tif,00057482.tif,ORIGINAL,SCUP,3295,1718,4,80,0,20,0,0,0,682,1,RARE OR ILLEGAL SPECIES KEPT;ALIVE;,2012-171802
17,7422,5,1,2012,09,29,1030086,0,0,36,02,1107,2,nyse1107.tif,00057482.tif,ORIGINAL,BLACK SEA BASS,3350,1718,5,40,0,0,0,0,0,683,0,,2012-171802
17,7422,5,1,2012,09,29,1030086,0,0,36,02,1107,2,nyse1107.tif,00057482.tif,ORIGINAL,STRIPED BASS,4180,1718,2,2,0,0,0,0,0,684,0,,2012-171802
17,7422,5,1,2012,09,29,1030086,0,0,36,02,1107,2,nyse1107.tif,00057482.tif,ORIGINAL,LITTLE TUNNY,4681,1718,1,0,0,1,0,0,0,685,0,,2012-171802
17,7422,4,1,2012,09,14,1030085,0,0,36,01,2202,2,nyse2202.tif,00057521.tif,ORIGINAL,SHORTFIN MAKO S,3551,1722,3,0,0,1,0,0,0,686,0,,2012-172201
17,7422,4,1,2012,09,14,1030085,0,0,36,01,2202,2,nyse2202.tif,00057521.tif,ORIGINAL,ALBACORE TUNA,4701,1722,2,11,11,0,0,0,0,687,0,,2012-172201
17,7422,4,1,2012,09,14,1030085,0,0,36,01,2202,2,nyse2202.tif,00057521.tif,ORIGINAL,YFT,4711,1722,1,6,6,0,0,0,0,688,0,,2012-172201
17,7422,4,1,2012,09,14,1030085,0,0,36,02,2202,1,nyse2202.tif,00057523.tif,ORIGINAL,DOLPHIN,1050,1722,2,15,15,0,0,0,0,689,0,,2012-172202
17,7422,4,1,2012,09,14,1030085,0,0,36,02,2202,1,nyse2202.tif,00057523.tif,ORIGINAL,YFT,4711,1722,1,1,1,0,0,0,0,690,0,,2012-172202
17,7422,4,1,2012,09,14,1030135,0,0,36,03,2202,1,nyse2202.tif,00057525.tif,ORIGINAL,BLUE MARLIN,2171,1722,3,0,0,1,0,0,0,691,0,,2012-172203
17,7422,4,1,2012,09,14,1030135,0,0,36,03,2202,1,nyse2202.tif,00057525.tif,ORIGINAL,ALBACORE TUNA,4701,1722,2,11,1,0,0,0,0,692,0,,2012-172203
17,7422,4,1,2012,09,14,1030135,0,0,36,03,2202,1,nyse2202.tif,00057525.tif,ORIGINAL,YFT,4711,1722,1,2,0,0,0,0,0,693,0,,2012-172203
17,7422,4,1,2012,09,14,1030135,0,0,36,03,2202,1,nyse2202.tif,00057525.tif,ORIGINAL,BLUE SHARK,4931,1722,4,0,0,1,0,0,0,694,0,,2012-172203
17,7422,4,1,2012,09,14,1030135,0,0,36,04,2202,2,nyse2202.tif,00057527.tif,ORIGINAL,WHITE MARLIN,2161,1722,1,0,0,1,0,0,0,695,0,,2012-172204
17,7422,4,1,2012,09,14,1030135,0,0,36,04,2202,2,nyse2202.tif,00057527.tif,ORIGINAL,BLUE MARLIN,2171,1722,2,0,0,1,0,0,0,696,0,,2012-172204
17,7422,4,1,2012,09,14,1030135,0,0,36,04,2202,2,nyse2202.tif,00057527.tif,ORIGINAL,YFT,4711,1722,3,2,2,0,0,0,0,697,0,,2012-172204
17,7422,4,1,2012,09,14,1030135,0,0,36,05,2202,2,nyse2202.tif,00057529.tif,ORIGINAL,DOLPHIN,1050,1722,1,20,1,3,0,0,0,698,0,,2012-172205
17,7422,5,1,2012,09,30,1030037,0,0,36,01,1206,1,nyse1206.tif,00057589.tif,ORIGINAL,DOLPHIN,1050,1737,4,9,5,0,0,0,0,699,0,,2012-173701
17,7422,5,1,2012,09,30,1030037,0,0,36,01,1206,1,nyse1206.tif,00057589.tif,ORIGINAL,SWORDFISH,4328,1737,2,0,0,1,0,0,0,700,0,,2012-173701
17,7422,5,1,2012,09,30,1030037,0,0,36,01,1206,1,nyse1206.tif,00057589.tif,ORIGINAL,ALBACORE TUNA,4701,1737,3,5,5,0,0,0,0,701,0,,2012-173701
17,7422,5,1,2012,09,30,1030037,0,0,36,01,1206,1,nyse1206.tif,00057589.tif,ORIGINAL,YFT,4711,1737,1,3,3,4,0,0,0,702,0,,2012-173701
17,7422,5,1,2012,09,30,1030037,0,0,36,02,1206,2,nyse1206.tif,00057591.tif,ORIGINAL,DOLPHIN,1050,1737,3,5,0,0,0,0,0,703,0,,2012-173702
17,7422,5,1,2012,09,30,1030037,0,0,36,02,1206,2,nyse1206.tif,00057591.tif,ORIGINAL,ALBACORE TUNA,4701,1737,2,1,0,0,0,0,0,704,0,,2012-173702
17,7422,5,1,2012,09,30,1030037,0,0,36,02,1206,2,nyse1206.tif,00057591.tif,ORIGINAL,YFT,4711,1737,1,4,0,1,0,0,0,705,0,,2012-173702
17,7422,5,1,2012,09,30,1030037,0,0,36,03,1206,2,nyse1206.tif,00057593.tif,ORIGINAL,BLUEFISH,230,1737,3,0,0,1,0,0,0,706,0,,2012-173703
17,7422,5,1,2012,09,30,1030037,0,0,36,03,1206,2,nyse1206.tif,00057593.tif,ORIGINAL,STRIPED BASS,4180,1737,2,6,0,0,0,0,0,707,0,,2012-173703
17,7422,5,1,2012,09,30,1030037,0,0,36,03,1206,2,nyse1206.tif,00057593.tif,ORIGINAL,LITTLE TUNNY,4681,1737,1,0,0,15,0,0,0,708,0,,2012-173703
17,7422,5,1,2012,09,30,1030037,0,0,36,04,1206,2,nyse1206.tif,00057595.tif,ORIGINAL,ALBACORE TUNA,4701,1737,1,7,7,0,0,0,0,709,0,,2012-173704
17,7422,5,1,2012,09,30,1030037,0,0,36,04,1206,2,nyse1206.tif,00057595.tif,ORIGINAL,YFT,4711,1737,2,7,7,0,0,0,0,710,0,,2012-173704
17,7422,5,1,2012,09,30,1030037,0,0,36,04,1206,2,nyse1206.tif,00057595.tif,ORIGINAL,BLUE SHARK,4931,1737,4,0,0,4,0,0,0,711,0,,2012-173704
17,7422,5,1,2012,09,30,1030037,0,0,36,04,1206,2,nyse1206.tif,00057595.tif,ORIGINAL,HAMMERHEAD SHAR,4950,1737,3,0,0,1,0,0,0,712,0,,2012-173704
17,7422,5,1,2012,09,30,1030133,0,0,36,05,1206,2,nyse1206.tif,00057597.tif,ORIGINAL,SHORTFIN MAKO S,3551,1737,1,1,0,0,0,0,0,713,0,,2012-173705
14,7423,4,1,2012,09,07,1030085,0,0,36,01,2107,2,nyse2107.tif,00055918.tif,ORIGINAL,YFT,4711,1464,1,2,2,0,0,0,0,714,0,,2012-146401
14,7423,4,1,2012,09,07,1030085,0,0,36,02,2107,2,nyse2107.tif,00055920.tif,ORIGINAL,BLUE SHARK,4931,1464,1,0,0,6,0,0,0,715,0,,2012-146402
14,7423,4,1,2012,09,07,1030085,0,0,36,02,2107,2,nyse2107.tif,00055920.tif,ORIGINAL,HAMMERHEAD SHAR,4950,1464,2,0,0,1,0,0,0,716,0,,2012-146402
14,7423,4,1,2012,09,07,1030085,0,1,36,03,2107,2,nyse2107.tif,00055922.tif,ORIGINAL,SHORTFIN MAKO S,3551,1464,2,0,0,1,0,0,0,717,0,,2012-146403
14,7423,4,1,2012,09,07,1030085,0,1,36,03,2107,2,nyse2107.tif,00055922.tif,ORIGINAL,YFT,4711,1464,1,1,0,0,0,0,1,718,0,,2012-146403
14,7423,4,1,2012,09,07,1030085,0,0,36,04,2107,2,nyse2107.tif,00055924.tif,ORIGINAL,BIGEYE TUNA,4691,1464,1,3,3,0,0,0,2,719,0,,2012-146404
14,7423,4,1,2012,09,07,1030085,0,0,36,05,2107,2,nyse2107.tif,00055926.tif,ORIGINAL,SHORTFIN MAKO S,3551,1464,1,1,0,0,0,0,0,720,0,,2012-146405
14,7423,4,1,2012,09,07,1030085,0,0,36,06,2107,2,nyse2107.tif,00055928.tif,ORIGINAL,BIGEYE TUNA,4691,1464,1,2,2,0,0,0,2,721,0,,2012-146406
14,7423,4,1,2012,09,07,1030085,0,0,36,07,2107,2,nyse2107.tif,00055930.tif,ORIGINAL,YFT,4711,1464,1,2,2,0,0,0,0,722,0,,2012-146407
14,7423,4,1,2012,09,07,1030085,0,0,36,08,2107,2,nyse2107.tif,00055932.tif,ORIGINAL,BIGEYE TUNA,4691,1464,1,2,2,0,0,0,2,723,0,,2012-146408
14,7423,4,1,2012,09,07,1030085,0,0,36,08,2107,2,nyse2107.tif,00055932.tif,ORIGINAL,YFT,4711,1464,2,3,3,0,0,0,0,724,0,,2012-146408
14,7423,4,1,2012,09,07,1030085,0,0,36,09,2107,2,nyse2107.tif,00055934.tif,ORIGINAL,BIGEYE TUNA,4691,1464,1,3,3,0,0,0,3,725,0,,2012-146409
14,7423,4,1,2012,09,07,1030085,0,0,36,10,2107,2,nyse2107.tif,00055936.tif,ORIGINAL,BIGEYE TUNA,4691,1464,1,2,2,0,0,0,2,726,0,,2012-146410
14,7423,4,1,2012,09,07,1030085,0,0,36,10,2107,2,nyse2107.tif,00055936.tif,ORIGINAL,YFT,4711,1464,2,2,2,0,0,0,2,727,0,,2012-146410
14,7423,4,1,2012,09,07,1030085,0,0,36,11,2107,2,nyse2107.tif,00055938.tif,ORIGINAL,BIGEYE TUNA,4691,1464,1,6,6,0,0,0,6,728,1,KEPT;WEIGHED;,2012-146411
14,7423,4,1,2012,09,07,1030085,0,0,36,11,2107,2,nyse2107.tif,00055938.tif,ORIGINAL,YFT,4711,1464,2,1,1,0,0,0,0,729,0,,2012-146411
17,7423,4,1,2012,09,21,1030135,0,0,36,02,2208,2,nyse2208.tif,00057510.tif,ORIGINAL,LITTLE TUNNY,4681,1723,1,0,0,2,0,0,0,730,0,,2012-172302
17,7423,4,1,2012,09,21,1030135,0,0,36,04,2208,2,nyse2208.tif,00057513.tif,ORIGINAL,LITTLE TUNNY,4681,1723,1,0,0,2,0,0,0,731,0,,2012-172304
14,7437,3,1,2012,09,02,1030589,0,0,36,01,1101,1,nyse1101.tif,00055583.tif,ORIGINAL,DOLPHIN,1050,1400,2,2,2,0,0,0,0,732,0,,2012-140001
14,7437,3,1,2012,09,02,1030589,0,0,36,01,1101,1,nyse1101.tif,00055583.tif,ORIGINAL,BLUE MARLIN,2171,1400,3,0,0,1,0,0,0,733,0,,2012-140001
14,7437,3,1,2012,09,02,1030589,0,0,36,01,1101,1,nyse1101.tif,00055583.tif,ORIGINAL,YFT,4711,1400,1,1,1,0,0,0,0,734,0,,2012-140001
14,7437,3,1,2012,09,02,1030175,0,0,36,02,1101,1,nyse1101.tif,00055585.tif,ORIGINAL,ATLANTIC BONITO,330,1400,2,3,3,0,0,0,0,735,0,,2012-140002
14,7437,3,1,2012,09,02,1030175,0,0,36,02,1101,1,nyse1101.tif,00055585.tif,ORIGINAL,YFT,4711,1400,1,2,2,0,0,0,0,736,0,,2012-140002
14,7437,4,1,2012,09,03,1030085,0,1,36,01,1104,1,nyse1104.tif,00055599.tif,ORIGINAL,BIGEYE TUNA,4691,1403,1,1,1,0,0,0,0,737,0,,2012-140301
14,7437,4,1,2012,09,03,1030085,0,1,36,01,1104,1,nyse1104.tif,00055599.tif,ORIGINAL,YFT,4711,1403,2,2,2,0,0,0,0,738,0,,2012-140301
16,7437,5,1,2012,09,23,1030123,0,0,36,01,1222,2,nyse1222.tif,00057002.tif,ORIGINAL,SHORTFIN MAKO S,3551,1628,1,1,1,0,0,0,0,739,0,,2012-162801
16,7437,5,1,2012,09,23,1030123,0,0,36,01,1222,2,nyse1222.tif,00057002.tif,ORIGINAL,BLUE SHARK,4931,1628,2,0,0,6,0,0,0,740,0,,2012-162801
16,7437,5,1,2012,09,25,1030133,0,0,36,01,2212,2,nyse2212.tif,00057181.tif,ORIGINAL,LITTLE TUNNY,4681,1654,1,0,0,12,0,0,0,741,0,,2012-165401
17,7437,4,1,2012,09,29,1030085,0,1,36,01,1106,2,nyse1106.tif,00057469.tif,ORIGINAL,SHORTFIN MAKO S,3551,1717,1,1,1,0,0,0,0,742,0,,2012-171701
17,7437,4,1,2012,09,29,1030085,0,1,36,01,1106,2,nyse1106.tif,00057469.tif,ORIGINAL,BLUE SHARK,4931,1717,2,0,0,1,0,0,0,743,0,,2012-171701
17,7437,4,1,2012,09,29,1030085,0,0,36,02,1106,2,nyse1106.tif,00057471.tif,ORIGINAL,LITTLE TUNNY,4681,1717,1,0,0,24,0,0,0,744,0,,2012-171702
17,7437,4,1,2012,09,29,1030085,0,0,36,03,1106,2,nyse1106.tif,00057473.tif,ORIGINAL,LITTLE TUNNY,4681,1717,1,0,0,20,0,0,0,745,0,,2012-171703
17,7437,4,1,2012,09,29,1030135,0,0,36,04,1106,2,nyse1106.tif,00057475.tif,ORIGINAL,LITTLE TUNNY,4681,1717,1,2,0,13,0,0,0,746,0,,2012-171704
14,7441,2,2,2012,09,03,1030564,1,0,36,01,1103,2,nyse1103.tif,00055594.tif,ORIGINAL,YFT,4711,1402,1,4,0,0,0,0,0,747,0,,2012-140201
15,7441,2,2,2012,09,17,1039001,0,0,36,01,2203,1,nyse2203.tif,00056446.tif,ORIGINAL,COMMON THRESHER,3531,1539,1,1,1,0,0,0,0,748,0,,2012-153901
14,6593,11,1,2012,09,02,0090414,0,1,44,01,1209,2,rise1209.tif,00055640.tif,ORIGINAL,BLUEFISH,230,1406,1,0,0,2,0,0,0,749,0,,2012-140601
14,6593,11,1,2012,09,02,0090414,0,1,44,01,1209,2,rise1209.tif,00055640.tif,ORIGINAL,BLACK SEA BASS,3350,1406,2,0,0,2,0,0,0,750,0,,2012-140601
14,6593,11,1,2012,09,02,0090475,0,0,44,02,1209,2,rise1209.tif,00055642.tif,ORIGINAL,BLUEFISH,230,1406,3,0,0,2,0,0,0,751,0,,2012-140602
14,6593,11,1,2012,09,02,0090475,0,0,44,02,1209,2,rise1209.tif,00055642.tif,ORIGINAL,COD,815,1406,1,12,0,10,0,0,0,752,1,CAUGHT OUT OF AREA;,2012-140602
14,6593,11,1,2012,09,02,0090475,0,0,44,02,1209,2,rise1209.tif,00055642.tif,ORIGINAL,CUNNER,930,1406,4,0,0,12,0,0,0,753,1,CAUGHT OUT OF AREA;ALIVE;,2012-140602
14,6593,11,1,2012,09,02,0090475,0,0,44,02,1209,2,rise1209.tif,00055642.tif,ORIGINAL,BLACK SEA BASS,3350,1406,2,2,0,0,0,0,0,754,0,,2012-140602
14,6593,11,1,2012,09,02,0090475,0,0,44,03,1209,1,rise1209.tif,00055644.tif,ORIGINAL,DOLPHIN,1050,1406,2,1,1,0,0,0,0,755,0,,2012-140603
14,6593,11,1,2012,09,02,0090475,0,0,44,03,1209,1,rise1209.tif,00055644.tif,ORIGINAL,BLUE SHARK,4931,1406,1,0,0,4,0,0,0,756,0,,2012-140603
14,6593,11,1,2012,09,02,0090414,0,0,44,05,1209,2,rise1209.tif,00055647.tif,ORIGINAL,SKIPJACK TUNA,4661,1406,2,0,0,20,0,0,0,757,0,,2012-140605
14,6593,11,1,2012,09,02,0090414,0,0,44,05,1209,2,rise1209.tif,00055647.tif,ORIGINAL,BFT SCHOOL,4677,1406,1,1,1,0,0,0,0,758,0,,2012-140605
14,6593,11,1,2012,09,02,0090414,0,0,44,05,1209,2,rise1209.tif,00055647.tif,ORIGINAL,LITTLE TUNNY,4681,1406,3,0,0,1,0,0,0,759,0,,2012-140605
14,6593,11,1,2012,09,02,0099011,1,0,44,06,1209,2,rise1209.tif,00055649.tif,ORIGINAL,BFT GIANT,4671,1406,1,1,1,0,0,1,0,760,0,,2012-140606
15,6593,11,1,2012,09,15,0099012,0,0,44,01,1108,2,rise1108.tif,00056451.tif,ORIGINAL,LITTLE TUNNY,4681,1540,1,2,0,0,0,0,0,761,0,,2012-154001
15,6593,11,1,2012,09,15,0090414,0,0,44,02,1108,2,rise1108.tif,00056453.tif,ORIGINAL,BFT SCHOOL,4677,1540,1,1,0,0,0,0,0,762,0,,2012-154002
15,6593,11,1,2012,09,15,0090414,0,0,44,02,1108,2,rise1108.tif,00056453.tif,ORIGINAL,LITTLE TUNNY,4681,1540,2,0,0,35,0,0,0,763,0,,2012-154002
17,6593,11,1,2012,09,29,0090414,1,0,44,01,1205,1,rise1205.tif,00057540.tif,ORIGINAL,SHORTFIN MAKO S,3551,1725,1,1,1,0,0,0,0,764,0,,2012-172501
17,6593,11,1,2012,09,29,0090414,1,0,44,01,1205,1,rise1205.tif,00057540.tif,ORIGINAL,LITTLE TUNNY,4681,1725,2,6,5,12,0,0,0,765,0,,2012-172501
14,7374,11,1,2012,09,12,0099012,0,0,44,01,2210,2,rise2210.tif,00055891.tif,ORIGINAL,LITTLE TUNNY,4681,1458,1,0,0,10,1,0,0,766,1,DEAD;,2012-145801
14,7374,11,1,2012,09,12,0090475,0,1,44,02,2210,2,rise2210.tif,00055893.tif,REVISED,SHORTFIN MAKO S,3551,1458,2,0,0,1,0,0,0,767,0,,2012-145802
14,7374,11,1,2012,09,12,0090475,0,0,44,02,2210,2,rise2210.tif,00055893.tif,ORIGINAL,BFT SCHOOL,4677,1458,1,1,0,0,0,0,0,768,0,,2012-145802
14,7374,11,1,2012,09,12,0090475,0,0,44,02,2210,2,rise2210.tif,00055893.tif,ORIGINAL,BLUE SHARK,4931,1458,3,0,0,1,0,0,0,769,0,,2012-145802
15,7374,11,1,2012,09,13,0090475,0,0,44,01,2209,2,rise2209.tif,00056647.tif,ORIGINAL,SWORDFISH,4328,1543,1,1,1,0,0,0,0,770,0,,2012-154301
15,7374,11,1,2012,09,13,0099012,0,0,44,02,2209,2,rise2209.tif,00056649.tif,ORIGINAL,DOLPHIN,1050,1543,3,3,0,0,0,0,0,771,0,,2012-154302
15,7374,11,1,2012,09,13,0099012,0,0,44,02,2209,2,rise2209.tif,00056649.tif,ORIGINAL,BFT SCHOOL,4677,1543,1,1,1,0,0,0,0,772,0,,2012-154302
15,7374,11,1,2012,09,13,0099012,0,0,44,02,2209,2,rise2209.tif,00056649.tif,ORIGINAL,LITTLE TUNNY,4681,1543,4,0,0,4,0,0,0,773,0,,2012-154302
15,7374,11,1,2012,09,13,0099012,0,0,44,02,2209,2,rise2209.tif,00056649.tif,ORIGINAL,YFT,4711,1543,2,1,0,0,0,0,0,774,0,,2012-154302
15,7374,11,1,2012,09,14,0090414,0,0,44,01,2206,2,rise2206.tif,00056546.tif,ORIGINAL,LITTLE TUNNY,4681,1553,1,0,0,20,0,0,0,775,0,,2012-155301
15,7374,11,1,2012,09,14,0099012,0,1,44,03,2206,2,rise2206.tif,00056549.tif,ORIGINAL,YFT,4711,1553,1,2,0,0,0,2,0,776,1,SELL;,2012-155303
15,7374,11,1,2012,09,14,0099012,0,0,44,03,2206,2,rise2206.tif,00056549.tif,ORIGINAL,BLUE SHARK,4931,1553,2,0,0,1,0,0,0,777,0,,2012-155303
15,7374,11,1,2012,09,14,0090414,0,0,44,04,2206,2,rise2206.tif,00056551.tif,ORIGINAL,SHORTFIN MAKO S,3551,1553,1,1,0,0,0,0,0,778,0,,2012-155304
15,7374,11,1,2012,09,14,0090414,0,0,44,04,2206,2,rise2206.tif,00056551.tif,ORIGINAL,BFT YOUNG SCHOO,4673,1553,4,0,0,1,0,0,0,779,0,,2012-155304
15,7374,11,1,2012,09,14,0090414,0,0,44,04,2206,2,rise2206.tif,00056551.tif,ORIGINAL,LITTLE TUNNY,4681,1553,3,0,0,12,0,0,0,780,0,,2012-155304
15,7374,11,1,2012,09,14,0090414,0,0,44,04,2206,2,rise2206.tif,00056551.tif,ORIGINAL,BLUE SHARK,4931,1553,2,0,0,2,0,0,0,781,0,,2012-155304
15,7432,12,4,2012,09,14,0090031,0,0,44,01,2207,2,rise2207.tif,00056691.tif,ORIGINAL,ATLANTIC BONITO,330,1574,3,1,0,0,0,0,0,782,0,,2012-157401
15,7432,12,4,2012,09,14,0090031,0,0,44,01,2207,2,rise2207.tif,00056691.tif,ORIGINAL,BFT YOUNG SCHOO,4673,1574,1,1,0,0,0,0,0,783,1,*SPECIES AT KEPT VALUE*;RARE OR ILLEGAL SPECIES KE,2012-157401
15,7432,12,4,2012,09,14,0090031,0,0,44,01,2207,2,rise2207.tif,00056691.tif,ORIGINAL,LITTLE TUNNY,4681,1574,2,0,0,30,0,0,0,784,0,,2012-157401
14,2836,1,1,2012,09,02,8100002,0,0,51,01,1202,2,vase1202.tif,00055667.tif,ORIGINAL,LITTLE TUNNY,4681,1411,1,0,0,3,0,0,0,785,0,,2012-141101
14,2836,1,1,2012,09,02,8100091,0,1,51,02,1202,1,vase1202.tif,00055669.tif,ORIGINAL,DOLPHIN,1050,1411,1,3,3,0,0,0,0,786,0,,2012-141102
14,2836,1,1,2012,09,02,8100091,0,1,51,02,1202,1,vase1202.tif,00055669.tif,ORIGINAL,WHITE MARLIN,2161,1411,4,0,0,2,0,0,0,787,0,,2012-141102
14,2836,1,1,2012,09,02,8100091,0,1,51,02,1202,1,vase1202.tif,00055669.tif,ORIGINAL,SKIPJACK TUNA,4661,1411,3,8,1,0,0,0,0,788,0,,2012-141102
