tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
32,24,01,2202,368,0,,6783,7,1,2014,08,15,0470938,0,0,1,MDAU2202.pdf,00077064.tif,ORIGINAL,TILEFISH,4470,3226,2,24,24,0,0,0,0,3,2014-322601
32,24,02,2202,369,0,,6783,7,1,2014,08,15,0470938,0,0,2,MDAU2202.pdf,00077066.tif,ORIGINAL,LITTLE TUNNY,4681,3226,1,2,2,0,0,0,0,2,2014-322602
32,24,03,2202,370,0,,6783,7,1,2014,08,15,0470938,0,0,1,MDAU2202.pdf,00077068.tif,ORIGINAL,DOLPHIN,1050,3226,2,3,3,0,0,0,0,3,2014-322603
32,24,03,2202,371,0,,6783,7,1,2014,08,15,0470938,0,0,1,MDAU2202.pdf,00077068.tif,ORIGINAL,YFT,4711,3226,1,2,2,0,0,0,0,3,2014-322603
32,24,04,2202,372,0,,6783,7,1,2014,08,15,0479008,0,0,2,MDAU2202.pdf,00077070.tif,ORIGINAL,WHITE MARLIN,2161,3226,2,0,0,2,0,0,0,3,2014-322604
32,24,04,2202,373,0,,6783,7,1,2014,08,15,0479008,0,0,2,MDAU2202.pdf,00077070.tif,ORIGINAL,WAHOO,4720,3226,1,2,0,0,0,0,0,3,2014-322604
32,24,05,2202,374,0,,6783,7,1,2014,08,15,0479008,0,0,2,MDAU2202.pdf,00077072.tif,ORIGINAL,DOLPHIN,1050,3226,1,1,0,0,0,0,0,2,2014-322605
33,24,01,2203,375,0,,7500,7,1,2014,08,21,0470938,0,0,2,MDAU2203.pdf,00077679.tif,ORIGINAL,DOLPHIN,1050,3323,1,1,0,0,0,0,0,2,2014-332301
33,24,02,2203,376,0,,7500,7,1,2014,08,21,0470938,1,0,1,MDAU2203.pdf,00077681.tif,ORIGINAL,DOLPHIN,1050,3323,1,5,5,0,0,0,0,3,2014-332302
33,24,03,2203,377,0,,7500,7,1,2014,08,21,0470938,0,0,2,MDAU2203.pdf,00077683.tif,ORIGINAL,DOLPHIN,1050,3323,1,1,0,0,0,0,0,2,2014-332303
33,24,04,2203,378,1,RARE OR ILLEGAL SPECIES KEPT;,7500,7,1,2014,08,21,0470938,0,0,2,MDAU2203.pdf,00077685.tif,ORIGINAL,BLUE MARLIN,2171,3323,1,1,0,0,0,0,0,3,2014-332304
33,24,05,2203,379,0,,7500,7,1,2014,08,21,0470938,0,0,2,MDAU2203.pdf,00077687.tif,ORIGINAL,DOLPHIN,1050,3323,1,4,4,0,0,0,0,2,2014-332305
33,24,06,2203,380,0,,7500,7,1,2014,08,21,0470938,0,0,2,MDAU2203.pdf,00077689.tif,ORIGINAL,DOLPHIN,1050,3323,1,10,10,0,0,0,0,3,2014-332306
34,24,01,2205,381,0,,6447,3,1,2014,08,26,0470853,0,0,2,MDAU2205.pdf,00078195.tif,ORIGINAL,DOLPHIN,1050,3425,2,2,0,0,0,0,0,3,2014-342501
34,24,01,2205,382,0,,6447,3,1,2014,08,26,0470853,0,0,2,MDAU2205.pdf,00078195.tif,ORIGINAL,WHITE MARLIN,2161,3425,1,0,0,5,0,0,0,3,2014-342501
31,24,01,2206,383,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076447.tif,ORIGINAL,BLUEFISH,230,3130,2,3,0,6,0,0,0,2,2014-313001
31,24,01,2206,384,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076447.tif,ORIGINAL,DOLPHIN,1050,3130,1,1,0,0,0,0,0,2,2014-313001
31,24,02,2206,385,0,,6447,3,1,2014,08,07,0470853,0,1,1,MDAU2206.pdf,00076449.tif,ORIGINAL,DOLPHIN,1050,3130,1,1,1,0,0,0,0,2,2014-313002
31,24,02,2206,386,1,ALIVE;,6447,3,1,2014,08,07,0470853,1,1,1,MDAU2206.pdf,00076449.tif,ORIGINAL,SUMMER FLOUNDER,1219,3130,2,4,4,20,0,0,0,2,2014-313002
31,24,02,2206,387,0,,6447,3,1,2014,08,07,0470853,0,1,1,MDAU2206.pdf,00076449.tif,ORIGINAL,BLACK SEA BASS,3350,3130,3,10,10,25,0,0,0,2,2014-313002
31,24,03,2206,388,0,,6447,3,1,2014,08,07,0470853,1,0,1,MDAU2206.pdf,00076451.tif,ORIGINAL,DOLPHIN,1050,3130,1,1,1,0,0,0,0,2,2014-313003
31,24,04,2206,389,0,,6447,3,1,2014,08,07,0470853,0,1,2,MDAU2206.pdf,00076453.tif,ORIGINAL,DOLPHIN,1050,3130,2,2,0,0,0,0,0,3,2014-313004
31,24,04,2206,390,0,,6447,3,1,2014,08,07,0470853,0,1,2,MDAU2206.pdf,00076453.tif,ORIGINAL,WHITE MARLIN,2161,3130,1,0,0,1,0,0,0,3,2014-313004
31,24,08,2206,391,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076458.tif,ORIGINAL,DOLPHIN,1050,3130,1,1,0,0,0,0,0,3,2014-313008
31,24,09,2206,392,0,,6447,3,1,2014,08,07,0470853,0,0,1,MDAU2206.pdf,00076460.tif,ORIGINAL,DOLPHIN,1050,3130,1,5,5,0,0,0,0,3,2014-313009
31,24,11,2206,393,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076463.tif,ORIGINAL,DOLPHIN,1050,3130,1,1,0,0,0,0,0,3,2014-313011
31,24,12,2206,394,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076465.tif,ORIGINAL,WHITE MARLIN,2161,3130,1,0,0,1,0,0,0,2,2014-313012
31,24,14,2206,395,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076468.tif,ORIGINAL,WHITE MARLIN,2161,3130,1,0,0,1,0,0,0,3,2014-313014
31,24,14,2206,396,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076468.tif,ORIGINAL,BLUE MARLIN,2171,3130,2,0,0,1,0,0,0,3,2014-313014
31,24,15,2206,397,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076470.tif,ORIGINAL,WHITE MARLIN,2161,3130,1,0,0,1,0,0,0,2,2014-313015
31,24,17,2206,398,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076473.tif,ORIGINAL,DOLPHIN,1050,3130,2,0,0,1,0,0,0,3,2014-313017
31,24,17,2206,399,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076473.tif,ORIGINAL,WHITE MARLIN,2161,3130,1,0,0,1,0,0,0,3,2014-313017
31,24,18,2206,400,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076475.tif,ORIGINAL,DOLPHIN,1050,3130,2,1,0,0,0,0,0,2,2014-313018
31,24,18,2206,401,0,,6447,3,1,2014,08,07,0470853,0,0,2,MDAU2206.pdf,00076475.tif,ORIGINAL,WHITE MARLIN,2161,3130,1,0,0,2,0,0,0,2,2014-313018
31,24,01,2207,402,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076393.tif,ORIGINAL,SANDBAR SHARK,4821,3131,3,0,0,2,0,0,0,3,2014-313101
31,24,01,2207,403,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076393.tif,ORIGINAL,DUSKY SHARK,4841,3131,4,0,0,6,0,0,0,3,2014-313101
31,24,01,2207,404,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076393.tif,ORIGINAL,SPINNER SHARK,4881,3131,1,0,0,4,0,0,0,3,2014-313101
31,24,01,2207,405,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076393.tif,ORIGINAL,ATLANTIC SHARPNOS,4941,3131,2,1,0,1,0,0,0,3,2014-313101
31,24,02,2207,406,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076395.tif,ORIGINAL,DOLPHIN,1050,3131,1,1,0,0,0,0,0,2,2014-313102
31,24,02,2207,407,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076395.tif,ORIGINAL,SKIPJACK TUNA,4661,3131,2,0,0,1,0,0,0,2,2014-313102
31,24,03,2207,408,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076397.tif,ORIGINAL,SUMMER FLOUNDER,1219,3131,1,3,0,0,0,0,0,2,2014-313103
31,24,05,2207,409,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076400.tif,ORIGINAL,GOLDEN TILEFISH,4467,3131,1,10,0,0,0,0,0,2,2014-313105
31,24,07,2207,410,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076403.tif,ORIGINAL,DOLPHIN,1050,3131,1,2,0,0,0,0,0,2,2014-313107
31,24,08,2207,411,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076405.tif,ORIGINAL,DOLPHIN,1050,3131,1,2,0,0,0,0,0,3,2014-313108
31,24,09,2207,412,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076407.tif,ORIGINAL,WHITE MARLIN,2161,3131,1,0,0,1,0,0,0,3,2014-313109
31,24,10,2207,413,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076409.tif,ORIGINAL,WHITE MARLIN,2161,3131,1,0,0,1,0,0,0,3,2014-313110
31,24,11,2207,414,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076411.tif,ORIGINAL,WHITE MARLIN,2161,3131,1,0,0,3,0,0,0,3,2014-313111
31,24,15,2207,415,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076416.tif,ORIGINAL,WHITE MARLIN,2161,3131,1,0,0,1,0,0,0,3,2014-313115
31,24,17,2207,416,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076419.tif,ORIGINAL,DOLPHIN,1050,3131,1,0,0,1,0,0,0,3,2014-313117
31,24,18,2207,417,0,,6447,3,1,2014,08,08,0470853,0,0,1,MDAU2207.pdf,00076421.tif,ORIGINAL,DOLPHIN,1050,3131,2,1,1,0,0,0,0,2,2014-313118
31,24,18,2207,418,0,,6447,3,1,2014,08,08,0470853,0,0,1,MDAU2207.pdf,00076421.tif,ORIGINAL,YFT,4711,3131,1,1,1,0,0,0,0,2,2014-313118
31,24,19,2207,419,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076423.tif,ORIGINAL,WHITE MARLIN,2161,3131,1,0,0,2,0,0,0,3,2014-313119
31,24,19,2207,420,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076423.tif,ORIGINAL,BLUE MARLIN,2171,3131,2,0,0,1,0,0,0,3,2014-313119
31,24,20,2207,421,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076425.tif,ORIGINAL,DOLPHIN,1050,3131,1,0,0,1,0,0,0,2,2014-313120
31,24,21,2207,422,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076427.tif,ORIGINAL,DOLPHIN,1050,3131,1,1,0,0,0,0,0,2,2014-313121
31,24,23,2207,423,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076430.tif,ORIGINAL,DOLPHIN,1050,3131,1,7,0,0,0,0,0,3,2014-313123
31,24,24,2207,424,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076432.tif,ORIGINAL,WHITE MARLIN,2161,3131,1,0,0,1,0,0,0,3,2014-313124
31,24,26,2207,425,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076435.tif,ORIGINAL,WHITE MARLIN,2161,3131,1,0,0,1,0,0,0,3,2014-313126
31,24,29,2207,426,0,,6447,3,1,2014,08,08,0470853,0,1,2,MDAU2207.pdf,00076439.tif,ORIGINAL,WHITE MARLIN,2161,3131,1,0,0,1,0,0,0,3,2014-313129
31,24,30,2207,427,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076441.tif,ORIGINAL,DOLPHIN,1050,3131,1,3,0,0,0,0,0,2,2014-313130
31,24,31,2207,428,0,,6447,3,1,2014,08,08,0470853,0,0,2,MDAU2207.pdf,00076443.tif,ORIGINAL,DOLPHIN,1050,3131,1,2,0,0,0,0,0,2,2014-313131
30,25,06,1101,429,0,,7426,8,1,2014,08,09,0230784,0,0,2,MAAU1101.pdf,00076176.tif,ORIGINAL,COMMON THRESHER S,3531,3097,3,0,0,1,0,0,0,3,2014-309706
30,25,06,1101,430,0,,7426,8,1,2014,08,09,0230784,0,0,2,MAAU1101.pdf,00076176.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,3097,1,0,0,4,0,0,0,3,2014-309706
30,25,06,1101,431,0,,7426,8,1,2014,08,09,0230784,0,0,2,MAAU1101.pdf,00076176.tif,ORIGINAL,BLUE SHARK,4931,3097,2,0,0,1,0,0,0,3,2014-309706
33,25,01,1102,432,0,,7497,10,1,2014,08,24,0010340,0,0,2,MAAU1102.pdf,00077786.tif,ORIGINAL,BFT SCHOOL,4677,3337,2,1,1,0,0,0,0,3,2014-333701
33,25,01,1102,433,0,,7497,10,1,2014,08,24,0010340,0,0,2,MAAU1102.pdf,00077786.tif,ORIGINAL,BFT LARGE SCHOOL,4678,3337,1,1,1,0,0,0,0,3,2014-333701
30,25,02,1104,434,0,,6634,8,1,2014,08,03,0230784,0,0,2,MAAU1104.pdf,00075975.tif,ORIGINAL,COD,815,3008,3,8,0,9,0,0,0,3,2014-300802
30,25,02,1104,435,1,ALIVE;,6634,8,1,2014,08,03,0230784,0,0,2,MAAU1104.pdf,00075975.tif,ORIGINAL,HADDOCK,1479,3008,2,20,0,20,0,0,0,3,2014-300802
30,25,02,1104,436,0,,6634,8,1,2014,08,03,0230784,0,0,2,MAAU1104.pdf,00075975.tif,ORIGINAL,BLUE SHARK,4931,3008,1,0,0,1,0,0,0,3,2014-300802
30,25,01,1105,437,0,,7416,12,1,2014,08,03,0190820,0,0,1,MAAU1105.pdf,00075959.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,3066,1,1,1,0,0,0,1,3,2014-306601
30,25,01,1107,438,0,,7497,10,1,2014,08,09,0010710,0,0,2,MAAU1107.pdf,00076163.tif,ORIGINAL,BFT LARGE SCHOOL,4678,3098,1,1,1,1,0,0,0,2,2014-309801
31,25,02,1108,439,0,,6634,23,3,2014,08,10,0230227,0,0,2,MAAU1108.pdf,00076517.tif,ORIGINAL,BLUEFISH,230,3109,3,0,0,4,0,0,0,1,2014-310902
31,25,02,1108,440,0,,6634,23,3,2014,08,10,0230227,0,0,2,MAAU1108.pdf,00076517.tif,ORIGINAL,STRIPED BASS,4180,3109,2,0,0,1,0,0,0,1,2014-310902
31,25,02,1108,441,0,,6634,23,3,2014,08,10,0230227,0,0,2,MAAU1108.pdf,00076517.tif,ORIGINAL,BLUE SHARK,4931,3109,1,0,0,1,0,0,0,1,2014-310902
34,25,01,1112,442,0,,7406,7,1,2014,08,24,0070601,0,0,1,MAAU1112.pdf,00078491.tif,ORIGINAL,ATLANTIC BONITO,330,3477,1,8,8,0,0,0,0,4,2014-347701
34,25,02,1112,443,0,,7406,7,1,2014,08,24,0070601,0,0,2,MAAU1112.pdf,00078493.tif,ORIGINAL,BLUEFISH,230,3477,1,2,2,0,0,0,0,3,2014-347702
34,25,02,1112,444,0,,7406,7,1,2014,08,24,0070601,0,0,2,MAAU1112.pdf,00078493.tif,ORIGINAL,ATLANTIC BONITO,330,3477,2,2,2,0,0,0,0,3,2014-347702
34,25,03,1112,445,1,KEPT;SELL;,7406,7,1,2014,08,24,0070601,0,1,2,MAAU1112.pdf,00078495.tif,ORIGINAL,STRIPED BASS,4180,3477,1,13,0,10,0,13,0,3,2014-347703
34,25,01,1115,446,0,,7405,4,1,2014,08,31,0010392,0,0,2,MAAU1115.pdf,00078388.tif,ORIGINAL,BFT SMALL MEDIUM,4676,3462,1,1,0,3,0,0,0,3,2014-346201
32,25,02,1126,447,0,,7426,8,1,2014,08,16,0230784,0,0,2,MAAU1126.pdf,00077151.tif,ORIGINAL,COD,815,3241,3,0,0,5,0,0,0,3,2014-324102
32,25,02,1126,448,0,,7426,8,1,2014,08,16,0230784,0,0,2,MAAU1126.pdf,00077151.tif,ORIGINAL,HADDOCK,1479,3241,4,0,0,3,0,0,0,3,2014-324102
32,25,02,1126,449,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,7426,8,1,2014,08,16,0230784,0,0,2,MAAU1126.pdf,00077151.tif,ORIGINAL,PORBEAGLE,4811,3241,1,1,0,0,0,0,0,3,2014-324102
32,25,02,1126,450,0,,7426,8,1,2014,08,16,0230784,0,0,2,MAAU1126.pdf,00077151.tif,ORIGINAL,BLUE SHARK,4931,3241,2,0,0,7,0,0,0,3,2014-324102
33,25,02,1129,451,0,,7478,15,1,2014,08,24,0090024,0,0,2,MAAU1129.pdf,00078832.tif,ORIGINAL,COD,815,3398,1,10,0,0,0,0,0,3,2014-339802
33,25,03,1129,452,0,,7478,15,1,2014,08,24,0090024,0,0,2,MAAU1129.pdf,00078050.tif,ORIGINAL,BLUE SHARK,4931,3398,1,0,0,1,0,0,0,3,2014-339803
33,25,04,1129,453,0,,7478,15,3,2014,08,24,0090803,0,0,2,MAAU1129.pdf,00078052.tif,ORIGINAL,COD,815,3398,1,10,0,0,0,0,0,1,2014-339804
34,25,01,1141,454,0,,7405,21,1,2014,08,30,0019036,0,0,2,MAAU1141.pdf,00078394.tif,ORIGINAL,BFT SMALL MEDIUM,4676,3464,1,1,1,0,0,0,0,2,2014-346401
34,25,02,1141,455,0,,7405,21,1,2014,08,30,0019036,0,0,2,MAAU1141.pdf,00078396.tif,ORIGINAL,BFT SMALL MEDIUM,4676,3464,1,1,1,4,0,0,0,3,2014-346402
34,25,01,1147,456,0,,6634,8,1,2014,08,31,0230218,0,0,1,MAAU1147.pdf,00078400.tif,ORIGINAL,BFT GIANT,4671,3465,1,1,1,0,0,1,0,1,2014-346501
34,25,02,1147,457,0,,6634,8,1,2014,08,31,0230218,0,0,1,MAAU1147.pdf,00078402.tif,ORIGINAL,BFT GIANT,4671,3465,1,1,1,0,0,1,0,1,2014-346502
34,25,01,1148,458,0,,7476,9,1,2014,08,31,0239038,0,0,2,MAAU1148.pdf,00078406.tif,ORIGINAL,COD,815,3466,2,2,0,0,0,0,0,3,2014-346601
34,25,01,1148,459,0,,7476,9,1,2014,08,31,0239038,0,0,2,MAAU1148.pdf,00078406.tif,ORIGINAL,HADDOCK,1479,3466,3,1,0,0,0,0,0,3,2014-346601
34,25,01,1148,460,0,,7476,9,1,2014,08,31,0239038,0,0,2,MAAU1148.pdf,00078406.tif,ORIGINAL,BLUE SHARK,4931,3466,1,0,0,4,0,0,0,3,2014-346601
34,25,02,1148,461,0,,7476,9,1,2014,08,31,0239038,0,0,2,MAAU1148.pdf,00078408.tif,ORIGINAL,HADDOCK,1479,3466,2,2,0,0,0,0,0,3,2014-346602
34,25,02,1148,462,0,,7476,9,1,2014,08,31,0239038,0,0,2,MAAU1148.pdf,00078408.tif,ORIGINAL,BLUE SHARK,4931,3466,1,0,0,2,0,0,0,3,2014-346602
33,25,01,1204,463,0,,7405,21,1,2014,08,24,0019036,0,0,2,MAAU1204.pdf,00077869.tif,ORIGINAL,BFT SMALL MEDIUM,4676,3360,1,1,0,0,0,0,0,3,2014-336001
35,25,01,1215,464,0,,6591,5,1,2014,08,31,0010393,0,0,2,MAAU1215.pdf,00078831.tif,ORIGINAL,BFT LARGE SCHOOL,4678,3540,1,1,1,0,0,0,0,2,2014-354001
33,25,01,1219,465,0,,6634,9,1,2014,08,24,0239038,0,0,2,MAAU1219.pdf,00077878.tif,ORIGINAL,BLUE SHARK,4931,3363,1,0,0,3,0,0,0,3,2014-336301
33,25,02,1219,466,0,,6634,9,1,2014,08,24,0239038,0,0,2,MAAU1219.pdf,00077880.tif,ORIGINAL,COD,815,3363,3,5,0,8,0,0,0,3,2014-336302
33,25,02,1219,467,0,,6634,9,1,2014,08,24,0239038,0,0,2,MAAU1219.pdf,00077880.tif,ORIGINAL,HADDOCK,1479,3363,4,20,0,10,0,0,0,3,2014-336302
33,25,02,1219,468,1,ALIVE;,6634,9,1,2014,08,24,0239038,0,1,2,MAAU1219.pdf,00077880.tif,ORIGINAL,DOGFISH,3501,3363,2,0,0,2,0,0,0,3,2014-336302
33,25,02,1219,469,0,,6634,9,1,2014,08,24,0239038,0,0,2,MAAU1219.pdf,00077880.tif,ORIGINAL,BLUE SHARK,4931,3363,1,0,0,6,0,0,0,3,2014-336302
32,25,01,2111,470,1,ALIVE;,7426,8,1,2014,08,08,0230218,0,0,2,MAAU2111.pdf,00077109.tif,ORIGINAL,HADDOCK,1479,3229,2,20,0,50,0,0,0,3,2014-322901
32,25,01,2111,471,0,,7426,8,1,2014,08,08,0230218,0,0,2,MAAU2111.pdf,00077109.tif,ORIGINAL,SHORTFIN MAKO SHA,3551,3229,1,1,1,0,0,0,0,3,2014-322901
31,25,01,2112,472,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076944.tif,ORIGINAL,DOLPHIN,1050,3194,2,0,0,1,0,0,0,3,2014-319401
31,25,01,2112,473,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076944.tif,ORIGINAL,YFT,4711,3194,1,0,0,3,0,0,0,3,2014-319401
31,25,02,2112,474,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076946.tif,ORIGINAL,DOLPHIN,1050,3194,2,1,0,0,0,0,0,3,2014-319402
31,25,02,2112,475,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076946.tif,ORIGINAL,WHITE MARLIN,2161,3194,5,0,0,1,0,0,0,3,2014-319402
31,25,02,2112,476,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076946.tif,ORIGINAL,SWORDFISH,4328,3194,3,0,0,1,0,0,0,3,2014-319402
31,25,02,2112,477,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076946.tif,ORIGINAL,YFT,4711,3194,1,6,0,0,0,0,0,3,2014-319402
31,25,02,2112,478,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076946.tif,ORIGINAL,WAHOO,4720,3194,4,1,0,0,0,0,0,3,2014-319402
31,25,03,2112,479,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076948.tif,ORIGINAL,DOLPHIN,1050,3194,3,2,0,0,0,0,0,3,2014-319403
31,25,03,2112,480,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076948.tif,ORIGINAL,WHITE MARLIN,2161,3194,4,0,0,1,0,0,0,3,2014-319403
31,25,03,2112,481,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076948.tif,ORIGINAL,BFT SCHOOL,4677,3194,2,1,0,0,0,0,0,3,2014-319403
31,25,03,2112,482,0,,6634,11,1,2014,08,12,0019028,0,0,2,MAAU2112.pdf,00076948.tif,ORIGINAL,YFT,4711,3194,1,1,0,4,0,0,0,3,2014-319403
31,25,01,2114,483,0,,7405,10,1,2014,08,11,0010340,0,0,1,MAAU2114.pdf,00076576.tif,ORIGINAL,COMMON THRESHER S,3531,3116,1,1,1,0,0,0,0,3,2014-311601
31,25,01,2117,484,0,,7505,15,1,2014,08,14,0090024,0,1,2,MAAU2117.pdf,00076955.tif,ORIGINAL,BLUE SHARK,4931,3196,1,0,0,3,0,0,0,3,2014-319601
34,25,01,2121,485,0,,7426,8,1,2014,08,27,0230218,0,0,2,MAAU2121.pdf,00078418.tif,ORIGINAL,BLUE SHARK,4931,3469,1,0,0,7,0,0,0,3,2014-346901
34,25,01,2122,486,0,,7426,8,1,2014,08,28,0230217,0,0,2,MAAU2122.pdf,00078422.tif,ORIGINAL,BFT GIANT,4671,3470,1,1,1,0,0,1,0,1,2014-347001
34,25,02,2122,487,0,,7426,8,1,2014,08,28,0230784,0,0,2,MAAU2122.pdf,00078424.tif,ORIGINAL,BLUE SHARK,4931,3470,1,0,0,5,0,0,0,1,2014-347002
35,25,01,2125,488,0,,6634,11,3,2014,08,20,0010403,0,0,2,MAAU2125.pdf,00078807.tif,ORIGINAL,BLUEFISH,230,3536,1,1,0,8,0,0,0,4,2014-353601
35,25,02,2125,489,0,,6634,11,3,2014,08,20,0010403,0,0,2,MAAU2125.pdf,00078809.tif,ORIGINAL,BLUEFISH,230,3536,1,2,0,0,0,0,0,2,2014-353602
35,25,02,2125,490,0,,6634,11,3,2014,08,20,0010403,0,0,2,MAAU2125.pdf,00078809.tif,ORIGINAL,SUMMER FLOUNDER,1219,3536,3,0,0,2,0,0,0,2,2014-353602
35,25,02,2125,491,0,,6634,11,3,2014,08,20,0010403,0,0,2,MAAU2125.pdf,00078809.tif,ORIGINAL,BLACK SEA BASS,3350,3536,2,0,0,4,0,0,0,2,2014-353602
32,25,01,2133,492,0,,6634,8,1,2014,08,18,0230784,0,0,2,MAAU2133.pdf,00077171.tif,ORIGINAL,BLUE SHARK,4931,3247,1,0,0,1,0,0,0,3,2014-324701
33,25,01,2135,493,0,,7426,8,1,2014,08,26,0230218,0,0,2,MAAU2135.pdf,00078009.tif,ORIGINAL,BLUE SHARK,4931,3393,1,0,0,7,0,0,0,3,2014-339301
32,25,01,2202,494,1,SELL;,7406,7,1,2014,08,08,0070601,0,0,2,MAAU2202.pdf,00077115.tif,ORIGINAL,BFT SCHOOL,4677,3231,1,1,0,0,0,1,0,3,2014-323101
32,25,02,2202,495,1,KEPT;,7406,7,1,2014,08,08,0070601,1,0,2,MAAU2202.pdf,00077117.tif,ORIGINAL,BFT SCHOOL,4677,3231,1,2,0,0,0,0,0,1,2014-323102
33,25,01,2216,496,0,,7380,11,1,2014,08,22,0010402,1,1,1,MAAU2216.pdf,00077895.tif,ORIGINAL,BFT SCHOOL,4677,3367,1,1,1,1,0,0,0,2,2014-336701
31,25,01,2217,497,1,KEPT;,7497,10,1,2014,08,08,0010710,0,0,2,MAAU2217.pdf,00076601.tif,ORIGINAL,BFT SMALL MEDIUM,4676,3120,1,2,2,0,0,0,0,2,2014-312001
31,25,03,2217,498,0,,7497,10,1,2014,08,08,0010710,0,0,1,MAAU2217.pdf,00076604.tif,ORIGINAL,BFT LARGE SCHOOL,4678,3120,1,1,1,1,0,0,0,2,2014-312003
35,25,01,2225,499,0,,7478,15,1,2014,08,25,0090024,0,0,2,MAAU225.pdf,00078841.tif,ORIGINAL,COD,815,3541,3,6,0,4,0,0,0,3,2014-354101
35,25,01,2225,500,0,,7478,15,1,2014,08,25,0090024,1,0,2,MAAU225.pdf,00078841.tif,ORIGINAL,BLUE SHARK,4931,3541,2,0,0,3,0,0,0,3,2014-354101
35,25,01,2225,501,1,ALIVE;,7478,15,1,2014,08,25,0090024,0,1,2,MAAU225.pdf,00078841.tif,ORIGINAL,HADDOCK,1479,3541,1,24,0,40,0,0,0,3,2014-354101
35,25,02,2225,502,0,,7478,15,1,2014,08,25,0090024,0,0,2,MAAU225.pdf,00078843.tif,ORIGINAL,BFT GIANT,4671,3541,1,1,0,0,0,1,0,3,2014-354102
32,25,06,2232,503,0,,7416,12,1,2014,08,15,0190820,0,0,2,MAAU2232.pdf,00077580.tif,ORIGINAL,BFT SCHOOL,4677,3298,1,0,0,1,0,0,0,2,2014-329806
