tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,34,NJ,6,02,6,6,25 MILES EAST,6416,34,1655,1104,0894,10,1,1,2,2,7,1540,3551,9996,2,1,3,4,0,0,1,0,1,0,0,3,9998,9998,25,110,63,1,2,1,NJJN1104.pdf,00082882.tif,2015,0,0,0,ORIGINAL,06,07,20246,015502,0155,0290894,029,5,355,0,,Y,2,2015-015502
,34,NJ,JIMS BAIT SHARK,01,6,6,MISTY BLUE,7508,34,1618,1208,0385,3,1,1,2,2,1,1550,3551,3531,1,2,4,7,0,0,1,1,0,0,0,6,9998,9998,35,140,63,2,2,1,NJJN1208.pdf,00082909.tif,2015,1,1,0,ORIGINAL,06,06,20245,015601,0156,0090385,009,5,49,1,tcode;,Y,2,2015-015601
,34,NJ,CAPE MAY TUNA SHARK,02,6,6,CIGAR,7508,34,1700,1208,0385,3,1,1,2,2,2,1655,3551,9996,1,2,4,6,0,0,1,0,1,1,0,4,3854,7351,38,130,64,1,2,1,NJJN1208.pdf,00082911.tif,2015,0,1,0,ORIGINAL,06,06,20245,015602,0156,0090385,009,5,50,1,tcode;,Y,1,2015-015602
6,34,NJ,6,03,6,6,JACOB JONES WRECK,7508,34,1715,1208,0385,3,1,1,2,2,2,1715,3551,3531,2,1,3,8,0,0,1,0,0,1,0,4,3840,7428,26,110,63,1,2,1,NJJN1208.pdf,00082913.tif,2015,0,1,0,ORIGINAL,06,06,20245,015603,0156,0090385,009,5,367,0,,Y,2,2015-015603
,34,NJ,JIMS BAIT SHARK,04,6,6,20 FATHOM,7508,34,1737,1208,0900,3,1,2,2,3,1,1735,3551,9996,1,2,3,9,0,0,1,0,1,0,0,4,3814,7322,28,140,64,1,2,1,NJJN1208.pdf,00082915.tif,2015,0,1,0,ORIGINAL,06,06,20245,015604,0156,0090900,009,5,51,1,tcode;,Y,2,2015-015604
,34,NJ,JIMS BAIT SHARK,05,6,6,MYSTIC BLUE,7508,34,1744,1208,0900,3,1,1,2,2,2,1530,3551,3591,1,2,4,7,0,0,1,0,1,0,0,2,3846,7419,27,128,62,1,2,1,NJJN1208.pdf,00082917.tif,2015,0,1,0,ORIGINAL,06,06,20245,015605,0156,0090900,009,5,48,1,tcode;,Y,2,2015-015605
T314,34,NJ,BRETT BAILEY,01,6,6,ATLANTIC OCEAN,6416,34,1505,1210,0894,10,1,2,2,3,1,1420,3551,9996,1,1,4,4,0,0,1,0,1,0,0,5,9998,9998,75,130,64,1,2,1,NJJN1210.pdf,00082923.tif,2015,1,0,0,ORIGINAL,06,13,20252,015701,0157,0290894,029,5,777,0,,N,1,2015-015701
,34,NJ,WOUNDED WARRIORS,02,6,6,GLORY HOLE,6416,34,1600,1210,0193,10,1,1,2,2,6,1500,3551,9996,1,2,4,12,0,0,1,0,1,0,0,5,3957,7319,43,199,67,1,2,1,NJJN1210.pdf,00082925.tif,2015,0,1,0,ORIGINAL,06,13,20252,015702,0157,0290193,029,5,53,1,tcode;,N,2,2015-015702
T314,34,NJ,BRETT BAILEY,03,6,6,TRIPLE WRECKS,6416,34,1630,1210,0279,10,1,2,2,3,1,1625,3551,9996,1,1,3,7,0,0,1,0,1,0,0,6,3936,7301,52,190,65,1,2,1,NJJN1210.pdf,00082927.tif,2015,0,0,0,ORIGINAL,06,13,20252,015703,0157,0290279,029,5,778,0,,N,1,2015-015703
,34,NJ,WOUNDED WARRIORS,04,6,6,TRIPLE WRECKS,6416,34,1650,1210,0279,10,1,1,2,3,1,1638,3551,9996,1,1,4,6,0,0,1,0,1,0,0,5,3936,7301,50,200,64,1,2,1,NJJN1210.pdf,00082929.tif,2015,0,0,0,ORIGINAL,06,13,20252,015704,0157,0290279,029,5,52,1,tcode;,Y,1,2015-015704
6,34,NJ,6,05,6,6,RESOR WRECK,6416,34,1702,1210,0279,10,1,1,2,2,1,1645,3551,9996,2,2,4,7,0,0,1,0,1,0,0,5,3946,7325,42,125,66,1,2,1,NJJN1210.pdf,00082931.tif,2015,0,0,0,ORIGINAL,06,13,20252,015705,0157,0290279,029,5,368,0,,N,2,2015-015705
T314,34,NJ,BRETT BAILEY,06,6,6,RESOR WRECK,6416,34,1715,1210,0279,10,1,1,2,2,1,1645,3551,9996,1,2,4,6,0,0,1,0,1,0,0,5,3946,7325,42,130,65,1,2,1,NJJN1210.pdf,00082933.tif,2015,0,0,0,ORIGINAL,06,13,20252,015706,0157,0290279,029,5,776,0,,Y,2,2015-015706
6,34,NJ,6,07,6,6,CHICKEN CANYON,6416,34,1745,1210,0279,10,1,1,2,3,1,1740,3551,9996,2,2,4,12,0,0,1,0,1,0,0,2,3952,7303,50,210,69,1,2,1,NJJN1210.pdf,00082935.tif,2015,0,1,0,ORIGINAL,06,13,20252,015707,0157,0290279,029,5,369,0,,Y,1,2015-015707
T314,34,NJ,BRETT BAILEY,08,6,6,ATLANTIC OCEAN,6416,34,1812,1210,0279,10,1,1,2,3,1,1800,3551,9996,1,2,4,6,0,0,1,0,1,0,0,4,9999,9999,14,74,62,1,2,1,NJJN1210.pdf,00082937.tif,2015,0,0,0,ORIGINAL,06,13,20252,015708,0157,0290279,029,5,775,0,,N,1,2015-015708
6,34,NJ,6,01,6,6,ATLANTIC OCEAN,6416,34,1610,1211,9125,6,1,1,2,2,1,1540,3591,9996,2,2,3,1,0,0,1,0,1,0,0,2,9998,9998,42,140,98,1,2,1,NJJN1211.pdf,00082943.tif,2015,0,0,0,ORIGINAL,06,14,20253,015801,0158,0259125,025,5,370,1,Q20;,Y,2,2015-015801
6,34,NJ,6,02,6,6,SPENCER CANYON,6416,34,1705,1211,9125,6,1,1,2,3,2,1645,4711,9996,2,2,9,8,0,1,1,1,0,0,0,4,3840,7305,99,500,73,1,2,1,NJJN1211.pdf,00082945.tif,2015,0,0,0,ORIGINAL,06,14,20253,015802,0158,0259125,025,5,371,0,,N,1,2015-015802
6,34,NJ,6,01,6,6,SPENCER CANYON,6416,34,1510,2203,0894,10,1,2,1,3,1,1340,4711,3551,2,12,11,24,1,1,1,1,1,0,0,3,3840,7305,85,700,72,1,1,1,NJJN2203.pdf,00082955.tif,2015,0,1,0,ORIGINAL,06,11,20250,016001,0160,0290894,029,5,397,0,,N,2,2015-016001
6,36,NY,6,01,6,6,RYANS HORN,7466,36,1600,1109,0146,4,1,1,2,2,2,1530,3551,3531,2,2,2,6,0,0,1,0,0,1,0,2,4046,7127,30,200,65,1,2,1,NYJN1109.pdf,00082970.tif,2015,0,1,0,ORIGINAL,06,14,20253,016401,0164,1030146,103,4,407,0,,Y,2,2015-016401
6,36,NY,6,01,6,6,MUD HOLE,7517,36,1550,1212,1780,2,1,1,2,2,2,1500,3551,9996,2,2,4,7,0,0,1,0,1,0,0,4,4010,7335,40,180,98,1,2,1,NYJN1212.pdf,00082982.tif,2015,0,1,0,ORIGINAL,06,14,20253,016701,0167,1031780,103,4,409,0,,Y,2,2015-016701
6,51,VA,6,01,6,6,NORTH OF CIGAR,7617,51,1745,1201,0387,2,1,1,2,2,2,1740,1050,4711,2,2,6,6,0,0,1,1,0,0,0,5,3630,7450,60,600,73,1,2,1,VAJN1201.pdf,00082986.tif,2015,0,0,0,ORIGINAL,06,13,20252,016801,0168,8100387,810,7,432,0,,N,1,2015-016801
6,51,VA,6,02,6,6,NORFOLK CANYON,7617,51,1810,1201,0387,2,1,1,2,1,1,1805,4711,1050,2,2,7,6,0,1,1,1,0,0,0,5,3705,7435,78,1200,75,1,2,1,VAJN1201.pdf,00082988.tif,2015,0,0,0,ORIGINAL,06,13,20252,016802,0168,8100387,810,7,431,0,,Y,1,2015-016802
6,24,MD,6,01,6,6,WASHINGTON CANYON,7614,51,1745,1202,1199,7,2,2,2,3,1,1735,4711,1050,2,2,7,8,0,1,1,1,0,0,0,6,3729,7430,60,300,71,2,1,1,VAJN1202.pdf,00083006.tif,2015,0,1,0,ORIGINAL,06,13,20252,016901,0169,0011199,001,7,433,0,,Y,2,2015-016901
6,51,VA,6,02,6,6,WASHINGTON CANYON,7614,51,1810,1202,0024,7,1,1,2,2,1,1750,4711,4641,2,2,11,9,0,1,1,1,0,0,0,7,3750,7350,70,900,71,1,1,1,VAJN1202.pdf,00083008.tif,2015,0,0,0,ORIGINAL,06,13,20252,016902,0169,0010024,001,7,434,0,,Y,1,2015-016902
6,51,VA,6,01,6,6,NORFOLK CANYON,6783,51,1620,1203,0025,7,1,1,2,2,1,1618,1050,9996,2,2,7,6,0,1,1,1,0,0,0,5,3705,7435,64,490,74,1,2,1,VAJN1203.pdf,00082992.tif,2015,1,0,0,REVISED,06,14,20253,017001,0170,0010025,001,7,435,0,,Y,2,2015-017001
6,51,VA,6,02,6,6,NORFOLK CANYON,6783,51,1750,1203,0025,7,1,1,2,2,7,1742,4711,9996,2,2,8,5,0,1,1,1,0,0,0,4,3705,7435,60,800,98,1,2,1,VAJN1203.pdf,00082994.tif,2015,0,1,0,ORIGINAL,06,14,20253,017002,0170,0010025,001,7,436,0,,Y,2,2015-017002
6,51,VA,6,01,6,6,POOR MANS CANYON,7614,51,1555,2115,0039,8,1,2,1,3,1,1545,4691,4711,2,2,6,7,0,0,1,1,0,0,0,6,3752,7406,67,1200,70,1,1,1,VAJN2115.pdf,00082998.tif,2015,0,1,0,ORIGINAL,06,12,20251,017101,0171,0010039,001,7,470,0,,Y,2,2015-017101
6,25,MA,6,01,6,6,STELLWAGEN BANK N,7496,25,1600,1202,9038,9,1,2,1,3,7,1500,4811,9996,2,2,1,8,1,0,1,0,1,1,0,4,4225,7025,28,280,54,1,2,2,MAJN1202.pdf,00083014.tif,2015,0,1,0,ORIGINAL,06,14,20253,017501,0175,0239038,023,2,332,0,,Y,2,2015-017501
6,34,NJ,6,01,6,6,ELEPHANT TRUNK,7361,34,1620,1110,0386,11,1,1,2,2,6,1530,4711,4691,2,2,4,7,0,1,1,1,0,0,0,4,3835,7405,65,500,70,1,2,2,NJJN1110.pdf,00083020.tif,2015,0,1,0,ORIGINAL,06,14,20253,017701,0177,0090386,009,5,364,0,,N,2,2015-017701
6,34,NJ,6,02,6,6,WILMINGTON CANYON,7361,34,1630,1110,0386,11,1,1,2,2,2,1500,4711,4691,2,2,10,6,0,1,1,1,0,0,0,4,3824,7327,70,625,72,1,2,1,NJJN1110.pdf,00083021.tif,2015,0,0,0,ORIGINAL,06,14,20253,017702,0177,0090386,009,5,363,0,,Y,2,2015-017702
6,34,NJ,6,03,6,6,MISTY BLUE,7361,34,1435,1110,0386,11,1,1,2,2,2,1435,3551,9996,2,2,4,5,0,0,1,0,1,0,0,4,9998,9998,30,120,68,1,2,1,NJJN1110.pdf,00083023.tif,2015,0,0,0,ORIGINAL,06,14,20253,017703,0177,0090386,009,5,357,0,,Y,2,2015-017703
6,34,NJ,6,04,6,6,WILMINGTON CANYON,7361,34,1700,1110,0051,11,1,1,2,2,1,1630,4711,1050,2,2,7,6,0,0,1,1,0,0,0,5,3824,7327,70,400,72,2,2,1,NJJN1110.pdf,00083025.tif,2015,0,0,0,ORIGINAL,06,14,20253,017704,0177,0090051,009,5,361,0,,Y,1,2015-017704
6,34,NJ,6,05,6,6,WILMINGTON CANYON,7361,34,1710,1110,0051,11,1,1,2,2,2,1430,4711,9996,2,2,7,7,0,1,1,1,0,0,0,3,3824,7327,70,360,70,1,2,1,NJJN1110.pdf,00083027.tif,2015,0,0,0,ORIGINAL,06,14,20253,017705,0177,0090051,009,5,360,0,,Y,2,2015-017705
6,34,NJ,6,06,6,6,ELEPHANT TRUNK,7361,34,1720,1110,1671,11,1,1,2,2,1,1615,3551,9996,2,2,4,5,0,0,1,0,1,0,0,2,3835,7405,40,170,72,1,2,1,NJJN1110.pdf,00083029.tif,2015,0,0,0,ORIGINAL,06,14,20253,017706,0177,0091671,009,5,358,0,,Y,2,2015-017706
6,34,NJ,6,07,6,6,WILMINGTON CANYON,7361,34,1740,1110,1131,11,1,1,2,2,1,1735,4711,1050,2,2,9,7,0,1,1,1,0,0,0,9,3824,7327,70,400,72,1,2,1,NJJN1110.pdf,00083031.tif,2015,0,0,0,ORIGINAL,06,14,20253,017707,0177,0091131,009,5,359,0,,Y,2,2015-017707
6,34,NJ,6,08,6,6,WILMINGTON CANYON,7361,34,1745,1110,1131,11,1,2,2,3,1,1615,4691,3551,2,12,11,21,0,1,1,1,0,0,0,3,3824,7327,70,800,74,1,2,1,NJJN1110.pdf,00083033.tif,2015,0,0,0,ORIGINAL,06,14,20253,017708,0177,0091131,009,5,362,0,,Y,2,2015-017708
4000,34,NJ,SOUTH JERSEY SHARK TOURNAMENT,01,6,6,19 FATHOM LUMP,6013,34,1450,1202,0900,3,1,1,2,2,1,1430,3551,9996,1,2,4,7,0,0,1,0,1,0,0,6,3830,7420,40,110,66,1,1,1,NJJN1202.pdf,00083038.tif,2015,0,0,0,ORIGINAL,06,13,20252,017801,0178,0090900,009,5,112,0,,Y,2,2015-017801
4000,24,MD,SOUTH JERSEY SHARK TOURNAMENT,02,6,6,28 MILE WRECK,6013,34,1730,1202,0385,3,1,1,2,2,2,1700,3551,9996,1,2,4,7,0,0,1,0,1,0,0,6,3900,7405,38,125,67,1,2,1,NJJN1202.pdf,00083040.tif,2015,0,0,0,ORIGINAL,06,13,20252,017802,0178,0090385,009,5,116,0,,Y,2,2015-017802
4000,34,NJ,SOUTH JERSEY SHARK TOURNAMENT,03,6,6,CIGAR,6013,34,1745,1202,0900,3,1,1,2,2,1,1620,3551,9996,1,2,4,6,0,0,1,0,1,0,0,6,3806,7410,35,130,68,1,2,1,NJJN1202.pdf,00083042.tif,2015,0,1,0,ORIGINAL,06,13,20252,017803,0178,0090900,009,5,115,0,,Y,2,2015-017803
4000,34,NJ,SOUTH JERSEY SHARK TOURNAMENT,04,6,6,EAST LUMP,6013,34,1815,1202,0900,3,1,1,2,2,1,1730,3531,3551,1,2,4,7,0,0,1,0,1,0,0,5,3848,7424,20,100,66,2,2,1,NJJN1202.pdf,00083044.tif,2015,0,1,0,ORIGINAL,06,13,20252,017804,0178,0090900,009,5,111,0,,Y,2,2015-017804
4000,34,NJ,SOUTH JERSEY SHARK TOURNAMENT,05,6,6,CIGAR,6013,34,1900,1202,0900,3,1,1,2,2,1,1800,3551,9996,1,2,4,7,0,0,1,0,1,0,0,5,3806,7410,38,150,66,1,1,1,NJJN1202.pdf,00083046.tif,2015,1,1,0,ORIGINAL,06,13,20252,017805,0178,0090900,009,5,113,0,,Y,2,2015-017805
4000,34,NJ,SOUTH JERSEY SHARK TOURNAMENT,06,6,6,CIGAR 750 SQ,6013,34,1930,1202,0385,3,1,1,2,2,1,1900,3551,9996,1,2,4,8,0,0,1,0,1,0,0,6,3855,7355,42,140,68,1,2,1,NJJN1202.pdf,00083048.tif,2015,0,0,0,ORIGINAL,06,13,20252,017806,0178,0090385,009,5,109,0,,Y,2,2015-017806
6,34,NJ,6,07,6,6,NORTH PACIFIC WRECK,6013,34,1945,1202,0385,3,1,2,1,3,1,1900,3551,3531,2,2,4,8,0,1,1,0,1,0,0,6,3838,7423,20,115,68,1,2,2,NJJN1202.pdf,00083050.tif,2015,1,0,0,ORIGINAL,06,13,20252,017807,0178,0090385,009,5,365,0,,N,2,2015-017807
4000,34,NJ,SOUTH JERSEY SHARK TOURNAMENT,08,6,6,48 EAST 24F,6013,34,1955,1202,0385,3,1,1,2,2,1,1950,3551,9996,1,2,4,7,0,0,1,0,1,0,0,3,9998,9998,48,125,68,1,2,1,NJJN1202.pdf,00083051.tif,2015,1,0,0,ORIGINAL,06,13,20252,017808,0178,0090385,009,5,110,0,,Y,2,2015-017808
4000,34,NJ,SOUTH JERSEY SHARK TOURNAMENT,09,6,6,HOT DOG NOTCH,6013,34,2000,1202,0385,3,1,1,2,2,6,1955,3551,9996,1,1,4,8,0,0,1,0,1,0,0,4,3806,7417,56,125,68,1,2,1,NJJN1202.pdf,00083053.tif,2015,0,1,0,ORIGINAL,06,13,20252,017809,0178,0090385,009,5,117,0,,N,2,2015-017809
4000,34,NJ,SOUTH JERSEY SHARK TOURNAMENT,10,6,6,CIGAR,6013,34,2030,1202,0385,3,1,1,2,2,1,2000,3551,9996,1,2,4,7,0,0,1,0,1,0,0,10,3806,7410,38,117,68,1,2,2,NJJN1202.pdf,00083055.tif,2015,0,0,0,ORIGINAL,06,13,20252,017810,0178,0090385,009,5,114,1,Q23;Q23;,Y,2,2015-017810
6,34,NJ,6,01,6,BOTTOM FISHING,60 FOOT SLOUGH,7370,34,1815,2118,0900,3,1,2,1,3,1,1730,3591,9996,2,1,2,5,0,0,1,0,0,0,1,6,9998,9998,4,60,69,1,2,1,NJJN2118.pdf,00083062.tif,2015,0,1,0,ORIGINAL,06,17,20256,018901,0189,0090900,009,5,382,1,Q23;,N,2,2015-018901
6,51,VA,6,01,6,6,NORFOLK CANYON,6783,51,1650,2103,0024,7,1,2,1,3,1,1640,4711,1050,2,2,8,7,0,1,1,1,0,0,0,4,3705,7435,60,300,76,1,2,1,VAJN2103.pdf,00083066.tif,2015,1,0,0,ORIGINAL,06,16,20255,019201,0192,0010024,001,7,459,0,,N,1,2015-019201
6,51,VA,6,01,6,6,NORFOLK CANYON,6936,51,1715,2113,1199,7,1,2,1,3,1,1700,4711,1050,2,2,7,8,0,1,1,1,0,0,0,6,3705,7435,45,360,74,1,1,1,VAJN2113.pdf,00083070.tif,2015,0,0,0,ORIGINAL,06,17,20256,019301,0193,0011199,001,7,469,0,,N,1,2015-019301
6,51,VA,6,01,6,6,200 LINE,7617,51,1701,2120,0091,1,1,1,2,2,1,1651,2161,1050,2,12,7,8,0,0,1,1,0,0,0,4,9998,9998,65,300,80,2,2,1,VAJN2120.pdf,00083074.tif,2015,0,1,0,ORIGINAL,06,16,20255,019401,0194,8100091,810,7,473,1,Q27;,Y,1,2015-019401
6,51,VA,6,02,6,6,050 BY THE CIGAR,7617,51,1750,2120,0091,1,1,1,2,2,1,1731,2171,1050,2,12,7,8,0,0,1,1,0,0,0,5,3630,7450,60,250,79,1,2,1,VAJN2120.pdf,00083076.tif,2015,0,0,0,ORIGINAL,06,16,20255,019402,0194,8100091,810,7,472,0,,Y,1,2015-019402
6,51,VA,6,01,6,6,NORFOLK CANYON,7415,51,1800,2202,0091,1,1,1,2,2,2,1755,4711,9996,2,2,7,7,0,0,1,1,0,0,0,4,3705,7435,65,600,72,1,2,1,VAJN2202.pdf,00083080.tif,2015,0,0,0,ORIGINAL,06,17,20256,019701,0197,8100091,810,7,500,0,,N,1,2015-019701
6,51,VA,6,02,6,6,CIGAR,7415,51,1815,2202,0002,1,1,2,1,3,1,1800,4711,2171,2,2,10,8,0,1,1,1,0,0,0,10,3630,7450,60,1200,75,1,1,1,VAJN2202.pdf,00083082.tif,2015,1,0,0,ORIGINAL,06,17,20256,019702,0197,8100002,810,7,499,1,Q23;,N,1,2015-019702
6,37,NC,6,01,6,6,C BOUY,7415,51,1620,2213,0088,3,1,2,1,3,1,1300,3591,9996,2,2,5,6,1,0,0,0,1,0,0,6,9998,9998,10,60,81,1,1,1,VAJN2213.pdf,00083086.tif,2015,0,1,0,ORIGINAL,06,16,20255,019801,0198,8100088,810,7,522,1,Q27;,Y,2,2015-019801
6,51,VA,6,02,6,6,200 LINE,7415,51,1700,2213,0088,3,1,2,1,3,1,1649,4711,1050,2,2,8,8,0,0,1,1,0,0,0,6,9998,9998,65,6000,79,1,2,1,VAJN2213.pdf,00083088.tif,2015,0,0,0,ORIGINAL,06,16,20255,019802,0198,8100088,810,7,521,0,,Y,1,2015-019802
6,51,VA,6,03,6,6,CIGAR,7415,51,1742,2213,0088,3,1,2,1,3,1,1730,30,1050,2,2,12,12,0,1,1,1,0,0,0,6,3630,7450,54,120,79,1,2,1,VAJN2213.pdf,00083090.tif,2015,0,0,0,ORIGINAL,06,16,20255,019803,0198,8100088,810,7,519,0,,Y,1,2015-019803
6,51,VA,6,04,6,6,200 LINE,7415,51,1758,2213,0088,3,1,2,1,3,1,1740,4656,1050,2,2,9,9,0,0,1,1,0,0,0,6,9998,9998,65,1200,79,1,1,1,VAJN2213.pdf,00083092.tif,2015,0,0,0,ORIGINAL,06,16,20255,019804,0198,8100088,810,7,520,0,,Y,1,2015-019804
6,51,VA,6,01,6,6,300 LINE,7421,51,1710,2214,0088,3,1,1,2,3,1,1650,1050,2171,2,2,11,6,0,1,0,1,0,0,0,6,9998,9998,55,300,77,1,1,1,VAJN2214.pdf,00083096.tif,2015,1,0,0,ORIGINAL,06,17,20256,019901,0199,8100088,810,7,524,0,,Y,1,2015-019901
6,51,VA,6,02,6,6,CIGAR,7421,51,1720,2214,0088,3,1,2,1,3,1,1700,2171,9996,2,2,6,7,0,1,0,1,0,0,0,5,3630,7450,65,120,78,1,2,1,VAJN2214.pdf,00083098.tif,2015,0,0,0,ORIGINAL,06,17,20256,019902,0199,8100088,810,7,523,0,,Y,2,2015-019902
6,54,WV,6,01,6,6,PARKING LOT,6555,51,1645,2132,0039,8,3,1,2,2,2,1640,4656,1050,2,2,6,8,0,0,1,1,0,0,0,3,3739,7453,50,160,72,2,2,1,VAJN2132.pdf,00083102.tif,2015,1,0,0,ORIGINAL,06,18,20257,020101,0201,0010039,001,7,482,0,,N,2,2015-020101
6,51,VA,6,01,6,6,ATLANTIC OCEAN,2836,51,1700,2209,0088,3,1,2,1,3,1,1650,7777,9996,2,2,8,8,0,0,1,1,0,0,0,6,9998,9998,75,1800,78,1,1,1,VAJN2209.pdf,00083106.tif,2015,0,0,0,ORIGINAL,06,18,20257,020501,0205,8100088,810,7,511,0,,Y,2,2015-020501
6,51,VA,6,02,6,6,SE CIGAR,2836,51,1728,2209,0088,3,1,2,1,3,1,1708,7777,9996,2,2,10,8,0,0,1,1,0,0,0,6,3630,7450,60,300,80,1,1,1,VAJN2209.pdf,00083108.tif,2015,0,0,0,ORIGINAL,06,18,20257,020502,0205,8100088,810,7,512,1,Q27;,Y,1,2015-020502
6,51,VA,6,03,6,6,NORFOLK CANYON,2836,51,1814,2209,0088,3,1,2,1,3,1,1800,4656,9996,2,2,8,12,0,0,1,1,0,0,0,4,3705,7435,50,240,80,1,1,1,VAJN2209.pdf,00083110.tif,2015,1,0,0,ORIGINAL,06,18,20257,020503,0205,8100088,810,7,510,1,Q27;,Y,1,2015-020503
6,37,NC,6,04,6,6,100 LINE,2836,51,1846,2209,0088,3,1,2,1,3,1,1825,2171,9996,2,12,8,7,0,0,1,1,0,0,0,6,9998,9998,60,270,78,1,2,1,VAJN2209.pdf,00083112.tif,2015,0,1,0,ORIGINAL,06,18,20257,020504,0205,8100088,810,7,513,0,,Y,1,2015-020504
6,24,MD,6,01,6,6,BALTIMORE CANYON,6936,24,1725,2207,1493,5,1,2,1,3,1,1715,4711,1050,2,2,17,8,0,1,1,1,0,0,0,6,3820,7345,63,420,74,1,1,1,MDJN2207.pdf,00083116.tif,2015,0,0,0,ORIGINAL,06,18,20257,020701,0207,0471493,047,6,324,1,Q19;,Y,1,2015-020701
6,24,MD,6,02,6,6,BALTIMORE CANYON,6936,24,1740,2207,1493,5,1,2,1,3,1,1725,7777,9996,2,2,12,10,0,1,1,1,0,0,0,6,3820,7345,55,1200,74,1,2,1,MDJN2207.pdf,00083118.tif,2015,0,0,0,ORIGINAL,06,18,20257,020702,0207,0471493,047,6,323,0,,N,1,2015-020702
6,12,FL,6,03,6,6,WASHINGTON CANYON,6936,24,1800,2207,1493,5,1,1,2,2,6,1745,4711,9996,2,12,8,10,0,1,1,1,0,0,0,4,3727,7427,55,300,75,1,2,1,MDJN2207.pdf,00083120.tif,2015,1,1,0,ORIGINAL,06,18,20257,020703,0207,0471493,047,6,327,0,,N,1,2015-020703
6,24,MD,6,04,6,6,WASHINGTON CANYON,6936,24,1820,2207,1493,5,1,1,2,2,1,1745,4711,9996,2,12,10,8,0,1,1,1,0,0,0,4,3727,7427,65,300,72,1,2,1,MDJN2207.pdf,00083122.tif,2015,0,0,0,ORIGINAL,06,18,20257,020704,0207,0471493,047,6,322,0,,Y,2,2015-020704
6,24,MD,6,05,6,6,WASHINGTON CANYON,6936,24,1825,2207,1493,5,1,1,2,2,1,1810,7777,9996,2,12,8,8,0,1,1,1,0,0,0,4,3727,7427,60,600,74,1,2,1,MDJN2207.pdf,00083124.tif,2015,1,0,0,ORIGINAL,06,18,20257,020705,0207,0471493,047,6,325,0,,Y,2,2015-020705
6,24,MD,6,06,6,6,WASHINGTON CANYON,6936,24,1900,2207,1493,5,1,2,1,3,1,1840,4711,9996,2,2,12,8,0,1,1,1,0,0,0,6,3727,7427,60,300,75,1,2,1,MDJN2207.pdf,00083126.tif,2015,0,0,0,ORIGINAL,06,18,20257,020706,0207,0471493,047,6,326,0,,Y,1,2015-020706
6,12,FL,6,01,6,6,ATLANTIC OCEAN,7466,36,1655,2109,0137,4,1,1,2,8,6,1200,4691,9996,2,1,5,2,0,0,1,1,0,0,0,5,9998,9998,90,1800,72,1,1,1,NYJN2109.pdf,00083131.tif,2015,0,1,0,ORIGINAL,06,18,20257,020901,0209,1030137,103,4,413,1,Q15;,N,2,2015-020901
6,51,VA,6,01,6,6,CIGAR,7617,51,1651,2123,0002,1,1,1,2,2,1,1642,2171,1050,2,12,7,7,0,1,1,1,0,0,0,4,3630,7450,61,240,76,1,2,1,VAJN2123.pdf,00083135.tif,2015,0,0,0,ORIGINAL,06,18,20257,021101,0211,8100002,810,7,474,0,,Y,1,2015-021101
6,51,VA,6,02,6,6,DUMP SITE,7617,51,1738,2123,0002,1,1,2,1,3,1,1730,4941,3591,2,2,6,6,1,0,1,0,1,0,0,6,9998,9998,5,50,76,1,2,1,VAJN2123.pdf,00083137.tif,2015,1,1,0,ORIGINAL,06,18,20257,021102,0211,8100002,810,7,475,0,,Y,2,2015-021102
6,51,VA,6,03,6,6,50 MILES SE,7617,51,1826,2123,0091,1,1,1,2,2,1,1530,4711,4691,2,2,7,8,0,1,1,1,0,1,0,4,9998,9998,55,475,74,1,2,1,VAJN2123.pdf,00083139.tif,2015,0,1,0,ORIGINAL,06,18,20257,021103,0211,8100091,810,7,476,0,,Y,1,2015-021103
6,24,MD,6,01,6,6,BALTIMORE CANYON,6447,10,1543,1103,1599,2,1,1,2,2,1,1530,7777,3591,2,12,14,6,0,1,1,1,1,0,0,8,3814,7350,70,1500,70,1,2,1,DEJN1103.pdf,00083143.tif,2015,1,1,0,ORIGINAL,06,14,20253,021301,0213,0051599,005,6,147,1,Q19;,Y,2,2015-021301
6,10,DE,6,02,6,6,WILMINGTON CANYON,6447,10,1555,1103,1599,2,1,1,2,2,1,1545,4656,9996,2,2,4,22,0,1,1,1,1,0,0,5,3824,7327,75,6000,74,1,2,1,DEJN1103.pdf,00083145.tif,2015,0,1,0,ORIGINAL,06,14,20253,021302,0213,0051599,005,6,160,0,,Y,2,2015-021302
6,10,DE,6,03,6,6,WILMINGTON CANYON,6447,10,1557,1103,1599,2,1,1,2,2,6,1430,4656,9996,2,2,7,9,0,0,1,1,0,0,0,4,3824,7327,78,2000,71,1,2,1,DEJN1103.pdf,00083147.tif,2015,0,1,0,ORIGINAL,06,14,20253,021303,0213,0051599,005,6,165,0,,N,2,2015-021303
