stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
24,02,1201,74,0,,6936,5,1,5,2020,06,20,007802,0471493,0,1,1,MDJN1201.pdf,00146350.tif,ORIGINAL,WAHOO,4720,0078,2,1,1,0,0,0,0,2,2020-007802
24,02,1201,72,0,,6936,5,1,5,2020,06,20,007802,0471493,0,1,1,MDJN1201.pdf,00146350.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0078,3,0,0,3,0,0,0,2,2020-007802
24,03,1201,75,0,,6936,5,1,5,2020,06,20,007803,0471493,0,0,2,MDJN1201.pdf,00146352.tif,ORIGINAL,YFT,4711,0078,1,2,2,0,0,0,0,3,2020-007803
24,04,1201,76,0,,6936,5,1,5,2020,06,20,007804,0471493,0,0,1,MDJN1201.pdf,00146354.tif,ORIGINAL,YFT,4711,0078,1,5,5,0,0,0,0,2,2020-007804
24,05,1201,77,0,,6936,5,1,2,2020,06,20,007805,0471493,0,0,2,MDJN1201.pdf,00146356.tif,ORIGINAL,YFT,4711,0078,1,6,6,0,0,0,0,2,2020-007805
24,06,1201,80,0,,6936,5,1,7,2020,06,20,007806,0471493,0,0,2,MDJN1201.pdf,00146358.tif,ORIGINAL,YFT,4711,0078,1,17,17,0,0,0,0,2,2020-007806
24,06,1201,79,0,,6936,5,1,7,2020,06,20,007806,0471493,0,0,2,MDJN1201.pdf,00146358.tif,ORIGINAL,BIGEYE TUNA,4691,0078,2,4,4,0,0,0,0,2,2020-007806
24,06,1201,78,0,,6936,5,1,7,2020,06,20,007806,0471493,0,0,2,MDJN1201.pdf,00146358.tif,ORIGINAL,SKIPJACK TUNA,4661,0078,3,0,0,1,0,0,0,2,2020-007806
24,07,1201,81,0,,6936,5,1,8,2020,06,20,007807,0471493,0,0,2,MDJN1201.pdf,00146360.tif,ORIGINAL,YFT,4711,0078,1,3,0,0,0,0,0,3,2020-007807
24,08,1201,82,0,,6936,5,1,6,2020,06,20,007808,0471493,0,0,1,MDJN1201.pdf,00146362.tif,ORIGINAL,YFT,4711,0078,1,5,5,0,0,0,0,3,2020-007808
24,09,1201,83,0,,6936,5,1,4,2020,06,20,007809,0471493,0,0,2,MDJN1201.pdf,00146364.tif,ORIGINAL,YFT,4711,0078,1,2,2,0,0,0,0,2,2020-007809
24,10,1201,85,0,,6936,5,1,6,2020,06,20,007810,0471493,0,0,2,MDJN1201.pdf,00146366.tif,ORIGINAL,YFT,4711,0078,1,1,1,0,0,0,0,2,2020-007810
24,10,1201,84,0,,6936,5,1,6,2020,06,20,007810,0471493,0,0,2,MDJN1201.pdf,00146366.tif,ORIGINAL,BIGEYE TUNA,4691,0078,2,1,1,0,0,0,0,2,2020-007810
24,13,1201,87,0,,6936,5,1,3,2020,06,20,007813,0471493,0,0,2,MDJN1201.pdf,00146370.tif,ORIGINAL,YFT,4711,0078,1,3,3,0,0,0,0,2,2020-007813
24,13,1201,86,0,,6936,5,1,3,2020,06,20,007813,0471493,0,0,2,MDJN1201.pdf,00146370.tif,ORIGINAL,BLUE MARLIN,2171,0078,2,0,0,1,0,0,0,2,2020-007813
24,15,1201,88,0,,6936,5,1,5,2020,06,20,007815,0471493,0,0,2,MDJN1201.pdf,00146373.tif,ORIGINAL,YFT,4711,0078,1,3,3,0,0,0,0,2,2020-007815
24,01,1204,99,0,,6936,5,1,6,2020,06,21,007901,0471493,0,0,1,MDJN1204.pdf,00146439.tif,ORIGINAL,YFT,4711,0079,1,5,5,0,0,0,0,3,2020-007901
24,01,1204,98,0,,6936,5,1,6,2020,06,21,007901,0471493,0,0,1,MDJN1204.pdf,00146439.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0079,2,0,0,1,0,0,0,3,2020-007901
24,02,1204,101,0,,6936,5,1,6,2020,06,21,007902,0471493,0,0,2,MDJN1204.pdf,00146441.tif,ORIGINAL,YFT,4711,0079,1,18,18,0,0,0,0,3,2020-007902
24,02,1204,100,0,,6936,5,1,6,2020,06,21,007902,0471493,0,0,2,MDJN1204.pdf,00146441.tif,ORIGINAL,BIGEYE TUNA,4691,0079,2,1,1,0,0,0,0,3,2020-007902
24,03,1204,102,0,,6936,5,1,7,2020,06,21,007903,0471493,0,0,2,MDJN1204.pdf,00146443.tif,ORIGINAL,YFT,4711,0079,1,3,3,0,0,0,0,2,2020-007903
24,04,1204,103,0,,6936,5,1,6,2020,06,21,007904,0471493,1,0,1,MDJN1204.pdf,00146445.tif,ORIGINAL,YFT,4711,0079,1,1,1,0,0,0,0,3,2020-007904
24,05,1204,105,0,,6936,5,1,8,2020,06,21,007905,0471493,0,0,1,MDJN1204.pdf,00146447.tif,ORIGINAL,YFT,4711,0079,1,5,5,0,0,0,0,2,2020-007905
24,05,1204,104,0,,6936,5,1,8,2020,06,21,007905,0471493,0,0,1,MDJN1204.pdf,00146447.tif,ORIGINAL,WHITE MARLIN,2161,0079,2,0,0,1,0,0,0,2,2020-007905
24,06,1204,107,0,,6936,5,1,6,2020,06,21,007906,0471493,1,0,1,MDJN1204.pdf,00146449.tif,ORIGINAL,YFT,4711,0079,1,4,4,0,0,0,0,3,2020-007906
24,06,1204,106,0,,6936,5,1,6,2020,06,21,007906,0471493,1,0,1,MDJN1204.pdf,00146449.tif,ORIGINAL,DOLPHIN,1050,0079,2,1,1,0,0,0,0,3,2020-007906
24,01,2106,117,0,,6555,4,3,3,2020,06,19,008001,0470856,0,0,2,MDJN2106.pdf,00146453.tif,ORIGINAL,YFT,4711,0080,1,1,0,0,0,0,0,2,2020-008001
24,01,2106,116,0,,6555,4,3,3,2020,06,19,008001,0470856,0,0,2,MDJN2106.pdf,00146453.tif,ORIGINAL,ATLANTIC BONITO,330,0080,2,0,0,1,0,0,0,2,2020-008001
24,02,2106,118,0,,6555,4,3,4,2020,06,19,008002,0470856,1,0,2,MDJN2106.pdf,00146455.tif,ORIGINAL,YFT,4711,0080,1,5,0,0,0,0,0,2,2020-008002
24,03,2106,119,0,,6555,4,3,3,2020,06,19,008003,0470856,0,0,2,MDJN2106.pdf,00146457.tif,ORIGINAL,DOLPHIN,1050,0080,1,1,0,0,0,0,0,2,2020-008003
24,03,2106,120,0,,6555,4,3,3,2020,06,19,008003,0470856,0,0,2,MDJN2106.pdf,00146457.tif,ORIGINAL,YFT,4711,0080,2,1,0,0,0,0,0,2,2020-008003
24,04,2106,121,0,,6555,4,3,5,2020,06,19,008004,0470856,0,0,2,MDJN2106.pdf,00146459.tif,ORIGINAL,YFT,4711,0080,1,6,0,0,0,0,0,8,2020-008004
24,06,2106,122,0,,6555,4,3,4,2020,06,19,008006,0470856,0,0,2,MDJN2106.pdf,00146462.tif,ORIGINAL,YFT,4711,0080,1,1,0,0,0,0,0,2,2020-008006
24,07,2106,123,0,,6555,4,3,4,2020,06,19,008007,0470856,0,0,2,MDJN2106.pdf,00146464.tif,ORIGINAL,YFT,4711,0080,1,3,0,0,0,0,0,2,2020-008007
24,08,2106,124,0,,6555,4,3,2,2020,06,19,008008,0470856,1,0,2,MDJN2106.pdf,00146466.tif,ORIGINAL,YFT,4711,0080,1,1,0,0,0,0,0,2,2020-008008
24,11,2106,127,0,,6555,4,3,2,2020,06,19,008011,0470856,0,0,2,MDJN2106.pdf,00146470.tif,ORIGINAL,YFT,4711,0080,1,2,0,0,0,0,0,2,2020-008011
24,11,2106,126,0,,6555,4,3,2,2020,06,19,008011,0470856,0,0,2,MDJN2106.pdf,00146470.tif,ORIGINAL,BIGEYE TUNA,4691,0080,2,1,0,0,0,0,0,2,2020-008011
24,11,2106,125,0,,6555,4,3,2,2020,06,19,008011,0470856,0,0,2,MDJN2106.pdf,00146470.tif,ORIGINAL,ATLANTIC BONITO,330,0080,3,1,0,0,0,0,0,2,2020-008011
24,13,2106,129,0,,6555,4,3,4,2020,06,19,008013,0470856,0,0,2,MDJN2106.pdf,00146473.tif,ORIGINAL,YFT,4711,0080,1,5,0,0,0,0,0,2,2020-008013
24,13,2106,128,0,,6555,4,3,4,2020,06,19,008013,0470856,0,0,2,MDJN2106.pdf,00146473.tif,ORIGINAL,SKIPJACK TUNA,4661,0080,2,1,0,0,0,0,0,2,2020-008013
24,14,2106,130,0,,6555,4,3,6,2020,06,19,008014,0470856,0,0,2,MDJN2106.pdf,00146475.tif,ORIGINAL,ALBACORE TUNA,4701,0080,1,1,0,0,0,0,0,2,2020-008014
24,16,2106,132,0,,6555,4,3,4,2020,06,19,008016,0470856,0,0,2,MDJN2106.pdf,00146478.tif,ORIGINAL,YFT,4711,0080,1,3,0,0,0,0,0,2,2020-008016
24,16,2106,131,0,,6555,4,3,4,2020,06,19,008016,0470856,0,0,2,MDJN2106.pdf,00146478.tif,ORIGINAL,BIGEYE TUNA,4691,0080,2,1,0,0,0,0,0,2,2020-008016
24,01,2108,141,0,,6936,5,1,6,2020,06,19,008101,0471493,0,0,1,MDJN2108.pdf,00146482.tif,ORIGINAL,YFT,4711,0081,1,6,6,0,0,0,0,3,2020-008101
24,01,2108,140,0,,6936,5,1,6,2020,06,19,008101,0471493,0,0,1,MDJN2108.pdf,00146482.tif,ORIGINAL,BIGEYE TUNA,4691,0081,2,1,1,0,0,0,0,3,2020-008101
24,02,2108,142,0,,6936,5,1,6,2020,06,19,008102,0471493,0,0,1,MDJN2108.pdf,00146484.tif,ORIGINAL,YFT,4711,0081,1,8,8,0,0,0,0,3,2020-008102
24,03,2108,145,0,,6936,5,1,6,2020,06,19,008103,0471493,0,0,2,MDJN2108.pdf,00146486.tif,ORIGINAL,YFT,4711,0081,1,14,14,2,0,0,0,3,2020-008103
24,03,2108,144,0,,6936,5,1,6,2020,06,19,008103,0471493,0,0,2,MDJN2108.pdf,00146486.tif,ORIGINAL,ALBACORE TUNA,4701,0081,2,1,1,0,0,0,0,3,2020-008103
24,03,2108,143,0,,6936,5,1,6,2020,06,19,008103,0471493,0,0,2,MDJN2108.pdf,00146486.tif,ORIGINAL,DOLPHIN,1050,0081,3,3,3,0,0,0,0,3,2020-008103
24,04,2108,146,0,,6936,5,1,5,2020,06,19,008104,0471493,0,0,1,MDJN2108.pdf,00146488.tif,ORIGINAL,YFT,4711,0081,1,6,6,0,0,0,0,2,2020-008104
24,05,2108,147,0,,6936,5,1,6,2020,06,19,008105,0471493,0,0,1,MDJN2108.pdf,00146490.tif,ORIGINAL,YFT,4711,0081,1,15,15,0,0,0,0,3,2020-008105
24,06,2108,148,0,,6936,5,1,6,2020,06,19,008106,0471493,0,0,2,MDJN2108.pdf,00146492.tif,ORIGINAL,YFT,4711,0081,1,2,2,0,0,0,0,3,2020-008106
24,07,2108,149,0,,6936,5,1,7,2020,06,19,008107,0471493,0,0,2,MDJN2108.pdf,00146494.tif,ORIGINAL,BIGEYE TUNA,4691,0081,1,6,6,0,0,0,0,2,2020-008107
24,08,2108,150,0,,6936,5,1,6,2020,06,19,008108,0471493,0,0,2,MDJN2108.pdf,00146496.tif,ORIGINAL,YFT,4711,0081,1,1,0,0,0,0,0,3,2020-008108
24,09,2108,151,0,,6936,5,1,8,2020,06,19,008109,0471493,0,0,1,MDJN2108.pdf,00146498.tif,ORIGINAL,BIGEYE TUNA,4691,0081,1,2,2,0,0,0,0,2,2020-008109
24,09,2108,152,0,,6936,5,1,8,2020,06,19,008109,0471493,0,0,1,MDJN2108.pdf,00146498.tif,ORIGINAL,YFT,4711,0081,2,3,3,0,0,0,0,2,2020-008109
24,01,2109,153,0,,7681,2,1,4,2020,06,19,008201,0470022,0,0,1,MDJN2109.pdf,00146502.tif,ORIGINAL,YFT,4711,0082,1,3,3,0,0,0,0,2,2020-008201
24,02,2109,155,0,,7681,2,1,6,2020,06,19,008202,0470022,0,0,2,MDJN2109.pdf,00146504.tif,ORIGINAL,YFT,4711,0082,1,8,0,0,0,0,0,2,2020-008202
24,02,2109,154,0,,7681,2,1,6,2020,06,19,008202,0470022,0,0,2,MDJN2109.pdf,00146504.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0082,2,1,0,0,0,0,0,2,2020-008202
24,03,2109,157,0,,7681,2,1,6,2020,06,19,008203,0470022,0,0,1,MDJN2109.pdf,00146506.tif,ORIGINAL,BIGEYE TUNA,4691,0082,1,1,1,0,0,0,0,3,2020-008203
24,03,2109,158,0,,7681,2,1,6,2020,06,19,008203,0470022,0,0,1,MDJN2109.pdf,00146506.tif,ORIGINAL,YFT,4711,0082,2,3,3,0,0,0,0,3,2020-008203
24,03,2109,156,0,,7681,2,1,6,2020,06,19,008203,0470022,0,0,1,MDJN2109.pdf,00146506.tif,ORIGINAL,SKIPJACK TUNA,4661,0082,3,0,0,1,0,0,0,3,2020-008203
24,04,2109,160,0,,7681,2,1,6,2020,06,19,008204,0470024,0,0,2,MDJN2109.pdf,00146508.tif,ORIGINAL,YFT,4711,0082,1,3,0,0,0,0,0,3,2020-008204
24,04,2109,159,0,,7681,2,1,6,2020,06,19,008204,0470024,0,0,2,MDJN2109.pdf,00146508.tif,ORIGINAL,DOLPHIN,1050,0082,2,1,0,0,0,0,0,3,2020-008204
34,01,1102,197,0,,7509,2,1,4,2020,06,20,008301,0011724,0,0,2,NJJN1102.pdf,00146513.tif,ORIGINAL,DUSKY SHARK,4841,0083,1,0,0,1,0,0,0,2,2020-008301
34,02,1102,198,0,,7509,2,1,4,2020,06,20,008302,0011063,1,0,2,NJJN1102.pdf,00146515.tif,ORIGINAL,LITTLE TUNNY,4681,0083,1,1,1,0,0,0,0,2,2020-008302
34,03,1102,200,0,,7509,2,1,3,2020,06,20,008303,0011063,0,0,2,NJJN1102.pdf,00146517.tif,ORIGINAL,LITTLE TUNNY,4681,0083,1,1,0,0,0,0,0,2,2020-008303
34,03,1102,201,0,,7509,2,1,3,2020,06,20,008303,0011063,0,0,2,NJJN1102.pdf,00146517.tif,ORIGINAL,DUSKY SHARK,4841,0083,2,0,0,1,0,0,0,2,2020-008303
34,03,1102,199,0,,7509,2,1,3,2020,06,20,008303,0011063,0,0,2,NJJN1102.pdf,00146517.tif,ORIGINAL,COMMON THRESHER SHARK,3531,0083,3,0,0,1,0,0,0,2,2020-008303
34,04,1102,202,0,,7509,2,1,5,2020,06,20,008304,0011063,1,0,2,NJJN1102.pdf,00146519.tif,ORIGINAL,BLUE SHARK,4931,0083,1,0,0,2,0,0,0,2,2020-008304
34,01,1103,203,0,,6013,6,1,5,2020,06,20,008401,0251808,1,0,2,NJJN1103.pdf,00146524.tif,ORIGINAL,BFT SCHOOL,4677,0084,1,2,0,0,0,0,0,2,2020-008401
34,01,1103,204,0,,6013,6,1,5,2020,06,20,008401,0251808,1,0,2,NJJN1103.pdf,00146524.tif,ORIGINAL,LITTLE TUNNY,4681,0084,2,0,0,1,0,0,0,2,2020-008401
34,02,1103,205,0,,6013,6,1,3,2020,06,20,008402,0251005,0,0,2,NJJN1103.pdf,00146526.tif,ORIGINAL,LITTLE TUNNY,4681,0084,1,0,0,1,0,0,0,2,2020-008402
34,03,1103,206,0,,6013,6,1,3,2020,06,20,008403,0259125,0,0,2,NJJN1103.pdf,00146528.tif,ORIGINAL,SKIPJACK TUNA,4661,0084,1,0,0,6,0,0,0,2,2020-008403
34,04,1103,207,0,,6013,6,1,7,2020,06,20,008404,0259005,0,0,2,NJJN1103.pdf,00146530.tif,ORIGINAL,BFT SCHOOL,4677,0084,1,1,0,0,0,0,0,2,2020-008404
34,01,1104,209,0,,7785,3,1,5,2020,06,20,008501,0090900,1,0,2,NJJN1104.pdf,00146535.tif,ORIGINAL,YFT,4711,0085,1,11,0,2,0,0,0,2,2020-008501
34,01,1104,208,0,,7785,3,1,5,2020,06,20,008501,0090900,1,0,2,NJJN1104.pdf,00146535.tif,ORIGINAL,WHITE MARLIN,2161,0085,2,0,0,1,0,0,0,2,2020-008501
34,02,1104,210,0,,7785,3,1,5,2020,06,20,008502,0090900,0,0,2,NJJN1104.pdf,00146537.tif,ORIGINAL,YFT,4711,0085,1,3,0,0,0,0,0,3,2020-008502
34,03,1104,211,0,,7785,3,1,6,2020,06,20,008503,0090900,1,0,2,NJJN1104.pdf,00146539.tif,ORIGINAL,YFT,4711,0085,1,3,0,0,0,0,0,2,2020-008503
34,04,1104,212,0,,7785,3,1,4,2020,06,20,008504,0090385,0,0,2,NJJN1104.pdf,00146541.tif,ORIGINAL,YFT,4711,0085,1,1,1,0,0,0,0,3,2020-008504
34,05,1104,214,0,,7785,3,1,6,2020,06,20,008505,0090900,0,0,1,NJJN1104.pdf,00146543.tif,ORIGINAL,YFT,4711,0085,1,13,2,5,0,0,0,3,2020-008505
34,05,1104,213,0,,7785,3,1,6,2020,06,20,008505,0090900,0,0,1,NJJN1104.pdf,00146543.tif,ORIGINAL,BIGEYE TUNA,4691,0085,2,1,1,0,0,0,0,3,2020-008505
34,06,1104,215,1,SPECIES;,7785,3,1,4,2020,06,20,008506,0090900,0,1,2,NJJN1104.pdf,00146545.tif,ORIGINAL,BFT,4670,0085,1,1,0,0,0,0,0,2,2020-008506
34,07,1104,216,0,,7785,3,1,4,2020,06,20,008507,0090900,0,0,2,NJJN1104.pdf,00146547.tif,ORIGINAL,BIGEYE TUNA,4691,0085,1,1,1,0,0,0,1,2,2020-008507
34,01,1107,226,0,,7785,11,1,3,2020,06,21,008601,0091672,0,0,1,NJJN1107.pdf,00146553.tif,ORIGINAL,YFT,4711,0086,1,3,3,0,0,0,0,2,2020-008601
34,01,1202,227,0,,6416,10,1,6,2020,06,20,008701,0290279,0,0,2,NJJN1202.pdf,00146558.tif,ORIGINAL,YFT,4711,0087,1,6,0,0,0,0,0,3,2020-008701
34,02,1202,228,0,,6416,10,1,6,2020,06,20,008702,0290894,0,0,2,NJJN1202.pdf,00146560.tif,ORIGINAL,BFT YOUNG SCHOOL,4673,0087,1,0,0,2,0,0,0,3,2020-008702
34,02,1202,229,0,,6416,10,1,6,2020,06,20,008702,0290894,0,0,2,NJJN1202.pdf,00146560.tif,ORIGINAL,YFT,4711,0087,2,11,0,0,0,0,0,3,2020-008702
34,03,1202,232,0,,6416,10,1,4,2020,06,20,008703,0290894,0,0,2,NJJN1202.pdf,00146562.tif,ORIGINAL,BIGEYE TUNA,4691,0087,1,2,0,0,0,0,0,3,2020-008703
34,03,1202,231,0,,6416,10,1,4,2020,06,20,008703,0290894,0,0,2,NJJN1202.pdf,00146562.tif,ORIGINAL,BFT SCHOOL,4677,0087,2,1,0,0,0,0,0,3,2020-008703
34,03,1202,230,0,,6416,10,1,4,2020,06,20,008703,0290894,0,0,2,NJJN1202.pdf,00146562.tif,ORIGINAL,GOLDEN TILEFISH,4467,0087,3,25,0,0,0,0,0,3,2020-008703
34,04,1202,233,0,,6416,10,1,5,2020,06,20,008704,0290894,0,0,1,NJJN1202.pdf,00146564.tif,ORIGINAL,BIGEYE TUNA,4691,0087,1,1,1,0,0,0,0,3,2020-008704
34,04,1202,234,0,,6416,10,1,5,2020,06,20,008704,0290894,0,0,1,NJJN1202.pdf,00146564.tif,ORIGINAL,YFT,4711,0087,2,3,3,0,0,0,0,3,2020-008704
36,01,1107,265,0,,7727,3,1,4,2020,06,20,009101,1030169,0,0,1,NYJN1107.pdf,00146576.tif,ORIGINAL,BIGEYE TUNA,4691,0091,1,1,1,0,0,0,0,3,2020-009101
36,01,1107,264,1,ALIVE;SPECIES;,7727,3,1,4,2020,06,20,009101,1030169,0,0,1,NYJN1107.pdf,00146576.tif,ORIGINAL,BFT,4670,0091,2,0,0,5,0,0,0,3,2020-009101
36,02,1107,266,0,,7727,3,1,2,2020,06,20,009102,1030169,0,0,2,NYJN1107.pdf,00146578.tif,ORIGINAL,BFT SCHOOL,4677,0091,1,1,1,0,0,0,0,2,2020-009102
36,02,1107,267,0,,7727,3,1,2,2020,06,20,009102,1030169,0,0,2,NYJN1107.pdf,00146578.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0091,2,1,1,0,0,0,0,2,2020-009102
36,03,1107,268,0,,7727,3,1,3,2020,06,20,009103,1030175,0,0,2,NYJN1107.pdf,00146580.tif,ORIGINAL,BLUE SHARK,4931,0091,1,0,0,1,0,0,0,3,2020-009103
36,04,1107,269,0,,7727,3,1,7,2020,06,20,009104,1030175,0,0,2,NYJN1107.pdf,00146582.tif,ORIGINAL,BFT SCHOOL,4677,0091,1,1,1,0,0,0,0,2,2020-009104
36,05,1107,270,0,,7727,3,1,4,2020,06,20,009105,1030175,0,0,2,NYJN1107.pdf,00146584.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0091,1,0,0,1,0,0,0,2,2020-009105
36,02,2101,301,0,,7684,5,1,4,2020,06,19,009202,1030133,0,0,1,NYJN2101.pdf,00146590.tif,ORIGINAL,BFT SCHOOL,4677,0092,1,3,3,0,0,0,0,3,2020-009202
36,03,2101,303,0,,7684,5,1,6,2020,06,19,009203,1030133,0,0,1,NYJN2101.pdf,00146592.tif,ORIGINAL,LITTLE TUNNY,4681,0092,1,1,1,0,0,0,0,2,2020-009203
36,03,2101,302,0,,7684,5,1,6,2020,06,19,009203,1030133,0,0,1,NYJN2101.pdf,00146592.tif,ORIGINAL,BFT SCHOOL,4677,0092,2,2,2,3,0,0,0,2,2020-009203
36,04,2101,304,0,,7684,5,1,6,2020,06,19,009204,1030123,0,0,2,NYJN2101.pdf,00146594.tif,ORIGINAL,BFT SMALL MEDIUM,4676,0092,1,1,1,0,0,0,0,2,2020-009204
51,01,1102,371,0,,7661,9,3,3,2020,06,21,009301,8100438,0,0,1,VAJN1102.pdf,00146598.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0093,1,0,0,3,0,0,0,2,2020-009301
51,01,1102,372,0,,7661,9,3,3,2020,06,21,009301,8100438,0,0,1,VAJN1102.pdf,00146598.tif,ORIGINAL,YFT,4711,0093,2,4,4,0,0,0,0,2,2020-009301
51,03,1102,375,0,,7661,9,3,6,2020,06,21,009303,8100438,0,0,2,VAJN1102.pdf,00146601.tif,ORIGINAL,BLUELINE TILEFISH,4440,0093,1,18,0,0,0,0,0,2,2020-009303
51,03,1102,374,0,,7661,9,3,6,2020,06,21,009303,8100438,0,0,2,VAJN1102.pdf,00146601.tif,ORIGINAL,BLACK SEA BASS,3350,0093,2,8,0,0,0,0,0,2,2020-009303
51,03,1102,376,0,,7661,9,3,6,2020,06,21,009303,8100438,0,0,2,VAJN1102.pdf,00146601.tif,ORIGINAL,GOLDEN TILEFISH,4467,0093,3,1,0,0,0,0,0,2,2020-009303
51,03,1102,373,0,,7661,9,3,6,2020,06,21,009303,8100438,0,0,2,VAJN1102.pdf,00146601.tif,ORIGINAL,BLACKBELLY ROSEFISH,2420,0093,4,4,0,0,0,0,0,2,2020-009303
51,01,1107,388,0,,7652,7,3,5,2020,06,20,009501,0010025,0,0,2,VAJN1107.pdf,00146607.tif,ORIGINAL,YFT,4711,0095,1,2,0,0,0,0,0,2,2020-009501
51,01,1107,387,0,,7652,7,3,5,2020,06,20,009501,0010025,0,0,2,VAJN1107.pdf,00146607.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0095,2,0,0,1,0,0,0,2,2020-009501
51,02,1107,391,0,,7652,7,3,5,2020,06,20,009502,0010025,0,0,2,VAJN1107.pdf,00146609.tif,ORIGINAL,YFT,4711,0095,1,3,0,1,0,0,0,2,2020-009502
51,02,1107,389,0,,7652,7,3,5,2020,06,20,009502,0010025,0,0,2,VAJN1107.pdf,00146609.tif,ORIGINAL,DOLPHIN,1050,0095,2,0,0,1,0,0,0,2,2020-009502
51,02,1107,390,0,,7652,7,3,5,2020,06,20,009502,0010025,0,0,2,VAJN1107.pdf,00146609.tif,ORIGINAL,WHITE MARLIN,2161,0095,3,0,0,1,0,0,0,2,2020-009502
51,01,1201,394,0,,7688,2,1,6,2020,06,20,009601,8100265,1,1,1,VAJN1201.pdf,00146613.tif,ORIGINAL,YFT,4711,0096,1,6,6,0,0,0,0,2,2020-009601
51,01,1201,393,0,,7688,2,1,6,2020,06,20,009601,8100265,1,1,1,VAJN1201.pdf,00146613.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0096,2,0,0,1,0,0,0,2,2020-009601
51,01,2106,425,0,,7688,1,1,4,2020,06,19,009701,8100091,0,1,1,VAJN2106.pdf,00146617.tif,ORIGINAL,YFT,4711,0097,1,12,12,0,0,0,0,2,2020-009701
51,02,2106,429,0,,7688,1,1,5,2020,06,19,009702,8100091,0,0,1,VAJN2106.pdf,00146619.tif,ORIGINAL,YFT,4711,0097,1,9,9,0,0,0,0,2,2020-009702
51,02,2106,426,0,,7688,1,1,5,2020,06,19,009702,8100091,0,0,1,VAJN2106.pdf,00146619.tif,ORIGINAL,DOLPHIN,1050,0097,2,10,10,0,0,0,0,2,2020-009702
51,02,2106,427,0,,7688,1,1,5,2020,06,19,009702,8100091,0,0,1,VAJN2106.pdf,00146619.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0097,3,0,0,1,0,0,0,2,2020-009702
51,02,2106,428,0,,7688,1,1,5,2020,06,19,009702,8100091,0,0,1,VAJN2106.pdf,00146619.tif,ORIGINAL,BIGEYE TUNA,4691,0097,4,1,1,0,0,0,0,2,2020-009702
51,03,2106,431,0,,7688,1,1,6,2020,06,19,009703,8100002,0,0,1,VAJN2106.pdf,00146621.tif,ORIGINAL,YFT,4711,0097,1,5,5,0,0,0,0,3,2020-009703
51,03,2106,430,0,,7688,1,1,6,2020,06,19,009703,8100002,0,0,1,VAJN2106.pdf,00146621.tif,ORIGINAL,DOLPHIN,1050,0097,2,2,2,0,0,0,0,3,2020-009703
51,04,2106,433,0,,7688,1,1,6,2020,06,19,009704,8100002,0,0,2,VAJN2106.pdf,00146623.tif,ORIGINAL,YFT,4711,0097,1,2,2,0,0,0,0,3,2020-009704
51,04,2106,432,0,,7688,1,1,6,2020,06,19,009704,8100002,0,0,2,VAJN2106.pdf,00146623.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0097,2,0,0,1,0,0,0,3,2020-009704
51,05,2106,435,0,,7688,1,1,6,2020,06,19,009705,8100091,0,0,1,VAJN2106.pdf,00146625.tif,ORIGINAL,YFT,4711,0097,1,6,6,0,0,0,0,2,2020-009705
51,05,2106,434,0,,7688,1,1,6,2020,06,19,009705,8100091,0,0,1,VAJN2106.pdf,00146625.tif,ORIGINAL,BLUE MARLIN,2171,0097,2,0,0,2,0,0,0,2,2020-009705
51,06,2106,437,0,,7688,1,1,6,2020,06,19,009706,8100002,0,1,1,VAJN2106.pdf,00146627.tif,ORIGINAL,YFT,4711,0097,1,2,2,0,0,0,0,3,2020-009706
51,06,2106,436,0,,7688,1,1,6,2020,06,19,009706,8100002,0,1,1,VAJN2106.pdf,00146627.tif,ORIGINAL,DOLPHIN,1050,0097,2,2,2,0,0,0,0,3,2020-009706
51,07,2106,438,0,,7688,1,1,5,2020,06,19,009707,8100002,0,0,1,VAJN2106.pdf,00146629.tif,ORIGINAL,YFT,4711,0097,1,5,5,0,0,0,0,2,2020-009707
51,02,2107,440,0,,7652,8,1,4,2020,06,19,009802,0010039,0,0,2,VAJN2107.pdf,00146634.tif,ORIGINAL,YFT,4711,0098,1,1,0,0,0,0,1,2,2020-009802
51,02,2107,439,0,,7652,8,1,4,2020,06,19,009802,0010039,0,0,2,VAJN2107.pdf,00146634.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,0098,2,0,0,1,0,0,0,2,2020-009802
51,03,2107,442,0,,7652,8,1,3,2020,06,19,009803,0010039,0,0,2,VAJN2107.pdf,00146636.tif,ORIGINAL,YFT,4711,0098,1,3,0,0,0,0,1,1,2020-009803
