stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,q11a,id
10,02,1102,1,0,,6783,2,1,6,2015,06,13,012402,0051599,0,0,1,DEJN1102.pdf,00082705.tif,ORIGINAL,0,DOLPHIN,1050,0124,2,3,3,0,0,0,3,2015-012402
10,02,1102,2,0,,6783,2,1,6,2015,06,13,012402,0051599,0,0,1,DEJN1102.pdf,00082705.tif,ORIGINAL,0,YFT,4711,0124,1,5,5,0,0,0,3,2015-012402
10,03,1102,3,0,,6783,2,1,3,2015,06,13,012403,0051599,0,0,2,DEJN1102.pdf,00082707.tif,ORIGINAL,0,DOLPHIN,1050,0124,2,2,0,0,0,0,2,2015-012403
10,03,1102,4,0,,6783,2,1,3,2015,06,13,012403,0051599,0,0,2,DEJN1102.pdf,00082707.tif,ORIGINAL,1,YFT,4711,0124,1,0,0,0,0,0,2,2015-012403
10,04,1102,5,0,,6783,2,1,2,2015,06,13,012404,0051599,0,0,2,DEJN1102.pdf,00082709.tif,ORIGINAL,0,DOLPHIN,1050,0124,3,1,0,0,0,0,2,2015-012404
10,04,1102,6,0,,6783,2,1,2,2015,06,13,012404,0051599,1,0,2,DEJN1102.pdf,00082709.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0124,1,1,0,0,0,0,2,2015-012404
10,04,1102,7,0,,6783,2,1,2,2015,06,13,012404,0051599,0,0,2,DEJN1102.pdf,00082709.tif,ORIGINAL,0,YFT,4711,0124,2,1,0,0,0,0,2,2015-012404
10,01,1103,8,0,,6447,2,1,8,2015,06,14,021301,0051599,0,0,2,DEJN1103.pdf,00083144.tif,ORIGINAL,0,BIGEYE TUNA,4691,0213,2,1,0,0,0,0,2,2015-021301
10,01,1103,9,0,,6447,2,1,8,2015,06,14,021301,0051599,0,0,2,DEJN1103.pdf,00083144.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,2,2015-021301
10,02,1103,10,0,,6447,2,1,5,2015,06,14,021302,0051599,1,1,2,DEJN1103.pdf,00083146.tif,ORIGINAL,1,DUSKY SHARK,4841,0213,4,0,0,0,0,0,2,2015-021302
10,02,1103,11,0,,6447,2,1,5,2015,06,14,021302,0051599,0,0,2,DEJN1103.pdf,00083146.tif,ORIGINAL,0,DOLPHIN,1050,0213,2,1,0,0,0,0,2,2015-021302
10,02,1103,12,0,,6447,2,1,5,2015,06,14,021302,0051599,0,0,2,DEJN1103.pdf,00083146.tif,ORIGINAL,0,YFT,4711,0213,1,5,0,0,0,0,2,2015-021302
10,02,1103,13,0,,6447,2,1,5,2015,06,14,021302,0051599,0,0,2,DEJN1103.pdf,00083146.tif,ORIGINAL,1,TIGER SHARK,4911,0213,3,0,0,0,0,0,2,2015-021302
10,03,1103,14,0,,6447,2,1,4,2015,06,14,021303,0051599,0,0,2,DEJN1103.pdf,00083148.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,2,2015-021303
10,05,1103,15,0,,6447,2,1,3,2015,06,14,021305,0051599,1,1,2,DEJN1103.pdf,00083151.tif,ORIGINAL,1,SANDBAR SHARK,4821,0213,1,0,0,0,0,0,2,2015-021305
10,07,1103,16,0,,6447,2,1,3,2015,06,14,021307,0051599,0,0,2,DEJN1103.pdf,00083154.tif,ORIGINAL,3,SUMMER FLOUNDER,1219,0213,1,0,0,0,0,0,2,2015-021307
10,07,1103,17,0,,6447,2,1,3,2015,06,14,021307,0051599,0,0,2,DEJN1103.pdf,00083154.tif,ORIGINAL,2,BLACK SEA BASS,3350,0213,2,0,0,0,0,0,2,2015-021307
10,08,1103,18,0,,6447,2,1,3,2015,06,14,021308,0051599,0,0,2,DEJN1103.pdf,00083156.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,2,2015-021308
10,09,1103,19,0,,6447,2,1,3,2015,06,14,021309,0051599,0,0,2,DEJN1103.pdf,00083158.tif,ORIGINAL,0,DOLPHIN,1050,0213,2,12,0,0,0,0,2,2015-021309
10,09,1103,20,0,,6447,2,1,3,2015,06,14,021309,0051599,0,0,2,DEJN1103.pdf,00083158.tif,ORIGINAL,0,YFT,4711,0213,1,2,0,0,0,0,2,2015-021309
10,11,1103,21,0,,6447,2,1,5,2015,06,14,021311,0051599,1,0,2,DEJN1103.pdf,00083161.tif,ORIGINAL,0,DOLPHIN,1050,0213,2,1,0,0,0,0,2,2015-021311
10,11,1103,22,0,,6447,2,1,5,2015,06,14,021311,0051599,1,0,2,DEJN1103.pdf,00083161.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0213,3,0,0,0,0,0,2,2015-021311
10,11,1103,23,0,,6447,2,1,5,2015,06,14,021311,0051599,1,0,2,DEJN1103.pdf,00083161.tif,ORIGINAL,4,YFT,4711,0213,1,2,0,0,0,0,2,2015-021311
10,12,1103,24,0,,6447,2,1,4,2015,06,14,021312,0051599,0,0,2,DEJN1103.pdf,00083163.tif,ORIGINAL,1,YFT,4711,0213,1,1,0,0,0,0,2,2015-021312
10,13,1103,25,0,,6447,2,1,4,2015,06,14,021313,0051599,0,0,2,DEJN1103.pdf,00083165.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,2,2015-021313
10,14,1103,26,0,,6447,2,1,2,2015,06,14,021314,0051599,0,0,2,DEJN1103.pdf,00083167.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,1,2015-021314
10,15,1103,27,0,,6447,2,1,4,2015,06,14,021315,0051599,0,0,2,DEJN1103.pdf,00083169.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,2,2015-021315
10,16,1103,28,0,,6447,2,1,6,2015,06,14,021316,0051599,0,0,2,DEJN1103.pdf,00083171.tif,ORIGINAL,2,YFT,4711,0213,1,2,0,0,0,0,2,2015-021316
10,17,1103,29,0,,6447,2,1,5,2015,06,14,021317,0051599,0,0,2,DEJN1103.pdf,00083173.tif,ORIGINAL,0,YFT,4711,0213,1,4,0,0,0,0,2,2015-021317
10,18,1103,30,0,,6447,2,1,5,2015,06,14,021318,0051599,0,0,2,DEJN1103.pdf,00083175.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,2,2015-021318
10,19,1103,31,0,,6447,2,1,8,2015,06,14,021319,0051599,0,0,2,DEJN1103.pdf,00083177.tif,ORIGINAL,0,DOLPHIN,1050,0213,2,1,0,0,0,0,3,2015-021319
10,19,1103,32,0,,6447,2,1,8,2015,06,14,021319,0051599,0,0,2,DEJN1103.pdf,00083177.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,3,2015-021319
10,20,1103,33,0,,6447,2,1,4,2015,06,14,021320,0051599,0,1,2,DEJN1103.pdf,00083179.tif,ORIGINAL,0,YFT,4711,0213,1,1,0,0,0,0,3,2015-021320
10,01,1203,34,0,,6447,2,1,3,2015,06,20,023701,0051599,0,0,2,DEJN1203.pdf,00083404.tif,ORIGINAL,0,DOLPHIN,1050,0237,1,4,0,0,0,0,2,2015-023701
10,01,1203,35,0,,6447,2,1,3,2015,06,20,023701,0051599,0,0,2,DEJN1203.pdf,00083404.tif,ORIGINAL,1,WHITE MARLIN,2161,0237,3,0,0,0,0,0,2,2015-023701
10,01,1203,36,0,,6447,2,1,3,2015,06,20,023701,0051599,0,0,2,DEJN1203.pdf,00083404.tif,ORIGINAL,6,YFT,4711,0237,2,0,0,0,0,0,2,2015-023701
10,02,1203,37,0,,6447,2,1,2,2015,06,20,023702,0051599,0,0,2,DEJN1203.pdf,00083406.tif,ORIGINAL,0,DOLPHIN,1050,0237,1,1,0,0,0,0,2,2015-023702
10,03,1203,38,1,KEPT;,6447,2,1,7,2015,06,20,023703,0051599,0,0,2,DEJN1203.pdf,00083408.tif,ORIGINAL,0,BLUEFISH,230,0237,2,80,0,0,0,0,3,2015-023703
10,03,1203,39,0,,6447,2,1,7,2015,06,20,023703,0051599,0,0,2,DEJN1203.pdf,00083408.tif,ORIGINAL,0,ATLANTIC BONITO,330,0237,4,1,0,0,0,0,3,2015-023703
10,03,1203,40,1,KEPT;,6447,2,1,7,2015,06,20,023703,0051599,0,0,2,DEJN1203.pdf,00083408.tif,ORIGINAL,5,SUMMER FLOUNDER,1219,0237,3,6,0,0,0,0,3,2015-023703
10,03,1203,41,0,,6447,2,1,7,2015,06,20,023703,0051599,0,0,2,DEJN1203.pdf,00083408.tif,ORIGINAL,1,COMMON THRESHER SHARK,3531,0237,1,0,0,0,0,0,3,2015-023703
10,04,1203,42,0,,6447,2,1,5,2015,06,20,023704,0051599,0,0,2,DEJN1203.pdf,00083410.tif,ORIGINAL,0,DOLPHIN,1050,0237,1,19,0,0,0,0,3,2015-023704
10,05,1203,43,0,,6447,2,1,3,2015,06,20,023705,0051599,0,0,2,DEJN1203.pdf,00083412.tif,ORIGINAL,0,DOLPHIN,1050,0237,1,5,0,0,0,0,2,2015-023705
10,06,1203,44,0,,6447,2,1,4,2015,06,20,023706,0051599,0,0,2,DEJN1203.pdf,00083414.tif,ORIGINAL,0,DOLPHIN,1050,0237,1,6,0,0,0,0,2,2015-023706
10,07,1203,45,0,,6447,2,1,4,2015,06,20,023707,0051599,0,0,2,DEJN1203.pdf,00083416.tif,ORIGINAL,0,DOLPHIN,1050,0237,2,2,0,0,0,0,2,2015-023707
10,07,1203,46,0,,6447,2,1,4,2015,06,20,023707,0051599,0,0,2,DEJN1203.pdf,00083416.tif,ORIGINAL,0,YFT,4711,0237,1,2,0,0,0,0,2,2015-023707
10,08,1203,47,0,,6447,2,1,5,2015,06,20,023708,0051599,0,0,2,DEJN1203.pdf,00083418.tif,ORIGINAL,0,DOLPHIN,1050,0237,1,2,0,0,0,0,2,2015-023708
10,08,1203,48,0,,6447,2,1,5,2015,06,20,023708,0051599,0,0,2,DEJN1203.pdf,00083418.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0237,2,0,0,0,0,0,2,2015-023708
10,09,1203,49,0,,6447,2,1,5,2015,06,20,023709,0051599,0,0,2,DEJN1203.pdf,00083420.tif,ORIGINAL,0,DOLPHIN,1050,0237,1,3,0,0,0,0,2,2015-023709
10,01,2101,50,0,,6783,2,1,5,2015,06,12,012501,0051599,0,0,2,DEJN2101.pdf,00082714.tif,ORIGINAL,2,DUSKY SHARK,4841,0125,1,0,0,0,0,0,2,2015-012501
10,02,2101,51,0,,6783,2,1,2,2015,06,12,012502,0051599,0,0,1,DEJN2101.pdf,00082716.tif,ORIGINAL,0,DOLPHIN,1050,0125,3,2,2,0,0,0,2,2015-012502
10,02,2101,52,0,,6783,2,1,2,2015,06,12,012502,0051599,0,0,1,DEJN2101.pdf,00082716.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0125,1,0,0,0,0,0,2,2015-012502
10,02,2101,53,0,,6783,2,1,2,2015,06,12,012502,0051599,0,0,1,DEJN2101.pdf,00082716.tif,ORIGINAL,0,YFT,4711,0125,2,2,2,0,0,0,2,2015-012502
10,03,2101,54,0,,6783,2,1,5,2015,06,12,012503,0051599,0,0,2,DEJN2101.pdf,00082718.tif,ORIGINAL,0,DOLPHIN,1050,0125,2,1,1,0,0,0,2,2015-012503
10,03,2101,55,0,,6783,2,1,5,2015,06,12,012503,0051599,0,0,2,DEJN2101.pdf,00082718.tif,ORIGINAL,1,BLUE MARLIN,2171,0125,3,0,0,0,0,0,2,2015-012503
10,03,2101,56,0,,6783,2,1,5,2015,06,12,012503,0051599,0,0,2,DEJN2101.pdf,00082718.tif,ORIGINAL,2,YFT,4711,0125,1,5,5,0,0,0,2,2015-012503
10,04,2101,57,0,,6783,2,1,5,2015,06,12,012504,0051599,0,0,2,DEJN2101.pdf,00082720.tif,ORIGINAL,0,YFT,4711,0125,1,2,2,0,0,0,2,2015-012504
10,05,2101,58,0,,6783,2,1,3,2015,06,12,012505,0051599,0,0,1,DEJN2101.pdf,00082722.tif,ORIGINAL,0,YFT,4711,0125,1,5,5,0,0,0,2,2015-012505
10,06,2101,59,0,,6783,2,1,5,2015,06,12,012506,0051599,0,0,1,DEJN2101.pdf,00082724.tif,ORIGINAL,0,DOLPHIN,1050,0125,2,2,2,0,0,0,2,2015-012506
10,06,2101,60,0,,6783,2,1,5,2015,06,12,012506,0051599,0,0,1,DEJN2101.pdf,00082724.tif,ORIGINAL,0,GOLDEN TILEFISH,4467,0125,3,2,2,0,0,0,2,2015-012506
10,06,2101,61,0,,6783,2,1,5,2015,06,12,012506,0051599,0,0,1,DEJN2101.pdf,00082724.tif,ORIGINAL,0,YFT,4711,0125,1,6,6,0,0,0,2,2015-012506
10,07,2101,62,0,,6783,2,1,5,2015,06,12,012507,0051599,0,0,2,DEJN2101.pdf,00082726.tif,ORIGINAL,0,YFT,4711,0125,1,2,2,0,0,0,2,2015-012507
10,08,2101,63,0,,6783,2,1,3,2015,06,12,012508,0051599,0,0,2,DEJN2101.pdf,00082728.tif,ORIGINAL,0,DOLPHIN,1050,0125,2,3,3,0,0,0,2,2015-012508
10,08,2101,64,0,,6783,2,1,3,2015,06,12,012508,0051599,0,0,2,DEJN2101.pdf,00082728.tif,ORIGINAL,2,WHITE MARLIN,2161,0125,1,0,0,0,0,0,2,2015-012508
10,08,2101,65,0,,6783,2,1,3,2015,06,12,012508,0051599,0,0,2,DEJN2101.pdf,00082728.tif,ORIGINAL,0,YFT,4711,0125,3,1,1,0,0,0,2,2015-012508
10,01,2102,66,0,,6447,2,1,8,2015,06,19,023801,0051599,0,0,2,DEJN2102.pdf,00083424.tif,ORIGINAL,0,DOLPHIN,1050,0238,2,1,0,0,0,0,3,2015-023801
10,01,2102,67,0,,6447,2,1,8,2015,06,19,023801,0051599,0,0,2,DEJN2102.pdf,00083424.tif,ORIGINAL,0,YFT,4711,0238,1,3,0,0,0,0,3,2015-023801
10,02,2102,68,0,,6447,2,1,6,2015,06,19,023802,0051599,0,0,2,DEJN2102.pdf,00083426.tif,ORIGINAL,0,DOLPHIN,1050,0238,3,10,0,0,0,0,3,2015-023802
10,02,2102,69,0,,6447,2,1,6,2015,06,19,023802,0051599,0,0,2,DEJN2102.pdf,00083426.tif,ORIGINAL,1,WHITE MARLIN,2161,0238,2,0,0,0,0,0,3,2015-023802
10,02,2102,70,0,,6447,2,1,6,2015,06,19,023802,0051599,0,0,2,DEJN2102.pdf,00083426.tif,ORIGINAL,5,YFT,4711,0238,1,0,0,0,0,0,3,2015-023802
10,03,2102,71,0,,6447,2,1,5,2015,06,19,023803,0051599,0,0,2,DEJN2102.pdf,00083428.tif,ORIGINAL,0,DOLPHIN,1050,0238,1,10,0,0,0,0,2,2015-023803
10,03,2102,72,0,,6447,2,1,5,2015,06,19,023803,0051599,0,0,2,DEJN2102.pdf,00083428.tif,ORIGINAL,1,WHITE MARLIN,2161,0238,2,0,0,0,0,0,2,2015-023803
10,03,2102,73,0,,6447,2,1,5,2015,06,19,023803,0051599,0,0,2,DEJN2102.pdf,00083428.tif,ORIGINAL,1,BLUE MARLIN,2171,0238,3,0,0,0,0,0,2,2015-023803
10,04,2102,74,0,,6447,2,1,5,2015,06,19,023804,0051599,0,0,2,DEJN2102.pdf,00083430.tif,ORIGINAL,0,DOLPHIN,1050,0238,2,15,0,0,0,0,2,2015-023804
10,04,2102,75,0,,6447,2,1,5,2015,06,19,023804,0051599,0,0,2,DEJN2102.pdf,00083430.tif,ORIGINAL,0,YFT,4711,0238,1,1,0,0,0,0,2,2015-023804
10,05,2102,76,0,,6447,2,1,5,2015,06,19,023805,0051599,0,0,2,DEJN2102.pdf,00083432.tif,ORIGINAL,0,DOLPHIN,1050,0238,2,6,0,0,0,0,2,2015-023805
10,05,2102,77,0,,6447,2,1,5,2015,06,19,023805,0051599,0,0,2,DEJN2102.pdf,00083432.tif,ORIGINAL,0,YFT,4711,0238,1,1,0,0,0,0,2,2015-023805
10,06,2102,78,0,,6447,2,1,2,2015,06,19,023806,0051599,0,0,2,DEJN2102.pdf,00083434.tif,ORIGINAL,0,DOLPHIN,1050,0238,1,2,0,0,0,0,2,2015-023806
10,07,2102,79,0,,6447,2,1,6,2015,06,19,023807,0051599,0,0,2,DEJN2102.pdf,00083436.tif,ORIGINAL,0,YFT,4711,0238,1,1,0,0,0,0,3,2015-023807
10,08,2102,80,0,,6447,2,1,4,2015,06,19,023808,0051599,0,0,2,DEJN2102.pdf,00083438.tif,ORIGINAL,0,DOLPHIN,1050,0238,1,1,0,0,0,0,2,2015-023808
10,08,2102,81,0,,6447,2,1,4,2015,06,19,023808,0051599,0,0,2,DEJN2102.pdf,00083438.tif,ORIGINAL,0,BLACK SEA BASS,3350,0238,3,1,0,0,0,0,2,2015-023808
10,08,2102,82,0,,6447,2,1,4,2015,06,19,023808,0051599,0,0,2,DEJN2102.pdf,00083438.tif,ORIGINAL,0,GOLDEN TILEFISH,4467,0238,2,4,0,0,0,0,2,2015-023808
10,01,2104,83,0,,6447,2,1,6,2015,06,10,007301,0051599,0,0,2,DEJN2104.pdf,00082483.tif,ORIGINAL,0,DOLPHIN,1050,0073,2,1,1,0,0,0,3,2015-007301
10,01,2104,84,0,,6447,2,1,6,2015,06,10,007301,0051599,0,0,2,DEJN2104.pdf,00082483.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0073,3,1,1,0,0,0,3,2015-007301
10,01,2104,85,0,,6447,2,1,6,2015,06,10,007301,0051599,0,0,2,DEJN2104.pdf,00082483.tif,ORIGINAL,0,YFT,4711,0073,1,6,6,0,0,0,3,2015-007301
10,02,2104,86,0,,6447,2,1,3,2015,06,10,007302,0051599,0,0,2,DEJN2104.pdf,00082485.tif,ORIGINAL,2,DUSKY SHARK,4841,0073,1,0,0,0,0,0,2,2015-007302
10,02,2104,87,0,,6447,2,1,3,2015,06,10,007302,0051599,0,0,2,DEJN2104.pdf,00082485.tif,ORIGINAL,1,BLUE SHARK,4931,0073,2,0,0,0,0,0,2,2015-007302
10,03,2104,88,0,,6447,2,1,3,2015,06,10,007303,0051599,0,1,1,DEJN2104.pdf,00082487.tif,ORIGINAL,0,DOLPHIN,1050,0073,2,1,1,0,0,0,2,2015-007303
10,03,2104,89,0,,6447,2,1,3,2015,06,10,007303,0051599,0,1,1,DEJN2104.pdf,00082487.tif,ORIGINAL,1,WHITE MARLIN,2161,0073,3,0,0,0,0,0,2,2015-007303
10,03,2104,90,0,,6447,2,1,3,2015,06,10,007303,0051599,0,1,1,DEJN2104.pdf,00082487.tif,ORIGINAL,2,SKIPJACK TUNA,4661,0073,4,0,0,0,0,0,2,2015-007303
10,03,2104,91,0,,6447,2,1,3,2015,06,10,007303,0051599,0,1,1,DEJN2104.pdf,00082487.tif,ORIGINAL,0,YFT,4711,0073,1,2,2,0,0,0,2,2015-007303
10,04,2104,92,0,,6447,2,1,5,2015,06,10,007304,0051599,0,0,2,DEJN2104.pdf,00082489.tif,ORIGINAL,3,SKIPJACK TUNA,4661,0073,2,0,0,0,0,0,2,2015-007304
10,04,2104,93,0,,6447,2,1,5,2015,06,10,007304,0051599,0,0,2,DEJN2104.pdf,00082489.tif,ORIGINAL,0,YFT,4711,0073,1,5,0,0,0,0,2,2015-007304
10,05,2104,94,0,,6447,2,1,3,2015,06,10,007305,0051599,0,1,2,DEJN2104.pdf,00082491.tif,ORIGINAL,0,DOLPHIN,1050,0073,2,1,0,0,0,0,2,2015-007305
10,05,2104,95,0,,6447,2,1,3,2015,06,10,007305,0051599,0,1,2,DEJN2104.pdf,00082491.tif,ORIGINAL,1,SKIPJACK TUNA,4661,0073,3,0,0,0,0,0,2,2015-007305
10,05,2104,96,0,,6447,2,1,3,2015,06,10,007305,0051599,0,1,2,DEJN2104.pdf,00082491.tif,ORIGINAL,0,YFT,4711,0073,1,2,0,0,0,0,2,2015-007305
10,06,2104,97,0,,6447,2,1,11,2015,06,10,007306,0051599,0,0,2,DEJN2104.pdf,00082493.tif,ORIGINAL,0,ATLANTIC BONITO,330,0073,2,1,0,0,0,0,3,2015-007306
10,06,2104,98,0,,6447,2,1,11,2015,06,10,007306,0051599,1,0,2,DEJN2104.pdf,00082493.tif,ORIGINAL,1,YFT,4711,0073,1,3,0,0,0,0,3,2015-007306
10,01,2202,99,0,,6447,2,1,2,2015,06,15,021401,0051599,0,0,2,DEJN2202.pdf,00083183.tif,ORIGINAL,0,DOLPHIN,1050,0214,2,2,0,0,0,0,3,2015-021401
10,01,2202,100,0,,6447,2,1,2,2015,06,15,021401,0051599,0,0,2,DEJN2202.pdf,00083183.tif,ORIGINAL,1,YFT,4711,0214,1,3,0,0,0,0,3,2015-021401
10,01,2202,101,0,,6447,2,1,2,2015,06,15,021401,0051599,0,0,2,DEJN2202.pdf,00083183.tif,ORIGINAL,1,HAMMERHEAD SHARK,4950,0214,3,0,0,0,0,0,3,2015-021401
10,01,2204,102,0,,6447,2,1,4,2015,06,16,021501,0051599,0,0,2,DEJN2204.pdf,00083187.tif,ORIGINAL,0,DOLPHIN,1050,0215,1,2,2,0,0,0,2,2015-021501
24,02,1102,103,0,,6447,3,1,4,2015,06,06,002602,0470853,0,0,1,MDJN1102.pdf,00082301.tif,ORIGINAL,4,SHORTFIN MAKO SHARK,3551,0026,1,1,1,0,0,0,3,2015-002602
24,02,1102,104,0,,6447,3,1,4,2015,06,06,002602,0470853,0,0,1,MDJN1102.pdf,00082301.tif,ORIGINAL,9,BLUE SHARK,4931,0026,2,0,0,0,0,0,3,2015-002602
24,03,1102,105,0,,6447,3,1,4,2015,06,06,002603,0470853,0,0,2,MDJN1102.pdf,00082303.tif,ORIGINAL,0,BLUEFISH,230,0026,1,6,6,0,0,0,3,2015-002603
24,04,1102,106,0,,6447,3,1,6,2015,06,06,002604,0470853,0,0,1,MDJN1102.pdf,00082305.tif,ORIGINAL,0,BFT SCHOOL,4677,0026,1,1,1,0,0,0,3,2015-002604
24,06,1102,107,0,,6447,3,1,6,2015,06,06,002606,0470853,0,0,2,MDJN1102.pdf,00082308.tif,ORIGINAL,3,SHORTFIN MAKO SHARK,3551,0026,1,1,0,0,0,0,3,2015-002606
24,06,1102,108,0,,6447,3,1,6,2015,06,06,002606,0470853,0,0,2,MDJN1102.pdf,00082308.tif,ORIGINAL,3,BLUE SHARK,4931,0026,2,0,0,0,0,0,3,2015-002606
24,07,1102,109,0,,6447,3,1,5,2015,06,06,002607,0470853,0,0,2,MDJN1102.pdf,00082310.tif,ORIGINAL,0,YFT,4711,0026,1,2,2,0,0,0,2,2015-002607
24,08,1102,110,0,,6447,3,1,6,2015,06,06,002608,0470853,0,0,2,MDJN1102.pdf,00082312.tif,ORIGINAL,0,SKIPJACK TUNA,4661,0026,1,1,0,0,0,0,3,2015-002608
24,01,1103,111,0,,6936,5,1,3,2015,06,20,025001,0471493,0,0,1,MDJN1103.pdf,00083468.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,5,5,0,0,0,2,2015-025001
24,01,1103,112,0,,6936,5,1,3,2015,06,20,025001,0471493,0,0,1,MDJN1103.pdf,00083468.tif,ORIGINAL,2,WHITE MARLIN,2161,0250,2,0,0,0,0,0,2,2015-025001
24,02,1103,113,0,,6936,5,1,2,2015,06,20,025002,0471493,0,0,2,MDJN1103.pdf,00083470.tif,ORIGINAL,0,DOLPHIN,1050,0250,2,2,2,0,0,0,3,2015-025002
24,02,1103,114,0,,6936,5,1,2,2015,06,20,025002,0471493,0,0,2,MDJN1103.pdf,00083470.tif,ORIGINAL,0,YFT,4711,0250,1,3,3,0,0,0,3,2015-025002
24,03,1103,115,0,,6936,5,1,5,2015,06,20,025003,0471493,0,0,2,MDJN1103.pdf,00083472.tif,ORIGINAL,0,DOLPHIN,1050,0250,2,6,0,0,0,0,2,2015-025003
24,03,1103,116,0,,6936,5,1,5,2015,06,20,025003,0471493,0,0,2,MDJN1103.pdf,00083472.tif,ORIGINAL,0,YFT,4711,0250,1,2,0,0,0,0,2,2015-025003
24,04,1103,117,0,,6936,5,1,6,2015,06,20,025004,0471493,0,0,2,MDJN1103.pdf,00083474.tif,ORIGINAL,0,DOLPHIN,1050,0250,2,3,3,0,0,0,3,2015-025004
24,04,1103,118,0,,6936,5,1,6,2015,06,20,025004,0471493,0,0,2,MDJN1103.pdf,00083474.tif,ORIGINAL,0,YFT,4711,0250,1,1,1,0,0,0,3,2015-025004
24,05,1103,119,0,,6936,5,1,6,2015,06,20,025005,0471493,0,0,2,MDJN1103.pdf,00083476.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,1,0,0,0,0,3,2015-025005
24,05,1103,120,0,,6936,5,1,6,2015,06,20,025005,0471493,0,0,2,MDJN1103.pdf,00083476.tif,ORIGINAL,0,YFT,4711,0250,2,3,0,0,0,0,3,2015-025005
24,06,1103,121,0,,6936,5,1,5,2015,06,20,025006,0471493,0,0,1,MDJN1103.pdf,00083478.tif,ORIGINAL,0,DOLPHIN,1050,0250,2,3,3,0,0,0,2,2015-025006
24,06,1103,122,0,,6936,5,1,5,2015,06,20,025006,0471493,0,0,1,MDJN1103.pdf,00083478.tif,ORIGINAL,0,YFT,4711,0250,1,3,3,0,0,0,2,2015-025006
24,07,1103,123,0,,6936,5,1,6,2015,06,20,025007,0471493,0,0,2,MDJN1103.pdf,00083480.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,12,12,0,0,1,2,2015-025007
24,07,1103,124,0,,6936,5,1,6,2015,06,20,025007,0471493,0,0,2,MDJN1103.pdf,00083480.tif,ORIGINAL,1,WHITE MARLIN,2161,0250,2,0,0,0,0,0,2,2015-025007
24,08,1103,125,0,,6936,5,1,5,2015,06,20,025008,0471493,0,0,2,MDJN1103.pdf,00083482.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,4,0,0,0,0,2,2015-025008
24,08,1103,126,0,,6936,5,1,5,2015,06,20,025008,0471493,0,0,2,MDJN1103.pdf,00083482.tif,ORIGINAL,2,WHITE MARLIN,2161,0250,2,0,0,0,0,0,2,2015-025008
24,09,1103,127,0,,6936,5,1,4,2015,06,20,025009,0471493,0,0,2,MDJN1103.pdf,00083484.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,2,0,0,0,0,2,2015-025009
24,10,1103,128,0,,6936,5,1,4,2015,06,20,025010,0471493,0,0,2,MDJN1103.pdf,00083486.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,1,0,0,0,0,2,2015-025010
24,11,1103,129,0,,6936,5,1,5,2015,06,20,025011,0471493,0,0,2,MDJN1103.pdf,00083488.tif,ORIGINAL,0,DOLPHIN,1050,0250,1,2,2,0,0,0,2,2015-025011
24,11,1103,130,0,,6936,5,1,5,2015,06,20,025011,0471493,0,0,2,MDJN1103.pdf,00083488.tif,ORIGINAL,0,YFT,4711,0250,2,1,1,0,0,0,2,2015-025011
24,12,1103,131,0,,6936,5,1,8,2015,06,20,025012,0471493,0,0,1,MDJN1103.pdf,00083490.tif,ORIGINAL,1,DOLPHIN,1050,0250,1,12,12,0,0,0,2,2015-025012
24,13,1103,132,0,,6936,5,1,6,2015,06,20,025013,0471493,0,0,2,MDJN1103.pdf,00083492.tif,ORIGINAL,0,DOLPHIN,1050,0250,2,2,0,0,0,0,2,2015-025013
24,13,1103,133,0,,6936,5,1,6,2015,06,20,025013,0471493,0,0,2,MDJN1103.pdf,00083492.tif,ORIGINAL,0,YFT,4711,0250,1,1,0,0,0,0,2,2015-025013
24,14,1103,134,0,,6936,5,1,7,2015,06,20,025014,0471493,0,0,1,MDJN1103.pdf,00083494.tif,ORIGINAL,1,WHITE MARLIN,2161,0250,2,0,0,0,0,0,2,2015-025014
24,14,1103,135,0,,6936,5,1,7,2015,06,20,025014,0471493,0,0,1,MDJN1103.pdf,00083494.tif,ORIGINAL,0,YFT,4711,0250,1,4,4,0,0,0,2,2015-025014
