tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,species,batch,prep,recno,filestat,s_index,serrflag,sprobfld,id
08,9996,9996,957,6,982,6757,2,1,2011,08,13,1031780,0,0,36,07,1210,1,nyau1210.tif,00041446.tif,4711,0874,0,1,ORIGINAL,330,0,,2011-087407
08,9996,9996,968,6,972,7326,7,1,2011,08,13,0470938,0,0,24,05,1109,1,mdau1109.tif,00041091.tif,4711,0831,0,1,ORIGINAL,269,0,,2011-083105
09,9996,9996,972,6,990,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,12,ORIGINAL,340,0,,2011-091301
09,9996,9996,976,6,999,6416,6,1,2011,08,20,0251050,0,0,34,10,1115,1,njau1115.tif,00042030.tif,4711,0953,0,2,ORIGINAL,293,1,CURVE;,2011-095310
09,9996,9996,983,6,1003,6478,2,1,2011,08,13,0051599,0,0,10,09,1202,1,deau1202.tif,00041693.tif,4711,0904,2,1,ORIGINAL,251,0,,2011-090409
07,9996,9996,986,6,1004,6757,2,1,2011,08,06,1030564,0,0,36,04,1207,1,nyau1207.tif,00040467.tif,4711,0744,0,1,ORIGINAL,320,0,,2011-074404
07,9996,9996,991,6,1010,6447,3,1,2011,08,02,0470853,0,0,24,05,2110,1,mdau2110.tif,00040356.tif,4711,0726,0,1,ORIGINAL,260,0,,2011-072605
08,9996,9996,993,6,1016,7326,7,1,2011,08,13,0470938,0,0,24,06,1109,1,mdau1109.tif,00041093.tif,4711,0831,0,2,ORIGINAL,272,0,,2011-083106
07,9996,9996,1002,6,1013,6447,3,1,2011,08,02,0470853,0,0,24,02,2110,1,mdau2110.tif,00040350.tif,4711,0726,0,3,ORIGINAL,258,0,,2011-072602
09,9996,9996,1004,6,1090,6858,3,1,2011,08,18,1030589,0,1,36,08,2113,1,nyau2113.tif,00041733.tif,4711,0911,0,1,ORIGINAL,334,0,,2011-091108
09,9996,9996,1024,6,1051,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,3,ORIGINAL,299,0,,2011-097101
07,9996,9996,1027,6,1049,6478,2,1,2011,08,06,0051599,0,0,10,03,1101,1,deau1101.tif,00040281.tif,4711,0707,0,1,ORIGINAL,250,0,,2011-070703
09,9996,9996,1027,6,1059,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,4,ORIGINAL,300,0,,2011-097101
07,9996,9996,1029,6,1063,6936,7,1,2011,08,05,0470938,0,1,24,01,2116,1,mdau2116.tif,00040399.tif,4711,0732,0,1,ORIGINAL,267,0,,2011-073201
09,9996,9996,1031,6,1060,6416,10,1,2011,08,21,0290894,1,0,34,01,1204,1,njau1204.tif,00042129.tif,4711,0971,0,9,ORIGINAL,305,0,,2011-097101
09,9996,9996,1037,6,1064,6416,6,1,2011,08,20,0251050,0,0,34,10,1115,1,njau1115.tif,00042030.tif,4711,0953,0,4,ORIGINAL,295,0,,2011-095310
09,9996,9996,1037,6,1062,6416,6,1,2011,08,20,0251050,0,0,34,11,1115,1,njau1115.tif,00042032.tif,4711,0953,0,1,ORIGINAL,296,0,,2011-095311
08,9996,9996,1042,6,1071,6757,2,1,2011,08,13,1030564,1,0,36,05,1210,1,nyau1210.tif,00041442.tif,4711,0874,0,5,ORIGINAL,329,0,,2011-087405
09,9996,9996,1044,6,1069,6478,2,1,2011,08,13,0051599,0,0,10,09,1202,1,deau1202.tif,00041693.tif,4711,0904,2,2,ORIGINAL,252,0,,2011-090409
07,9996,9996,1044,6,1069,6936,5,1,2011,08,04,0471493,0,0,24,01,2114,1,mdau2114.tif,00040386.tif,4711,0730,0,2,ORIGINAL,264,0,,2011-073001
07,9996,9996,1044,6,1066,6936,7,1,2011,08,05,0470938,0,1,24,01,2116,1,mdau2116.tif,00040399.tif,4711,0732,0,2,ORIGINAL,268,0,,2011-073201
07,9996,9996,1045,6,1059,6783,2,1,2011,08,01,0051599,0,0,10,02,2205,1,deau2205.tif,00040291.tif,4711,0710,0,2,ORIGINAL,253,0,,2011-071002
08,9996,9996,1045,6,1085,6783,3,1,2011,08,16,0470853,0,0,24,03,2104,1,mdau2104.tif,00041529.tif,4711,0889,0,2,ORIGINAL,262,0,,2011-088903
09,9996,9996,1048,6,1074,6416,6,1,2011,08,20,0251050,0,0,34,10,1115,1,njau1115.tif,00042030.tif,4711,0953,0,3,ORIGINAL,294,0,,2011-095310
07,9996,9996,1052,6,1078,6936,5,1,2011,08,04,0471493,0,0,24,01,2114,1,mdau2114.tif,00040386.tif,4711,0730,0,3,ORIGINAL,265,0,,2011-073001
07,9996,9996,1054,6,1065,7379,7,1,2011,08,04,0470938,0,1,24,03,2201,1,mdau2201.tif,00040409.tif,4711,0733,0,1,ORIGINAL,277,0,,2011-073303
09,9996,9996,1054,6,1069,7377,15,1,2011,08,18,0090415,0,0,44,01,2105,1,riau2105.tif,00041765.tif,4711,0913,2,11,ORIGINAL,339,0,,2011-091301
08,9996,9996,1057,6,1092,7326,7,1,2011,08,13,0470938,0,0,24,06,1109,1,mdau1109.tif,00041093.tif,4711,0831,0,1,ORIGINAL,271,0,,2011-083106
07,9996,9996,1061,6,1076,6447,3,1,2011,08,02,0470853,0,0,24,02,2110,1,mdau2110.tif,00040350.tif,4711,0726,0,2,ORIGINAL,257,0,,2011-072602
09,9996,9996,1064,6,1086,6416,6,1,2011,08,20,0251050,0,0,34,04,1115,1,njau1115.tif,00042018.tif,4711,0953,0,1,ORIGINAL,289,0,,2011-095304
07,9996,9996,1069,6,1085,6447,3,1,2011,08,02,0470853,0,0,24,03,2110,1,mdau2110.tif,00040352.tif,4711,0726,0,1,ORIGINAL,259,0,,2011-072603
08,9996,9996,1070,6,1098,7361,11,1,2011,08,12,0091131,0,0,34,04,2111,1,njau2111.tif,00041241.tif,4711,0845,0,1,ORIGINAL,315,0,,2011-084504
09,9996,9996,1072,6,1098,6416,6,1,2011,08,20,0251050,0,0,34,04,1115,1,njau1115.tif,00042018.tif,4711,0953,0,2,ORIGINAL,290,0,,2011-095304
08,9996,9996,1073,6,1124,7352,11,1,2011,08,13,0091131,0,0,34,01,1103,1,njau1103.tif,00041164.tif,4711,0843,0,1,ORIGINAL,314,0,,2011-084301
07,9996,9996,1074,6,1086,7379,7,1,2011,08,04,0470938,0,1,24,03,2201,1,mdau2201.tif,00040409.tif,4711,0733,0,2,ORIGINAL,278,0,,2011-073303
07,9996,9996,1075,6,1089,6013,10,1,2011,08,09,0290894,1,0,34,02,2201,1,njau2201.tif,00040780.tif,4711,0773,0,2,ORIGINAL,285,0,,2011-077302
07,9996,9996,1075,6,1083,6633,3,1,2011,08,06,8100088,0,0,51,03,1201,1,vaau1201.tif,00040832.tif,4711,0782,0,1,ORIGINAL,351,0,,2011-078203
09,9996,9996,1078,6,1099,6416,6,1,2011,08,20,0251050,0,0,34,04,1115,1,njau1115.tif,00042018.tif,4711,0953,0,3,ORIGINAL,291,0,,2011-095304
07,9996,9996,1081,6,1093,6013,10,1,2011,08,09,0290894,1,0,34,02,2201,1,njau2201.tif,00040780.tif,4711,0773,0,1,ORIGINAL,284,0,,2011-077302
07,9996,9996,1083,6,1106,6936,5,1,2011,08,04,0471493,0,0,24,04,2114,1,mdau2114.tif,00040391.tif,4711,0730,0,1,ORIGINAL,266,0,,2011-073004
09,9996,9996,1093,6,1122,6708,11,1,2011,08,23,0091131,0,0,34,02,2206,1,njau2206.tif,00042151.tif,4711,0977,0,1,ORIGINAL,311,0,,2011-097702
09,9996,9996,1096,6,1131,6708,11,1,2011,08,23,0091131,0,0,34,02,2206,1,njau2206.tif,00042151.tif,4711,0977,0,2,ORIGINAL,312,0,,2011-097702
07,9996,9996,1105,6,1123,6447,3,1,2011,08,02,0470853,0,0,24,02,2110,1,mdau2110.tif,00040350.tif,4711,0726,0,1,ORIGINAL,256,0,,2011-072602
08,9996,9996,1108,6,1139,6783,3,1,2011,08,16,0470853,0,0,24,02,2104,1,mdau2104.tif,00041527.tif,4711,0889,0,1,ORIGINAL,261,0,,2011-088902
07,9996,9996,1110,6,1131,6936,5,1,2011,08,04,0471493,0,0,24,01,2114,1,mdau2114.tif,00040386.tif,4711,0730,0,1,ORIGINAL,263,0,,2011-073001
09,9996,9996,1173,6,1204,6416,10,1,2011,08,21,0290894,0,0,34,02,1204,1,njau1204.tif,00042131.tif,4711,0971,0,1,ORIGINAL,306,0,,2011-097102
07,9996,9996,1109,6,9996,6936,5,1,2011,08,04,0471493,0,0,24,05,2114,1,mdau2114.tif,00040393.tif,4720,0730,0,3,ORIGINAL,355,0,,2011-073005
08,9996,9996,1245,6,9996,7352,11,1,2011,08,13,0091131,0,0,34,01,1103,1,njau1103.tif,00041164.tif,4720,0843,0,2,ORIGINAL,357,0,,2011-084301
09,9996,9996,1301,6,9996,6858,3,1,2011,08,18,1030589,0,0,36,12,2113,1,nyau2113.tif,00041741.tif,4720,0911,0,1,ORIGINAL,358,0,,2011-091112
07,9996,9996,1304,6,9996,6783,2,1,2011,08,08,0051599,0,0,10,02,2202,1,deau2202.tif,00040550.tif,4720,0757,0,4,ORIGINAL,353,0,,2011-075702
08,9996,9996,1348,6,9996,6936,2,1,2011,08,12,0051599,0,0,10,04,2107,1,deau2107.tif,00041029.tif,4720,0824,0,3,ORIGINAL,354,0,,2011-082404
10,9996,9996,1408,6,9996,6858,3,1,2011,08,20,1030589,0,0,36,02,1213,1,nyau1213.tif,00042762.tif,4720,1064,0,1,ORIGINAL,359,0,,2011-106402
09,9996,9996,1454,6,9996,6708,11,1,2011,08,23,0091131,0,0,34,09,2206,1,njau2206.tif,00042163.tif,4720,0977,0,1,ORIGINAL,356,0,,2011-097709
06,9996,9996,1844,6,1950,2749,2,1,2011,08,04,0059008,,,23,2,2210,,,,4679,,0,,,,,,2011-23-08-06
07,9996,9996,1910,6,2020,2749,2,1,2011,08,04,0059008,,,23,3,2210,,,,4671,,0,,,,,,2011-23-08-07
09,9996,9996,1845,6,1907,2749,2,1,2011,08,04,0059008,,,23,5,2210,,,,4679,,0,,,,,,2011-23-08-09
22,9996,9996,1906,6,1965,6441,2,1,2011,08,05,0059008,,,23,9,2212,,,,4671,,0,,,,,,2011-23-08-22
27,9996,9996,2525,6,2645,6441,2,1,2011,08,05,0059008,,,23,14,2212,,,,4671,,0,,,,,,2011-23-08-27
27,9996,9996,9996,6,1903,6441,2,1,2011,08,05,0059008,,,23,14,2212,,,,4679,,0,,,,,,2011-23-08-27
30,9996,9996,9996,6,1880,6441,2,1,2011,08,06,0059008,,,23,1,1108,,,,4679,,0,,,,,,2011-23-08-30
30,9996,9996,9996,6,1913,6441,2,1,2011,08,06,0059008,,,23,1,1108,,,,4679,,0,,,,,,2011-23-08-30
30,9996,9996,9996,6,2036,6441,2,1,2011,08,06,0059008,,,23,1,1108,,,,4671,,0,,,,,,2011-23-08-30
31,9996,9996,2134,6,2262,6441,2,1,2011,08,06,0059008,,,23,2,1108,,,,4671,,0,,,,,,2011-23-08-31
32,9996,9996,2578,6,2694,6441,2,1,2011,08,06,0059008,,,23,3,1108,,,,4671,,0,,,,,,2011-23-08-32
32,9996,9996,9996,6,2019,6441,2,1,2011,08,06,0059008,,,23,3,1108,,,,4671,,0,,,,,,2011-23-08-32
43,9996,9996,9996,6,1486,6441,5,1,2011,08,13,0310174,,,23,1,1103,,,,4676,,0,,,,,,2011-23-08-43
49,9996,9996,1850,2,9996,6767,2,1,2011,08,19,0059008,,,23,1,2116,,,,3531,,0,,,,,,2011-23-08-49
58,9996,9996,2420,2,9996,2749,2,1,2011,08,20,0059008,,,23,1,1201,,,,3531,,0,,,,,,2011-23-08-58
63,9996,9996,1850,6,1906,6441,5,4,2011,08,21,0319007,,,23,1,1205,,,,4679,,0,,,,,,2011-23-08-63
83,9996,9996,2680,6,9996,6441,5,4,2011,08,27,0319007,,,23,1,1109,,,,4931,,0,,,,,,2011-23-08-83
85,9996,9996,2720,6,9996,6441,5,4,2011,08,27,0319007,,,23,3,1109,,,,4931,,0,,,,,,2011-23-08-85
87,9996,9996,1730,6,9996,6441,5,4,2011,08,27,0319007,,,23,5,1109,,,,3551,,0,,,,,,2011-23-08-87
75,9996,9996,2000,1,9996,6767,5,4,2011,08,26,0319007,,,23,5,2207,,,,3551,,0,,,,,,2011-23-08-75
78,9996,9996,2880,1,9996,6767,5,4,2011,08,26,0319007,,,23,8,2207,,,,4931,,0,,,,,,2011-23-08-78
76,9996,9996,1920,1,9996,6767,5,4,2011,08,26,0319007,,,23,6,2207,,,,3531,,0,,,,,,2011-23-08-76
