tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,s_index,serrflag,sprobfld,id
09,9996,9996,701,2,9996,6478,2,1,2012,08,03,0051599,0,0,10,01,2101,1,deau2101.tif,00052231.tif,ORIGINAL,1050,0907,0,2,3,0,,2012-090701
09,9996,9996,704,1,9996,6778,8,3,2012,08,01,0010039,0,0,51,01,2110,1,vaau2110.tif,00052780.tif,ORIGINAL,1050,0988,0,2,171,0,,2012-098801
11,9996,9996,711,2,9996,6794,2,1,2012,08,16,0470022,0,1,24,02,2203,1,mdau2203.tif,00054074.tif,ORIGINAL,1050,1152,0,3,43,0,,2012-115202
12,9996,9996,711,2,9996,6936,5,1,2012,08,27,0471493,0,0,24,02,2107,1,mdau2107.tif,00054959.tif,ORIGINAL,1050,1296,0,4,78,0,,2012-129602
09,9996,9996,722,2,9996,7415,1,1,2012,08,05,8100091,0,0,51,01,1201,1,vaau1201.tif,00052724.tif,ORIGINAL,1050,0982,0,5,177,0,,2012-098201
09,9996,9996,728,1,9996,7415,1,1,2012,08,05,8100091,0,0,51,02,1201,1,vaau1201.tif,00052726.tif,ORIGINAL,1050,0982,0,5,186,0,,2012-098202
12,9996,9996,734,2,9996,6936,5,1,2012,08,27,0471493,0,0,24,03,2107,1,mdau2107.tif,00054961.tif,ORIGINAL,1050,1296,0,3,83,0,,2012-129603
11,9996,9996,735,2,9996,6794,2,1,2012,08,16,0470022,0,1,24,02,2203,1,mdau2203.tif,00054074.tif,ORIGINAL,1050,1152,0,2,42,0,,2012-115202
12,9996,9996,745,1,9996,7422,5,1,2012,08,24,1030133,0,1,36,04,2220,1,nyau2220.tif,00054889.tif,ORIGINAL,1050,1286,0,1,117,0,,2012-128604
10,9996,9996,748,1,9996,6593,15,1,2012,08,08,0090452,0,1,44,01,2111,1,riau2111.tif,00053596.tif,ORIGINAL,1050,1076,0,1,132,0,,2012-107601
09,9996,9996,756,1,9996,7415,1,1,2012,08,05,8100091,0,0,51,01,1201,1,vaau1201.tif,00052724.tif,ORIGINAL,1050,0982,0,9,181,0,,2012-098201
12,9996,9996,758,1,9996,6936,5,1,2012,08,27,0471493,0,0,24,02,2107,1,mdau2107.tif,00054959.tif,ORIGINAL,1050,1296,0,5,79,0,,2012-129602
13,9996,9996,764,2,9996,7361,3,1,2012,08,30,0090062,0,0,34,01,2131,1,njau2131.tif,00055240.tif,ORIGINAL,1050,1339,0,1,92,0,,2012-133901
12,9996,9996,766,1,9996,6936,5,1,2012,08,27,0471493,0,0,24,03,2107,1,mdau2107.tif,00054961.tif,ORIGINAL,1050,1296,0,1,81,0,,2012-129603
13,9996,9996,773,2,9996,6633,1,1,2012,08,26,8100091,0,0,51,03,1104,1,vaau1104.tif,00055041.tif,ORIGINAL,1050,1313,0,2,166,0,,2012-131303
10,9996,9996,774,2,9996,6633,3,1,2012,08,07,8101832,0,0,51,01,2114,1,vaau2114.tif,00052992.tif,ORIGINAL,1050,1011,0,2,152,0,,2012-101101
12,9996,9996,779,2,9996,6936,5,1,2012,08,27,0471493,0,0,24,03,2107,1,mdau2107.tif,00054961.tif,ORIGINAL,1050,1296,0,4,84,0,,2012-129603
09,9996,9996,788,2,9996,6778,7,1,2012,08,04,0010024,0,1,51,01,1102,1,vaau1102.tif,00052699.tif,ORIGINAL,1050,0979,0,2,169,0,,2012-097901
10,9996,9996,794,2,9996,7415,3,1,2012,08,02,8100088,0,0,51,01,2111,1,vaau2111.tif,00053081.tif,ORIGINAL,1050,1025,0,2,193,0,,2012-102501
11,9996,9996,809,2,9996,6794,2,1,2012,08,16,0470022,0,1,24,02,2203,1,mdau2203.tif,00054074.tif,ORIGINAL,1050,1152,0,4,44,0,,2012-115202
13,9996,9996,810,2,9996,6633,1,1,2012,08,26,8100091,0,0,51,03,1104,1,vaau1104.tif,00055041.tif,ORIGINAL,1050,1313,0,1,165,0,,2012-131303
09,9996,9996,814,2,9996,7415,1,1,2012,08,05,8100091,0,0,51,01,1201,1,vaau1201.tif,00052724.tif,ORIGINAL,1050,0982,0,1,173,0,,2012-098201
12,9996,9996,818,1,9996,6855,1,1,2012,08,19,0599233,0,0,36,05,1107,1,nyau1107.tif,00054830.tif,ORIGINAL,1050,1274,0,1,114,0,,2012-127405
12,9996,9996,825,2,9996,6936,5,1,2012,08,27,0471493,0,0,24,03,2107,1,mdau2107.tif,00054961.tif,ORIGINAL,1050,1296,0,5,85,0,,2012-129603
10,9996,9996,831,1,9996,2836,3,1,2012,08,12,8100088,0,0,51,02,1103,1,vaau1103.tif,00053481.tif,ORIGINAL,1050,1059,0,1,148,0,,2012-105902
11,9996,9996,842,1,9996,6794,2,1,2012,08,16,0470022,0,1,24,02,2203,1,mdau2203.tif,00054074.tif,ORIGINAL,1050,1152,0,1,41,0,,2012-115202
10,9996,9996,842,1,9996,6633,3,1,2012,08,09,8100088,0,0,51,01,2208,1,vaau2208.tif,00053247.tif,ORIGINAL,1050,1031,0,1,153,0,,2012-103101
10,9996,9996,846,2,9996,6593,15,1,2012,08,08,0090452,0,0,44,04,2111,1,riau2111.tif,00053602.tif,ORIGINAL,1050,1076,0,1,134,0,,2012-107604
09,9996,9996,867,1,9996,7415,1,1,2012,08,05,8100091,0,0,51,01,1201,1,vaau1201.tif,00052724.tif,ORIGINAL,1050,0982,0,2,174,0,,2012-098201
10,9996,9996,883,2,9996,6593,15,1,2012,08,08,0090452,0,0,44,08,2111,1,riau2111.tif,00053610.tif,ORIGINAL,1050,1076,0,5,140,0,,2012-107608
12,9996,9996,892,2,9996,6936,5,1,2012,08,27,0471493,0,0,24,03,2107,1,mdau2107.tif,00054961.tif,ORIGINAL,1050,1296,0,6,86,0,,2012-129603
09,9996,9996,893,1,9996,7427,3,1,2012,08,03,0090900,0,1,34,01,2212,1,njau2212.tif,00052577.tif,ORIGINAL,1050,0952,0,1,97,0,,2012-095201
12,9996,9996,894,1,9996,6936,5,1,2012,08,27,0471493,0,0,24,02,2107,1,mdau2107.tif,00054959.tif,ORIGINAL,1050,1296,0,2,76,0,,2012-129602
10,9996,9996,962,1,9996,6593,15,1,2012,08,08,0090452,0,0,44,18,2111,1,riau2111.tif,00053630.tif,ORIGINAL,1050,1076,0,1,141,0,,2012-107618
10,9996,9996,973,1,9996,6936,5,1,2012,08,12,0471493,0,0,24,02,1101,1,mdau1101.tif,00053499.tif,ORIGINAL,1050,1061,0,4,70,0,,2012-106102
10,9996,9996,979,1,9996,6593,15,1,2012,08,08,0090452,0,0,44,04,2111,1,riau2111.tif,00053602.tif,ORIGINAL,1050,1076,0,2,135,0,,2012-107604
10,9996,9996,984,1,9996,7415,1,1,2012,08,09,8100091,0,0,51,01,2116,1,vaau2116.tif,00053457.tif,ORIGINAL,1050,1056,0,2,194,0,,2012-105601
09,9996,9996,987,1,9996,2836,3,1,2012,08,04,8100088,0,0,51,06,1101,1,vaau1101.tif,00052764.tif,ORIGINAL,1050,0986,0,4,144,0,,2012-098606
11,9996,9996,991,1,9996,6783,2,1,2012,08,17,0051599,0,0,10,03,2205,1,deau2205.tif,00053997.tif,ORIGINAL,1050,1142,0,1,19,0,,2012-114203
10,9996,9996,1036,1,9996,6633,3,1,2012,08,07,8101832,0,0,51,01,2114,1,vaau2114.tif,00052992.tif,ORIGINAL,1050,1011,0,1,151,0,,2012-101101
13,9996,9996,1057,1,9996,7421,1,1,2012,08,25,8100091,0,0,51,05,1203,1,vaau1203.tif,00055091.tif,ORIGINAL,1050,1314,0,2,196,0,,2012-131405
09,9996,9996,1062,2,9996,7370,11,1,2012,08,04,0091131,0,0,34,04,1110,1,njau1110.tif,00052633.tif,ORIGINAL,1050,0965,0,1,94,0,,2012-096504
09,9996,9996,1068,1,9996,2836,3,1,2012,08,04,8100088,0,0,51,06,1101,1,vaau1101.tif,00052764.tif,ORIGINAL,1050,0986,0,2,142,0,,2012-098606
10,9996,9996,1074,2,9996,7436,3,1,2012,08,13,1030589,0,0,36,03,2215,1,nyau2215.tif,00053586.tif,ORIGINAL,1050,1077,0,1,122,0,,2012-107703
13,9996,9996,1077,1,9996,7421,1,1,2012,08,25,8100091,0,0,51,05,1203,1,vaau1203.tif,00055091.tif,ORIGINAL,1050,1314,0,1,195,0,,2012-131405
13,9996,9996,1086,1,9996,7421,1,1,2012,08,25,8100091,0,0,51,05,1203,1,vaau1203.tif,00055091.tif,ORIGINAL,1050,1314,0,3,197,0,,2012-131405
09,9996,9996,1122,1,9996,6936,5,1,2012,08,03,0471493,0,0,24,08,2101,1,mdau2101.tif,00052445.tif,ORIGINAL,1050,0928,0,1,49,1,LENGTH;,2012-092808
09,9996,9996,1171,1,9996,2836,3,1,2012,08,04,8100088,0,0,51,06,1101,1,vaau1101.tif,00052764.tif,ORIGINAL,1050,0986,0,3,143,1,LENGTH;,2012-098606
10,9996,9996,1286,1,9996,6783,5,1,2012,08,02,0471493,0,0,24,05,2205,1,mdau2205.tif,00052959.tif,ORIGINAL,1050,1004,0,1,34,1,LENGTH;,2012-100405
10,9996,9996,1317,1,9996,6478,2,1,2012,08,09,0051599,0,0,10,02,2201,1,deau2201.tif,00053113.tif,ORIGINAL,1050,1028,0,1,4,1,LENGTH;,2012-102802
09,9996,9996,1601,2,9996,7416,12,1,2012,08,05,0190820,0,1,25,02,1209,1,maau1209.tif,00052282.tif,ORIGINAL,3531,0914,0,1,203,0,,2012-091402
09,9996,9996,1923,2,9996,7416,12,1,2012,08,05,0190820,0,1,25,01,1209,1,maau1209.tif,00052280.tif,ORIGINAL,3531,0914,0,1,202,0,,2012-091401
10,9996,9996,1207,2,9996,7432,12,3,2012,08,14,0090019,0,0,44,03,2211,1,riau2211.tif,00053740.tif,ORIGINAL,3551,1096,0,1,209,1,LENGTH;,2012-109603
11,9996,9996,1595,1,9996,7422,5,1,2012,08,18,1030037,0,1,36,01,1110,1,nyau1110.tif,00054160.tif,ORIGINAL,3551,1174,0,1,206,0,,2012-117401
09,9996,9996,1625,2,9996,7416,12,1,2012,08,05,0190820,0,1,25,04,1209,1,maau1209.tif,00052286.tif,ORIGINAL,3551,0914,0,1,205,0,,2012-091404
11,9996,9996,1714,1,9996,7436,3,1,2012,08,19,1030589,0,1,36,02,1103,1,nyau1103.tif,00054186.tif,ORIGINAL,3551,1172,0,2,208,0,,2012-117202
11,9996,9996,1751,1,9996,7422,5,1,2012,08,18,1030133,0,1,36,02,1110,1,nyau1110.tif,00054162.tif,ORIGINAL,3551,1174,0,1,207,0,,2012-117402
12,9996,9996,2238,1,9996,7381,8,1,2012,08,15,0230218,0,0,25,06,2205,1,maau2205.tif,00054914.tif,ORIGINAL,3551,1219,0,1,204,0,,2012-121906
13,2050,1406,9996,6,9996,6013,10,1,2012,08,30,0290279,0,0,34,05,2233,1,njau2233.tif,00055344.tif,ORIGINAL,4328,1360,0,99,210,0,,2012-136005
10,9996,9996,443,6,9997,2836,3,1,2012,08,12,8100088,0,1,51,04,1103,1,vaau1103.tif,00053485.tif,ORIGINAL,4661,1059,0,2,223,0,,2012-105904
09,9996,9996,450,6,459,2836,3,1,2012,08,04,8100088,0,0,51,03,1101,1,vaau1101.tif,00052758.tif,ORIGINAL,4661,0986,0,2,222,0,,2012-098603
12,9996,9996,463,6,471,6855,1,1,2012,08,19,0599233,0,0,36,05,1107,1,nyau1107.tif,00054830.tif,ORIGINAL,4661,1274,0,5,219,0,,2012-127405
12,9996,9996,464,6,473,6855,1,1,2012,08,19,0599233,0,0,36,05,1107,1,nyau1107.tif,00054830.tif,ORIGINAL,4661,1274,0,6,220,0,,2012-127405
11,9996,9996,470,6,9997,6633,3,1,2012,08,19,8100088,0,1,51,03,1208,1,vaau1208.tif,00054300.tif,ORIGINAL,4661,1195,0,2,226,0,,2012-119503
11,9996,9996,476,6,9997,6633,3,1,2012,08,19,8100088,0,1,51,03,1208,1,vaau1208.tif,00054300.tif,ORIGINAL,4661,1195,0,3,227,0,,2012-119503
10,9996,9996,477,6,9997,2836,3,1,2012,08,12,8100088,0,1,51,04,1103,1,vaau1103.tif,00053485.tif,ORIGINAL,4661,1059,0,3,224,0,,2012-105904
13,9996,9996,492,6,511,6855,1,1,2012,08,26,0590106,0,0,36,01,1211,1,nyau1211.tif,00054993.tif,ORIGINAL,4661,1305,0,3,221,0,,2012-130501
11,9996,9996,493,6,9997,6633,3,1,2012,08,19,8100088,0,1,51,03,1208,1,vaau1208.tif,00054300.tif,ORIGINAL,4661,1195,0,4,228,0,,2012-119503
11,9996,9996,495,6,501,6855,1,4,2012,08,08,0590626,0,0,36,01,2201,1,nyau2201.tif,00053855.tif,ORIGINAL,4661,1115,0,1,215,0,,2012-111501
13,9996,9996,505,6,512,6416,6,1,2012,08,19,0251050,0,0,34,04,1117,1,njau1117.tif,00055368.tif,ORIGINAL,4661,1362,0,2,212,0,,2012-136204
13,9996,9996,507,6,514,6416,6,1,2012,08,19,0251050,0,0,34,04,1117,1,njau1117.tif,00055368.tif,ORIGINAL,4661,1362,0,4,214,0,,2012-136204
13,9996,9996,513,6,527,6416,6,1,2012,08,19,0251050,0,0,34,04,1117,1,njau1117.tif,00055368.tif,ORIGINAL,4661,1362,0,3,213,0,,2012-136204
12,9996,9996,519,6,527,6855,1,1,2012,08,19,0599233,0,0,36,05,1107,1,nyau1107.tif,00054830.tif,ORIGINAL,4661,1274,0,4,218,0,,2012-127405
11,9996,9996,534,6,539,2836,1,1,2012,08,18,8100091,0,0,51,06,1111,1,vaau1111.tif,00054289.tif,ORIGINAL,4661,1192,0,1,225,0,,2012-119206
12,9996,9996,536,6,560,6855,1,1,2012,08,19,0599233,0,0,36,05,1107,1,nyau1107.tif,00054830.tif,ORIGINAL,4661,1274,0,3,217,0,,2012-127405
12,9996,9996,555,6,558,6778,8,3,2012,08,22,0010039,0,0,51,01,2105,1,vaau2105.tif,00054612.tif,ORIGINAL,4661,1236,0,1,230,0,,2012-123601
11,9996,9996,558,6,9997,6633,3,1,2012,08,19,8100088,0,1,51,08,1208,1,vaau1208.tif,00054310.tif,ORIGINAL,4661,1195,0,1,229,0,,2012-119508
12,9996,9996,561,6,587,6778,8,3,2012,08,22,0010039,0,1,51,01,2105,1,vaau2105.tif,00054612.tif,ORIGINAL,4661,1236,0,2,231,0,,2012-123601
11,9996,9996,583,6,592,6855,1,4,2012,08,08,0590626,0,0,36,01,2201,1,nyau2201.tif,00053855.tif,ORIGINAL,4661,1115,0,2,216,0,,2012-111501
11,9996,9996,621,6,629,6794,2,1,2012,08,16,0470022,0,0,24,02,2203,1,mdau2203.tif,00054074.tif,ORIGINAL,4661,1152,0,5,211,0,,2012-115202
09,9996,9996,1980,6,2080,7433,1,1,2012,08,04,0150020,0,0,33,01,1101,1,nhau1101.tif,00052493.tif,ORIGINAL,4671,0933,0,1,233,0,,2012-093301
11,9996,9996,2118,6,2159,6583,1,4,2012,08,18,0151970,0,1,33,01,1105,1,nhau1105.tif,00054547.tif,ORIGINAL,4671,1154,0,1,232,0,,2012-115401
10,9996,9996,877,6,898,6416,10,1,2012,08,08,0299009,0,0,34,02,2218,1,njau2218.tif,00053231.tif,ORIGINAL,4677,1029,0,1,241,0,,2012-102902
10,9996,9996,911,6,936,6416,10,1,2012,08,09,0290894,0,0,34,03,2114,1,njau2114.tif,00053423.tif,ORIGINAL,4677,1044,0,1,243,0,,2012-104403
10,9996,9996,919,6,942,6416,10,1,2012,08,08,0299009,0,0,34,03,2218,1,njau2218.tif,00053233.tif,ORIGINAL,4677,1029,0,1,242,0,,2012-102903
10,9996,9996,970,6,984,6416,10,1,2012,08,08,0299009,0,0,34,01,2218,1,njau2218.tif,00053229.tif,ORIGINAL,4677,1029,0,1,240,0,,2012-102901
09,9996,9996,994,6,1022,7416,12,1,2012,08,05,0190820,0,1,25,03,1209,1,maau1209.tif,00052284.tif,ORIGINAL,4677,0914,2,1,234,0,,2012-091403
12,9996,9996,1035,6,1067,7424,8,1,2012,08,18,0230218,0,0,25,03,1216,1,maau1216.tif,00054654.tif,ORIGINAL,4677,1240,0,1,237,0,,2012-124003
10,9996,9996,1045,6,1068,7426,9,1,2012,08,04,0239038,0,0,25,04,1206,1,maau1206.tif,00053021.tif,ORIGINAL,4677,1015,2,1,238,0,,2012-101504
13,9996,9996,1090,6,1140,7438,2,1,2012,08,30,0150034,0,0,33,02,2211,1,nhau2211.tif,00055232.tif,ORIGINAL,4677,1337,2,1,239,0,,2012-133702
12,9996,9996,1130,6,1155,7416,12,1,2012,08,17,0190820,0,0,25,04,2206,1,maau2206.tif,00054945.tif,ORIGINAL,4677,1293,0,1,235,0,,2012-129304
12,9996,9996,1143,6,1157,7416,12,1,2012,08,17,0190820,0,1,25,05,2206,1,maau2206.tif,00054947.tif,ORIGINAL,4677,1293,0,1,236,0,,2012-129305
11,9996,9996,9997,6,952,7436,3,1,2012,08,19,1030589,0,1,36,01,1103,1,nyau1103.tif,00054184.tif,ORIGINAL,4677,1172,0,1,244,0,,2012-117201
11,9996,9996,9997,6,1054,7436,3,1,2012,08,19,1030589,0,1,36,02,1103,1,nyau1103.tif,00054186.tif,ORIGINAL,4677,1172,0,1,245,0,,2012-117202
11,9996,9996,9997,6,1071,7436,3,1,2012,08,17,1030589,0,1,36,02,2206,1,nyau2206.tif,00054210.tif,ORIGINAL,4677,1184,0,2,246,0,,2012-118402
10,9996,9996,1285,6,1329,7426,9,1,2012,08,04,0239038,0,0,25,02,1206,1,maau1206.tif,00053018.tif,ORIGINAL,4678,1015,2,1,248,0,,2012-101502
12,9996,9996,1423,6,1473,7424,8,1,2012,08,18,0230218,0,0,25,03,1216,1,maau1216.tif,00054654.tif,ORIGINAL,4678,1240,0,2,247,0,,2012-124003
12,9996,9996,1943,6,1997,6583,2,1,2012,08,22,0150099,0,1,33,01,2209,1,nhau2209.tif,00054460.tif,ORIGINAL,4679,1214,0,1,249,0,,2012-121401
13,9996,9996,545,6,9996,6855,1,4,2012,08,30,0590626,0,0,36,01,2122,1,nyau2122.tif,00055254.tif,ORIGINAL,4681,1342,0,2,252,0,,2012-134201
13,9996,9996,547,6,9996,6855,1,4,2012,08,30,0590626,0,0,36,01,2122,1,nyau2122.tif,00055254.tif,ORIGINAL,4681,1342,0,3,253,0,,2012-134201
13,9996,9996,619,6,9996,6855,1,4,2012,08,30,0590626,0,0,36,01,2122,1,nyau2122.tif,00055254.tif,ORIGINAL,4681,1342,0,1,251,0,,2012-134201
13,9996,9996,637,6,9996,6416,6,1,2012,08,17,0251808,0,0,34,02,2119,1,njau2119.tif,00055386.tif,ORIGINAL,4681,1365,0,1,250,0,,2012-136502
13,9996,9996,1317,6,1369,6416,10,1,2012,08,27,0290279,0,0,34,02,2107,1,njau2107.tif,00055417.tif,ORIGINAL,4691,1370,0,2,257,0,,2012-137002
13,9996,9996,1386,6,1414,6013,10,1,2012,08,28,0290279,0,0,34,01,2127,1,njau2127.tif,00055128.tif,ORIGINAL,4691,1318,0,1,254,0,,2012-131801
13,9996,9996,1588,6,1611,6013,10,1,2012,08,30,0290279,0,0,34,01,2233,1,njau2233.tif,00055336.tif,ORIGINAL,4691,1360,0,1,255,0,,2012-136001
13,9996,9996,1623,6,1684,6416,10,1,2012,08,29,0290279,0,0,34,01,2130,1,njau2130.tif,00055410.tif,ORIGINAL,4691,1371,0,1,258,0,,2012-137101
13,9996,9996,1706,6,1768,6416,10,1,2012,08,27,0290279,0,0,34,02,2107,1,njau2107.tif,00055417.tif,ORIGINAL,4691,1370,0,1,256,0,,2012-137002
10,9996,9996,9997,6,1722,7436,3,1,2012,08,14,1030589,0,1,36,01,2110,1,nyau2110.tif,00053745.tif,ORIGINAL,4691,1094,0,1,259,0,,2012-109401
11,9996,9996,9997,6,1714,7436,3,1,2012,08,18,1030589,0,1,36,10,1201,1,nyau1201.tif,00054374.tif,ORIGINAL,4691,1176,0,1,260,0,,2012-117610
11,9996,9996,9997,6,1422,7436,3,1,2012,08,16,1030589,0,1,36,01,2111,1,nyau2111.tif,00054241.tif,ORIGINAL,4691,1179,0,1,261,0,,2012-117901
10,9996,9996,864,6,870,6593,15,1,2012,08,08,0090452,0,0,44,07,2111,1,riau2111.tif,00053608.tif,ORIGINAL,4701,1076,0,6,306,0,,2012-107607
11,9996,9996,874,6,892,6593,3,1,2012,08,19,0110833,0,0,09,02,1105,1,ctau1105.tif,00053878.tif,ORIGINAL,4701,1119,0,1,262,0,,2012-111902
10,9996,9996,880,6,887,6593,15,1,2012,08,08,0090452,0,0,44,07,2111,1,riau2111.tif,00053608.tif,ORIGINAL,4701,1076,0,4,304,0,,2012-107607
12,9996,9996,890,6,910,7427,3,1,2012,08,18,0090900,0,0,34,04,1116,1,njau1116.tif,00054571.tif,ORIGINAL,4701,1226,0,1,263,0,,2012-122604
10,9996,9996,894,6,898,6593,15,1,2012,08,08,0090452,0,1,44,15,2111,1,riau2111.tif,00053624.tif,ORIGINAL,4701,1076,0,1,308,0,,2012-107615
10,9996,9996,902,6,921,6593,15,1,2012,08,08,0090452,0,0,44,07,2111,1,riau2111.tif,00053608.tif,ORIGINAL,4701,1076,0,5,305,0,,2012-107607
12,9996,9996,910,6,931,7427,3,1,2012,08,18,0090900,0,0,34,04,1116,1,njau1116.tif,00054571.tif,ORIGINAL,4701,1226,0,2,264,0,,2012-122604
10,9996,9996,958,6,962,6593,15,1,2012,08,08,0090452,0,0,44,08,2111,1,riau2111.tif,00053610.tif,ORIGINAL,4701,1076,0,3,307,0,,2012-107608
10,9996,9996,9997,6,909,7436,3,1,2012,08,14,1030589,0,1,36,01,2110,1,nyau2110.tif,00053745.tif,ORIGINAL,4701,1094,0,2,265,0,,2012-109401
10,9996,9996,9997,6,975,7436,3,1,2012,08,14,1030589,0,1,36,03,2110,1,nyau2110.tif,00053749.tif,ORIGINAL,4701,1094,0,3,266,0,,2012-109403
10,9996,9996,9997,6,899,7436,3,1,2012,08,14,1030589,0,1,36,03,2110,1,nyau2110.tif,00053749.tif,ORIGINAL,4701,1094,0,4,267,0,,2012-109403
10,9996,9996,9997,6,947,7436,3,1,2012,08,14,1030589,0,1,36,05,2110,1,nyau2110.tif,00053753.tif,ORIGINAL,4701,1094,0,4,268,0,,2012-109405
10,9996,9996,9997,6,914,7436,3,1,2012,08,14,1030589,0,1,36,05,2110,1,nyau2110.tif,00053753.tif,ORIGINAL,4701,1094,0,5,269,0,,2012-109405
10,9996,9996,9997,6,939,7436,3,1,2012,08,14,1030589,0,1,36,06,2110,1,nyau2110.tif,00053755.tif,ORIGINAL,4701,1094,0,4,270,0,,2012-109406
10,9996,9996,9997,6,914,7436,3,1,2012,08,14,1030589,0,1,36,06,2110,1,nyau2110.tif,00053755.tif,ORIGINAL,4701,1094,0,5,271,0,,2012-109406
10,9996,9996,9997,6,863,7436,3,1,2012,08,14,1030589,0,1,36,06,2110,1,nyau2110.tif,00053755.tif,ORIGINAL,4701,1094,0,6,272,0,,2012-109406
10,9996,9996,9997,6,901,7436,3,1,2012,08,14,1030589,0,1,36,09,2110,1,nyau2110.tif,00053760.tif,ORIGINAL,4701,1094,0,1,273,0,,2012-109409
10,9996,9996,9997,6,845,7436,3,1,2012,08,14,1030589,0,1,36,09,2110,1,nyau2110.tif,00053760.tif,ORIGINAL,4701,1094,0,2,274,0,,2012-109409
10,9996,9996,9997,6,1016,7436,3,1,2012,08,14,1030589,0,1,36,10,2110,1,nyau2110.tif,00053762.tif,ORIGINAL,4701,1094,0,1,275,0,,2012-109410
10,9996,9996,9997,6,922,7436,3,1,2012,08,14,1030589,0,1,36,10,2110,1,nyau2110.tif,00053762.tif,ORIGINAL,4701,1094,0,2,276,0,,2012-109410
10,9996,9996,9997,6,879,7436,3,1,2012,08,14,1030589,0,1,36,10,2110,1,nyau2110.tif,00053762.tif,ORIGINAL,4701,1094,0,3,277,0,,2012-109410
10,9996,9996,9997,6,944,7436,3,1,2012,08,14,1030589,0,1,36,11,2110,1,nyau2110.tif,00053764.tif,ORIGINAL,4701,1094,0,1,278,0,,2012-109411
10,9996,9996,9997,6,1016,7436,3,1,2012,08,14,1030589,0,1,36,13,2110,1,nyau2110.tif,00053768.tif,ORIGINAL,4701,1094,0,2,279,0,,2012-109413
10,9996,9996,9997,6,994,7436,3,1,2012,08,14,1030589,0,1,36,16,2110,1,nyau2110.tif,00053774.tif,ORIGINAL,4701,1094,0,1,280,0,,2012-109416
10,9996,9996,9997,6,919,7436,3,1,2012,08,14,1030589,0,1,36,16,2110,1,nyau2110.tif,00053774.tif,ORIGINAL,4701,1094,0,2,281,0,,2012-109416
11,9996,9996,9997,6,1117,7436,3,1,2012,08,18,1030589,0,1,36,02,1201,1,nyau1201.tif,00054358.tif,ORIGINAL,4701,1176,0,1,282,0,,2012-117602
11,9996,9996,9997,6,990,7436,3,1,2012,08,18,1030589,0,1,36,02,1201,1,nyau1201.tif,00054358.tif,ORIGINAL,4701,1176,0,2,283,0,,2012-117602
11,9996,9996,9997,6,939,7436,3,1,2012,08,18,1030589,0,1,36,02,1201,1,nyau1201.tif,00054358.tif,ORIGINAL,4701,1176,0,3,284,0,,2012-117602
11,9996,9996,9997,6,901,7436,3,1,2012,08,18,1030589,0,1,36,04,1201,1,nyau1201.tif,00054362.tif,ORIGINAL,4701,1176,0,1,285,0,,2012-117604
11,9996,9996,9997,6,919,7436,3,1,2012,08,18,1030589,0,1,36,08,1201,1,nyau1201.tif,00054370.tif,ORIGINAL,4701,1176,0,1,286,0,,2012-117608
11,9996,9996,9997,6,892,7436,3,1,2012,08,18,1030589,0,1,36,08,1201,1,nyau1201.tif,00054370.tif,ORIGINAL,4701,1176,0,2,287,0,,2012-117608
11,9996,9996,9997,6,868,7436,3,1,2012,08,18,1030589,0,1,36,08,1201,1,nyau1201.tif,00054370.tif,ORIGINAL,4701,1176,0,3,288,0,,2012-117608
11,9996,9996,9997,6,863,7436,3,1,2012,08,18,1030589,0,1,36,11,1201,1,nyau1201.tif,00054376.tif,ORIGINAL,4701,1176,0,1,289,0,,2012-117611
11,9996,9996,9997,6,838,7436,3,1,2012,08,18,1030589,0,1,36,11,1201,1,nyau1201.tif,00054376.tif,ORIGINAL,4701,1176,0,2,290,0,,2012-117611
11,9996,9996,9997,6,876,7436,3,1,2012,08,16,1030589,0,1,36,01,2111,1,nyau2111.tif,00054241.tif,ORIGINAL,4701,1179,0,2,291,0,,2012-117901
11,9996,9996,9997,6,886,7436,3,1,2012,08,16,1030589,0,1,36,02,2111,1,nyau2111.tif,00054243.tif,ORIGINAL,4701,1179,0,1,292,0,,2012-117902
11,9996,9996,9997,6,894,7436,3,1,2012,08,16,1030589,0,1,36,02,2111,1,nyau2111.tif,00054243.tif,ORIGINAL,4701,1179,0,2,293,0,,2012-117902
11,9996,9996,9997,6,901,7436,3,1,2012,08,17,1030589,0,1,36,03,2206,1,nyau2206.tif,00054212.tif,ORIGINAL,4701,1184,0,1,294,0,,2012-118403
11,9996,9996,9997,6,850,7436,3,1,2012,08,17,1030589,0,1,36,03,2206,1,nyau2206.tif,00054212.tif,ORIGINAL,4701,1184,0,2,295,0,,2012-118403
11,9996,9996,9997,6,876,7436,3,1,2012,08,17,1030589,0,1,36,04,2206,1,nyau2206.tif,00054214.tif,ORIGINAL,4701,1184,0,1,296,0,,2012-118404
11,9996,9996,9997,6,927,7436,3,1,2012,08,17,1030589,0,1,36,04,2206,1,nyau2206.tif,00054214.tif,ORIGINAL,4701,1184,0,2,297,0,,2012-118404
11,9996,9996,9997,6,927,7436,3,1,2012,08,17,1030589,0,1,36,06,2206,1,nyau2206.tif,00054218.tif,ORIGINAL,4701,1184,0,4,298,0,,2012-118406
