intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,upprbill,lowerjaw,length,gender,curve,prep,recno,q11a,s_index,serrflag,sprobfld,id
7415,3,1,2014,06,08,216801,8100088,0,0,51,01,1204,1,VAJN1204.pdf,00070802.tif,ORIGINAL,1050,2168,9996,9996,811,2,9996,0,3,3,151,0,,2014-216801
7370,11,1,2014,06,16,227701,0091131,0,0,34,01,2113,1,NJJN2113.pdf,00071407.tif,ORIGINAL,1050,2277,9996,9996,819,2,9996,0,4,2,64,0,,2014-227701
6633,3,1,2014,06,22,236401,8100088,0,0,51,01,1207,1,VAJN1207.pdf,00071933.tif,ORIGINAL,1050,2364,9996,9996,820,1,9996,0,3,3,114,0,,2014-236401
7415,3,1,2014,06,25,239901,8100088,0,0,51,01,2212,1,VAJN2212.pdf,00072089.tif,ORIGINAL,1050,2399,9996,9996,822,2,9996,0,1,3,172,0,,2014-239901
6633,3,1,2014,06,22,236401,8100088,0,0,51,01,1207,1,VAJN1207.pdf,00071933.tif,ORIGINAL,1050,2364,9996,9996,829,2,9996,0,6,3,117,0,,2014-236401
6936,5,1,2014,06,20,231213,0471493,0,0,24,13,2113,1,MDJN2113.pdf,00071576.tif,ORIGINAL,1050,2312,9996,9996,830,2,9996,0,3,2,22,0,,2014-231213
7406,7,1,2014,06,21,250101,0070601,0,1,25,01,1207,1,MAJN1207.pdf,00072735.tif,ORIGINAL,1050,2501,9996,9996,830,2,9996,2,6,1,42,0,,2014-250101
6447,3,1,2014,06,13,221602,0470853,0,0,24,02,2205,1,MDJN2205.pdf,00071042.tif,ORIGINAL,1050,2216,9996,9996,832,2,9996,0,7,3,5,0,,2014-221602
6416,6,1,2014,06,28,249403,0251808,0,0,34,03,1205,1,NJJN1205.pdf,00072656.tif,ORIGINAL,1050,2494,9996,9996,832,1,9996,0,6,2,56,0,,2014-249403
7415,3,1,2014,06,25,239902,8100088,0,0,51,02,2212,1,VAJN2212.pdf,00072091.tif,ORIGINAL,1050,2399,9996,9996,833,2,9996,0,1,3,177,0,,2014-239902
6936,5,1,2014,06,17,227502,0471493,0,0,24,02,2103,1,MDJN2103.pdf,00071395.tif,ORIGINAL,1050,2275,9996,9996,834,2,9996,0,4,3,15,0,,2014-227502
7370,11,1,2014,06,28,244306,0091131,0,0,34,06,1108,1,NJJN1108.pdf,00072313.tif,ORIGINAL,1050,2443,9996,9996,839,2,9996,0,3,2,70,0,,2014-244306
7406,7,1,2014,06,21,250101,0070601,0,1,25,01,1207,1,MAJN1207.pdf,00072735.tif,ORIGINAL,1050,2501,9996,9996,840,2,9996,2,7,1,43,0,,2014-250101
7406,7,1,2014,06,21,250101,0070601,0,1,25,01,1207,1,MAJN1207.pdf,00072735.tif,ORIGINAL,1050,2501,9996,9996,840,2,9996,2,9,1,45,0,,2014-250101
6783,2,1,2014,06,20,231504,0051599,0,0,10,04,2208,1,DEJN2208.pdf,00071631.tif,ORIGINAL,1050,2315,9996,9996,841,1,9996,0,6,2,1,0,,2014-231504
6936,5,1,2014,06,17,227501,0471493,0,0,24,01,2103,1,MDJN2103.pdf,00071393.tif,ORIGINAL,1050,2275,9996,9996,844,1,9996,0,2,2,13,0,,2014-227501
6633,3,1,2014,06,22,236401,8100088,0,0,51,01,1207,1,VAJN1207.pdf,00071933.tif,ORIGINAL,1050,2364,9996,9996,849,1,9996,0,2,3,113,0,,2014-236401
7406,7,1,2014,06,21,250101,0070601,0,1,25,01,1207,1,MAJN1207.pdf,00072735.tif,ORIGINAL,1050,2501,9996,9996,850,1,9996,2,3,1,39,0,,2014-250101
7406,7,1,2014,06,21,250101,0070601,0,0,25,01,1207,1,MAJN1207.pdf,00072736.tif,ORIGINAL,1050,2501,9996,9996,850,2,9996,2,12,1,48,0,,2014-250101
7509,13,1,2014,06,29,244401,0099213,0,1,34,01,1110,1,NJJN1110.pdf,00072322.tif,ORIGINAL,1050,2444,9996,9996,851,2,9996,0,5,2,92,0,,2014-244401
7466,4,1,2014,06,22,234701,1030135,1,1,36,01,1126,1,NYJN1126.pdf,00071817.tif,ORIGINAL,1050,2347,9996,9996,851,2,9996,0,8,2,99,0,,2014-234701
7370,11,1,2014,06,28,244306,0091131,0,0,34,06,1108,1,NJJN1108.pdf,00072313.tif,ORIGINAL,1050,2443,9996,9996,852,2,9996,0,2,2,69,0,,2014-244306
6936,5,1,2014,06,23,232803,0471493,0,0,24,03,2202,1,MDJN2202.pdf,00071673.tif,ORIGINAL,1050,2328,9996,9996,853,2,9996,0,2,3,30,0,,2014-232803
6447,3,1,2014,06,13,221602,0470853,0,0,24,02,2205,1,MDJN2205.pdf,00071042.tif,ORIGINAL,1050,2216,9996,9996,854,1,9996,0,8,3,6,0,,2014-221602
6778,8,3,2014,06,07,216607,0010039,0,1,51,07,1101,1,VAJN1101.pdf,00070794.tif,ORIGINAL,1050,2166,9996,9996,860,2,9996,0,8,3,144,0,,2014-216607
7415,3,1,2014,06,08,216801,8100088,0,0,51,01,1204,1,VAJN1204.pdf,00070802.tif,ORIGINAL,1050,2168,9996,9996,862,2,9996,0,2,3,150,0,,2014-216801
7508,3,1,2014,06,29,246901,0090385,0,0,34,01,1132,1,NJJN1132.pdf,00072474.tif,ORIGINAL,1050,2469,9996,9996,863,1,9996,0,1,2,82,0,,2014-246901
