tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
26,24,05,1201,331,0,,7527,3,1,2014,07,13,0470853,0,0,1,MDJL1201.pdf,00073563.tif,ORIGINAL,DOLPHIN,1050,2639,1,1,1,0,0,0,1,3,2014-263905
26,24,06,1201,332,0,,7527,3,1,2014,07,13,0470853,0,0,2,MDJL1201.pdf,00073565.tif,ORIGINAL,DOLPHIN,1050,2639,2,1,0,0,0,0,0,3,2014-263906
26,24,06,1201,333,0,,7527,3,1,2014,07,13,0470853,0,1,2,MDJL1201.pdf,00073565.tif,ORIGINAL,BLACK SEA BAS,3350,2639,3,0,0,22,0,0,0,3,2014-263906
26,24,06,1201,334,0,,7527,3,1,2014,07,13,0470853,0,0,2,MDJL1201.pdf,00073565.tif,ORIGINAL,TILEFISH,4470,2639,4,22,0,0,0,0,0,3,2014-263906
26,24,06,1201,335,0,,7527,3,1,2014,07,13,0470853,1,0,2,MDJL1201.pdf,00073565.tif,ORIGINAL,YFT,4711,2639,1,1,0,0,0,0,0,3,2014-263906
26,24,07,1201,336,0,,7527,3,1,2014,07,13,0470853,0,0,2,MDJL1201.pdf,00073567.tif,ORIGINAL,YFT,4711,2639,1,0,0,2,0,0,0,3,2014-263907
26,24,08,1201,337,0,,7527,3,1,2014,07,13,0470853,0,0,2,MDJL1201.pdf,00073569.tif,ORIGINAL,DOLPHIN,1050,2639,1,4,0,0,0,0,4,3,2014-263908
26,24,09,1201,338,0,,7527,3,1,2014,07,13,0470853,0,0,1,MDJL1201.pdf,00073571.tif,ORIGINAL,DOLPHIN,1050,2639,3,2,2,0,0,0,2,3,2014-263909
26,24,09,1201,339,0,,7527,3,1,2014,07,13,0470853,0,0,1,MDJL1201.pdf,00073571.tif,ORIGINAL,BFT LARGE SCH,4678,2639,2,1,1,0,0,0,1,3,2014-263909
26,24,09,1201,340,0,,7527,3,1,2014,07,13,0470853,0,0,1,MDJL1201.pdf,00073571.tif,ORIGINAL,YFT,4711,2639,1,1,1,0,0,0,1,3,2014-263909
26,24,10,1201,341,0,,7527,3,1,2014,07,13,0470853,0,0,2,MDJL1201.pdf,00073573.tif,ORIGINAL,BIGEYE TUNA,4691,2639,1,1,0,0,0,0,1,3,2014-263910
26,24,11,1201,342,0,,7527,3,1,2014,07,13,0470853,0,0,2,MDJL1201.pdf,00073575.tif,ORIGINAL,YFT,4711,2639,1,2,0,0,0,0,2,3,2014-263911
26,24,12,1201,343,1,SPECIES;,7527,3,1,2014,07,13,0470853,0,0,2,MDJL1201.pdf,00073577.tif,ORIGINAL,BFT,4670,2639,1,1,0,0,0,0,0,3,2014-263912
26,24,13,1201,344,0,,7527,3,1,2014,07,13,0470853,0,0,2,MDJL1201.pdf,00073579.tif,ORIGINAL,YFT,4711,2639,1,2,0,0,0,0,2,1,2014-263913
27,24,01,1202,345,0,,6555,6,1,2014,07,19,0473096,0,0,2,MDJL1202.pdf,00074082.tif,ORIGINAL,DOLPHIN,1050,2729,1,1,0,0,0,0,0,2,2014-272901
27,24,02,1202,346,0,,6555,6,1,2014,07,19,0473096,0,1,1,MDJL1202.pdf,00074084.tif,ORIGINAL,DOLPHIN,1050,2729,1,1,1,0,0,0,0,2,2014-272902
25,24,01,1205,347,0,,6936,5,1,2014,07,06,0471493,0,0,1,MDJL1205.pdf,00072971.tif,ORIGINAL,DOLPHIN,1050,2545,2,2,2,0,0,0,0,3,2014-254501
25,24,01,1205,348,0,,6936,5,1,2014,07,06,0471493,0,0,1,MDJL1205.pdf,00072971.tif,ORIGINAL,YFT,4711,2545,1,2,2,0,0,0,0,3,2014-254501
25,24,02,1205,349,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072973.tif,ORIGINAL,DOLPHIN,1050,2545,1,3,3,0,0,0,0,2,2014-254502
25,24,02,1205,350,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072973.tif,ORIGINAL,WHITE MARLIN,2161,2545,2,0,0,1,0,0,0,2,2014-254502
25,24,03,1205,351,0,,6936,5,1,2014,07,06,0471493,0,0,1,MDJL1205.pdf,00072975.tif,ORIGINAL,YFT,4711,2545,1,1,1,5,0,0,0,3,2014-254503
25,24,04,1205,352,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072977.tif,ORIGINAL,DOLPHIN,1050,2545,2,3,3,0,0,0,0,3,2014-254504
25,24,04,1205,353,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072977.tif,ORIGINAL,YFT,4711,2545,1,4,4,0,0,0,0,3,2014-254504
25,24,05,1205,354,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072979.tif,ORIGINAL,DOLPHIN,1050,2545,1,7,7,0,0,0,0,3,2014-254505
25,24,05,1205,355,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072979.tif,ORIGINAL,WHITE MARLIN,2161,2545,2,0,0,3,0,0,0,3,2014-254505
25,24,06,1205,356,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072981.tif,ORIGINAL,BIGEYE TUNA,4691,2545,1,1,1,0,0,0,1,2,2014-254506
25,24,06,1205,357,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072981.tif,ORIGINAL,YFT,4711,2545,2,1,1,1,0,0,0,2,2014-254506
25,24,07,1205,358,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072983.tif,ORIGINAL,DOLPHIN,1050,2545,1,2,2,0,0,0,0,3,2014-254507
25,24,07,1205,359,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072983.tif,ORIGINAL,BIGEYE TUNA,4691,2545,2,1,1,0,0,0,1,3,2014-254507
25,24,08,1205,360,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072985.tif,ORIGINAL,YFT,4711,2545,1,0,0,1,0,0,0,3,2014-254508
25,24,10,1205,361,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072988.tif,ORIGINAL,DOLPHIN,1050,2545,1,14,14,0,0,0,0,2,2014-254510
25,24,11,1205,362,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072990.tif,ORIGINAL,DOLPHIN,1050,2545,1,10,0,0,0,0,0,2,2014-254511
25,24,12,1205,363,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072992.tif,ORIGINAL,ATLANTIC BONI,330,2545,2,0,0,4,0,0,0,2,2014-254512
25,24,12,1205,364,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072992.tif,ORIGINAL,YFT,4711,2545,1,1,0,0,0,0,0,2,2014-254512
25,24,15,1205,365,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072996.tif,ORIGINAL,SKIPJACK TUNA,4661,2545,2,0,0,1,0,0,0,2,2014-254515
25,24,15,1205,366,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00072996.tif,ORIGINAL,YFT,4711,2545,1,2,0,0,0,0,0,2,2014-254515
25,24,16,1205,367,0,,6936,5,1,2014,07,06,0471493,1,0,2,MDJL1205.pdf,00072998.tif,ORIGINAL,DOLPHIN,1050,2545,2,2,2,0,0,0,0,3,2014-254516
25,24,16,1205,368,0,,6936,5,1,2014,07,06,0471493,1,0,2,MDJL1205.pdf,00072998.tif,ORIGINAL,WHITE MARLIN,2161,2545,3,0,0,1,0,0,0,3,2014-254516
25,24,16,1205,369,0,,6936,5,1,2014,07,06,0471493,1,0,2,MDJL1205.pdf,00072998.tif,ORIGINAL,ALBACORE TUNA,4701,2545,1,3,3,0,0,0,0,3,2014-254516
25,24,17,1205,370,0,,6936,5,1,2014,07,06,0471493,0,0,1,MDJL1205.pdf,00073000.tif,ORIGINAL,DOLPHIN,1050,2545,1,3,3,0,0,0,0,3,2014-254517
25,24,17,1205,371,0,,6936,5,1,2014,07,06,0471493,0,0,1,MDJL1205.pdf,00073000.tif,ORIGINAL,WHITE MARLIN,2161,2545,2,0,0,1,0,0,0,3,2014-254517
25,24,18,1205,372,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00073002.tif,ORIGINAL,DOLPHIN,1050,2545,2,2,2,0,0,0,0,2,2014-254518
25,24,18,1205,373,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00073002.tif,ORIGINAL,WAHOO,4720,2545,1,1,1,0,0,0,0,2,2014-254518
25,24,19,1205,374,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00073004.tif,ORIGINAL,YFT,4711,2545,1,1,0,0,0,0,0,3,2014-254519
25,24,20,1205,375,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00073006.tif,ORIGINAL,YFT,4711,2545,1,12,12,15,0,0,0,3,2014-254520
25,24,21,1205,376,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00073008.tif,ORIGINAL,DOLPHIN,1050,2545,1,1,0,1,0,0,0,2,2014-254521
25,24,21,1205,377,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00073008.tif,ORIGINAL,SKIPJACK TUNA,4661,2545,2,0,0,1,0,0,0,2,2014-254521
25,24,22,1205,378,0,,6936,5,1,2014,07,06,0471493,0,0,2,MDJL1205.pdf,00073010.tif,ORIGINAL,YFT,4711,2545,1,7,7,8,0,0,0,3,2014-254522
25,24,01,1206,379,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072851.tif,ORIGINAL,DOLPHIN,1050,2516,2,5,5,0,0,0,0,2,2014-251601
25,24,01,1206,380,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072851.tif,ORIGINAL,YFT,4711,2516,1,2,2,0,0,0,0,2,2014-251601
25,24,02,1206,381,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072853.tif,ORIGINAL,WHITE MARLIN,2161,2516,1,0,0,1,0,0,0,3,2014-251602
25,24,02,1206,382,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072853.tif,ORIGINAL,YFT,4711,2516,2,4,4,0,0,0,0,3,2014-251602
25,24,03,1206,383,0,,6783,7,1,2014,07,06,0470938,0,0,2,MDJL1206.pdf,00072855.tif,ORIGINAL,DOLPHIN,1050,2516,1,1,0,0,0,0,0,2,2014-251603
25,24,04,1206,384,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072857.tif,ORIGINAL,DOLPHIN,1050,2516,1,7,7,0,0,0,0,3,2014-251604
25,24,05,1206,385,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072859.tif,ORIGINAL,DOLPHIN,1050,2516,1,2,2,0,0,0,0,2,2014-251605
25,24,06,1206,386,0,,6783,7,1,2014,07,06,0470938,0,0,2,MDJL1206.pdf,00072861.tif,ORIGINAL,DOLPHIN,1050,2516,2,3,3,0,0,0,0,2,2014-251606
25,24,06,1206,387,0,,6783,7,1,2014,07,06,0470938,0,0,2,MDJL1206.pdf,00072861.tif,ORIGINAL,YFT,4711,2516,1,1,1,0,0,0,0,2,2014-251606
25,24,07,1206,388,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072863.tif,ORIGINAL,BFT SCHOOL,4677,2516,1,2,2,0,0,0,0,3,2014-251607
25,24,08,1206,389,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072865.tif,ORIGINAL,DOLPHIN,1050,2516,2,2,2,0,0,0,0,2,2014-251608
25,24,08,1206,390,0,,6783,7,1,2014,07,06,0470938,0,0,1,MDJL1206.pdf,00072865.tif,ORIGINAL,YFT,4711,2516,1,1,1,0,0,0,0,2,2014-251608
25,24,09,1206,391,0,,6783,7,1,2014,07,06,0470938,0,0,2,MDJL1206.pdf,00072867.tif,ORIGINAL,DOLPHIN,1050,2516,1,2,0,0,0,0,0,3,2014-251609
25,24,10,1206,392,0,,6783,7,1,2014,07,06,0470938,0,0,2,MDJL1206.pdf,00072869.tif,ORIGINAL,DOLPHIN,1050,2516,2,3,3,0,0,0,0,3,2014-251610
25,24,10,1206,393,0,,6783,7,1,2014,07,06,0470938,0,0,2,MDJL1206.pdf,00072869.tif,ORIGINAL,WHITE MARLIN,2161,2516,1,0,0,1,0,0,0,3,2014-251610
25,24,12,1206,394,0,,6783,7,2,2014,07,06,0479006,0,0,2,MDJL1206.pdf,00072872.tif,ORIGINAL,DOLPHIN,1050,2516,1,0,0,2,0,0,0,2,2014-251612
27,24,01,1207,395,0,,6447,3,1,2014,07,20,0470853,0,0,2,MDJL1207.pdf,00074105.tif,ORIGINAL,DOLPHIN,1050,2735,2,3,0,0,0,0,3,3,2014-273501
27,24,01,1207,396,0,,6447,3,1,2014,07,20,0470853,0,0,2,MDJL1207.pdf,00074105.tif,ORIGINAL,YFT,4711,2735,1,1,0,0,0,0,1,3,2014-273501
25,24,01,2101,397,0,,6936,5,1,2014,07,01,0471493,0,0,2,MDJL2101.pdf,00072876.tif,ORIGINAL,YFT,4711,2517,1,1,1,10,0,0,0,3,2014-251701
25,24,02,2101,398,0,,6936,5,1,2014,07,01,0471493,0,0,2,MDJL2101.pdf,00072878.tif,ORIGINAL,DOLPHIN,1050,2517,1,4,4,0,0,0,0,2,2014-251702
25,24,03,2101,399,0,,6936,5,1,2014,07,01,0471493,0,0,1,MDJL2101.pdf,00072880.tif,ORIGINAL,YFT,4711,2517,1,11,11,8,0,0,0,3,2014-251703
25,24,04,2101,400,0,,6936,5,1,2014,07,01,0471493,0,0,1,MDJL2101.pdf,00072882.tif,ORIGINAL,BIGEYE TUNA,4691,2517,1,1,1,0,0,0,0,3,2014-251704
25,24,04,2101,401,0,,6936,5,1,2014,07,01,0471493,0,0,1,MDJL2101.pdf,00072882.tif,ORIGINAL,YFT,4711,2517,2,7,7,4,0,0,0,3,2014-251704
25,24,05,2101,402,0,,6936,5,1,2014,07,01,0471493,0,0,1,MDJL2101.pdf,00072884.tif,ORIGINAL,BIGEYE TUNA,4691,2517,1,1,1,0,0,0,0,3,2014-251705
25,24,05,2101,403,0,,6936,5,1,2014,07,01,0471493,0,0,1,MDJL2101.pdf,00072884.tif,ORIGINAL,YFT,4711,2517,2,8,8,6,0,0,0,3,2014-251705
25,24,01,2102,404,0,,6936,5,1,2014,07,07,0471493,0,0,1,MDJL2102.pdf,00072957.tif,ORIGINAL,BLUE MARLIN,2171,2540,2,0,0,1,0,0,0,3,2014-254001
25,24,01,2102,405,0,,6936,5,1,2014,07,07,0471493,0,0,1,MDJL2102.pdf,00072957.tif,ORIGINAL,YFT,4711,2540,1,1,1,0,0,0,0,3,2014-254001
25,24,02,2102,406,0,,6936,5,1,2014,07,07,0471493,0,0,1,MDJL2102.pdf,00072959.tif,ORIGINAL,DOLPHIN,1050,2540,1,3,3,0,0,0,0,3,2014-254002
25,24,02,2102,407,0,,6936,5,1,2014,07,07,0471493,0,0,1,MDJL2102.pdf,00072959.tif,ORIGINAL,SKIPJACK TUNA,4661,2540,2,3,0,0,0,0,0,3,2014-254002
26,24,01,2104,408,0,,6936,4,3,2014,07,17,0470856,0,0,2,MDJL2104.pdf,00073693.tif,ORIGINAL,DOLPHIN,1050,2662,1,40,0,10,0,0,0,3,2014-266201
28,24,01,2105,409,0,,6783,7,1,2014,07,23,0470938,0,0,1,MDJL2105.pdf,00074593.tif,ORIGINAL,BFT SCHOOL,4677,2826,1,1,1,0,0,0,0,2,2014-282601
29,24,01,2106,410,0,,6555,4,3,2014,07,31,0470856,0,0,2,MDJL2106.pdf,00075493.tif,ORIGINAL,DOLPHIN,1050,2973,1,3,0,0,0,0,0,2,2014-297301
29,24,02,2106,411,0,,6555,4,3,2014,07,31,0470856,0,0,2,MDJL2106.pdf,00075495.tif,ORIGINAL,DOLPHIN,1050,2973,1,3,0,0,0,0,0,2,2014-297302
29,24,02,2106,412,0,,6555,4,3,2014,07,31,0470856,0,0,2,MDJL2106.pdf,00075495.tif,ORIGINAL,SHORTFIN MAKO,3551,2973,2,0,0,1,0,0,0,2,2014-297302
29,24,03,2106,413,0,,6555,4,3,2014,07,31,0470856,0,0,2,MDJL2106.pdf,00075497.tif,ORIGINAL,BIGEYE TUNA,4691,2973,2,1,0,0,0,0,0,2,2014-297303
29,24,03,2106,414,0,,6555,4,3,2014,07,31,0470856,0,0,2,MDJL2106.pdf,00075497.tif,ORIGINAL,YFT,4711,2973,1,5,0,0,0,0,0,2,2014-297303
27,24,01,2107,415,1,KEPT;,6783,4,3,2014,07,18,0470856,0,0,1,MDJL2107.pdf,00074255.tif,ORIGINAL,DOLPHIN,1050,2760,1,47,47,0,0,0,0,2,2014-276001
27,24,01,2107,416,0,,6783,4,3,2014,07,18,0470856,0,0,1,MDJL2107.pdf,00074255.tif,ORIGINAL,YFT,4711,2760,2,2,2,0,0,0,0,2,2014-276001
27,24,05,2107,417,0,,6783,4,3,2014,07,18,0470856,0,0,2,MDJL2107.pdf,00074260.tif,ORIGINAL,DOLPHIN,1050,2760,1,5,0,0,0,0,0,2,2014-276005
27,24,06,2107,418,0,,6783,4,3,2014,07,18,0470856,0,0,2,MDJL2107.pdf,00074262.tif,ORIGINAL,DOLPHIN,1050,2760,1,4,4,0,0,0,0,2,2014-276006
27,24,06,2107,419,0,,6783,4,3,2014,07,18,0470856,0,0,2,MDJL2107.pdf,00074262.tif,ORIGINAL,BFT SCHOOL,4677,2760,3,1,1,0,0,0,0,2,2014-276006
27,24,06,2107,420,0,,6783,4,3,2014,07,18,0470856,0,0,2,MDJL2107.pdf,00074262.tif,ORIGINAL,BFT LARGE SCH,4678,2760,2,1,1,0,0,0,0,2,2014-276006
27,24,07,2107,421,0,,6783,4,3,2014,07,18,0470856,0,0,1,MDJL2107.pdf,00074264.tif,ORIGINAL,DOLPHIN,1050,2760,2,2,2,0,0,0,0,2,2014-276007
27,24,07,2107,422,0,,6783,4,3,2014,07,18,0470856,0,0,1,MDJL2107.pdf,00074264.tif,ORIGINAL,YFT,4711,2760,1,1,1,0,0,0,0,2,2014-276007
25,24,01,2203,423,0,,7527,7,1,2014,07,09,0470938,0,0,1,MDJL2203.pdf,00073128.tif,ORIGINAL,DOLPHIN,1050,2574,1,3,3,0,0,0,0,3,2014-257401
25,24,01,2203,424,0,,7527,7,1,2014,07,09,0470938,0,0,1,MDJL2203.pdf,00073128.tif,ORIGINAL,BFT LARGE SCH,4678,2574,2,1,1,0,0,0,0,3,2014-257401
27,24,01,2204,425,0,,6447,5,1,2014,07,22,0471493,0,0,2,MDJL2204.pdf,00074268.tif,ORIGINAL,DOLPHIN,1050,2761,1,6,0,0,0,0,0,3,2014-276101
27,24,02,2204,426,0,,6447,5,1,2014,07,22,0471493,0,0,2,MDJL2204.pdf,00074270.tif,ORIGINAL,DOLPHIN,1050,2761,2,1,0,0,0,0,0,3,2014-276102
27,24,02,2204,427,0,,6447,5,1,2014,07,22,0471493,0,0,2,MDJL2204.pdf,00074270.tif,ORIGINAL,YFT,4711,2761,1,2,0,2,0,0,0,3,2014-276102
27,24,04,2204,428,0,,6447,5,1,2014,07,22,0471493,0,0,2,MDJL2204.pdf,00074273.tif,ORIGINAL,DOLPHIN,1050,2761,2,1,0,0,0,0,0,3,2014-276104
27,24,04,2204,429,0,,6447,5,1,2014,07,22,0471493,0,0,2,MDJL2204.pdf,00074273.tif,ORIGINAL,SKIPJACK TUNA,4661,2761,3,3,0,0,0,0,0,3,2014-276104
27,24,04,2204,430,0,,6447,5,1,2014,07,22,0471493,0,0,2,MDJL2204.pdf,00074273.tif,ORIGINAL,YFT,4711,2761,1,1,0,0,0,0,0,3,2014-276104
28,24,01,2205,431,0,,6936,5,1,2014,07,23,0471493,0,0,1,MDJL2205.pdf,00074511.tif,ORIGINAL,DOLPHIN,1050,2808,2,19,19,0,0,0,0,3,2014-280801
28,24,01,2205,432,0,,6936,5,1,2014,07,23,0471493,0,0,1,MDJL2205.pdf,00074511.tif,ORIGINAL,YFT,4711,2808,1,1,1,0,0,0,0,3,2014-280801
28,24,02,2205,433,0,,6936,5,1,2014,07,23,0471493,0,0,1,MDJL2205.pdf,00074513.tif,ORIGINAL,DOLPHIN,1050,2808,2,1,1,0,0,0,0,3,2014-280802
28,24,02,2205,434,0,,6936,5,1,2014,07,23,0471493,0,0,1,MDJL2205.pdf,00074513.tif,ORIGINAL,YFT,4711,2808,1,2,2,1,0,0,0,3,2014-280802
28,24,03,2205,435,0,,6936,5,1,2014,07,23,0471493,0,0,2,MDJL2205.pdf,00074515.tif,ORIGINAL,BLACK SEA BAS,3350,2808,2,5,5,0,0,0,0,3,2014-280803
28,24,03,2205,436,1,RARE OR ILLEGAL SPECIES KEPT;,6936,5,1,2014,07,23,0471493,0,0,2,MDJL2205.pdf,00074515.tif,ORIGINAL,BLUELINE TILE,4440,2808,3,17,17,0,0,0,0,3,2014-280803
28,24,03,2205,437,0,,6936,5,1,2014,07,23,0471493,0,0,2,MDJL2205.pdf,00074515.tif,ORIGINAL,YFT,4711,2808,1,0,0,1,0,0,0,3,2014-280803
25,24,01,2207,438,0,,6783,7,1,2014,07,02,0470938,0,0,2,MDJL2207.pdf,00072888.tif,ORIGINAL,YFT,4711,2518,1,1,1,1,0,0,0,3,2014-251801
27,24,01,2208,439,0,,6447,3,1,2014,07,17,0470853,0,0,2,MDJL2208.pdf,00074109.tif,ORIGINAL,DOLPHIN,1050,2736,1,1,0,0,0,0,0,3,2014-273601
27,24,01,2208,440,0,,6447,3,1,2014,07,17,0470853,0,0,2,MDJL2208.pdf,00074109.tif,ORIGINAL,TIGER SHARK,4911,2736,2,0,0,1,0,0,0,3,2014-273601
27,24,02,2208,441,0,,6447,3,1,2014,07,17,0470853,0,0,2,MDJL2208.pdf,00074111.tif,ORIGINAL,ATLANTIC SHAR,4941,2736,1,3,0,0,0,0,0,3,2014-273602
27,24,03,2208,442,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074113.tif,ORIGINAL,BFT SCHOOL,4677,2736,1,2,2,2,0,0,0,3,2014-273603
27,24,04,2208,443,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074115.tif,ORIGINAL,BFT SCHOOL,4677,2736,2,1,1,0,0,0,0,3,2014-273604
27,24,04,2208,444,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074115.tif,ORIGINAL,YFT,4711,2736,1,2,2,0,0,0,0,3,2014-273604
27,24,05,2208,445,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074117.tif,ORIGINAL,DOLPHIN,1050,2736,3,1,1,0,0,0,0,3,2014-273605
27,24,05,2208,446,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074117.tif,ORIGINAL,BFT SCHOOL,4677,2736,1,2,2,0,0,0,0,3,2014-273605
27,24,05,2208,447,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074117.tif,ORIGINAL,YFT,4711,2736,2,1,1,0,0,0,0,3,2014-273605
27,24,06,2208,448,0,,6447,3,1,2014,07,17,0470853,0,0,2,MDJL2208.pdf,00074119.tif,ORIGINAL,DOLPHIN,1050,2736,1,1,0,0,0,0,0,3,2014-273606
27,24,07,2208,449,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074121.tif,ORIGINAL,DOLPHIN,1050,2736,3,1,1,1,0,0,0,3,2014-273607
27,24,07,2208,450,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074121.tif,ORIGINAL,BFT SCHOOL,4677,2736,2,2,2,2,0,0,0,3,2014-273607
27,24,07,2208,451,0,,6447,3,1,2014,07,17,0470853,0,0,1,MDJL2208.pdf,00074121.tif,ORIGINAL,BFT LARGE SCH,4678,2736,1,1,1,2,0,0,0,3,2014-273607
27,24,01,2210,452,0,,7527,7,1,2014,07,18,0470938,0,0,1,MDJL2210.pdf,00074125.tif,ORIGINAL,DOLPHIN,1050,2737,1,1,1,0,0,0,0,3,2014-273701
27,24,01,2210,453,0,,7527,7,1,2014,07,18,0470938,0,0,1,MDJL2210.pdf,00074125.tif,ORIGINAL,BFT SCHOOL,4677,2737,2,2,2,0,0,0,0,3,2014-273701
27,24,02,2210,454,0,,7527,7,1,2014,07,18,0470938,0,0,1,MDJL2210.pdf,00074127.tif,ORIGINAL,BFT SCHOOL,4677,2737,1,1,1,5,0,0,0,2,2014-273702
27,24,03,2210,455,0,,7527,7,1,2014,07,18,0470938,0,1,2,MDJL2210.pdf,00074129.tif,REVISED,BFT SCHOOL,4677,2737,1,2,0,4,0,0,0,3,2014-273703
27,24,04,2210,456,1,ALIVE;,7527,7,1,2014,07,18,0470938,0,0,2,MDJL2210.pdf,00074131.tif,ORIGINAL,SMOOTH HAMMER,4791,2737,1,0,0,4,0,0,0,3,2014-273704
27,24,04,2210,457,0,,7527,7,1,2014,07,18,0470938,0,0,2,MDJL2210.pdf,00074131.tif,ORIGINAL,SPINNER SHARK,4881,2737,2,0,0,2,0,0,0,3,2014-273704
27,24,05,2210,458,0,,7527,7,1,2014,07,18,0470938,1,0,2,MDJL2210.pdf,00074133.tif,ORIGINAL,YFT,4711,2737,1,4,0,0,0,0,0,2,2014-273705
26,25,01,1101,459,0,,6634,8,1,2014,07,13,0230784,0,0,2,MAJL1101.pdf,00073421.tif,ORIGINAL,COD,815,2626,1,40,0,16,0,0,0,3,2014-262601
26,25,01,1101,460,0,,6634,8,1,2014,07,13,0230784,0,0,2,MAJL1101.pdf,00073421.tif,ORIGINAL,HADDOCK,1479,2626,2,12,0,16,0,0,0,3,2014-262601
27,25,01,1108,461,0,,7505,15,1,2014,07,19,0090024,0,1,2,MAJL1108.pdf,00073921.tif,REVISED,BFT GIANT,4671,2702,1,1,0,0,0,1,0,3,2014-270201
27,25,01,1118,462,0,,7405,6,1,2014,07,19,0010406,0,0,2,MAJL1118.pdf,00073941.tif,ORIGINAL,BFT SMALL MED,4676,2706,1,1,0,0,0,0,0,3,2014-270601
28,25,02,1120,463,0,,7531,15,1,2014,07,26,0090024,0,0,2,MAJL1120.pdf,00074674.tif,ORIGINAL,ATLANTIC MACK,2120,2847,1,20,0,0,0,0,0,1,2014-284702
28,25,03,1120,464,0,,7531,15,1,2014,07,26,0090024,0,1,2,MAJL1120.pdf,00074676.tif,ORIGINAL,CUSK,960,2847,3,1,1,0,0,0,0,3,2014-284703
28,25,03,1120,465,0,,7531,15,1,2014,07,26,0090024,0,0,2,MAJL1120.pdf,00074676.tif,ORIGINAL,COD,815,2847,1,2,2,18,0,0,0,3,2014-284703
28,25,03,1120,466,1,ALIVE;DEAD;,7531,15,1,2014,07,26,0090024,0,0,2,MAJL1120.pdf,00074676.tif,ORIGINAL,HADDOCK,1479,2847,2,4,4,40,1,0,0,3,2014-284703
28,25,03,1120,467,0,,7531,15,1,2014,07,26,0090024,0,0,2,MAJL1120.pdf,00074676.tif,ORIGINAL,POLLOCK,2695,2847,4,2,2,20,0,0,0,3,2014-284703
28,25,03,1120,468,0,,7531,15,1,2014,07,26,0090024,0,0,2,MAJL1120.pdf,00074676.tif,ORIGINAL,SHORTFIN MAKO,3551,2847,5,0,0,1,0,0,0,3,2014-284703
27,25,01,1124,469,0,,7478,15,3,2014,07,20,0090803,0,1,2,MAJL1124.pdf,00073945.tif,ORIGINAL,POLLOCK,2695,2707,1,0,0,2,0,0,0,1,2014-270701
