intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,observe,othlp,species,batch,row,kept,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
6013,3,1,2012,06,08,013115,0090900,0,0,34,15,2110,2,njjn2110.tif,00047386.tif,ORIGINAL,0,TIGER SHARK,4911,0131,2,0,1,0,0,0,396,0,,2012-013115
6013,3,1,2012,06,08,013115,0090900,0,0,34,15,2110,2,njjn2110.tif,00047386.tif,ORIGINAL,0,BLUE SHARK,4931,0131,1,0,2,0,0,0,397,0,,2012-013115
6013,6,1,2012,06,22,026801,0251050,0,0,34,01,2204,1,njjn2204.tif,00048105.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0268,1,1,0,0,0,1,398,0,,2012-026801
6013,6,1,2012,06,22,026802,0251050,0,0,34,02,2204,1,njjn2204.tif,00048107.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0268,1,1,1,0,0,1,399,0,,2012-026802
6013,6,1,2012,06,22,026802,0251050,0,0,34,02,2204,1,njjn2204.tif,00048107.tif,ORIGINAL,0,BLUE SHARK,4931,0268,2,0,1,0,0,0,400,0,,2012-026802
6013,6,1,2012,06,22,026803,0251050,0,0,34,03,2204,2,njjn2204.tif,00048109.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0268,1,1,0,0,0,1,401,0,,2012-026803
6013,6,1,2012,06,22,026803,0251050,0,0,34,03,2204,2,njjn2204.tif,00048109.tif,ORIGINAL,0,BLUE SHARK,4931,0268,2,0,1,0,0,0,402,0,,2012-026803
6013,6,1,2012,06,22,026804,0251050,0,0,34,04,2204,1,njjn2204.tif,00048111.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0268,1,1,3,0,0,1,403,0,,2012-026804
6013,6,1,2012,06,22,026804,0251050,0,0,34,04,2204,1,njjn2204.tif,00048111.tif,ORIGINAL,0,BLUE SHARK,4931,0268,2,0,12,0,0,0,404,0,,2012-026804
6013,6,1,2012,06,22,026805,0251050,0,0,34,05,2204,2,njjn2204.tif,00048113.tif,ORIGINAL,0,BLUE SHARK,4931,0268,1,0,1,0,0,0,405,0,,2012-026805
6013,6,1,2012,06,22,026806,0251050,0,1,34,06,2204,1,njjn2204.tif,00048115.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0268,1,1,0,0,0,1,406,0,,2012-026806
6013,6,1,2012,06,22,026806,0251050,0,1,34,06,2204,1,njjn2204.tif,00048115.tif,ORIGINAL,0,BLUE SHARK,4931,0268,2,0,2,0,0,0,407,0,,2012-026806
6013,6,1,2012,06,23,027601,0251050,0,0,34,01,1121,1,njjn1121.tif,00048260.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0276,1,1,0,0,0,1,408,0,,2012-027601
6013,6,1,2012,06,23,027601,0251050,0,0,34,01,1121,1,njjn1121.tif,00048260.tif,ORIGINAL,0,BLUE SHARK,4931,0276,2,0,1,0,0,0,409,0,,2012-027601
6013,6,1,2012,06,23,027602,0251050,0,0,34,02,1121,1,njjn1121.tif,00048262.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0276,1,1,0,0,0,1,410,0,,2012-027602
6013,6,1,2012,06,23,027602,0251050,0,0,34,02,1121,1,njjn1121.tif,00048262.tif,ORIGINAL,0,BLUE SHARK,4931,0276,2,0,2,0,0,0,411,0,,2012-027602
6013,6,1,2012,06,23,027603,0251050,1,0,34,03,1121,2,njjn1121.tif,00048264.tif,ORIGINAL,0,BLUE SHARK,4931,0276,1,0,2,0,0,0,412,0,,2012-027603
6013,6,1,2012,06,23,027604,0251050,0,0,34,04,1121,1,njjn1121.tif,00048266.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0276,1,1,1,0,0,1,413,0,,2012-027604
6013,6,1,2012,06,23,027605,0251050,0,0,34,05,1121,1,njjn1121.tif,00048268.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0276,1,1,0,0,0,1,414,0,,2012-027605
6013,6,1,2012,06,23,027606,0251050,0,0,34,06,1121,1,njjn1121.tif,00048270.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0276,1,1,1,0,0,1,415,0,,2012-027606
6013,6,1,2012,06,23,027606,0251050,0,0,34,06,1121,1,njjn1121.tif,00048270.tif,ORIGINAL,0,BLUE SHARK,4931,0276,2,0,3,0,0,0,416,0,,2012-027606
6013,6,1,2012,06,23,027607,0251050,0,0,34,07,1121,2,njjn1121.tif,00048272.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0276,1,0,1,0,0,0,417,0,,2012-027607
6013,6,1,2012,06,23,027607,0251050,0,0,34,07,1121,2,njjn1121.tif,00048272.tif,ORIGINAL,0,BLUE SHARK,4931,0276,2,0,2,0,0,0,418,0,,2012-027607
6013,6,1,2012,06,23,027608,0251005,0,0,34,08,1121,2,njjn1121.tif,00048274.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0276,1,1,0,0,0,1,419,0,,2012-027608
6013,6,1,2012,06,23,027609,0259005,0,0,34,09,1121,2,njjn1121.tif,00048276.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0276,1,1,0,0,0,0,420,0,,2012-027609
6013,6,1,2012,06,23,027609,0259005,0,0,34,09,1121,2,njjn1121.tif,00048276.tif,ORIGINAL,0,BLUE SHARK,4931,0276,2,0,1,0,0,0,421,0,,2012-027609
6013,6,1,2012,06,23,027610,0251808,0,0,34,10,1121,2,njjn1121.tif,00048278.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0276,1,1,0,0,0,0,422,0,,2012-027610
6416,6,1,2012,06,03,001801,0251005,0,0,34,01,1207,2,njjn1207.tif,00046591.tif,ORIGINAL,0,SKIPJACK TUNA,4661,0018,1,1,0,0,0,0,423,0,,2012-001801
6416,6,1,2012,06,03,001802,0251808,0,0,34,02,1207,1,njjn1207.tif,00046593.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0018,1,1,1,0,0,0,424,0,,2012-001802
6416,6,1,2012,06,03,001802,0251808,0,0,34,02,1207,1,njjn1207.tif,00046593.tif,ORIGINAL,0,BLUE SHARK,4931,0018,2,0,8,0,0,0,425,0,,2012-001802
6416,6,1,2012,06,03,001803,0251050,0,1,34,03,1207,1,njjn1207.tif,00046595.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0018,1,1,1,0,0,0,426,0,,2012-001803
6416,6,1,2012,06,03,001803,0251050,0,1,34,03,1207,1,njjn1207.tif,00046595.tif,ORIGINAL,0,BLUE SHARK,4931,0018,2,0,14,0,0,0,427,0,,2012-001803
6416,6,1,2012,06,03,001803,0251050,0,1,34,03,1207,1,njjn1207.tif,00046595.tif,ORIGINAL,1,WRECKFISH,5130,0018,3,1,0,0,0,0,428,1,RARE OR ILLEGAL SPECIES KEPT;,2012-001803
6416,10,1,2012,06,10,009901,0299009,0,0,34,01,1213,1,njjn1213.tif,00047045.tif,ORIGINAL,0,BFT SCHOOL,4677,0099,2,1,1,0,0,0,429,0,,2012-009901
6416,10,1,2012,06,10,009901,0299009,0,0,34,01,1213,1,njjn1213.tif,00047045.tif,ORIGINAL,2,LITTLE TUNNY,4681,0099,1,2,0,0,0,0,430,0,,2012-009901
6416,10,1,2012,06,10,009902,0291655,1,0,34,02,1213,2,njjn1213.tif,00047047.tif,ORIGINAL,0,BFT SCHOOL,4677,0099,1,1,6,0,0,0,431,0,,2012-009902
6416,10,1,2012,06,10,009902,0291655,1,0,34,02,1213,2,njjn1213.tif,00047047.tif,ORIGINAL,0,LITTLE TUNNY,4681,0099,2,0,4,0,0,0,432,0,,2012-009902
6416,10,1,2012,06,10,009903,0290894,0,0,34,03,1213,1,njjn1213.tif,00047049.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0099,2,0,1,0,0,0,433,0,,2012-009903
6416,10,1,2012,06,10,009903,0290894,0,0,34,03,1213,1,njjn1213.tif,00047049.tif,ORIGINAL,6,YFT,4711,0099,1,13,0,0,0,0,434,0,,2012-009903
6416,10,1,2012,06,10,009905,0299009,0,0,34,05,1213,2,njjn1213.tif,00047052.tif,ORIGINAL,0,BFT SCHOOL,4677,0099,1,1,0,0,0,0,435,0,,2012-009905
6416,10,1,2012,06,10,009905,0299009,0,0,34,05,1213,2,njjn1213.tif,00047052.tif,ORIGINAL,0,BLUE SHARK,4931,0099,2,0,7,0,0,0,436,0,,2012-009905
6416,6,1,2012,06,17,017801,0251050,1,0,34,01,1214,2,njjn1214.tif,00047566.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0178,1,1,0,0,0,0,437,0,,2012-017801
6416,6,1,2012,06,17,017801,0251050,1,0,34,01,1214,2,njjn1214.tif,00047566.tif,ORIGINAL,0,BLUE SHARK,4931,0178,2,0,6,0,0,0,438,0,,2012-017801
6416,6,1,2012,06,17,017802,0259125,0,0,34,02,1214,1,njjn1214.tif,00047568.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0178,1,1,3,0,0,0,439,0,,2012-017802
6416,6,1,2012,06,17,017802,0259125,0,0,34,02,1214,1,njjn1214.tif,00047568.tif,ORIGINAL,0,BLUE SHARK,4931,0178,2,0,4,0,0,0,440,0,,2012-017802
6416,10,1,2012,06,18,018001,0290894,0,0,34,01,2210,1,njjn2210.tif,00047576.tif,ORIGINAL,1,BFT SCHOOL,4677,0180,1,1,3,0,0,0,441,0,,2012-018001
6416,10,1,2012,06,18,018001,0290894,0,0,34,01,2210,1,njjn2210.tif,00047576.tif,ORIGINAL,0,BLUE SHARK,4931,0180,2,0,1,0,0,0,442,0,,2012-018001
6416,10,1,2012,06,18,018002,0290894,0,0,34,02,2210,2,njjn2210.tif,00047578.tif,ORIGINAL,1,STRIPED BASS,4180,0180,1,1,0,0,0,0,443,0,,2012-018002
6416,10,1,2012,06,19,022001,0290894,0,0,34,01,2113,2,njjn2113.tif,00047860.tif,ORIGINAL,0,YFT,4711,0220,1,16,0,0,0,0,444,0,,2012-022001
6416,10,1,2012,06,19,022001,0290894,0,0,34,01,2113,2,njjn2113.tif,00047860.tif,ORIGINAL,0,HAMMERHEAD SHARK,4950,0220,2,0,1,0,0,0,445,0,,2012-022001
6416,10,1,2012,06,19,022002,0290894,0,0,34,02,2113,2,njjn2113.tif,00047862.tif,ORIGINAL,0,WHITE MARLIN,2161,0220,2,0,1,0,0,0,446,0,,2012-022002
6416,10,1,2012,06,19,022002,0290894,0,0,34,02,2113,2,njjn2113.tif,00047862.tif,ORIGINAL,0,YFT,4711,0220,1,6,8,0,0,0,447,0,,2012-022002
6416,10,1,2012,06,20,022201,0290894,0,1,34,01,2117,1,njjn2117.tif,00047877.tif,ORIGINAL,8,YFT,4711,0222,1,18,0,0,0,0,448,0,,2012-022201
6416,10,1,2012,06,20,022201,0290894,0,1,34,01,2117,1,njjn2117.tif,00047877.tif,ORIGINAL,0,HAMMERHEAD SHARK,4950,0222,2,0,1,0,0,0,449,0,,2012-022201
6416,10,1,2012,06,20,022202,0290894,0,0,34,02,2117,1,njjn2117.tif,00047879.tif,ORIGINAL,5,YFT,4711,0222,1,18,0,0,0,0,450,0,,2012-022202
6416,10,1,2012,06,20,022202,0290894,0,0,34,02,2117,1,njjn2117.tif,00047879.tif,ORIGINAL,0,BLUE SHARK,4931,0222,2,0,1,0,0,0,451,0,,2012-022202
6416,10,1,2012,06,20,022203,0299118,0,0,34,03,2117,2,njjn2117.tif,00047881.tif,ORIGINAL,0,BFT SCHOOL,4677,0222,2,1,4,0,0,0,452,0,,2012-022203
6416,10,1,2012,06,20,022203,0299118,0,0,34,03,2117,2,njjn2117.tif,00047881.tif,ORIGINAL,0,BLUE SHARK,4931,0222,1,0,8,0,0,0,453,0,,2012-022203
6416,10,1,2012,06,20,022204,0299118,0,0,34,04,2117,2,njjn2117.tif,00047883.tif,ORIGINAL,0,BFT SCHOOL,4677,0222,1,1,0,0,0,0,454,0,,2012-022204
6416,10,1,2012,06,20,022204,0299118,0,0,34,04,2117,2,njjn2117.tif,00047883.tif,ORIGINAL,0,BLUE SHARK,4931,0222,2,0,1,0,0,0,455,0,,2012-022204
6416,6,1,2012,06,21,026001,0251808,0,0,34,01,2119,2,njjn2119.tif,00048051.tif,ORIGINAL,1,BFT SCHOOL,4677,0260,1,1,15,0,0,0,456,0,,2012-026001
6416,6,1,2012,06,21,026002,0251050,0,0,34,02,2119,2,njjn2119.tif,00048053.tif,ORIGINAL,0,BFT SCHOOL,4677,0260,1,1,15,0,0,0,457,0,,2012-026002
6416,6,1,2012,06,21,026002,0251050,0,0,34,02,2119,2,njjn2119.tif,00048053.tif,ORIGINAL,0,BLUE SHARK,4931,0260,2,0,1,0,0,0,458,0,,2012-026002
6416,10,1,2012,06,23,026401,0290894,0,0,34,01,1117,1,njjn1117.tif,00048296.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,0,0,0,1,459,0,,2012-026401
6416,10,1,2012,06,23,026402,0290894,0,0,34,02,1117,1,njjn1117.tif,00048298.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,2,0,0,1,460,0,,2012-026402
6416,10,1,2012,06,23,026403,0290894,0,0,34,03,1117,1,njjn1117.tif,00048300.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,0,0,0,1,461,0,,2012-026403
6416,10,1,2012,06,23,026404,0290894,0,0,34,04,1117,1,njjn1117.tif,00048302.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,1,0,0,1,462,0,,2012-026404
6416,10,1,2012,06,23,026405,0290894,0,0,34,05,1117,1,njjn1117.tif,00048304.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,1,0,0,1,463,0,,2012-026405
6416,10,1,2012,06,23,026406,0290894,0,0,34,06,1117,1,njjn1117.tif,00048306.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,1,0,0,1,464,0,,2012-026406
6416,10,1,2012,06,23,026407,0290894,0,0,34,07,1117,1,njjn1117.tif,00048308.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,0,0,0,1,465,0,,2012-026407
6416,10,1,2012,06,23,026407,0290894,0,0,34,07,1117,1,njjn1117.tif,00048308.tif,ORIGINAL,0,BLUE SHARK,4931,0264,2,0,1,0,0,0,466,0,,2012-026407
6416,10,1,2012,06,23,026408,0290894,0,0,34,08,1117,1,njjn1117.tif,00048310.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,0,0,0,1,467,0,,2012-026408
6416,10,1,2012,06,23,026409,0290894,0,0,34,09,1117,1,njjn1117.tif,00048312.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,0,0,0,1,468,0,,2012-026409
6416,10,1,2012,06,23,026409,0290894,0,0,34,09,1117,1,njjn1117.tif,00048312.tif,ORIGINAL,0,TIGER SHARK,4911,0264,2,0,1,0,0,0,469,0,,2012-026409
6416,10,1,2012,06,23,026410,0290894,0,0,34,10,1117,1,njjn1117.tif,00048314.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,0,0,0,1,470,0,,2012-026410
6416,10,1,2012,06,23,026410,0290894,0,0,34,10,1117,1,njjn1117.tif,00048314.tif,ORIGINAL,0,BLUE SHARK,4931,0264,2,0,1,0,0,0,471,0,,2012-026410
6416,10,1,2012,06,23,026411,0290894,0,0,34,11,1117,1,njjn1117.tif,00048316.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,1,0,0,1,472,0,,2012-026411
6416,10,1,2012,06,23,026412,0290894,0,0,34,12,1117,1,njjn1117.tif,00048318.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,1,0,0,1,473,0,,2012-026412
6416,10,1,2012,06,23,026413,0290894,0,0,34,13,1117,1,njjn1117.tif,00048320.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,1,0,0,1,474,0,,2012-026413
6416,10,1,2012,06,23,026414,0290894,0,0,34,14,1117,1,njjn1117.tif,00048322.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,0,0,0,1,475,0,,2012-026414
6416,10,1,2012,06,23,026414,0290894,0,0,34,14,1117,1,njjn1117.tif,00048322.tif,ORIGINAL,0,BLUE SHARK,4931,0264,2,0,1,0,0,0,476,0,,2012-026414
6416,10,1,2012,06,23,026415,0290894,0,0,34,15,1117,1,njjn1117.tif,00048324.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,0,0,0,1,477,0,,2012-026415
6416,10,1,2012,06,23,026416,0290894,0,0,34,16,1117,2,njjn1117.tif,00048326.tif,ORIGINAL,0,COMMON THRESHER SHARK,3531,0264,1,0,1,0,0,0,478,1,ALIVE;,2012-026416
6416,10,1,2012,06,23,026416,0290894,0,0,34,16,1117,2,njjn1117.tif,00048326.tif,ORIGINAL,0,BLUE SHARK,4931,0264,2,0,2,0,0,0,479,0,,2012-026416
6416,10,1,2012,06,23,026417,0290894,0,0,34,17,1117,1,njjn1117.tif,00048328.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,1,0,0,1,480,0,,2012-026417
6416,10,1,2012,06,23,026418,0290894,0,0,34,18,1117,2,njjn1117.tif,00048330.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0264,1,0,3,0,0,0,481,0,,2012-026418
6416,10,1,2012,06,23,026419,0290894,0,0,34,19,1117,1,njjn1117.tif,00048332.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,1,0,0,1,482,0,,2012-026419
6416,10,1,2012,06,23,026420,0290894,0,0,34,20,1117,1,njjn1117.tif,00048334.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,2,0,0,1,483,0,,2012-026420
6416,10,1,2012,06,23,026420,0290894,0,0,34,20,1117,1,njjn1117.tif,00048334.tif,ORIGINAL,0,DUSKY SHARK,4841,0264,2,0,4,0,0,0,484,0,,2012-026420
6416,10,1,2012,06,23,026421,0290894,0,0,34,21,1117,1,njjn1117.tif,00048336.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0264,1,1,5,0,0,1,485,0,,2012-026421
6416,10,1,2012,06,23,026421,0290894,0,0,34,21,1117,1,njjn1117.tif,00048336.tif,ORIGINAL,0,BLUE SHARK,4931,0264,2,0,2,0,0,0,486,0,,2012-026421
6416,10,1,2012,06,23,026422,0290279,0,0,34,22,1117,2,njjn1117.tif,00048338.tif,ORIGINAL,0,BLUE SHARK,4931,0264,1,0,1,0,0,0,487,0,,2012-026422
6416,10,1,2012,06,22,026701,0299009,0,0,34,01,2121,1,njjn2121.tif,00048099.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0267,1,1,0,0,0,0,488,0,,2012-026701
6416,10,1,2012,06,22,026701,0299009,0,0,34,01,2121,1,njjn2121.tif,00048099.tif,ORIGINAL,0,BLUE SHARK,4931,0267,2,0,4,0,0,0,489,0,,2012-026701
6416,10,1,2012,06,24,027201,0290894,0,0,34,01,1122,1,njjn1122.tif,00048166.tif,ORIGINAL,1,BIG EYE TUNA,4691,0272,2,1,0,0,0,0,490,0,,2012-027201
6416,10,1,2012,06,24,027201,0290894,0,0,34,01,1122,1,njjn1122.tif,00048166.tif,ORIGINAL,0,YFT,4711,0272,1,8,0,0,0,0,491,0,,2012-027201
6416,10,1,2012,06,24,027202,0290894,0,0,34,02,1122,1,njjn1122.tif,00048168.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0272,1,1,0,0,0,1,492,0,,2012-027202
6416,10,1,2012,06,24,027203,0290894,0,0,34,03,1122,2,njjn1122.tif,00048170.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0272,1,1,0,0,0,0,493,0,,2012-027203
6416,10,1,2012,06,24,027204,0290894,0,0,34,04,1122,1,njjn1122.tif,00048172.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0272,1,1,1,0,0,1,494,0,,2012-027204
6416,10,1,2012,06,24,027204,0290894,0,0,34,04,1122,1,njjn1122.tif,00048172.tif,ORIGINAL,0,BFT SCHOOL,4677,0272,2,1,0,0,0,0,495,0,,2012-027204
6416,10,1,2012,06,24,027205,0290894,0,0,34,05,1122,1,njjn1122.tif,00048174.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0272,1,1,1,0,0,1,496,0,,2012-027205
6416,10,1,2012,06,24,027206,0290894,0,0,34,06,1122,2,njjn1122.tif,00048176.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0272,1,0,1,0,0,0,497,0,,2012-027206
6416,10,1,2012,06,24,027207,0290894,0,0,34,07,1122,1,njjn1122.tif,00048178.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0272,1,1,0,0,0,1,498,0,,2012-027207
6416,10,1,2012,06,24,027208,0290894,0,0,34,08,1122,2,njjn1122.tif,00048180.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0272,1,0,1,0,0,0,499,0,,2012-027208
6416,10,1,2012,06,24,027209,0290894,0,0,34,09,1122,2,njjn1122.tif,00048182.tif,ORIGINAL,0,BFT SCHOOL,4677,0272,1,1,1,0,0,0,500,0,,2012-027209
6416,10,1,2012,06,24,027209,0290894,0,0,34,09,1122,2,njjn1122.tif,00048182.tif,ORIGINAL,0,BLUE SHARK,4931,0272,2,0,1,0,0,0,501,0,,2012-027209
6416,10,1,2012,06,24,027210,0290894,0,0,34,10,1122,1,njjn1122.tif,00048184.tif,ORIGINAL,0,COMMON THRESHER SHARK,3531,0272,3,0,1,0,0,0,502,1,ALIVE;,2012-027210
6416,10,1,2012,06,24,027210,0290894,0,0,34,10,1122,1,njjn1122.tif,00048184.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0272,1,1,0,0,0,1,503,0,,2012-027210
6416,10,1,2012,06,24,027210,0290894,0,0,34,10,1122,1,njjn1122.tif,00048184.tif,ORIGINAL,0,BLUE SHARK,4931,0272,2,0,5,0,0,0,504,0,,2012-027210
6416,10,1,2012,06,24,027213,0290279,0,0,34,13,1122,2,njjn1122.tif,00048188.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0272,2,0,1,0,0,0,505,0,,2012-027213
6416,10,1,2012,06,24,027213,0290279,0,0,34,13,1122,2,njjn1122.tif,00048188.tif,ORIGINAL,0,BFT SCHOOL,4677,0272,1,1,0,0,0,0,506,0,,2012-027213
6416,10,1,2012,06,24,027213,0290279,0,0,34,13,1122,2,njjn1122.tif,00048188.tif,ORIGINAL,0,BLUE SHARK,4931,0272,3,0,1,0,0,0,507,0,,2012-027213
6416,10,1,2012,06,24,027214,0290279,0,0,34,14,1122,2,njjn1122.tif,00048190.tif,ORIGINAL,0,BLUEFISH,230,0272,3,1,0,0,0,0,508,0,,2012-027214
6416,10,1,2012,06,24,027214,0290279,0,0,34,14,1122,2,njjn1122.tif,00048190.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0272,1,0,1,0,0,0,509,0,,2012-027214
6416,10,1,2012,06,24,027214,0290279,0,0,34,14,1122,2,njjn1122.tif,00048190.tif,ORIGINAL,0,BLUE SHARK,4931,0272,2,0,2,0,0,0,510,0,,2012-027214
6416,10,1,2012,06,24,027215,0290279,0,0,34,15,1122,2,njjn1122.tif,00048192.tif,ORIGINAL,0,BLUEFISH,230,0272,2,12,0,0,0,0,511,0,,2012-027215
6416,10,1,2012,06,24,027215,0290279,0,0,34,15,1122,2,njjn1122.tif,00048192.tif,ORIGINAL,0,DUSKY SHARK,4841,0272,1,0,1,0,0,0,512,0,,2012-027215
7361,2,1,2012,06,01,002101,0011063,0,0,34,01,2106,1,njjn2106.tif,00046608.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0021,1,1,0,0,0,0,513,0,,2012-002101
7361,2,1,2012,06,01,002101,0011063,0,0,34,01,2106,1,njjn2106.tif,00046608.tif,ORIGINAL,0,BLUE SHARK,4931,0021,2,0,8,0,0,0,514,0,,2012-002101
7361,11,1,2012,06,10,009801,0090386,1,0,34,01,1114,2,njjn1114.tif,00047029.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0098,1,0,1,0,0,0,515,0,,2012-009801
7361,11,1,2012,06,10,009801,0090386,1,0,34,01,1114,2,njjn1114.tif,00047029.tif,ORIGINAL,0,BLUE SHARK,4931,0098,2,0,1,0,0,0,516,0,,2012-009801
7361,11,1,2012,06,10,009803,0090386,0,0,34,03,1114,2,njjn1114.tif,00047032.tif,ORIGINAL,1,DOLPHIN,1050,0098,2,2,0,0,0,0,517,0,,2012-009803
7361,11,1,2012,06,10,009803,0090386,0,0,34,03,1114,2,njjn1114.tif,00047032.tif,ORIGINAL,2,YFT,4711,0098,1,5,0,0,0,0,518,0,,2012-009803
7361,11,1,2012,06,10,009804,0090386,0,0,34,04,1114,2,njjn1114.tif,00047034.tif,ORIGINAL,0,SHORTFIN MAKO SHARK,3551,0098,1,0,2,0,0,0,519,0,,2012-009804
7361,11,1,2012,06,10,009805,0090051,0,0,34,05,1114,2,njjn1114.tif,00047036.tif,ORIGINAL,0,YFT,4711,0098,1,2,0,0,0,0,520,0,,2012-009805
7361,11,1,2012,06,10,009806,0091131,0,0,34,06,1114,2,njjn1114.tif,00047038.tif,ORIGINAL,0,SKIPJACK TUNA,4661,0098,2,0,1,0,0,0,521,0,,2012-009806
7361,11,1,2012,06,10,009806,0091131,0,0,34,06,1114,2,njjn1114.tif,00047038.tif,ORIGINAL,2,YFT,4711,0098,1,2,0,0,0,0,522,0,,2012-009806
7361,11,1,2012,06,10,009807,0091131,0,0,34,07,1114,2,njjn1114.tif,00047040.tif,ORIGINAL,2,YFT,4711,0098,1,9,0,0,0,0,523,0,,2012-009807
7361,11,1,2012,06,20,021301,0091044,0,0,34,01,2118,2,njjn2118.tif,00047834.tif,ORIGINAL,0,COMMON THRESHER SHARK,3531,0213,1,0,1,0,0,0,524,1,ALIVE;,2012-021301
7361,1,1,2012,06,23,025501,0011036,0,0,34,01,1107,2,njjn1107.tif,00048021.tif,ORIGINAL,0,SANDBAR SHARK,4821,0255,1,0,4,0,0,0,525,0,,2012-025501
7361,1,1,2012,06,23,025502,0011036,0,0,34,02,1107,2,njjn1107.tif,00048023.tif,ORIGINAL,0,SANDBAR SHARK,4821,0255,1,0,1,0,0,0,526,0,,2012-025502
7370,3,1,2012,06,02,001401,0090900,0,0,34,01,1111,1,njjn1111.tif,00046557.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0014,1,1,2,0,0,1,527,0,,2012-001401
7370,3,1,2012,06,02,001401,0090900,0,0,34,01,1111,1,njjn1111.tif,00046557.tif,ORIGINAL,0,BLUE SHARK,4931,0014,2,0,5,0,0,0,528,0,,2012-001401
7370,3,1,2012,06,02,001402,0090900,0,0,34,02,1111,1,njjn1111.tif,00046559.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0014,1,1,0,0,0,1,529,0,,2012-001402
7370,3,1,2012,06,02,001402,0090900,0,0,34,02,1111,1,njjn1111.tif,00046559.tif,ORIGINAL,0,BLUE SHARK,4931,0014,2,0,5,0,0,0,530,0,,2012-001402
7370,3,1,2012,06,02,001403,0090900,0,0,34,03,1111,1,njjn1111.tif,00046561.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0014,1,1,1,0,0,0,531,0,,2012-001403
7370,3,1,2012,06,02,001403,0090900,0,0,34,03,1111,1,njjn1111.tif,00046561.tif,ORIGINAL,0,BLUE SHARK,4931,0014,2,0,3,0,0,0,532,0,,2012-001403
