tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,s_index,serrflag,sprobfld,id
12,9996,9996,863,1,9996,7489,3,1,2013,09,02,8100088,0,0,51,01,1202,1,vase1202.tif,00066977.tif,ORIGINAL,1050,1273,0,1,172,0,,2013-127301
13,9996,9996,865,1,9996,7466,4,1,2013,09,07,1030135,0,0,36,01,1207,1,nyse1207.tif,00067349.tif,ORIGINAL,1050,1336,0,7,88,0,,2013-133601
13,9996,9996,871,1,9996,7472,7,1,2013,09,07,0470938,0,0,24,04,1102,1,mdse1102.tif,00067119.tif,ORIGINAL,1050,1312,0,1,52,0,,2013-131204
12,9996,9996,877,1,9996,6936,5,1,2013,09,01,0471493,0,0,24,06,1107,1,mdse1107.tif,00066902.tif,ORIGINAL,1050,1256,0,2,25,0,,2013-125606
13,9996,9996,880,2,9996,6778,7,1,2013,09,07,0010024,0,1,51,04,1101,1,vase1101.tif,00067428.tif,ORIGINAL,1050,1342,0,3,128,0,,2013-134204
14,9996,9996,883,1,9996,6778,7,3,2013,09,15,0010025,0,0,51,01,1203,1,vase1203.tif,00067870.tif,ORIGINAL,1050,1416,0,2,131,0,,2013-141601
12,9996,9996,887,2,9996,6783,8,1,2013,09,07,0010039,0,0,51,01,1107,1,vase1107.tif,00067064.tif,ORIGINAL,1050,1298,0,1,143,0,,2013-129801
14,9996,9996,889,1,9996,6778,7,1,2013,09,15,0010025,0,0,51,03,1203,1,vase1203.tif,00067874.tif,ORIGINAL,1050,1416,0,4,140,0,,2013-141603
12,9996,9996,889,2,9996,7415,1,1,2013,09,02,8100091,0,0,51,01,1106,1,vase1106.tif,00066967.tif,ORIGINAL,1050,1271,0,1,144,0,,2013-127101
13,9996,9996,891,1,9996,7472,7,1,2013,09,07,0470938,0,0,24,04,1102,1,mdse1102.tif,00067119.tif,ORIGINAL,1050,1312,0,2,53,0,,2013-131204
14,9996,9996,896,1,9996,6478,2,1,2013,09,15,0051599,0,0,10,01,1104,1,dese1104.tif,00067920.tif,ORIGINAL,1050,1421,0,1,8,0,,2013-142101
13,9996,9996,912,2,9996,7370,3,1,2013,09,07,0090900,0,0,34,01,1114,1,njse1114.tif,00067248.tif,ORIGINAL,1050,1322,0,1,64,0,,2013-132201
13,9996,9996,915,1,9996,7466,4,1,2013,09,07,1030085,0,0,36,15,1207,1,nyse1207.tif,00067375.tif,ORIGINAL,1050,1336,0,3,89,0,,2013-133615
12,9996,9996,915,2,9996,6778,7,1,2013,09,01,0010024,0,0,51,02,1104,1,vase1104.tif,00067405.tif,ORIGINAL,1050,1269,0,3,125,0,,2013-126902
12,9996,9996,920,2,9996,6936,5,1,2013,09,01,0471493,0,0,24,06,1107,1,mdse1107.tif,00066902.tif,ORIGINAL,1050,1256,0,3,26,0,,2013-125606
16,9996,9996,923,1,9996,7415,3,1,2013,09,19,8100088,0,0,51,03,2209,1,vase2209.tif,00069027.tif,ORIGINAL,1050,1672,0,1,163,0,,2013-167203
13,9996,9996,928,1,9996,7472,7,1,2013,09,07,0470938,0,0,24,04,1102,1,mdse1102.tif,00067119.tif,ORIGINAL,1050,1312,0,3,54,0,,2013-131204
14,9996,9996,931,2,9996,6416,6,1,2013,09,07,0251050,0,0,34,04,1115,1,njse1115.tif,00067830.tif,ORIGINAL,1050,1409,0,3,62,0,,2013-140904
15,9996,9996,939,1,9996,7489,3,1,2013,09,21,8100088,0,0,51,01,1205,1,vase1205.tif,00068468.tif,ORIGINAL,1050,1542,0,2,188,0,,2013-154201
12,9996,9996,941,2,9996,6633,3,1,2013,09,07,8100088,0,0,51,04,1207,1,vase1207.tif,00067074.tif,ORIGINAL,1050,1299,0,3,111,0,,2013-129904
14,9996,9996,944,1,9996,7427,11,1,2013,09,21,0091131,0,0,34,02,1126,1,njse1126.tif,00068217.tif,ORIGINAL,1050,1476,0,1,81,0,,2013-147602
13,9996,9996,951,1,9996,7472,7,1,2013,09,07,0470938,0,0,24,04,1102,1,mdse1102.tif,00067119.tif,ORIGINAL,1050,1312,0,5,56,0,,2013-131204
14,9996,9996,953,1,9996,6478,2,1,2013,09,15,0051599,0,0,10,01,1104,1,dese1104.tif,00067920.tif,ORIGINAL,1050,1421,0,2,9,0,,2013-142101
13,9996,9996,962,2,9996,7370,3,1,2013,09,07,0090900,0,0,34,01,1114,1,njse1114.tif,00067248.tif,ORIGINAL,1050,1322,0,3,66,0,,2013-132201
13,9996,9996,967,1,9996,7370,3,1,2013,09,07,0090900,0,0,34,01,1114,1,njse1114.tif,00067248.tif,ORIGINAL,1050,1322,0,4,67,0,,2013-132201
13,9996,9996,987,1,9996,7472,7,1,2013,09,07,0470938,0,0,24,04,1102,1,mdse1102.tif,00067119.tif,ORIGINAL,1050,1312,0,4,55,0,,2013-131204
13,9996,9996,990,1,9996,7489,1,1,2013,09,07,8100091,0,0,51,07,1206,1,vase1206.tif,00067481.tif,ORIGINAL,1050,1344,0,2,180,0,,2013-134407
12,9996,9996,992,2,9996,6778,7,1,2013,09,01,0010024,0,0,51,02,1104,1,vase1104.tif,00067405.tif,ORIGINAL,1050,1269,0,1,123,0,,2013-126902
14,9996,9996,993,2,9996,7421,1,1,2013,09,16,8100091,0,0,51,02,2207,1,vase2207.tif,00068094.tif,ORIGINAL,1050,1442,0,1,165,0,,2013-144202
13,9996,9996,1065,1,9996,6778,7,1,2013,09,07,0010024,0,1,51,04,1101,1,vase1101.tif,00067428.tif,ORIGINAL,1050,1342,0,1,126,0,,2013-134204
14,9996,9996,1066,1,9996,6778,7,1,2013,09,15,0010025,0,0,51,02,1203,1,vase1203.tif,00067872.tif,ORIGINAL,1050,1416,0,3,134,0,,2013-141602
13,9996,9996,1075,2,9996,6778,7,1,2013,09,07,0010024,0,1,51,04,1101,1,vase1101.tif,00067428.tif,ORIGINAL,1050,1342,0,2,127,0,,2013-134204
14,9996,9996,1143,1,9996,6778,7,3,2013,09,15,0010025,0,0,51,01,1203,1,vase1203.tif,00067870.tif,ORIGINAL,1050,1416,0,1,130,0,,2013-141601
14,9996,9996,1143,2,9996,6778,7,1,2013,09,15,0010025,0,0,51,02,1203,1,vase1203.tif,00067872.tif,ORIGINAL,1050,1416,0,2,133,0,,2013-141602
15,9996,9996,1143,1,9996,7489,3,1,2013,09,21,8100088,0,0,51,01,1205,1,vase1205.tif,00068468.tif,ORIGINAL,1050,1542,0,1,187,0,,2013-154201
13,9996,9996,1168,1,9996,7489,1,1,2013,09,07,8100091,0,0,51,07,1206,1,vase1206.tif,00067481.tif,ORIGINAL,1050,1344,0,1,179,1,LENGTH;,2013-134407
14,9996,9996,1193,1,9996,6778,7,1,2013,09,15,0010025,0,0,51,02,1203,1,vase1203.tif,00067872.tif,ORIGINAL,1050,1416,0,4,135,1,LENGTH;,2013-141602
12,9996,9996,1236,1,9996,6633,3,1,2013,09,07,8100088,0,0,51,04,1207,1,vase1207.tif,00067074.tif,ORIGINAL,1050,1299,0,1,109,1,LENGTH;,2013-129904
14,9996,9996,1244,1,9996,6778,7,1,2013,09,15,0010025,0,0,51,02,1203,1,vase1203.tif,00067872.tif,ORIGINAL,1050,1416,0,1,132,1,LENGTH;,2013-141602
13,9996,9996,1244,1,9996,7489,1,1,2013,09,07,8100091,0,0,51,03,1206,1,vase1206.tif,00067473.tif,ORIGINAL,1050,1344,0,2,177,1,LENGTH;,2013-134403
14,9996,9996,1320,2,9996,6778,7,1,2013,09,15,0010025,0,0,51,02,1203,1,vase1203.tif,00067872.tif,ORIGINAL,1050,1416,0,5,136,1,LENGTH;,2013-141602
12,1946,1865,9996,6,9996,6478,2,1,2013,09,02,0051599,0,0,10,01,1102,1,dese1102.tif,00066873.tif,ORIGINAL,2161,1250,0,99,194,0,,2013-125001
14,9996,9996,2083,2,9996,6634,8,1,2013,09,15,0230218,0,0,25,10,1201,1,mase1201.tif,00068173.tif,ORIGINAL,3531,1465,0,1,195,0,,2013-146510
13,9996,9996,1702,2,9996,7466,4,1,2013,09,07,1030085,0,0,36,18,1207,1,nyse1207.tif,00067381.tif,ORIGINAL,3551,1336,0,1,200,0,,2013-133618
15,9996,9996,1855,1,9996,7466,4,1,2013,09,21,1030085,0,0,36,02,1102,1,nyse1102.tif,00068561.tif,ORIGINAL,3551,1518,0,1,203,0,,2013-151802
14,9996,9996,1858,1,9996,6013,10,1,2013,09,15,0290894,0,0,34,02,1205,1,njse1205.tif,00067987.tif,ORIGINAL,3551,1424,0,1,198,0,,2013-142402
13,9996,9996,1874,2,9996,7466,4,1,2013,09,07,1030085,0,0,36,04,1207,1,nyse1207.tif,00067355.tif,ORIGINAL,3551,1336,0,1,199,0,,2013-133604
15,9996,9996,2034,2,9996,7466,4,1,2013,09,21,1030146,0,0,36,01,1102,1,nyse1102.tif,00068559.tif,ORIGINAL,3551,1518,0,1,202,0,,2013-151801
15,9996,9996,2135,1,9996,7466,5,1,2013,09,20,1030123,0,0,36,02,2106,1,nyse2106.tif,00068385.tif,ORIGINAL,3551,1520,0,1,205,0,,2013-152002
14,9996,9996,2208,2,9996,6478,2,1,2013,09,15,0051599,0,0,10,03,1104,1,dese1104.tif,00067924.tif,ORIGINAL,3551,1421,0,1,196,0,,2013-142103
15,9996,9996,2223,1,9996,7466,5,1,2013,09,20,1030037,0,0,36,01,2106,1,nyse2106.tif,00068383.tif,ORIGINAL,3551,1520,0,1,204,0,,2013-152001
13,9996,9996,2421,1,9996,7466,5,1,2013,09,12,1030123,0,0,36,02,2105,1,nyse2105.tif,00067743.tif,ORIGINAL,3551,1395,0,1,201,0,,2013-139502
13,9996,9996,2541,2,9996,7416,12,1,2013,09,08,0190820,0,1,25,08,1207,1,mase1207.tif,00067517.tif,ORIGINAL,3551,1349,0,1,197,0,,2013-134908
14,2514,1687,9996,6,9996,6013,10,1,2013,09,15,0290894,0,0,34,02,1205,1,njse1205.tif,00067987.tif,ORIGINAL,4328,1424,0,99,206,0,,2013-142402
14,9996,9996,486,6,504,6783,8,1,2013,09,15,0010955,0,0,51,03,1110,1,vase1110.tif,00067866.tif,ORIGINAL,4661,1415,0,1,207,0,,2013-141503
15,9996,9996,2006,6,2161,6634,8,1,2013,09,28,0230218,0,0,25,08,1135,1,mase1135.tif,00068764.tif,ORIGINAL,4671,1596,0,1,212,0,,2013-159608
14,9996,9996,2063,6,2332,6634,8,1,2013,09,21,0230218,0,0,25,15,1209,1,mase1209.tif,00068908.tif,ORIGINAL,4671,1494,0,1,210,0,,2013-149415
14,9996,9996,2158,6,2242,6583,1,4,2013,09,18,0151970,0,0,33,03,2209,1,nhse2209.tif,00068077.tif,ORIGINAL,4671,1447,0,2,215,0,,2013-144703
15,9996,9996,2186,6,2270,6634,8,1,2013,09,28,0230218,0,0,25,01,1135,1,mase1135.tif,00068753.tif,ORIGINAL,4671,1596,0,1,211,0,,2013-159601
16,9996,9996,2404,6,2580,6634,8,1,2013,09,29,0230218,0,0,25,16,1136,1,mase1136.tif,00068929.tif,ORIGINAL,4671,1622,0,1,213,0,,2013-162216
16,9996,9996,2500,6,2596,6634,8,1,2013,09,29,0230218,0,0,25,16,1136,1,mase1136.tif,00068929.tif,ORIGINAL,4671,1622,0,2,214,0,,2013-162216
15,9996,9996,9997,6,2366,6591,8,1,2013,09,27,0230218,0,1,25,01,2208,1,mase2208.tif,00068937.tif,ORIGINAL,4671,1572,2,1,208,1,LENGTH;,2013-157201
15,9996,9996,9997,6,2213,6591,8,1,2013,09,27,0230784,0,1,25,05,2208,1,mase2208.tif,00068943.tif,ORIGINAL,4671,1572,2,1,209,1,LENGTH;,2013-157205
13,9996,9996,1518,6,1585,7416,12,1,2013,09,07,0190820,0,1,25,12,1115,1,mase1115.tif,00067463.tif,ORIGINAL,4676,1308,0,1,217,0,,2013-130812
13,9996,9996,1622,6,1654,7416,12,1,2013,09,07,0190820,0,0,25,01,1115,1,mase1115.tif,00067445.tif,ORIGINAL,4676,1308,0,1,216,0,,2013-130801
13,9996,9996,1708,6,1756,7416,12,1,2013,09,08,0190820,0,0,25,05,1207,1,mase1207.tif,00067512.tif,ORIGINAL,4676,1349,0,1,218,0,,2013-134905
14,9996,9996,744,6,766,6416,6,1,2013,09,07,0251050,0,0,34,04,1115,1,njse1115.tif,00067830.tif,ORIGINAL,4677,1409,0,1,219,0,,2013-140904
14,9996,9996,781,6,798,6416,6,1,2013,09,07,0259005,0,0,34,10,1115,1,njse1115.tif,00067842.tif,ORIGINAL,4677,1409,0,1,220,0,,2013-140910
13,9996,9996,1348,6,1369,6591,21,3,2013,09,14,0019036,0,0,25,03,1127,1,mase1127.tif,00067621.tif,ORIGINAL,4678,1373,2,1,221,0,,2013-137303
13,9996,9996,1366,6,1396,6591,21,3,2013,09,14,0019036,0,0,25,04,1127,1,mase1127.tif,00067623.tif,ORIGINAL,4678,1373,2,1,222,0,,2013-137304
14,9996,9996,1366,6,1392,6634,8,1,2013,09,21,0230218,0,0,25,08,1209,1,mase1209.tif,00068898.tif,ORIGINAL,4679,1494,6,1,224,1,CURVE;,2013-149408
14,9996,9996,1971,6,1997,6583,1,4,2013,09,18,0151970,0,0,33,03,2209,1,nhse2209.tif,00068077.tif,ORIGINAL,4679,1447,0,1,225,0,,2013-144703
15,9996,9996,9997,6,2032,6591,8,1,2013,09,27,0230218,0,1,25,04,2208,1,mase2208.tif,00068941.tif,ORIGINAL,4679,1572,0,1,223,1,LENGTH;,2013-157204
14,9996,9996,716,6,9996,6416,6,1,2013,09,07,0251050,0,0,34,04,1115,1,njse1115.tif,00067830.tif,ORIGINAL,4681,1409,0,2,226,0,,2013-140904
13,9996,9996,1045,6,1064,7409,5,1,2013,09,15,0250100,0,0,34,03,1103,1,njse1103.tif,00067718.tif,ORIGINAL,4691,1391,0,1,240,0,,2013-139103
13,9996,9996,1091,6,1104,7361,3,1,2013,09,10,0090062,0,1,34,01,2104,1,njse2104.tif,00067433.tif,ORIGINAL,4691,1345,0,1,238,0,,2013-134501
17,9996,9996,1292,6,1334,6416,6,1,2013,09,15,0251050,0,0,34,07,1122,1,njse1122.tif,00069492.tif,ORIGINAL,4691,1755,0,1,236,0,,2013-175507
13,9996,9996,1353,6,1374,6936,5,1,2013,09,08,0471493,0,0,24,04,1203,1,mdse1203.tif,00067153.tif,ORIGINAL,4691,1315,0,1,233,0,,2013-131504
13,9996,9996,1368,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,15,1207,1,nyse1207.tif,00067375.tif,ORIGINAL,4691,1336,0,1,242,0,,2013-133615
13,9996,9996,1402,6,1488,7361,3,1,2013,09,10,0090062,0,1,34,01,2104,1,njse2104.tif,00067433.tif,ORIGINAL,4691,1345,0,2,239,0,,2013-134501
13,9996,9996,1412,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,23,1207,1,nyse1207.tif,00067389.tif,ORIGINAL,4691,1336,0,1,243,0,,2013-133623
14,9996,9996,1429,6,1467,7427,11,1,2013,09,21,0091044,0,0,34,03,1126,1,njse1126.tif,00068219.tif,ORIGINAL,4691,1476,2,3,241,0,,2013-147603
17,9996,9996,1462,6,1507,6416,6,1,2013,09,15,0251050,0,0,34,07,1122,1,njse1122.tif,00069492.tif,ORIGINAL,4691,1755,0,2,237,0,,2013-175507
14,9996,9996,1465,6,1511,6416,6,1,2013,09,07,0251005,0,0,34,06,1115,1,njse1115.tif,00067834.tif,ORIGINAL,4691,1409,0,1,235,0,,2013-140906
12,9996,9996,1466,6,1481,6936,5,1,2013,09,01,0471493,0,0,24,06,1107,1,mdse1107.tif,00066902.tif,ORIGINAL,4691,1256,0,1,231,0,,2013-125606
14,9996,9996,1476,6,1492,6478,2,1,2013,09,20,0051599,0,0,10,03,2205,1,dese2205.tif,00068139.tif,ORIGINAL,4691,1461,0,2,228,0,,2013-146103
12,9996,9996,1491,6,1538,6936,5,1,2013,09,02,0471493,0,0,24,03,1108,1,mdse1108.tif,00066915.tif,ORIGINAL,4691,1257,0,1,232,0,,2013-125703
14,9996,9996,1501,6,1518,6478,2,1,2013,09,20,0051599,0,0,10,03,2205,1,dese2205.tif,00068139.tif,ORIGINAL,4691,1461,0,3,229,0,,2013-146103
13,9996,9996,1527,6,1555,6447,3,1,2013,09,07,0470853,0,0,24,11,1201,1,mdse1201.tif,00067191.tif,ORIGINAL,4691,1314,0,1,230,0,,2013-131411
14,9996,9996,1541,6,1583,6416,6,1,2013,09,07,0251005,0,0,34,01,1115,1,njse1115.tif,00067824.tif,ORIGINAL,4691,1409,0,1,234,0,,2013-140901
14,9996,9996,1555,6,1570,6478,2,1,2013,09,20,0051599,0,0,10,03,2205,1,dese2205.tif,00068139.tif,ORIGINAL,4691,1461,0,1,227,0,,2013-146103
15,9996,9996,800,6,832,7466,4,1,2013,09,21,1030134,0,0,36,06,1102,1,nyse1102.tif,00068569.tif,ORIGINAL,4701,1518,0,4,297,0,,2013-151806
15,9996,9996,829,6,861,7466,4,1,2013,09,21,1030134,0,0,36,06,1102,1,nyse1102.tif,00068569.tif,ORIGINAL,4701,1518,0,8,301,0,,2013-151806
15,9996,9996,835,6,875,7466,4,1,2013,09,21,1030134,0,0,36,06,1102,1,nyse1102.tif,00068569.tif,ORIGINAL,4701,1518,0,5,298,0,,2013-151806
15,9996,9996,839,6,871,7466,4,1,2013,09,21,1030134,0,0,36,06,1102,1,nyse1102.tif,00068569.tif,ORIGINAL,4701,1518,0,1,294,0,,2013-151806
13,9996,9996,846,6,852,6936,5,1,2013,09,07,0471493,0,0,24,04,1202,1,mdse1202.tif,00067313.tif,ORIGINAL,4701,1328,0,4,249,0,,2013-132804
15,9996,9996,852,6,873,7466,4,1,2013,09,15,1030135,0,0,36,02,1107,1,nyse1107.tif,00068436.tif,ORIGINAL,4701,1534,0,1,303,0,,2013-153402
17,9996,9996,854,6,9997,6416,6,1,2013,09,15,0251050,1,1,34,01,1122,1,njse1122.tif,00069480.tif,ORIGINAL,4701,1755,0,3,252,0,,2013-175501
13,9996,9996,857,6,9997,7466,5,1,2013,09,11,1030037,0,1,36,02,2210,1,nyse2210.tif,00067755.tif,ORIGINAL,4701,1397,0,6,292,0,,2013-139702
17,9996,9996,859,6,9997,6416,6,1,2013,09,15,0251050,1,1,34,01,1122,1,njse1122.tif,00069480.tif,ORIGINAL,4701,1755,0,5,254,0,,2013-175501
17,9996,9996,863,6,9997,6416,6,1,2013,09,15,0251050,1,1,34,01,1122,1,njse1122.tif,00069480.tif,ORIGINAL,4701,1755,0,4,253,0,,2013-175501
13,9996,9996,863,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,11,1207,1,nyse1207.tif,00067368.tif,ORIGINAL,4701,1336,0,2,276,0,,2013-133611
15,9996,9996,865,6,897,7466,4,1,2013,09,21,1030134,0,0,36,06,1102,1,nyse1102.tif,00068569.tif,ORIGINAL,4701,1518,0,3,296,0,,2013-151806
15,9996,9996,868,6,900,7466,4,1,2013,09,21,1030134,0,0,36,06,1102,1,nyse1102.tif,00068569.tif,ORIGINAL,4701,1518,0,2,295,0,,2013-151806
13,9996,9996,869,6,9997,7466,4,1,2013,09,07,1030135,0,1,36,01,1207,1,nyse1207.tif,00067349.tif,ORIGINAL,4701,1336,0,3,274,0,,2013-133601
13,9996,9996,870,6,879,6936,5,1,2013,09,06,0471493,0,0,24,06,2202,1,mdse2202.tif,00067227.tif,ORIGINAL,4701,1319,0,1,247,0,,2013-131906
13,9996,9996,871,6,887,6936,5,1,2013,09,08,0471493,0,0,24,03,1203,1,mdse1203.tif,00067151.tif,ORIGINAL,4701,1315,2,1,244,0,,2013-131503
13,9996,9996,871,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,11,1207,1,nyse1207.tif,00067368.tif,ORIGINAL,4701,1336,0,3,277,0,,2013-133611
13,9996,9996,871,6,9997,7466,5,1,2013,09,11,1030037,0,1,36,02,2210,1,nyse2210.tif,00067755.tif,ORIGINAL,4701,1397,0,1,287,0,,2013-139702
15,9996,9996,872,6,906,7466,4,1,2013,09,21,1030134,0,0,36,06,1102,1,nyse1102.tif,00068569.tif,ORIGINAL,4701,1518,0,7,300,0,,2013-151806
14,9996,9996,875,6,898,7427,11,1,2013,09,07,0091131,0,0,34,08,1116,1,njse1116.tif,00067950.tif,ORIGINAL,4701,1419,0,3,272,0,,2013-141908
13,9996,9996,875,6,9997,7466,5,1,2013,09,11,1030037,0,1,36,02,2210,1,nyse2210.tif,00067755.tif,ORIGINAL,4701,1397,0,5,291,0,,2013-139702
15,9996,9996,885,6,911,7466,5,1,2013,09,14,1030037,0,0,36,02,1202,1,nyse1202.tif,00068443.tif,ORIGINAL,4701,1535,0,1,304,0,,2013-153502
14,9996,9996,888,6,903,7427,11,1,2013,09,07,0091131,0,0,34,08,1116,1,njse1116.tif,00067950.tif,ORIGINAL,4701,1419,0,2,271,0,,2013-141908
13,9996,9996,888,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,20,1207,1,nyse1207.tif,00067385.tif,ORIGINAL,4701,1336,0,3,285,0,,2013-133620
13,9996,9996,888,6,9997,7466,5,1,2013,09,11,1030037,0,1,36,02,2210,1,nyse2210.tif,00067755.tif,ORIGINAL,4701,1397,0,3,289,0,,2013-139702
13,9996,9996,891,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,17,1207,1,nyse1207.tif,00067379.tif,ORIGINAL,4701,1336,0,2,282,0,,2013-133617
17,9996,9996,893,6,9997,6416,6,1,2013,09,15,0251050,1,1,34,01,1122,1,njse1122.tif,00069480.tif,ORIGINAL,4701,1755,0,2,251,0,,2013-175501
13,9996,9996,893,6,9997,7466,5,1,2013,09,11,1030037,0,1,36,02,2210,1,nyse2210.tif,00067755.tif,ORIGINAL,4701,1397,0,2,288,0,,2013-139702
13,9996,9996,895,6,9997,7466,4,1,2013,09,07,1030135,0,1,36,01,1207,1,nyse1207.tif,00067349.tif,ORIGINAL,4701,1336,0,2,273,0,,2013-133601
13,9996,9996,895,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,17,1207,1,nyse1207.tif,00067379.tif,ORIGINAL,4701,1336,0,1,281,0,,2013-133617
13,9996,9996,895,6,9997,7466,5,1,2013,09,11,1030037,0,1,36,02,2210,1,nyse2210.tif,00067755.tif,ORIGINAL,4701,1397,0,7,293,0,,2013-139702
13,9996,9996,901,6,940,7489,1,1,2013,09,07,8100091,0,0,51,06,1206,1,vase1206.tif,00067479.tif,ORIGINAL,4701,1344,0,2,305,0,,2013-134406
13,9996,9996,905,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,15,1207,1,nyse1207.tif,00067375.tif,ORIGINAL,4701,1336,0,2,280,0,,2013-133615
17,9996,9996,906,6,929,6416,6,1,2013,09,15,0251005,0,0,34,04,1122,1,njse1122.tif,00069486.tif,ORIGINAL,4701,1755,0,3,257,0,,2013-175504
13,9996,9996,906,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,14,1207,1,nyse1207.tif,00067373.tif,ORIGINAL,4701,1336,0,1,278,0,,2013-133614
13,9996,9996,907,6,914,6936,5,1,2013,09,06,0471493,0,0,24,06,2202,1,mdse2202.tif,00067227.tif,ORIGINAL,4701,1319,0,2,248,0,,2013-131906
13,9996,9996,907,6,921,7409,5,1,2013,09,15,0250100,0,0,34,03,1103,1,njse1103.tif,00067718.tif,ORIGINAL,4701,1391,0,4,268,0,,2013-139103
13,9996,9996,908,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,11,1207,1,nyse1207.tif,00067368.tif,ORIGINAL,4701,1336,0,1,275,0,,2013-133611
13,9996,9996,910,6,926,6936,5,1,2013,09,06,0471493,0,0,24,03,2202,1,mdse2202.tif,00067221.tif,ORIGINAL,4701,1319,0,1,246,0,,2013-131903
12,9996,9996,911,6,922,7409,10,1,2013,09,01,0290279,0,0,34,01,1109,1,njse1109.tif,00066942.tif,ORIGINAL,4701,1262,0,1,263,0,,2013-126201
17,9996,9996,914,6,9997,6416,6,1,2013,09,15,0251050,1,1,34,01,1122,1,njse1122.tif,00069480.tif,ORIGINAL,4701,1755,0,1,250,0,,2013-175501
17,9996,9996,914,6,932,6416,6,1,2013,09,15,0251808,0,0,34,05,1122,1,njse1122.tif,00069488.tif,ORIGINAL,4701,1755,0,6,261,0,,2013-175505
15,9996,9996,915,6,945,7466,4,1,2013,09,21,1030134,0,0,36,06,1102,1,nyse1102.tif,00068569.tif,ORIGINAL,4701,1518,0,6,299,0,,2013-151806
12,9996,9996,919,6,931,7409,10,1,2013,09,01,0290279,0,0,34,01,1109,1,njse1109.tif,00066942.tif,ORIGINAL,4701,1262,0,2,264,0,,2013-126201
13,9996,9996,921,6,935,7409,5,1,2013,09,15,0250100,0,0,34,03,1103,1,njse1103.tif,00067718.tif,ORIGINAL,4701,1391,0,2,266,0,,2013-139103
13,9996,9996,921,6,9997,7466,5,1,2013,09,11,1030037,0,1,36,02,2210,1,nyse2210.tif,00067755.tif,ORIGINAL,4701,1397,0,4,290,0,,2013-139702
13,9996,9996,922,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,14,1207,1,nyse1207.tif,00067373.tif,ORIGINAL,4701,1336,0,2,279,0,,2013-133614
17,9996,9996,923,6,945,6416,6,1,2013,09,15,0251808,0,0,34,05,1122,1,njse1122.tif,00069488.tif,ORIGINAL,4701,1755,0,4,259,0,,2013-175505
17,9996,9996,924,6,948,6416,6,1,2013,09,15,0251005,0,0,34,04,1122,1,njse1122.tif,00069486.tif,ORIGINAL,4701,1755,0,2,256,0,,2013-175504
12,9996,9996,929,6,941,7409,10,1,2013,09,01,0290279,0,0,34,02,1109,1,njse1109.tif,00066944.tif,ORIGINAL,4701,1262,0,1,265,0,,2013-126202
17,9996,9996,936,6,958,6416,6,1,2013,09,15,0251808,0,0,34,05,1122,1,njse1122.tif,00069488.tif,ORIGINAL,4701,1755,0,5,260,0,,2013-175505
13,9996,9996,939,6,955,7409,5,1,2013,09,15,0250100,0,0,34,03,1103,1,njse1103.tif,00067718.tif,ORIGINAL,4701,1391,0,6,270,0,,2013-139103
17,9996,9996,941,6,962,6416,6,1,2013,09,15,0251005,0,0,34,04,1122,1,njse1122.tif,00069486.tif,ORIGINAL,4701,1755,0,1,255,0,,2013-175504
13,9996,9996,942,6,953,6936,5,1,2013,09,06,0471493,0,0,24,02,2202,1,mdse2202.tif,00067219.tif,ORIGINAL,4701,1319,0,1,245,0,,2013-131902
17,9996,9996,944,6,969,6416,6,1,2013,09,15,0251808,0,0,34,05,1122,1,njse1122.tif,00069488.tif,ORIGINAL,4701,1755,0,3,258,0,,2013-175505
13,9996,9996,944,6,958,7409,5,1,2013,09,15,0250100,0,0,34,03,1103,1,njse1103.tif,00067718.tif,ORIGINAL,4701,1391,0,5,269,0,,2013-139103
13,9996,9996,946,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,20,1207,1,nyse1207.tif,00067385.tif,ORIGINAL,4701,1336,0,4,286,0,,2013-133620
15,9996,9996,969,6,973,7466,4,1,2013,09,15,1030085,0,0,36,01,1107,1,nyse1107.tif,00068434.tif,ORIGINAL,4701,1534,0,1,302,0,,2013-153401
13,9996,9996,975,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,20,1207,1,nyse1207.tif,00067385.tif,ORIGINAL,4701,1336,0,2,284,0,,2013-133620
13,9996,9996,982,6,997,7409,5,1,2013,09,15,0250100,0,0,34,03,1103,1,njse1103.tif,00067718.tif,ORIGINAL,4701,1391,0,3,267,1,CURVE;,2013-139103
13,9996,9996,1086,6,9997,7466,4,1,2013,09,07,1030085,0,1,36,20,1207,1,nyse1207.tif,00067385.tif,ORIGINAL,4701,1336,0,1,283,0,,2013-133620
