tracker,id,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
097406,2013-097406,2013,08,24,2202,06,2161,WHITE MARLIN,0,0,2,0,0,0
097408,2013-097408,2013,08,24,2202,08,2161,WHITE MARLIN,0,0,4,0,0,0
097802,2013-097802,2013,08,34,2205,02,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
097901,2013-097901,2013,08,34,2216,01,4821,SANDBAR SHARK,0,0,1,0,0,0
097902,2013-097902,2013,08,34,2216,02,2171,BLUE MARLIN,0,0,1,0,0,0
097902,2013-097902,2013,08,34,2216,02,4711,YFT,15,0,0,0,0,0
098905,2013-098905,2013,08,34,1207,05,1050,DOLPHIN,1,1,0,0,0,0
098906,2013-098906,2013,08,34,1207,06,4677,BFT SCHOOL,1,1,0,0,0,0
099001,2013-099001,2013,08,34,2105,01,4691,BIGEYE TUNA,2,2,0,0,0,0
099001,2013-099001,2013,08,34,2105,01,4701,ALBACORE TUNA,1,1,0,0,0,0
099002,2013-099002,2013,08,34,2105,02,4691,BIGEYE TUNA,6,6,0,0,0,0
099002,2013-099002,2013,08,34,2105,02,4711,YFT,2,2,0,0,0,0
099105,2013-099105,2013,08,09,1101,05,4931,BLUE SHARK,0,0,1,0,0,0
099106,2013-099106,2013,08,09,1101,06,4701,ALBACORE TUNA,3,3,0,0,0,0
099701,2013-099701,2013,08,10,2208,01,4661,SKIPJACK TUNA,1,0,0,0,0,0
099702,2013-099702,2013,08,10,2208,02,4711,YFT,1,1,0,0,0,0
099703,2013-099703,2013,08,10,2208,03,1050,DOLPHIN,2,0,0,0,0,0
099704,2013-099704,2013,08,10,2208,04,330,ATLANTIC BONITO,0,0,1,0,0,0
099705,2013-099705,2013,08,10,2208,05,4661,SKIPJACK TUNA,0,0,1,0,0,0
100401,2013-100401,2013,08,25,1203,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
100702,2013-100702,2013,08,25,1215,02,815,COD,20,0,0,0,0,0
100702,2013-100702,2013,08,25,1215,02,1479,HADDOCK,30,0,0,0,0,0
100702,2013-100702,2013,08,25,1215,02,4931,BLUE SHARK,0,0,8,0,0,0
100703,2013-100703,2013,08,25,1215,03,230,BLUEFISH,0,0,10,0,0,0
100703,2013-100703,2013,08,25,1215,03,4931,BLUE SHARK,0,0,1,0,0,0
100704,2013-100704,2013,08,25,1215,04,815,COD,10,0,0,0,0,0
100704,2013-100704,2013,08,25,1215,04,1479,HADDOCK,3,0,0,0,0,0
100801,2013-100801,2013,08,25,2111,01,2120,ATLANTIC MACKEREL,0,0,24,0,0,0
100801,2013-100801,2013,08,25,2111,01,3260,SCULPIN,0,0,3,0,0,0
100801,2013-100801,2013,08,25,2111,01,5070,WHITING,0,0,3,0,0,0
100901,2013-100901,2013,08,25,2120,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
101203,2013-101203,2013,08,25,2205,03,815,COD,6,0,0,0,0,0
101203,2013-101203,2013,08,25,2205,03,1479,HADDOCK,6,0,0,0,0,0
101203,2013-101203,2013,08,25,2205,03,4931,BLUE SHARK,0,0,2,0,0,0
101204,2013-101204,2013,08,25,2205,04,230,BLUEFISH,8,0,0,0,0,0
101204,2013-101204,2013,08,25,2205,04,4931,BLUE SHARK,0,0,4,0,0,0
101205,2013-101205,2013,08,25,2205,05,230,BLUEFISH,1,0,0,0,0,0
102002,2013-102002,2013,08,24,2112,02,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
102003,2013-102003,2013,08,24,2112,03,4711,YFT,1,1,0,0,0,0
102107,2013-102107,2013,08,24,2113,07,2161,WHITE MARLIN,0,0,1,0,0,0
102109,2013-102109,2013,08,24,2113,09,2161,WHITE MARLIN,0,0,2,0,0,0
102109,2013-102109,2013,08,24,2113,09,2171,BLUE MARLIN,0,0,1,0,0,0
102109,2013-102109,2013,08,24,2113,09,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
102110,2013-102110,2013,08,24,2113,10,2161,WHITE MARLIN,0,0,2,0,0,0
102111,2013-102111,2013,08,24,2113,11,1050,DOLPHIN,4,4,0,0,0,0
102111,2013-102111,2013,08,24,2113,11,2161,WHITE MARLIN,0,0,2,0,0,0
102111,2013-102111,2013,08,24,2113,11,4720,WAHOO,1,1,0,0,0,0
102112,2013-102112,2013,08,24,2113,12,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
102112,2013-102112,2013,08,24,2113,12,4661,SKIPJACK TUNA,0,0,4,0,0,0
102113,2013-102113,2013,08,24,2113,13,2161,WHITE MARLIN,0,0,1,0,0,0
102115,2013-102115,2013,08,24,2113,15,2161,WHITE MARLIN,0,0,2,0,0,0
102115,2013-102115,2013,08,24,2113,15,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
102203,2013-102203,2013,08,24,2201,03,4821,SANDBAR SHARK,0,0,2,0,0,0
102203,2013-102203,2013,08,24,2201,03,4841,DUSKY SHARK,0,0,3,0,0,0
102203,2013-102203,2013,08,24,2201,03,4871,BLACKTIP SHARK,0,0,1,0,0,0
102205,2013-102205,2013,08,24,2201,05,4691,BIGEYE TUNA,1,1,0,0,0,0
102205,2013-102205,2013,08,24,2201,05,4711,YFT,1,1,0,0,0,0
102502,2013-102502,2013,08,33,1202,02,2120,ATLANTIC MACKEREL,9,0,0,0,0,0
102701,2013-102701,2013,08,33,2111,01,1479,HADDOCK,0,0,2,0,0,0
102701,2013-102701,2013,08,33,2111,01,4931,BLUE SHARK,0,0,2,0,0,0
102702,2013-102702,2013,08,33,2111,02,815,COD,0,0,4,0,0,0
102702,2013-102702,2013,08,33,2111,02,1479,HADDOCK,1,0,5,0,0,0
102702,2013-102702,2013,08,33,2111,02,2120,ATLANTIC MACKEREL,12,0,0,0,0,0
103502,2013-103502,2013,08,34,2114,02,2161,WHITE MARLIN,0,0,2,0,0,0
103503,2013-103503,2013,08,34,2114,03,4711,YFT,0,0,2,0,0,0
103506,2013-103506,2013,08,34,2114,06,2161,WHITE MARLIN,0,0,1,0,0,0
103506,2013-103506,2013,08,34,2114,06,4711,YFT,1,1,0,0,0,0
103507,2013-103507,2013,08,34,2114,07,2161,WHITE MARLIN,0,0,1,0,0,0
104103,2013-104103,2013,08,36,1207,03,1050,DOLPHIN,1,0,0,0,0,0
104103,2013-104103,2013,08,36,1207,03,2161,WHITE MARLIN,0,0,1,0,0,0
104103,2013-104103,2013,08,36,1207,03,2171,BLUE MARLIN,0,0,1,0,0,0
104103,2013-104103,2013,08,36,1207,03,4328,SWORDFISH,1,1,0,0,0,1
104103,2013-104103,2013,08,36,1207,03,4691,BIGEYE TUNA,2,2,0,0,0,2
104103,2013-104103,2013,08,36,1207,03,4701,ALBACORE TUNA,2,1,0,0,0,1
104103,2013-104103,2013,08,36,1207,03,4931,BLUE SHARK,0,0,1,0,0,0
104106,2013-104106,2013,08,36,1207,06,3551,SHORTFIN MAKO SHARK,0,0,4,0,0,0
104106,2013-104106,2013,08,36,1207,06,4931,BLUE SHARK,0,0,3,0,0,0
104107,2013-104107,2013,08,36,1207,07,4677,BFT SCHOOL,0,0,1,0,0,0
104107,2013-104107,2013,08,36,1207,07,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
104304,2013-104304,2013,08,36,1211,04,1050,DOLPHIN,1,1,0,0,0,0
104304,2013-104304,2013,08,36,1211,04,4691,BIGEYE TUNA,1,1,0,0,0,0
104304,2013-104304,2013,08,36,1211,04,4701,ALBACORE TUNA,2,2,0,0,0,0
105101,2013-105101,2013,08,51,1211,01,2161,WHITE MARLIN,0,0,2,0,0,0
105101,2013-105101,2013,08,51,1211,01,2171,BLUE MARLIN,0,0,1,0,0,0
105102,2013-105102,2013,08,51,1211,02,2161,WHITE MARLIN,0,0,1,0,0,0
105202,2013-105202,2013,08,51,2107,02,2161,WHITE MARLIN,0,0,9,0,0,0
105301,2013-105301,2013,08,51,2205,01,1050,DOLPHIN,1,1,0,0,0,0
105301,2013-105301,2013,08,51,2205,01,2161,WHITE MARLIN,0,0,1,0,0,0
105301,2013-105301,2013,08,51,2205,01,2171,BLUE MARLIN,0,0,1,0,0,0
105301,2013-105301,2013,08,51,2205,01,3026,SAILFISH,0,0,1,0,0,0
105301,2013-105301,2013,08,51,2205,01,4661,SKIPJACK TUNA,0,0,1,0,0,0
105301,2013-105301,2013,08,51,2205,01,4681,BONITO,0,0,1,0,0,0
105401,2013-105401,2013,08,51,2206,01,2161,WHITE MARLIN,0,0,1,0,0,0
105403,2013-105403,2013,08,51,2206,03,2161,WHITE MARLIN,0,0,4,0,0,0
105701,2013-105701,2013,08,36,1212,01,4673,BFT YOUNG SCHOOL,0,0,4,0,0,0
105902,2013-105902,2013,08,25,2109,02,230,BLUEFISH,25,0,0,0,0,0
105902,2013-105902,2013,08,25,2109,02,330,ATLANTIC BONITO,3,0,0,0,0,0
106001,2013-106001,2013,08,24,2106,01,1050,DOLPHIN,26,26,0,0,0,0
106003,2013-106003,2013,08,24,2106,03,2161,WHITE MARLIN,0,0,1,0,0,0
106004,2013-106004,2013,08,24,2106,04,1050,DOLPHIN,1,1,0,0,0,0
106004,2013-106004,2013,08,24,2106,04,4711,YFT,1,1,0,0,0,0
106005,2013-106005,2013,08,24,2106,05,2161,WHITE MARLIN,0,0,4,0,0,0
106007,2013-106007,2013,08,24,2106,07,2161,WHITE MARLIN,0,0,2,0,0,0
106008,2013-106008,2013,08,24,2106,08,2161,WHITE MARLIN,0,0,2,0,0,0
106009,2013-106009,2013,08,24,2106,09,2161,WHITE MARLIN,0,0,1,0,0,0
106010,2013-106010,2013,08,24,2106,10,2161,WHITE MARLIN,0,0,3,0,0,0
106011,2013-106011,2013,08,24,2106,11,2161,WHITE MARLIN,0,0,3,0,0,0
106011,2013-106011,2013,08,24,2106,11,2171,BLUE MARLIN,0,0,1,0,0,0
106013,2013-106013,2013,08,24,2106,13,2161,WHITE MARLIN,0,0,6,0,0,0
106013,2013-106013,2013,08,24,2106,13,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
106102,2013-106102,2013,08,36,1205,02,1050,DOLPHIN,1,1,0,0,0,1
106103,2013-106103,2013,08,36,1205,03,1050,DOLPHIN,1,1,0,0,0,1
106103,2013-106103,2013,08,36,1205,03,4701,ALBACORE TUNA,2,2,0,0,0,2
106301,2013-106301,2013,08,51,1106,01,1050,DOLPHIN,8,8,0,0,0,0
106301,2013-106301,2013,08,51,1106,01,4720,WAHOO,1,1,0,0,0,0
106302,2013-106302,2013,08,51,1106,02,2161,WHITE MARLIN,0,0,6,0,0,0
106302,2013-106302,2013,08,51,1106,02,4720,WAHOO,1,1,0,0,0,0
106401,2013-106401,2013,08,51,1202,01,2161,WHITE MARLIN,0,0,1,0,0,0
106402,2013-106402,2013,08,51,1202,02,2161,WHITE MARLIN,0,0,1,0,0,0
106501,2013-106501,2013,08,51,1210,01,1050,DOLPHIN,2,2,0,0,0,0
106501,2013-106501,2013,08,51,1210,01,2161,WHITE MARLIN,0,0,1,0,0,0
106502,2013-106502,2013,08,51,1210,02,2161,WHITE MARLIN,0,0,1,0,0,0
106602,2013-106602,2013,08,34,2107,02,2161,WHITE MARLIN,0,0,3,0,0,0
106604,2013-106604,2013,08,34,2107,04,2161,WHITE MARLIN,0,0,1,0,0,0
106605,2013-106605,2013,08,34,2107,05,2161,WHITE MARLIN,0,0,1,0,0,0
106607,2013-106607,2013,08,34,2107,07,2161,WHITE MARLIN,0,0,1,0,0,0
106612,2013-106612,2013,08,34,2107,12,2161,WHITE MARLIN,0,0,2,0,0,0
106615,2013-106615,2013,08,34,2107,15,2161,WHITE MARLIN,0,0,1,0,0,0
106616,2013-106616,2013,08,34,2107,16,2161,WHITE MARLIN,0,0,1,0,0,0
106704,2013-106704,2013,08,34,2130,04,2161,WHITE MARLIN,0,0,1,0,0,0
106704,2013-106704,2013,08,34,2130,04,4711,YFT,0,0,2,0,0,0
107201,2013-107201,2013,08,25,2207,01,4676,BFT SMALL MEDIUM,1,1,1,0,0,0
107205,2013-107205,2013,08,25,2207,05,1050,DOLPHIN,2,0,0,0,0,0
107205,2013-107205,2013,08,25,2207,05,4711,YFT,1,1,0,0,0,0
107205,2013-107205,2013,08,25,2207,05,4720,WAHOO,2,0,0,0,0,0
107206,2013-107206,2013,08,25,2207,06,4676,BFT SMALL MEDIUM,0,0,3,0,0,0
107207,2013-107207,2013,08,25,2207,07,4676,BFT SMALL MEDIUM,0,0,5,0,0,0
107210,2013-107210,2013,08,25,2207,10,1050,DOLPHIN,0,0,10,0,0,0
107211,2013-107211,2013,08,25,2207,11,4676,BFT SMALL MEDIUM,1,1,0,0,0,0
107211,2013-107211,2013,08,25,2207,11,4676,BFT SCHOOL,1,1,0,0,0,0
107402,2013-107402,2013,08,24,2107,02,2161,WHITE MARLIN,0,0,3,0,0,0
107403,2013-107403,2013,08,24,2107,03,1050,DOLPHIN,1,1,0,0,0,0
107502,2013-107502,2013,08,33,2205,02,1479,HADDOCK,1,0,20,0,0,0
107502,2013-107502,2013,08,33,2205,02,2695,POLLOCK,1,0,30,0,0,0
107502,2013-107502,2013,08,33,2205,02,960,CUSK,2,0,0,0,0,0
107706,2013-107706,2013,08,34,2133,06,1050,DOLPHIN,0,0,3,0,0,0
107707,2013-107707,2013,08,34,2133,07,2161,WHITE MARLIN,0,0,1,0,0,0
107708,2013-107708,2013,08,34,2133,08,2161,WHITE MARLIN,0,0,2,0,0,0
107714,2013-107714,2013,08,34,2133,14,1050,DOLPHIN,0,0,4,0,0,0
107714,2013-107714,2013,08,34,2133,14,2161,WHITE MARLIN,0,0,1,0,0,0
107717,2013-107717,2013,08,34,2133,17,2161,WHITE MARLIN,0,0,1,0,0,0
108001,2013-108001,2013,08,36,2220,01,4677,BFT SCHOOL,2,0,4,0,0,0
108303,2013-108303,2013,08,24,2203,03,1050,DOLPHIN,3,0,0,0,0,0
108305,2013-108305,2013,08,24,2203,05,2161,WHITE MARLIN,0,0,2,0,0,0
108306,2013-108306,2013,08,24,2203,06,4821,SANDBAR SHARK,0,0,5,0,0,0
108308,2013-108308,2013,08,24,2203,08,1050,DOLPHIN,3,0,0,0,0,0
108310,2013-108310,2013,08,24,2203,10,230,BLUEFISH,28,0,0,0,0,0
108310,2013-108310,2013,08,24,2203,10,1050,DOLPHIN,1,0,0,0,0,0
108310,2013-108310,2013,08,24,2203,10,4681,LITTLE TUNNY,2,0,0,0,0,0
108311,2013-108311,2013,08,24,2203,11,1050,DOLPHIN,2,0,0,0,0,0
108311,2013-108311,2013,08,24,2203,11,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
108313,2013-108313,2013,08,24,2203,13,2161,WHITE MARLIN,0,0,3,0,0,0
108501,2013-108501,2013,08,51,2203,01,2161,WHITE MARLIN,0,0,2,0,0,0
108503,2013-108503,2013,08,51,2203,03,1050,DOLPHIN,0,0,1,0,0,0
108503,2013-108503,2013,08,51,2203,03,2161,WHITE MARLIN,0,0,2,0,0,0
108506,2013-108506,2013,08,51,2203,06,1050,DOLPHIN,0,0,2,0,0,0
108506,2013-108506,2013,08,51,2203,06,2161,WHITE MARLIN,0,0,6,0,0,0
108507,2013-108507,2013,08,51,2203,07,2161,WHITE MARLIN,0,0,11,0,0,0
109003,2013-109003,2013,08,34,2220,03,4711,YFT,1,1,0,0,0,0
109007,2013-109007,2013,08,34,2220,07,2161,WHITE MARLIN,0,0,1,0,0,0
109012,2013-109012,2013,08,34,2220,12,2161,WHITE MARLIN,0,0,2,0,0,0
109013,2013-109013,2013,08,34,2220,13,2161,WHITE MARLIN,0,0,3,0,0,0
109017,2013-109017,2013,08,34,2220,17,2161,WHITE MARLIN,0,0,1,0,0,0
109017,2013-109017,2013,08,34,2220,17,2171,BLUE MARLIN,0,0,1,0,0,0
109104,2013-109104,2013,08,36,2109,04,4691,BIGEYE TUNA,0,0,0,1,0,0
109104,2013-109104,2013,08,36,2109,04,4701,ALBACORE TUNA,7,0,0,0,0,0
109104,2013-109104,2013,08,36,2109,04,4711,YFT,2,2,2,0,0,0
109202,2013-109202,2013,08,44,1206,02,230,BLUEFISH,5,0,0,0,0,0
109202,2013-109202,2013,08,44,1206,02,4931,BLUE SHARK,0,0,2,0,0,0
109205,2013-109205,2013,08,44,1206,05,4931,BLUE SHARK,0,0,3,0,0,0
109302,2013-109302,2013,08,51,2110,02,1050,DOLPHIN,1,0,0,0,0,0
109302,2013-109302,2013,08,51,2110,02,2161,WHITE MARLIN,0,0,1,0,0,0
109302,2013-109302,2013,08,51,2110,02,2171,BLUE MARLIN,0,0,1,0,0,0
109302,2013-109302,2013,08,51,2110,02,4681,LITTLE TUNNY,0,0,1,0,0,0
109303,2013-109303,2013,08,51,2110,03,2161,WHITE MARLIN,0,0,17,0,0,0
109304,2013-109304,2013,08,51,2110,04,2161,WHITE MARLIN,0,0,7,0,0,0
109305,2013-109305,2013,08,51,2110,05,1050,DOLPHIN,1,0,8,0,0,0
109305,2013-109305,2013,08,51,2110,05,2161,WHITE MARLIN,0,0,3,0,0,0
109307,2013-109307,2013,08,51,2110,07,1050,DOLPHIN,1,0,0,0,0,0
109307,2013-109307,2013,08,51,2110,07,2161,WHITE MARLIN,0,0,3,0,0,0
109307,2013-109307,2013,08,51,2110,07,2171,BLUE MARLIN,0,0,1,0,0,0
109308,2013-109308,2013,08,51,2110,08,2161,WHITE MARLIN,0,0,1,0,0,0
109308,2013-109308,2013,08,51,2110,08,2171,BLUE MARLIN,0,0,1,0,0,0
109309,2013-109309,2013,08,51,2110,09,2161,WHITE MARLIN,0,0,1,0,0,0
109309,2013-109309,2013,08,51,2110,09,2171,BLUE MARLIN,0,0,1,0,0,0
109310,2013-109310,2013,08,51,2110,10,2161,WHITE MARLIN,0,0,13,0,0,0
109311,2013-109311,2013,08,51,2110,11,2161,WHITE MARLIN,0,0,7,0,0,0
109311,2013-109311,2013,08,51,2110,11,4641,BLACKFIN TUNA,0,0,1,0,0,0
109505,2013-109505,2013,08,24,2204,05,1050,DOLPHIN,3,0,0,0,0,0
109506,2013-109506,2013,08,24,2204,06,4661,SKIPJACK TUNA,0,0,12,0,0,0
110701,2013-110701,2013,08,10,2215,01,330,ATLANTIC BONITO,0,0,1,0,0,0
110701,2013-110701,2013,08,10,2215,01,1050,DOLPHIN,1,1,0,0,0,0
110701,2013-110701,2013,08,10,2215,01,4711,YFT,1,1,0,0,0,0
110901,2013-110901,2013,08,25,1119,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
110903,2013-110903,2013,08,25,1119,03,4676,BFT SMALL MEDIUM,0,0,1,0,0,0
111101,2013-111101,2013,08,24,1201,01,2171,BLUE MARLIN,0,0,1,0,0,0
111101,2013-111101,2013,08,24,1201,01,4661,SKIPJACK TUNA,0,0,1,0,0,0
111206,2013-111206,2013,08,24,2101,06,1050,DOLPHIN,1,1,0,0,0,0
111302,2013-111302,2013,08,24,2205,02,1050,DOLPHIN,3,3,0,0,0,0
111302,2013-111302,2013,08,24,2205,02,2161,WHITE MARLIN,0,0,1,0,0,0
111304,2013-111304,2013,08,24,2205,04,1050,DOLPHIN,1,1,0,0,0,0
111304,2013-111304,2013,08,24,2205,04,2161,WHITE MARLIN,0,0,1,0,0,0
111304,2013-111304,2013,08,24,2205,04,4711,YFT,1,1,0,0,0,0
111305,2013-111305,2013,08,24,2205,05,4711,YFT,2,2,0,0,0,0
111603,2013-111603,2013,08,33,1201,03,815,COD,4,0,0,0,0,0
112603,2013-112603,2013,08,34,2224,03,2161,WHITE MARLIN,0,0,1,0,0,0
112603,2013-112603,2013,08,34,2224,03,2171,BLUE MARLIN,0,0,1,0,0,0
112604,2013-112604,2013,08,34,2224,04,2161,WHITE MARLIN,0,0,1,0,0,0
112604,2013-112604,2013,08,34,2224,04,2171,BLUE MARLIN,0,0,1,0,0,0
112605,2013-112605,2013,08,34,2224,05,2161,WHITE MARLIN,0,0,1,0,0,0
112605,2013-112605,2013,08,34,2224,05,4661,SKIPJACK TUNA,0,0,1,0,0,0
112606,2013-112606,2013,08,34,2224,06,4010,LONGBILL SPEARFISH,0,0,1,0,0,0
112606,2013-112606,2013,08,34,2224,06,4701,ALBACORE TUNA,0,0,1,0,0,0
112608,2013-112608,2013,08,34,2224,08,2161,WHITE MARLIN,0,0,2,0,0,0
112701,2013-112701,2013,08,10,2210,01,4711,YFT,3,3,0,0,0,0
112808,2013-112808,2013,08,25,1206,08,4931,BLUE SHARK,0,0,2,0,0,0
112811,2013-112811,2013,08,25,1206,11,4931,BLUE SHARK,0,0,8,0,0,0
112905,2013-112905,2013,08,25,1211,05,4811,PORBEAGLE,0,0,1,0,0,0
112905,2013-112905,2013,08,25,1211,05,4931,BLUE SHARK,0,0,2,0,0,0
112906,2013-112906,2013,08,25,1211,06,4931,BLUE SHARK,0,0,5,0,0,0
112907,2013-112907,2013,08,25,1211,07,4931,BLUE SHARK,0,0,4,0,0,0
112908,2013-112908,2013,08,25,1211,08,4931,BLUE SHARK,0,0,5,0,0,0
113105,2013-113105,2013,08,25,2214,05,4931,BLUE SHARK,0,0,4,0,0,0
113109,2013-113109,2013,08,25,2214,09,4931,BLUE SHARK,0,0,4,0,0,0
113110,2013-113110,2013,08,25,2214,10,4931,BLUE SHARK,0,0,20,0,0,0
113201,2013-113201,2013,08,24,2206,01,1050,DOLPHIN,0,0,1,0,0,0
113201,2013-113201,2013,08,24,2206,01,2161,WHITE MARLIN,0,0,3,0,0,0
113203,2013-113203,2013,08,24,2206,03,2161,WHITE MARLIN,0,0,1,0,0,0
113205,2013-113205,2013,08,24,2206,05,2161,WHITE MARLIN,0,0,1,0,0,0
113206,2013-113206,2013,08,24,2206,06,2161,WHITE MARLIN,0,0,1,0,0,0
113206,2013-113206,2013,08,24,2206,06,3026,SAILFISH,0,0,1,0,0,0
113208,2013-113208,2013,08,24,2206,08,2161,WHITE MARLIN,0,0,1,0,0,0
113208,2013-113208,2013,08,24,2206,08,4661,SKIPJACK TUNA,0,0,1,0,0,0
113209,2013-113209,2013,08,24,2206,09,4661,SKIPJACK TUNA,8,2,6,0,0,0
113211,2013-113211,2013,08,24,2206,11,2161,WHITE MARLIN,0,0,1,0,0,0
113802,2013-113802,2013,08,34,2116,02,2171,BLUE MARLIN,0,0,1,0,0,0
113802,2013-113802,2013,08,34,2116,02,4691,BIGEYE TUNA,2,1,0,0,0,0
113803,2013-113803,2013,08,34,2116,03,2161,WHITE MARLIN,0,0,1,0,0,0
113803,2013-113803,2013,08,34,2116,03,4711,YFT,1,0,0,0,0,0
113805,2013-113805,2013,08,34,2116,05,2161,WHITE MARLIN,0,0,1,0,0,0
113806,2013-113806,2013,08,34,2116,06,2161,WHITE MARLIN,0,0,1,0,0,0
114001,2013-114001,2013,08,34,2132,01,4677,BFT SCHOOL,2,0,0,0,0,0
114301,2013-114301,2013,08,34,2231,01,2161,WHITE MARLIN,0,0,1,0,0,0
114301,2013-114301,2013,08,34,2231,01,4711,YFT,1,0,0,0,0,0
114305,2013-114305,2013,08,34,2231,05,2161,WHITE MARLIN,0,0,1,0,0,0
114306,2013-114306,2013,08,34,2231,06,2161,WHITE MARLIN,0,0,1,0,0,0
114308,2013-114308,2013,08,34,2231,08,1050,DOLPHIN,0,0,1,0,0,0
114308,2013-114308,2013,08,34,2231,08,2161,WHITE MARLIN,0,0,1,0,0,0
114501,2013-114501,2013,08,36,1104,01,4691,BIGEYE TUNA,2,0,0,0,2,2
114501,2013-114501,2013,08,36,1104,01,4950,HAMMERHEAD SHARK,0,0,1,0,0,0
115801,2013-115801,2013,08,33,2112,01,1670,HERRING,1,0,0,0,0,0
115801,2013-115801,2013,08,33,2112,01,2120,ATLANTIC MACKEREL,25,0,0,0,0,0
116601,2013-116601,2013,08,51,1107,01,330,ATLANTIC BONITO,0,0,1,0,0,0
116601,2013-116601,2013,08,51,1107,01,1050,DOLPHIN,2,2,0,0,0,0
116601,2013-116601,2013,08,51,1107,01,2161,WHITE MARLIN,0,0,2,0,0,0
116602,2013-116602,2013,08,51,1107,02,2161,WHITE MARLIN,0,0,4,0,0,0
116602,2013-116602,2013,08,51,1107,02,2171,BLUE MARLIN,0,0,2,0,0,0
117101,2013-117101,2013,08,25,1108,01,4701,ALBACORE TUNA,5,0,0,0,0,0
117301,2013-117301,2013,08,25,1212,01,4931,BLUE SHARK,0,0,2,0,0,0
118802,2013-118802,2013,08,51,2102,02,1050,DOLPHIN,2,2,0,0,0,0
118802,2013-118802,2013,08,51,2102,02,2161,WHITE MARLIN,0,0,1,0,0,0
119101,2013-119101,2013,08,10,2211,01,1050,DOLPHIN,2,2,0,0,0,0
119101,2013-119101,2013,08,10,2211,01,2161,WHITE MARLIN,0,0,1,0,0,0
119101,2013-119101,2013,08,10,2211,01,4661,SKIPJACK TUNA,3,3,0,0,0,0
119201,2013-119201,2013,08,10,2212,01,2161,WHITE MARLIN,0,0,1,0,0,0
119801,2013-119801,2013,08,36,1103,01,4691,BIGEYE TUNA,1,1,0,0,0,1
119802,2013-119802,2013,08,36,1103,02,1050,DOLPHIN,0,0,7,0,0,0
119802,2013-119802,2013,08,36,1103,02,4691,BIGEYE TUNA,1,1,0,0,0,1
119802,2013-119802,2013,08,36,1103,02,4701,ALBACORE TUNA,0,0,5,0,0,0
120101,2013-120101,2013,08,36,2223,01,4691,BIGEYE TUNA,1,1,0,0,0,1
120101,2013-120101,2013,08,36,2223,01,4701,ALBACORE TUNA,6,1,0,0,0,1
120102,2013-120102,2013,08,36,2223,02,4691,BIGEYE TUNA,3,3,0,0,0,3
120103,2013-120103,2013,08,36,2223,03,4691,BIGEYE TUNA,2,1,0,0,0,1
120103,2013-120103,2013,08,36,2223,03,4701,ALBACORE TUNA,4,2,4,0,0,0
120103,2013-120103,2013,08,36,2223,03,4711,YFT,0,0,1,0,0,0
120104,2013-120104,2013,08,36,2223,04,1050,DOLPHIN,4,4,0,0,0,2
120104,2013-120104,2013,08,36,2223,04,4691,BIGEYE TUNA,1,1,0,0,0,1
120104,2013-120104,2013,08,36,2223,04,4701,ALBACORE TUNA,1,1,0,0,0,0
120401,2013-120401,2013,08,10,1203,01,2171,BLUE MARLIN,0,0,1,0,0,0
120401,2013-120401,2013,08,10,1203,01,4711,YFT,18,0,0,0,0,0
120501,2013-120501,2013,08,10,1206,01,4720,WAHOO,1,1,0,0,0,0
120601,2013-120601,2013,08,10,2203,01,1050,DOLPHIN,1,0,0,0,0,0
120603,2013-120603,2013,08,10,2203,03,1050,DOLPHIN,3,0,0,0,0,0
120603,2013-120603,2013,08,10,2203,03,4661,SKIPJACK TUNA,3,0,0,0,0,0
120603,2013-120603,2013,08,10,2203,03,4681,LITTLE TUNNY,2,0,0,0,0,0
120604,2013-120604,2013,08,10,2203,04,1050,DOLPHIN,1,0,5,0,0,0
120604,2013-120604,2013,08,10,2203,04,2161,WHITE MARLIN,0,0,1,0,0,0
120801,2013-120801,2013,08,25,1118,01,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
121403,2013-121403,2013,08,25,2215,03,815,COD,1,0,0,0,0,0
121403,2013-121403,2013,08,25,2215,03,4931,BLUE SHARK,0,0,4,0,0,0
122202,2013-122202,2013,08,34,1111,02,1050,DOLPHIN,1,0,0,0,0,0
122202,2013-122202,2013,08,34,1111,02,2161,WHITE MARLIN,0,0,1,0,0,0
122501,2013-122501,2013,08,34,2126,01,4691,BIGEYE TUNA,3,3,0,0,0,3
122501,2013-122501,2013,08,34,2126,01,4701,ALBACORE TUNA,1,1,0,0,0,0
123503,2013-123503,2013,08,36,2224,03,4931,BLUE SHARK,0,0,2,0,0,0
123702,2013-123702,2013,08,51,2104,02,4871,BLACKTIP SHARK,0,0,1,0,0,0
123802,2013-123802,2013,08,51,1204,02,3350,BLACK SEA BASS,15,15,0,0,0,0
