tourn_name,location,id,tracker,intcode,intdate,month,day,year,inttime,stcode,control,docno,county,siteno,site_no,cluster,sitetype,prim_op,todayt,perm_pos,category,perm_ver,cgnbr_pos,strgnbr_pos,ppstate,ppstfips,returnt,prim1,prim2,tourn,tcode,hook,hook_oth,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chunk,fm_chum,fm_other,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,measur,gear,gear_oth,issueddate,CoastNum,StReg,boat,st
6,ELEPHANT TRUNK,2004-013102,013102,6437,16250,06,28,2004,1630,34,2212,02,009,9027,0099027,4,1,1,2,1,2,6,6,6,NJ,34,1610,4677,9996,2,6,6,6,4,4,0,1,0,1,0,0,0,6,2,3835,7405,54,180,69,1,6,1,1,1,6,,,,,
6,26 MILE HILL,2004-013301,013301,6168,16251,06,29,2004,1540,51,2108,01,001,0025,0010025,7,1,1,2,1,2,6,6,6,VA,51,1530,4677,9996,2,6,6,6,7,4,0,1,1,1,0,0,0,6,2,3715,7510,20,65,72,2,6,1,1,1,6,,,,,
6,MASSEYS CANYON,2004-013401,013401,2845,16251,06,29,2004,1555,10,2202,01,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1400,4656,9996,2,6,6,6,5,6,0,1,0,1,0,0,0,6,3,3825,7420,35,98,71,2,6,1,2,1,6,,,,,
6,LIGHTSHIP,2004-013402,013402,2845,16251,06,29,2004,1600,10,2202,02,005,1599,0051599,2,1,1,2,1,2,6,6,6,DE,10,1540,4656,9996,2,6,6,6,6,7,0,1,0,1,0,0,0,6,5,3813,7443,27,90,70,1,6,2,2,1,6,,,,,
6,MASSEYS CANYON,2004-013403,013403,2845,16251,06,29,2004,1610,10,2202,03,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1405,4677,9996,2,6,6,6,6,5,0,1,1,1,0,0,0,6,6,3825,7420,36,110,71,2,6,1,2,1,6,,,,,
6,WILMINGTON CANYON,2004-013404,013404,2845,16251,06,29,2004,1725,10,2202,04,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1715,4711,9996,2,6,6,6,8,7,0,1,0,1,0,0,0,6,8,3830,7329,72,1400,72,2,6,1,2,1,6,,,,,
6,BALTIMORE CANYON,2004-013405,013405,2845,16251,06,29,2004,1740,10,2202,05,005,1599,0051599,2,1,2,1,1,3,6,8,8,DE,10,1725,4711,9996,2,6,6,6,7,6,0,1,1,1,0,0,0,6,3,3814,7350,62,320,71,1,6,1,2,1,6,,,,,
6,MASSEYS CANYON,2004-013406,013406,2845,16251,06,29,2004,1800,10,2202,06,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1750,3551,9996,2,6,6,6,4,8,0,0,1,0,0,1,0,6,2,3825,7420,36,120,72,2,6,1,2,1,6,,,,,
6,MASSEYS CANYON,2004-013407,013407,2845,16251,06,29,2004,1815,10,2202,07,005,1599,0051599,2,1,1,2,1,2,6,6,6,DE,10,1805,4711,9996,2,6,6,6,6,6,0,1,0,1,0,0,0,6,4,3825,7420,42,135,72,2,6,1,2,1,6,,,,,
6,FINGERS,2004-013501,013501,6399,16251,06,29,2004,1700,51,2104,01,810,0088,8100088,3,1,1,2,1,2,6,6,6,VA,51,1645,4711,9996,2,6,6,6,5,7,0,1,1,1,0,0,0,6,5,3700,7510,58,190,73,1,6,1,1,1,6,,,,,
6,CIGAR,2004-013502,013502,6399,16251,06,29,2004,1749,51,2104,02,810,0088,8100088,3,1,2,1,1,3,6,6,6,VA,51,1740,4656,9996,2,6,6,6,8,7,0,0,1,1,0,0,0,6,5,3630,7450,60,210,70,2,6,1,1,1,6,,,,,
6,FINGERS,2004-013601,013601,6182,16250,06,28,2004,1640,51,2204,01,810,0091,8100091,1,1,2,1,1,3,6,6,6,VA,51,1635,4711,9996,2,6,6,6,10,6,0,0,1,1,0,0,0,6,5,3700,7500,50,130,72,2,6,1,1,1,6,,,,,
6,BALTIMORE CANYON,2004-013901,013901,6422,16250,06,28,2004,1700,24,2201,01,047,1493,0471493,5,1,2,1,1,3,6,6,6,DE,10,1645,4670,9996,2,6,6,6,9,6,0,0,1,1,0,0,0,6,4,3806,7349,70,1400,72,1,6,1,2,1,6,,,,,
6,HAM BONE,2004-013902,013902,6422,16250,06,28,2004,1730,24,2201,02,047,1493,0471493,5,1,2,2,1,3,6,6,6,DE,10,1715,4670,9996,2,6,6,6,6,8,0,1,1,1,0,0,0,6,2,3811,7424,32,140,71,1,6,1,1,1,6,,,,,
6,WASHINGTON CANYON,2004-013903,013903,6422,16250,06,28,2004,1736,24,2201,03,047,1493,0471493,5,1,2,1,1,2,6,6,6,DE,10,1600,2161,9996,2,6,6,6,6,7,0,0,1,1,0,0,0,6,2,3729,7430,60,600,72,2,6,1,2,1,6,,,,,
6,WASHINGTON CANYON,2004-013904,013904,6422,16250,06,28,2004,1800,24,2201,04,047,1493,0471493,5,1,1,2,8,8,6,8,1,DE,10,1745,2161,9996,2,6,6,6,6,7,0,1,0,1,0,0,0,6,3,3729,7430,50,600,71,2,6,1,1,1,6,,,,,
6,WASHINGTON CANYON,2004-013905,013905,6422,16250,06,28,2004,1805,24,2201,05,047,1493,0471493,5,1,2,1,1,2,6,6,6,MD,24,1800,4656,9996,2,6,6,6,9,6,0,0,1,1,0,0,0,6,6,3729,7430,56,1600,73,1,6,1,2,1,6,,,,,
6,WASHINGTON CANYON,2004-013906,013906,6422,16250,06,28,2004,1817,24,2201,06,047,1493,0471493,5,1,2,2,1,2,6,6,6,MD,24,1817,4711,9996,2,6,6,6,9,11,1,1,1,1,0,0,0,6,8,3725,7425,60,300,71,2,6,1,2,1,6,,,,,
6,WASHINGTON CANYON,2004-013907,013907,6422,16250,06,28,2004,1836,24,2201,07,047,1493,0471493,5,1,1,2,1,2,6,6,6,NJ,34,1830,4670,9996,2,6,6,6,7,8,0,1,1,1,0,0,0,6,3,3729,7430,60,600,71,2,6,1,1,1,6,,,,,
6,7,2004-013908,013908,6422,16250,06,28,2004,1845,24,2201,08,047,1493,0471493,5,1,1,2,8,8,6,8,8,NY,36,1840,4677,9996,2,6,6,6,8,7,0,1,1,1,0,0,0,6,6,9998,9998,52,300,72,1,6,1,2,1,6,,,,,
6,POOR MANS CANYON,2004-014101,014101,6425,16250,06,28,2004,1750,10,2104,01,005,1599,0051599,2,1,2,2,1,3,6,6,6,DE,10,1640,4711,9996,2,6,6,6,6,5,0,1,1,1,0,0,0,6,5,3752,7406,63,600,73,2,6,1,1,1,6,,,,,
6,POOR MANS CANYON,2004-014102,014102,6425,16250,06,28,2004,1835,10,2104,02,005,1599,0051599,2,1,2,2,1,3,6,6,6,DE,10,1745,4711,9996,2,6,6,6,6,6,0,1,1,1,0,0,0,6,4,3752,7406,62,600,71,1,6,1,1,1,6,,,,,
6,WASHINGTON CANYON,2004-014103,014103,6425,16250,06,28,2004,1915,10,2104,03,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1900,4711,9996,2,6,6,6,11,9,0,1,1,1,0,0,0,6,6,3752,7425,72,500,71,2,6,1,1,1,6,,,,,
6,POINT,2004-014104,014104,6425,16250,06,28,2004,1935,10,2104,04,005,1599,0051599,2,1,2,2,1,8,6,1,1,DE,10,1905,2161,9996,2,6,6,6,7,4,0,1,1,1,0,0,0,6,3,9998,9998,187,600,75,2,6,1,2,1,6,,,,,
6,WASHINGTON CANYON,2004-014105,014105,6425,16250,06,28,2004,1950,10,2104,05,005,1599,0051599,2,1,2,1,1,3,6,6,6,DE,10,1920,4711,9996,2,6,6,6,6,12,0,1,1,1,0,0,0,6,6,3725,7425,70,750,69,1,6,2,2,1,6,,,,,
6,FINGERS,2004-014301,014301,6422,16248,06,26,2004,1700,24,1209,01,047,0853,0470853,3,1,2,1,1,2,6,9,9,MD,24,1506,4670,9996,2,6,6,6,9,8,0,1,1,1,0,0,0,6,4,3812,7437,26,120,71,1,6,1,2,1,6,,,,,
6,HAM BONE,2004-014302,014302,6422,16248,06,26,2004,1715,24,1209,02,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1530,4670,9996,2,6,6,6,8,6,1,1,1,1,0,0,0,6,2,3811,7424,30,125,71,1,6,1,2,1,6,,,,,
6,FINGERS,2004-014303,014303,6422,16248,06,26,2004,1730,24,1209,03,047,0853,0470853,3,1,1,2,1,1,6,6,6,DE,10,1706,3551,9996,2,6,6,6,5,4,1,1,1,1,0,1,0,6,3,3812,7437,25,120,72,1,6,1,2,1,6,,,,,
6,FINGERS,2004-014304,014304,6422,16248,06,26,2004,1800,24,1209,04,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1530,4670,9996,2,6,6,6,7,8,0,1,1,1,0,0,0,6,6,3812,7437,27,120,72,1,6,1,2,1,6,,,,,
6,7,2004-014305,014305,6422,16248,06,26,2004,1810,24,1209,05,047,0853,0470853,3,1,2,1,9,9,6,9,9,DE,10,1800,4670,9996,2,6,6,6,7,8,0,0,1,1,0,0,0,6,6,9999,9999,30,134,75,1,6,1,2,1,6,,,,,
6,HAM BONE,2004-014306,014306,6422,16248,06,26,2004,1825,24,1209,06,047,0853,0470853,3,1,2,1,1,3,6,9,9,MD,24,1600,4670,9996,2,6,6,6,9,9,0,0,1,1,0,0,0,6,5,3811,7424,25,115,73,1,6,1,2,1,6,,,,,
6,JACKSPOT,2004-014401,014401,6422,16249,06,27,2004,1630,24,1203,01,047,0938,0470938,7,1,2,1,1,3,6,6,6,MD,24,1500,4670,9996,2,6,6,6,7,8,0,1,0,1,0,0,0,6,4,3805,7445,22,120,70,1,6,1,2,1,6,,,,,
6,HAM BONE,2004-014402,014402,6422,16249,06,27,2004,1639,24,1203,02,047,0938,0470938,7,1,2,1,1,2,6,6,6,MD,24,1550,4656,9996,2,6,6,6,9,8,0,1,1,1,0,1,0,6,6,3811,7424,29,120,72,2,6,1,2,1,6,,,,,
6,20 FATHOM,2004-014403,014403,6422,16249,06,27,2004,1645,24,1203,03,047,0938,0470938,7,1,1,2,1,2,6,6,6,MD,24,1530,4656,9996,2,6,6,6,7,6,0,1,0,1,0,0,0,6,2,3812,7424,30,120,69,1,6,1,2,1,6,,,,,
6,FINGERS,2004-014404,014404,6422,16249,06,27,2004,1655,24,1203,04,047,0938,0470938,7,1,2,2,1,3,6,6,6,MD,24,1500,4656,9996,2,6,6,6,8,8,0,0,1,1,0,0,0,6,3,3805,7445,27,120,72,1,6,1,2,1,6,,,,,
6,BALTIMORE CANYON,2004-014405,014405,6422,16249,06,27,2004,1705,24,1203,05,047,0938,0470938,7,1,1,2,1,3,6,8,1,MD,24,1700,4656,9996,2,6,6,6,8,6,0,1,0,1,0,0,0,6,3,3814,7350,65,600,69,1,6,1,2,1,6,,,,,
6,POOR MANS CANYON,2004-014406,014406,6422,16249,06,27,2004,1735,24,1203,06,047,0938,0470938,7,1,1,2,1,2,6,6,6,MD,24,1730,4711,9996,2,6,6,6,10,9,0,0,1,1,0,0,0,6,6,3752,7406,52,418,71,1,6,1,2,1,6,,,,,
6,MASSEYS CANYON,2004-014407,014407,6422,16249,06,27,2004,1737,24,1203,07,047,0938,0470938,7,1,2,1,1,3,6,6,6,DE,10,1730,4670,9996,2,6,6,6,8,8,0,1,1,1,0,0,0,6,4,3825,7420,32,120,72,1,6,1,2,1,6,,,,,
6,HAM BONE,2004-014408,014408,6422,16249,06,27,2004,1740,24,1203,08,047,0938,0470938,7,1,2,2,1,3,6,6,6,MD,24,1734,4656,9996,2,6,6,6,9,6,0,1,1,1,0,0,0,6,3,3811,7424,40,130,69,1,6,1,2,1,6,,,,,
6,HAM BONE,2004-014501,014501,6422,16252,06,30,2004,1643,24,2110,01,047,0853,0470853,3,1,2,1,9,9,6,9,9,MD,24,1630,4670,9996,2,6,6,6,10,8,1,1,1,1,0,0,0,6,8,3811,7424,35,120,72,1,6,1,2,1,6,,,,,
6,HAM BONE,2004-014502,014502,6422,16252,06,30,2004,1645,24,2110,02,047,0853,0470853,3,1,2,1,1,3,6,6,6,DE,10,1600,4670,9996,2,6,6,6,8,8,0,1,1,1,0,0,0,6,5,3811,7429,35,130,72,2,6,1,2,1,6,,,,,
6,PARKING LOT,2004-014503,014503,6422,16252,06,30,2004,1700,24,2110,03,047,0853,0470853,3,1,1,2,1,3,6,9,1,MD,24,1600,4670,9996,2,6,6,6,8,7,0,1,0,1,0,0,0,6,6,3740,7450,42,120,73,1,6,1,2,1,6,,,,,
6,BALTIMORE CANYON,2004-014504,014504,6422,16252,06,30,2004,1715,24,2110,04,047,0853,0470853,3,1,1,2,1,2,6,6,6,MD,24,1715,4670,9996,2,6,6,6,8,3,0,0,1,1,0,0,0,6,3,3820,7345,65,1055,69,2,6,1,2,1,6,,,,,
6,20 FATHOM,2004-014505,014505,6422,16252,06,30,2004,1720,24,2110,05,047,0853,0470853,3,1,1,2,1,2,6,6,6,DE,10,1630,4670,9996,2,6,6,6,5,7,0,1,1,1,0,0,0,6,4,3812,7437,25,120,70,2,6,1,2,1,6,,,,,
6,FINGERS,2004-014601,014601,6422,16249,06,27,2004,1747,24,1206,01,047,0853,0470853,3,1,2,1,1,3,6,8,9,MD,24,1645,4656,9996,2,6,6,6,11,9,0,0,1,1,0,0,0,6,5,3812,7437,25,120,71,2,6,1,2,1,6,,,,,
6,PARKING LOT,2004-014602,014602,6422,16249,06,27,2004,1754,24,1206,02,047,0853,0470853,3,1,2,1,1,3,6,6,6,MD,24,1735,4656,9996,2,6,6,6,11,9,0,1,1,1,0,0,0,6,5,3740,7450,42,120,72,2,6,1,2,1,6,,,,,
6,HAM BONE,2004-014603,014603,6422,16249,06,27,2004,1800,24,1206,03,047,0853,0470853,3,1,2,1,1,3,6,8,9,MD,24,1700,4670,9996,2,6,6,6,7,10,0,1,1,1,0,0,0,6,5,3811,7424,40,120,72,2,6,1,2,1,6,,,,,
6,HAM BONE,2004-014604,014604,6422,16249,06,27,2004,1810,24,1206,04,047,0853,0470853,3,1,1,2,8,8,6,8,8,MD,24,1630,4656,9996,2,6,6,6,8,7,0,1,0,1,0,0,0,6,6,3811,7424,30,135,73,2,6,1,2,1,6,,,,,
6,HAM BONE,2004-014605,014605,6422,16249,06,27,2004,1815,24,1206,05,047,0853,0470853,3,1,1,2,8,8,6,8,1,NJ,34,1700,4670,9996,2,6,6,6,6,10,0,0,1,1,0,0,0,6,3,3811,7424,38,140,70,2,6,1,2,1,6,,,,,
MAKO MANIA,7,2004-014701,014701,6422,16226,06,04,2004,1510,24,2209,01,047,0004,0470004,1,1,2,1,1,3,6,6,6,MD,24,1500,3551,9996,1,T500,6,6,3,4,0,0,1,0,0,1,0,6,7,9998,9998,20,120,67,1,6,1,1,1,6,,,,,
6,HAM BONE,2004-014702,014702,6422,16226,06,04,2004,1618,24,2209,02,047,0004,0470004,1,1,1,2,1,2,6,6,6,MD,24,1500,3551,9996,2,6,6,6,4,5,0,0,1,0,0,1,0,6,4,3811,7424,40,120,68,1,6,1,1,1,6,,,,,
MAKO MANIA,JACKSPOT,2004-014703,014703,6422,16226,06,04,2004,1650,24,2209,03,047,0004,0470004,1,1,1,2,1,7,6,8,1,MD,24,1620,3551,9996,1,T500,6,6,4,6,0,0,1,0,0,1,0,6,5,3805,7445,33,136,67,1,6,1,2,1,6,,,,,
6,JACKSPOT,2004-014704,014704,6422,16226,06,04,2004,1630,24,2209,04,047,0004,0470004,1,1,1,2,1,2,6,6,6,DE,10,1630,3551,9996,2,6,6,6,3,2,0,0,1,0,0,1,0,6,5,3805,7445,27,120,67,2,6,1,1,1,6,,,,,
MAKO MANIA,7,2004-014705,014705,6422,16226,06,04,2004,1658,24,2209,05,047,0004,0470004,1,1,2,1,1,2,6,8,8,DE,10,1658,3551,9996,1,T500,6,6,3,8,0,0,1,0,0,1,0,6,4,9999,9999,38,180,66,1,6,1,2,1,6,,,,,
MAKO MANIA,FINGERS,2004-014706,014706,6422,16226,06,04,2004,1420,24,2209,06,047,0004,0470004,1,1,1,2,1,2,6,9,1,DE,10,1420,3551,9996,1,T500,6,6,9,8,0,0,1,0,0,1,0,6,9,3812,7437,28,120,67,1,6,1,2,1,6,,,,,
MAKO MANIA,7,2004-014707,014707,6422,16226,06,04,2004,1725,24,2209,07,047,0004,0470004,1,1,1,2,1,2,6,6,1,MD,24,1725,3551,9996,1,T500,6,6,4,8,0,0,1,0,0,1,0,6,4,9999,9999,37,180,67,1,6,1,2,1,6,,,,,
MAKO MANIA,SAUSAGES,2004-014708,014708,6422,16226,06,04,2004,1730,24,2209,08,047,0004,0470004,1,1,2,2,1,3,6,6,6,DE,10,1645,3551,9996,1,T500,6,6,3,8,0,0,1,0,0,1,0,6,1,3759,7433,34,130,67,1,6,1,2,1,6,,,,,
MAKO MANIA,FINGERS,2004-014709,014709,6422,16226,06,04,2004,1745,24,2209,09,047,0004,0470004,1,1,2,1,1,3,6,1,6,MD,24,1715,3551,9996,1,T500,6,6,4,8,0,0,1,0,0,1,0,6,4,3812,7437,34,140,67,1,6,1,2,1,6,,,,,
MAKO MANIA,7,2004-014710,014710,6422,16226,06,04,2004,1708,24,2209,10,047,0004,0470004,1,1,2,1,1,2,6,6,6,MD,24,1600,3551,9996,1,T500,6,6,3,8,0,0,1,0,0,1,0,6,4,9999,9999,30,120,66,1,6,1,2,1,6,,,,,
MAKO MANIA,7,2004-014711,014711,6422,16226,06,04,2004,1825,24,2209,11,047,0004,0470004,1,1,2,1,1,3,6,1,6,MD,24,9997,3551,9996,1,T500,6,6,6,8,0,0,1,0,0,1,0,6,6,9999,9999,58,450,66,1,6,1,2,1,6,,,,,
6,18 MILES EAST,2004-014801,014801,6433,16240,06,18,2004,1635,36,2105,01,103,0085,1030085,4,1,2,1,1,3,6,1,2,NY,36,1600,3591,9996,2,6,6,6,3,4,0,0,1,0,1,1,0,6,4,9998,9998,18,180,63,1,6,1,2,1,6,,,,,
6,30 MILES SOUTHEAST,2004-014802,014802,6433,16240,06,18,2004,1630,36,2105,02,103,0085,1030085,4,1,2,1,1,3,6,1,6,NY,36,1600,3591,9996,2,6,6,6,3,6,0,0,1,0,1,0,0,6,5,9998,9998,30,208,66,1,6,2,2,1,6,,,,,
STAR ISLAND SHARK,RANGER,2004-014803,014803,6433,16240,06,18,2004,1705,36,2105,03,103,0085,1030085,4,1,1,2,1,2,6,1,2,CT,09,1700,3591,9996,1,T206,6,6,4,6,0,0,1,0,1,1,0,6,3,4035,7147,34,240,66,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,36 MI DUE SOUTH,2004-014804,014804,6433,16240,06,18,2004,1710,36,2105,04,103,0085,1030085,4,1,1,2,1,2,6,1,2,CT,09,1700,3591,9996,1,T206,6,6,3,6,0,0,1,0,1,0,0,6,3,9998,9998,36,180,68,2,6,1,2,1,6,,,,,
STAR ISLAND SHARK,50 MILES SOUTH,2004-014805,014805,6433,16240,06,18,2004,1720,36,2105,05,103,0085,1030085,4,1,2,1,1,2,6,2,1,NY,36,1720,3591,9996,1,T206,6,6,3,6,0,0,1,0,1,0,0,6,5,9998,9998,50,200,64,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,230 MILES SOUTHEAST,2004-014806,014806,6433,16240,06,18,2004,1735,36,2105,06,103,0085,1030085,4,1,1,2,1,2,6,1,2,NY,36,1735,3591,9996,1,T206,6,6,3,6,0,0,1,0,1,1,0,6,6,9998,9998,30,186,68,2,6,1,2,1,6,,,,,
STAR ISLAND SHARK,40 MI SOUTH,2004-014807,014807,6433,16240,06,18,2004,1740,36,2105,07,103,0085,1030085,4,1,1,2,1,2,6,8,1,FL,12,1740,3591,9996,1,T206,6,6,3,4,0,0,1,0,1,0,0,6,3,9998,9998,40,186,61,2,6,1,2,1,6,,,,,
STAR ISLAND SHARK,40 MI SOUTHEAST,2004-014808,014808,6433,16240,06,18,2004,1745,36,2105,08,103,0085,1030085,4,1,1,2,1,2,6,1,2,CT,09,1745,3591,9996,1,T206,6,6,3,6,0,0,1,0,1,0,0,6,3,9998,9998,40,180,62,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,25 MILES SOUTH,2004-014809,014809,6433,16240,06,18,2004,1750,36,2105,09,103,0085,1030085,4,1,1,2,1,2,6,6,6,NY,36,1750,3591,9996,1,T206,6,6,3,6,0,0,1,0,0,1,0,6,7,9998,9998,25,160,63,2,6,2,2,1,6,,,,,
STAR ISLAND SHARK,DUE SOUTH,2004-014810,014810,6433,16240,06,18,2004,1752,36,2105,10,103,0085,1030085,4,1,1,2,2,6,6,1,1,FL,12,1750,3591,9996,1,T206,6,6,1,4,0,0,1,0,0,1,0,6,4,9998,9998,30,200,65,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,50 MI S EAST,2004-014811,014811,6433,16240,06,18,2004,1755,36,2105,11,103,0085,1030085,4,1,1,2,1,2,6,1,6,NY,36,1750,3591,9996,1,T206,6,6,4,6,0,0,1,0,0,1,0,6,4,9998,9998,50,195,68,2,6,1,2,1,6,,,,,
STAR ISLAND SHARK,RANGER,2004-014812,014812,6433,16240,06,18,2004,1825,36,2105,12,103,0134,1030134,4,1,1,2,1,3,6,1,6,NY,36,1730,3591,9996,1,T206,6,6,4,8,1,1,1,0,1,1,0,6,5,4035,7147,36,215,65,1,6,2,2,1,6,,,,,
STAR ISLAND SHARK,25 MILE S EAST,2004-014813,014813,6433,16240,06,18,2004,1830,36,2105,13,103,0134,1030134,4,1,1,2,1,2,6,1,7,NY,36,1800,3591,9996,1,T206,6,6,4,10,1,0,1,0,0,1,0,6,6,9998,9998,25,160,64,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,BUTTER HOLE,2004-014814,014814,6433,16240,06,18,2004,1835,36,2105,14,103,0134,1030134,4,1,1,2,1,2,6,2,1,NY,36,1800,3591,9996,1,T206,6,6,4,6,0,0,1,0,0,1,0,6,5,4050,7135,30,240,64,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,SOUTH OF BLOCK,2004-014815,014815,6433,16240,06,18,2004,1840,36,2105,15,103,0134,1030134,4,1,1,2,1,2,6,2,1,CT,09,1700,3591,9996,1,T206,6,6,4,7,1,0,1,0,1,1,0,6,4,9998,9998,18,162,63,1,6,1,2,1,6,,,,,
STAR ISLAND SHARK,28 MI S EAST,2004-014816,014816,6433,16240,06,18,2004,1845,36,2105,16,103,0134,1030134,4,1,2,1,1,2,6,2,1,NY,36,1740,3591,9996,1,T206,6,6,5,8,1,0,1,0,1,1,0,6,4,9998,9998,28,220,61,1,6,1,2,1,6,,,,,
6,500 MARK S EAST,2004-014817,014817,6433,16240,06,18,2004,1910,36,2105,17,103,0146,1030146,4,1,1,2,2,6,6,2,1,NY,36,1800,3591,9996,2,6,6,6,4,5,0,0,1,0,0,1,0,6,4,9998,9998,45,185,63,2,6,1,2,1,6,,,,,
STAR ISLAND SHARK,32 MILES SOUTH,2004-014818,014818,6433,16240,06,18,2004,1913,36,2105,18,103,0146,1030146,4,1,1,2,1,2,6,2,1,NY,36,1830,3591,9996,1,T206,6,6,3,8,1,0,1,1,1,1,0,6,4,9998,9998,32,224,59,2,6,1,2,1,6,,,,,
6,TUNA SANK,2004-014901,014901,6433,16248,06,26,2004,1540,36,1105,01,103,0086,1030086,5,1,2,1,1,3,6,6,6,NY,36,1530,3591,9996,2,6,6,6,3,2,0,0,1,0,0,1,0,6,6,9998,9998,27,200,64,1,6,1,1,1,6,,,,,
MONTAUK MARINE BASIN,28 MILES SEAST,2004-014902,014902,6433,16248,06,26,2004,1610,36,1105,02,103,0133,1030133,5,1,1,2,1,2,6,6,6,NY,36,1555,3591,9996,1,T202,6,6,4,6,8,8,8,8,8,8,8,8,5,9998,9998,28,240,64,2,6,1,1,1,6,,,,,
MONTAUK MARINE BASIN,SOUTH OF RANGE,2004-014903,014903,6433,16248,06,26,2004,1630,36,1105,03,103,0037,1030037,5,1,1,2,1,2,6,6,6,CT,09,1615,3591,9996,1,T202,6,6,4,7,0,0,1,0,0,1,0,6,5,9998,9998,33,217,67,1,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,THE DUMP,2004-014904,014904,6433,16248,06,26,2004,1635,36,1105,04,103,0037,1030037,5,1,1,2,1,8,6,1,7,NY,36,1530,3591,9996,1,T202,6,6,3,6,0,0,1,0,0,1,0,6,5,9999,9998,45,180,64,2,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,35 MILES SOUTHEAST,2004-014905,014905,6433,16248,06,26,2004,1700,36,1105,05,103,0037,1030037,5,1,1,2,1,2,6,1,9,NY,36,1655,3591,9996,1,T202,6,6,3,8,0,0,1,0,0,1,0,6,3,9998,9998,35,205,65,2,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,RANGER,2004-014906,014906,6433,16248,06,26,2004,1656,36,1105,06,103,0037,1030037,5,1,1,2,1,2,6,1,6,NY,36,1650,3591,9996,1,T202,6,6,5,9,1,0,1,0,1,1,0,6,5,4035,7147,28,212,66,1,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,CIA GROUNDS,2004-014907,014907,6433,16248,06,26,2004,1703,36,1105,07,103,0037,1030037,5,1,1,2,1,1,6,1,2,CT,09,1700,3591,9996,1,T202,6,6,4,7,0,0,1,0,1,1,0,6,4,9998,9998,12,153,67,1,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,SUFFOLK WRECK,2004-014908,014908,6433,16248,06,26,2004,1710,36,1105,08,103,0037,1030037,5,1,2,2,1,3,6,1,6,RI,44,1630,3591,9996,1,T202,6,6,3,6,0,0,1,0,0,1,0,6,6,9998,9998,30,175,65,1,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,MAIDEN CREEK,2004-014909,014909,6433,16248,06,26,2004,1715,36,1105,09,103,0037,1030037,5,1,1,2,1,7,6,6,6,CT,09,1700,3591,9996,1,T202,6,6,4,7,1,0,1,0,1,1,0,6,4,9998,9998,30,200,66,1,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,THE FINGERS,2004-014910,014910,6433,16248,06,26,2004,1810,36,1105,10,103,0037,1030037,5,1,1,2,1,2,6,1,6,NY,36,1805,3591,9996,1,T202,6,6,3,7,0,0,1,0,1,1,0,6,5,9998,9998,30,200,65,2,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,25 MILES SOUTHEAST,2004-014911,014911,6433,16248,06,26,2004,1810,36,1105,11,103,0037,1030037,5,1,1,2,1,2,6,6,6,CT,09,1805,3591,9996,1,T202,6,6,4,8,0,0,1,1,1,0,0,6,4,9998,9998,25,183,65,1,6,2,2,1,6,,,,,
MONTAUK MARINE BASIN,ACID BARNE,2004-014912,014912,6433,16248,06,26,2004,1815,36,1105,12,103,0037,1030037,5,1,1,2,1,2,6,6,6,CT,09,1445,3591,9996,1,T202,6,6,4,10,1,0,1,1,0,0,0,6,5,9998,9998,14,140,67,1,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,30 MILES SOUTH,2004-014913,014913,6433,16248,06,26,2004,1820,36,1105,13,103,0037,1030037,5,1,1,2,1,1,6,6,6,CT,09,1705,3591,9996,1,T202,6,6,4,6,1,0,1,1,1,1,0,6,5,9998,9998,50,240,65,1,6,2,2,1,6,,,,,
MONTAUK MARINE BASIN,5 MILES N DUMP,2004-014914,014914,6433,16248,06,26,2004,1825,36,1105,14,103,0037,1030037,5,1,1,2,1,2,6,1,7,FL,12,1610,3591,9996,1,T202,6,6,5,6,1,0,1,0,1,1,0,6,6,9998,9998,13,123,65,1,6,1,2,1,6,,,,,
MONTAUK MARINE BASIN,20 MILES SOUTH,2004-014915,014915,6433,16248,06,26,2004,1845,36,1105,15,103,0037,1030037,5,1,1,2,1,2,6,6,6,CT,09,1810,3591,9996,1,T202,6,6,4,8,1,1,1,0,1,1,0,6,6,9998,9998,20,170,67,2,6,2,2,1,6,,,,,
