intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
7326,3,1,2011,06,26,024508,0470853,0,0,24,08,1104,1,mdjn1104.tif,00036454.tif,DOLPHIN,1050,0245,2,3,3,0,0,0,0,ORIGINAL,275,0,,2011-024508
7326,3,1,2011,06,26,024508,0470853,0,0,24,08,1104,1,mdjn1104.tif,00036454.tif,YFT,4711,0245,1,5,5,0,0,0,0,ORIGINAL,276,0,,2011-024508
7326,7,1,2011,06,25,025701,0470938,0,0,24,01,1111,1,mdjn1111.tif,00036541.tif,BFT SCHOOL,4677,0257,2,0,0,4,0,0,0,ORIGINAL,277,0,,2011-025701
7326,7,1,2011,06,25,025701,0470938,0,0,24,01,1111,1,mdjn1111.tif,00036541.tif,YFT,4711,0257,1,2,2,2,0,0,0,ORIGINAL,278,0,,2011-025701
7326,7,1,2011,06,25,025702,0470938,0,1,24,02,1111,1,mdjn1111.tif,00036543.tif,DOLPHIN,1050,0257,2,2,2,0,0,0,0,ORIGINAL,279,0,,2011-025702
7326,7,1,2011,06,25,025702,0470938,0,1,24,02,1111,1,mdjn1111.tif,00036543.tif,YFT,4711,0257,1,5,5,8,0,0,0,ORIGINAL,280,0,,2011-025702
7326,7,1,2011,06,25,025703,0470938,0,0,24,03,1111,1,mdjn1111.tif,00036545.tif,YFT,4711,0257,1,3,3,7,0,0,0,ORIGINAL,281,0,,2011-025703
7326,7,1,2011,06,25,025704,0470938,1,1,24,04,1111,1,mdjn1111.tif,00036547.tif,DOLPHIN,1050,0257,2,2,2,0,0,0,0,ORIGINAL,282,0,,2011-025704
7326,7,1,2011,06,25,025704,0470938,1,1,24,04,1111,1,mdjn1111.tif,00036547.tif,BFT SMALL MEDIUM,4676,0257,1,1,1,9,0,0,0,ORIGINAL,283,1,ALIVE;*SPECIES AT KEPT VALUE*;,2011-025704
7326,7,1,2011,06,25,025705,0470938,0,0,24,05,1111,1,mdjn1111.tif,00036549.tif,SHORTFIN MAKO SHARK,3551,0257,3,1,1,0,0,0,0,ORIGINAL,284,0,,2011-025705
7326,7,1,2011,06,25,025705,0470938,0,0,24,05,1111,1,mdjn1111.tif,00036549.tif,BFT SCHOOL,4677,0257,2,1,1,6,0,0,0,ORIGINAL,285,0,,2011-025705
7326,7,1,2011,06,25,025705,0470938,0,0,24,05,1111,1,mdjn1111.tif,00036549.tif,YFT,4711,0257,1,0,0,1,0,0,0,ORIGINAL,286,0,,2011-025705
7326,7,1,2011,06,25,025706,0470938,0,0,24,06,1111,1,mdjn1111.tif,00036551.tif,YFT,4711,0257,1,5,5,6,0,0,0,ORIGINAL,287,0,,2011-025706
7326,7,1,2011,06,27,026001,0470938,0,1,24,01,2204,1,mdjn2204.tif,00036585.tif,BFT SCHOOL,4677,0260,1,1,1,0,0,0,0,ORIGINAL,288,0,,2011-026001
7326,7,1,2011,06,27,026001,0470938,0,1,24,01,2204,1,mdjn2204.tif,00036585.tif,BFT LARGE SCHOOL,4678,0260,2,1,1,0,0,0,0,ORIGINAL,289,0,,2011-026001
7326,7,1,2011,06,27,026002,0470938,0,0,24,02,2204,1,mdjn2204.tif,00036587.tif,WHITE MARLIN,2161,0260,1,0,0,3,0,0,0,ORIGINAL,290,0,,2011-026002
7326,7,1,2011,06,27,026002,0470938,0,0,24,02,2204,1,mdjn2204.tif,00036587.tif,YFT,4711,0260,2,4,4,6,0,0,0,ORIGINAL,291,0,,2011-026002
6583,15,1,2011,06,03,003101,0090024,0,0,25,01,2119,2,majn2119.tif,00035143.tif,POLLOCK,2695,0031,1,1,0,0,0,0,0,ORIGINAL,292,0,,2011-003101
6583,16,1,2011,06,18,015201,0090111,0,0,25,01,1116,2,majn1116.tif,00035711.tif,STRIPED BASS,4180,0152,1,0,0,3,0,0,0,ORIGINAL,293,0,,2011-015201
6583,15,1,2011,06,26,028101,0090024,0,0,25,01,1133,2,majn1133.tif,00036810.tif,COD,815,0281,3,12,0,12,0,0,0,ORIGINAL,294,1,CAUGHT OUT OF AREA;,2011-028101
6583,15,1,2011,06,26,028101,0090024,0,0,25,01,1133,2,majn1133.tif,00036810.tif,ATLANTIC MACKEREL,2120,0281,1,25,0,0,0,0,0,ORIGINAL,295,0,,2011-028101
6583,15,1,2011,06,26,028101,0090024,0,0,25,01,1133,2,majn1133.tif,00036810.tif,SPINY DOGFISH,3521,0281,2,0,0,30,0,0,0,ORIGINAL,296,0,,2011-028101
6583,15,1,2011,06,26,028102,0090024,0,0,25,02,1133,2,majn1133.tif,00036813.tif,SPINY DOGFISH,3521,0281,1,0,0,3,0,0,0,ORIGINAL,297,0,,2011-028102
6591,9,1,2011,06,16,015801,0239038,0,0,25,01,2134,2,majn2134.tif,00035730.tif,BFT GIANT,4671,0158,1,1,0,0,0,0,0,ORIGINAL,298,0,,2011-015801
6591,9,1,2011,06,16,015802,0239038,0,0,25,02,2134,2,majn2134.tif,00035732.tif,STRIPED BASS,4180,0158,1,8,0,0,0,0,0,ORIGINAL,299,0,,2011-015802
6634,8,3,2011,06,05,005602,0230217,0,0,25,02,1102,2,majn1102.tif,00035288.tif,STRIPED BASS,4180,0056,1,1,1,0,0,0,0,ORIGINAL,300,0,,2011-005602
6634,8,1,2011,06,05,005603,0230218,0,1,25,03,1102,2,majn1102.tif,00035290.tif,COD,815,0056,1,2,0,20,0,0,0,ORIGINAL,301,1,CAUGHT OUT OF AREA;,2011-005603
6634,8,1,2011,06,05,005603,0230218,0,1,25,03,1102,2,majn1102.tif,00035290.tif,ATLANTIC MACKEREL,2120,0056,2,24,0,0,0,0,0,ORIGINAL,302,0,,2011-005603
6634,8,3,2011,06,05,005606,0230217,0,0,25,06,1102,2,majn1102.tif,00035294.tif,ATLANTIC MACKEREL,2120,0056,1,24,0,0,0,0,0,ORIGINAL,303,0,,2011-005606
6634,23,1,2011,06,19,017801,0239223,0,0,25,01,1129,2,majn1129.tif,00035909.tif,BLUEFISH,230,0178,1,1,0,0,0,0,0,ORIGINAL,304,0,,2011-017801
6634,23,1,2011,06,19,017801,0239223,0,0,25,01,1129,2,majn1129.tif,00035909.tif,COD,815,0178,2,3,0,30,0,0,0,ORIGINAL,305,1,CAUGHT OUT OF AREA;,2011-017801
6634,23,1,2011,06,19,017801,0239223,0,0,25,01,1129,2,majn1129.tif,00035909.tif,SPINY DOGFISH,3521,0178,3,0,0,50,0,0,0,ORIGINAL,306,0,,2011-017801
6634,23,3,2011,06,19,017802,0239223,0,0,25,02,1129,2,majn1129.tif,00035911.tif,BLUEFISH,230,0178,1,0,0,1,0,0,0,ORIGINAL,307,0,,2011-017802
6634,23,3,2011,06,19,017802,0239223,0,0,25,02,1129,2,majn1129.tif,00035911.tif,ATLANTIC MACKEREL,2120,0178,2,6,0,0,0,0,0,ORIGINAL,308,0,,2011-017802
6634,23,3,2011,06,19,017802,0239223,0,0,25,02,1129,2,majn1129.tif,00035911.tif,SPINY DOGFISH,3521,0178,3,0,0,2,0,0,0,ORIGINAL,309,0,,2011-017802
6634,23,2,2011,06,19,017803,0239223,0,0,25,03,1129,1,majn1129.tif,00035913.tif,STRIPED BASS,4180,0178,2,1,0,1,0,0,0,ORIGINAL,310,0,,2011-017803
6634,23,2,2011,06,19,017803,0239223,0,0,25,03,1129,1,majn1129.tif,00035913.tif,BFT LARGE MEDIUM,4679,0178,1,1,1,0,0,1,0,ORIGINAL,311,0,,2011-017803
6634,9,1,2011,06,20,017901,0239038,0,0,25,01,2226,2,majn2226.tif,00035928.tif,COD,815,0179,1,3,0,10,0,0,0,ORIGINAL,312,1,CAUGHT OUT OF AREA;,2011-017901
6634,9,1,2011,06,20,017902,0239038,0,0,25,02,2226,2,majn2226.tif,00035930.tif,COD,815,0179,1,60,0,30,0,0,0,ORIGINAL,313,1,CAUGHT OUT OF AREA;,2011-017902
6634,9,1,2011,06,20,017902,0239038,0,0,25,02,2226,2,majn2226.tif,00035930.tif,POLLOCK,2695,0179,3,10,0,0,0,0,0,ORIGINAL,314,0,,2011-017902
6634,9,1,2011,06,20,017902,0239038,0,0,25,02,2226,2,majn2226.tif,00035930.tif,SPINY DOGFISH,3521,0179,4,0,0,2,0,0,0,ORIGINAL,315,0,,2011-017902
6634,9,1,2011,06,20,017902,0239038,0,0,25,02,2226,2,majn2226.tif,00035930.tif,STRIPED BASS,4180,0179,2,1,1,0,0,0,0,ORIGINAL,316,0,,2011-017902
6634,8,3,2011,06,26,028002,0230217,0,0,25,02,1113,1,majn1113.tif,00036866.tif,BFT LARGE MEDIUM,4679,0280,1,1,1,0,0,1,0,ORIGINAL,317,0,,2011-028002
6634,8,3,2011,06,26,028003,0230217,0,0,25,03,1113,2,majn1113.tif,00036868.tif,STRIPED BASS,4180,0280,1,1,0,0,0,0,0,ORIGINAL,318,0,,2011-028003
6634,8,3,2011,06,26,028004,0230217,0,0,25,04,1113,2,majn1113.tif,00036870.tif,BLUEFISH,230,0280,2,1,0,0,0,0,0,ORIGINAL,319,0,,2011-028004
6634,8,3,2011,06,26,028004,0230217,0,0,25,04,1113,2,majn1113.tif,00036870.tif,ATLANTIC MACKEREL,2120,0280,3,12,0,0,0,0,0,ORIGINAL,320,0,,2011-028004
6634,8,3,2011,06,26,028004,0230217,0,0,25,04,1113,2,majn1113.tif,00036870.tif,STRIPED BASS,4180,0280,1,1,0,0,0,0,0,ORIGINAL,321,0,,2011-028004
6634,8,3,2011,06,26,028005,0230217,0,0,25,05,1113,2,majn1113.tif,00036872.tif,BLUEFISH,230,0280,1,3,0,0,0,0,0,ORIGINAL,322,0,,2011-028005
6634,8,1,2011,06,26,028009,0230218,0,0,25,09,1113,2,majn1113.tif,00036877.tif,COD,815,0280,1,16,0,0,0,0,0,ORIGINAL,323,1,CAUGHT OUT OF AREA;,2011-028009
6634,8,3,2011,06,26,028011,0230217,0,0,25,11,1113,2,majn1113.tif,00036880.tif,BLUEFISH,230,0280,1,2,0,0,0,0,0,ORIGINAL,324,0,,2011-028011
6634,8,3,2011,06,26,028011,0230217,0,0,25,11,1113,2,majn1113.tif,00036880.tif,ATLANTIC MACKEREL,2120,0280,2,12,0,0,0,0,0,ORIGINAL,325,0,,2011-028011
6634,8,3,2011,06,26,028012,0230217,0,0,25,12,1113,2,majn1113.tif,00036882.tif,COD,815,0280,3,0,0,6,0,0,0,ORIGINAL,326,1,CAUGHT OUT OF AREA;,2011-028012
6634,8,3,2011,06,26,028012,0230217,0,0,25,12,1113,2,majn1113.tif,00036882.tif,ATLANTIC MACKEREL,2120,0280,2,12,0,0,0,0,0,ORIGINAL,327,0,,2011-028012
6634,8,3,2011,06,26,028012,0230217,0,0,25,12,1113,2,majn1113.tif,00036882.tif,STRIPED BASS,4180,0280,1,1,0,0,0,0,0,ORIGINAL,328,0,,2011-028012
6634,8,3,2011,06,26,028013,0230217,0,0,25,13,1113,1,majn1113.tif,00036884.tif,BFT LARGE MEDIUM,4679,0280,1,1,1,0,0,1,0,ORIGINAL,329,0,,2011-028013
6634,8,1,2011,06,26,028014,0230218,0,0,25,14,1113,1,majn1113.tif,00036886.tif,BLUEFISH,230,0280,2,1,0,0,0,0,0,ORIGINAL,330,0,,2011-028014
6634,8,1,2011,06,26,028014,0230218,0,0,25,14,1113,1,majn1113.tif,00036886.tif,BFT LARGE MEDIUM,4679,0280,1,1,1,0,0,1,0,ORIGINAL,331,0,,2011-028014
6634,8,3,2011,06,26,028015,0230217,0,0,25,15,1113,2,majn1113.tif,00036888.tif,ATLANTIC MACKEREL,2120,0280,2,1,0,0,0,0,0,ORIGINAL,332,0,,2011-028015
6634,8,3,2011,06,26,028015,0230217,0,0,25,15,1113,2,majn1113.tif,00036888.tif,STRIPED BASS,4180,0280,1,1,0,2,0,0,0,ORIGINAL,333,0,,2011-028015
6634,8,1,2011,06,26,028018,0230784,0,0,25,18,1113,2,majn1113.tif,00036892.tif,BFT LARGE SCHOOL,4678,0280,1,1,1,0,0,0,0,ORIGINAL,334,0,,2011-028018
6634,8,1,2011,06,27,029101,0230218,0,0,25,01,2211,2,majn2211.tif,00036922.tif,BLUEFISH,230,0291,2,1,0,0,0,0,0,ORIGINAL,335,0,,2011-029101
6634,8,1,2011,06,27,029101,0230218,0,0,25,01,2211,2,majn2211.tif,00036922.tif,STRIPED BASS,4180,0291,1,0,0,1,0,0,0,ORIGINAL,336,0,,2011-029101
6634,8,1,2011,06,27,029102,0230218,0,0,25,02,2211,2,majn2211.tif,00036924.tif,ATLANTIC MACKEREL,2120,0291,1,20,0,0,0,0,0,ORIGINAL,337,0,,2011-029102
6634,8,1,2011,06,27,029102,0230218,0,0,25,02,2211,2,majn2211.tif,00036924.tif,STRIPED BASS,4180,0291,2,0,0,2,0,0,0,ORIGINAL,338,0,,2011-029102
6698,18,3,2011,06,26,028801,0010279,0,0,25,01,1204,2,majn1204.tif,00036897.tif,BLUEFISH,230,0288,1,0,0,1,0,0,0,ORIGINAL,339,0,,2011-028801
6698,18,3,2011,06,26,028801,0010279,0,0,25,01,1204,2,majn1204.tif,00036897.tif,STRIPED BASS,4180,0288,2,0,0,2,0,0,0,ORIGINAL,340,0,,2011-028801
6698,18,3,2011,06,26,028802,0010279,0,0,25,02,1204,2,majn1204.tif,00036899.tif,BLUEFISH,230,0288,2,0,0,15,0,0,0,ORIGINAL,341,0,,2011-028802
6698,18,3,2011,06,26,028802,0010279,0,0,25,02,1204,2,majn1204.tif,00036899.tif,STRIPED BASS,4180,0288,1,3,0,25,0,0,0,ORIGINAL,342,0,,2011-028802
6698,18,3,2011,06,26,028803,0010279,0,0,25,03,1204,2,majn1204.tif,00036901.tif,BLUEFISH,230,0288,1,2,2,0,0,0,0,ORIGINAL,343,0,,2011-028803
6698,18,3,2011,06,26,028804,0010279,0,0,25,04,1204,2,majn1204.tif,00036903.tif,BLUEFISH,230,0288,2,0,0,2,0,0,0,ORIGINAL,344,0,,2011-028804
6698,18,3,2011,06,26,028804,0010279,0,0,25,04,1204,2,majn1204.tif,00036903.tif,STRIPED BASS,4180,0288,1,0,0,10,0,0,0,ORIGINAL,345,0,,2011-028804
6698,18,3,2011,06,26,028806,0010279,0,0,25,06,1204,2,majn1204.tif,00036906.tif,COD,815,0288,1,1,0,0,0,0,0,ORIGINAL,346,1,CAUGHT OUT OF AREA;,2011-028806
6698,18,3,2011,06,26,028806,0010279,0,0,25,06,1204,2,majn1204.tif,00036906.tif,STRIPED BASS,4180,0288,2,2,0,0,0,0,0,ORIGINAL,347,0,,2011-028806
6799,14,3,2011,06,26,027701,0090005,1,0,25,01,1132,2,majn1132.tif,00036793.tif,COD,815,0277,1,3,0,0,0,0,0,ORIGINAL,348,1,CAUGHT OUT OF AREA;,2011-027701
7279,8,3,2011,06,18,015002,0230217,1,0,25,02,1106,1,majn1106.tif,00035773.tif,BFT LARGE MEDIUM,4679,0150,1,1,1,0,0,1,0,REVISED,349,0,,2011-015002
7279,10,1,2011,06,16,015901,0010922,0,0,25,01,2135,2,majn2135.tif,00035740.tif,BFT SMALL MEDIUM,4676,0159,1,0,0,2,0,0,0,ORIGINAL,350,0,,2011-015901
7381,9,1,2011,06,11,009206,0239038,0,0,25,06,1210,2,majn1210.tif,00035432.tif,BFT LARGE MEDIUM,4679,0092,1,1,0,0,0,1,0,ORIGINAL,351,0,,2011-009206
6013,3,1,2011,06,11,013301,0090900,0,0,34,01,1210,1,njjn1210.tif,00035650.tif,SHORTFIN MAKO SHARK,3551,0133,1,1,1,0,0,0,1,ORIGINAL,352,0,,2011-013301
6013,3,1,2011,06,11,013301,0090900,0,0,34,01,1210,1,njjn1210.tif,00035650.tif,DUSKY SHARK,4841,0133,2,0,0,2,0,0,0,ORIGINAL,353,0,,2011-013301
6013,3,1,2011,06,11,013302,0090900,0,0,34,02,1210,2,njjn1210.tif,00035652.tif,DUSKY SHARK,4841,0133,1,0,0,1,0,0,0,ORIGINAL,354,0,,2011-013302
6013,3,1,2011,06,11,013303,0090900,0,0,34,03,1210,2,njjn1210.tif,00035654.tif,TIGER SHARK,4911,0133,2,0,0,1,0,0,0,ORIGINAL,355,0,,2011-013303
6013,3,1,2011,06,11,013303,0090900,0,0,34,03,1210,2,njjn1210.tif,00035654.tif,BLUE SHARK,4931,0133,1,1,0,0,0,0,1,ORIGINAL,356,0,,2011-013303
6013,3,1,2011,06,11,013304,0090900,0,0,34,04,1210,2,njjn1210.tif,00035656.tif,SHORTFIN MAKO SHARK,3551,0133,1,1,0,0,0,0,1,ORIGINAL,357,0,,2011-013304
6013,3,1,2011,06,11,013304,0090900,0,0,34,04,1210,2,njjn1210.tif,00035656.tif,BLUE SHARK,4931,0133,2,0,0,1,0,0,0,ORIGINAL,358,0,,2011-013304
6013,3,1,2011,06,11,013305,0090900,0,0,34,05,1210,2,njjn1210.tif,00035658.tif,SHORTFIN MAKO SHARK,3551,0133,1,0,0,2,0,0,0,ORIGINAL,359,0,,2011-013305
6013,3,1,2011,06,11,013305,0090900,0,0,34,05,1210,2,njjn1210.tif,00035658.tif,HAMMERHEAD SHARK,4950,0133,2,0,0,1,0,0,0,ORIGINAL,360,0,,2011-013305
6013,3,1,2011,06,11,013306,0090900,0,0,34,06,1210,2,njjn1210.tif,00035660.tif,HAMMERHEAD SHARK,4950,0133,1,0,0,1,0,0,0,ORIGINAL,361,0,,2011-013306
6013,3,1,2011,06,11,013307,0090900,0,0,34,07,1210,2,njjn1210.tif,00035662.tif,SHORTFIN MAKO SHARK,3551,0133,1,0,0,1,0,0,0,ORIGINAL,362,0,,2011-013307
6013,3,1,2011,06,11,013307,0090900,0,0,34,07,1210,2,njjn1210.tif,00035662.tif,DUSKY SHARK,4841,0133,2,0,0,1,0,0,0,ORIGINAL,363,0,,2011-013307
6013,3,1,2011,06,11,013309,0090900,0,0,34,09,1210,2,njjn1210.tif,00035665.tif,SHORTFIN MAKO SHARK,3551,0133,1,0,0,1,0,0,0,ORIGINAL,364,0,,2011-013309
6013,3,1,2011,06,11,013312,0090900,0,0,34,12,1210,2,njjn1210.tif,00035669.tif,TIGER SHARK,4911,0133,1,0,0,1,0,0,0,ORIGINAL,365,0,,2011-013312
6013,3,1,2011,06,11,013314,0090900,0,0,34,14,1210,1,njjn1210.tif,00035672.tif,DOLPHIN,1050,0133,1,1,1,0,0,0,0,ORIGINAL,366,0,,2011-013314
6013,3,1,2011,06,11,013314,0090900,0,0,34,14,1210,1,njjn1210.tif,00035672.tif,SHORTFIN MAKO SHARK,3551,0133,2,0,0,1,0,0,0,ORIGINAL,367,0,,2011-013314
6013,3,1,2011,06,11,013314,0090900,0,0,34,14,1210,1,njjn1210.tif,00035672.tif,TIGER SHARK,4911,0133,3,0,0,2,0,0,0,ORIGINAL,368,0,,2011-013314
6013,3,1,2011,06,11,013314,0090900,0,0,34,14,1210,1,njjn1210.tif,00035672.tif,BLUE SHARK,4931,0133,4,0,0,1,0,0,0,ORIGINAL,369,0,,2011-013314
6013,3,1,2011,06,11,013315,0090900,0,0,34,15,1210,2,njjn1210.tif,00035674.tif,SHORTFIN MAKO SHARK,3551,0133,1,0,0,1,0,0,0,ORIGINAL,370,0,,2011-013315
6013,3,1,2011,06,11,013316,0090900,0,0,34,16,1210,2,njjn1210.tif,00035676.tif,BLUE SHARK,4931,0133,1,0,0,1,0,0,0,ORIGINAL,371,0,,2011-013316
6013,10,1,2011,06,19,017301,0290894,0,0,34,01,1215,2,njjn1215.tif,00035864.tif,YFT,4711,0173,1,14,0,35,0,0,0,ORIGINAL,372,0,,2011-017301
6013,10,1,2011,06,19,017302,0299009,0,0,34,02,1215,2,njjn1215.tif,00035866.tif,BLUE SHARK,4931,0173,1,0,0,1,0,0,0,ORIGINAL,373,0,,2011-017302
6013,10,1,2011,06,19,017303,0299009,0,1,34,03,1215,1,njjn1215.tif,00035868.tif,SHORTFIN MAKO SHARK,3551,0173,1,1,1,0,0,0,0,ORIGINAL,374,0,,2011-017303
6013,10,1,2011,06,19,017304,0299118,0,0,34,04,1215,2,njjn1215.tif,00035870.tif,COMMON THRESHER SHARK,3531,0173,1,1,1,0,0,0,0,ORIGINAL,375,0,,2011-017304
6013,10,1,2011,06,19,017304,0299118,0,0,34,04,1215,2,njjn1215.tif,00035870.tif,BFT SCHOOL,4677,0173,2,1,0,0,0,0,0,ORIGINAL,376,0,,2011-017304
6013,10,1,2011,06,19,017304,0299118,0,0,34,04,1215,2,njjn1215.tif,00035870.tif,BLUE SHARK,4931,0173,3,0,0,1,0,0,0,ORIGINAL,377,0,,2011-017304
6013,10,1,2011,06,21,022401,0290894,0,0,34,01,2103,1,njjn2103.tif,00036278.tif,YFT,4711,0224,1,14,2,4,0,0,0,ORIGINAL,378,0,,2011-022401
6013,10,1,2011,06,21,022402,0290894,0,0,34,02,2103,2,njjn2103.tif,00036280.tif,BFT SCHOOL,4677,0224,1,1,0,20,0,0,0,ORIGINAL,379,0,,2011-022402
6013,10,1,2011,06,21,022403,0299009,0,0,34,03,2103,2,njjn2103.tif,00036282.tif,COMMON THRESHER SHARK,3531,0224,1,1,0,0,0,0,0,ORIGINAL,380,0,,2011-022403
6013,10,1,2011,06,21,022403,0299009,0,0,34,03,2103,2,njjn2103.tif,00036282.tif,BLUE SHARK,4931,0224,2,0,0,3,0,0,0,ORIGINAL,381,0,,2011-022403
6013,10,1,2011,06,21,022404,0299009,0,0,34,04,2103,2,njjn2103.tif,00036284.tif,BFT SCHOOL,4677,0224,1,1,0,5,0,0,0,ORIGINAL,382,0,,2011-022404
6013,10,1,2011,06,21,022405,0299009,0,0,34,05,2103,1,njjn2103.tif,00036286.tif,BFT SCHOOL,4677,0224,1,1,1,3,0,0,0,ORIGINAL,383,0,,2011-022405
6013,10,1,2011,06,23,023101,0290894,0,0,34,01,2120,2,njjn2120.tif,00036325.tif,SHORTFIN MAKO SHARK,3551,0231,2,1,0,0,0,0,0,ORIGINAL,384,0,,2011-023101
6013,10,1,2011,06,23,023101,0290894,0,0,34,01,2120,2,njjn2120.tif,00036325.tif,YFT,4711,0231,1,6,0,0,0,0,0,ORIGINAL,385,0,,2011-023101
6013,10,1,2011,06,25,026501,0290279,0,0,34,01,1216,2,njjn1216.tif,00036616.tif,BLUE SHARK,4931,0265,1,0,0,1,0,0,0,ORIGINAL,386,0,,2011-026501
6013,10,1,2011,06,25,026502,0290279,0,1,34,02,1216,1,njjn1216.tif,00036618.tif,SHORTFIN MAKO SHARK,3551,0265,1,1,1,0,0,0,0,ORIGINAL,387,0,,2011-026502
6013,10,1,2011,06,25,026502,0290279,0,1,34,02,1216,1,njjn1216.tif,00036618.tif,BLUE SHARK,4931,0265,2,0,0,2,0,0,0,ORIGINAL,388,0,,2011-026502
6013,10,1,2011,06,25,026503,0290279,0,0,34,03,1216,2,njjn1216.tif,00036620.tif,BLUE SHARK,4931,0265,1,0,0,1,0,0,0,ORIGINAL,389,0,,2011-026503
6013,10,1,2011,06,25,026504,0290279,0,0,34,04,1216,2,njjn1216.tif,00036622.tif,SHORTFIN MAKO SHARK,3551,0265,1,1,1,1,0,0,0,ORIGINAL,390,0,,2011-026504
6013,10,1,2011,06,25,026504,0290279,0,0,34,04,1216,2,njjn1216.tif,00036622.tif,BLUE SHARK,4931,0265,2,0,0,5,0,0,0,ORIGINAL,391,0,,2011-026504
6013,10,1,2011,06,25,026505,0290279,0,0,34,05,1216,2,njjn1216.tif,00036624.tif,SHORTFIN MAKO SHARK,3551,0265,1,0,0,2,0,0,0,ORIGINAL,392,0,,2011-026505
6013,10,1,2011,06,25,026505,0290279,0,0,34,05,1216,2,njjn1216.tif,00036624.tif,BLUE SHARK,4931,0265,2,0,0,5,0,0,0,ORIGINAL,393,0,,2011-026505
6013,10,1,2011,06,25,026506,0290279,0,0,34,06,1216,2,njjn1216.tif,00036626.tif,SHORTFIN MAKO SHARK,3551,0265,1,1,1,0,0,0,0,ORIGINAL,394,0,,2011-026506
6013,10,1,2011,06,25,026507,0290279,0,0,34,07,1216,2,njjn1216.tif,00036628.tif,BLUE SHARK,4931,0265,2,0,0,3,0,0,0,ORIGINAL,395,0,,2011-026507
6013,10,1,2011,06,25,026507,0290279,0,0,34,07,1216,2,njjn1216.tif,00036628.tif,HAMMERHEAD SHARK,4950,0265,1,0,0,1,0,0,0,ORIGINAL,396,0,,2011-026507
6013,10,1,2011,06,25,026508,0290279,0,0,34,08,1216,2,njjn1216.tif,00036630.tif,SHORTFIN MAKO SHARK,3551,0265,1,0,0,1,0,0,0,ORIGINAL,397,0,,2011-026508
6013,10,1,2011,06,25,026508,0290279,0,0,34,08,1216,2,njjn1216.tif,00036630.tif,DUSKY SHARK,4841,0265,2,0,0,2,0,0,0,ORIGINAL,398,0,,2011-026508
6013,10,1,2011,06,25,026509,0290279,0,0,34,09,1216,2,njjn1216.tif,00036632.tif,SHORTFIN MAKO SHARK,3551,0265,1,0,0,1,0,0,0,ORIGINAL,399,0,,2011-026509
6013,10,1,2011,06,25,026509,0290279,0,0,34,09,1216,2,njjn1216.tif,00036632.tif,BLUE SHARK,4931,0265,2,0,0,2,0,0,0,ORIGINAL,400,0,,2011-026509
6013,10,1,2011,06,25,026510,0290279,0,0,34,10,1216,2,njjn1216.tif,00036634.tif,DUSKY SHARK,4841,0265,2,0,0,1,0,0,0,ORIGINAL,401,0,,2011-026510
6013,10,1,2011,06,25,026510,0290279,0,0,34,10,1216,2,njjn1216.tif,00036634.tif,BLUE SHARK,4931,0265,1,0,0,15,0,0,0,ORIGINAL,402,0,,2011-026510
6013,10,1,2011,06,24,027901,0290279,0,0,34,01,2130,1,njjn2130.tif,00036802.tif,COMMON THRESHER SHARK,3531,0279,1,1,1,0,0,0,0,ORIGINAL,403,0,,2011-027901
6013,10,1,2011,06,24,027901,0290279,0,0,34,01,2130,1,njjn2130.tif,00036802.tif,BLUE SHARK,4931,0279,2,0,0,2,0,0,0,ORIGINAL,404,0,,2011-027901
6013,10,1,2011,06,24,027902,0290279,0,1,34,02,2130,1,njjn2130.tif,00036804.tif,SHORTFIN MAKO SHARK,3551,0279,1,1,1,3,0,0,0,ORIGINAL,405,0,,2011-027902
6013,10,1,2011,06,24,027902,0290279,0,1,34,02,2130,1,njjn2130.tif,00036804.tif,BLUE SHARK,4931,0279,2,0,0,2,0,0,0,ORIGINAL,406,0,,2011-027902
6013,10,1,2011,06,24,027903,0290279,0,0,34,03,2130,1,njjn2130.tif,00036806.tif,SHORTFIN MAKO SHARK,3551,0279,1,1,1,1,0,0,0,ORIGINAL,407,0,,2011-027903
6416,10,1,2011,06,11,010201,0290894,0,0,34,01,1211,2,njjn1211.tif,00035488.tif,BFT SCHOOL,4677,0102,1,1,0,6,0,0,0,ORIGINAL,408,0,,2011-010201
6416,10,1,2011,06,11,010202,0290894,0,0,34,02,1211,1,njjn1211.tif,00035490.tif,SHORTFIN MAKO SHARK,3551,0102,2,0,0,1,0,0,0,ORIGINAL,409,0,,2011-010202
6416,10,1,2011,06,11,010202,0290894,0,0,34,02,1211,1,njjn1211.tif,00035490.tif,YFT,4711,0102,1,4,4,0,0,0,0,ORIGINAL,410,0,,2011-010202
6416,10,1,2011,06,11,010202,0290894,0,0,34,02,1211,1,njjn1211.tif,00035490.tif,DUSKY SHARK,4841,0102,3,0,0,1,0,0,0,ORIGINAL,411,0,,2011-010202
6416,10,1,2011,06,11,010203,0299009,0,0,34,03,1211,2,njjn1211.tif,00035492.tif,COMMON THRESHER SHARK,3531,0102,1,0,0,1,0,0,0,ORIGINAL,412,1,ALIVE;,2011-010203
6416,10,1,2011,06,11,010203,0299009,0,0,34,03,1211,2,njjn1211.tif,00035492.tif,STRIPED BASS,4180,0102,2,0,0,4,0,0,0,ORIGINAL,413,0,,2011-010203
