tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
046701,6,34,NJ,6,01,6,6,BALTIMORE CANYON,7717,34,1835,2103,0900,3,1,2,1,3,1,1725,4711,9996,2,2,12,7,0,1,0,1,0,0,0,0,6,3820,7345,75,600,75,1,2,1,NJJL2103.pdf,00122679.tif,2018,0,0,0,ORIGINAL,07,10,21375,0467,0090900,009,5,861,0,,N,1,,2018-046701
046702,6,34,NJ,6,02,6,6,POOR MANS CANYON,7717,34,1945,2103,0900,3,1,2,1,3,1,1730,4711,1050,2,12,10,8,0,1,1,1,0,1,0,0,3,3752,7406,65,3000,78,1,2,1,NJJL2103.pdf,00122682.tif,2018,0,0,0,ORIGINAL,07,10,21375,0467,0090900,009,5,860,0,,Y,1,,2018-046702
046901,6,34,NJ,6,01,6,6,CHICKEN CANYON,6416,34,1446,2217,1050,6,1,1,2,3,1,1435,4678,4711,2,2,8,6,0,1,1,1,0,0,0,0,3,3952,7303,52,160,78,1,2,2,NJJL2217.pdf,00122691.tif,2018,0,0,0,ORIGINAL,07,05,21370,0469,0251050,025,5,919,0,,Y,2,,2018-046901
046902,6,34,NJ,6,02,6,6,BACARDI WRECK,6416,34,1729,2217,9239,6,1,1,2,3,1,1700,4670,9996,2,2,6,4,0,1,1,1,0,0,0,0,5,3952,7239,65,170,79,1,2,1,NJJL2217.pdf,00122692.tif,2018,0,0,0,ORIGINAL,07,05,21370,0469,0259239,025,5,918,0,,Y,2,,2018-046902
047001,6,36,NY,6,01,6,6,E OF CIA,7684,36,1528,2204,0133,5,1,2,1,3,1,1515,4931,9996,2,1,4,6,0,1,0,0,1,0,0,0,3,4056,7130,12,150,68,1,1,1,NYJL2204.pdf,00122697.tif,2018,0,1,0,ORIGINAL,07,10,21375,0470,1030133,103,4,1007,0,,Y,2,,2018-047001
047002,6,36,NY,6,02,6,6,CARTWRIGHT S,7684,36,1735,2204,0123,5,1,2,1,3,1,1700,3531,3551,2,1,3,6,1,1,0,0,1,0,0,0,9,4050,7147,7,120,68,1,1,1,NYJL2204.pdf,00122699.tif,2018,0,1,0,ORIGINAL,07,10,21375,0470,1030123,103,4,1006,1,Q23;,Y,2,,2018-047002
047003,6,36,NY,6,03,6,6,BUTTERFISH HOLE,7684,36,1805,2204,0133,5,1,2,1,3,1,1400,3531,3551,2,1,4,4,0,1,0,0,1,0,0,0,7,4050,7135,10,180,65,1,1,1,NYJL2204.pdf,00122701.tif,2018,0,1,0,ORIGINAL,07,10,21375,0470,1030133,103,4,1005,1,Q15;,Y,2,,2018-047003
047301,6,25,MA,6,01,6,6,JEFFREYS LEDGE,7736,25,1710,2126,0024,15,1,2,2,3,1,1630,4671,9996,2,1,2,10,1,0,0,0,0,0,1,0,2,4255,7010,5,170,64,1,2,1,MAJL2126.pdf,00122713.tif,2018,0,0,0,ORIGINAL,07,11,21376,0473,0090024,009,2,699,0,,Y,2,,2018-047301
047401,6,23,ME,6,01,6,6,JEFFREYS LEDGE,7739,33,1700,1105,0099,2,1,1,2,3,2,1700,4671,9996,2,1,3,5,1,0,0,0,0,0,1,0,3,4255,7010,30,215,62,1,2,1,NHJL1105.pdf,00122717.tif,2018,0,1,0,ORIGINAL,07,01,21366,0474,0150099,015,1,778,0,,Y,2,,2018-047401
048001,6,36,NY,6,01,6,6,FISH TALES,7466,36,1925,2108,0085,4,1,1,2,2,1,1650,4691,4711,2,2,6,7,0,0,1,1,0,0,0,0,3,4000,7120,70,750,69,1,1,1,NYJL2108.pdf,00122734.tif,2018,0,0,0,ORIGINAL,07,09,21374,0480,1030085,103,4,983,0,,Y,2,,2018-048001
048201,6,36,NY,6,01,6,6,THE BUBBLE,7466,36,1735,2203,0137,4,1,2,1,3,1,1630,3591,9996,2,1,3,6,1,1,0,1,1,0,0,0,6,9998,9998,22,175,67,1,2,1,NYJL2203.pdf,00122742.tif,2018,0,0,0,ORIGINAL,07,10,21375,0482,1030137,103,4,1003,0,,Y,2,,2018-048201
048202,6,12,FL,6,02,6,6,ATLANTIS CANYON,7466,36,1845,2203,0085,4,1,1,2,2,1,1230,4691,4711,2,2,10,16,1,1,1,1,1,0,0,0,6,3947,7013,110,1300,70,1,2,1,NYJL2203.pdf,00122744.tif,2018,0,1,0,ORIGINAL,07,10,21375,0482,1030085,103,4,1004,1,Q15;Q25;,N,2,,2018-048202
048401,6,51,VA,6,01,6,6,CIGAR,6633,51,1650,2111,0091,1,1,1,2,2,1,1630,2181,9996,2,1,4,3,0,1,0,1,0,0,0,0,2,3630,7450,65,1000,82,1,2,1,VAJL2111.pdf,00122751.tif,2018,0,0,0,ORIGINAL,07,11,21376,0484,8100091,810,7,1103,0,,Y,1,,2018-048401
048402,6,51,VA,6,02,6,6,NORFOLK CANYON,6633,51,1730,2111,0002,1,1,2,1,3,1,1700,1050,9996,2,12,6,6,0,1,0,1,0,0,0,0,7,3705,7435,60,240,81,1,1,1,VAJL2111.pdf,00122753.tif,2018,0,0,0,ORIGINAL,07,11,21376,0484,8100002,810,7,1102,0,,Y,1,,2018-048402
048701,6,51,VA,6,01,6,6,NORFOLK CANYON,7661,51,1655,2209,0088,3,1,2,1,3,1,1632,1050,4720,2,1,7,6,0,1,0,1,0,0,0,0,6,3705,7435,75,300,81,1,2,1,VAJL2209.pdf,00122759.tif,2018,0,0,0,ORIGINAL,07,11,21376,0487,8100088,810,7,1131,0,,Y,1,,2018-048701
049001,6,10,DE,6,01,6,6,POOR MANS CANYON,6783,10,1731,2104,1599,2,1,1,2,2,1,1712,4711,1050,2,12,7,6,0,1,1,1,0,0,0,0,3,3752,7406,60,1200,75,2,2,1,DEJL2104.pdf,00122769.tif,2018,0,1,0,ORIGINAL,07,12,21377,0490,0051599,005,6,369,0,,Y,1,,2018-049001
049002,6,10,DE,6,02,6,6,ROCK PILE,6783,10,1816,2104,1599,2,1,1,2,2,1,1800,1050,9996,2,2,8,6,0,1,1,1,0,0,0,0,3,3739,7422,70,1300,76,1,2,1,DEJL2104.pdf,00122771.tif,2018,0,0,0,ORIGINAL,07,12,21377,0490,0051599,005,6,368,0,,Y,1,,2018-049002
049201,6,24,MD,6,01,6,6,WASHINGTON CANYON,6555,24,1530,2102,0856,4,3,1,2,2,2,1525,1050,9996,2,2,5,4,0,0,1,1,0,0,0,0,1,3729,7430,60,600,78,1,2,1,MDJL2102.pdf,00122778.tif,2018,0,1,0,ORIGINAL,07,12,21377,0492,0470856,047,6,499,0,,Y,2,,2018-049201
049202,6,10,DE,6,02,6,6,WASHINGTON CANYON,6555,24,1700,2102,0856,4,3,1,2,3,1,1655,4711,1050,2,12,6,10,0,1,1,1,0,0,0,0,4,3729,7430,60,600,78,1,2,1,MDJL2102.pdf,00122780.tif,2018,0,0,0,ORIGINAL,07,12,21377,0492,0470856,047,6,500,0,,Y,2,,2018-049202
049203,6,24,MD,6,03,6,6,WASHINGTON CANYON,6555,24,1730,2102,0856,4,3,1,2,8,6,1725,1050,9996,2,1,8,5,0,1,0,1,0,0,0,0,4,3729,7430,66,600,78,1,2,1,MDJL2102.pdf,00122782.tif,2018,0,0,0,ORIGINAL,07,12,21377,0492,0470856,047,6,502,0,,N,2,,2018-049203
049204,6,10,DE,6,04,6,6,WASHINGTON CANYON,6555,24,1755,2102,0856,4,3,1,2,2,1,1750,4711,1050,2,1,6,8,0,1,0,1,0,0,0,0,4,3729,7430,60,600,79,1,2,1,MDJL2102.pdf,00122784.tif,2018,0,1,0,ORIGINAL,07,12,21377,0492,0470856,047,6,501,0,,Y,2,,2018-049204
049205,6,24,MD,6,05,6,6,WASHINGTON CANYON,6555,24,1825,2102,0856,4,3,1,2,2,2,1815,4711,1050,2,2,4,6,0,1,0,1,0,0,0,0,3,3729,7430,60,600,78,1,1,1,MDJL2102.pdf,00122786.tif,2018,0,0,0,ORIGINAL,07,12,21377,0492,0470856,047,6,498,0,,N,2,,2018-049205
049301,6,24,MD,6,01,6,6,WASHINGTON CANYON,6447,24,1607,2201,0853,3,1,2,1,3,1,1600,4711,1050,2,2,11,6,0,1,1,1,0,0,0,0,4,3727,7427,63,2000,76,1,2,1,MDJL2201.pdf,00122790.tif,2018,0,0,0,ORIGINAL,07,12,21377,0493,0470853,047,6,563,0,,Y,2,,2018-049301
049302,6,24,MD,6,02,6,6,ROCK PILE,6447,24,1623,2201,0853,3,1,2,1,3,1,1615,4656,2171,2,2,10,6,0,1,1,1,0,0,0,0,2,3739,7422,52,360,78,1,2,1,MDJL2201.pdf,00122792.tif,2018,0,0,0,ORIGINAL,07,12,21377,0493,0470853,047,6,561,0,,Y,2,,2018-049302
049303,6,24,MD,6,03,6,6,9,6447,24,1803,2201,0853,3,1,2,1,3,1,1745,4711,1050,2,2,9,12,0,1,1,1,0,0,0,0,6,9999,9999,73,1000,77,1,2,1,MDJL2201.pdf,00122794.tif,2018,0,0,0,ORIGINAL,07,12,21377,0493,0470853,047,6,562,0,,Y,2,,2018-049303
049304,6,24,MD,6,04,6,6,FENWICK SHOAL,6447,24,1815,2201,0853,3,1,2,1,3,1,1800,3591,9996,2,1,4,3,0,1,0,0,1,0,0,0,4,9998,9998,1,40,74,1,2,1,MDJL2201.pdf,00122796.tif,2018,0,0,0,ORIGINAL,07,12,21377,0493,0470853,047,6,560,0,,Y,2,,2018-049304
049401,6,33,NH,6,01,6,6,ISLES OF SHOALS,7739,33,1730,2102,0020,3,1,2,2,3,1,1730,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,2,4300,7029,9,150,62,1,1,1,NHJL2102.pdf,00122800.tif,2018,0,1,0,ORIGINAL,07,10,21375,0494,0150020,015,1,788,0,,Y,2,,2018-049401
049501,6,33,NH,6,01,6,6,900 LINE,7739,33,1815,2210,0021,1,3,1,2,1,1,1800,4671,9996,2,2,2,8,1,0,0,0,0,0,1,0,2,9998,9998,8,225,62,1,2,1,NHJL2210.pdf,00122805.tif,2018,0,0,0,ORIGINAL,07,12,21377,0495,0150021,015,1,808,0,,Y,2,,2018-049501
049701,4400,34,NJ,VIKING OCEAN SHOWDOW,01,6,6,WILMINGTON CANYON,7509,34,1655,2117,1131,11,1,1,2,2,1,1530,2171,4656,1,12,8,2,0,0,1,1,0,0,0,0,4,3824,7327,67,380,72,1,2,1,NJJL2117.pdf,00122813.tif,2018,0,1,0,ORIGINAL,07,12,21377,0497,0091131,009,5,221,0,,Y,2,,2018-049701
049702,4400,34,NJ,VIKING OCEAN SHOWDOW,02,6,6,WILMINGTON CANYON,7509,34,1750,2117,1131,11,1,1,2,2,1,1740,2171,2161,1,2,7,7,0,1,1,1,0,0,0,0,7,3824,7327,65,425,72,1,2,1,NJJL2117.pdf,00122815.tif,2018,0,1,0,ORIGINAL,07,12,21377,0497,0091131,009,5,222,0,,Y,1,,2018-049702
049703,4400,34,NJ,VIKING OCEAN SHOWDOW,03,6,6,POOR MANS CANYON,7509,34,1840,2117,1131,11,1,1,2,2,1,1800,2171,2161,1,1,6,6,0,1,0,1,0,0,0,0,5,3752,7406,86,600,77,1,2,1,NJJL2117.pdf,00122817.tif,2018,0,1,0,ORIGINAL,07,12,21377,0497,0091131,009,5,226,0,,Y,2,,2018-049703
049704,4400,34,NJ,VIKING OCEAN SHOWDOW,04,6,6,WILMINGTON CANYON,7509,34,1914,2117,1131,11,1,1,2,2,1,1800,2171,2161,1,1,7,7,0,1,1,1,0,0,0,0,7,3824,7327,70,600,76,1,2,1,NJJL2117.pdf,00122819.tif,2018,0,1,0,ORIGINAL,07,12,21377,0497,0091131,009,5,223,0,,Y,1,,2018-049704
049705,4400,34,NJ,VIKING OCEAN SHOWDOW,05,6,6,WASHINGTON CANYON,7509,34,1955,2117,1131,11,1,1,2,2,1,1900,2171,2161,1,1,5,7,0,0,1,1,0,0,0,0,6,3727,7427,92,800,78,1,2,1,NJJL2117.pdf,00122821.tif,2018,0,1,0,ORIGINAL,07,12,21377,0497,0091131,009,5,224,0,,Y,2,,2018-049705
049706,4400,12,FL,VIKING OCEAN SHOWDOW,06,6,6,WASHINGTON CANYON,7509,34,2051,2117,1131,11,1,1,2,2,1,1925,2171,2161,1,1,4,7,0,1,0,1,0,0,0,0,5,3727,7427,90,600,78,1,2,1,NJJL2117.pdf,00122823.tif,2018,0,0,0,ORIGINAL,07,12,21377,0497,0091131,009,5,225,0,,N,1,,2018-049706
050001,6,44,RI,6,01,6,6,9,7751,44,1642,2213,4047,11,1,2,1,3,1,1620,4676,9996,2,1,3,7,1,0,0,0,0,1,0,0,6,9999,9999,35,180,65,2,2,2,RIJL2213.pdf,00122834.tif,2018,0,0,0,ORIGINAL,07,12,21377,0500,0094047,009,3,1053,0,,Y,2,,2018-050001
050002,6,44,RI,6,02,6,6,COX LEDGE,7751,44,1727,2213,4047,11,1,2,1,3,1,1700,4679,9996,2,1,4,8,1,1,0,0,0,1,0,0,6,4105,7110,18,110,67,2,2,2,RIJL2213.pdf,00122835.tif,2018,0,0,0,ORIGINAL,07,12,21377,0500,0094047,009,3,1054,0,,Y,2,,2018-050002
050003,6,44,RI,6,03,6,JIGGING,COX LEDGE,7751,44,1807,2213,0033,11,1,2,2,3,1,1748,4678,9996,2,1,3,10,0,1,1,0,0,1,0,1,4,4105,7110,22,120,65,1,2,2,RIJL2213.pdf,00122836.tif,2018,0,0,0,ORIGINAL,07,12,21377,0500,0090033,009,3,1052,0,,Y,2,,2018-050003
050201,6,51,VA,6,01,6,6,9,7661,51,1740,2210,0088,3,1,2,1,3,1,1720,2161,1050,2,1,7,7,0,1,0,1,0,0,0,0,6,9999,9999,50,120,76,1,2,1,VAJL2210.pdf,00122841.tif,2018,0,0,0,ORIGINAL,07,12,21377,0502,8100088,810,7,1132,0,,Y,2,,2018-050201
050202,6,51,VA,6,02,6,6,NORFOLK CANYON,7661,51,1738,2210,0088,3,1,2,1,3,1,1720,7777,9996,2,12,8,7,1,1,0,1,0,0,0,0,2,3705,7435,70,600,80,1,2,1,VAJL2210.pdf,00122843.tif,2018,0,1,0,ORIGINAL,07,12,21377,0502,8100088,810,7,1135,0,,Y,1,,2018-050202
050203,6,51,VA,6,03,6,6,NORFOLK CANYON,7661,51,1810,2210,0088,3,1,2,1,3,1,1801,2171,9996,2,1,5,7,0,1,0,1,0,0,0,0,2,3705,7435,62,600,81,1,2,1,VAJL2210.pdf,00122845.tif,2018,0,0,0,ORIGINAL,07,12,21377,0502,8100088,810,7,1134,0,,Y,2,,2018-050203
050204,6,51,VA,6,04,6,6,300 LINE,7661,51,1819,2210,0088,3,1,1,2,2,1,1730,2161,9996,2,1,6,7,0,1,0,1,0,0,0,0,6,9998,9998,65,300,82,1,1,1,VAJL2210.pdf,00122847.tif,2018,0,1,0,ORIGINAL,07,12,21377,0502,8100088,810,7,1133,0,,Y,2,,2018-050204
050501,6,09,CT,6,01,6,6,W ATLANTIS,7749,09,1625,1115,0630,3,1,1,2,2,6,1620,4711,9996,2,2,9,12,0,1,1,1,0,1,0,0,3,3959,7030,95,1800,71,1,2,1,CTJL1115.pdf,00122857.tif,2018,0,1,0,ORIGINAL,07,14,21379,0505,0110630,011,3,322,0,,N,1,,2018-050501
050502,6,09,CT,6,02,6,6,COIMBRA WRECK,7749,09,1700,1115,0630,3,1,1,2,2,1,1630,4711,4670,2,2,8,6,0,0,1,1,0,0,0,0,3,4023,7221,32,198,71,1,2,1,CTJL1115.pdf,00122859.tif,2018,0,0,0,ORIGINAL,07,14,21379,0505,0110630,011,3,319,0,,Y,1,,2018-050502
050503,6,09,CT,6,03,6,6,TUNA RIDGE,7749,09,1800,1115,3879,3,1,1,2,2,1,1630,3531,3551,2,1,3,7,1,0,0,0,0,0,1,0,3,4055,7117,30,200,70,1,2,2,CTJL1115.pdf,00122861.tif,2018,0,1,0,ORIGINAL,07,14,21379,0505,0113879,011,3,318,0,,Y,2,,2018-050503
050504,6,09,CT,6,04,6,6,SOUTH MONTAUK,7749,09,1850,1115,0630,3,1,1,2,2,1,1800,4678,4676,2,2,7,9,0,1,1,1,0,0,0,0,2,9998,9998,52,180,72,1,2,1,CTJL1115.pdf,00122862.tif,2018,0,1,0,ORIGINAL,07,14,21379,0505,0110630,011,3,321,0,,Y,2,,2018-050504
050505,6,09,CT,6,05,6,6,CARTWRIGHT,7749,09,1905,1115,0630,3,1,1,2,2,1,1845,3531,3551,2,1,4,8,1,1,0,0,1,1,1,0,3,4100,7148,15,263,68,1,1,1,CTJL1115.pdf,00122864.tif,2018,0,1,0,ORIGINAL,07,14,21379,0505,0110630,011,3,320,0,,Y,2,,2018-050505
050601,6,44,RI,6,01,6,6,SOUTH MONTAUK,7749,09,1718,2204,0651,4,1,1,2,2,1,1635,4656,3531,2,1,3,4,1,1,1,0,1,0,1,0,4,9998,9998,18,130,72,1,2,1,CTJL2204.pdf,00122869.tif,2018,0,1,0,ORIGINAL,07,13,21378,0506,0110651,011,3,329,0,,Y,2,,2018-050601
050701,6,10,DE,6,01,6,6,WASHINGTON CANYON,6783,10,1529,1101,1599,2,1,1,2,2,1,1500,4711,1050,2,12,8,16,0,1,1,1,0,1,0,0,4,3727,7427,50,950,77,1,2,1,DEJL1101.pdf,00122873.tif,2018,0,0,0,ORIGINAL,07,15,21380,0507,0051599,005,6,331,0,,Y,2,,2018-050701
050702,5550,10,DE,OC TUNA,02,6,6,MASSEYS CANYON,6783,10,1631,1101,1599,2,1,1,2,2,1,1617,4711,9996,1,2,8,8,0,1,1,1,0,0,0,0,4,3825,7420,25,120,73,1,2,1,DEJL1101.pdf,00122875.tif,2018,0,1,0,ORIGINAL,07,15,21380,0507,0051599,005,6,247,0,,Y,1,,2018-050702
050703,5550,10,DE,OC TUNA,03,6,6,MASSEYS CANYON,6783,10,1707,1101,1599,2,1,1,2,2,1,1655,4711,9996,1,2,8,8,0,1,1,1,0,0,0,0,6,3825,7420,38,135,74,1,2,1,DEJL1101.pdf,00122877.tif,2018,0,0,0,ORIGINAL,07,15,21380,0507,0051599,005,6,246,0,,Y,2,,2018-050703
050704,6,10,DE,6,04,6,6,LIGHTSHIP,6783,10,1718,1101,1599,2,1,2,1,3,1,1707,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,6,3827,7442,22,120,75,2,2,1,DEJL1101.pdf,00122879.tif,2018,0,0,0,ORIGINAL,07,15,21380,0507,0051599,005,6,330,0,,Y,1,,2018-050704
050705,5200,10,DE,WHITE MARLIN OPEN,05,6,6,BALTIMORE CANYON,6783,10,1811,1101,1599,2,1,1,2,2,1,1800,4711,1050,1,2,8,8,0,1,1,1,0,0,0,0,6,3806,7349,60,3000,73,1,2,1,DEJL1101.pdf,00122881.tif,2018,0,1,0,ORIGINAL,07,15,21380,0507,0051599,005,6,241,0,,Y,1,,2018-050705
050706,5550,10,DE,OC TUNA,06,6,6,POOR MANS CANYON,6783,10,1851,1101,1599,2,1,1,2,2,6,1840,4711,9996,1,2,7,8,0,1,1,1,0,0,0,0,4,3752,7406,68,650,73,1,2,1,DEJL1101.pdf,00122883.tif,2018,0,1,0,ORIGINAL,07,15,21380,0507,0051599,005,6,248,0,,N,1,,2018-050706
050801,6,24,MD,6,01,6,6,WASHINGTON CANYON,6783,10,1545,1201,1599,2,1,1,2,2,1,1540,4711,2161,2,12,9,7,0,1,1,1,0,0,0,0,6,3727,7427,65,1200,75,1,2,1,DEJL1201.pdf,00122887.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,358,0,,Y,2,,2018-050801
050802,6,10,DE,6,02,6,6,MASSEYS CANYON,6783,10,1600,1201,1599,2,1,1,2,2,1,1554,4656,9996,2,2,6,6,0,1,1,1,0,0,0,0,3,3825,7420,30,110,75,1,2,1,DEJL1201.pdf,00122889.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,363,0,,Y,1,,2018-050802
050803,6,10,DE,6,03,6,6,POOR MANS CANYON,6783,10,1642,1201,1599,2,1,2,1,3,1,1630,4711,1050,2,2,8,6,0,1,1,1,0,0,0,0,6,3752,7406,70,600,79,1,2,1,DEJL1201.pdf,00122891.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,357,0,,Y,1,,2018-050803
050804,5550,10,DE,OC TUNA,04,6,6,WILMINGTON CANYON,6783,10,1655,1201,1599,2,1,1,2,2,1,1650,4711,1050,1,2,8,8,0,1,1,1,0,0,0,0,4,3824,7327,30,600,74,1,2,1,DEJL1201.pdf,00122893.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,250,0,,Y,1,,2018-050804
050805,5550,10,DE,OC TUNA,05,6,6,BALTIMORE CANYON,6783,10,1712,1201,1599,2,1,1,2,2,1,1700,4711,9996,1,2,8,8,0,1,1,1,0,0,0,0,6,3814,7350,55,1800,75,1,2,1,DEJL1201.pdf,00122895.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,249,0,,Y,2,,2018-050805
050806,6,10,DE,6,06,6,6,BALTIMORE CANYON,6783,10,1714,1201,0017,2,1,1,2,2,1,1630,4656,9996,2,2,7,6,0,1,1,1,0,0,0,0,4,3814,7350,60,600,76,1,2,1,DEJL1201.pdf,00122897.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0050017,005,6,360,0,,Y,2,,2018-050806
050807,6,10,DE,6,07,6,6,POOR MANS CANYON,6783,10,1740,1201,1599,2,1,1,2,2,1,1715,4711,9996,2,2,7,10,0,1,1,1,0,0,0,0,6,3752,7406,65,1500,77,1,2,1,DEJL1201.pdf,00122899.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,359,0,,Y,2,,2018-050807
050808,6,10,DE,6,08,6,6,BALTIMORE CANYON,6783,10,1751,1201,1599,2,1,1,2,2,1,1716,4711,1050,2,2,9,6,0,1,1,1,0,0,0,0,5,3814,7350,80,600,74,2,2,1,DEJL1201.pdf,00122901.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,361,0,,Y,2,,2018-050808
050809,5200,10,DE,OC TUNA TOURNAMANT,09,6,6,WASHINGTON CANYON,6783,10,1823,1201,1599,2,1,1,2,2,1,1817,4656,9996,1,2,8,8,0,1,1,1,0,0,0,0,6,3727,7427,45,1200,81,1,2,1,DEJL1201.pdf,00122903.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,242,0,,Y,2,,2018-050809
050810,6,10,DE,6,10,6,6,POOR MANS CANYON,6783,10,1826,1201,1599,2,1,1,2,2,1,1820,2161,9996,2,12,5,7,0,1,1,1,0,0,0,0,6,3752,7406,50,600,76,1,2,1,DEJL1201.pdf,00122905.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,356,0,,Y,2,,2018-050810
050811,6,10,DE,6,11,6,6,WASHINGTON CANYON,6783,10,1841,1201,1599,2,1,1,2,2,1,1830,2161,9996,2,1,4,6,0,1,1,1,0,0,0,0,5,3727,7427,50,900,82,1,2,1,DEJL1201.pdf,00122907.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,364,0,,Y,1,,2018-050811
050812,6,10,DE,6,12,6,6,WASHINGTON CANYON,6783,10,1850,1201,1599,2,1,1,2,2,1,1840,4711,1050,2,12,10,8,0,1,1,1,0,0,0,0,4,3727,7427,60,3000,73,1,2,1,DEJL1201.pdf,00122909.tif,2018,0,0,0,ORIGINAL,07,14,21379,0508,0051599,005,6,362,0,,Y,1,,2018-050812
051201,6,36,NY,6,01,6,6,STELLWAGEN BANK SW,7747,25,1625,1137,0784,8,1,1,2,2,1,1600,4677,9996,2,1,2,6,1,0,0,0,0,0,1,0,2,4216,7017,15,100,68,1,2,1,MAJL1137.pdf,00122922.tif,2018,0,0,0,ORIGINAL,07,14,21379,0512,0230784,023,2,603,0,,Y,2,,2018-051201
051202,,25,MA,BIG 3,02,6,6,VINEYARD SOUND,7747,25,1645,1137,0784,8,1,1,2,2,1,1545,4679,9996,1,2,7,8,0,1,1,1,0,0,0,0,4,4125,7045,65,160,70,2,2,2,MAJL1137.pdf,00122924.tif,2018,0,1,0,ORIGINAL,07,14,21379,0512,0230784,023,2,2,1,tcode;,Y,2,,2018-051202
051203,6,25,MA,6,03,6,6,STELLWAGEN BANK,7747,25,1650,1137,0784,8,1,1,2,1,1,1645,4679,9996,2,2,4,6,1,0,0,0,0,0,1,0,2,4216,7017,15,120,68,1,2,1,MAJL1137.pdf,00122925.tif,2018,0,1,0,ORIGINAL,07,14,21379,0512,0230784,023,2,602,0,,Y,2,,2018-051203
051301,6,25,MA,6,01,6,6,180 LINE,7713,25,1847,1139,0004,14,2,1,2,1,1,1820,4671,9996,2,1,2,5,1,0,0,0,0,0,1,0,2,9998,9998,10,200,67,1,2,1,MAJL1139.pdf,00122930.tif,2018,0,0,0,ORIGINAL,07,14,21379,0513,0090004,009,2,606,0,,Y,2,,2018-051301
051302,6,25,MA,6,02,6,6,IPSWICH BAY,7713,25,1850,1139,0004,14,2,1,2,2,1,1600,4671,9996,2,1,2,12,0,1,0,0,0,1,0,0,2,4243,7040,8,180,62,1,2,1,MAJL1139.pdf,00122932.tif,2018,0,1,0,ORIGINAL,07,14,21379,0513,0090004,009,2,605,0,,Y,2,,2018-051302
051303,6,23,ME,6,03,6,6,ISLES OF SHOALS,7713,25,1927,1139,0848,14,1,1,2,1,2,1920,4671,9996,2,1,3,24,1,0,0,0,0,0,1,0,3,4300,7029,7,250,62,1,2,1,MAJL1139.pdf,00122934.tif,2018,0,1,0,ORIGINAL,07,14,21379,0513,0090848,009,2,604,0,,Y,2,,2018-051303
051401,6,25,MA,6,01,6,6,JEFFREYS LEDGE,7735,25,1630,1140,0024,15,3,1,2,1,1,1615,4671,9996,2,2,3,6,1,0,0,0,0,0,1,0,3,4255,7010,4,130,65,1,2,1,MAJL1140.pdf,00122938.tif,2018,0,0,0,ORIGINAL,07,14,21379,0514,0090024,009,2,608,0,,Y,2,,2018-051401
051402,6,25,MA,6,02,6,6,HALIBUT POINT,7735,25,1715,1140,0024,15,1,1,2,3,1,1500,4671,9996,2,1,4,10,1,0,0,0,0,0,1,0,2,4225,7035,10,160,65,1,1,1,MAJL1140.pdf,00122940.tif,2018,0,1,0,ORIGINAL,07,14,21379,0514,0090024,009,2,610,0,,Y,2,,2018-051402
051403,6,25,MA,6,03,6,6,STELLWAGEN BANK,7735,25,1800,1140,0024,15,1,2,2,3,1,1745,4671,9996,2,1,2,6,1,0,0,0,0,0,1,0,2,4216,7017,12,150,68,1,2,1,MAJL1140.pdf,00122942.tif,2018,0,0,0,ORIGINAL,07,14,21379,0514,0090024,009,2,609,0,,Y,2,,2018-051403
051404,6,25,MA,6,04,6,6,IPSWICH BAY,7735,25,1815,1140,0024,15,1,1,2,2,2,1700,4671,9996,2,1,2,5,1,0,0,0,0,0,1,0,2,4243,7040,10,200,68,1,2,1,MAJL1140.pdf,00122944.tif,2018,0,1,0,ORIGINAL,07,14,21379,0514,0090024,009,2,611,0,,Y,2,,2018-051404
051405,6,25,MA,6,05,6,LURES,S STELLWAGEN,7735,25,1815,1140,0024,15,1,1,2,2,1,1715,4671,9996,2,2,1,2,0,0,1,0,0,0,0,1,2,4210,7015,20,150,66,1,2,2,MAJL1140.pdf,00122946.tif,2018,0,1,0,ORIGINAL,07,14,21379,0514,0090024,009,2,607,0,,Y,2,,2018-051405
