tourn_name,location,id,tracker,intcode,intdate,month,day,year,inttime,stcode,control,docno,county,siteno,site_no,cluster,sitetype,prim_op,todayt,perm_pos,category,perm_ver,cgnbr_pos,strgnbr_pos,ppstate,ppstfips,returnt,prim1,prim2,tourn,tcode,hook,hook_oth,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chunk,fm_chum,fm_other,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,measur,gear,gear_oth,issueddate,CoastNum,StReg,boat,st
6,STELLWAGEN BANK,2010-031307,031307,6698,18447,07,04,2010,1630,25,1202,07,023,0784,0230784,8,1,1,2,1,3,2,1,1,MA,25,1600,4671,9996,2,6,2,6,2,8,1,0,0,0,0,0,1,KITES,3,4216,7017,30,350,98,1,2,2,2,6,6,,,,,
6,E STELLWAGEN,2010-031308,031308,6698,18447,07,04,2010,1700,25,1202,08,023,0784,0230784,8,1,2,1,1,3,2,1,1,MA,25,1600,4670,9996,2,6,2,6,2,6,1,0,0,0,0,0,1,KITES BALLOONS,6,9998,9998,20,180,98,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK SW,2010-031401,031401,6722,18447,07,04,2010,1415,25,1206,01,023,9038,0239038,9,1,1,2,1,1,1,2,1,MA,25,1200,4670,9996,2,6,2,6,1,2,1,0,0,0,0,0,1,LIVE LINE,1,4210,7015,10,150,98,1,2,1,2,6,6,,,,,
6,STELLWAGEN BANK,2010-031402,031402,6722,18447,07,04,2010,1430,25,1206,02,023,9038,0239038,9,1,1,2,1,3,1,1,1,MA,25,1330,4670,4656,2,6,1,6,2,8,1,0,0,0,0,0,1,LIVE LINE,4,9998,9998,8,180,62,1,2,1,2,6,6,,,,,
6,BF BUOY,2010-031403,031403,6722,18447,07,04,2010,1540,25,1206,03,023,0213,0230213,9,1,1,2,1,2,1,2,1,MA,25,1300,4670,4670,2,6,2,6,4,6,0,1,0,1,0,0,0,6,3,4220,7040,8,200,62,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK,2010-031404,031404,6722,18447,07,04,2010,1630,25,1206,04,023,9038,0239038,9,1,1,2,1,3,1,1,1,MA,25,1630,4670,9996,2,6,2,6,3,6,1,0,0,0,0,0,1,LIVE LINE,4,9998,9998,10,250,98,1,2,1,2,6,6,,,,,
6,STELLWAGEN BANK,2010-031405,031405,6722,18447,07,04,2010,1645,25,1206,05,023,0213,0230213,9,1,1,2,1,2,1,2,1,MA,25,1640,4656,4670,2,6,2,6,2,10,1,0,0,0,0,0,1,LIVE LINE,2,9998,9998,12,135,65,1,2,1,2,6,6,,,,,
6,STELLWAGEN BANK,2010-031406,031406,6722,18447,07,04,2010,1830,25,1206,06,023,9038,0239038,9,1,1,2,1,3,1,1,1,MA,25,1830,4670,9996,2,6,12,6,3,8,1,0,0,0,0,0,1,LIVE LINE,2,9998,9998,12,280,64,1,2,1,1,6,6,,,,,
6,NE STELLWAGON,2010-031701,031701,6722,18449,07,06,2010,1435,25,2102,01,023,9038,0239038,9,1,1,2,1,3,1,2,1,MA,25,1435,4670,9996,2,6,2,6,2,6,1,0,0,1,0,0,1,LIVE LINE,5,9998,9998,12,192,98,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK SW,2010-031702,031702,6722,18449,07,06,2010,1510,25,2102,02,023,9038,0239038,9,1,2,1,1,3,1,1,1,MA,25,1510,4656,4670,2,6,1,6,2,4,1,1,0,0,0,0,1,LIVE LINE,3,4210,7015,12,110,68,1,2,1,2,6,6,,,,,
6,STELLWAGEN BANK SW,2010-031703,031703,6722,18449,07,06,2010,1610,25,2102,03,023,9038,0239038,9,1,1,2,1,2,1,2,1,CT,09,1200,4656,4670,2,6,1,6,2,3,1,0,0,0,0,0,1,LIVE LINE,2,4210,7015,12,120,98,1,2,2,2,6,6,,,,,
6,SW STELLWAGEN,2010-031704,031704,6722,18449,07,06,2010,1820,25,2102,04,023,0229,0230229,9,1,1,2,1,3,1,1,1,MA,25,1820,4656,4670,2,6,2,6,3,6,1,0,0,0,0,0,1,LIVE LINE,3,4210,7015,12,130,72,1,2,2,2,6,6,,,,,
6,PEAKED HILL,2010-031801,031801,7282,18450,07,07,2010,1545,25,2103,01,023,0784,0230784,8,1,2,1,1,3,2,1,2,MA,25,1545,4671,4678,2,6,2,6,2,3,1,0,0,1,0,0,0,6,2,4205,7008,2,125,73,1,2,2,2,6,6,,,,,
6,PEAKED HILL,2010-031802,031802,7282,18450,07,07,2010,1540,25,2103,02,023,0784,0230784,8,1,2,1,1,3,7,1,2,MA,25,1540,4180,4671,2,6,12,6,2,2,1,0,0,1,0,0,0,6,1,4205,7008,3,130,98,1,2,2,2,6,6,,,,,
6,CAPE COD BAY,2010-031803,031803,7282,18450,07,07,2010,1800,25,2103,03,023,0218,0230218,8,1,1,2,1,3,1,1,2,MA,25,1800,4671,4678,2,6,2,6,3,6,1,0,0,1,0,0,0,6,1,9998,9998,8,150,72,1,2,2,2,6,6,,,,,
6,SW CORNER,2010-031901,031901,6698,18445,07,02,2010,1435,25,2111,01,023,0217,0230217,8,3,1,2,1,1,1,1,1,MA,25,1430,4671,9996,2,6,1,6,1,8,1,0,0,0,0,0,1,KITES,1,4210,7015,5,100,62,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK,2010-031902,031902,6698,18445,07,02,2010,1450,25,2111,02,023,0218,0230218,8,1,2,1,1,3,2,1,1,MA,25,1445,4671,4180,2,6,2,6,2,4,1,0,0,0,0,0,1,KITES,6,4216,7017,20,110,98,2,2,1,2,6,6,,,,,
6,E STELLWAGEN,2010-031903,031903,6698,18445,07,02,2010,1510,25,2111,03,023,0218,0230218,8,1,2,1,1,3,2,1,1,MA,25,1500,4670,9996,2,6,2,6,2,6,1,0,0,0,0,0,1,KITES,6,4216,7017,15,200,98,1,2,1,2,6,6,,,,,
6,STELLWAGEN BANK,2010-031904,031904,6698,18445,07,02,2010,1600,25,2111,04,023,0218,0230218,8,1,1,2,1,1,7,2,1,MA,25,1530,4671,9996,2,6,2,6,1,4,1,0,0,0,0,0,1,KITES,2,4216,7017,20,100,69,1,2,1,2,6,6,,,,,
6,STELLWAGEN BANK,2010-031905,031905,6698,18445,07,02,2010,1630,25,2111,05,023,0218,0230218,8,1,1,2,1,2,1,1,1,MA,25,1530,4676,9996,2,6,2,6,6,11,0,1,0,1,0,0,0,6,4,4216,7017,2,100,61,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK,2010-031906,031906,6698,18445,07,02,2010,1640,25,2111,06,023,0784,0230784,8,1,2,1,1,3,2,1,1,MA,25,1500,4671,9996,2,6,1,6,2,10,1,0,0,0,0,0,1,KITES,6,4216,7017,14,120,57,1,2,2,2,6,6,,,,,
6,RACE POINT,2010-031907,031907,6698,18445,07,02,2010,1700,25,2111,07,023,0784,0230784,8,1,1,2,1,1,1,2,1,MA,25,1600,4671,9996,2,6,1,6,2,6,1,0,0,0,0,0,1,KITES,4,4204,7017,2,100,98,1,2,1,2,6,6,,,,,
6,RACE POINT,2010-031908,031908,6698,18445,07,02,2010,1720,25,2111,08,023,0784,0230784,8,1,1,2,1,3,7,1,1,MA,25,1630,4676,4180,2,6,12,6,3,10,1,1,0,1,0,0,1,JIGGING,4,4204,7017,1,30,64,1,1,1,2,6,6,,,,,
6,E STELLWAGEN,2010-031909,031909,6698,18445,07,02,2010,1730,25,2111,09,023,0784,0230784,8,1,2,2,1,3,2,1,1,MA,25,1645,4670,9996,2,6,1,6,2,10,1,0,0,0,0,0,1,KITES,7,4216,7017,15,200,98,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK SW,2010-032001,032001,6614,18444,07,01,2010,1615,25,2112,01,001,0279,0010279,18,3,1,2,1,2,7,2,1,MA,25,1610,4671,9996,2,6,2,6,2,8,1,0,0,0,0,0,1,LIVELINE,3,4210,7015,7,150,65,1,2,2,2,6,6,,,,,
6,B BUOY,2010-032201,032201,7275,18444,07,01,2010,1520,25,2201,01,009,0024,0090024,15,1,1,2,1,2,1,1,1,MA,25,1200,4677,9996,2,6,1,6,4,4,1,0,0,0,0,0,1,DRIFTING,2,9998,9998,23,135,61,1,2,1,2,6,6,,,,,
6,JEFFREYS LEDGE,2010-032202,032202,7275,18444,07,01,2010,1650,25,2201,02,009,0024,0090024,15,1,1,2,1,1,2,1,1,MA,25,1645,4677,815,2,6,2,6,1,10,1,0,0,1,0,0,0,6,4,4255,7010,10,300,65,1,1,1,2,6,6,,,,,
6,STELLWAGEN BANK,2010-032203,032203,7275,18444,07,01,2010,1745,25,2201,03,009,0024,0090024,15,1,1,2,1,2,2,2,1,MA,25,1730,4677,3591,2,6,1,6,4,10,1,1,1,1,0,0,1,DRIFTING,2,4216,7017,20,100,60,1,2,2,2,6,6,,,,,
6,STELLWAGEN BANK,2010-032204,032204,7275,18444,07,01,2010,1835,25,2201,04,009,0024,0090024,15,1,1,2,1,2,1,2,1,MA,25,1830,4677,9996,2,6,12,6,6,8,0,1,0,1,0,0,1,SITE CASTING,2,4216,7017,20,150,68,1,2,1,2,6,6,,,,,
6,JEFFREYS LEDGE,2010-032205,032205,7275,18444,07,01,2010,1910,25,2201,05,009,0024,0090024,15,1,2,2,1,3,1,1,1,MA,25,1900,4676,9996,2,6,1,6,3,16,1,1,1,0,0,0,1,DRIFTING,3,4255,7010,11,150,67,1,2,1,2,6,6,,,,,
6,OFF NAUSET,2010-032301,032301,7279,18450,07,07,2010,1250,25,2207,01,001,0922,0010922,10,1,1,2,1,2,2,1,2,MA,25,1242,4678,9996,2,6,1,6,6,3,0,1,0,1,0,0,0,6,9,9998,9998,4,180,98,1,2,2,2,6,6,,,,,
6,OFF NAUSET,2010-032302,032302,7279,18450,07,07,2010,1235,25,2207,02,001,0922,0010922,10,1,1,2,1,2,2,2,1,MA,25,1230,4671,9996,2,6,3,S,5,5,0,1,0,1,0,0,0,6,4,9998,9998,5,150,98,1,2,1,2,6,6,,,,,
6,CRAB LEDGE,2010-032303,032303,7279,18450,07,07,2010,1425,25,2207,03,001,0922,0010922,10,3,1,2,1,2,2,2,1,FL,12,1405,4678,9996,2,6,1,6,2,6,0,1,0,1,0,0,0,6,2,4138,6940,8,220,65,2,2,1,2,6,6,,,,,
6,CRAB LEDGE,2010-032304,032304,7279,18450,07,07,2010,1530,25,2207,04,001,0922,0010922,10,3,1,2,1,2,2,2,1,CT,09,1515,4671,9996,2,6,2,6,4,4,0,1,0,1,0,0,0,6,3,4138,6940,5,150,98,1,2,2,2,6,6,,,,,
6,20 FATHOM FINGERS,2010-032401,032401,6555,18448,07,05,2010,1503,24,1103,01,047,0856,0470856,4,3,1,2,1,2,7,2,1,DE,10,1501,4670,1050,2,6,2,6,6,7,0,0,1,1,0,0,0,6,4,3812,7437,28,120,72,1,1,1,2,6,6,,,,,
6,20 FATHOM FINGERS,2010-032402,032402,6555,18448,07,05,2010,1506,24,1103,02,047,0856,0470856,4,3,1,2,8,8,6,2,1,MD,24,1505,4656,9996,2,6,2,6,6,8,0,1,0,1,0,0,0,6,3,3812,7437,32,200,74,1,2,1,1,6,6,,,,,
6,TWIN WRECKS,2010-032403,032403,6555,18448,07,05,2010,1512,24,1103,03,047,0856,0470856,4,3,1,2,8,8,6,2,1,DE,10,1510,4670,9996,2,6,2,6,6,5,0,1,1,1,0,0,0,6,4,3813,7443,26,160,77,1,1,1,1,6,6,,,,,
6,FINGERS,2010-032404,032404,6555,18448,07,05,2010,1543,24,1103,04,047,0856,0470856,4,3,1,2,1,2,1,2,1,DE,10,1541,4656,9996,2,6,2,6,4,6,0,0,1,1,0,0,0,6,2,3812,7437,30,140,73,2,2,1,2,6,6,,,,,
6,FINGERS,2010-032405,032405,6555,18448,07,05,2010,1552,24,1103,05,047,0856,0470856,4,3,1,2,1,2,2,2,1,MD,24,1551,4670,9996,2,6,1,6,7,5,0,0,1,1,0,0,0,6,4,3812,7437,30,166,76,1,2,1,1,6,6,,,,,
6,HAMBONE,2010-032406,032406,6555,18448,07,05,2010,1616,24,1103,06,047,0856,0470856,4,3,1,2,1,2,2,2,1,MD,24,1615,4670,9996,2,6,2,6,7,6,0,1,1,1,0,0,0,6,2,3811,7424,32,140,74,1,2,1,1,6,6,,,,,
6,FINGERS,2010-032407,032407,6555,18448,07,05,2010,1629,24,1103,07,047,0856,0470856,4,3,1,2,1,2,2,2,1,DE,10,1627,4670,1056,2,6,2,6,8,8,0,1,1,1,0,0,0,6,2,3812,7437,22,100,75,1,1,1,1,6,6,,,,,
6,HAMBONE,2010-032408,032408,6555,18448,07,05,2010,1713,24,1103,08,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1710,4670,9996,2,6,2,6,9,7,0,1,1,1,0,0,0,6,4,3811,7424,33,140,73,1,2,1,2,6,6,,,,,
6,BALTIMORE CANYON,2010-032409,032409,6555,18448,07,05,2010,1720,24,1103,09,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1718,4711,9996,2,6,1,6,8,7,0,1,0,1,0,0,0,6,3,3820,7345,60,600,72,1,2,1,2,6,6,,,,,
6,HAMBONE,2010-032501,032501,6555,18447,07,04,2010,1507,24,1107,01,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1504,4670,4711,2,6,1,6,4,7,0,0,1,1,1,0,0,6,4,3811,7424,36,180,76,1,1,1,2,6,6,,,,,
6,TWIN WRECKS,2010-032502,032502,6555,18447,07,04,2010,1511,24,1107,02,047,0856,0470856,4,3,1,2,1,2,1,2,1,DE,10,1509,4670,1050,2,6,1,6,5,7,0,0,1,1,0,0,0,6,4,3813,7443,32,160,74,1,1,1,1,6,6,,,,,
CANYON KICKOFF,MASSEYS CANYON,2010-032503,032503,6555,18447,07,04,2010,1546,24,1107,03,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1543,4670,1050,1,6300,1,6,8,6,0,1,0,1,0,0,0,6,3,3825,7420,44,140,74,1,2,1,2,6,6,,,,,
6,FINGER,2010-032504,032504,6555,18447,07,04,2010,1610,24,1107,04,047,0856,0470856,4,3,1,2,1,2,1,2,1,DE,10,1609,4670,4711,2,6,2,6,6,7,0,1,1,1,0,0,0,6,5,3811,7437,30,160,73,2,2,1,1,6,6,,,,,
CANYON KICKOFF,20 FATHOM FINGERS,2010-032505,032505,6555,18447,07,04,2010,1646,24,1107,05,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1644,4670,9996,1,6300,1,6,6,7,0,0,1,1,0,0,0,6,3,3812,7437,30,120,78,1,2,1,2,6,6,,,,,
CANYON KICKOFF,20 FATHOM FINGERS,2010-032506,032506,6555,18447,07,04,2010,1735,24,1107,06,047,0856,0470856,4,3,1,2,1,2,1,2,1,DE,10,1733,4670,4711,1,6300,1,6,9,7,0,1,1,1,0,0,0,6,3,3812,7437,30,120,78,1,2,1,2,6,6,,,,,
6,TWIN WRECKS,2010-032601,032601,6936,18447,07,04,2010,1530,24,1201,01,047,0853,0470853,3,1,2,2,1,3,1,1,2,MD,24,1430,4656,9996,2,6,2,6,7,8,0,0,1,1,0,0,0,6,6,3813,7443,20,115,74,1,2,1,2,6,6,,,,,
CANYON KICKOFF,TWIN WRECKS,2010-032602,032602,6936,18447,07,04,2010,1540,24,1201,02,047,0853,0470853,3,1,2,1,1,3,1,1,2,MD,24,1500,7777,9996,1,6300,12,6,8,6,0,1,1,1,0,0,0,6,2,3813,7443,19,120,69,1,2,1,2,6,6,,,,,
6,FINGERS,2010-032603,032603,6936,18447,07,04,2010,1600,24,1201,03,047,0853,0470853,3,1,1,2,1,2,1,1,2,MD,24,1500,4670,1050,2,6,2,6,6,8,0,1,1,1,0,0,0,6,3,3812,7437,20,120,75,1,2,1,2,6,6,,,,,
6,FINGERS,2010-032604,032604,6936,18447,07,04,2010,1610,24,1201,04,047,0853,0470853,3,1,2,2,1,3,1,1,2,MD,24,1200,4670,9996,2,6,12,6,5,5,0,0,1,1,0,0,0,6,4,3812,7437,20,120,75,1,2,1,2,6,6,,,,,
6,TWIN WRECKS,2010-032605,032605,6936,18447,07,04,2010,1630,24,1201,05,047,0853,0470853,3,1,2,1,1,3,1,1,2,MD,24,1330,4656,9996,2,6,2,6,8,4,0,0,1,1,0,0,0,6,5,3813,7443,21,100,75,1,2,1,2,6,6,,,,,
CANYON KICKOFF,MASSEYS CANYON,2010-032606,032606,6936,18447,07,04,2010,1645,24,1201,06,047,0853,0470853,3,1,1,2,1,2,1,2,1,MD,24,1620,4670,9996,1,6300,1,6,8,8,0,0,1,1,0,0,1,DRAGGING,4,3825,7420,22,90,76,1,2,2,2,6,6,,,,,
6,FINGERS,2010-032607,032607,6936,18447,07,04,2010,1715,24,1201,07,047,0853,0470853,3,1,1,2,1,2,1,2,1,MD,24,1600,4670,9996,2,6,2,6,7,6,0,0,1,1,0,0,0,6,3,3812,7437,25,140,73,1,2,1,2,6,6,,,,,
CANYON KICKOFF,WILMINGTON CANYON,2010-032608,032608,6936,18447,07,04,2010,1820,24,1201,08,047,0853,0470853,3,1,2,2,1,3,1,1,2,MD,24,1815,2171,9996,1,6300,2,6,6,7,0,1,0,1,0,0,0,6,6,3824,7327,68,2400,72,1,2,2,2,6,6,,,,,
6,GREAT GULL SHOAL,2010-032609,032609,6936,18447,07,04,2010,1900,24,1201,09,047,0853,0470853,3,1,2,1,1,3,1,1,2,MD,24,1845,3591,9996,2,6,1,6,5,4,0,0,1,0,0,1,0,6,6,9998,9998,5,70,98,1,2,1,2,6,6,,,,,
6,20 FATHOM FINGERS,2010-032701,032701,7292,18448,07,05,2010,1609,24,1203,01,047,0853,0470853,3,1,2,1,1,3,1,1,1,MD,24,1540,4677,4711,2,6,2,6,9,6,0,0,1,1,0,0,0,6,6,3812,7437,26,99998,98,1,2,1,2,6,6,,,,,
6,TWIN WRECKS,2010-032702,032702,7292,18448,07,05,2010,1630,24,1203,02,047,0853,0470853,3,1,2,1,1,3,1,1,1,MD,24,1615,4677,9996,2,6,2,6,7,8,0,1,1,1,0,0,0,6,5,3813,7443,20,115,74,2,2,1,1,6,6,,,,,
6,20 MILES OFFSH,2010-032703,032703,7292,18448,07,05,2010,1641,24,1203,03,047,0853,0470853,3,1,2,2,1,3,1,1,1,DE,10,1600,4677,9996,2,6,2,6,8,4,0,0,1,1,0,0,0,6,2,9998,9998,20,100,76,2,2,1,2,6,6,,,,,
6,TWIN WRECKS,2010-032704,032704,7292,18448,07,05,2010,1710,24,1203,04,047,0853,0470853,3,1,2,1,1,3,1,1,1,NC,37,1630,4677,1050,2,6,2,6,9,9,0,0,1,1,0,0,0,6,2,3813,7443,25,150,72,1,1,1,1,6,6,,,,,
6,20 FATHOM LINE,2010-032705,032705,7292,18448,07,05,2010,1722,24,1203,05,047,0853,0470853,3,1,2,1,1,3,1,1,1,MD,24,1715,4677,9996,2,6,2,6,10,8,0,0,1,1,0,0,0,6,6,9998,9998,30,120,75,1,2,1,1,6,6,,,,,
6,HAMBONE,2010-032706,032706,7292,18448,07,05,2010,1730,24,1203,06,047,0853,0470853,3,1,2,2,1,3,2,8,2,MD,24,1700,4677,9996,2,6,2,6,10,7,0,0,1,1,0,0,0,6,6,3811,7424,30,130,74,1,2,1,1,6,6,,,,,
6,PARKING LOT,2010-032707,032707,7292,18448,07,05,2010,1804,24,1203,07,047,0853,0470853,3,1,1,2,1,2,1,2,1,MD,24,1730,4677,4711,2,6,2,6,9,8,0,0,1,1,0,0,0,6,5,3740,7450,25,90,75,1,2,1,1,6,6,,,,,
6,TWIN WRECKS,2010-032801,032801,6447,18447,07,04,2010,1601,24,1204,01,047,0938,0470938,7,1,2,1,1,3,1,1,1,DE,10,1530,4656,4711,2,6,2,6,7,7,0,1,1,1,0,0,0,6,6,3813,7443,25,130,75,1,2,1,2,6,6,,,,,
CANYON KICKOFF,FINGERS,2010-032802,032802,6447,18447,07,04,2010,1641,24,1204,02,047,0938,0470938,7,1,2,2,1,3,1,1,1,MD,24,1630,4656,1050,1,6300,1,6,6,7,0,1,1,1,0,0,0,6,5,3700,7510,25,135,72,1,2,1,1,6,6,,,,,
CANYON KICKOFF,ROCK PILE,2010-032803,032803,6447,18447,07,04,2010,1739,24,1204,03,047,0938,0470938,7,1,1,2,1,2,7,1,1,MD,24,1730,4711,1050,1,6300,1,6,9,7,0,1,1,1,0,0,0,6,4,3739,7422,70,3000,75,1,2,1,2,6,6,,,,,
CANYON KICKOFF,ROCK PILE,2010-032804,032804,6447,18447,07,04,2010,1746,24,1204,04,047,0938,0470938,7,1,1,2,1,2,1,8,2,MD,24,1730,4711,1050,1,6300,1,6,7,7,0,1,1,1,0,0,0,6,6,3739,7422,54,540,76,1,2,1,2,6,6,,,,,
CANYON KICKOFF,POOR MANS CANYON,2010-032805,032805,6447,18447,07,04,2010,1756,24,1204,05,047,0938,0470938,7,1,1,2,1,3,1,1,1,MD,24,1745,4711,1050,1,6300,1,6,10,7,0,1,1,1,0,0,0,6,5,3752,7406,60,600,76,1,2,2,2,6,6,,,,,
6,HAMBONE,2010-032806,032806,6447,18447,07,04,2010,1811,24,1204,06,047,0938,0470938,7,1,1,2,1,2,1,2,1,MD,24,1800,2161,9996,2,6,2,6,6,7,0,0,1,1,0,0,0,6,5,3811,7424,40,180,76,1,2,1,2,6,6,,,,,
CANYON KICKOFF,WASHINGTON CANYON,2010-032807,032807,6447,18447,07,04,2010,1815,24,1204,07,047,0938,0470938,7,1,2,1,1,3,1,1,1,MD,24,1800,2161,9996,1,6300,1,6,8,7,0,1,1,1,0,0,0,6,3,3727,7427,83,6000,78,2,2,1,2,6,6,,,,,
6,SAUSAGES,2010-033001,033001,7270,18449,07,06,2010,1537,24,2107,01,047,0022,0470022,2,1,1,2,1,1,6,8,1,FL,12,1400,4678,4711,2,6,12,6,9,3,0,1,1,1,0,0,0,6,3,3759,7433,35,150,76,1,2,1,2,6,6,,,,,
6,HAMBONE,2010-033002,033002,7270,18449,07,06,2010,1610,24,2107,02,047,0022,0470022,2,1,2,1,1,3,1,2,2,MD,24,1552,4678,4711,2,6,2,6,9,7,0,1,1,1,0,0,0,6,6,3811,7424,32,130,75,1,1,1,1,6,6,,,,,
6,HAMBONE,2010-033003,033003,7270,18449,07,06,2010,1650,24,2107,03,047,0022,0470022,2,1,2,2,1,3,7,8,1,NJ,34,1630,4677,1050,2,6,2,6,10,7,0,1,1,1,0,0,0,6,5,3811,7424,33,132,76,1,1,1,1,6,6,,,,,
6,7,2010-033004,033004,7270,18449,07,06,2010,1700,24,2107,04,047,0022,0470022,2,1,1,2,1,2,7,9,1,NJ,34,1300,4678,4711,2,6,2,6,7,6,0,1,1,1,0,0,0,6,2,9997,9997,18,100,75,2,2,2,2,6,6,,,,,
6,SAUSAGES,2010-033005,033005,7270,18449,07,06,2010,1720,24,2107,05,047,0022,0470022,2,1,2,2,1,3,7,8,1,NJ,34,1711,4677,4711,2,6,12,6,4,8,0,1,1,1,0,0,0,6,5,3759,7433,35,130,75,1,1,2,2,6,6,,,,,
6,HAMBONE,2010-033006,033006,7270,18449,07,06,2010,1730,24,2107,06,047,0022,0470022,2,1,2,1,1,3,6,8,1,MD,24,1700,4677,4711,2,6,2,6,8,10,0,1,1,1,0,0,0,6,5,3811,7424,24,150,72,1,1,1,2,6,6,,,,,
6,HAMBONE,2010-033101,033101,6555,18446,07,03,2010,1515,24,1106,01,047,0856,0470856,4,3,1,2,1,2,2,2,1,DE,10,1507,4656,1050,2,6,1,6,3,5,0,0,1,1,1,0,0,6,1,3811,7424,32,140,74,1,2,1,2,6,6,,,,,
6,FINGERS,2010-033102,033102,6555,18446,07,03,2010,1536,24,1106,02,047,0856,0470856,4,3,1,2,1,2,7,2,1,MD,24,1534,4711,4670,2,6,12,6,8,6,0,0,1,1,0,0,0,6,2,3812,7437,36,120,98,1,1,2,2,6,6,,,,,
6,7,2010-033103,033103,6555,18446,07,03,2010,1601,24,1106,03,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1558,4656,1050,2,6,1,6,4,6,0,1,0,1,0,0,0,6,3,9999,9999,27,100,74,1,2,1,1,6,6,,,,,
6,JACKSPOT,2010-033104,033104,6555,18446,07,03,2010,1614,24,1106,04,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1612,4711,4641,2,6,2,6,4,2,0,1,0,1,0,0,0,6,2,3805,7445,26,120,79,1,2,1,1,6,6,,,,,
6,HAMBONE,2010-033105,033105,6555,18446,07,03,2010,1621,24,1106,05,047,0856,0470856,4,3,1,2,1,2,2,2,1,MD,24,1619,4670,1050,2,6,2,6,5,10,0,1,1,1,0,0,0,6,4,3811,7424,36,180,77,1,1,2,2,6,6,,,,,
6,POOR MANS CANYON,2010-033106,033106,6555,18446,07,03,2010,1632,24,1106,06,047,0856,0470856,4,3,1,2,1,2,2,2,1,DE,10,1629,4711,1050,2,6,2,6,7,7,0,0,1,1,0,0,0,6,3,3752,7406,68,3000,74,1,2,1,1,6,6,,,,,
6,FINGERS,2010-033107,033107,6555,18446,07,03,2010,1651,24,1106,07,047,0856,0470856,4,3,1,2,1,2,1,2,1,DE,10,1650,2181,4656,2,6,2,6,7,12,0,0,1,1,0,0,0,6,4,3812,7437,30,120,77,1,2,1,2,6,6,,,,,
6,FINGERS,2010-033108,033108,6555,18446,07,03,2010,1655,24,1106,08,047,0856,0470856,4,3,1,2,1,2,1,2,1,DE,10,1650,3551,3531,2,6,2,6,3,8,0,0,1,0,0,1,0,6,3,3812,7437,28,120,75,1,2,1,1,6,6,,,,,
6,TWIN WRECKS,2010-033109,033109,6555,18446,07,03,2010,1706,24,1106,09,047,0856,0470856,4,3,1,2,1,2,2,2,1,MD,24,1705,4670,1050,2,6,2,6,8,10,1,0,1,1,0,0,0,6,2,3813,7443,22,100,99,1,1,1,1,6,6,,,,,
CANYON KICKOFF,BALTIMORE CANYON,2010-033110,033110,6555,18446,07,03,2010,1708,24,1106,10,047,0856,0470856,4,3,1,2,1,2,1,2,1,DE,10,1705,4711,1050,1,6300,1,6,9,7,0,1,1,1,0,0,0,6,3,3820,7345,60,600,70,1,2,2,2,6,6,,,,,
6,MASSEYS CANYON,2010-033111,033111,6555,18446,07,03,2010,1713,24,1106,11,047,0856,0470856,4,3,1,2,1,3,1,2,1,MD,24,1704,4670,1050,2,6,2,6,8,9,0,0,1,1,0,0,0,6,5,3825,7420,40,120,75,1,1,1,1,6,6,,,,,
6,BALTIMORE CANYON,2010-033112,033112,6555,18446,07,03,2010,1715,24,1106,12,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1712,1050,4470,2,6,1,6,4,7,0,0,1,0,1,0,0,6,4,3820,7345,70,600,73,1,2,1,2,6,6,,,,,
6,BALTIMORE CANYON,2010-033113,033113,6555,18446,07,03,2010,1718,24,1106,13,047,0856,0470856,4,3,1,2,1,3,1,2,1,MD,24,1716,4711,1050,2,6,12,6,9,8,0,1,1,1,0,0,0,6,5,3820,7345,66,600,74,1,2,1,2,6,6,,,,,
CANYON KICKOFF,MASSEYS CANYON,2010-033114,033114,6555,18446,07,03,2010,1724,24,1106,14,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1721,4670,4711,1,6300,1,6,6,7,0,0,1,1,0,0,0,6,3,3825,7420,40,120,99,1,1,1,2,6,6,,,,,
CANYON KICKOFF,WASHINGTON CANYON,2010-033115,033115,6555,18446,07,03,2010,1726,24,1106,15,047,0856,0470856,4,3,1,2,1,2,1,2,1,MD,24,1724,4711,1050,1,6300,1,6,10,7,0,0,1,1,0,0,0,6,2,3725,7425,50,200,74,1,2,2,2,6,6,,,,,
