tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
3752,34,NJ,OCMTC SHARK TOURNAMENT,04,6,6,LEMKES CANYON,7509,34,1910,1102,1063,2,1,1,2,2,1,1830,3551,9996,1,1,4,7,0,1,0,0,1,0,0,0,5,3903,7340,40,160,66,1,2,1,NJJN1102.pdf,00146518.tif,2020,0,1,0,REVISED,06,20,22086,008304,0083,0011063,001,5,106,0,,Y,2,2020-008304
6,34,NJ,6,01,6,6,TRIPLE WRECKS,6013,34,1400,1103,1808,6,1,1,2,2,6,1300,4677,9996,2,2,6,5,0,1,1,1,0,0,0,0,5,3935,7255,70,150,66,1,2,1,NJJN1103.pdf,00146523.tif,2020,0,1,0,ORIGINAL,06,20,22086,008401,0084,0251808,025,5,285,0,,N,2,2020-008401
6,34,NJ,6,02,6,6,GLORY HOLE,6013,34,1600,1103,1005,6,1,1,2,2,1,1500,4677,9996,2,2,4,5,0,1,1,1,0,0,0,0,3,3955,7315,40,250,66,1,2,1,NJJN1103.pdf,00146525.tif,2020,0,0,0,ORIGINAL,06,20,22086,008402,0084,0251005,025,5,284,0,,Y,2,2020-008402
6,34,NJ,6,03,6,6,REZOR LITTLE ITALY,6013,34,1800,1103,9125,6,1,1,2,2,1,1600,4677,9996,2,2,9,8,0,1,1,1,0,0,0,0,3,3945,7325,35,120,66,1,1,1,NJJN1103.pdf,00146527.tif,2020,0,0,0,ORIGINAL,06,20,22086,008403,0084,0259125,025,5,283,0,,Y,2,2020-008403
,34,NJ,MANASQUAN RIVER MARLIN TUNA,04,PURPLE SQUID BARS,6,TRIPLE WRECKS,6013,34,1830,1103,9005,6,1,1,2,2,1,1630,4677,9996,1,23,7,6,0,1,1,1,0,0,0,0,7,3935,7255,65,190,65,1,2,1,NJJN1103.pdf,00146529.tif,2020,0,1,0,ORIGINAL,06,20,22086,008404,0084,0259005,025,5,1,1,tcode;,Y,2,2020-008404
6,37,NC,6,01,6,6,BALTIMORE CANYON,7785,34,1515,1104,0900,3,1,1,2,2,2,1400,4711,4691,2,2,12,5,0,1,0,1,0,0,0,0,5,3820,7345,60,500,71,1,1,1,NJJN1104.pdf,00146534.tif,2020,0,0,0,REVISED,06,20,22086,008501,0085,0090900,009,5,289,0,,Y,2,2020-008501
6,34,NJ,6,02,6,6,BALTIMORE CANYON,7785,34,1705,1104,0900,3,1,2,2,3,2,1600,4711,4691,2,2,6,8,0,0,1,1,0,0,0,0,5,3820,7345,75,1500,64,1,2,1,NJJN1104.pdf,00146536.tif,2020,0,0,0,ORIGINAL,06,20,22086,008502,0085,0090900,009,5,286,0,,N,2,2020-008502
6,34,NJ,6,03,6,6,POOR MANS CANYON,7785,34,1716,1104,0900,3,1,1,2,2,1,1640,4711,4691,2,12,6,12,0,1,1,1,0,0,0,0,6,3752,7406,50,1300,65,1,2,1,NJJN1104.pdf,00146538.tif,2020,0,0,0,ORIGINAL,06,20,22086,008503,0085,0090900,009,5,288,0,,Y,2,2020-008503
,34,NJ,CMMTC CANYON KICKOFF,04,6,6,WILMINGTON CANYON,7785,34,1744,1104,0385,3,1,2,2,3,1,1700,4711,4691,1,12,7,5,0,1,1,1,0,0,0,0,4,3824,7327,72,600,69,1,2,1,NJJN1104.pdf,00146540.tif,2020,0,0,0,ORIGINAL,06,20,22086,008504,0085,0090385,009,5,2,1,tcode;,Y,2,2020-008504
3001,34,NJ,MID-ATLANTIC TUNA TOURNAMENT,05,6,6,POOR MANS CANYON,7785,34,1811,1104,0900,3,1,2,2,3,1,1600,4711,4691,1,2,10,20,0,1,1,1,0,0,0,0,6,3752,7406,60,1100,70,1,2,1,NJJN1104.pdf,00146542.tif,2020,0,1,0,ORIGINAL,06,20,22086,008505,0085,0090900,009,5,80,0,,Y,1,2020-008505
,34,NJ,CMMTC CANYON KICKOFF,06,6,6,BALTIMORE CANYON,7785,34,1815,1104,0900,3,1,1,2,2,6,1715,4711,4691,1,2,7,8,0,0,1,1,0,0,0,0,4,3820,7345,70,1000,65,1,1,1,NJJN1104.pdf,00146544.tif,2020,0,0,0,ORIGINAL,06,20,22086,008506,0085,0090900,009,5,4,1,tcode;,Y,2,2020-008506
,34,NJ,CMMTC CANYON KICKOFF,07,6,6,BALTIMORE CANYON,7785,34,1936,1104,0900,3,1,1,2,2,1,1900,4711,4691,1,2,7,8,0,1,1,1,0,0,0,0,4,3820,7345,60,3000,65,1,2,1,NJJN1104.pdf,00146546.tif,2020,0,0,0,ORIGINAL,06,20,22086,008507,0085,0090900,009,5,3,1,tcode;,Y,2,2020-008507
6,12,FL,6,08,6,6,BALTIMORE CANYON,7785,34,1943,1104,0900,3,1,1,2,2,2,1830,4711,2161,2,2,6,12,0,1,0,1,0,0,0,0,4,3820,7345,65,1200,65,1,1,2,NJJN1104.pdf,00146548.tif,2020,1,1,0,ORIGINAL,06,20,22086,008508,0085,0090900,009,5,287,0,,N,2,2020-008508
6,34,NJ,6,01,6,6,BALTIMORE CANYON,7785,34,1615,1107,1672,11,1,1,2,2,2,1515,4711,4691,2,2,5,7,0,1,1,1,0,0,0,0,3,3820,7345,72,1000,68,1,2,1,NJJN1107.pdf,00146552.tif,2020,0,0,0,ORIGINAL,06,21,22087,008601,0086,0091672,009,5,294,0,,Y,1,2020-008601
6,34,NJ,6,01,6,6,POOR MANS CANYON,6416,34,1345,1202,0279,10,1,2,1,3,6,930,4691,4711,2,2,10,16,0,1,1,1,0,0,0,0,6,3752,7406,96,600,70,1,1,1,NJJN1202.pdf,00146557.tif,2020,0,1,1,ORIGINAL,06,20,22086,008701,0087,0290279,029,5,297,1,Q15;,Y,2,2020-008701
6,34,NJ,6,02,6,6,BALTIMORE CANYON,6416,34,1420,1202,0894,10,1,1,2,3,2,1245,4711,4691,2,2,10,16,0,1,1,1,0,0,0,0,6,3820,7345,124,800,68,1,2,1,NJJN1202.pdf,00146559.tif,2020,0,1,0,ORIGINAL,06,20,22086,008702,0087,0290894,029,5,298,1,Q25;,Y,2,2020-008702
6,34,NJ,6,03,6,6,HENDRICKSON CANYON,6416,34,1610,1202,0894,10,1,1,2,3,1,1500,4691,4711,2,2,9,10,0,1,1,1,0,0,0,0,4,3907,7231,100,4000,68,1,2,1,NJJN1202.pdf,00146561.tif,2020,0,0,0,ORIGINAL,06,20,22086,008703,0087,0290894,029,5,299,0,,Y,2,2020-008703
6,34,NJ,6,04,6,6,BALTIMORE CANYON,6416,34,1635,1202,0894,10,1,2,1,3,1,1600,4691,4711,2,2,10,14,0,1,1,1,0,0,0,0,5,3820,7345,118,2500,68,1,2,1,NJJN1202.pdf,00146563.tif,2020,0,0,0,ORIGINAL,06,20,22086,008704,0087,0290894,029,5,296,1,Q25;,Y,1,2020-008704
6,36,NY,6,01,6,6,THE DIP,7727,36,1450,1107,0169,3,1,1,2,3,1,1315,4691,9996,2,2,8,21,0,1,1,1,0,0,0,0,4,3955,7144,70,800,64,1,2,1,NYJN1107.pdf,00146575.tif,2020,0,0,0,ORIGINAL,06,20,22086,009101,0091,1030169,103,4,324,0,,Y,1,2020-009101
6,36,NY,6,02,6,6,COIMBRA WRECK,7727,36,1510,1107,0169,3,1,1,2,2,1,1430,4672,9996,2,2,7,6,0,1,1,1,0,0,0,0,2,4024,7222,40,210,65,1,2,1,NYJN1107.pdf,00146577.tif,2020,1,0,0,ORIGINAL,06,20,22086,009102,0091,1030169,103,4,325,0,,Y,2,2020-009102
6,36,NY,6,03,6,6,SE SHINNECOCK,7727,36,1550,1107,0175,3,1,1,2,3,7,1345,3591,9996,2,1,3,6,0,1,0,0,1,0,0,0,3,9998,9998,12,120,64,1,2,1,NYJN1107.pdf,00146579.tif,2020,0,1,0,ORIGINAL,06,20,22086,009103,0091,1030175,103,4,322,0,,N,2,2020-009103
6,36,NY,6,04,6,6,COIMBRA WRECK,7727,36,1610,1107,0175,3,1,1,2,2,1,1500,4672,9996,2,2,5,5,0,1,1,1,0,0,0,0,7,4024,7222,30,180,63,1,2,1,NYJN1107.pdf,00146581.tif,2020,0,0,0,ORIGINAL,06,20,22086,009104,0091,1030175,103,4,326,0,,Y,2,2020-009104
6,36,NY,6,05,6,6,S SHINNECOCK,7727,36,1730,1107,0175,3,1,1,2,2,1,1715,3591,9996,2,1,6,8,0,1,0,0,1,0,0,0,4,9998,9998,28,180,64,1,2,1,NYJN1107.pdf,00146583.tif,2020,0,1,0,ORIGINAL,06,20,22086,009105,0091,1030175,103,4,323,0,,Y,2,2020-009105
6,36,NY,6,01,6,6,DIP,7684,36,1430,2101,0037,5,1,1,2,2,2,1425,4656,9996,2,2,9,12,0,0,1,1,0,0,0,0,6,3955,7144,72,292,64,1,2,2,NYJN2101.pdf,00146588.tif,2020,0,0,0,ORIGINAL,06,19,22085,009201,0092,1030037,103,4,336,0,,Y,2,2020-009201
6,36,NY,6,02,6,6,COIMBRA WRECK,7684,36,1606,2101,0133,5,1,2,1,3,2,1545,4656,9996,2,2,6,4,0,0,1,1,0,0,0,0,4,4024,7222,45,200,64,1,2,1,NYJN2101.pdf,00146589.tif,2020,0,1,0,ORIGINAL,06,19,22085,009202,0092,1030133,103,4,338,0,,N,1,2020-009202
6,36,NY,6,03,6,6,COIMBRA WRECK,7684,36,1620,2101,0133,5,1,1,2,2,2,1545,4656,9996,2,2,6,4,0,0,1,1,0,0,0,0,6,4024,7222,45,200,65,1,2,1,NYJN2101.pdf,00146591.tif,2020,0,0,0,ORIGINAL,06,19,22085,009203,0092,1030133,103,4,339,0,,N,1,2020-009203
6,09,CT,6,04,6,6,BUTTERFISH HOLE,7684,36,1750,2101,0123,5,1,2,1,2,1,1700,4656,9996,2,2,6,8,0,0,1,1,0,0,0,0,6,4050,7135,20,165,63,1,2,1,NYJN2101.pdf,00146593.tif,2020,0,1,0,ORIGINAL,06,19,22085,009204,0092,1030123,103,4,337,0,,N,2,2020-009204
6,51,VA,6,01,6,6,7,7661,51,1630,1102,0438,9,3,1,2,2,1,1627,4711,4641,2,2,9,7,0,1,1,1,0,0,0,0,3,9998,9998,70,1500,65,1,2,1,VAJN1102.pdf,00146597.tif,2020,0,1,0,ORIGINAL,06,21,22087,009301,0093,8100438,810,7,358,0,,Y,1,2020-009301
6,51,VA,6,02,6,6,TRIPLE ZEROS,7661,51,1654,1102,0438,9,3,2,2,3,1,1621,4711,9996,2,2,7,8,0,1,1,1,0,0,0,0,4,3615,7450,85,600,68,1,1,2,VAJN1102.pdf,00146599.tif,2020,0,0,0,ORIGINAL,06,21,22087,009302,0093,8100438,810,7,359,0,,Y,2,2020-009302
6,51,VA,6,03,6,DEEP DROP,NORFOLK CANYON,7661,51,1834,1102,0438,9,3,1,2,2,1,1800,4656,1050,2,12,11,14,0,1,0,1,0,0,0,1,6,3705,7435,90,3600,70,1,2,1,VAJN1102.pdf,00146600.tif,2020,0,0,0,ORIGINAL,06,21,22087,009303,0093,8100438,810,7,360,0,,Y,2,2020-009303
6,51,VA,6,01,6,6,WASHINGTON CANYON,7652,51,1800,1107,0025,7,3,1,2,2,6,1755,4711,9996,2,2,8,9,0,0,1,1,0,0,0,0,5,3727,7427,65,300,70,2,2,1,VAJN1107.pdf,00146606.tif,2020,0,0,0,ORIGINAL,06,20,22086,009501,0095,0010025,001,7,366,0,,Y,2,2020-009501
6,51,VA,6,02,6,6,WASHINGTON CANYON,7652,51,1805,1107,0025,7,3,1,2,2,6,1800,4711,4691,2,12,13,10,0,1,1,1,0,0,0,0,5,3727,7427,56,1150,72,1,2,1,VAJN1107.pdf,00146608.tif,2020,0,0,0,ORIGINAL,06,20,22086,009502,0095,0010025,001,7,365,0,,Y,2,2020-009502
6,51,VA,6,01,6,6,TRIPLE ZEROS,7688,51,1820,1201,0265,2,1,1,2,2,1,1805,4711,4656,2,2,8,7,0,1,0,1,0,0,0,0,6,3615,7450,45,1200,68,1,1,1,VAJN1201.pdf,00146612.tif,2020,0,0,0,ORIGINAL,06,20,22086,009601,0096,8100265,810,7,368,0,,Y,1,2020-009601
6,51,VA,6,01,6,6,150 LINE,7688,51,1550,2106,0091,1,1,1,2,2,1,1500,4711,4656,2,2,12,6,0,1,0,1,0,0,0,0,4,9998,9998,60,4500,71,1,2,1,VAJN2106.pdf,00146616.tif,2020,0,0,0,ORIGINAL,06,19,22085,009701,0097,8100091,810,7,393,0,,Y,1,2020-009701
6,51,VA,6,02,6,6,900 LINE,7688,51,1600,2106,0091,1,1,1,2,2,1,1540,4711,1050,2,2,10,7,0,1,0,1,0,0,0,0,5,9998,9998,65,600,71,2,1,1,VAJN2106.pdf,00146618.tif,2020,0,0,0,ORIGINAL,06,19,22085,009702,0097,8100091,810,7,392,0,,Y,1,2020-009702
6,51,VA,6,03,6,6,CIGAR,7688,51,1715,2106,0002,1,1,2,1,3,1,1645,4711,1050,2,2,10,7,0,1,0,1,0,0,0,0,6,3630,7450,70,2400,70,2,2,1,VAJN2106.pdf,00146620.tif,2020,0,0,0,ORIGINAL,06,19,22085,009703,0097,8100002,810,7,390,0,,Y,1,2020-009703
6,51,VA,6,04,6,6,TRIPLE ZEROS,7688,51,1720,2106,0002,1,1,2,1,3,1,1700,4711,4656,2,2,12,6,0,1,0,1,0,0,0,0,6,3615,7450,60,1500,73,1,2,1,VAJN2106.pdf,00146622.tif,2020,0,0,0,ORIGINAL,06,19,22085,009704,0097,8100002,810,7,388,0,,Y,2,2020-009704
6,51,VA,6,05,6,6,100 LINE,7688,51,1800,2106,0091,1,1,1,2,2,1,1715,4711,2171,2,2,8,8,0,1,0,1,0,0,0,0,6,9998,9998,62,600,69,2,1,1,VAJN2106.pdf,00146624.tif,2020,0,0,0,ORIGINAL,06,19,22085,009705,0097,8100091,810,7,389,0,,Y,1,2020-009705
6,51,VA,6,06,6,6,215 TO 170 LINE,7688,51,1815,2106,0002,1,1,2,1,3,1,1750,4711,1050,2,2,7,7,0,1,0,1,0,0,0,0,6,9998,9998,62,3000,70,2,2,1,VAJN2106.pdf,00146626.tif,2020,0,0,0,ORIGINAL,06,19,22085,009706,0097,8100002,810,7,387,0,,Y,1,2020-009706
6,51,VA,6,07,6,6,SE OF INLET,7688,51,1830,2106,0002,1,1,1,2,2,1,1820,4711,4656,2,2,8,6,0,1,0,1,0,0,0,0,5,9998,9998,66,3000,74,2,2,1,VAJN2106.pdf,00146628.tif,2020,0,0,0,ORIGINAL,06,19,22085,009707,0097,8100002,810,7,391,0,,Y,1,2020-009707
6,24,MD,6,01,6,6,POOR MANS CANYON,7652,51,1650,2107,0039,8,3,1,2,2,1,1635,4711,4691,2,2,9,7,0,1,1,1,0,0,0,0,4,3752,7406,60,615,68,1,2,2,VAJN2107.pdf,00146632.tif,2020,0,0,0,ORIGINAL,06,19,22085,009801,0098,0010039,001,7,394,0,,Y,2,2020-009801
,51,VA,FSA OFFSHORE,02,6,6,POOR MANS CANYON,7652,51,1705,2107,0039,8,1,1,2,2,7,1620,1050,4711,1,2,11,8,0,1,1,1,0,0,0,0,4,3752,7406,65,575,68,1,2,1,VAJN2107.pdf,00146633.tif,2020,0,1,0,ORIGINAL,06,19,22085,009802,0098,0010039,001,7,5,1,tcode;,Y,2,2020-009802
,51,VA,FSA OFFSHORE,03,6,6,POOR MANS CANYON,7652,51,1715,2107,0039,8,1,1,2,1,7,1645,4711,1050,1,2,11,8,0,0,1,1,0,0,0,0,3,3752,7406,60,450,68,1,2,1,VAJN2107.pdf,00146635.tif,2020,1,1,0,ORIGINAL,06,19,22085,009803,0098,0010039,001,7,6,1,tcode;,Y,2,2020-009803
,24,MD,FSA OFFSHORE,04,6,6,WASHINGTON CANYON,7652,51,1745,2107,0039,8,1,1,2,2,1,1730,4711,1050,1,2,13,8,0,1,1,1,0,0,0,0,4,3727,7427,60,600,68,1,2,1,VAJN2107.pdf,00146637.tif,2020,0,0,0,ORIGINAL,06,19,22085,009804,0098,0010039,001,7,7,1,tcode;,Y,2,2020-009804
6,51,VA,6,01,6,6,130 LINE,6633,51,1615,2205,0088,3,1,1,2,2,1,1605,4711,7777,2,2,11,7,0,1,1,1,0,0,0,0,6,9998,9998,65,600,69,1,2,2,VAJN2205.pdf,00146641.tif,2020,0,0,0,ORIGINAL,06,19,22085,009901,0099,8100088,810,7,405,0,,Y,2,2020-009901
6,51,VA,6,02,6,6,100 LINE,6633,51,1745,2205,0088,3,1,2,1,3,1,1715,4711,9996,2,1,10,8,0,1,1,1,0,0,0,0,6,9998,9998,40,300,70,1,2,1,VAJN2205.pdf,00146642.tif,2020,0,0,0,ORIGINAL,06,19,22085,009902,0099,8100088,810,7,406,0,,Y,1,2020-009902
6,51,VA,6,03,6,6,CIGAR,6633,51,1755,2205,0088,3,1,2,1,3,1,1730,4711,9996,2,2,10,8,0,1,0,1,0,0,0,0,4,3630,7450,65,1200,74,1,1,1,VAJN2205.pdf,00146644.tif,2020,0,0,0,ORIGINAL,06,19,22085,009903,0099,8100088,810,7,404,0,,Y,1,2020-009903
6,37,NC,6,04,6,6,100 LINE,6633,51,1805,2205,0088,3,1,2,1,3,1,1735,4711,9996,2,2,10,7,0,1,0,1,0,0,0,0,6,9998,9998,65,2400,70,1,2,1,VAJN2205.pdf,00146646.tif,2020,0,0,0,ORIGINAL,06,19,22085,009904,0099,8100088,810,7,408,0,,Y,2,2020-009904
6,51,VA,6,05,6,6,050 LINE,6633,51,1840,2205,0088,3,1,2,2,3,1,1815,4711,9996,2,2,9,7,0,1,1,1,0,0,0,0,3,9998,9998,65,4200,70,1,2,1,VAJN2205.pdf,00146648.tif,2020,0,0,0,ORIGINAL,06,19,22085,009905,0099,8100088,810,7,407,0,,Y,1,2020-009905
6,24,MD,6,01,6,6,WASHINGTON CANYON,6936,24,1620,2203,0853,3,1,2,1,3,1,1600,4711,4691,2,2,12,8,0,1,1,1,0,0,0,0,6,3727,7427,62,840,71,1,2,1,MDJN2203.pdf,00146656.tif,2020,0,0,0,ORIGINAL,06,23,22089,010201,0102,0470853,047,6,260,0,,Y,2,2020-010201
6,24,MD,6,02,6,6,WASHINGTON CANYON,6936,24,1700,2203,0853,3,1,2,1,3,1,1645,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3727,7427,55,240,68,1,1,1,MDJN2203.pdf,00146658.tif,2020,0,0,0,ORIGINAL,06,23,22089,010202,0102,0470853,047,6,259,0,,Y,2,2020-010202
6,24,MD,6,03,6,6,JACKSPOT,6936,24,1740,2203,0853,3,1,2,1,3,1,1650,3591,9996,2,1,4,7,0,1,0,0,1,0,0,0,4,3805,7445,25,120,71,1,2,1,MDJN2203.pdf,00146660.tif,2020,0,0,0,ORIGINAL,06,23,22089,010203,0102,0470853,047,6,258,0,,Y,2,2020-010203
6,34,NJ,6,01,6,6,BALTIMORE CANYON,7509,34,1650,2213,1131,11,1,1,2,2,6,1600,4656,9996,2,2,6,12,0,1,1,1,0,1,0,0,4,3820,7345,86,1000,69,1,2,1,NJJN2213.pdf,00146665.tif,2020,0,0,0,ORIGINAL,06,23,22089,010301,0103,0091131,009,5,314,0,,N,1,2020-010301
6,12,FL,6,02,6,6,POOR MANS CANYON,7509,34,1805,2213,1131,11,1,1,2,2,6,1730,4656,9996,2,1,5,6,0,1,0,1,0,0,0,0,4,3752,7406,85,3000,72,1,2,1,NJJN2213.pdf,00146667.tif,2020,0,1,0,ORIGINAL,06,23,22089,010302,0103,0091131,009,5,315,0,,N,1,2020-010302
6,36,NY,6,01,6,6,BLOCK CANYON,7684,36,1514,2207,0133,5,1,2,2,3,1,1415,4711,4691,2,2,7,18,0,0,1,1,0,0,0,0,4,3950,7114,75,1800,67,2,2,1,NYJN2207.pdf,00146672.tif,2020,1,1,0,ORIGINAL,06,23,22089,010401,0104,1030133,103,4,350,0,,Y,2,2020-010401
6,34,NJ,6,01,6,6,LITTLE ITALY,6416,34,1510,2208,0279,10,1,2,1,3,1,1430,4677,9996,2,2,6,8,0,0,1,1,0,0,0,0,6,4001,7341,15,97,70,2,1,1,NJJN2208.pdf,00146682.tif,2020,0,0,0,ORIGINAL,06,24,22090,010701,0107,0290279,029,5,313,0,,Y,2,2020-010701
6,51,VA,6,01,6,6,TRIPLE ZEROS,7688,51,1745,2204,0091,1,1,2,1,3,1,1735,4711,4656,2,2,8,8,0,1,0,1,0,0,0,0,6,3615,7450,65,360,68,1,2,2,VAJN2204.pdf,00146692.tif,2020,0,0,0,ORIGINAL,06,24,22090,011001,0110,8100091,810,7,402,0,,Y,2,2020-011001
6,51,VA,6,02,6,6,TRIPLE ZEROS,7688,51,1805,2204,0002,1,1,2,1,3,1,1750,4711,4656,2,2,12,6,0,1,0,1,0,0,0,0,6,3615,7450,60,300,70,1,2,1,VAJN2204.pdf,00146693.tif,2020,0,0,0,ORIGINAL,06,24,22090,011002,0110,8100002,810,7,403,0,,Y,1,2020-011002
6,51,VA,6,01,6,6,500 LINE,7688,51,1650,2206,0002,1,1,2,1,3,1,1640,4711,4656,2,2,9,6,0,1,0,1,0,0,0,0,6,9998,9998,73,1200,70,1,2,1,VAJN2206.pdf,00146697.tif,2020,0,0,0,ORIGINAL,06,22,22088,011101,0111,8100002,810,7,410,0,,Y,2,2020-011101
6,51,VA,6,02,6,6,NORFOLK CANYON,7688,51,1730,2206,0002,1,1,2,1,3,1,1700,4711,4656,2,2,10,7,0,1,0,1,0,0,0,0,13,3705,7435,62,600,71,2,2,1,VAJN2206.pdf,00146699.tif,2020,0,0,0,ORIGINAL,06,22,22088,011102,0111,8100002,810,7,411,1,Q23;,Y,1,2020-011102
6,51,VA,6,03,6,6,NORFOLK CANYON,7688,51,1820,2206,0091,1,1,2,1,3,1,1800,4711,4656,2,2,8,8,0,1,0,1,0,0,0,0,4,3705,7435,72,360,72,2,2,1,VAJN2206.pdf,00146701.tif,2020,1,0,0,ORIGINAL,06,22,22088,011103,0111,8100091,810,7,409,0,,Y,2,2020-011103
6,51,VA,6,04,6,6,NORFOLK CANYON,7688,51,1845,2206,0091,1,1,1,2,2,1,1835,4711,1050,2,2,10,8,0,1,0,1,0,0,0,0,4,3705,7435,60,450,72,1,2,1,VAJN2206.pdf,00146703.tif,2020,0,0,0,ORIGINAL,06,22,22088,011104,0111,8100091,810,7,412,0,,Y,1,2020-011104
6,25,MA,6,01,6,DRIFTING,STELLWAGEN BANK SE,7764,25,1615,2108,0784,8,1,2,1,3,1,1615,4671,4811,2,2,3,6,1,0,0,1,0,0,0,1,6,4210,7015,10,120,65,2,2,1,MAJN2108.pdf,00146707.tif,2020,1,0,0,ORIGINAL,06,25,22091,011201,0112,0230784,023,2,275,0,,N,2,2020-011201
6,25,MA,6,02,6,6,STELLWAGEN BANK SE,7764,25,1858,2108,0217,8,3,1,2,2,2,1852,4671,9996,2,1,2,3,1,0,0,0,0,0,1,0,3,4210,7015,16,104,99,1,2,2,MAJN2108.pdf,00146709.tif,2020,0,0,0,ORIGINAL,06,25,22091,011202,0112,0230217,023,2,274,0,,Y,2,2020-011202
6,34,NJ,6,01,6,6,LITTLE ITALY,6416,34,1456,2203,1050,6,1,1,2,2,1,1400,4677,4681,2,2,5,5,0,0,1,1,0,0,0,0,3,4005,7338,18,130,71,1,2,1,NJJN2203.pdf,00146739.tif,2020,0,0,0,ORIGINAL,06,25,22091,011501,0115,0251050,025,5,309,0,,Y,2,2020-011501
3312,34,NJ,MRMTC CLUB BFT TOURNAMENT,02,6,6,TEXAS TOWER,6416,34,1542,2203,9125,6,1,1,2,3,2,1505,4678,9996,1,2,7,6,0,1,1,1,0,0,0,0,3,3950,7240,65,215,66,1,2,1,NJJN2203.pdf,00146741.tif,2020,0,0,0,ORIGINAL,06,25,22091,011502,0115,0259125,025,5,88,0,,N,1,2020-011502
6,34,NJ,6,03,6,6,ATLANTIC PRINCESS,6416,34,1635,2203,9239,6,1,1,2,2,1,1600,4677,9996,2,2,8,10,0,1,1,1,0,0,0,0,5,3949,7311,46,173,68,1,1,1,NJJN2203.pdf,00146743.tif,2020,0,0,0,ORIGINAL,06,25,22091,011503,0115,0259239,025,5,310,0,,Y,1,2020-011503
6,34,NJ,6,04,6,6,TRIPLE WRECKS,6416,34,1712,2203,9239,6,1,1,2,2,1,1610,4677,9996,2,2,5,6,0,0,1,1,0,0,0,0,3,3936,7301,60,210,66,1,2,1,NJJN2203.pdf,00146745.tif,2020,0,0,0,ORIGINAL,06,25,22091,011504,0115,0259239,025,5,311,0,,Y,2,2020-011504
6,36,NY,6,01,6,JIGGING,COIMBRA WRECK,7519,36,1730,2205,0133,5,1,1,2,2,6,1200,4677,4678,2,2,2,4,0,1,1,1,0,0,0,1,2,4024,7222,20,180,62,1,2,1,NYJN2205.pdf,00146717.tif,2020,0,0,0,ORIGINAL,06,18,22084,011601,0116,1030133,103,4,349,1,Q15;,Y,2,2020-011601
6,10,DE,6,01,6,6,POOR MANS CANYON,6783,10,1618,2102,1599,2,1,1,2,2,1,1600,4711,9996,2,2,9,10,0,1,1,1,0,0,0,0,4,3752,7406,68,500,70,1,2,1,DEJN2102.pdf,00146721.tif,2020,0,0,0,ORIGINAL,06,26,22092,011701,0117,0051599,005,6,171,0,,Y,1,2020-011701
6,10,DE,6,02,6,6,BALTIMORE CANYON,6783,10,1700,2102,1599,2,1,2,1,3,1,1640,4711,9996,2,2,8,7,0,1,1,1,0,0,0,0,6,3814,7350,65,600,69,1,2,1,DEJN2102.pdf,00146723.tif,2020,0,0,0,ORIGINAL,06,26,22092,011702,0117,0051599,005,6,169,0,,Y,1,2020-011702
6,10,DE,6,03,6,6,SPENCER CANYON,6783,10,1710,2102,1599,2,1,2,1,3,1,1700,4656,9996,2,2,9,7,0,1,1,1,0,0,0,0,6,3837,7312,99,500,69,1,2,1,DEJN2102.pdf,00146725.tif,2020,0,0,0,ORIGINAL,06,26,22092,011703,0117,0051599,005,6,167,0,,Y,2,2020-011703
6,10,DE,6,04,6,6,BALTIMORE CANYON,6783,10,1736,2102,1599,2,1,1,2,3,1,1730,4656,9996,2,2,13,6,0,1,1,1,0,0,0,0,4,3714,7350,70,660,69,1,2,1,DEJN2102.pdf,00146727.tif,2020,0,1,0,ORIGINAL,06,26,22092,011704,0117,0051599,005,6,174,0,,Y,1,2020-011704
6,10,DE,6,05,6,6,BALTIMORE CANYON,6783,10,1745,2102,1599,2,1,2,1,3,1,1723,4711,9996,2,2,14,8,0,1,1,1,0,0,0,0,8,3806,7349,75,1000,69,2,1,1,DEJN2102.pdf,00146729.tif,2020,0,0,0,ORIGINAL,06,26,22092,011705,0117,0051599,005,6,168,1,Q19;,Y,1,2020-011705
6,10,DE,6,06,6,6,BALTIMORE CANYON,6783,10,1825,2102,1599,2,3,1,2,2,1,1810,4711,9996,2,2,8,10,0,1,1,1,0,0,0,0,4,3814,7350,73,600,68,1,2,1,DEJN2102.pdf,00146731.tif,2020,0,0,0,ORIGINAL,06,26,22092,011706,0117,0051599,005,6,170,0,,Y,2,2020-011706
6,10,DE,6,07,6,6,POOR MANS CANYON,6783,10,1839,2102,0017,2,1,1,2,2,1,1800,4656,9996,2,12,9,4,0,1,1,1,0,0,0,0,4,3752,7406,50,600,69,1,2,1,DEJN2102.pdf,00146733.tif,2020,0,1,0,ORIGINAL,06,26,22092,011707,0117,0050017,005,6,172,0,,Y,2,2020-011707
