tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
135802,6,12,FL,6,02,6,6,BALTIMORE CANYON,6447,24,1614,2101,1493,5,1,2,1,3,1,1600,2161,1050,2,1,6,8,0,1,0,1,0,0,0,0,6,3814,7350,60,1200,83,2,2,1,MDSE2101.pdf,00128554.tif,2018,0,1,0,ORIGINAL,09,04,21431,1358,0471493,047,6,270,0,,N,2,,2018-135802
135803,6,10,DE,6,03,6,BAILING,POOR MANS CANYON,6447,24,1638,2101,1493,5,1,1,2,2,7,1630,1050,9996,2,2,4,7,0,1,1,1,0,0,0,1,2,3752,7406,70,1400,79,2,2,1,MDSE2101.pdf,00128556.tif,2018,1,1,0,ORIGINAL,09,04,21431,1358,0471493,047,6,273,0,,Y,2,,2018-135803
135804,6,24,MD,6,04,6,6,BALTIMORE CANYON,6447,24,1809,2101,1493,5,1,2,1,3,1,1800,2161,1050,2,1,6,8,0,1,0,1,0,0,0,0,4,3806,7349,65,3000,82,1,2,1,MDSE2101.pdf,00128558.tif,2018,0,0,0,ORIGINAL,09,04,21431,1358,0471493,047,6,271,0,,Y,2,,2018-135804
135805,6,24,MD,6,05,6,6,WASHINGTON CANYON,6447,24,1824,2101,1493,5,1,1,2,2,1,1815,2161,9996,2,1,4,8,0,1,0,1,0,0,0,0,4,3727,7427,63,1200,82,1,1,1,MDSE2101.pdf,00128560.tif,2018,0,0,0,ORIGINAL,09,04,21431,1358,0471493,047,6,272,0,,Y,2,,2018-135805
135901,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7737,33,1625,1102,1970,1,4,2,2,3,1,1500,4671,9996,2,2,3,8,1,0,0,0,0,0,1,0,3,4255,7010,18,180,98,1,2,1,NHSE1102.pdf,00128565.tif,2018,0,0,0,ORIGINAL,09,03,21430,1359,0151970,015,1,443,0,,Y,2,,2018-135901
135902,6,33,NH,6,02,6,6,SW HUMP,7737,33,1645,1102,0003,1,1,1,2,1,1,1640,4679,4671,2,2,2,4,1,0,0,0,0,0,1,0,4,4252,7033,7,250,98,1,2,1,NHSE1102.pdf,00128567.tif,2018,0,0,0,ORIGINAL,09,03,21430,1359,0150003,015,1,444,0,,Y,2,,2018-135902
136001,6,33,NH,6,01,6,6,OLD SCANTUM,7739,33,1700,1104,0003,1,1,2,1,3,1,1700,4671,9996,2,2,2,6,1,0,0,0,0,0,1,0,4,4250,7025,13,180,69,1,2,1,NHSE1104.pdf,00128572.tif,2018,0,0,0,ORIGINAL,09,01,21428,1360,0150003,015,1,458,0,,Y,2,,2018-136001
136002,6,33,NH,6,02,6,6,OLD SCANTUM,7739,33,1630,1104,0003,1,1,1,2,3,6,1630,4671,9996,2,2,2,7,1,0,0,0,0,0,1,0,3,4250,7025,13,180,69,1,2,1,NHSE1104.pdf,00128574.tif,2018,0,1,1,ORIGINAL,09,01,21428,1360,0150003,015,1,457,0,,Y,1,,2018-136002
136003,6,33,NH,6,03,6,6,ISLES OF SHOALS,7739,33,1730,1104,1970,1,1,1,2,1,1,1700,4671,9996,2,2,3,6,1,0,0,0,0,0,1,0,3,4300,7029,7,210,69,1,2,1,NHSE1104.pdf,00128576.tif,2018,0,0,0,ORIGINAL,09,01,21428,1360,0151970,015,1,456,0,,Y,2,,2018-136003
136101,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7733,33,1620,1201,0020,3,1,1,2,1,1,1615,4671,9996,2,1,3,7,1,0,0,0,0,0,1,0,2,4255,7010,20,180,72,1,2,1,NHSE1201.pdf,00128580.tif,2018,0,0,0,ORIGINAL,09,01,21428,1361,0150020,015,1,466,0,,Y,2,,2018-136101
136102,6,33,NH,6,02,6,6,JEFFREYS LEDGE,7733,33,1650,1201,0020,3,1,1,2,1,1,1648,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,4,4255,7010,12,220,98,1,2,1,NHSE1201.pdf,00128582.tif,2018,0,1,0,ORIGINAL,09,01,21428,1361,0150020,015,1,464,0,,Y,2,,2018-136102
136103,6,33,NH,6,03,6,6,ISLES OF SHOALS,7733,33,1710,1201,0020,3,1,2,2,3,1,1708,4671,9996,2,1,3,6,1,0,0,0,0,0,1,0,2,4300,7029,5,200,71,1,2,1,NHSE1201.pdf,00128584.tif,2018,1,0,0,ORIGINAL,09,01,21428,1361,0150020,015,1,463,0,,Y,2,,2018-136103
136104,6,33,NH,6,04,6,6,ISLES OF SHOALS,7733,33,1803,1201,0020,3,1,1,2,1,1,1756,4671,9996,2,2,2,10,1,0,0,0,0,0,1,0,2,4300,7029,17,200,70,1,2,1,NHSE1201.pdf,00128586.tif,2018,0,0,0,ORIGINAL,09,01,21428,1361,0150020,015,1,465,0,,Y,1,,2018-136104
136201,6,33,NH,6,01,6,6,142 HUMP,7737,33,1715,1202,0020,3,1,1,2,1,1,1705,4671,9996,2,2,3,7,1,0,0,0,0,0,1,0,2,9998,9998,14,260,98,1,1,1,NHSE1202.pdf,00128656.tif,2018,0,0,0,ORIGINAL,09,02,21429,1362,0150020,015,1,467,0,,Y,2,,2018-136201
136202,6,33,NH,6,02,6,STICK BAIT,SCANTUM,7737,33,1830,1202,0020,3,1,1,2,1,2,1730,4671,9996,2,12,2,36,1,1,0,0,0,0,1,1,2,4250,7025,25,200,68,1,2,1,NHSE1202.pdf,00128658.tif,2018,0,0,0,ORIGINAL,09,02,21429,1362,0150020,015,1,468,0,,Y,2,,2018-136202
136301,6,33,NH,6,01,6,6,PIGEON HILL,7633,33,1830,1203,0003,1,3,1,2,3,1,1820,4671,9996,2,2,2,8,1,0,0,0,0,0,1,0,3,4245,7013,37,195,70,1,2,1,NHSE1203.pdf,00128591.tif,2018,0,0,0,ORIGINAL,09,02,21429,1363,0150003,015,1,470,0,,Y,2,,2018-136301
136302,6,33,NH,6,02,6,6,PIGEON HILL,7633,33,1915,1203,1970,1,4,1,2,1,2,1904,4671,9996,2,1,3,24,1,0,0,0,0,0,1,0,5,4245,7013,26,165,70,1,2,1,NHSE1203.pdf,00128593.tif,2018,0,0,0,ORIGINAL,09,02,21429,1363,0151970,015,1,469,0,,Y,1,,2018-136302
136303,6,33,NH,6,03,6,6,JEFFREYS LEDGE,7633,33,1940,1203,0003,1,3,1,2,1,1,1730,4671,9996,2,1,2,18,1,0,0,0,0,0,1,0,1,4255,7010,25,200,68,1,2,1,NHSE1203.pdf,00128595.tif,2018,0,0,0,ORIGINAL,09,02,21429,1363,0150003,015,1,471,0,,Y,2,,2018-136303
136401,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7737,33,1430,2201,0088,1,1,1,2,3,1,1330,4679,4671,2,2,2,6,1,0,0,0,0,0,1,0,2,4255,7010,30,160,98,1,2,1,NHSE2201.pdf,00128600.tif,2018,0,0,0,ORIGINAL,09,04,21431,1364,0150088,015,1,484,0,,Y,2,,2018-136401
136501,6,33,NH,6,01,6,6,ISLES OF SHOALS,7739,33,1800,2202,0099,2,1,1,2,1,1,1700,4671,9996,2,2,2,2,0,0,1,1,0,0,0,0,2,4300,7029,6,220,72,2,2,2,NHSE2202.pdf,00128604.tif,2018,1,0,0,ORIGINAL,09,04,21431,1365,0150099,015,1,485,0,,Y,2,,2018-136501
136601,6,12,FL,6,01,6,6,BALTIMORE CANYON,7508,34,1622,1103,0900,3,1,1,2,2,2,1430,2161,9996,2,1,6,12,0,1,0,1,0,0,0,0,4,3820,7345,78,6000,81,1,2,1,NJSE1103.pdf,00128609.tif,2018,0,1,0,ORIGINAL,09,03,21430,1366,0090900,009,5,499,0,,N,2,,2018-136601
136602,6,34,NJ,6,02,6,6,HUDSON CANYON,7508,34,1625,1103,0900,3,1,1,2,3,1,1620,2161,2171,2,1,5,36,0,1,0,1,0,0,0,0,10,3930,7220,80,1000,78,1,1,1,NJSE1103.pdf,00128611.tif,2018,0,0,0,ORIGINAL,09,03,21430,1366,0090900,009,5,500,1,Q23;Q23;,Y,2,,2018-136602
136603,6,34,NJ,6,03,6,6,5 FATHOM LUMP,7508,34,1800,1103,0062,3,1,2,2,3,1,1700,330,1050,2,2,5,4,0,0,1,1,0,0,0,0,2,9998,9998,12,50,98,1,2,1,NJSE1103.pdf,00128613.tif,2018,0,0,0,ORIGINAL,09,03,21430,1366,0090062,009,5,501,0,,Y,1,,2018-136603
136901,6,34,NJ,6,01,6,6,CIGAR,7509,34,1530,1110,1063,2,1,1,2,2,1,1500,4656,1050,2,2,6,6,0,1,1,1,0,0,0,0,1,3854,7408,30,140,76,1,2,1,NJSE1110.pdf,00128624.tif,2018,0,0,0,ORIGINAL,09,02,21429,1369,0011063,001,5,515,0,,Y,1,,2018-136901
136902,6,34,NJ,6,02,6,6,28 MILE WRECK,7509,34,1740,1110,1724,2,1,2,1,3,1,1610,4656,9996,2,2,5,4,0,0,1,1,0,0,0,0,4,3900,7405,30,120,78,1,2,1,NJSE1110.pdf,00128626.tif,2018,0,1,0,ORIGINAL,09,02,21429,1369,0011724,001,5,517,0,,Y,2,,2018-136902
136903,6,34,NJ,6,03,6,6,TRIPLE LUMPS,7509,34,1810,1110,1724,2,1,1,2,2,1,1630,1050,4656,2,2,3,5,0,0,1,1,0,0,0,0,5,3910,7415,18,90,77,1,2,1,NJSE1110.pdf,00128628.tif,2018,0,0,0,ORIGINAL,09,02,21429,1369,0011724,001,5,516,0,,Y,2,,2018-136903
136904,3754,34,NJ,MARL,04,6,6,SPENCER CANYON,7509,34,1930,1110,1063,2,1,1,2,2,1,1900,2171,2161,1,1,5,8,0,1,0,1,0,0,0,0,6,3837,7312,75,3000,81,1,2,1,NJSE1110.pdf,00128630.tif,2018,0,0,0,ORIGINAL,09,02,21429,1369,0011063,001,5,110,0,,Y,2,,2018-136904
137001,6,34,NJ,6,01,6,6,25M OFF MANASQUAN,7719,34,1559,1112,0894,10,1,2,1,3,1,1530,4677,1050,2,2,6,6,0,1,1,1,0,0,0,0,4,9998,9998,25,250,72,2,2,1,NJSE1112.pdf,00128635.tif,2018,0,0,0,ORIGINAL,09,02,21429,1370,0290894,029,5,520,0,,Y,1,,2018-137001
137301,6,36,NY,6,01,6,6,BUTTERFISH HOLE,7466,36,1655,1101,0085,4,1,1,2,8,6,1640,3591,9996,2,1,3,3,0,1,0,0,0,1,0,0,3,4050,7135,20,191,98,1,2,2,NYSE1101.pdf,00128644.tif,2018,0,0,0,ORIGINAL,09,02,21429,1373,1030085,103,4,553,0,,N,2,,2018-137301
137302,6,09,CT,6,02,6,6,THE DIP,7466,36,1735,1101,0085,4,1,1,2,8,6,1700,4656,9996,2,2,7,18,0,1,1,1,0,0,0,0,3,3955,7144,60,1500,76,1,2,1,NYSE1101.pdf,00128645.tif,2018,0,1,0,ORIGINAL,09,02,21429,1373,1030085,103,4,552,0,,N,2,,2018-137302
137303,6,36,NY,6,03,6,6,IN THE OCEAN,7466,36,1839,1101,0085,4,1,2,1,3,1,1700,1050,9996,2,2,3,3,0,1,0,0,1,0,0,0,5,9998,9998,50,220,74,1,2,1,NYSE1101.pdf,00128647.tif,2018,0,0,0,ORIGINAL,09,02,21429,1373,1030085,103,4,551,0,,Y,2,,2018-137303
137304,6,36,NY,6,04,6,6,HUDSON CANYON,7466,36,1945,1101,0085,4,1,1,2,1,1,1800,2161,2171,2,2,10,7,0,1,1,1,0,0,0,0,4,3930,7220,80,1000,81,1,2,1,NYSE1101.pdf,00128649.tif,2018,0,1,0,ORIGINAL,09,02,21429,1373,1030085,103,4,550,0,,Y,2,,2018-137304
137501,6,36,NY,6,01,6,6,THE DIP,7727,36,1525,1106,0169,3,1,1,2,3,1,1515,4691,9996,2,12,8,6,0,1,0,1,0,0,0,0,4,3955,7144,72,2100,74,1,2,1,NYSE1106.pdf,00128663.tif,2018,0,0,0,ORIGINAL,09,03,21430,1375,1030169,103,4,567,0,,Y,2,,2018-137501
137502,6,36,NY,6,02,6,6,THE DIP,7727,36,1625,1106,0175,3,1,1,2,3,1,1605,4691,9996,2,12,9,7,0,1,1,1,0,1,0,0,5,3955,7144,65,3000,78,1,2,1,NYSE1106.pdf,00128665.tif,2018,0,1,0,ORIGINAL,09,03,21430,1375,1030175,103,4,565,0,,Y,2,,2018-137502
137503,6,36,NY,6,03,6,6,BACARDI,7727,36,1755,1106,0175,3,1,1,2,2,1,1735,4677,9996,2,12,8,9,0,0,1,1,0,1,0,0,3,3950,7245,45,190,76,1,2,1,NYSE1106.pdf,00128667.tif,2018,1,1,0,ORIGINAL,09,03,21430,1375,1030175,103,4,564,0,,Y,1,,2018-137503
137504,6,36,NY,6,04,6,DRIFTING,THE DIP,7727,36,1855,1106,0175,3,1,1,2,2,1,1835,4691,9996,2,12,8,10,1,1,1,1,0,0,0,1,4,3955,7144,80,2500,78,1,2,1,NYSE1106.pdf,00128669.tif,2018,0,1,0,ORIGINAL,09,03,21430,1375,1030175,103,4,566,0,,Y,2,,2018-137504
137505,6,36,NY,6,05,6,6,THE DIP,7727,36,1915,1106,0169,3,1,1,2,2,6,1900,4691,9996,2,2,7,7,0,1,1,1,0,0,0,0,2,3955,7144,75,1500,76,1,2,1,NYSE1106.pdf,00128671.tif,2018,0,1,1,ORIGINAL,09,03,21430,1375,1030169,103,4,568,0,,Y,2,,2018-137505
137601,6,44,RI,6,01,6,6,HUDSON CANYON,7746,36,1720,1201,0626,1,1,1,2,1,6,1715,4711,9996,2,2,10,10,0,0,1,1,0,0,0,0,3,3930,7210,114,3000,77,2,2,1,NYSE1201.pdf,00128675.tif,2018,0,1,0,ORIGINAL,09,02,21429,1376,0590626,059,4,604,1,Q25;,N,2,,2018-137601
137701,6,36,NY,6,01,6,6,TSUNAMI BUOY,7466,36,1650,1204,0146,4,1,2,1,3,1,1200,4691,4711,2,2,11,16,0,0,1,1,0,1,0,0,6,3917,7039,122,8000,76,1,2,1,NYSE1204.pdf,00128680.tif,2018,0,1,0,ORIGINAL,09,03,21430,1377,1030146,103,4,612,1,Q15;Q25;Q26;,Y,2,,2018-137701
137702,6,36,NY,6,02,6,6,HUDSON CANYON,7466,36,1755,1204,0137,4,1,1,2,3,6,1730,2161,9996,2,1,8,36,0,1,0,1,0,0,0,0,5,3930,7220,100,1500,80,1,2,1,NYSE1204.pdf,00128682.tif,2018,0,1,0,ORIGINAL,09,03,21430,1377,1030137,103,4,613,0,,N,2,,2018-137702
137703,6,12,FL,6,03,6,6,MIDDLE GROUNDS,7466,36,1845,1204,0137,4,1,1,2,1,6,1815,2161,9996,2,2,4,8,0,1,1,1,0,0,0,0,6,3955,7132,66,450,74,1,1,1,NYSE1204.pdf,00128684.tif,2018,0,1,0,ORIGINAL,09,03,21430,1377,1030137,103,4,610,0,,N,2,,2018-137703
137704,6,36,NY,6,04,6,6,FISH TAILS SOUTH,7466,36,2015,1204,0137,4,1,1,2,2,1,1200,4691,4711,2,2,10,23,0,1,1,1,0,1,0,0,7,4000,7120,75,3000,75,1,2,1,NYSE1204.pdf,00128686.tif,2018,0,1,0,ORIGINAL,09,03,21430,1377,1030137,103,4,611,1,Q15;,Y,2,,2018-137704
137801,6,36,NY,6,01,6,6,JENNYS HORN,7684,36,1540,1207,0086,5,1,2,1,3,1,1530,3591,9996,2,1,3,4,0,1,0,0,1,0,0,0,6,4049,7133,20,190,74,1,2,1,NYSE1207.pdf,00128691.tif,2018,0,0,0,ORIGINAL,09,02,21429,1378,1030086,103,4,618,0,,Y,1,,2018-137801
137802,6,36,NY,6,02,6,6,ELMO WRECK,7684,36,1555,1207,0123,5,1,2,1,3,1,1500,3551,3531,2,1,3,5,0,1,0,0,1,0,0,0,7,4042,7121,11,130,71,1,1,1,NYSE1207.pdf,00128693.tif,2018,0,1,0,ORIGINAL,09,02,21429,1378,1030123,103,4,619,1,Q23;,Y,2,,2018-137802
137803,6,36,NY,6,03,6,6,BUTTERFISH HOLE,7684,36,1620,1207,0037,5,1,1,2,1,1,1600,3591,9996,2,1,2,4,0,1,0,0,1,0,0,0,2,4050,7135,15,180,74,1,2,1,NYSE1207.pdf,00128695.tif,2018,0,0,0,ORIGINAL,09,02,21429,1378,1030037,103,4,617,0,,Y,2,,2018-137803
138201,6,44,RI,6,01,6,6,ATLANTIS CANYON,7751,44,1601,1201,9011,11,1,1,2,1,7,1535,4711,9996,2,1,10,12,0,0,1,1,0,0,0,0,4,3947,7013,97,1500,72,2,2,1,RISE1201.pdf,00128708.tif,2018,0,1,0,ORIGINAL,09,03,21430,1382,0099011,009,3,675,0,,Y,2,,2018-138201
138202,6,44,RI,6,02,6,6,MUD HOLE,7751,44,1647,1201,0033,11,1,2,2,3,1,1630,4679,4678,2,1,2,4,0,1,0,0,0,1,0,0,2,4100,7120,17,185,72,1,2,1,RISE1201.pdf,00128710.tif,2018,1,0,0,ORIGINAL,09,03,21430,1382,0090033,009,3,676,0,,Y,2,,2018-138202
138401,6,44,RI,6,01,6,6,MUD HOLE,7757,44,1610,1209,0031,12,1,2,1,3,1,1605,3591,9996,2,1,3,4,1,1,0,0,1,0,1,0,6,4100,7120,18,200,72,1,2,1,RISE1209.pdf,00128716.tif,2018,0,0,0,ORIGINAL,09,02,21429,1384,0090031,009,3,679,0,,Y,2,,2018-138401
138402,6,44,RI,6,02,6,6,GULLY,7757,44,1730,1209,0028,12,1,1,2,2,1,1630,4711,3591,2,1,6,6,1,1,0,0,1,0,1,0,7,4100,7120,42,135,71,2,2,1,RISE1209.pdf,00128718.tif,2018,0,0,0,ORIGINAL,09,02,21429,1384,0090028,009,3,680,0,,Y,2,,2018-138402
138403,6,44,RI,6,03,LURES,JIGGING,7,7757,44,1810,1209,0028,12,1,1,2,8,6,1800,1050,3591,2,13,4,8,0,1,1,0,0,1,0,1,4,9998,9998,25,150,72,2,2,1,RISE1209.pdf,00128720.tif,2018,1,1,0,ORIGINAL,09,02,21429,1384,0090028,009,3,681,0,,N,2,,2018-138403
138501,6,51,VA,6,01,6,6,TRIANGLE,6633,51,1605,1101,0091,1,1,2,1,3,1,1500,1050,9996,2,2,8,6,0,1,0,1,0,0,0,0,4,3700,7525,36,90,80,1,2,1,VASE1101.pdf,00128724.tif,2018,0,0,0,ORIGINAL,09,01,21428,1385,8100091,810,7,686,0,,Y,2,,2018-138501
138502,6,51,VA,6,02,6,BOTTOM FISHING,CIGAR,6633,51,1710,1101,0091,1,1,2,2,3,1,1650,2161,2171,2,1,5,3,0,1,0,1,0,0,0,1,5,3630,7450,60,1500,80,1,2,1,VASE1101.pdf,00128726.tif,2018,0,0,0,ORIGINAL,09,01,21428,1385,8100091,810,7,683,0,,Y,1,,2018-138502
138503,6,51,VA,6,03,6,6,TRIPLE ZEROS,6633,51,1730,1101,0091,1,1,1,2,2,1,1700,4720,2171,2,1,6,6,0,1,0,1,0,0,0,0,5,3615,7450,50,480,85,1,1,1,VASE1101.pdf,00128728.tif,2018,0,0,0,ORIGINAL,09,01,21428,1385,8100091,810,7,684,1,Q27;,Y,1,,2018-138503
138504,6,51,VA,6,04,6,BOTTOM FISHING,TRIPLE ZEROS,6633,51,1745,1101,0002,1,1,1,2,2,1,1700,4720,1050,2,12,10,8,0,1,1,1,0,0,0,1,5,3615,7450,66,300,85,1,2,1,VASE1101.pdf,00128730.tif,2018,0,0,0,ORIGINAL,09,01,21428,1385,8100002,810,7,687,1,Q27;,Y,2,,2018-138504
138505,6,51,VA,6,05,6,6,CIGAR,6633,51,1805,1101,0002,1,1,1,2,2,1,1700,4720,1050,2,2,7,6,0,1,0,1,0,0,0,0,6,3630,7450,60,600,84,1,2,1,VASE1101.pdf,00128732.tif,2018,0,0,0,ORIGINAL,09,01,21428,1385,8100002,810,7,682,0,,Y,2,,2018-138505
138506,6,45,SC,6,06,6,6,NORFOLK CANYON,6633,51,1915,1101,0091,1,1,1,2,2,2,1800,2161,9996,2,1,4,8,0,1,0,1,0,0,0,0,7,3705,7435,80,1400,79,1,1,1,VASE1101.pdf,00128734.tif,2018,0,0,0,ORIGINAL,09,01,21428,1385,8100091,810,7,685,0,,N,2,,2018-138506
138601,6,51,VA,6,01,6,6,HOT DOG,2836,51,1735,1102,0438,9,3,1,2,4,6,1730,1050,4711,2,2,6,6,0,1,0,1,0,0,0,0,4,3645,7520,35,600,78,1,2,1,VASE1102.pdf,00128738.tif,2018,0,0,0,ORIGINAL,09,01,21428,1386,8100438,810,7,690,0,,N,2,,2018-138601
138602,6,51,VA,6,02,6,6,TRIPLE ZEROS,2836,51,1759,1102,0438,9,3,1,2,2,1,1754,1050,9996,2,12,11,8,0,1,1,1,0,0,0,0,5,3615,7450,60,300,80,2,2,1,VASE1102.pdf,00128740.tif,2018,0,0,0,ORIGINAL,09,01,21428,1386,8100438,810,7,689,0,,Y,2,,2018-138602
138603,6,51,VA,6,03,6,6,CIGAR,2836,51,1825,1102,0438,9,3,1,2,2,1,1820,7777,9996,2,2,7,8,0,1,1,1,0,0,0,0,4,3630,7450,52,600,82,1,2,2,VASE1102.pdf,00128742.tif,2018,0,0,0,ORIGINAL,09,01,21428,1386,8100438,810,7,688,0,,Y,2,,2018-138603
138701,6,37,NC,6,01,6,6,NORFOLK CANYON,7741,51,1650,1103,0088,3,1,2,1,3,1,1640,1050,9996,2,1,6,7,0,1,0,1,0,0,0,0,5,3705,7435,64,300,79,1,2,1,VASE1103.pdf,00128745.tif,2018,1,0,0,ORIGINAL,09,01,21428,1387,8100088,810,7,694,0,,Y,1,,2018-138701
138702,6,51,VA,6,02,6,6,NORFOLK CANYON,7741,51,1750,1103,0088,3,1,2,1,3,1,1734,2161,1050,2,1,7,7,0,1,0,1,0,0,0,0,5,3705,7435,71,1200,80,1,2,1,VASE1103.pdf,00128747.tif,2018,0,0,0,ORIGINAL,09,01,21428,1387,8100088,810,7,692,0,,Y,2,,2018-138702
138703,6,12,FL,6,03,6,6,WASHINGTON CANYON,7741,51,1811,1103,1832,3,1,1,2,2,1,9997,2161,2171,2,1,4,7,0,1,0,1,0,0,0,0,3,3727,7427,72,1800,80,1,1,1,VASE1103.pdf,00128749.tif,2018,0,1,0,ORIGINAL,09,01,21428,1387,8101832,810,7,693,0,,N,2,,2018-138703
138704,6,51,VA,6,04,6,6,NORFOLK CANYON,7741,51,1925,1103,0088,3,1,1,2,2,7,1910,2161,9996,2,1,7,7,0,1,0,1,0,0,0,0,5,3705,7435,70,1800,82,1,2,1,VASE1103.pdf,00128751.tif,2018,0,1,0,ORIGINAL,09,01,21428,1387,8100088,810,7,691,0,,Y,2,,2018-138704
138801,6,51,VA,6,01,6,6,TRIANGLE,6633,51,1630,1104,0091,1,1,2,1,3,1,1605,1050,9996,2,2,8,7,0,1,0,1,0,0,0,0,6,3700,7525,35,100,82,1,2,1,VASE1104.pdf,00128755.tif,2018,0,0,0,ORIGINAL,09,03,21430,1388,8100091,810,7,699,0,,Y,1,,2018-138801
138802,6,51,VA,6,02,6,6,NORFOLK CANYON,6633,51,1750,1104,0091,1,1,1,2,2,1,1730,2161,9996,2,1,8,8,0,1,0,1,0,0,0,0,8,3705,7435,70,1200,81,1,2,1,VASE1104.pdf,00128757.tif,2018,0,0,0,ORIGINAL,09,03,21430,1388,8100091,810,7,697,0,,Y,2,,2018-138802
138803,6,51,VA,6,03,6,6,NORFOLK CANYON,6633,51,1850,1104,0002,1,1,2,2,3,1,1830,2181,9996,2,1,6,6,0,1,0,1,0,0,0,0,3,3705,7435,65,1200,82,1,2,1,VASE1104.pdf,00128759.tif,2018,0,0,0,ORIGINAL,09,03,21430,1388,8100002,810,7,695,0,,Y,2,,2018-138803
138804,6,51,VA,6,04,6,6,NORFOLK CANYON,6633,51,1920,1104,0091,1,1,1,2,2,1,1855,2161,2171,2,1,7,10,0,1,1,1,0,0,0,0,5,3705,7435,70,6000,83,1,2,1,VASE1104.pdf,00128761.tif,2018,0,0,0,ORIGINAL,09,03,21430,1388,8100091,810,7,698,0,,Y,2,,2018-138804
138805,6,37,NC,6,05,6,6,NORFOLK CANYON,6633,51,1930,1104,0091,1,1,2,1,3,1,1910,2161,9996,2,1,7,8,0,1,0,1,0,0,0,0,7,3705,7435,85,600,82,1,2,1,VASE1104.pdf,00128763.tif,2018,0,0,0,ORIGINAL,09,03,21430,1388,8100091,810,7,696,0,,Y,2,,2018-138805
138901,6,51,VA,6,01,6,6,NORFOLK CANYON,6633,51,1630,1106,0002,1,1,2,1,3,1,1530,7777,9996,2,2,7,6,0,1,0,1,0,0,0,0,4,3705,7435,75,3000,83,1,2,1,VASE1106.pdf,00128767.tif,2018,0,0,0,ORIGINAL,09,02,21429,1389,8100002,810,7,706,0,,Y,2,,2018-138901
138902,6,13,GA,6,02,6,6,650 LINE,6633,51,1720,1106,0091,1,1,1,2,3,6,1705,2161,2171,2,1,5,8,0,1,0,1,0,0,0,0,3,9998,9998,70,480,83,2,2,1,VASE1106.pdf,00128769.tif,2018,0,1,1,ORIGINAL,09,02,21429,1389,8100091,810,7,702,0,,N,2,,2018-138902
138903,6,45,SC,6,03,6,6,TRIPLE ZEROS,6633,51,1745,1106,0091,1,1,1,2,2,2,1700,2161,9996,2,1,6,7,0,1,0,1,0,0,0,0,7,3615,7450,100,3000,80,2,2,1,VASE1106.pdf,00128771.tif,2018,0,0,0,ORIGINAL,09,02,21429,1389,8100091,810,7,705,0,,N,2,,2018-138903
138904,6,51,VA,6,04,6,6,NORFOLK CANYON,6633,51,1800,1106,0002,1,1,2,1,3,1,1730,2161,9996,2,2,6,6,0,1,0,1,0,0,0,0,4,3705,7435,77,1200,83,1,2,1,VASE1106.pdf,00128773.tif,2018,0,0,0,ORIGINAL,09,02,21429,1389,8100002,810,7,703,0,,Y,2,,2018-138904
138905,6,51,VA,6,05,6,6,CIGAR,6633,51,1850,1106,0091,1,1,1,2,2,1,1830,4720,9996,2,2,6,8,0,1,1,1,0,0,0,0,5,3630,7450,62,1800,83,1,2,2,VASE1106.pdf,00128775.tif,2018,0,0,0,ORIGINAL,09,02,21429,1389,8100091,810,7,707,0,,Y,2,,2018-138905
138906,6,51,VA,6,06,6,6,680 LINE,6633,51,1900,1106,0091,1,1,2,2,3,1,1840,2161,2171,2,1,6,8,0,1,0,1,0,0,0,0,8,9998,9998,72,1200,81,1,2,1,VASE1106.pdf,00128776.tif,2018,0,0,0,ORIGINAL,09,02,21429,1389,8100091,810,7,704,0,,Y,1,,2018-138906
139101,6,24,MD,6,01,6,6,PARKING LOT,7652,51,1706,1204,0039,8,1,1,2,2,1,1700,1050,9996,2,2,6,2,0,0,1,1,0,0,0,0,3,3740,7450,25,2106,76,1,2,1,VASE1204.pdf,00128782.tif,2018,0,0,0,ORIGINAL,09,01,21428,1391,0010039,001,7,740,0,,Y,2,,2018-139101
139201,6,10,DE,6,01,6,6,BALTIMORE CANYON,6783,10,1544,2101,1599,2,1,1,2,2,1,1537,7777,9996,2,2,7,7,0,1,1,1,0,0,0,0,2,3814,7350,53,600,98,1,2,1,DESE2101.pdf,00128786.tif,2018,0,0,0,ORIGINAL,09,04,21431,1392,0051599,005,6,179,0,,Y,1,,2018-139201
139202,6,10,DE,6,02,6,BOTTOM FISHING,SITE 11,6783,10,1712,2101,1599,2,1,2,1,3,6,1706,1050,9996,2,2,5,5,0,1,1,0,0,0,0,1,4,9998,9998,12,90,81,1,2,1,DESE2101.pdf,00128788.tif,2018,0,1,0,ORIGINAL,09,04,21431,1392,0051599,005,6,178,0,,N,1,,2018-139202
