tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,24,MD,6,11,6,6,WASHINGTON CANYON,6447,24,1725,1110,0853,3,1,1,2,2,1,1700,4711,1050,2,2,7,10,0,1,1,1,0,0,0,0,4,3723,7427,65,2000,71,1,2,1,MDJN1110.pdf,00133513.tif,2019,0,0,0,ORIGINAL,06,23,21723,023111,0231,0470853,047,6,375,0,,Y,2,2019-023111
6,24,MD,6,12,6,6,WASHINGTON CANYON,6447,24,1736,1110,0853,3,1,1,2,2,1,1700,4711,1050,2,2,9,7,0,1,1,1,0,0,0,0,2,3727,7427,60,1500,71,2,2,1,MDJN1110.pdf,00133515.tif,2019,0,0,0,ORIGINAL,06,23,21723,023112,0231,0470853,047,6,377,0,,Y,2,2019-023112
6,51,VA,6,13,6,6,WASHINGTON CANYON,6447,24,1750,1110,0853,3,1,2,1,3,1,1700,4711,9996,2,2,7,7,0,1,1,1,0,0,0,0,6,3727,7427,60,600,72,1,2,1,MDJN1110.pdf,00133517.tif,2019,0,0,0,ORIGINAL,06,23,21723,023113,0231,0470853,047,6,367,0,,Y,2,2019-023113
6,24,MD,6,14,6,6,WASHINGTON CANYON,6447,24,1800,1110,0853,3,1,2,1,3,1,1730,4711,9996,2,2,9,10,0,1,1,1,0,0,0,0,6,3727,7427,58,3000,71,1,2,1,MDJN1110.pdf,00133519.tif,2019,0,0,0,ORIGINAL,06,23,21723,023114,0231,0470853,047,6,366,0,,Y,2,2019-023114
6,10,DE,6,15,6,6,POOR MANS CANYON,6447,24,1810,1110,0853,3,1,2,1,3,1,1700,4711,9996,2,2,10,6,0,1,1,1,0,0,0,0,6,3752,7406,56,600,70,2,2,1,MDJN1110.pdf,00133521.tif,2019,0,0,0,ORIGINAL,06,23,21723,023115,0231,0470853,047,6,364,0,,Y,2,2019-023115
6,24,MD,6,16,6,6,WASHINGTON CANYON,6447,24,1819,1110,0853,3,1,2,1,3,1,1730,4711,9996,2,2,8,7,0,1,1,1,0,0,0,0,6,3727,7427,60,900,70,1,2,2,MDJN1110.pdf,00133523.tif,2019,0,0,0,ORIGINAL,06,23,21723,023116,0231,0470853,047,6,365,0,,Y,2,2019-023116
6,24,MD,6,17,6,6,WASHINGTON CANYON,6447,24,1830,1110,0853,3,1,2,1,3,1,1800,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3727,7427,56,480,72,1,2,1,MDJN1110.pdf,00133524.tif,2019,0,0,0,ORIGINAL,06,23,21723,023117,0231,0470853,047,6,368,0,,Y,2,2019-023117
6,24,MD,6,01,6,6,WASHINGTON CANYON,6555,24,1440,1113,0856,4,3,1,2,2,2,1425,4656,1050,2,12,7,4,0,1,1,1,0,0,0,0,3,3729,7430,60,600,71,1,2,1,MDJN1113.pdf,00133670.tif,2019,0,1,0,ORIGINAL,06,23,21723,023201,0232,0470856,047,6,393,0,,Y,2,2019-023201
6,24,MD,6,02,6,6,WASHINGTON CANYON,6555,24,1445,1113,0856,4,3,1,2,1,1,1440,4656,9996,2,2,5,6,0,0,1,1,0,0,0,0,2,3729,7430,60,1000,70,1,1,2,MDJN1113.pdf,00133672.tif,2019,0,1,0,ORIGINAL,06,23,21723,023202,0232,0470856,047,6,402,0,,Y,2,2019-023202
6,24,MD,6,03,6,6,ROCK PILE,6555,24,1450,1113,0856,4,3,1,2,2,2,1445,4656,9996,2,1,3,3,0,0,1,1,0,0,0,0,1,3740,7419,50,300,67,1,2,2,MDJN1113.pdf,00133673.tif,2019,1,1,0,ORIGINAL,06,23,21723,023203,0232,0470856,047,6,390,0,,Y,2,2019-023203
6,24,MD,6,04,6,6,WASHINGTON CANYON,6555,24,1455,1113,0856,4,3,1,2,2,1,1450,4656,9996,2,2,7,10,0,1,0,1,0,0,0,0,3,3729,7430,60,600,69,1,2,2,MDJN1113.pdf,00133674.tif,2019,0,0,0,ORIGINAL,06,23,21723,023204,0232,0470856,047,6,395,0,,Y,2,2019-023204
6,24,MD,6,05,6,6,POOR MANS CANYON,6555,24,1500,1113,0856,4,3,1,2,8,6,1455,4656,3591,2,1,8,3,0,1,0,1,0,0,0,0,4,3752,7406,66,2400,67,1,2,1,MDJN1113.pdf,00133675.tif,2019,0,1,0,ORIGINAL,06,23,21723,023205,0232,0470856,047,6,406,0,,N,2,2019-023205
6,24,MD,6,06,6,6,WASHINGTON CANYON,6555,24,1505,1113,0856,4,3,1,2,2,1,1500,4711,1050,2,2,12,5,0,1,0,1,0,0,0,0,4,3729,7430,60,1000,69,1,2,1,MDJN1113.pdf,00133677.tif,2019,0,0,0,ORIGINAL,06,23,21723,023206,0232,0470856,047,6,400,0,,Y,2,2019-023206
6,24,MD,6,07,6,6,WASHINGTON CANYON,6555,24,1510,1113,0856,4,3,1,2,2,2,1505,4656,9996,2,2,6,6,0,1,0,1,0,0,0,0,4,3729,7430,60,600,70,1,2,1,MDJN1113.pdf,00133679.tif,2019,0,0,0,ORIGINAL,06,23,21723,023207,0232,0470856,047,6,405,0,,Y,2,2019-023207
6,51,VA,6,08,6,6,POOR MANS CANYON,6555,24,1515,1113,0856,4,3,1,2,2,1,1510,4656,9996,2,12,7,26,0,1,1,1,0,0,0,0,4,3752,7406,60,2400,68,1,2,1,MDJN1113.pdf,00133681.tif,2019,0,0,0,ORIGINAL,06,23,21723,023208,0232,0470856,047,6,399,0,,Y,2,2019-023208
6,24,MD,6,09,6,6,WASHINGTON CANYON,6555,24,1520,1113,0856,4,3,1,2,2,2,1515,4656,9996,2,2,7,7,0,1,1,1,0,0,0,0,2,3729,7430,60,800,71,1,2,2,MDJN1113.pdf,00133683.tif,2019,1,0,0,ORIGINAL,06,23,21723,023209,0232,0470856,047,6,404,0,,Y,2,2019-023209
6,10,DE,6,10,6,6,WASHINGTON CANYON,6555,24,1530,1113,0856,4,3,1,2,2,1,1520,4656,9996,2,2,6,10,0,1,1,1,0,0,0,0,3,3729,7430,60,600,70,1,2,1,MDJN1113.pdf,00133684.tif,2019,1,0,0,ORIGINAL,06,23,21723,023210,0232,0470856,047,6,397,0,,Y,2,2019-023210
6,24,MD,6,11,6,6,WASHINGTON CANYON,6555,24,1535,1113,0856,4,3,1,2,2,2,1530,4656,9996,2,2,11,15,0,1,1,1,0,0,0,0,5,3729,7430,60,800,72,1,2,1,MDJN1113.pdf,00133686.tif,2019,0,1,0,ORIGINAL,06,23,21723,023211,0232,0470856,047,6,396,0,,Y,2,2019-023211
6,10,DE,6,12,6,6,WASHINGTON CANYON,6555,24,1540,1113,0856,4,3,1,2,2,2,1535,4656,1050,2,2,8,6,0,1,1,1,0,0,0,0,5,3729,7430,60,600,72,1,1,1,MDJN1113.pdf,00133688.tif,2019,0,1,0,ORIGINAL,06,23,21723,023212,0232,0470856,047,6,391,0,,Y,2,2019-023212
6,10,DE,6,13,6,6,WASHINGTON CANYON,6555,24,1545,1113,0856,4,3,1,2,2,1,1545,4656,9996,2,1,9,4,0,1,1,1,0,0,0,0,4,3729,7430,60,600,70,1,1,1,MDJN1113.pdf,00133690.tif,2019,0,0,0,ORIGINAL,06,23,21723,023213,0232,0470856,047,6,401,1,Q13;,Y,2,2019-023213
6,24,MD,6,14,6,6,WASHINGTON CANYON,6555,24,1550,1113,0856,4,3,1,2,2,2,1545,4711,9996,2,12,8,8,0,1,1,1,0,0,0,0,4,3729,7430,60,600,73,1,1,1,MDJN1113.pdf,00133692.tif,2019,0,1,0,ORIGINAL,06,23,21723,023214,0232,0470856,047,6,394,0,,Y,2,2019-023214
6,24,MD,6,15,6,6,ROCK PILE,6555,24,1555,1113,0856,4,3,1,2,2,1,1550,4656,9996,2,2,9,8,0,1,1,1,0,0,0,0,5,3740,7419,50,300,73,1,2,2,MDJN1113.pdf,00133694.tif,2019,1,0,0,ORIGINAL,06,23,21723,023215,0232,0470856,047,6,392,0,,Y,2,2019-023215
6,24,MD,6,16,6,6,WASHINGTON CANYON,6555,24,1600,1113,0856,4,3,1,2,2,1,1555,4656,1050,2,2,6,8,0,1,1,1,0,0,0,0,3,3729,7430,60,600,70,1,2,1,MDJN1113.pdf,00133695.tif,2019,0,0,0,ORIGINAL,06,23,21723,023216,0232,0470856,047,6,398,0,,Y,2,2019-023216
6,24,MD,6,17,6,6,POOR MANS CANYON,6555,24,1600,1113,0856,4,3,1,2,2,1,1555,4656,9996,2,12,9,8,0,1,1,1,0,0,0,0,3,3752,7406,60,2000,70,1,2,1,MDJN1113.pdf,00133697.tif,2019,0,1,0,ORIGINAL,06,23,21723,023217,0232,0470856,047,6,403,0,,Y,2,2019-023217
6,10,DE,6,01,6,6,JACKSPOT,6555,24,1455,1115,0856,4,3,1,2,2,2,1450,4711,9996,2,2,6,5,0,0,1,1,0,0,0,0,2,3805,7445,30,100,71,1,2,1,MDJN1115.pdf,00133528.tif,2019,1,0,0,ORIGINAL,06,22,21722,023301,0233,0470856,047,6,407,0,,Y,2,2019-023301
6,24,MD,6,02,6,6,7,6555,24,1600,1115,0856,4,3,1,2,2,2,1555,4711,3591,2,2,5,3,0,1,1,1,0,0,0,0,3,9998,9998,20,50,70,1,2,1,MDJN1115.pdf,00133530.tif,2019,0,1,0,ORIGINAL,06,22,21722,023302,0233,0470856,047,6,409,0,,N,2,2019-023302
6,24,MD,6,03,6,6,WASHINGTON CANYON,6555,24,1700,1115,0856,4,3,1,2,2,1,1655,4656,1050,2,2,6,7,0,1,1,1,0,0,0,0,3,3729,7430,60,600,69,1,2,1,MDJN1115.pdf,00133532.tif,2019,1,0,0,ORIGINAL,06,22,21722,023303,0233,0470856,047,6,408,0,,Y,2,2019-023303
6,12,FL,6,01,6,6,WASHINGTON CANYON,6936,24,1500,1116,1493,5,1,2,1,3,2,1445,4711,9996,2,2,13,6,0,1,1,1,0,0,0,0,4,3727,7427,55,600,72,2,1,1,MDJN1116.pdf,00133536.tif,2019,0,0,0,ORIGINAL,06,22,21722,023401,0234,0471493,047,6,410,1,Q19;,N,2,2019-023401
6,24,MD,6,02,6,6,POOR MANS CANYON,6936,24,1640,1116,1493,5,1,2,1,3,1,1620,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,4,3752,7406,58,420,73,1,2,1,MDJN1116.pdf,00133538.tif,2019,0,0,0,ORIGINAL,06,22,21722,023402,0234,0471493,047,6,412,0,,Y,1,2019-023402
6,24,MD,6,03,6,6,WASHINGTON CANYON,6936,24,1650,1116,1493,5,1,2,1,3,1,1630,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3727,7427,60,600,74,1,2,1,MDJN1116.pdf,00133540.tif,2019,0,0,0,ORIGINAL,06,22,21722,023403,0234,0471493,047,6,413,0,,Y,1,2019-023403
6,12,FL,6,04,6,6,WASHINGTON CANYON,6936,24,1710,1116,1493,5,1,2,1,3,6,1630,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,5,3727,7427,60,360,69,1,2,1,MDJN1116.pdf,00133542.tif,2019,1,1,0,ORIGINAL,06,22,21722,023404,0234,0471493,047,6,414,0,,N,2,2019-023404
6,24,MD,6,05,6,6,WASHINGTON CANYON,6936,24,1725,1116,1493,5,1,2,1,3,1,1645,4711,9996,2,2,8,7,0,1,1,1,0,0,0,0,4,3727,7427,65,1800,72,1,2,1,MDJN1116.pdf,00133544.tif,2019,0,0,0,ORIGINAL,06,22,21722,023405,0234,0471493,047,6,411,0,,Y,1,2019-023405
4701,24,MD,CBSFA O.C. TUNA-FORTUNA,06,6,6,POOR MANS CANYON,6936,24,1755,1116,1493,5,1,1,2,2,1,1730,4711,9996,1,2,12,7,0,1,1,1,0,0,0,0,9,3752,7406,60,3000,72,1,2,1,MDJN1116.pdf,00133546.tif,2019,0,0,0,ORIGINAL,06,22,21722,023406,0234,0471493,047,6,234,1,Q23;,Y,2,2019-023406
4701,24,MD,CBSFA O.C. TUNA-FORTUNA,07,6,6,POOR MANS CANYON,6936,24,1815,1116,1493,5,1,2,2,3,1,1750,4711,9996,1,2,8,7,0,1,1,1,0,0,0,0,5,3752,7406,60,600,72,1,2,1,MDJN1116.pdf,00133548.tif,2019,0,0,0,ORIGINAL,06,22,21722,023407,0234,0471493,047,6,235,0,,Y,2,2019-023407
6,24,MD,6,01,6,6,WASHINGTON CANYON,6936,24,1645,1117,1493,5,1,2,1,3,1,1630,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3727,7427,62,1200,74,1,2,1,MDJN1117.pdf,00133552.tif,2019,0,0,0,ORIGINAL,06,23,21723,023501,0235,0471493,047,6,416,0,,Y,1,2019-023501
6,24,MD,6,02,6,6,ROCK PILE,6936,24,1705,1117,1493,5,1,2,1,3,1,1630,4711,9996,2,2,8,10,0,1,1,1,0,0,0,0,2,3739,7422,60,600,73,1,2,1,MDJN1117.pdf,00133554.tif,2019,0,0,0,ORIGINAL,06,23,21723,023502,0235,0471493,047,6,417,0,,Y,2,2019-023502
6,12,FL,6,03,6,6,WASHINGTON CANYON,6936,24,1720,1117,1493,5,1,2,1,3,6,1700,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3727,7427,75,600,69,1,2,1,MDJN1117.pdf,00133556.tif,2019,0,1,0,ORIGINAL,06,23,21723,023503,0235,0471493,047,6,419,0,,N,2,2019-023503
6,24,MD,6,04,6,6,WASHINGTON CANYON,6936,24,1745,1117,1493,5,1,1,2,2,1,1700,7777,9996,2,12,8,7,0,1,1,1,0,0,0,0,6,3727,7427,55,1800,77,1,1,2,MDJN1117.pdf,00133558.tif,2019,0,0,0,ORIGINAL,06,23,21723,023504,0235,0471493,047,6,415,0,,Y,2,2019-023504
6,12,FL,6,05,6,6,WASHINGTON CANYON,6936,24,1755,1117,1493,5,1,1,2,2,6,1720,4711,9996,2,12,8,7,0,1,1,1,0,0,0,0,5,3727,7427,60,3600,74,1,1,1,MDJN1117.pdf,00133559.tif,2019,0,1,0,ORIGINAL,06,23,21723,023505,0235,0471493,047,6,420,0,,N,2,2019-023505
6,24,MD,6,06,6,6,WASHINGTON CANYON,6936,24,1820,1117,1493,5,1,1,2,2,1,1800,4711,9996,2,2,9,8,0,1,1,1,0,0,0,0,7,3727,7427,65,1200,71,1,2,1,MDJN1117.pdf,00133561.tif,2019,0,0,0,ORIGINAL,06,23,21723,023506,0235,0471493,047,6,418,0,,Y,1,2019-023506
6,24,MD,6,01,6,6,WASHINGTON CANYON,6447,24,1655,1205,0853,3,1,2,1,3,1,1630,4711,9996,2,2,11,7,0,1,1,1,0,0,0,0,6,3727,7427,62,540,71,2,2,1,MDJN1205.pdf,00133565.tif,2019,0,0,0,ORIGINAL,06,22,21722,023601,0236,0470853,047,6,430,0,,Y,2,2019-023601
6,24,MD,6,02,6,6,800 SQUARE,6447,24,1710,1205,0853,3,1,1,2,2,1,1630,4711,1050,2,2,10,6,0,1,1,1,0,0,0,0,6,9998,9998,64,200,73,1,2,1,MDJN1205.pdf,00133567.tif,2019,0,0,0,ORIGINAL,06,22,21722,023602,0236,0470853,047,6,426,0,,Y,2,2019-023602
4701,24,MD,CBSFA O.C. TUNA-FORTUNA,03,6,6,ROCK PILE,6447,24,1727,1205,0853,3,1,1,2,2,1,1700,4711,9996,1,2,12,8,0,1,0,1,0,0,0,0,6,3739,7422,60,2500,70,1,2,1,MDJN1205.pdf,00133569.tif,2019,1,0,0,ORIGINAL,06,22,21722,023603,0236,0470853,047,6,236,0,,Y,2,2019-023603
6,24,MD,6,04,6,6,ROCK PILE,6447,24,1734,1205,0853,3,1,2,1,3,1,1700,4711,9996,2,12,12,9,0,1,1,1,0,0,0,0,6,3739,7422,63,3000,71,1,2,1,MDJN1205.pdf,00133571.tif,2019,0,0,0,ORIGINAL,06,22,21722,023604,0236,0470853,047,6,427,0,,Y,2,2019-023604
6,24,MD,6,05,6,6,WASHINGTON CANYON,6447,24,1749,1205,0853,3,1,2,1,3,1,1715,4711,9996,2,2,10,8,0,1,1,1,0,0,0,0,6,3727,7427,63,1200,70,1,2,1,MDJN1205.pdf,00133573.tif,2019,0,0,0,ORIGINAL,06,22,21722,023605,0236,0470853,047,6,429,0,,Y,2,2019-023605
6,24,MD,6,06,6,6,ROCK PILE,6447,24,1801,1205,0853,3,1,2,1,3,1,1730,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,6,3739,7422,53,600,72,1,2,1,MDJN1205.pdf,00133575.tif,2019,0,0,0,ORIGINAL,06,22,21722,023606,0236,0470853,047,6,428,0,,Y,2,2019-023606
6,10,DE,6,07,6,6,POOR MANS CANYON,6447,24,1813,1205,0853,3,1,2,1,3,1,1745,4711,9996,2,2,10,6,0,1,1,1,0,0,0,0,6,3752,7406,55,600,71,2,2,1,MDJN1205.pdf,00133577.tif,2019,0,0,0,ORIGINAL,06,22,21722,023607,0236,0470853,047,6,425,0,,Y,2,2019-023607
6,24,MD,6,08,6,6,ROCK PILE,6447,24,1821,1205,0853,3,1,2,1,3,1,1745,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,6,3739,7422,58,750,72,1,2,1,MDJN1205.pdf,00133579.tif,2019,0,0,0,ORIGINAL,06,22,21722,023608,0236,0470853,047,6,431,0,,Y,2,2019-023608
6,24,MD,6,09,6,6,WASHINGTON CANYON,6447,24,1842,1205,0853,3,1,2,1,3,1,1830,4711,9996,2,2,10,7,0,1,1,1,0,0,0,0,3,3727,7427,60,420,72,1,2,1,MDJN1205.pdf,00133581.tif,2019,0,0,0,ORIGINAL,06,22,21722,023609,0236,0470853,047,6,432,0,,Y,1,2019-023609
3001,34,NJ,MIDATLANTIC TUNA,01,6,6,WASHINGTON CANYON,7508,34,1907,1114,1131,11,1,1,2,2,1,1850,4711,2161,1,12,6,7,0,1,1,1,0,0,0,0,6,3727,7427,93,800,72,1,2,1,NJJN1114.pdf,00133595.tif,2019,0,0,0,ORIGINAL,06,22,21722,024101,0241,0091131,009,5,150,0,,Y,1,2019-024101
6,34,NJ,6,01,6,6,28 MILE WRECK,7509,34,1520,1203,1063,2,1,2,1,3,1,1500,4656,9996,2,2,6,6,0,1,1,1,0,0,0,0,4,3900,7405,30,120,69,1,2,1,NJJN1203.pdf,00133600.tif,2019,1,0,0,ORIGINAL,06,23,21723,024201,0242,0011063,001,5,556,0,,Y,2,2019-024201
6,34,NJ,6,02,6,6,WILMINGTON CANYON,7509,34,1550,1203,1063,2,1,1,2,2,1,1500,4656,9996,2,2,8,7,0,1,1,1,0,0,0,0,3,3824,7327,76,1000,69,2,2,1,NJJN1203.pdf,00133602.tif,2019,0,1,0,ORIGINAL,06,23,21723,024202,0242,0011063,001,5,554,0,,N,1,2019-024202
6,34,NJ,6,03,6,6,TOMS CANYON,7509,34,1630,1203,1724,2,1,1,2,2,1,1600,4656,9996,2,2,6,17,0,1,1,1,0,0,0,0,6,3903,7235,90,950,72,1,2,1,NJJN1203.pdf,00133604.tif,2019,1,0,0,ORIGINAL,06,23,21723,024203,0242,0011724,001,5,551,0,,Y,1,2019-024203
6,34,NJ,6,04,6,6,LINDENKOHL CANYON,7509,34,1700,1203,1724,2,1,1,2,2,1,1600,4656,9996,2,2,6,16,0,1,1,1,0,0,0,0,4,3845,7256,100,4000,70,1,2,1,NJJN1203.pdf,00133606.tif,2019,0,1,0,ORIGINAL,06,23,21723,024204,0242,0011724,001,5,555,0,,Y,1,2019-024204
6,34,NJ,6,05,6,6,WILMINGTON CANYON,7509,34,1835,1203,1063,2,1,1,2,2,1,1800,4656,9996,2,2,10,12,0,1,1,1,0,0,0,0,5,3824,7327,84,600,69,1,2,1,NJJN1203.pdf,00133608.tif,2019,0,1,0,ORIGINAL,06,23,21723,024205,0242,0011063,001,5,557,0,,Y,1,2019-024205
6,34,NJ,6,06,6,6,SPENCER CANYON,7509,34,1903,1203,1063,2,1,1,2,2,1,1730,4656,9996,2,2,7,5,0,1,1,1,0,0,0,0,4,3837,7312,80,2200,68,1,2,1,NJJN1203.pdf,00133610.tif,2019,0,1,0,ORIGINAL,06,23,21723,024206,0242,0011063,001,5,552,0,,Y,1,2019-024206
6,34,NJ,6,07,6,6,TOMS CANYON,7509,34,2015,1203,9235,2,1,1,2,2,1,1950,4656,9996,2,2,6,9,0,1,1,1,0,0,0,0,4,3903,7235,79,3400,71,1,2,1,NJJN1203.pdf,00133612.tif,2019,1,0,0,ORIGINAL,06,23,21723,024207,0242,0019235,001,5,553,0,,Y,1,2019-024207
6,34,NJ,6,01,6,6,WILMINGTON CANYON,7508,34,1605,1215,0062,3,1,1,2,2,1,1530,4711,4678,2,2,9,9,0,1,1,1,0,0,0,0,6,3824,7327,74,1800,71,1,1,1,NJJN1215.pdf,00133702.tif,2019,0,0,0,ORIGINAL,06,23,21723,024401,0244,0090062,009,5,587,0,,Y,2,2019-024401
6,34,NJ,6,02,6,6,19 FATHOM,7508,34,1624,1215,0900,3,1,1,2,2,6,1600,4711,4678,2,1,4,11,0,1,1,1,0,0,0,0,2,3830,7420,36,132,64,1,2,1,NJJN1215.pdf,00133704.tif,2019,0,0,0,ORIGINAL,06,23,21723,024402,0244,0090900,009,5,590,0,,N,1,2019-024402
,34,NJ,CAPE MAY MARLIN TUNA,03,6,6,WILMINGTON CANYON,7508,34,1639,1215,0900,3,1,1,2,2,1,1600,4711,1050,1,1,6,6,0,0,1,1,0,0,0,0,5,3824,7327,75,3000,66,1,2,1,NJJN1215.pdf,00133706.tif,2019,0,0,0,ORIGINAL,06,23,21723,024403,0244,0090900,009,5,6,1,tcode;,Y,2,2019-024403
6,34,NJ,6,04,6,6,BALTIMORE CANYON,7508,34,1655,1215,0385,3,1,1,2,2,1,1600,4711,9996,2,1,9,12,0,1,1,1,0,0,0,0,5,3820,7345,45,3000,68,1,1,1,NJJN1215.pdf,00133708.tif,2019,0,1,0,ORIGINAL,06,23,21723,024404,0244,0090385,009,5,591,0,,Y,2,2019-024404
6,34,NJ,6,05,6,6,19 FATHOM LUMP,7508,34,1706,1215,0385,3,1,1,2,2,2,1700,4678,1050,2,2,5,6,0,1,1,1,0,0,0,0,3,3830,7420,42,120,69,1,2,1,NJJN1215.pdf,00133710.tif,2019,0,0,0,ORIGINAL,06,23,21723,024405,0244,0090385,009,5,582,0,,N,1,2019-024405
6,12,FL,6,06,6,6,POOR MANS CANYON,7508,34,1720,1215,0900,3,1,1,2,2,2,1720,4711,4691,2,2,8,18,0,1,1,1,0,0,0,0,4,3752,7406,54,600,68,1,2,1,NJJN1215.pdf,00133712.tif,2019,0,1,0,ORIGINAL,06,23,21723,024406,0244,0090900,009,5,588,0,,N,1,2019-024406
6,34,NJ,6,07,6,6,WILMINGTON CANYON,7508,34,1750,1215,0900,3,1,2,1,3,1,1730,4711,2161,2,2,11,9,0,1,0,1,0,0,0,0,3,3824,7327,60,720,69,1,2,1,NJJN1215.pdf,00133714.tif,2019,0,1,0,ORIGINAL,06,23,21723,024407,0244,0090900,009,5,586,0,,Y,1,2019-024407
,34,NJ,CAPE MAY MARLIN TUNA,08,6,6,BALTIMORE CANYON,7508,34,1803,1215,0062,3,1,1,2,2,1,1730,4711,1050,1,2,10,8,0,1,1,1,0,0,0,0,4,3820,7345,64,600,68,1,2,1,NJJN1215.pdf,00133716.tif,2019,0,1,0,ORIGINAL,06,23,21723,024408,0244,0090062,009,5,4,1,tcode;,Y,2,2019-024408
6,34,NJ,6,09,6,6,BALTIMORE CANYON,7508,34,1818,1215,0062,3,1,1,2,2,1,1818,4678,4711,2,2,8,9,0,1,1,1,0,0,0,0,2,3820,7345,75,900,68,1,2,1,NJJN1215.pdf,00133718.tif,2019,0,0,0,ORIGINAL,06,23,21723,024409,0244,0090062,009,5,583,0,,Y,2,2019-024409
,34,NJ,CAPE MAY MARLIN TUNA,10,6,6,BALTIMORE CANYON,7508,34,1832,1215,0900,3,1,1,2,2,1,1832,4711,1050,1,2,7,8,0,1,1,1,0,0,0,0,6,3820,7345,70,600,69,1,2,1,NJJN1215.pdf,00133720.tif,2019,0,0,0,ORIGINAL,06,23,21723,024410,0244,0090900,009,5,7,1,tcode;,Y,2,2019-024410
,34,NJ,CAPE MAY MARLIN TUNA,11,6,6,WILMINGTON CANYON,7508,34,1834,1215,0900,3,1,1,2,2,1,1800,4711,2161,1,12,6,8,0,1,1,1,0,0,0,0,4,3824,7327,72,1200,72,1,2,1,NJJN1215.pdf,00133722.tif,2019,0,0,0,ORIGINAL,06,23,21723,024411,0244,0090900,009,5,5,1,tcode;,Y,1,2019-024411
6,34,NJ,6,12,6,6,MASSEYS CANYON,7508,34,1842,1215,0900,3,1,1,2,2,1,1700,3551,3531,2,1,4,7,0,1,0,0,1,1,0,0,4,3825,7420,47,180,68,1,2,1,NJJN1215.pdf,00133724.tif,2019,0,0,0,ORIGINAL,06,23,21723,024412,0244,0090900,009,5,589,0,,Y,2,2019-024412
6,34,NJ,6,13,6,6,POOR MANS CANYON,7508,34,1909,1215,0900,3,1,1,2,2,1,1830,4711,2161,2,1,6,8,0,1,0,1,0,0,0,0,7,3752,7406,55,600,71,1,1,1,NJJN1215.pdf,00133726.tif,2019,0,0,0,ORIGINAL,06,23,21723,024413,0244,0090900,009,5,584,0,,Y,2,2019-024413
6,34,NJ,6,14,6,6,BALTIMORE CANYON,7508,34,1914,1215,0900,3,1,1,2,2,2,1814,4711,4678,2,2,13,10,0,1,1,1,0,0,0,0,6,3820,7345,80,1200,69,1,1,2,NJJN1215.pdf,00133728.tif,2019,0,0,0,ORIGINAL,06,23,21723,024414,0244,0090900,009,5,585,1,Q19;,N,2,2019-024414
6,34,NJ,6,01,6,6,CHICKEN CANYON,6013,34,1730,1217,0279,10,1,1,2,2,1,1715,4678,4677,2,2,8,6,0,1,1,1,0,0,0,0,4,3952,7302,60,160,98,1,1,1,NJJN1217.pdf,00133620.tif,2019,1,0,0,ORIGINAL,06,22,21722,024501,0245,0290279,029,5,592,0,,Y,1,2019-024501
6,34,NJ,6,01,6,6,SPENCER CANYON,7509,34,1700,2204,1063,2,1,1,2,2,1,1500,4656,9996,2,2,18,28,0,1,1,1,0,0,0,0,6,3837,7312,80,6000,71,1,2,1,NJJN2204.pdf,00133628.tif,2019,0,1,0,ORIGINAL,06,24,21724,024701,0247,0011063,001,5,600,1,Q19;,Y,2,2019-024701
6,34,NJ,6,02,6,6,WILMINGTON CANYON,7509,34,1840,2204,1724,2,1,1,2,2,1,1730,4656,9996,2,2,7,7,0,1,1,1,0,0,0,0,4,3824,7327,70,800,66,1,2,1,NJJN2204.pdf,00133630.tif,2019,1,1,0,ORIGINAL,06,24,21724,024702,0247,0011724,001,5,599,0,,Y,1,2019-024702
6,36,NY,6,01,6,6,HA BUOY,7466,36,1820,1105,0146,4,1,1,2,2,1,1000,4678,9996,2,1,0,3,0,1,1,1,0,0,0,0,3,4010,7320,25,180,62,1,2,2,NYJN1105.pdf,00133738.tif,2019,0,1,0,REVISED,06,23,21723,024901,0249,1030146,103,4,613,1,Q15;,Y,2,2019-024901
6,36,NY,6,02,6,6,BUTTERFISH HOLE,7466,36,1930,1105,0137,4,1,1,2,3,1,1630,3551,3531,2,2,3,5,0,1,0,0,1,0,0,0,6,4050,7135,18,180,63,1,1,1,NYJN1105.pdf,00133739.tif,2019,0,0,0,ORIGINAL,06,23,21723,024902,0249,1030137,103,4,611,0,,N,2,2019-024902
