tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,batch,month,day,intdate,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
07,6,24,MD,6,0,6,6,HOT DOG,6447,24,1614,2205,0022,2,1,2,1,3,1,1530,4711,9996,2,1,4,4,0,0,1,0,0,1,0,5,3806,7417,42,150,78,1,2,1,mdjl2205.tif,00051353.tif,2012,0,0,0,ORIGINAL,0786,07,26,19200,0470022,047,7,419,0,,Y,2,,2012-078601
07,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1500,2114,9213,13,1,1,2,2,2,1400,4711,4670,2,1,5,4,0,0,1,0,0,1,0,5,3806,7417,55,160,76,2,1,1,njjl2114.tif,00051358.tif,2012,0,0,0,ORIGINAL,0787,07,26,19200,0099213,009,5,770,0,,N,2,,2012-078701
07,6,51,VA,6,0,6,6,200 HUNDRED LINE,7421,51,1740,2118,0002,1,1,2,1,3,1,1730,2161,9996,2,2,11,8,0,0,1,1,0,0,0,6,9998,9998,50,120,79,1,1,1,vajl2118.tif,00051365.tif,2012,0,0,0,ORIGINAL,0790,07,25,19199,8100002,810,8,1003,0,,Y,2,,2012-079001
07,9550,51,VA,VB INVITATIONAL MARLIN,0,6,6,NORFOLK CANYON,6633,51,1645,2119,0091,1,1,1,2,2,1,1625,2161,2171,1,1,5,4,0,0,1,1,0,0,0,2,3705,7435,55,180,78,2,1,2,vajl2119.tif,00051416.tif,2012,0,0,0,ORIGINAL,0791,07,26,19200,8100091,810,8,1092,0,,Y,2,,2012-079101
07,6,51,VA,6,0,6,6,VB RUDEE INLET,6633,51,1725,2119,0091,1,1,2,1,3,1,1705,4871,9996,2,12,3,10,0,0,1,0,1,0,0,2,9998,9998,2,30,80,2,1,1,vajl2119.tif,00051417.tif,2012,0,0,0,ORIGINAL,0791,07,26,19200,8100091,810,8,1004,0,,Y,2,,2012-079102
07,9550,51,VA,VB INVITATIONAL MARLIN,0,6,6,CIGAR,6633,51,1740,2119,0091,1,1,1,2,2,1,1730,2161,2171,1,1,5,7,0,0,1,1,0,0,0,4,3630,7450,53,180,77,1,2,1,vajl2119.tif,00051419.tif,2012,0,0,0,ORIGINAL,0791,07,26,19200,8100091,810,8,1094,0,,Y,1,,2012-079103
07,9550,51,VA,VB INVITATIONAL MARLIN,0,6,6,NORFOLK CANYON,6633,51,1745,2119,0091,1,1,1,2,2,1,1730,2161,2171,1,1,5,7,0,0,1,1,0,0,0,5,3705,7435,60,240,78,2,1,1,vajl2119.tif,00051421.tif,2012,0,0,0,ORIGINAL,0791,07,26,19200,8100091,810,8,1095,0,,Y,2,,2012-079104
07,9550,51,VA,VB INVITATIONAL MARLIN,0,6,6,TRIPLE ZEROS,6633,51,1755,2119,0091,1,1,1,2,2,1,1735,2161,2171,1,1,6,7,0,0,1,1,0,0,0,7,3615,7450,65,180,80,2,1,1,vajl2119.tif,00051423.tif,2012,0,0,0,ORIGINAL,0791,07,26,19200,8100091,810,8,1097,0,,Y,2,,2012-079105
07,9550,37,NC,VB INVITATIONAL MARLIN,0,6,6,CIGAR,6633,51,1815,2119,0091,1,1,2,1,3,1,1740,2161,2171,1,12,7,7,0,0,1,1,0,0,0,6,3630,7450,55,300,81,1,1,1,vajl2119.tif,00051425.tif,2012,0,0,0,ORIGINAL,0791,07,26,19200,8100091,810,8,1091,0,,Y,2,,2012-079106
07,9550,51,VA,VB INVITATIONAL MARLIN,0,6,6,NORFOLK CANYON,6633,51,1830,2119,0091,1,1,2,2,3,1,1745,2161,2171,1,1,10,7,0,0,1,1,0,0,0,6,3705,7435,62,180,98,1,1,1,vajl2119.tif,00051427.tif,2012,0,0,0,ORIGINAL,0791,07,26,19200,8100091,810,8,1093,0,,Y,2,,2012-079107
07,9550,51,VA,VB INVITATIONAL MARLIN,0,6,6,400 LINE,6633,51,1840,2119,0091,1,1,1,2,2,1,1745,2161,2171,1,12,6,7,0,1,1,1,0,0,0,4,9998,9998,56,200,78,2,1,1,vajl2119.tif,00051429.tif,2012,0,0,0,ORIGINAL,0791,07,26,19200,8100091,810,8,1096,0,,Y,2,,2012-079108
07,6,10,DE,6,0,6,6,19 FATHOM LUMP,6478,10,1555,2102,1599,2,1,2,1,3,7,1530,4656,9996,2,1,4,3,0,0,1,0,0,1,0,5,9998,9998,40,131,77,2,2,1,dejl2102.tif,00051433.tif,2012,0,1,0,ORIGINAL,0792,07,26,19200,0051599,005,6,180,0,,Y,2,,2012-079201
07,6,25,MA,6,0,6,6,PEAKED HILL,7426,25,1415,2220,0784,8,1,2,1,3,2,1415,4678,9996,2,2,4,4,0,1,0,1,0,0,0,5,4205,7008,5,130,98,1,1,1,majl2220.tif,00051437.tif,2012,0,1,0,ORIGINAL,0793,07,25,19199,0230784,023,2,595,0,,Y,2,,2012-079301
07,6,33,NH,6,0,6,6,WHALEBACK,7433,33,1700,2208,0022,2,1,1,2,3,1,1656,4671,9996,2,12,4,24,0,0,1,0,0,1,0,2,9997,9997,10,220,64,2,1,2,nhjl2208.tif,00051442.tif,2012,0,0,0,ORIGINAL,0794,07,26,19200,0150022,015,1,622,1,Q24_LONG/LAT;,Y,2,,2012-079401
07,6,33,NH,6,0,6,6,SCANTUM BASIN,7433,33,1715,2208,0099,2,1,1,2,2,7,1530,4679,9996,2,1,3,7,1,0,0,0,0,1,0,3,9998,9998,23,400,62,2,2,1,nhjl2208.tif,00051443.tif,2012,0,1,0,ORIGINAL,0794,07,26,19200,0150099,015,1,621,0,,Y,2,,2012-079402
07,6,33,NH,6,0,6,6,WHALE BACK,7433,33,1730,2208,0099,2,1,1,2,3,2,1714,4671,9996,2,2,3,7,1,0,0,0,0,1,0,2,9997,9997,10,225,68,2,1,2,nhjl2208.tif,00051445.tif,2012,0,0,1,ORIGINAL,0794,07,26,19200,0150099,015,1,620,1,Q24_LONG/LAT;,Y,2,,2012-079403
07,6,33,NH,6,0,6,6,LONG LEDGE,7438,33,1730,2211,1970,1,1,1,2,1,6,1725,4679,9996,2,2,3,11,1,0,0,0,0,1,0,3,9998,9998,8,210,98,2,1,2,nhjl2211.tif,00051451.tif,2012,0,1,0,ORIGINAL,0796,07,26,19200,0151970,015,1,623,0,,N,2,,2012-079601
07,6,09,CT,6,0,6,6,OUT OF SUFFOLK,7423,36,1700,1211,0133,5,1,1,2,2,1,1630,3551,3531,2,2,4,6,0,0,1,0,1,0,0,5,9999,9999,34,180,72,1,1,1,nyjl1211.tif,00051185.tif,2012,0,1,0,ORIGINAL,0798,07,21,19195,1030133,103,4,824,0,,Y,2,,2012-079801
07,6,09,CT,6,0,6,6,BUTTERFISH HOLE,6775,09,1553,1216,0630,3,1,1,2,2,1,1500,4931,3531,2,2,3,5,0,0,1,0,1,1,0,3,4050,7135,20,187,72,2,1,1,ctjl1216.tif,00051458.tif,2012,0,0,0,ORIGINAL,0799,07,29,19203,0110630,011,3,130,0,,Y,2,,2012-079901
07,6,09,CT,6,0,6,6,W ATLANTIS,6775,09,1640,1216,9003,3,1,1,2,1,1,1600,4711,4656,2,12,10,12,0,1,1,1,0,1,0,6,3947,7013,85,1000,77,2,1,1,ctjl1216.tif,00051460.tif,2012,0,0,0,ORIGINAL,0799,07,29,19203,0119003,011,3,129,0,,Y,2,,2012-079902
08,6,10,DE,6,0,6,6,HOT DOG,6936,10,1630,1102,1599,2,1,2,1,3,1,1615,4711,9996,2,1,4,8,0,0,1,0,0,1,0,6,3806,7417,50,138,77,2,1,1,dejl1102.tif,00051469.tif,2012,0,0,0,ORIGINAL,0802,07,28,19202,0051599,005,6,144,0,,Y,1,,2012-080201
08,6,10,DE,6,0,6,6,BALTIMORE CANYON,6936,10,1645,1102,1599,2,1,1,2,2,1,1630,2161,9996,2,1,7,6,0,1,1,1,0,0,0,4,3806,7349,70,3000,78,2,1,2,dejl1102.tif,00051471.tif,2012,0,0,0,ORIGINAL,0802,07,28,19202,0051599,005,6,146,0,,Y,2,,2012-080202
08,6,10,DE,6,0,6,6,BALTIMORE CANYON,6936,10,1750,1102,1599,2,1,1,2,2,1,1745,7777,9996,2,1,7,6,0,1,1,1,0,0,0,2,3820,7345,60,240,78,2,1,1,dejl1102.tif,00051472.tif,2012,0,0,0,ORIGINAL,0802,07,28,19202,0051599,005,6,145,0,,Y,1,,2012-080203
08,6,10,DE,6,0,6,6,HOT DOG,6936,10,1805,1102,1599,2,1,1,2,2,1,1800,4711,9996,2,1,4,6,0,0,1,0,0,1,0,3,3806,7417,45,150,78,1,1,1,dejl1102.tif,00051474.tif,2012,0,0,0,ORIGINAL,0802,07,28,19202,0051599,005,6,147,0,,Y,1,,2012-080204
08,6,10,DE,6,0,6,6,7,6447,10,1509,1103,1599,2,1,1,2,2,6,1500,1050,4656,2,2,6,2,0,1,1,1,0,0,0,3,9998,9998,26,120,79,2,2,1,dejl1103.tif,00051478.tif,2012,0,1,0,ORIGINAL,0803,07,29,19203,0051599,005,6,157,0,,Y,2,,2012-080301
08,6,10,DE,6,0,6,6,MASSEYS CANYON,6447,10,1602,1103,1599,2,1,1,2,2,1,1600,4656,9996,2,12,6,7,0,1,1,1,0,0,0,3,3825,7420,40,150,77,2,1,1,dejl1103.tif,00051480.tif,2012,1,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,149,0,,Y,2,,2012-080302
08,6,10,DE,6,0,6,6,HOT DOG,6447,10,1639,1103,1599,2,1,1,2,2,1,1630,4711,9996,2,1,7,7,0,1,1,1,0,1,0,3,3806,7417,47,157,76,2,1,2,dejl1103.tif,00051482.tif,2012,0,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,150,0,,Y,2,,2012-080303
08,6,10,DE,6,0,6,6,HOT DOG,6447,10,1652,1103,1599,2,1,1,2,2,1,1645,4656,1050,2,1,7,8,0,1,1,1,0,0,0,4,3806,7417,60,375,77,2,1,1,dejl1103.tif,00051483.tif,2012,1,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,154,0,,Y,2,,2012-080304
08,6,10,DE,6,0,6,6,TEA CUP,6447,10,1708,1103,1599,2,1,1,2,2,1,1700,4656,9996,2,2,5,12,0,0,1,1,0,0,0,4,3821,7410,46,210,79,2,2,1,dejl1103.tif,00051485.tif,2012,1,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,155,0,,Y,2,,2012-080305
08,6,10,DE,6,0,6,6,HOT DOG,6447,10,1714,1103,1599,2,1,1,2,2,6,1700,4711,9996,2,12,3,7,0,0,1,0,0,1,0,3,3806,7417,47,127,79,2,1,1,dejl1103.tif,00051487.tif,2012,0,1,0,ORIGINAL,0803,07,29,19203,0051599,005,6,159,0,,N,2,,2012-080306
08,6,10,DE,6,0,6,6,TEA CUP,6447,10,1724,1103,1599,2,1,1,2,8,6,1700,4711,9996,2,2,8,8,0,1,0,1,0,0,0,4,3821,7410,60,180,80,2,1,2,dejl1103.tif,00051489.tif,2012,0,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,160,0,,N,2,,2012-080307
08,6,10,DE,6,0,6,6,MASSEYS CANYON,6447,10,1740,1103,1599,2,1,1,2,2,1,1730,4656,9996,2,2,8,9,0,1,1,1,0,0,0,4,3825,7420,37,120,98,1,1,1,dejl1103.tif,00051490.tif,2012,0,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,153,0,,Y,2,,2012-080308
08,6,10,DE,6,0,6,6,BALTIMORE CANYON 500 FATHOM,6447,10,1746,1103,1599,2,1,1,2,2,1,1730,4711,2161,2,2,9,7,0,0,1,1,0,0,0,7,3806,7349,73,3000,80,2,1,1,dejl1103.tif,00051492.tif,2012,0,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,152,0,,Y,2,,2012-080309
08,6,10,DE,6,1,6,6,MASSEYS CANYON,6447,10,1757,1103,1599,2,1,2,2,3,1,1745,4711,9996,2,1,4,8,0,1,1,1,0,1,0,3,3825,7420,40,128,72,2,1,1,dejl1103.tif,00051494.tif,2012,0,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,156,0,,Y,2,,2012-080310
08,6,10,DE,6,1,6,6,HOT DOG,6447,10,1806,1103,1599,2,1,1,2,8,6,1800,4711,9996,2,2,4,9,0,0,1,0,0,1,0,4,3806,7417,50,160,79,1,1,1,dejl1103.tif,00051496.tif,2012,0,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,158,0,,N,2,,2012-080311
08,6,10,DE,6,1,6,6,BALTIMORE CANYON 500 FATHOM,6447,10,1813,1103,1599,2,1,2,1,3,1,1800,2161,4711,2,2,8,7,0,0,1,1,0,0,0,6,3806,7349,68,3000,79,2,1,2,dejl1103.tif,00051498.tif,2012,0,0,0,ORIGINAL,0803,07,29,19203,0051599,005,6,148,0,,Y,2,,2012-080312
08,6,10,DE,6,1,6,6,HOT DOG,6447,10,1825,1103,1599,2,1,1,2,3,7,1815,4711,9996,2,1,8,9,0,1,1,1,0,1,0,4,3806,7417,45,130,82,1,2,2,dejl1103.tif,00051499.tif,2012,0,1,0,ORIGINAL,0803,07,29,19203,0051599,005,6,151,0,,Y,2,,2012-080313
08,6,25,MA,6,0,6,6,STELLWAGEN BANK,6634,25,1500,1109,0285,24,3,1,2,2,1,1448,3551,4931,2,12,4,4,0,0,1,0,1,0,0,3,4216,7017,40,280,98,2,1,1,majl1109.tif,00051502.tif,2012,0,0,0,ORIGINAL,0804,07,29,19203,0010285,001,2,469,0,,Y,2,,2012-080401
08,6,25,MA,6,0,6,LIVE LINE,PEAKED HILL BA,6634,25,1535,1109,0285,24,3,1,2,1,1,1530,4671,4679,2,1,1,1,1,0,0,0,0,0,1,2,4205,7008,1,170,63,2,1,1,majl1109.tif,00051504.tif,2012,0,0,0,ORIGINAL,0804,07,29,19203,0010285,001,2,470,0,,Y,2,,2012-080402
08,6,25,MA,6,0,6,LIVE LINE,IPSWICH BAY,7435,25,1620,1125,9005,20,1,1,2,1,1,1600,4671,9996,2,1,3,6,1,0,0,0,0,0,1,3,9997,9997,8,180,68,7,2,2,majl1125.tif,00051509.tif,2012,0,1,0,ORIGINAL,0805,07,28,19202,0099005,009,2,483,1,Q24_LONG/LAT;,Y,2,,2012-080501
08,6,25,MA,6,0,6,LIE LINING,IPSWICH BAY,7435,25,1700,1125,9005,20,1,1,2,1,7,1645,4671,9996,2,1,3,8,1,0,0,0,0,0,1,3,4240,7040,7,185,67,2,2,2,majl1125.tif,00051510.tif,2012,0,1,0,ORIGINAL,0805,07,28,19202,0099005,009,2,482,0,,Y,2,,2012-080502
08,6,25,MA,6,0,6,6,PEAKED HILL,6591,25,1500,1212,9038,9,1,1,2,4,6,1300,4671,9996,2,2,3,4,0,1,0,1,0,0,0,3,4205,7008,4,120,68,2,1,2,majl1212.tif,00051513.tif,2012,0,0,0,ORIGINAL,0806,07,29,19203,0239038,023,2,513,0,,N,2,,2012-080601
08,6,25,MA,6,0,6,6,PEAKED HILL,6591,25,1600,1212,9038,9,1,1,2,1,2,1400,4671,9996,2,2,3,6,0,1,0,1,0,0,0,3,4205,7008,4,120,98,2,1,2,majl1212.tif,00051514.tif,2012,0,0,0,ORIGINAL,0806,07,29,19203,0239038,023,2,512,0,,Y,2,,2012-080602
08,6,25,MA,6,0,6,DRIFTING,PEAKED HILL,6591,25,1530,1212,9038,9,1,1,2,2,2,1400,4677,4678,2,1,2,6,0,0,1,0,1,1,1,1,4205,7008,4,120,98,2,1,2,majl1212.tif,00051515.tif,2012,0,1,0,ORIGINAL,0806,07,29,19203,0239038,023,2,511,0,,Y,2,,2012-080603
08,6,25,MA,6,0,6,6,PEAKED HILL,7381,25,1608,2115,0218,8,1,2,1,3,1,1600,4676,9996,2,2,5,5,0,1,0,1,0,0,0,6,4205,7008,2,120,68,2,1,2,majl2115.tif,00051518.tif,2012,0,0,0,ORIGINAL,0807,07,27,19201,0230218,023,2,540,0,,N,2,,2012-080701
08,6,25,MA,6,0,6,6,PEAKED HILL,7381,25,1620,2115,0218,8,1,2,1,3,1,1600,3551,4677,2,12,4,7,0,1,1,1,0,0,0,4,4205,7008,2,100,70,2,2,1,majl2115.tif,00051520.tif,2012,0,1,0,ORIGINAL,0807,07,27,19201,0230218,023,2,542,0,,Y,2,,2012-080702
08,6,25,MA,6,0,6,6,STELLWAGEN BANK,7381,25,1700,2115,0218,8,1,2,1,3,1,1510,4678,9996,2,2,5,4,0,1,0,1,0,0,0,6,4216,7017,23,150,98,2,2,2,majl2115.tif,00051521.tif,2012,0,1,0,ORIGINAL,0807,07,27,19201,0230218,023,2,541,0,,Y,2,,2012-080703
08,6,10,DE,6,0,6,6,HOT DOG,6794,24,1710,1203,0853,3,1,2,1,3,1,1645,4711,9996,2,1,4,8,0,0,1,0,0,1,0,7,3806,7417,42,150,78,1,2,1,mdjl1203.tif,00051555.tif,2012,0,0,0,ORIGINAL,0813,07,29,19203,0470853,047,7,310,0,,Y,2,,2012-081301
08,6,24,MD,6,0,6,6,POOR MANS CANYON,6794,24,1725,1203,0853,3,1,1,2,2,1,1715,4670,2161,2,12,7,6,0,1,1,1,0,0,0,4,3752,7406,57,1100,81,2,1,2,mdjl1203.tif,00051557.tif,2012,1,0,0,ORIGINAL,0813,07,29,19203,0470853,047,7,313,0,,Y,2,,2012-081302
08,6,24,MD,6,0,6,6,HOT DOG,6794,24,1735,1203,0853,3,1,1,2,3,1,1630,4711,9996,2,12,4,7,0,0,1,0,0,1,0,6,3806,7417,40,120,98,2,1,1,mdjl1203.tif,00051558.tif,2012,0,1,0,ORIGINAL,0813,07,29,19203,0470853,047,7,308,0,,Y,2,,2012-081303
08,6,24,MD,6,0,6,6,BALTIMORE CANYON,6794,24,1800,1203,0853,3,1,1,2,3,1,1735,4670,2161,2,2,9,8,0,0,1,1,0,0,0,4,3820,7345,50,600,77,1,1,1,mdjl1203.tif,00051560.tif,2012,1,0,0,ORIGINAL,0813,07,29,19203,0470853,047,7,311,0,,Y,2,,2012-081304
08,6,24,MD,6,0,6,6,LITTLE GULL SHOAL,6794,24,1810,1203,0853,3,1,2,1,3,1,1800,3591,9996,2,12,4,4,0,0,1,0,1,0,0,5,9998,9998,2,45,98,2,1,1,mdjl1203.tif,00051562.tif,2012,0,0,0,ORIGINAL,0813,07,29,19203,0470853,047,7,307,0,,Y,2,,2012-081305
08,6,51,VA,6,0,6,6,HOT DOG,6794,24,1820,1203,0853,3,1,2,1,3,1,1800,4711,9996,2,1,4,8,0,0,1,0,0,1,0,6,3806,7417,42,150,98,2,1,1,mdjl1203.tif,00051564.tif,2012,0,0,0,ORIGINAL,0813,07,29,19203,0470853,047,7,309,0,,Y,2,,2012-081306
08,6,10,DE,6,0,6,6,WASHINGTON CANYON,6794,24,1835,1203,0853,3,1,2,1,3,1,1815,4711,9996,2,12,14,7,0,1,1,1,0,0,0,6,3727,7427,60,600,80,2,2,1,mdjl1203.tif,00051566.tif,2012,0,0,0,ORIGINAL,0813,07,29,19203,0470853,047,7,312,1,Q19;,Y,2,,2012-081307
08,6,33,NH,6,0,6,6,ISLE OF SHOLES,7438,33,1606,1204,0034,2,1,1,2,2,2,1604,4679,9996,2,12,3,5,1,0,0,0,1,0,0,2,9998,9998,16,160,62,2,2,2,nhjl1204.tif,00051574.tif,2012,0,1,0,ORIGINAL,0816,07,29,19203,0150034,015,1,601,0,,Y,2,,2012-081601
08,6,33,NH,6,0,6,6,WHALE BACK,7433,33,1612,1206,0003,1,3,1,2,1,7,1610,4671,9996,2,1,3,5,0,0,1,0,0,1,0,4,9999,9999,6,210,71,2,1,2,nhjl1206.tif,00051578.tif,2012,0,1,0,ORIGINAL,0817,07,28,19202,0150003,015,1,606,0,,Y,2,,2012-081701
08,6,33,NH,6,0,6,6,LONG LEDGE,7433,33,1621,1206,0003,1,3,1,2,2,7,1615,4671,9996,2,1,3,10,1,0,1,0,0,1,0,3,9998,9998,6,320,58,2,1,2,nhjl1206.tif,00051579.tif,2012,0,1,0,ORIGINAL,0817,07,28,19202,0150003,015,1,604,0,,Y,2,,2012-081702
08,6,33,NH,6,0,6,6,MUD HOLE,7433,33,1704,1206,0020,1,1,3,2,3,1,1700,4671,9996,2,2,3,8,1,0,0,0,0,1,0,3,9998,9998,15,200,69,2,1,2,nhjl1206.tif,00051580.tif,2012,0,0,0,ORIGINAL,0817,07,28,19202,0150020,015,1,605,0,,Y,2,,2012-081703
08,6,33,NH,6,0,6,LIVE,FLAG 12 MILE,7433,33,1745,1206,0088,1,1,2,1,3,6,1730,4931,9996,2,2,13,8,1,0,1,0,0,1,1,5,9998,9998,12,220,65,2,1,1,nhjl1206.tif,00051581.tif,2012,1,1,0,REVISED,0817,07,28,19202,0150088,015,1,607,1,Q19;,N,2,,2012-081704
08,6,33,NH,6,0,6,6,ISLES OF SHOAL,7433,33,1504,2201,0020,1,3,2,1,3,1,1500,4671,9996,2,1,4,8,1,0,1,0,0,1,0,2,4300,7029,10,240,55,2,2,2,nhjl2201.tif,00051586.tif,2012,0,0,0,ORIGINAL,0818,07,27,19201,0150020,015,1,616,1,Q27;,Y,2,,2012-081801
08,6,33,NH,6,0,6,6,MUD HOLE,7438,33,1850,2202,0022,2,1,2,1,3,1,1845,4679,9996,2,2,4,14,1,0,0,0,1,1,0,2,9998,9998,12,220,98,2,2,2,nhjl2202.tif,00051589.tif,2012,0,1,0,ORIGINAL,0819,07,27,19201,0150022,015,1,617,0,,Y,2,,2012-081901
08,6,42,PA,6,0,6,6,WILMINGTON CANYON,7361,34,1605,1132,1724,2,1,1,2,2,1,1555,4691,4711,2,12,9,20,1,1,1,1,0,1,0,5,3824,7327,70,1300,77,2,1,1,njjl1132.tif,00051593.tif,2012,0,0,0,ORIGINAL,0820,07,28,19202,0011724,001,5,716,0,,Y,2,,2012-082001
08,6,09,CT,6,0,6,6,COX LEDGE,6775,09,1811,2123,0630,3,1,1,2,8,6,1800,3551,4656,2,2,6,8,1,1,1,1,1,1,0,3,4105,7055,20,160,72,2,1,1,ctjl2123.tif,00051606.tif,2012,0,0,0,ORIGINAL,0824,07,30,19204,0110630,011,3,134,0,,N,2,,2012-082401
08,6,09,CT,6,0,6,6,RYANS HORN,6775,09,1835,2123,0630,3,1,1,2,8,6,1800,3551,3531,2,2,5,7,1,1,1,1,1,0,0,4,4046,7127,30,200,73,2,1,1,ctjl2123.tif,00051608.tif,2012,0,0,0,ORIGINAL,0824,07,30,19204,0110630,011,3,135,0,,N,2,,2012-082402
08,6,09,CT,6,0,6,6,TUNA RIDGE,7430,09,1610,2232,0687,5,1,2,1,3,2,1600,3551,9996,2,2,3,10,0,0,1,0,1,1,0,5,4055,7117,20,175,98,2,1,1,ctjl2232.tif,00051648.tif,2012,1,1,0,REVISED,0825,07,30,19204,0110687,011,3,137,0,,N,1,,2012-082501
08,6,10,DE,6,0,6,6,30 FATHOM LINE,6478,10,1640,2107,1599,2,1,2,1,3,1,1600,4656,9996,2,1,4,7,0,0,1,0,0,1,0,6,9998,9998,50,180,77,2,2,1,dejl2107.tif,00051612.tif,2012,0,1,0,ORIGINAL,0826,07,27,19201,0051599,005,6,190,0,,Y,2,,2012-082601
08,6,10,DE,6,0,6,6,HOT DOG,6478,10,1710,2107,1599,2,1,2,1,3,1,1645,4711,9996,2,12,5,7,1,0,1,0,0,1,0,4,3806,7417,47,170,76,2,1,1,dejl2107.tif,00051614.tif,2012,0,0,0,ORIGINAL,0826,07,27,19201,0051599,005,6,191,0,,N,1,,2012-082602
08,6,10,DE,6,0,6,6,HOT DOG,6478,10,1730,2107,1599,2,1,1,2,2,1,1720,4711,9996,2,12,10,6,1,1,1,1,0,1,0,3,3806,7417,45,126,80,2,2,1,dejl2107.tif,00051616.tif,2012,1,0,0,ORIGINAL,0826,07,27,19201,0051599,005,6,192,0,,Y,2,,2012-082603
08,6,10,DE,6,0,6,6,HOT DOG,6478,10,1810,2107,1599,2,1,2,1,3,1,1800,4711,9996,2,1,3,7,1,0,1,0,0,1,0,3,3806,7417,45,130,80,2,2,1,dejl2107.tif,00051618.tif,2012,0,0,0,ORIGINAL,0826,07,27,19201,0051599,005,6,189,0,,Y,2,,2012-082604
08,6,25,MA,6,0,6,LIVE BAITING,PEAKED HILL,7381,25,1420,1108,0784,8,1,1,2,1,1,1400,4671,9996,2,2,3,6,1,0,0,0,0,0,1,2,4205,7008,4,120,68,2,2,2,majl1108.tif,00051622.tif,2012,0,0,0,ORIGINAL,0827,07,29,19203,0230784,023,2,467,0,,Y,2,,2012-082701
08,6,25,MA,6,0,6,6,PEAKED HILL,7381,25,1425,1108,0784,8,1,1,2,2,2,1400,4671,9996,2,12,6,7,1,0,0,1,0,0,0,2,4205,7008,4,130,98,2,1,2,majl1108.tif,00051623.tif,2012,0,0,0,ORIGINAL,0827,07,29,19203,0230784,023,2,466,0,,Y,2,,2012-082702
08,6,25,MA,6,0,6,6,PROVIDENCE TOWN,7381,25,1445,1108,0217,8,1,1,2,2,2,1430,4677,4678,2,12,3,3,0,1,0,1,0,0,0,2,9998,9998,1,75,69,2,1,2,majl1108.tif,00051624.tif,2012,0,1,0,ORIGINAL,0827,07,29,19203,0230217,023,2,465,0,,Y,2,,2012-082703
08,6,25,MA,6,0,6,6,CAPE COD,7381,25,1340,1108,0217,8,1,1,2,2,2,1320,4677,4678,2,1,4,6,0,1,0,1,0,0,0,2,9998,9998,8,200,98,2,1,2,majl1108.tif,00051625.tif,2012,0,1,0,ORIGINAL,0827,07,29,19203,0230217,023,2,463,0,,Y,2,,2012-082704
08,6,25,MA,6,0,6,KITED,PEAKED HILL,7381,25,1545,1108,0217,8,1,1,2,2,1,1540,4677,4678,2,1,10,6,1,0,0,1,0,0,1,3,4205,7008,1,250,72,2,2,2,majl1108.tif,00051626.tif,2012,0,0,0,ORIGINAL,0827,07,29,19203,0230217,023,2,468,0,,Y,2,,2012-082705
08,6,25,MA,6,0,L,6,PEAKED HILL,7381,25,1550,1108,0217,8,1,1,2,2,2,1540,4677,4678,2,3,2,10,0,1,0,1,0,0,0,2,4205,7008,4,90,98,2,1,1,majl1108.tif,00051627.tif,2012,0,0,0,ORIGINAL,0827,07,29,19203,0230217,023,2,464,0,,Y,2,,2012-082706
08,6,33,NH,6,0,6,6,LONG LEDGE,7433,33,1730,1207,0088,1,1,1,2,1,6,1600,4670,9996,2,2,2,7,1,0,1,0,1,0,0,4,9998,9998,4,80,98,2,1,2,nhjl1207.tif,00051653.tif,2012,0,1,0,REVISED,0829,07,29,19203,0150088,015,1,608,0,,N,2,,2012-082901
08,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1420,1133,0385,3,1,2,1,3,1,1410,4711,9996,2,1,4,6,0,0,1,0,0,1,0,6,3806,7417,55,160,80,2,1,2,njjl1133.tif,00051667.tif,2012,0,0,0,ORIGINAL,0830,07,28,19202,0090385,009,5,718,0,,Y,2,,2012-083001
08,6,34,NJ,6,0,6,6,MASSEYS CAMYON,7427,34,1445,1133,0062,3,1,1,2,2,1,1430,4711,9996,2,2,9,5,0,1,1,1,0,0,0,4,3825,7420,37,120,78,2,2,2,njjl1133.tif,00051668.tif,2012,0,0,0,ORIGINAL,0830,07,28,19202,0090062,009,5,720,0,,Y,2,,2012-083002
