tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
08,7326,7,1,2011,08,13,0470938,0,0,24,05,1109,1,mdau1109.tif,00041091.tif,YFT,4711,0831,1,2,2,0,0,0,0,ORIGINAL,351,0,,2011-083105
08,7326,7,1,2011,08,13,0470938,0,0,24,06,1109,1,mdau1109.tif,00041093.tif,WHITE MARLIN,2161,0831,1,0,0,2,0,0,0,ORIGINAL,352,0,,2011-083106
08,7326,7,1,2011,08,13,0470938,0,0,24,06,1109,1,mdau1109.tif,00041093.tif,YFT,4711,0831,2,5,5,0,0,0,0,ORIGINAL,353,0,,2011-083106
08,7326,7,1,2011,08,13,0470938,0,0,24,07,1109,1,mdau1109.tif,00041095.tif,DOLPHIN,1050,0831,1,1,1,0,0,0,0,ORIGINAL,354,0,,2011-083107
08,7326,7,1,2011,08,13,0470938,0,0,24,08,1109,2,mdau1109.tif,00041097.tif,DOLPHIN,1050,0831,2,3,0,0,0,0,0,ORIGINAL,355,0,,2011-083108
08,7326,7,1,2011,08,13,0470938,0,0,24,08,1109,2,mdau1109.tif,00041097.tif,WHITE MARLIN,2161,0831,3,0,0,1,0,0,0,ORIGINAL,356,0,,2011-083108
08,7326,7,1,2011,08,13,0470938,0,0,24,08,1109,2,mdau1109.tif,00041097.tif,YFT,4711,0831,1,1,0,0,0,0,0,ORIGINAL,357,0,,2011-083108
07,7379,7,1,2011,08,04,0470938,0,0,24,01,2201,2,mdau2201.tif,00040405.tif,DOLPHIN,1050,0733,1,2,2,0,0,0,0,ORIGINAL,358,0,,2011-073301
07,7379,7,1,2011,08,04,0470938,0,0,24,02,2201,1,mdau2201.tif,00040407.tif,YFT,4711,0733,1,3,3,0,0,0,0,ORIGINAL,359,0,,2011-073302
07,7379,7,1,2011,08,04,0470938,0,1,24,03,2201,1,mdau2201.tif,00040409.tif,DOLPHIN,1050,0733,2,6,6,0,0,0,0,ORIGINAL,360,0,,2011-073303
07,7379,7,1,2011,08,04,0470938,0,1,24,03,2201,1,mdau2201.tif,00040409.tif,YFT,4711,0733,1,2,2,0,0,0,0,ORIGINAL,361,0,,2011-073303
07,7379,3,1,2011,08,03,0470853,0,0,24,01,2206,2,mdau2206.tif,00040413.tif,DOLPHIN,1050,0734,2,0,0,1,0,0,0,ORIGINAL,362,0,,2011-073401
07,7379,3,1,2011,08,03,0470853,0,0,24,01,2206,2,mdau2206.tif,00040413.tif,YFT,4711,0734,1,0,0,1,0,0,0,ORIGINAL,363,0,,2011-073401
07,7379,3,1,2011,08,03,0470853,0,1,24,02,2206,1,mdau2206.tif,00040415.tif,DOLPHIN,1050,0734,1,3,3,0,0,0,0,ORIGINAL,364,0,,2011-073402
07,7379,3,1,2011,08,03,0470853,0,1,24,02,2206,1,mdau2206.tif,00040415.tif,YFT,4711,0734,2,1,1,0,0,0,0,ORIGINAL,365,0,,2011-073402
07,7379,3,1,2011,08,03,0470853,0,0,24,03,2206,1,mdau2206.tif,00040417.tif,DOLPHIN,1050,0734,2,2,2,0,0,0,0,ORIGINAL,366,0,,2011-073403
07,7379,3,1,2011,08,03,0470853,0,0,24,03,2206,1,mdau2206.tif,00040417.tif,YFT,4711,0734,1,5,5,0,0,0,0,ORIGINAL,367,0,,2011-073403
07,7379,3,1,2011,08,03,0470853,0,0,24,04,2206,2,mdau2206.tif,00040419.tif,DOLPHIN,1050,0734,2,1,1,0,0,0,0,ORIGINAL,368,0,,2011-073404
07,7379,3,1,2011,08,03,0470853,0,0,24,04,2206,2,mdau2206.tif,00040419.tif,YFT,4711,0734,1,2,2,0,0,0,0,ORIGINAL,369,0,,2011-073404
07,7379,3,1,2011,08,03,0470853,0,0,24,04,2206,2,mdau2206.tif,00040419.tif,WAHOO,4720,0734,3,1,1,0,0,0,0,ORIGINAL,370,0,,2011-073404
07,7379,7,1,2011,08,07,0470938,0,1,24,01,1201,1,mdau1201.tif,00040600.tif,DOLPHIN,1050,0763,1,28,28,0,0,0,0,ORIGINAL,371,0,,2011-076301
07,7379,7,1,2011,08,07,0470938,0,0,24,02,1201,1,mdau1201.tif,00040602.tif,DOLPHIN,1050,0763,2,3,3,0,0,0,0,ORIGINAL,372,0,,2011-076302
07,7379,7,1,2011,08,07,0470938,0,0,24,02,1201,1,mdau1201.tif,00040602.tif,YFT,4711,0763,3,1,1,0,0,0,0,ORIGINAL,373,0,,2011-076302
07,7379,7,1,2011,08,07,0470938,0,0,24,02,1201,1,mdau1201.tif,00040602.tif,WAHOO,4720,0763,1,1,1,0,0,0,0,ORIGINAL,374,0,,2011-076302
08,7379,5,1,2011,08,14,0471493,0,0,24,01,1102,2,mdau1102.tif,00041196.tif,WHITE MARLIN,2161,0848,1,0,0,2,0,0,0,ORIGINAL,375,0,,2011-084801
08,7379,5,1,2011,08,14,0471493,0,0,24,02,1102,2,mdau1102.tif,00041198.tif,WHITE MARLIN,2161,0848,1,0,0,4,0,0,0,ORIGINAL,376,0,,2011-084802
08,7379,5,1,2011,08,16,0471493,0,1,24,01,2122,1,mdau2122.tif,00041422.tif,DOLPHIN,1050,0876,2,31,31,0,0,0,0,ORIGINAL,377,0,,2011-087601
08,7379,5,1,2011,08,16,0471493,0,1,24,01,2122,1,mdau2122.tif,00041422.tif,WHITE MARLIN,2161,0876,3,0,0,1,0,0,0,ORIGINAL,378,0,,2011-087601
08,7379,5,1,2011,08,16,0471493,0,1,24,01,2122,1,mdau2122.tif,00041422.tif,YFT,4711,0876,1,1,1,0,0,0,0,ORIGINAL,379,0,,2011-087601
08,7379,5,1,2011,08,16,0471493,0,0,24,02,2122,2,mdau2122.tif,00041424.tif,DOLPHIN,1050,0876,2,1,1,0,0,0,0,ORIGINAL,380,0,,2011-087602
08,7379,5,1,2011,08,16,0471493,0,0,24,02,2122,2,mdau2122.tif,00041424.tif,WHITE MARLIN,2161,0876,1,0,0,1,0,0,0,ORIGINAL,381,0,,2011-087602
08,7379,5,1,2011,08,16,0471493,0,0,24,03,2122,2,mdau2122.tif,00041426.tif,BLUE MARLIN,2171,0876,1,0,0,2,0,0,0,ORIGINAL,382,0,,2011-087603
08,7379,5,1,2011,08,16,0471493,0,0,24,04,2122,2,mdau2122.tif,00041428.tif,WHITE MARLIN,2161,0876,1,0,0,1,0,0,0,ORIGINAL,383,0,,2011-087604
09,6583,15,1,2011,08,21,0090024,0,0,25,01,1205,2,maau1205.tif,00041827.tif,ATLANTIC MACKER,2120,0927,1,12,0,0,0,0,0,ORIGINAL,384,0,,2011-092701
09,6583,15,1,2011,08,21,0090024,0,1,25,03,1205,2,maau1205.tif,00041830.tif,ATLANTIC MACKER,2120,0927,1,2,0,0,0,0,0,ORIGINAL,385,0,,2011-092703
09,6583,15,1,2011,08,21,0090024,0,1,25,03,1205,2,maau1205.tif,00041830.tif,SPINY DOGFISH,3521,0927,2,0,0,2,0,0,0,ORIGINAL,386,0,,2011-092703
10,6583,15,1,2011,08,24,0090024,0,0,25,01,2203,2,maau2203.tif,00042378.tif,ATLANTIC MACKER,2120,1004,1,7,0,8,0,0,0,ORIGINAL,387,0,,2011-100401
10,6583,15,1,2011,08,24,0090024,0,0,25,01,2203,2,maau2203.tif,00042378.tif,SPINY DOGFISH,3521,1004,2,0,0,1,0,0,0,ORIGINAL,388,0,,2011-100401
10,6583,15,1,2011,08,24,0090024,0,0,25,03,2203,2,maau2203.tif,00042381.tif,ATLANTIC MACKER,2120,1004,1,10,0,0,0,0,0,ORIGINAL,389,0,,2011-100403
10,6583,15,1,2011,08,24,0090024,0,0,25,04,2203,2,maau2203.tif,00042383.tif,BLUE SHARK,4931,1004,1,0,0,1,0,0,0,ORIGINAL,390,0,,2011-100404
10,6583,15,1,2011,08,24,0090024,0,0,25,07,2203,2,maau2203.tif,00042387.tif,SPINY DOGFISH,3521,1004,1,0,0,15,0,0,0,ORIGINAL,391,0,,2011-100407
10,6583,15,1,2011,08,24,0090024,0,0,25,07,2203,2,maau2203.tif,00042387.tif,BLUE SHARK,4931,1004,2,0,0,2,0,0,0,ORIGINAL,392,0,,2011-100407
10,6583,15,1,2011,08,24,0090024,0,0,25,08,2203,2,maau2203.tif,00042389.tif,SPINY DOGFISH,3521,1004,2,0,0,6,0,0,0,ORIGINAL,393,0,,2011-100408
10,6583,15,1,2011,08,24,0090024,0,0,25,08,2203,2,maau2203.tif,00042389.tif,BFT SCHOOL,4677,1004,1,0,0,1,0,0,0,ORIGINAL,394,0,,2011-100408
07,6591,12,1,2011,08,06,0190820,0,0,25,03,1101,2,maau1101.tif,00040310.tif,ATLANTIC BONITO,330,0711,1,1,1,0,0,0,0,ORIGINAL,395,0,,2011-071103
09,6634,8,3,2011,08,18,0230217,0,0,25,02,2109,2,maau2109.tif,00041888.tif,BLUEFISH,230,0936,1,2,0,0,0,0,0,ORIGINAL,396,0,,2011-093602
09,6634,8,3,2011,08,18,0230217,0,0,25,02,2109,2,maau2109.tif,00041888.tif,STRIPED BASS,4180,0936,2,0,0,1,0,0,0,ORIGINAL,397,0,,2011-093602
09,6634,8,1,2011,08,18,0230218,0,0,25,04,2109,2,maau2109.tif,00041891.tif,COD,815,0936,2,25,0,12,0,0,0,ORIGINAL,398,1,CAUGHT OUT OF AREA;,2011-093604
09,6634,8,1,2011,08,18,0230218,0,0,25,04,2109,2,maau2109.tif,00041891.tif,HADDOCK,1479,0936,3,30,0,0,0,0,0,ORIGINAL,399,0,,2011-093604
09,6634,8,1,2011,08,18,0230218,0,0,25,04,2109,2,maau2109.tif,00041891.tif,BLUE SHARK,4931,0936,1,0,0,8,0,0,0,ORIGINAL,400,0,,2011-093604
09,6634,8,1,2011,08,18,0230218,0,0,25,05,2109,1,maau2109.tif,00041893.tif,BFT LARGE SCHOO,4678,0936,1,1,1,0,0,0,0,ORIGINAL,401,0,,2011-093605
10,6634,9,1,2011,08,30,0239038,0,1,25,01,2151,2,maau2151.tif,00042612.tif,BFT LARGE SCHOO,4678,1041,1,1,1,2,0,0,0,REVISED,402,0,,2011-104101
10,6634,9,1,2011,08,30,0239038,0,1,25,01,2151,2,maau2151.tif,00042612.tif,BFT SCHOOL,4677,1041,1,1,1,0,0,0,0,REVISED,402,0,,2011-104101
10,6634,9,1,2011,08,30,0239038,0,0,25,03,2151,2,maau2151.tif,00042615.tif,BFT SMALL MEDIU,4676,1041,1,1,1,0,0,0,0,ORIGINAL,403,1,*SPECIES AT KEPT VALUE*;,2011-104103
10,6634,9,1,2011,08,30,0239038,0,0,25,03,2151,2,maau2151.tif,00042615.tif,BFT LARGE SCHOO,4678,1041,2,1,1,0,0,0,0,ORIGINAL,404,0,,2011-104103
10,6634,9,1,2011,08,30,0239038,0,0,25,04,2151,2,maau2151.tif,00042617.tif,COD,815,1041,3,1,1,2,0,0,0,ORIGINAL,405,1,CAUGHT OUT OF AREA;,2011-104104
10,6634,9,1,2011,08,30,0239038,0,0,25,04,2151,2,maau2151.tif,00042617.tif,POLLOCK,2695,1041,4,4,0,0,0,0,0,ORIGINAL,406,0,,2011-104104
10,6634,9,1,2011,08,30,0239038,0,0,25,04,2151,2,maau2151.tif,00042617.tif,BFT LARGE SCHOO,4678,1041,1,1,1,0,0,0,0,ORIGINAL,407,0,,2011-104104
10,6634,9,1,2011,08,30,0239038,0,0,25,04,2151,2,maau2151.tif,00042617.tif,BLUE SHARK,4931,1041,2,0,0,2,0,0,0,ORIGINAL,408,0,,2011-104104
10,6634,8,3,2011,08,31,0230217,0,0,25,02,2206,2,maau2206.tif,00042652.tif,BLUEFISH,230,1052,1,2,2,0,0,0,0,ORIGINAL,409,0,,2011-105202
10,6634,8,3,2011,08,31,0230217,0,0,25,02,2206,2,maau2206.tif,00042652.tif,SPINY DOGFISH,3521,1052,2,0,0,40,0,0,0,ORIGINAL,410,0,,2011-105202
10,6634,8,1,2011,08,31,0230218,1,1,25,03,2206,2,maau2206.tif,00042654.tif,COD,815,1052,2,7,0,12,0,0,0,ORIGINAL,411,1,CAUGHT OUT OF AREA;,2011-105203
10,6634,8,1,2011,08,31,0230218,1,1,25,03,2206,2,maau2206.tif,00042654.tif,HADDOCK,1479,1052,3,1,0,0,0,0,0,ORIGINAL,412,0,,2011-105203
10,6634,8,1,2011,08,31,0230218,1,1,25,03,2206,2,maau2206.tif,00042654.tif,BLUE SHARK,4931,1052,1,0,0,12,0,0,0,ORIGINAL,413,0,,2011-105203
10,6634,8,3,2011,08,31,0230217,0,0,25,04,2206,2,maau2206.tif,00042656.tif,BLUE SHARK,4931,1052,1,0,0,15,0,0,0,ORIGINAL,414,0,,2011-105204
10,6634,8,3,2011,08,31,0230217,1,1,25,05,2206,2,maau2206.tif,00042658.tif,COD,815,1052,2,2,0,10,0,0,0,ORIGINAL,415,1,CAUGHT OUT OF AREA;,2011-105205
10,6634,8,3,2011,08,31,0230217,1,1,25,05,2206,2,maau2206.tif,00042658.tif,HADDOCK,1479,1052,3,12,0,0,0,0,0,ORIGINAL,416,0,,2011-105205
10,6634,8,3,2011,08,31,0230217,1,1,25,05,2206,2,maau2206.tif,00042658.tif,BFT SMALL MEDIU,4676,1052,1,0,0,1,0,0,0,ORIGINAL,417,0,,2011-105205
09,7279,23,1,2011,08,20,0239223,0,0,25,01,1108,2,maau1108.tif,00041809.tif,BFT LARGE SCHOO,4678,0923,1,1,0,0,0,0,0,ORIGINAL,418,0,,2011-092301
09,7279,9,1,2011,08,23,0230229,0,0,25,01,2219,1,maau2219.tif,00042286.tif,BFT LARGE SCHOO,4678,0992,1,1,1,0,0,0,0,ORIGINAL,419,0,,2011-099201
09,7282,8,1,2011,08,22,0230218,0,1,25,01,2149,2,maau2149.tif,00041899.tif,DOLPHIN,1050,0938,2,1,0,0,0,1,0,ORIGINAL,420,1,SELL;,2011-093801
09,7282,8,1,2011,08,22,0230218,0,1,25,01,2149,2,maau2149.tif,00041899.tif,BIGEYE TUNA,4691,0938,3,2,0,0,0,2,0,ORIGINAL,421,1,SELL;,2011-093801
09,7282,8,1,2011,08,22,0230218,0,1,25,01,2149,2,maau2149.tif,00041899.tif,YFT,4711,0938,1,2,0,0,0,2,0,ORIGINAL,422,1,SELL;,2011-093801
09,7282,21,1,2011,08,23,0010313,0,1,25,01,2131,1,maau2131.tif,00042142.tif,BFT SCHOOL,4677,0975,1,1,1,0,0,0,0,ORIGINAL,423,0,,2011-097501
09,7282,21,1,2011,08,23,0010313,0,1,25,01,2131,1,maau2131.tif,00042142.tif,BFT LARGE SCHOO,4678,0975,2,1,1,0,0,0,0,ORIGINAL,424,0,,2011-097501
09,7344,16,1,2011,08,20,0099201,1,1,25,01,1204,2,maau1204.tif,00041819.tif,BFT LARGE SCHOO,4678,0926,1,1,1,0,0,0,0,ORIGINAL,425,0,,2011-092601
09,7344,16,1,2011,08,20,0090110,1,1,25,03,1204,2,maau1204.tif,00041822.tif,BFT LARGE SCHOO,4678,0926,1,1,0,1,0,0,0,ORIGINAL,426,0,,2011-092603
09,7344,15,1,2011,08,19,0090024,0,0,25,01,2129,2,maau2129.tif,00041881.tif,BFT GIANT,4671,0937,1,1,0,0,0,1,0,ORIGINAL,427,0,,2011-093701
09,7381,9,1,2011,08,18,0239038,0,1,25,02,2105,2,maau2105.tif,00041835.tif,BFT LARGE SCHOO,4678,0928,1,1,1,0,0,0,0,ORIGINAL,428,0,,2011-092802
09,7381,9,1,2011,08,18,0239038,0,0,25,03,2105,2,maau2105.tif,00041837.tif,BFT LARGE SCHOO,4678,0928,2,0,0,1,0,0,0,ORIGINAL,429,0,,2011-092803
09,7381,9,1,2011,08,18,0239038,0,0,25,03,2105,2,maau2105.tif,00041837.tif,BLUE SHARK,4931,0928,1,0,0,2,0,0,0,ORIGINAL,430,0,,2011-092803
09,7381,9,1,2011,08,18,0239038,0,1,25,04,2105,2,maau2105.tif,00041839.tif,BFT LARGE SCHOO,4678,0928,1,1,1,0,0,0,0,REVISED,431,1,*SPECIES AT KEPT VALUE*;,2011-092804
09,7381,8,1,2011,08,19,0230218,0,0,25,01,2207,2,maau2207.tif,00042793.tif,BLUE SHARK,4931,0939,1,0,0,3,0,0,0,ORIGINAL,432,0,,2011-093901
09,7381,8,1,2011,08,19,0230218,0,1,25,02,2207,2,maau2207.tif,00042795.tif,BFT LARGE SCHOO,4678,0939,1,1,0,0,0,0,0,REVISED,433,1,*SPECIES AT KEPT VALUE*;,2011-093902
09,7381,8,1,2011,08,19,0230218,0,0,25,05,2207,2,maau2207.tif,00042799.tif,SHORTFIN MAKO S,3551,0939,1,1,1,0,0,0,0,ORIGINAL,434,0,,2011-093905
09,7381,8,1,2011,08,19,0230784,1,1,25,07,2207,2,maau2207.tif,00042802.tif,BFT SMALL MEDIU,4676,0939,1,0,0,1,0,0,0,ORIGINAL,435,0,,2011-093907
09,7381,8,1,2011,08,19,0230784,1,1,25,07,2207,2,maau2207.tif,00042802.tif,BFT SCHOOL,4677,0939,2,1,0,0,0,0,0,ORIGINAL,436,0,,2011-093907
09,7381,8,1,2011,08,19,0230784,1,0,25,08,2207,2,maau2207.tif,00042804.tif,BLUE SHARK,4931,0939,1,0,0,10,0,0,0,ORIGINAL,437,0,,2011-093908
10,7382,8,1,2011,08,23,0230218,0,0,25,02,2111,2,maau2111.tif,00042350.tif,BFT SCHOOL,4677,1001,1,1,1,0,0,0,0,ORIGINAL,438,0,,2011-100102
10,7382,8,1,2011,08,23,0230218,0,0,25,02,2111,2,maau2111.tif,00042350.tif,BFT LARGE SCHOO,4678,1001,2,1,1,0,0,0,0,ORIGINAL,439,0,,2011-100102
10,7382,8,3,2011,08,23,0230217,0,0,25,03,2111,2,maau2111.tif,00042352.tif,BFT LARGE SCHOO,4678,1001,1,1,1,0,0,0,0,ORIGINAL,440,0,,2011-100103
10,7382,8,1,2011,08,24,0230218,0,0,25,03,2123,2,maau2123.tif,00042359.tif,BFT LARGE SCHOO,4678,1002,1,1,0,0,0,0,0,ORIGINAL,441,0,,2011-100203
10,7382,8,1,2011,08,24,0230784,0,0,25,04,2123,2,maau2123.tif,00042361.tif,BFT LARGE SCHOO,4678,1002,1,1,0,0,0,0,0,ORIGINAL,442,0,,2011-100204
10,7382,9,1,2011,08,14,0239038,0,1,25,01,1210,2,maau1210.tif,00042420.tif,DOLPHIN,1050,1010,4,6,0,0,0,0,0,ORIGINAL,443,0,,2011-101001
10,7382,9,1,2011,08,14,0239038,0,1,25,01,1210,2,maau1210.tif,00042420.tif,BLUE MARLIN,2171,1010,2,0,0,1,0,0,0,REVISED,444,1,RARE OR ILLEGAL SPECIES KEPT;,2011-101001
10,7382,9,1,2011,08,14,0239038,0,1,25,01,1210,2,maau1210.tif,00042420.tif,SWORDFISH,4328,1010,1,0,0,1,0,0,0,ORIGINAL,445,0,,2011-101001
10,7382,9,1,2011,08,14,0239038,0,1,25,01,1210,2,maau1210.tif,00042420.tif,YFT,4711,1010,3,10,0,0,0,0,0,ORIGINAL,446,0,,2011-101001
10,7382,9,1,2011,08,14,0239038,0,0,25,03,1210,2,maau1210.tif,00042423.tif,BIGEYE TUNA,4691,1010,1,1,0,0,0,0,0,ORIGINAL,447,0,,2011-101003
10,7382,9,1,2011,08,14,0239038,0,0,25,03,1210,2,maau1210.tif,00042423.tif,YFT,4711,1010,2,1,0,0,0,0,0,ORIGINAL,448,0,,2011-101003
10,7382,9,1,2011,08,11,0239038,0,0,25,02,2210,2,maau2210.tif,00042412.tif,BFT LARGE SCHOO,4678,1011,1,1,0,0,0,0,0,ORIGINAL,449,0,,2011-101102
10,7382,9,1,2011,08,11,0239038,0,1,25,03,2210,2,maau2210.tif,00042414.tif,BFT LARGE SCHOO,4678,1011,1,1,0,0,0,0,0,ORIGINAL,450,0,,2011-101103
10,7382,9,1,2011,08,12,0239038,0,0,25,04,2211,2,maau2211.tif,00042435.tif,BFT GIANT,4671,1012,1,1,0,0,0,1,0,ORIGINAL,451,0,,2011-101204
10,7382,8,1,2011,08,25,0230217,0,0,25,02,2220,2,maau2220.tif,00042466.tif,BFT SCHOOL,4677,1017,1,1,0,0,0,0,0,ORIGINAL,452,0,,2011-101702
10,7382,8,1,2011,08,25,0230217,0,0,25,02,2220,2,maau2220.tif,00042466.tif,BFT LARGE SCHOO,4678,1017,2,1,0,0,0,0,0,ORIGINAL,453,0,,2011-101702
10,7382,8,1,2011,08,26,0230784,0,0,25,02,2214,1,maau2214.tif,00042560.tif,BFT SMALL MEDIU,4676,1034,1,1,1,0,0,0,0,ORIGINAL,454,1,*SPECIES AT KEPT VALUE*;,2011-103402
10,7382,8,1,2011,08,26,0230784,0,0,25,02,2214,1,maau2214.tif,00042560.tif,BFT SCHOOL,4677,1034,2,1,1,0,0,0,0,ORIGINAL,455,0,,2011-103402
10,7382,8,1,2011,08,26,0230784,0,0,25,03,2214,2,maau2214.tif,00042562.tif,BFT LARGE SCHOO,4678,1034,1,1,0,1,0,0,0,ORIGINAL,456,0,,2011-103403
07,6583,1,1,2011,08,06,0150020,0,0,33,02,1203,2,nhau1203.tif,00040748.tif,BFT SCHOOL,4677,0768,1,0,0,3,0,0,0,ORIGINAL,457,0,,2011-076802
07,6583,1,1,2011,08,06,0150020,0,0,33,05,1203,2,nhau1203.tif,00040752.tif,SPINY DOGFISH,3521,0768,1,0,0,12,0,0,0,ORIGINAL,458,0,,2011-076805
08,6583,1,3,2011,08,14,0150020,0,0,33,01,1101,2,nhau1101.tif,00041407.tif,COD,815,0872,2,1,0,0,0,0,0,ORIGINAL,459,1,CAUGHT OUT OF AREA;,2011-087201
08,6583,1,3,2011,08,14,0150020,0,0,33,01,1101,2,nhau1101.tif,00041407.tif,HADDOCK,1479,0872,1,2,0,0,0,0,0,ORIGINAL,460,0,,2011-087201
08,6583,1,3,2011,08,14,0150020,0,0,33,01,1101,2,nhau1101.tif,00041407.tif,SPINY DOGFISH,3521,0872,3,0,0,6,0,0,0,ORIGINAL,461,0,,2011-087201
08,6583,1,3,2011,08,14,0150020,0,0,33,03,1101,2,nhau1101.tif,00041410.tif,COD,815,0872,1,2,0,0,0,0,0,ORIGINAL,462,1,CAUGHT OUT OF AREA;,2011-087203
08,6583,1,3,2011,08,14,0150020,0,0,33,03,1101,2,nhau1101.tif,00041410.tif,CUSK,960,0872,2,6,0,0,0,0,0,ORIGINAL,463,0,,2011-087203
09,6583,1,1,2011,08,19,0150088,0,0,33,01,2108,2,nhau2108.tif,00041974.tif,COD,815,0946,2,0,0,1,0,0,0,ORIGINAL,464,1,CAUGHT OUT OF AREA;,2011-094601
09,6583,1,1,2011,08,19,0150088,0,0,33,01,2108,2,nhau2108.tif,00041974.tif,ATLANTIC MACKER,2120,0946,1,10,0,0,0,0,0,ORIGINAL,465,0,,2011-094601
09,6583,1,1,2011,08,19,0150020,0,0,33,03,2108,2,nhau2108.tif,00041977.tif,COD,815,0946,1,0,0,2,0,0,0,ORIGINAL,466,1,CAUGHT OUT OF AREA;,2011-094603
09,6583,1,1,2011,08,19,0150020,0,0,33,03,2108,2,nhau2108.tif,00041977.tif,ATLANTIC MACKER,2120,0946,2,6,0,30,0,0,0,ORIGINAL,467,0,,2011-094603
09,6583,1,4,2011,08,18,0151970,1,0,33,01,2202,1,nhau2202.tif,00041962.tif,BFT LARGE MEDIU,4679,0947,1,1,1,0,0,1,0,ORIGINAL,468,0,,2011-094701
09,6583,1,1,2011,08,18,0150020,0,1,33,02,2202,2,nhau2202.tif,00041964.tif,COD,815,0947,1,0,0,2,0,0,0,ORIGINAL,469,1,CAUGHT OUT OF AREA;,2011-094702
09,6583,1,1,2011,08,18,0150020,0,1,33,02,2202,2,nhau2202.tif,00041964.tif,SPINY DOGFISH,3521,0947,2,0,0,30,0,0,0,ORIGINAL,470,0,,2011-094702
09,6583,1,1,2011,08,18,0150020,0,0,33,03,2202,2,nhau2202.tif,00041966.tif,BLUEFISH,230,0947,2,0,0,4,0,0,0,ORIGINAL,471,0,,2011-094703
09,6583,1,1,2011,08,18,0150020,0,0,33,03,2202,2,nhau2202.tif,00041966.tif,BLUE SHARK,4931,0947,1,0,0,1,0,0,0,ORIGINAL,472,0,,2011-094703
09,6583,1,1,2011,08,18,0150020,0,0,33,04,2202,2,nhau2202.tif,00041968.tif,BLUEFISH,230,0947,3,0,0,30,0,0,0,ORIGINAL,473,0,,2011-094704
09,6583,1,1,2011,08,18,0150020,0,0,33,04,2202,2,nhau2202.tif,00041968.tif,SPINY DOGFISH,3521,0947,4,0,0,90,0,0,0,ORIGINAL,474,0,,2011-094704
09,6583,1,1,2011,08,18,0150020,0,0,33,04,2202,2,nhau2202.tif,00041968.tif,SHORTFIN MAKO S,3551,0947,1,0,0,1,0,0,0,ORIGINAL,475,0,,2011-094704
09,6583,1,1,2011,08,18,0150020,0,0,33,04,2202,2,nhau2202.tif,00041968.tif,BLUE SHARK,4931,0947,2,0,0,1,0,0,0,ORIGINAL,476,0,,2011-094704
07,6799,2,1,2011,08,06,0150034,0,0,33,01,1201,2,nhau1201.tif,00040734.tif,COD,815,0767,3,0,0,4,0,0,0,ORIGINAL,477,1,CAUGHT OUT OF AREA;,2011-076701
07,6799,2,1,2011,08,06,0150034,0,0,33,01,1201,2,nhau1201.tif,00040734.tif,POLLOCK,2695,0767,2,0,0,10,0,0,0,ORIGINAL,478,0,,2011-076701
07,6799,2,1,2011,08,06,0150034,0,0,33,01,1201,2,nhau1201.tif,00040734.tif,BLUE SHARK,4931,0767,1,0,0,1,0,0,0,ORIGINAL,479,0,,2011-076701
07,6799,2,1,2011,08,06,0150034,0,0,33,02,1201,2,nhau1201.tif,00040736.tif,ATLANTIC MACKER,2120,0767,1,12,0,0,0,0,0,ORIGINAL,480,0,,2011-076702
07,6799,2,1,2011,08,06,0150034,0,0,33,03,1201,2,nhau1201.tif,00040738.tif,CUSK,960,0767,2,0,0,1,0,0,0,ORIGINAL,481,1,ALIVE;,2011-076703
07,6799,2,1,2011,08,06,0150034,0,0,33,03,1201,2,nhau1201.tif,00040738.tif,ATLANTIC MACKER,2120,0767,1,15,0,15,0,0,0,ORIGINAL,482,0,,2011-076703
07,6799,2,1,2011,08,06,0150099,1,0,33,04,1201,2,nhau1201.tif,00040740.tif,HERRING,1670,0767,2,4,0,0,0,0,0,ORIGINAL,483,1,RARE OR ILLEGAL SPECIES KEPT;,2011-076704
07,6799,2,1,2011,08,06,0150099,1,0,33,04,1201,2,nhau1201.tif,00040740.tif,ATLANTIC MACKER,2120,0767,1,6,0,0,0,0,0,ORIGINAL,484,0,,2011-076704
07,6799,2,1,2011,08,06,0150099,1,0,33,05,1201,2,nhau1201.tif,00040742.tif,HERRING,1670,0767,2,2,0,0,0,0,0,ORIGINAL,485,1,RARE OR ILLEGAL SPECIES KEPT;,2011-076705
07,6799,2,1,2011,08,06,0150099,1,0,33,05,1201,2,nhau1201.tif,00040742.tif,ATLANTIC MACKER,2120,0767,1,25,0,0,0,0,0,ORIGINAL,486,0,,2011-076705
07,6799,2,1,2011,08,08,0150099,0,0,33,01,2205,2,nhau2205.tif,00040760.tif,ATLANTIC MACKER,2120,0770,2,20,0,0,0,0,0,ORIGINAL,487,0,,2011-077001
07,6799,2,1,2011,08,08,0150099,0,0,33,01,2205,2,nhau2205.tif,00040760.tif,SPINY DOGFISH,3521,0770,1,0,0,9,0,0,0,ORIGINAL,488,0,,2011-077001
07,6799,2,1,2011,08,09,0150099,1,0,33,01,2206,2,nhau2206.tif,00040764.tif,ATLANTIC MACKER,2120,0771,2,6,0,0,0,0,0,ORIGINAL,489,0,,2011-077101
07,6799,2,1,2011,08,09,0150099,1,0,33,01,2206,2,nhau2206.tif,00040764.tif,WHITING,5090,0771,1,6,0,0,0,0,0,ORIGINAL,490,0,,2011-077101
