tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,51,VA,6,02,6,6,NORFOLK CANYON,7617,51,1844,2209,0002,1,1,2,1,3,1,1815,4711,4691,2,2,10,7,0,1,0,1,0,0,0,0,2,3705,7435,68,1350,67,1,1,1,VAJN2209.pdf,00120175.tif,2018,0,0,0,ORIGINAL,06,06,21341,004302,0043,8100002,810,7,711,0,,Y,1,2018-004302
6,10,DE,6,01,6,6,2O FATHOM LINE,6783,10,1718,2103,1599,2,1,2,1,3,1,1706,3591,3551,2,1,3,8,0,1,0,0,1,0,0,0,3,3810,7440,40,120,61,2,2,1,DEJN2103.pdf,00120208.tif,2018,0,0,0,ORIGINAL,06,07,21342,004701,0047,0051599,005,6,351,0,,Y,2,2018-004701
6,10,DE,6,02,6,6,BALTIMORE CANYON,6783,10,1725,2103,1599,2,1,1,2,2,1,1621,4670,4711,2,2,7,6,0,1,1,1,0,0,0,0,3,3814,7350,60,600,69,2,2,1,DEJN2103.pdf,00120210.tif,2018,0,0,0,ORIGINAL,06,07,21342,004702,0047,0051599,005,6,353,0,,Y,1,2018-004702
6,10,DE,6,03,6,6,BALTIMORE CANYON,6783,10,1731,2103,1599,2,1,1,2,2,1,1711,4670,4711,2,2,9,6,0,1,1,1,0,0,0,0,5,3814,7350,60,750,68,1,1,1,DEJN2103.pdf,00120212.tif,2018,0,0,0,ORIGINAL,06,07,21342,004703,0047,0051599,005,6,352,0,,Y,2,2018-004703
6,10,DE,6,04,6,6,BALTIMORE CANYON,6783,10,1747,2103,1599,2,1,1,2,2,6,1740,4670,4711,2,2,7,8,0,1,1,1,0,0,0,0,4,3814,7350,60,600,67,2,2,1,DEJN2103.pdf,00120214.tif,2018,0,0,0,ORIGINAL,06,07,21342,004704,0047,0051599,005,6,354,0,,N,2,2018-004704
6,24,MD,6,01,6,6,FINGERS,6447,24,1725,2208,0853,3,1,2,1,3,1,1700,3591,9996,2,1,3,7,0,1,0,0,1,0,0,0,2,3812,7437,28,120,62,1,2,1,MDJN2208.pdf,00120218.tif,2018,0,0,0,ORIGINAL,06,07,21342,004801,0048,0470853,047,6,496,0,,Y,2,2018-004801
6,10,DE,6,02,6,6,BALTIMORE CANYON,6447,24,1744,2208,0853,3,1,2,1,3,1,1730,4656,9996,2,2,11,8,0,1,1,1,0,0,0,0,5,3806,7349,64,2600,66,1,2,1,MDJN2208.pdf,00120220.tif,2018,0,0,0,ORIGINAL,06,07,21342,004802,0048,0470853,047,6,499,0,,Y,2,2018-004802
6,24,MD,6,03,6,6,BALTIMORE CANYON,6447,24,1802,2208,0853,3,1,2,1,3,1,1730,4656,9996,2,2,9,8,0,1,1,1,0,0,0,0,6,3806,7349,65,2500,67,2,2,1,MDJN2208.pdf,00120222.tif,2018,0,0,0,ORIGINAL,06,07,21342,004803,0048,0470853,047,6,497,0,,N,2,2018-004803
6,24,MD,6,04,6,6,BALTIMORE CANYON,6447,24,1816,2208,0853,3,1,2,1,3,1,1730,4656,9996,2,2,9,8,0,1,1,1,0,0,0,0,5,3806,7349,64,2500,66,1,2,1,MDJN2208.pdf,00120224.tif,2018,0,0,0,ORIGINAL,06,07,21342,004804,0048,0470853,047,6,498,0,,Y,2,2018-004804
4000,42,PA,SOUTH JERSEY SHARK,01,6,DRIFTING,REC ARLENE,7722,34,1630,2109,1131,11,1,1,2,2,2,1445,3551,9996,1,1,5,5,0,1,0,0,1,0,0,1,2,9998,9998,54,225,60,1,2,1,NJJN2109.pdf,00120180.tif,2018,0,0,0,ORIGINAL,06,07,21342,005001,0050,0091131,009,5,262,0,,N,2,2018-005001
6,34,NJ,6,02,6,6,WILMINGTON CANYON,7722,34,1700,2109,1131,11,1,1,2,2,1,1643,4677,4711,2,2,6,6,0,1,1,1,0,0,0,0,5,3824,7327,75,3500,67,1,2,1,NJJN2109.pdf,00120182.tif,2018,0,0,0,ORIGINAL,06,07,21342,005002,0050,0091131,009,5,581,0,,Y,2,2018-005002
4000,34,NJ,SOUTH JERSEY SHARK,03,6,DRIFTING,7,7722,34,1730,2109,1671,11,1,1,2,2,1,1630,3551,9996,1,1,4,7,0,1,0,0,1,0,0,1,4,9998,9998,40,180,55,1,2,1,NJJN2109.pdf,00120184.tif,2018,0,1,0,ORIGINAL,06,07,21342,005003,0050,0091671,009,5,261,1,Q27;,Y,2,2018-005003
4000,34,NJ,SOUTH JERSEY SHARK,04,6,DRIFTING,7,7722,34,1745,2109,1671,11,1,1,2,2,1,1730,3551,3531,1,1,4,7,0,1,0,0,1,0,0,1,5,9998,9998,50,160,60,1,2,1,NJJN2109.pdf,00120186.tif,2018,0,1,0,ORIGINAL,06,07,21342,005004,0050,0091671,009,5,267,0,,Y,2,2018-005004
6,34,NJ,6,05,6,6,MASSEYS CANYON,7722,34,1815,2109,1671,11,1,1,2,2,2,1800,4677,4711,2,1,4,5,0,0,1,1,0,0,0,0,2,3825,7420,50,120,98,1,2,2,NJJN2109.pdf,00120188.tif,2018,0,0,0,ORIGINAL,06,07,21342,005005,0050,0091671,009,5,582,0,,N,2,2018-005005
4000,34,NJ,SOUTH JERSEY SHARK,06,6,DRIFTING,7,7722,34,1900,2109,1672,11,1,2,1,3,1,1900,3551,3531,1,1,5,8,0,1,0,0,1,0,0,1,5,9998,9998,30,100,60,1,2,1,NJJN2109.pdf,00120189.tif,2018,0,1,0,ORIGINAL,06,07,21342,005006,0050,0091672,009,5,264,0,,Y,2,2018-005006
4000,34,NJ,SOUTH JERSEY SHARK,07,6,DRIFTING,CIGAR,7722,34,1930,2109,0051,11,1,1,2,2,1,1800,3551,9996,1,1,4,7,0,1,0,0,1,0,0,1,4,9998,9998,37,150,60,1,2,1,NJJN2109.pdf,00120191.tif,2018,0,1,0,ORIGINAL,06,07,21342,005007,0050,0090051,009,5,266,0,,Y,2,2018-005007
4000,34,NJ,SOUTH JERSEY SHARK,08,6,DRIFTING,WEST HOT DOG,7722,34,1955,2109,1131,11,1,1,2,2,1,1830,3551,9996,1,1,4,7,0,1,0,0,1,0,0,1,4,3806,7417,58,220,65,1,1,1,NJJN2109.pdf,00120193.tif,2018,0,0,0,ORIGINAL,06,07,21342,005008,0050,0091131,009,5,263,0,,Y,2,2018-005008
4000,34,NJ,SOUTH JERSEY SHARK,09,6,DRIFTING,SOUTH PAW,7722,34,2000,2109,1131,11,1,1,2,2,1,1830,3551,9996,1,1,4,7,0,1,0,0,1,0,0,1,5,9998,9998,44,130,62,1,2,1,NJJN2109.pdf,00120195.tif,2018,0,0,0,ORIGINAL,06,07,21342,005009,0050,0091131,009,5,265,0,,Y,2,2018-005009
6,51,VA,6,01,6,6,NORFOLK CANYON,6633,51,1745,2203,0002,1,1,2,1,3,1,1720,4711,9996,2,2,9,6,0,1,1,1,0,0,0,0,3,3705,7435,63,1800,64,1,2,1,VAJN2203.pdf,00120233.tif,2018,0,0,0,ORIGINAL,06,07,21342,005201,0052,8100002,810,7,695,0,,Y,1,2018-005201
6,51,VA,6,02,6,6,NORFOLK CANYON,6633,51,1820,2203,0002,1,1,1,2,4,6,1800,4711,9996,2,2,10,8,0,1,0,1,0,0,0,0,6,3705,7435,65,600,65,1,2,1,VAJN2203.pdf,00120235.tif,2018,0,0,0,ORIGINAL,06,07,21342,005202,0052,8100002,810,7,696,0,,N,2,2018-005202
6,10,DE,6,01,6,6,SPENCER CANYON,6447,10,1441,1101,1599,2,1,1,2,2,1,1430,4677,4711,2,1,11,22,0,1,1,1,1,0,0,0,5,3837,7312,72,4000,69,1,1,1,DEJN1101.pdf,00120239.tif,2018,0,0,0,ORIGINAL,06,09,21344,005301,0053,0051599,005,6,305,0,,Y,2,2018-005301
6,10,DE,6,02,6,6,TEA CUP,6447,10,1641,1101,1599,2,1,1,2,2,1,1630,4677,4711,2,2,7,6,0,0,1,1,0,0,0,0,3,3821,7410,62,1000,65,1,2,1,DEJN1101.pdf,00120241.tif,2018,0,0,0,ORIGINAL,06,09,21344,005302,0053,0051599,005,6,306,0,,Y,2,2018-005302
6,10,DE,6,03,6,6,BALTIMORE CANYON,6447,10,1715,1101,1599,2,1,1,2,2,1,1710,4656,9996,2,2,8,5,0,1,1,1,0,0,0,0,4,3806,7349,63,3000,68,1,2,1,DEJN1101.pdf,00120243.tif,2018,0,0,0,ORIGINAL,06,09,21344,005303,0053,0051599,005,6,308,0,,Y,2,2018-005303
6,24,MD,6,04,6,6,WILMINGTON CANYON,6447,10,1742,1101,1599,2,1,1,2,2,1,1730,4656,9996,2,2,8,6,0,1,1,1,0,0,0,0,5,3824,7327,78,3800,68,2,2,1,DEJN1101.pdf,00120245.tif,2018,0,0,0,ORIGINAL,06,09,21344,005304,0053,0051599,005,6,307,0,,Y,2,2018-005304
6,10,DE,6,05,6,DEEP DROP,BALTIMORE CANYON,6447,10,1810,1101,1599,2,1,1,2,2,1,1800,4656,9996,2,12,13,7,0,1,1,1,0,0,0,1,4,3814,7350,60,600,68,2,2,1,DEJN1101.pdf,00120247.tif,2018,0,1,0,ORIGINAL,06,09,21344,005305,0053,0051599,005,6,304,1,Q19;,Y,2,2018-005305
6,10,DE,6,06,6,6,WILMINGTON CANYON,6447,10,1820,1101,1599,2,1,2,1,3,1,1800,4656,9996,2,2,9,7,0,1,1,1,0,0,0,0,4,3824,7327,65,3000,69,1,2,1,DEJN1101.pdf,00120249.tif,2018,0,0,0,ORIGINAL,06,09,21344,005306,0053,0051599,005,6,309,0,,Y,2,2018-005306
6,10,DE,6,01,6,6,BALTIUORE,6447,10,1602,1106,1599,2,1,1,2,2,1,1600,4656,9996,2,2,7,6,0,1,1,1,0,0,0,0,3,3814,7350,70,1000,70,1,2,1,DEJN1106.pdf,00120253.tif,2018,0,0,0,ORIGINAL,06,10,21345,005401,0054,0051599,005,6,327,0,,Y,2,2018-005401
6,10,DE,6,02,6,6,BALTIMORE CANYON,6447,10,1727,1106,1599,2,1,2,1,3,1,1715,4711,4677,2,2,9,7,0,1,1,1,0,0,0,0,3,3806,7349,72,3000,68,1,2,1,DEJN1106.pdf,00120255.tif,2018,0,0,0,ORIGINAL,06,10,21345,005402,0054,0051599,005,6,326,0,,Y,2,2018-005402
6,10,DE,6,01,6,6,HOT DOG,6447,10,1535,2101,1599,2,1,1,2,2,1,1530,4656,9996,2,2,7,5,0,1,1,1,0,0,0,0,3,3806,7417,50,180,64,1,2,1,DEJN2101.pdf,00120259.tif,2018,0,0,0,ORIGINAL,06,08,21343,005501,0055,0051599,005,6,342,0,,Y,2,2018-005501
6,10,DE,6,02,6,6,BALTIMORE CANYON,6447,10,1617,2101,1599,2,1,1,2,2,1,1610,4656,9996,2,2,9,8,0,1,1,1,0,0,0,0,6,3814,7350,56,600,62,2,2,1,DEJN2101.pdf,00120261.tif,2018,0,0,0,ORIGINAL,06,08,21343,005502,0055,0051599,005,6,348,0,,Y,2,2018-005502
6,10,DE,6,03,6,6,BALTIMORE CANYON,6447,10,1640,2101,1599,2,1,1,2,2,1,1630,4656,9996,2,2,7,5,0,1,1,1,0,0,0,0,5,3814,7350,63,1000,71,2,2,2,DEJN2101.pdf,00120263.tif,2018,0,0,0,ORIGINAL,06,08,21343,005503,0055,0051599,005,6,343,0,,Y,2,2018-005503
6,10,DE,6,04,6,6,WILMINGTON CANYON,6447,10,1658,2101,1599,2,1,1,2,2,1,1630,4656,9996,2,2,6,7,0,0,1,1,0,0,0,0,2,3824,7327,76,3600,70,1,2,1,DEJN2101.pdf,00120264.tif,2018,0,0,0,ORIGINAL,06,08,21343,005504,0055,0051599,005,6,347,0,,Y,2,2018-005504
6,10,DE,6,05,6,6,SPENCER CANYON,6447,10,1736,2101,1599,2,1,1,2,2,1,1730,4677,4711,2,2,6,7,0,1,1,1,0,0,0,0,3,3837,7312,70,625,69,1,2,1,DEJN2101.pdf,00120266.tif,2018,0,0,0,ORIGINAL,06,08,21343,005505,0055,0051599,005,6,345,0,,Y,2,2018-005505
6,10,DE,6,06,6,6,BALTIMORE CANYON,6447,10,1745,2101,1599,2,1,1,2,2,1,1715,4656,9996,2,2,10,7,0,1,1,1,0,0,0,0,6,3814,7350,60,600,68,1,2,1,DEJN2101.pdf,00120268.tif,2018,0,0,0,ORIGINAL,06,08,21343,005506,0055,0051599,005,6,349,0,,Y,2,2018-005506
6,10,DE,6,07,6,6,SPENCER CANYON,6447,10,1819,2101,1599,2,1,1,2,2,1,1800,4656,9996,2,2,11,8,0,1,1,1,0,0,0,0,5,3837,7312,100,600,72,1,2,1,DEJN2101.pdf,00120270.tif,2018,0,0,0,ORIGINAL,06,08,21343,005507,0055,0051599,005,6,350,0,,Y,2,2018-005507
6,10,DE,6,08,6,6,WILMINGTON CANYON,6447,10,1833,2101,1599,2,1,1,2,2,1,1815,4656,9996,2,2,8,8,0,1,1,1,0,0,0,0,4,3824,7327,76,2000,68,1,2,1,DEJN2101.pdf,00120272.tif,2018,0,0,0,ORIGINAL,06,08,21343,005508,0055,0051599,005,6,344,0,,Y,2,2018-005508
6,10,DE,6,09,6,6,LINDENKOHL CANYON,6447,10,1911,2101,1599,2,1,1,2,3,6,1900,4656,9996,2,2,12,7,0,1,1,1,0,0,0,0,6,3845,7256,100,2000,68,1,2,1,DEJN2101.pdf,00120274.tif,2018,0,0,0,ORIGINAL,06,08,21343,005509,0055,0051599,005,6,346,0,,N,2,2018-005509
6,25,MA,6,01,6,6,STELLWAGEN BANK,7633,25,1853,1128,0024,15,1,2,2,3,1,1839,4671,9996,2,2,3,8,1,0,0,0,0,0,1,0,3,4216,7017,18,180,61,1,2,1,MAJN1128.pdf,00120281.tif,2018,0,0,0,ORIGINAL,06,09,21344,005701,0057,0090024,009,2,509,0,,Y,2,2018-005701
6,25,MA,6,01,6,6,JEFFREYS LEDGE,7633,25,1830,1132,0024,15,1,1,2,1,1,1815,4671,9996,2,2,1,3,1,0,0,0,0,0,1,0,3,4255,7010,12,200,58,1,2,1,MAJN1132.pdf,00120290.tif,2018,0,0,0,ORIGINAL,06,10,21345,006001,0060,0090024,009,2,510,0,,N,2,2018-006001
6,25,MA,6,02,6,6,STELLWAGEN BANK,7633,25,2040,1132,0024,15,1,2,2,3,1,2025,4671,9996,2,2,3,9,1,0,0,0,0,0,1,0,3,4216,7017,15,175,59,1,2,1,MAJN1132.pdf,00120292.tif,2018,0,0,0,ORIGINAL,06,10,21345,006002,0060,0090024,009,2,511,0,,Y,2,2018-006002
6,25,MA,6,01,6,6,JEFFREYS LEDGE,7735,25,1715,2218,0024,15,1,1,2,3,6,1645,4671,9996,2,1,2,10,1,0,0,0,0,0,1,0,2,4255,7010,10,120,56,1,2,1,MAJN2218.pdf,00120305.tif,2018,1,1,1,ORIGINAL,06,08,21343,006501,0065,0090024,009,2,520,0,,Y,2,2018-006501
6,24,MD,6,01,6,6,WILMINGTON CANYON,6936,24,1755,1109,1493,5,1,2,1,3,1,1730,4711,1050,2,2,12,8,0,1,1,1,0,0,0,0,6,3824,7327,72,720,69,1,2,1,MDJN1109.pdf,00120309.tif,2018,0,0,0,ORIGINAL,06,09,21344,006601,0066,0471493,047,6,417,0,,Y,2,2018-006601
6,24,MD,6,02,6,6,WILMINGTON CANYON,6936,24,1810,1109,1493,5,1,1,2,2,1,1730,4711,9996,2,2,6,8,0,1,1,1,0,0,0,0,7,3824,7327,76,1500,67,1,2,1,MDJN1109.pdf,00120311.tif,2018,0,0,0,ORIGINAL,06,09,21344,006602,0066,0471493,047,6,420,0,,Y,2,2018-006602
6,24,MD,6,03,6,6,WILMINGTON CANYON,6936,24,1825,1109,1493,5,1,1,2,2,1,1750,4711,1050,2,2,6,7,0,1,1,1,0,0,0,0,7,3824,7327,74,2400,69,1,2,1,MDJN1109.pdf,00120313.tif,2018,0,0,0,ORIGINAL,06,09,21344,006603,0066,0471493,047,6,418,0,,Y,2,2018-006603
6,24,MD,6,04,6,6,WILMINGTON CANYON,6936,24,1845,1109,1493,5,1,1,2,2,1,1815,4711,9996,2,2,13,7,0,1,1,1,0,0,0,0,5,3824,7327,72,1200,66,1,2,1,MDJN1109.pdf,00120315.tif,2018,0,0,0,ORIGINAL,06,09,21344,006604,0066,0471493,047,6,419,1,Q19;,Y,1,2018-006604
6,12,FL,6,01,6,6,HAMBONE,6936,24,1600,1112,1493,5,1,2,1,3,2,1530,4711,4677,2,2,12,4,0,1,0,1,0,0,0,0,4,3811,7424,45,210,66,1,1,1,MDJN1112.pdf,00120324.tif,2018,0,0,0,ORIGINAL,06,10,21345,006701,0067,0471493,047,6,427,0,,N,2,2018-006701
6,10,DE,6,02,6,6,WILMINGTON CANYON,6936,24,1630,1112,1493,5,1,1,2,2,1,1600,4711,9996,2,2,5,6,0,0,1,1,0,0,0,0,2,3824,7327,70,1800,68,1,2,1,MDJN1112.pdf,00120326.tif,2018,0,0,0,ORIGINAL,06,10,21345,006702,0067,0471493,047,6,431,0,,Y,1,2018-006702
6,24,MD,6,03,6,6,WILMINGTON CANYON,6936,24,1645,1112,1493,5,1,1,2,2,1,1630,4711,9996,2,2,6,6,0,0,1,1,0,0,0,0,4,3824,7327,62,2400,70,1,2,1,MDJN1112.pdf,00120328.tif,2018,1,1,0,ORIGINAL,06,10,21345,006703,0067,0471493,047,6,429,0,,Y,2,2018-006703
6,24,MD,6,04,6,6,WILMINGTON CANYON,6936,24,1815,1112,1493,5,1,2,1,3,1,1745,4711,9996,2,2,12,8,0,1,1,1,0,0,0,0,4,3824,7327,72,3000,68,1,1,1,MDJN1112.pdf,00120330.tif,2018,0,0,0,ORIGINAL,06,10,21345,006704,0067,0471493,047,6,430,0,,Y,1,2018-006704
6,24,MD,6,05,6,6,WILMINGTON CANYON,6936,24,1830,1112,1493,5,1,2,1,3,1,1745,4711,4677,2,2,12,8,0,1,1,1,0,0,0,0,5,3824,7327,72,600,69,1,2,1,MDJN1112.pdf,00120332.tif,2018,0,0,0,ORIGINAL,06,10,21345,006705,0067,0471493,047,6,428,0,,Y,2,2018-006705
6,34,NJ,6,01,6,6,WILMINGTON CANYON,7722,34,1700,1101,0062,3,1,1,2,2,1,1645,4711,4677,2,2,8,6,0,0,1,1,0,0,0,0,4,3824,7327,73,1200,66,1,1,1,NJJN1101.pdf,00120320.tif,2018,0,0,0,ORIGINAL,06,10,21345,006801,0068,0090062,009,5,523,0,,Y,1,2018-006801
6,34,NJ,6,01,6,6,WILMINGTON CANYON,7509,34,1735,1207,1724,2,1,1,2,2,1,1600,4656,9996,2,2,7,6,0,0,1,1,0,0,0,0,4,3824,7327,72,1000,70,1,2,1,NJJN1207.pdf,00120346.tif,2018,0,0,0,ORIGINAL,06,09,21344,007101,0071,0011724,001,5,561,0,,Y,1,2018-007101
6,34,NJ,6,02,6,6,WILMINGTON CANYON,7509,34,1803,1207,1724,2,1,1,2,2,1,1745,4656,9996,2,2,5,6,0,1,0,1,0,0,0,0,2,3824,7327,68,850,69,1,2,2,NJJN1207.pdf,00120348.tif,2018,0,1,0,ORIGINAL,06,09,21344,007102,0071,0011724,001,5,560,0,,Y,2,2018-007102
6,34,NJ,6,03,6,6,SPENCER CANYON,7509,34,1950,1207,1063,2,1,1,2,3,1,1900,4656,9996,2,2,8,10,0,0,1,1,0,0,0,0,3,3837,7312,76,1000,71,1,2,1,NJJN1207.pdf,00120349.tif,2018,0,0,0,ORIGINAL,06,09,21344,007103,0071,0011063,001,5,559,0,,Y,1,2018-007103
4000,34,NJ,SOUTH JERSEY SHARK,01,6,6,19 FATHOM LUMP,7509,34,1710,2113,0900,3,1,1,2,2,1,1705,3551,9996,1,1,5,7,0,1,0,0,1,1,0,0,5,3830,7420,48,180,59,1,2,2,NJJN2113.pdf,00120357.tif,2018,0,1,0,ORIGINAL,06,08,21343,007301,0073,0090900,009,5,270,1,Q27;,Y,2,2018-007301
4000,34,NJ,SOUTH JERSEY SHARK,02,6,6,28 MILE WRECK,7509,34,1735,2113,0900,3,1,1,2,2,1,1715,3591,9996,1,1,5,7,0,1,0,0,0,1,0,0,9,3900,7405,28,140,59,1,2,2,NJJN2113.pdf,00120358.tif,2018,0,1,0,ORIGINAL,06,08,21343,007302,0073,0090900,009,5,271,1,Q23;Q27;,Y,2,2018-007302
4000,34,NJ,SOUTH JERSEY SHARK,03,6,6,19 FATHOM LUMP,7509,34,1802,2113,0900,3,1,1,2,2,1,1730,3591,9996,1,1,4,7,0,1,0,0,0,1,0,0,4,3830,7420,38,160,60,1,2,2,NJJN2113.pdf,00120359.tif,2018,0,0,0,ORIGINAL,06,08,21343,007303,0073,0090900,009,5,268,0,,Y,2,2018-007303
4000,34,NJ,SOUTH JERSEY SHARK,04,6,6,HOT DOG,7509,34,1900,2113,0900,3,1,1,2,2,1,1806,3591,9996,1,1,4,7,0,1,0,0,1,0,0,0,5,3806,7417,55,150,63,1,2,1,NJJN2113.pdf,00120360.tif,2018,0,1,0,ORIGINAL,06,08,21343,007304,0073,0090900,009,5,269,0,,Y,1,2018-007304
4000,24,MD,SOUTH JERSEY SHARK,05,6,6,ELEPHANT TRUNK,7509,34,2010,2113,0900,3,1,1,2,2,1,1900,3591,9996,1,1,5,7,0,1,0,0,1,0,0,0,4,4015,7348,45,150,65,2,2,1,NJJN2113.pdf,00120362.tif,2018,0,1,0,ORIGINAL,06,08,21343,007305,0073,0090900,009,5,272,0,,Y,2,2018-007305
6,36,NY,6,01,6,6,CIA GROUNDS,7466,36,1950,1103,0085,4,1,2,1,3,1,1600,3551,3531,2,1,2,5,0,1,0,0,1,1,0,0,2,4056,7143,5,170,58,1,2,1,NYJN1103.pdf,00120371.tif,2018,0,1,0,ORIGINAL,06,09,21344,007501,0075,1030085,103,4,589,0,,N,2,2018-007501
6,36,NY,6,02,6,6,BUTTERFISH HOLE,7466,36,1945,1103,0085,4,1,1,2,3,2,1805,4670,9996,2,2,5,2,0,0,1,1,0,0,0,0,3,4050,7135,18,207,59,1,2,2,NYJN1103.pdf,00120373.tif,2018,0,0,0,ORIGINAL,06,09,21344,007502,0075,1030085,103,4,590,0,,Y,2,2018-007502
6,36,NY,6,01,6,6,BUTTERFISH HOLE,7684,36,1525,1105,0133,5,1,2,1,3,1,1525,4931,4676,2,1,4,7,1,1,0,1,1,0,0,0,5,4050,7135,20,200,59,1,2,1,NYJN1105.pdf,00120380.tif,2018,0,1,0,ORIGINAL,06,10,21345,007701,0077,1030133,103,4,592,0,,N,2,2018-007701
6,36,NY,6,02,6,6,BUTTERFISH HOLE,7684,36,1620,1105,0133,5,1,2,1,3,6,1600,4931,9996,2,1,3,5,0,1,0,0,1,0,0,0,6,4050,7135,20,160,58,1,1,1,NYJN1105.pdf,00120382.tif,2018,0,0,0,ORIGINAL,06,10,21345,007702,0077,1030133,103,4,591,0,,N,2,2018-007702
6,36,NY,6,01,6,6,FISH TALES,7466,36,1810,2110,0085,4,1,1,2,2,1,1700,4670,9996,2,2,9,7,0,0,1,1,0,0,0,0,2,4000,7120,66,500,63,1,1,2,NYJN2110.pdf,00120399.tif,2018,0,0,0,ORIGINAL,06,07,21342,008201,0082,1030085,103,4,615,0,,Y,2,2018-008201
6,24,MD,6,01,6,6,WASHINGTON CANYON,6783,51,1630,1103,0039,8,3,1,2,2,1,1625,4670,4711,2,12,7,5,0,1,1,1,0,0,0,0,3,3727,7427,65,800,69,1,2,1,VAJN1103.pdf,00120405.tif,2018,0,1,0,ORIGINAL,06,09,21344,008401,0084,0010039,001,7,628,0,,Y,2,2018-008401
6,51,VA,6,01,6,6,TRIPLE ZEROS,7686,51,1646,1201,0091,1,1,1,2,2,1,1600,4656,1050,2,2,7,7,0,1,0,1,0,0,0,0,6,3615,7450,65,3000,67,1,2,1,VAJN1201.pdf,00120411.tif,2018,0,0,0,ORIGINAL,06,09,21344,008601,0086,8100091,810,7,669,0,,Y,2,2018-008601
6,51,VA,6,02,6,6,NORFOLK CANYON,7686,51,1720,1201,0002,1,1,1,2,2,1,1715,4711,1050,2,12,8,10,0,1,0,1,0,0,0,0,6,3705,7435,68,480,63,1,2,1,VAJN1201.pdf,00120413.tif,2018,0,0,0,ORIGINAL,06,09,21344,008602,0086,8100002,810,7,671,0,,Y,1,2018-008602
6,51,VA,6,03,6,6,NORFOLK CANYON,7686,51,1725,1201,0002,1,1,1,2,2,1,1710,4711,9996,2,2,9,12,0,1,0,1,0,0,0,0,5,3705,7435,75,1800,66,1,2,1,VAJN1201.pdf,00120415.tif,2018,0,0,0,ORIGINAL,06,09,21344,008603,0086,8100002,810,7,673,0,,Y,1,2018-008603
6,51,VA,6,04,6,6,TRIPLE ZEROS,7686,51,1745,1201,0002,1,1,1,2,2,1,1730,4711,9996,2,2,8,6,0,1,0,1,0,0,0,0,5,3615,7450,81,1500,70,1,2,1,VAJN1201.pdf,00120417.tif,2018,0,0,0,ORIGINAL,06,09,21344,008604,0086,8100002,810,7,672,0,,Y,1,2018-008604
6,51,VA,6,05,6,6,CIGAR,7686,51,1745,1201,0002,1,1,2,1,3,1,1740,4711,1050,2,2,11,7,0,1,1,1,0,0,0,0,7,3630,7450,50,1200,67,1,2,1,VAJN1201.pdf,00120419.tif,2018,0,0,0,ORIGINAL,06,09,21344,008605,0086,8100002,810,7,668,0,,N,1,2018-008605
6,51,VA,6,06,6,6,CIGAR,7686,51,1805,1201,0002,1,1,1,2,2,1,1740,4711,4691,2,2,10,6,0,1,1,1,0,0,0,0,6,3630,7450,64,300,69,1,2,1,VAJN1201.pdf,00120421.tif,2018,0,0,0,ORIGINAL,06,09,21344,008606,0086,8100002,810,7,667,0,,Y,1,2018-008606
6,51,VA,6,07,6,6,TRIPLE ZEROS,7686,51,1800,1201,0091,1,1,1,2,2,1,1750,4711,1050,2,2,9,8,0,1,0,1,0,0,0,0,8,3615,7450,67,1000,66,2,2,1,VAJN1201.pdf,00120423.tif,2018,0,0,0,ORIGINAL,06,09,21344,008607,0086,8100091,810,7,670,0,,Y,2,2018-008607
6,51,VA,6,08,6,6,TRIPLE ZEROS,7686,51,1840,1201,0002,1,1,2,1,3,1,1800,4711,1050,2,2,7,8,0,1,0,1,0,0,0,0,6,3615,7450,81,4200,71,2,2,1,VAJN1201.pdf,00120425.tif,2018,0,0,0,ORIGINAL,06,09,21344,008608,0086,8100002,810,7,666,0,,Y,2,2018-008608
6,51,VA,6,01,6,6,WASHINGTON CANYON,7652,51,1550,2202,0025,7,3,1,2,2,1,1548,4711,4677,2,2,10,8,0,1,0,1,0,0,0,0,3,3727,7427,55,1500,98,1,2,2,VAJN2202.pdf,00120429.tif,2018,0,0,0,ORIGINAL,06,08,21343,008701,0087,0010025,001,7,692,0,,Y,2,2018-008701
6,24,MD,6,02,6,6,WASHINGTON CANYON,7652,51,1728,2202,0025,7,3,1,2,2,6,1728,4711,4678,2,2,9,6,0,1,1,1,0,0,0,0,5,3727,7427,70,3000,66,1,2,2,VAJN2202.pdf,00120430.tif,2018,0,0,0,ORIGINAL,06,08,21343,008702,0087,0010025,001,7,694,0,,Y,2,2018-008702
6,51,VA,6,03,6,6,7,7652,51,1602,2202,0025,7,3,1,2,2,6,1600,4678,9996,2,2,5,7,0,1,1,1,0,0,0,0,3,9997,9997,29,145,63,1,2,2,VAJN2202.pdf,00120431.tif,2018,0,1,0,ORIGINAL,06,08,21343,008703,0087,0010025,001,7,693,0,,Y,2,2018-008703
