faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,tracker,year,enterr,interr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
MDJN1103.pdf,3066,24,6,POOR MANS CANYON,24,1615,0853,6447,2,1635,00160592.tif,06/13/2021,3,1103,1,2,1,3,7,MD,4711,9996,2,6,6,10,6,6,6,3752,7406,56,2400,68,2,2,0,1,1,1,0,0,0,0,2,ORIGINAL,01,06,13,306601,2021,0,1,0,047,0470853,6,222,0,,N,2,2021-306601
MDJN1103.pdf,3066,24,6,WASHINGTON CANYON,24,1650,0853,6447,2,1654,00160593.tif,06/13/2021,3,1103,1,1,2,2,1,MD,4711,9996,2,6,6,12,6,6,4,3727,7427,69,900,68,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,13,306602,2021,0,0,0,047,0470853,6,223,0,,Y,2,2021-306602
MDJN1103.pdf,3066,24,6,POOR MANS CANYON,24,1700,0853,6447,2,1715,00160595.tif,06/13/2021,3,1103,1,1,2,2,1,MD,4711,4677,2,6,6,8,6,6,5,3752,7406,55,99998,70,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,03,06,13,306603,2021,0,1,0,047,0470853,6,226,0,,Y,2,2021-306603
MDJN1103.pdf,3066,24,6,WASHINGTON CANYON,24,1715,0853,6447,2,1727,00160597.tif,06/13/2021,3,1103,1,1,2,2,1,MD,4711,9996,2,6,6,6,6,6,4,3727,7427,68,1300,68,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,06,13,306604,2021,0,0,0,047,0470853,6,221,0,,Y,2,2021-306604
MDJN1103.pdf,3066,24,6,WASHINGTON CANYON,24,1720,0853,6447,2,1740,00160599.tif,06/13/2021,3,1103,1,2,1,3,1,MD,4711,9996,2,6,6,9,6,6,5,3727,7427,60,1500,68,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,05,06,13,306605,2021,0,0,0,047,0470853,6,225,0,,Y,1,2021-306605
MDJN1103.pdf,3066,24,6,WASHINGTON CANYON,24,1730,0853,6447,2,1752,00160601.tif,06/13/2021,3,1103,1,1,2,2,1,MD,4711,4677,2,6,6,9,8,6,6,3727,7427,58,1200,73,2,1,0,1,1,1,0,0,0,0,2,ORIGINAL,06,06,13,306606,2021,1,0,0,047,0470853,6,224,0,,Y,2,2021-306606
MDJN1103.pdf,3066,24,6,WASHINGTON CANYON,24,1800,0853,6447,2,1816,00160603.tif,06/13/2021,3,1103,1,1,2,2,1,MD,4711,9996,2,6,6,11,8,6,5,3727,7427,60,3000,70,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,07,06,13,306607,2021,0,0,0,047,0470853,6,228,0,,Y,2,2021-306607
MDJN1103.pdf,3066,24,6,WASHINGTON CANYON,24,1825,0853,6447,2,1836,00160605.tif,06/13/2021,3,1103,1,1,2,2,1,MD,4711,9996,2,6,6,10,8,6,3,3727,7427,66,2000,68,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,08,06,13,306608,2021,1,1,0,047,0470853,6,227,0,,Y,1,2021-306608
MDJN1107.pdf,3068,24,,WASHINGTON CANYON,24,1720,0856,6555,2,1725,00160611.tif,06/13/2021,4,1107,3,1,2,8,6,MD,4656,9996,1,OC SMACKDOWN,6,6,6,6,6,3729,7430,60,600,64,2,2,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,13,306801,2021,0,1,0,047,0470856,6,3,1,tcode;,N,2,2021-306801
MDJN1107.pdf,3068,24,,ROCK PILE,24,1725,0856,6555,2,1730,00160612.tif,06/13/2021,4,1107,3,1,2,2,1,MD,4711,9996,1,OC SMACKDOWN,6,13,8,6,5,3740,7419,50,260,68,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,13,306802,2021,1,1,0,047,0470856,6,1,1,tcode;,Y,2,2021-306802
MDJN1107.pdf,3068,12,,WASHINGTON CANYON,24,1735,0856,6555,2,1746,00160614.tif,06/13/2021,4,1107,3,1,2,8,6,FL,4656,9996,1,OC SMACKDOWN,6,10,8,6,5,3729,7430,60,600,67,2,2,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,13,306803,2021,0,0,0,047,0470856,6,2,1,tcode;,N,2,2021-306803
MDJN1107.pdf,3068,24,6,MAMBONS,24,1750,0856,6555,1,1755,00160615.tif,06/13/2021,4,1107,3,1,2,2,6,MD,3591,9996,2,6,6,4,5,6,3,3811,7424,30,200,65,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,04,06,13,306804,2021,1,0,0,047,0470856,6,240,0,,Y,2,2021-306804
MDJN1203.pdf,3069,24,6,WASHINGTON CANYON,24,1615,1493,6936,2,1630,00160623.tif,06/12/2021,5,1203,1,2,1,3,1,MD,4711,9996,2,6,6,13,6,6,7,3727,7427,60,600,68,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,12,306901,2021,0,0,0,047,0471493,6,254,0,,Y,2,2021-306901
MDJN1203.pdf,3069,10,6,WASHINGTON CANYON,24,1600,1493,6936,2,1645,00160625.tif,06/12/2021,5,1203,1,2,1,3,1,DE,4711,9996,2,6,6,8,5,6,4,3727,7427,65,600,70,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,02,06,12,306902,2021,0,0,0,047,0471493,6,255,0,,Y,2,2021-306902
MDJN2112.pdf,3070,10,6,ROCK PILE,24,1430,0856,6555,2,1445,00160619.tif,06/11/2021,4,2112,3,1,2,2,1,DE,4711,9996,2,6,6,9,3,6,3,3740,7419,50,400,71,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,11,307001,2021,0,0,0,047,0470856,6,279,0,,Y,2,2021-307001
MDJN2113.pdf,3071,24,6,POOR MANS CANYON,24,1415,1493,6936,2,1445,00160629.tif,06/11/2021,5,2113,1,2,1,3,1,MD,4711,4677,2,6,6,12,8,6,6,3752,7406,61,900,70,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,11,307101,2021,0,0,0,047,0471493,6,282,0,,Y,1,2021-307101
MDJN2113.pdf,3071,12,6,POOR MANS CANYON,24,1515,1493,6936,12,1540,00160631.tif,06/11/2021,5,2113,1,2,1,3,2,FL,4711,4677,2,6,6,10,6,6,6,3752,7406,60,600,66,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,02,06,11,307102,2021,0,1,0,047,0471493,6,280,0,,N,2,2021-307102
MDJN2113.pdf,3071,24,6,WASHINGTON CANYON,24,1630,1493,6936,12,1645,00160633.tif,06/11/2021,5,2113,1,2,1,3,1,MD,4711,4691,2,6,6,10,7,6,6,3727,7427,60,600,69,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,11,307103,2021,0,0,0,047,0471493,6,283,0,,Y,1,2021-307103
MDJN2113.pdf,3071,37,6,WASHINGTON CANYON,24,1745,1493,6936,12,1805,00160635.tif,06/11/2021,5,2113,1,2,1,3,1,NC,4711,4691,2,6,6,10,8,6,6,3727,7427,60,900,69,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,04,06,11,307104,2021,0,0,0,047,0471493,6,281,0,,N,1,2021-307104
MDJN2113.pdf,3071,24,6,WASHINGTON CANYON,24,1745,1493,6936,1,1820,00160637.tif,06/11/2021,5,2113,1,1,2,2,1,MD,4711,1050,2,6,6,8,8,6,4,3727,7406,60,750,71,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,05,06,11,307105,2021,0,0,0,047,0471493,6,284,0,,Y,2,2021-307105
MDJN2117.pdf,3072,12,6,POOR MANS CANYON,24,1500,1493,6936,2,1520,00160641.tif,06/10/2021,5,2117,1,2,1,3,2,FL,4711,4677,2,6,6,10,7,6,6,3752,7406,64,900,66,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,01,06,10,307201,2021,0,0,0,047,0471493,6,291,0,,N,1,2021-307201
MDJN2117.pdf,3072,24,6,POOR MANS CANYON,24,1630,1493,6936,2,1640,00160643.tif,06/10/2021,5,2117,1,1,2,2,1,MD,4711,4677,2,6,6,8,7,6,3,3752,7406,54,1200,66,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,10,307202,2021,0,0,0,047,0471493,6,296,0,,Y,2,2021-307202
MDJN2117.pdf,3072,24,6,WASHINGTON CANYON,24,1645,1493,6936,2,1655,00160645.tif,06/10/2021,5,2117,1,2,1,3,1,MD,4677,4711,2,6,6,12,8,6,8,3727,7427,58,1200,70,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,10,307203,2021,0,0,0,047,0471493,6,294,0,,N,1,2021-307203
MDJN2117.pdf,3072,24,6,POOR MANS CANYON,24,1645,1493,6936,2,1710,00160647.tif,06/10/2021,5,2117,1,2,1,3,1,MD,4677,4711,2,6,6,8,6,6,3,3752,7406,65,800,64,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,06,10,307204,2021,0,0,0,047,0471493,6,293,0,,Y,2,2021-307204
MDJN2117.pdf,3072,24,6,POOR MANS CANYON,24,1650,1493,6936,2,1720,00160649.tif,06/10/2021,5,2117,1,1,2,2,1,MD,4677,9996,2,6,6,8,6,6,3,3752,7406,60,1200,70,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,05,06,10,307205,2021,1,0,0,047,0471493,6,298,0,,Y,2,2021-307205
MDJN2117.pdf,3072,24,6,WASHINGTON CANYON,24,1730,1493,6936,12,1735,00160651.tif,06/10/2021,5,2117,1,1,2,2,1,MD,4711,4677,2,6,6,6,8,6,4,3727,7427,58,600,98,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,06,06,10,307206,2021,0,0,0,047,0471493,6,290,0,,Y,2,2021-307206
MDJN2117.pdf,3072,24,6,POOR MANS CANYON,24,1725,1493,6936,2,1745,00160653.tif,06/10/2021,5,2117,1,2,1,3,1,MD,4677,7777,2,6,6,8,8,DEEP DROP,7,3752,7406,58,2000,69,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,07,06,10,307207,2021,0,0,0,047,0471493,6,297,0,,Y,2,2021-307207
MDJN2117.pdf,3072,24,6,POOR MANS CANYON,24,1745,1493,6936,2,1800,00160655.tif,06/10/2021,5,2117,1,1,2,2,1,MD,4677,4678,2,6,6,10,8,DEEP DROP,6,3752,7406,55,1200,71,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,08,06,10,307208,2021,0,0,0,047,0471493,6,295,0,,Y,2,2021-307208
MDJN2117.pdf,3072,24,6,POOR MANS CANYON,24,1730,1493,6936,2,1810,00160657.tif,06/10/2021,5,2117,1,2,1,3,1,MD,4711,4677,2,6,6,12,8,DEEP DROP,6,3752,7406,62,800,70,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,09,06,10,307209,2021,0,0,0,047,0471493,6,292,0,,Y,2,2021-307209
MDJN2201.pdf,3073,24,6,POOR MANS CANYON,24,1700,0853,6447,2,1720,00160661.tif,06/10/2021,3,2201,1,2,1,3,1,MD,4656,9996,2,6,6,13,7,6,5,3752,7406,61,2500,71,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,10,307301,2021,0,0,0,047,0470853,6,349,0,,Y,2,2021-307301
MDJN2201.pdf,3073,24,6,BALTIMORE CANYON,24,1745,0853,6447,2,1749,00160663.tif,06/10/2021,3,2201,1,1,2,2,6,MD,4711,9996,2,6,6,9,9,6,3,3814,7350,65,1500,65,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,10,307302,2021,0,1,0,047,0470853,6,354,0,,N,2,2021-307302
MDJN2201.pdf,3073,24,6,800 SQUARE,24,1745,0853,6447,2,1752,00160665.tif,06/10/2021,3,2201,1,2,1,3,1,MD,4711,9996,2,6,6,11,7,6,6,3727,7427,60,3000,68,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,10,307303,2021,0,0,0,047,0470853,6,351,0,,N,2,2021-307303
MDJN2201.pdf,3073,24,6,POOR MANS CANYON,24,1700,0853,6447,2,1810,00160667.tif,06/10/2021,3,2201,1,2,1,3,1,MD,4711,9996,2,6,6,7,7,6,5,3752,7406,60,900,68,2,2,0,1,1,1,0,0,0,0,2,ORIGINAL,04,06,10,307304,2021,0,0,0,047,0470853,6,348,0,,N,2,2021-307304
MDJN2201.pdf,3073,24,6,POOR MANS CANYON,24,1800,0853,6447,2,1830,00160668.tif,06/10/2021,3,2201,1,2,1,3,1,MD,4711,9996,2,6,6,8,8,6,5,3752,7406,60,2400,70,2,2,0,1,1,1,0,0,0,0,1,ORIGINAL,05,06,10,307305,2021,0,0,0,047,0470853,6,350,0,,Y,2,2021-307305
MDJN2201.pdf,3073,24,6,POOR MANS CANYON,24,1800,0853,6447,2,1847,00160669.tif,06/10/2021,3,2201,1,1,2,2,1,MD,4711,4677,2,6,6,9,8,6,4,3752,7406,68,3000,68,2,2,0,1,1,1,0,0,0,0,1,ORIGINAL,06,06,10,307306,2021,1,0,0,047,0470853,6,352,0,,Y,2,2021-307306
MDJN2201.pdf,3073,24,6,800 SQUARE,24,1800,0853,6447,2,1900,00160670.tif,06/10/2021,3,2201,1,1,2,2,1,MD,4711,9996,2,6,6,10,10,6,6,3727,7427,67,3000,76,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,07,06,10,307307,2021,0,0,0,047,0470853,6,353,0,,Y,2,2021-307307
MDJN2211.pdf,3074,24,6,WASHINGTON CANYON,24,1505,0853,7844,2,1520,00160674.tif,06/11/2021,3,2211,1,2,1,3,1,MD,4711,9996,2,6,6,12,5,6,6,3727,7427,62,800,71,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,11,307401,2021,0,0,0,047,0470853,6,378,0,,Y,2,2021-307401
MDJN2211.pdf,3074,24,6,WASHINGTON CANYON,24,1535,0853,7844,2,1555,00160676.tif,06/11/2021,3,2211,1,2,1,3,1,MD,4711,9996,2,6,6,10,7,6,6,3727,7427,61,900,71,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,11,307402,2021,0,0,0,047,0470853,6,379,0,,Y,1,2021-307402
MDJN2211.pdf,3074,24,6,WASHINGTON CANYON,24,1400,0853,7844,2,1558,00160678.tif,06/11/2021,3,2211,1,2,1,3,1,MD,4711,9996,2,6,6,12,3,6,6,3727,7427,60,750,69,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,11,307403,2021,0,1,0,047,0470853,6,380,0,,Y,2,2021-307403
MDJN2211.pdf,3074,24,6,POOR MANS CANYON,24,1610,0853,7844,2,1615,00160680.tif,06/11/2021,3,2211,1,1,2,2,1,MD,4711,9996,2,6,6,12,8,6,4,3752,7406,61,900,71,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,06,11,307404,2021,0,0,0,047,0470853,6,383,0,,Y,1,2021-307404
MDJN2211.pdf,3074,24,6,POOR MANS CANYON,24,1635,0853,7844,2,1645,00160682.tif,06/11/2021,3,2211,1,2,1,3,1,MD,4711,9996,2,6,6,11,6,6,4,3752,7406,55,1000,71,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,05,06,11,307405,2021,0,0,0,047,0470853,6,377,0,,Y,2,2021-307405
MDJN2211.pdf,3074,24,6,WASHINGTON CANYON,24,1710,0853,7844,2,1718,00160684.tif,06/11/2021,3,2211,1,2,1,3,1,MD,4711,9996,2,6,6,13,8,6,6,3727,7427,62,1200,70,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,06,06,11,307406,2021,0,0,0,047,0470853,6,381,0,,Y,1,2021-307406
MDJN2211.pdf,3074,24,6,WASHINGTON CANYON,24,1728,0853,7844,2,1735,00160686.tif,06/11/2021,3,2211,1,2,1,3,1,MD,4711,9996,2,6,6,11,8,6,6,3727,7427,60,800,71,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,07,06,11,307407,2021,0,1,0,047,0470853,6,382,0,,N,2,2021-307407
NJJN1108.pdf,3075,34,6,ATLANTIC PRINCESS,34,1500,0193,6416,2,1642,00160691.tif,06/13/2021,10,1108,1,1,2,3,1,NJ,4670,9996,2,6,6,6,6,JIGGING + CASTING,5,3949,7311,42,130,62,2,1,0,0,1,1,0,0,0,1,1,ORIGINAL,01,06,13,307501,2021,0,0,0,029,0290193,5,423,0,,Y,2,2021-307501
NJJN1108.pdf,3075,34,3311,EAST OF RESOR,34,1655,0193,6416,2,1724,00160693.tif,06/13/2021,10,1108,1,1,2,2,1,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,9,10,JIGGING,5,3946,7325,45,140,63,2,1,0,1,1,1,0,0,0,1,1,ORIGINAL,02,06,13,307502,2021,0,1,0,029,0290193,5,109,0,,Y,1,2021-307502
NJJN1108.pdf,3075,34,6,MONSTER LEDGE,34,1200,4283,6416,1,1802,00160695.tif,06/13/2021,10,1108,1,2,1,3,1,NJ,3551,9996,2,6,6,4,8,6,5,4007,7334,23,230,60,2,1,0,1,0,0,1,0,0,0,1,ORIGINAL,03,06,13,307503,2021,0,0,0,029,0294283,5,422,1,Q15;,Y,2,2021-307503
NJJN1108.pdf,3075,34,3311,ATLANTIC PRINCESS,34,1740,0279,6416,2,1903,00160697.tif,06/13/2021,10,1108,1,1,2,3,1,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,10,8,6,6,3949,7311,40,140,63,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,06,13,307504,2021,0,0,0,029,0290279,5,108,0,,Y,2,2021-307504
NJJN1207.pdf,3076,34,3311,ATLANTIC PRINCESS,34,1817,1808,6416,2,1832,00160702.tif,06/12/2021,6,1207,1,1,2,3,1,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,10,6,6,6,3949,7311,42,150,61,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,12,307601,2021,0,0,0,025,0251808,5,110,0,,Y,1,2021-307601
NJJN1208.pdf,3077,10,6,7,34,1625,4283,7892,12,1625,00160707.tif,06/12/2021,10,1208,1,1,2,2,6,DE,4677,3551,2,6,6,8,11,6,4,9998,9998,60,120,60,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,06,12,307701,2021,1,1,0,029,0294283,5,433,0,,Y,2,2021-307701
NJJN2104.pdf,3080,42,6,JACOB JONES WRECK,34,1630,0900,7897,1,1630,00160720.tif,06/10/2021,3,2104,1,1,2,2,2,PA,3551,3531,2,6,6,5,10,6,5,3840,7429,42,140,68,1,2,0,1,0,0,1,1,0,0,1,ORIGINAL,01,06,10,308001,2021,0,1,0,009,0090900,5,440,0,,N,2,2021-308001
NJJN2106.pdf,3082,34,6,TOMS CANYON,34,1200,9005,6416,2,1518,00160748.tif,06/10/2021,6,2106,1,2,1,3,1,NJ,4677,9996,2,6,6,10,14,6,5,3911,7242,98,6000,64,2,1,1,1,1,1,0,1,1,0,1,ORIGINAL,01,06,10,308201,2021,1,0,0,025,0259005,5,441,0,,Y,2,2021-308201
NJJN2106.pdf,3082,34,3311,ATLANTIC PRINCESS,34,1500,1808,6416,12,1620,00160750.tif,06/10/2021,6,2106,1,2,1,3,1,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,7,6,6,6,3949,7311,45,180,62,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,10,308202,2021,0,1,0,025,0251808,5,118,0,,Y,2,2021-308202
NJJN2106.pdf,3082,34,3311,ATLANTIC PRINCESS,34,1600,1808,6416,2,1640,00160752.tif,06/10/2021,6,2106,1,1,2,1,1,NJ,4676,9996,1,MRMTC BLUEFIN OPEN,6,6,8,6,4,3949,7311,60,150,65,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,06,10,308203,2021,0,1,0,025,0251808,5,113,0,,Y,2,2021-308203
NJJN2106.pdf,3082,34,3311,RESOR WRECK,34,1600,1808,6416,12,1700,00160754.tif,06/10/2021,6,2106,1,1,2,3,1,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,7,8,6,3,3946,7325,34,150,66,2,1,0,1,1,1,0,0,0,0,2,ORIGINAL,04,06,10,308204,2021,0,1,0,025,0251808,5,114,0,,Y,1,2021-308204
NJJN2106.pdf,3082,34,3311,RESOR WRECK,34,1700,1808,6416,1,1715,00160756.tif,06/10/2021,6,2106,1,1,2,2,1,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,4,4,6,2,3946,7325,35,150,67,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,05,06,10,308205,2021,0,0,0,025,0251808,5,117,0,,Y,1,2021-308205
NJJN2106.pdf,3082,34,3311,RESOR WRECK,34,1700,1808,6416,12,1735,00160758.tif,06/10/2021,6,2106,1,1,2,3,1,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,6,10,6,3,3946,7325,35,150,64,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,06,06,10,308206,2021,0,1,0,025,0251808,5,112,0,,Y,1,2021-308206
NJJN2106.pdf,3082,34,3311,RESOR WRECK,34,1800,1808,6416,2,1805,00160760.tif,06/10/2021,6,2106,1,1,2,3,1,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,7,3,6,2,3946,7325,35,130,63,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,07,06,10,308207,2021,0,1,0,025,0251808,5,115,0,,Y,1,2021-308207
NJJN2106.pdf,3082,34,3311,ATLANTIC PRINCESS,34,1815,1808,6416,12,1830,00160762.tif,06/10/2021,6,2106,1,1,2,3,2,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,6,12,6,7,3949,7311,44,140,64,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,08,06,10,308208,2021,0,1,0,025,0251808,5,116,0,,Y,1,2021-308208
NJJN2106.pdf,3082,34,3311,ATLANTIC PRINCESS,34,1805,1808,6416,12,1905,00160764.tif,06/10/2021,6,2106,1,1,2,2,2,NJ,4678,9996,1,MRMTC BLUEFIN OPEN,6,10,10,6,5,3949,7311,40,135,63,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,09,06,10,308209,2021,1,1,0,025,0251808,5,111,0,,Y,1,2021-308209
NJJN2122.pdf,3084,34,6,POOR MANS CANYON,34,1625,1672,7508,2,1625,00160727.tif,06/10/2021,11,2122,1,1,2,3,1,NJ,4677,4711,2,6,6,8,8,6,3,3752,7406,62,1200,70,2,2,0,0,1,1,0,0,0,0,1,ORIGINAL,01,06,10,308401,2021,1,0,0,009,0091672,5,450,0,,Y,2,2021-308401
NJJN2122.pdf,3084,34,3001,POOR MANS CANYON,34,1749,1131,7508,2,1749,00160728.tif,06/10/2021,11,2122,1,1,2,2,1,NJ,4677,4691,1,MIDATLANTIC TUNA TOURNAMENT,6,11,11,6,6,3752,7406,83,2500,66,2,2,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,10,308402,2021,0,0,0,009,0091131,5,101,0,,Y,2,2021-308402
NJJN2122.pdf,3084,34,6,MASSEYS CANYON,34,1800,1131,7508,2,1813,00160729.tif,06/10/2021,11,2122,1,1,2,2,2,NJ,4677,4711,2,6,6,7,12,6,5,3825,7420,45,700,69,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,03,06,10,308403,2021,1,0,0,009,0091131,5,451,0,,N,1,2021-308403
NYJN1104.pdf,3088,36,6,VIRGINIA WRECK,36,1630,0175,7727,1,1655,00160743.tif,06/13/2021,3,1104,1,1,2,3,1,NY,3591,9996,2,6,6,3,4,6,5,4007,7252,40,175,64,2,1,0,1,0,0,1,0,0,0,1,ORIGINAL,01,06,13,308801,2021,0,0,0,103,1030175,4,487,0,,Y,2,2021-308801
VAJN1103.pdf,3093,51,6,TRIPLE ZEROS,51,1500,0002,7871,2,1600,00160780.tif,06/12/2021,1,1103,1,2,1,3,1,VA,4711,9996,2,6,6,12,4,6,4,3615,7450,65,1800,75,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,12,309301,2021,0,0,0,810,8100002,7,541,0,,Y,2,2021-309301
VAJN1103.pdf,3093,51,6,TRIPLE ZEROS,51,1500,0091,7871,2,1630,00160782.tif,06/12/2021,1,1103,1,1,2,2,1,VA,4711,9996,2,6,6,10,6,6,6,3615,7450,66,2500,75,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,12,309302,2021,1,0,0,810,8100091,7,542,0,,Y,2,2021-309302
VAJN1103.pdf,3093,51,6,TRIPLE ZEROS,51,1640,0002,7871,2,1700,00160784.tif,06/12/2021,1,1103,1,2,1,3,1,VA,4711,9996,2,6,6,9,16,6,6,3615,7450,70,1000,73,1,2,0,1,0,1,0,0,0,0,1,ORIGINAL,03,06,12,309303,2021,1,0,0,810,8100002,7,543,0,,Y,2,2021-309303
VAJN2102.pdf,3095,24,6,WASHINGTON CANYON,51,1610,0039,7652,2,1617,00160787.tif,06/11/2021,8,2102,1,1,2,2,6,MD,1050,4677,2,6,6,11,8,6,4,3727,7427,55,200,70,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,06,11,309501,2021,0,1,0,001,0010039,7,571,0,,Y,2,2021-309501
VAJN2111.pdf,3096,51,6,TRIPLE ZEROS,51,1540,0091,7872,2,1540,00160791.tif,06/11/2021,1,2111,1,2,1,3,6,VA,4711,4670,2,6,6,8,7,6,7,3615,7450,70,600,78,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,06,11,309601,2021,0,0,0,810,8100091,7,580,0,,Y,2,2021-309601
VAJN2111.pdf,3096,51,6,100 LINE,51,1645,0091,7872,2,1650,00160793.tif,06/11/2021,1,2111,1,1,2,2,1,VA,4711,1050,2,6,6,11,6,6,9,9998,9998,998,1400,74,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,11,309602,2021,0,1,0,810,8100091,7,579,0,,Y,1,2021-309602
VAJN2112.pdf,3097,51,6,CIGAR,51,1654,0002,7916,2,1654,00160801.tif,06/09/2021,1,2112,1,2,1,3,1,VA,4711,9996,2,6,6,12,6,6,6,3630,7450,55,600,68,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,06,09,309701,2021,0,0,0,810,8100002,7,582,0,,Y,2,2021-309701
VAJN2112.pdf,3097,51,6,CIGAR,51,1725,0002,7916,2,1735,00160797.tif,06/09/2021,1,2112,1,2,1,3,1,VA,4656,1050,2,6,6,10,7,6,6,3630,7450,60,300,71,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,09,309702,2021,0,0,0,810,8100002,7,583,0,,Y,2,2021-309702
VAJN2112.pdf,3097,51,6,TRIPLE ZEROS,51,1743,0002,7916,2,1800,00160799.tif,06/09/2021,1,2112,1,2,1,3,1,VA,4711,4691,2,6,6,7,6,6,5,3615,7450,57,900,74,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,03,06,09,309703,2021,0,0,0,810,8100002,7,581,0,,Y,2,2021-309703
VAJN2209.pdf,3099,51,6,570 LINE,51,1610,0091,7925,2,1640,00160807.tif,06/10/2021,1,2209,1,1,2,2,1,VA,7777,9996,2,6,6,7,6,6,3,3614,9997,55,1200,72,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,06,10,309901,2021,0,1,0,810,8100091,7,612,1,Q24_LONG/LAT;,Y,1,2021-309901
VAJN2209.pdf,3099,51,6,BELOW THE CANYON,51,1835,0002,7925,2,1845,00160809.tif,06/10/2021,1,2209,1,2,1,3,1,VA,4711,4691,2,6,6,9,7,6,5,9998,9998,70,600,73,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,06,10,309902,2021,0,0,0,810,8100002,7,613,0,,Y,1,2021-309902
