tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
09,7379,5,1,2012,08,04,0471493,0,0,24,21,1204,2,mdau1204.tif,00052407.tif,ORIGINAL,WHITE MARLIN,2161,0926,1,0,0,8,0,0,0,362,0,,2012-092621
09,7379,5,1,2012,08,04,0471493,0,0,24,22,1204,2,mdau1204.tif,00052409.tif,ORIGINAL,WHITE MARLIN,2161,0926,1,0,0,4,0,0,0,363,0,,2012-092622
09,7379,5,1,2012,08,04,0471493,0,0,24,23,1204,2,mdau1204.tif,00052411.tif,ORIGINAL,DOLPHIN,1050,0926,2,5,0,0,0,0,0,364,0,,2012-092623
09,7379,5,1,2012,08,04,0471493,0,0,24,23,1204,2,mdau1204.tif,00052411.tif,ORIGINAL,WHITE MARLIN,2161,0926,1,0,0,2,0,0,0,365,0,,2012-092623
09,7379,5,1,2012,08,04,0471493,0,0,24,24,1204,2,mdau1204.tif,00052413.tif,ORIGINAL,WHITE MARLIN,2161,0926,1,0,0,17,0,0,0,366,1,ALIVE;,2012-092624
09,7379,5,1,2012,08,04,0471493,0,0,24,25,1204,2,mdau1204.tif,00052415.tif,ORIGINAL,DOLPHIN,1050,0926,2,1,1,0,0,0,0,367,0,,2012-092625
09,7379,5,1,2012,08,04,0471493,0,0,24,25,1204,2,mdau1204.tif,00052415.tif,ORIGINAL,WHITE MARLIN,2161,0926,1,0,0,4,0,0,0,368,0,,2012-092625
09,7379,5,1,2012,08,04,0471493,0,0,24,26,1204,2,mdau1204.tif,00052417.tif,ORIGINAL,WHITE MARLIN,2161,0926,1,0,0,9,0,0,0,369,0,,2012-092626
09,7379,5,1,2012,08,04,0471493,0,0,24,26,1204,2,mdau1204.tif,00052417.tif,ORIGINAL,SAILFISH,3026,0926,2,0,0,2,0,0,0,370,0,,2012-092626
09,7379,5,1,2012,08,04,0471493,0,0,24,27,1204,2,mdau1204.tif,00052419.tif,ORIGINAL,WHITE MARLIN,2161,0926,1,0,0,1,0,0,0,371,0,,2012-092627
09,7379,5,1,2012,08,04,0471493,0,0,24,28,1204,2,mdau1204.tif,00052421.tif,ORIGINAL,WHITE MARLIN,2161,0926,1,0,0,21,0,0,0,372,1,ALIVE;,2012-092628
09,7379,1,1,2012,08,07,0470004,0,0,24,01,2115,2,mdau2115.tif,00052803.tif,ORIGINAL,WHITE MARLIN,2161,0992,1,0,0,2,0,0,0,373,0,,2012-099201
09,7379,1,1,2012,08,07,0470004,0,0,24,02,2115,2,mdau2115.tif,00052805.tif,ORIGINAL,DOLPHIN,1050,0992,1,1,0,0,0,0,0,374,0,,2012-099202
09,7379,1,1,2012,08,07,0470004,0,0,24,03,2115,2,mdau2115.tif,00052807.tif,ORIGINAL,WHITE MARLIN,2161,0992,1,0,0,1,0,0,0,375,0,,2012-099203
09,7379,1,1,2012,08,07,0470004,0,0,24,04,2115,2,mdau2115.tif,00052809.tif,ORIGINAL,DOLPHIN,1050,0992,1,30,30,0,0,0,0,376,0,,2012-099204
09,7379,1,1,2012,08,07,0470004,0,0,24,05,2115,2,mdau2115.tif,00052811.tif,ORIGINAL,DOLPHIN,1050,0992,1,10,0,0,0,0,0,377,0,,2012-099205
09,7379,1,1,2012,08,07,0470004,0,0,24,05,2115,2,mdau2115.tif,00052811.tif,ORIGINAL,WHITE MARLIN,2161,0992,2,0,0,1,0,0,0,378,0,,2012-099205
09,7379,1,1,2012,08,07,0470004,0,0,24,05,2115,2,mdau2115.tif,00052811.tif,ORIGINAL,SKIPJACK TUNA,4661,0992,3,0,0,2,0,0,0,379,0,,2012-099205
09,7379,1,1,2012,08,07,0470004,0,0,24,07,2115,2,mdau2115.tif,00052814.tif,ORIGINAL,WHITE MARLIN,2161,0992,1,0,0,1,0,0,0,380,0,,2012-099207
09,7379,1,1,2012,08,07,0470004,0,0,24,08,2115,2,mdau2115.tif,00052816.tif,ORIGINAL,WHITE MARLIN,2161,0992,1,0,0,1,0,0,0,381,0,,2012-099208
10,7379,1,1,2012,08,09,0470004,0,0,24,01,2103,2,mdau2103.tif,00053099.tif,ORIGINAL,WHITE MARLIN,2161,1027,2,0,0,2,0,0,0,382,0,,2012-102701
10,7379,1,1,2012,08,09,0470004,0,0,24,01,2103,2,mdau2103.tif,00053099.tif,ORIGINAL,YFT,4711,1027,1,1,0,0,0,0,0,383,0,,2012-102701
10,7379,1,1,2012,08,09,0470004,0,0,24,03,2103,2,mdau2103.tif,00053102.tif,ORIGINAL,DOLPHIN,1050,1027,2,4,4,0,0,0,0,384,0,,2012-102703
10,7379,1,1,2012,08,09,0470004,0,0,24,03,2103,2,mdau2103.tif,00053102.tif,ORIGINAL,WHITE MARLIN,2161,1027,1,0,0,1,0,0,0,385,0,,2012-102703
10,7379,1,1,2012,08,09,0470004,0,0,24,04,2103,2,mdau2103.tif,00053104.tif,ORIGINAL,DOLPHIN,1050,1027,2,1,0,0,0,0,0,386,0,,2012-102704
10,7379,1,1,2012,08,09,0470004,0,0,24,04,2103,2,mdau2103.tif,00053104.tif,ORIGINAL,WHITE MARLIN,2161,1027,1,0,0,3,0,0,0,387,0,,2012-102704
10,7379,1,1,2012,08,09,0470004,0,0,24,06,2103,2,mdau2103.tif,00053107.tif,ORIGINAL,DOLPHIN,1050,1027,2,6,0,0,0,0,0,388,0,,2012-102706
10,7379,1,1,2012,08,09,0470004,0,0,24,06,2103,2,mdau2103.tif,00053107.tif,ORIGINAL,WHITE MARLIN,2161,1027,1,0,0,1,0,0,0,389,0,,2012-102706
11,7379,1,1,2012,08,15,0470004,0,0,24,01,2104,2,mdau2104.tif,00053807.tif,ORIGINAL,WHITE MARLIN,2161,1103,1,0,0,1,0,0,0,390,0,,2012-110301
11,6583,15,1,2012,08,21,0090024,0,1,25,01,2132,2,maau2132.tif,00054011.tif,ORIGINAL,BFT GIANT,4671,1147,1,1,0,0,0,1,0,391,0,,2012-114701
12,6583,17,1,2012,08,26,0250823,0,0,25,01,1108,2,maau1108.tif,00054898.tif,ORIGINAL,ATLANTIC MACKEREL,2120,1289,2,12,0,0,0,0,0,392,0,,2012-128901
12,6583,17,1,2012,08,26,0250823,0,0,25,01,1108,2,maau1108.tif,00054898.tif,ORIGINAL,SPINY DOGFISH,3521,1289,1,0,0,20,0,0,0,393,0,,2012-128901
10,6591,9,1,2012,08,11,0230229,0,0,25,01,1211,2,maau1211.tif,00053525.tif,ORIGINAL,BLUEFISH,230,1065,1,12,10,2,0,0,0,394,0,,2012-106501
10,6634,24,3,2012,08,12,0010285,1,0,25,03,1215,2,maau1215.tif,00053517.tif,ORIGINAL,BLUEFISH,230,1066,2,0,0,10,0,0,0,395,0,,2012-106603
10,6634,24,3,2012,08,12,0010285,1,0,25,03,1215,2,maau1215.tif,00053517.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1066,1,1,1,0,0,0,0,396,0,,2012-106603
11,6634,8,1,2012,08,19,0230784,0,0,25,02,1219,2,maau1219.tif,00053982.tif,ORIGINAL,BLUE SHARK,4931,1144,1,0,0,1,0,0,0,397,0,,2012-114402
11,6634,8,3,2012,08,19,0230217,0,0,25,03,1219,2,maau1219.tif,00053984.tif,ORIGINAL,COD,815,1144,1,0,0,10,0,0,0,398,0,,2012-114403
11,6634,8,3,2012,08,19,0230217,0,0,25,03,1219,2,maau1219.tif,00053984.tif,ORIGINAL,SPINY DOGFISH,3521,1144,2,0,0,2,0,0,0,399,0,,2012-114403
13,6634,23,3,2012,08,26,0230227,0,0,25,02,1203,2,maau1203.tif,00055073.tif,ORIGINAL,BLUE SHARK,4931,1317,1,0,0,2,0,0,0,400,0,,2012-131702
10,6698,18,3,2012,08,09,0010279,0,0,25,01,2121,2,maau2121.tif,00053521.tif,ORIGINAL,BLUEFISH,230,1067,2,0,0,20,0,0,0,401,0,,2012-106701
10,6698,18,3,2012,08,09,0010279,0,0,25,01,2121,2,maau2121.tif,00053521.tif,ORIGINAL,STRIPED BASS,4180,1067,1,2,0,6,0,0,0,402,0,,2012-106701
09,7381,8,1,2012,08,05,0230218,1,0,25,02,1207,2,maau1207.tif,00052273.tif,ORIGINAL,BFT SCHOOL,4677,0913,1,1,0,0,0,0,0,403,0,,2012-091302
09,7381,8,1,2012,08,03,0230218,0,0,25,02,2102,2,maau2102.tif,00052292.tif,ORIGINAL,BLUEFISH,230,0916,3,0,0,9,0,0,0,404,0,,2012-091602
09,7381,8,1,2012,08,03,0230218,0,0,25,02,2102,2,maau2102.tif,00052292.tif,ORIGINAL,BFT SCHOOL,4677,0916,1,1,0,0,0,0,0,405,0,,2012-091602
09,7381,8,1,2012,08,03,0230218,0,0,25,02,2102,2,maau2102.tif,00052292.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0916,2,1,0,0,0,0,0,406,0,,2012-091602
09,7381,8,1,2012,08,03,0230218,0,0,25,04,2102,2,maau2102.tif,00052295.tif,ORIGINAL,BLUE SHARK,4931,0916,1,0,0,3,0,0,0,407,0,,2012-091604
11,7381,9,1,2012,08,14,0239038,0,0,25,03,2216,2,maau2216.tif,00053799.tif,ORIGINAL,BLUEFISH,230,1102,1,0,0,5,0,0,0,408,0,,2012-110203
11,7381,9,1,2012,08,14,0239038,0,0,25,03,2216,2,maau2216.tif,00053799.tif,ORIGINAL,ATLANTIC MACKEREL,2120,1102,2,0,0,1,0,0,0,409,0,,2012-110203
11,7381,9,1,2012,08,14,0239038,0,0,25,04,2216,2,maau2216.tif,00053801.tif,ORIGINAL,BLUE SHARK,4931,1102,1,0,0,15,0,0,0,410,0,,2012-110204
12,7381,8,1,2012,08,22,0230218,0,0,25,02,2108,2,maau2108.tif,00054480.tif,ORIGINAL,BLUE SHARK,4931,1218,1,0,0,1,0,0,0,411,0,,2012-121802
12,7381,8,1,2012,08,15,0230218,0,0,25,01,2205,2,maau2205.tif,00054908.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1219,1,1,1,0,0,0,0,412,0,,2012-121901
12,7381,8,1,2012,08,15,0230218,0,0,25,06,2205,1,maau2205.tif,00054914.tif,ORIGINAL,SHORTFIN MAKO SHAR,3551,1219,1,1,1,0,0,0,0,413,0,,2012-121906
12,7381,8,1,2012,08,26,0230218,1,0,25,02,1107,2,maau1107.tif,00055180.tif,ORIGINAL,BLUE SHARK,4931,1288,1,0,0,3,0,0,0,414,0,,2012-128802
12,7381,8,1,2012,08,26,0230784,0,0,25,06,1107,2,maau1107.tif,00055185.tif,ORIGINAL,BLUE SHARK,4931,1288,1,0,0,12,0,0,0,415,0,,2012-128806
12,7381,8,1,2012,08,26,0230218,0,1,25,07,1107,2,maau1107.tif,00055187.tif,ORIGINAL,BFT GIANT,4671,1288,1,1,1,0,0,1,0,416,0,,2012-128807
14,7381,9,1,2012,08,27,0239038,1,0,25,02,2208,2,maau2208.tif,00055872.tif,ORIGINAL,BFT SMALL MEDIUM,4676,1454,1,1,1,0,0,0,0,417,0,,2012-145402
09,7404,4,1,2012,08,04,0010623,0,0,25,01,1101,1,maau1101.tif,00052918.tif,ORIGINAL,YFT,4711,0999,1,1,1,0,0,0,0,418,0,,2012-099901
09,7404,4,1,2012,08,04,0010623,0,0,25,08,1101,2,maau1101.tif,00052926.tif,ORIGINAL,BFT SCHOOL,4677,0999,1,1,1,0,0,0,0,419,0,,2012-099908
10,7405,10,1,2012,08,07,0010922,0,0,25,01,2118,2,maau2118.tif,00052931.tif,ORIGINAL,BFT SCHOOL,4677,1000,1,1,1,0,0,0,0,420,0,,2012-100001
10,7405,10,1,2012,08,07,0010922,0,0,25,02,2118,2,maau2118.tif,00052933.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1000,1,1,0,0,0,0,0,421,0,,2012-100002
10,7405,10,1,2012,08,11,0010922,0,0,25,01,1116,2,maau1116.tif,00053269.tif,ORIGINAL,BFT SCHOOL,4677,1036,1,1,1,0,0,0,0,422,0,,2012-103601
11,7405,2,1,2012,08,19,0010282,0,0,25,02,1218,2,maau1218.tif,00053943.tif,ORIGINAL,YFT,4711,1132,1,1,0,0,0,0,0,423,0,,2012-113202
11,7405,2,1,2012,08,19,0010282,0,0,25,04,1218,2,maau1218.tif,00053946.tif,ORIGINAL,BFT SMALL MEDIUM,4676,1132,1,1,0,0,0,0,0,424,0,,2012-113204
11,7405,10,1,2012,08,20,0010922,0,0,25,01,2221,2,maau2221.tif,00054018.tif,ORIGINAL,BFT SCHOOL,4677,1149,1,0,0,3,0,0,0,425,0,,2012-114901
11,7405,10,1,2012,08,20,0010922,0,0,25,02,2221,2,maau2221.tif,00054020.tif,ORIGINAL,BFT SCHOOL,4677,1149,1,1,1,0,0,0,0,426,0,,2012-114902
11,7405,10,1,2012,08,20,0010922,0,0,25,02,2221,2,maau2221.tif,00054020.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1149,2,1,1,0,0,0,0,427,0,,2012-114902
09,7416,12,1,2012,08,05,0190820,0,0,25,01,1209,1,maau1209.tif,00052280.tif,ORIGINAL,COMMON THRESHER SH,3531,0914,1,1,1,0,0,0,1,428,0,,2012-091401
09,7416,12,1,2012,08,05,0190820,0,0,25,02,1209,1,maau1209.tif,00052282.tif,ORIGINAL,COMMON THRESHER SH,3531,0914,1,1,1,0,0,0,1,429,0,,2012-091402
09,7416,12,1,2012,08,05,0190820,0,1,25,03,1209,1,maau1209.tif,00052284.tif,ORIGINAL,BFT SCHOOL,4677,0914,1,1,1,1,0,0,0,430,0,,2012-091403
09,7416,12,1,2012,08,05,0190820,0,0,25,04,1209,1,maau1209.tif,00052286.tif,ORIGINAL,SHORTFIN MAKO SHAR,3551,0914,1,1,1,0,0,0,1,431,0,,2012-091404
12,7416,12,1,2012,08,18,0190820,0,0,25,01,1118,2,maau1118.tif,00054432.tif,ORIGINAL,DOLPHIN,1050,1209,2,0,0,2,0,0,0,432,0,,2012-120901
12,7416,12,1,2012,08,18,0190820,0,0,25,01,1118,2,maau1118.tif,00054432.tif,ORIGINAL,SWORDFISH,4328,1209,1,0,0,1,0,0,0,433,0,,2012-120901
12,7416,12,1,2012,08,18,0190820,0,0,25,02,1118,2,maau1118.tif,00054434.tif,ORIGINAL,BFT SCHOOL,4677,1209,1,0,0,3,0,0,0,434,0,,2012-120902
12,7416,12,1,2012,08,18,0190820,0,0,25,03,1118,2,maau1118.tif,00054436.tif,ORIGINAL,DOLPHIN,1050,1209,4,0,0,1,0,0,0,435,0,,2012-120903
12,7416,12,1,2012,08,18,0190820,0,0,25,03,1118,2,maau1118.tif,00054436.tif,ORIGINAL,WHITE MARLIN,2161,1209,2,0,0,1,0,0,0,436,0,,2012-120903
12,7416,12,1,2012,08,18,0190820,0,0,25,03,1118,2,maau1118.tif,00054436.tif,ORIGINAL,BLUE MARLIN,2171,1209,3,0,0,1,0,0,0,437,0,,2012-120903
12,7416,12,1,2012,08,18,0190820,0,0,25,03,1118,2,maau1118.tif,00054436.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1209,1,0,0,1,0,0,0,438,0,,2012-120903
12,7416,12,1,2012,08,18,0190820,0,0,25,04,1118,2,maau1118.tif,00054438.tif,ORIGINAL,DOLPHIN,1050,1209,3,0,0,2,0,0,0,439,0,,2012-120904
12,7416,12,1,2012,08,18,0190820,0,0,25,04,1118,2,maau1118.tif,00054438.tif,ORIGINAL,WHITE MARLIN,2161,1209,2,0,0,3,0,0,0,440,0,,2012-120904
12,7416,12,1,2012,08,18,0190820,0,0,25,04,1118,2,maau1118.tif,00054438.tif,ORIGINAL,YFT,4711,1209,1,0,0,6,0,0,0,441,0,,2012-120904
12,7416,12,1,2012,08,18,0190820,0,0,25,05,1118,2,maau1118.tif,00054440.tif,ORIGINAL,DOLPHIN,1050,1209,2,0,0,20,0,0,0,442,0,,2012-120905
12,7416,12,1,2012,08,18,0190820,0,0,25,05,1118,2,maau1118.tif,00054440.tif,ORIGINAL,WHITE MARLIN,2161,1209,3,0,0,2,0,0,0,443,0,,2012-120905
12,7416,12,1,2012,08,18,0190820,0,0,25,05,1118,2,maau1118.tif,00054440.tif,ORIGINAL,YFT,4711,1209,1,0,0,12,0,0,0,444,0,,2012-120905
12,7416,12,1,2012,08,18,0190820,0,0,25,06,1118,2,maau1118.tif,00054442.tif,ORIGINAL,SHORTFIN MAKO SHAR,3551,1209,1,1,1,0,0,0,1,445,0,,2012-120906
12,7416,12,1,2012,08,17,0190820,0,0,25,01,2206,2,maau2206.tif,00054940.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1293,1,0,0,2,0,0,0,446,0,,2012-129301
12,7416,12,1,2012,08,17,0190820,0,0,25,02,2206,2,maau2206.tif,00054942.tif,ORIGINAL,DOLPHIN,1050,1293,4,0,0,2,0,0,0,447,0,,2012-129302
12,7416,12,1,2012,08,17,0190820,0,0,25,02,2206,2,maau2206.tif,00054942.tif,ORIGINAL,WHITE MARLIN,2161,1293,2,0,0,1,0,0,0,448,0,,2012-129302
12,7416,12,1,2012,08,17,0190820,0,0,25,02,2206,2,maau2206.tif,00054942.tif,ORIGINAL,BLUE MARLIN,2171,1293,3,0,0,1,0,0,0,449,0,,2012-129302
12,7416,12,1,2012,08,17,0190820,0,0,25,02,2206,2,maau2206.tif,00054942.tif,ORIGINAL,YFT,4711,1293,1,0,0,2,0,0,0,450,0,,2012-129302
12,7416,12,1,2012,08,17,0190820,0,1,25,04,2206,1,maau2206.tif,00054945.tif,REVISED,BFT SCHOOL,4677,1293,1,1,1,1,0,0,0,451,0,,2012-129304
12,7416,12,1,2012,08,17,0190820,0,1,25,05,2206,1,maau2206.tif,00054947.tif,ORIGINAL,BFT SCHOOL,4677,1293,1,1,1,1,0,0,0,452,0,,2012-129305
09,7424,8,1,2012,08,04,0230784,0,0,25,07,1205,2,maau1205.tif,00053284.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0960,1,0,0,1,0,0,0,453,0,,2012-096007
09,7424,8,1,2012,08,04,0230218,0,0,25,11,1205,2,maau1205.tif,00053289.tif,ORIGINAL,BFT LARGE SCHOOL,4678,0960,1,1,1,0,0,0,0,454,0,,2012-096011
09,7424,8,1,2012,08,04,0230218,0,0,25,13,1205,2,maau1205.tif,00053292.tif,ORIGINAL,BLUE SHARK,4931,0960,1,0,0,12,0,0,0,455,0,,2012-096013
09,7424,8,3,2012,08,04,0230217,0,0,25,14,1205,2,maau1205.tif,00053294.tif,ORIGINAL,BLUE SHARK,4931,0960,1,0,0,3,0,0,0,456,0,,2012-096014
09,7424,8,1,2012,08,04,0230218,0,0,25,15,1205,2,maau1205.tif,00053296.tif,ORIGINAL,BLUEFISH,230,0960,2,3,0,3,0,0,0,457,0,,2012-096015
09,7424,8,1,2012,08,04,0230218,0,0,25,15,1205,2,maau1205.tif,00053296.tif,ORIGINAL,STRIPED BASS,4180,0960,1,2,2,0,0,0,0,458,0,,2012-096015
09,7424,8,3,2012,08,04,0230217,0,0,25,21,1205,2,maau1205.tif,00053303.tif,ORIGINAL,STRIPED BASS,4180,0960,1,2,0,0,0,0,0,459,0,,2012-096021
09,7424,8,3,2012,08,04,0230217,0,0,25,28,1205,2,maau1205.tif,00053311.tif,ORIGINAL,BFT SMALL MEDIUM,4676,0960,1,0,0,1,0,0,0,460,0,,2012-096028
12,7424,8,1,2012,08,18,0230218,0,0,25,03,1216,1,maau1216.tif,00054654.tif,ORIGINAL,BFT SCHOOL,4677,1240,1,1,1,0,0,0,0,461,0,,2012-124003
12,7424,8,1,2012,08,18,0230218,0,0,25,03,1216,1,maau1216.tif,00054654.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1240,2,1,1,0,0,0,0,462,0,,2012-124003
12,7424,8,1,2012,08,18,0230784,0,1,25,10,1216,2,maau1216.tif,00054662.tif,ORIGINAL,BLUE SHARK,4931,1240,1,0,0,6,0,0,0,463,0,,2012-124010
12,7424,8,1,2012,08,18,0230218,0,0,25,11,1216,2,maau1216.tif,00054664.tif,ORIGINAL,SHORTFIN MAKO SHAR,3551,1240,2,0,0,1,0,0,0,464,0,,2012-124011
12,7424,8,1,2012,08,18,0230218,0,0,25,11,1216,2,maau1216.tif,00054664.tif,ORIGINAL,BLUE SHARK,4931,1240,1,0,0,6,0,0,0,465,0,,2012-124011
10,7426,9,1,2012,08,04,0239038,0,0,25,02,1206,1,maau1206.tif,00053018.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1015,1,1,1,1,0,0,0,466,0,,2012-101502
10,7426,9,1,2012,08,04,0239038,0,0,25,04,1206,1,maau1206.tif,00053021.tif,ORIGINAL,BFT SCHOOL,4677,1015,1,1,1,0,0,0,0,467,0,,2012-101504
10,7426,9,1,2012,08,04,0239038,0,0,25,12,1206,2,maau1206.tif,00053030.tif,ORIGINAL,BFT SMALL MEDIUM,4676,1015,1,1,1,0,0,0,0,468,0,,2012-101512
10,7426,9,4,2012,08,05,0239038,0,0,25,02,1208,2,maau1208.tif,00053037.tif,ORIGINAL,BFT LARGE SCHOOL,4678,1016,1,1,0,1,0,0,0,469,0,,2012-101602
10,7426,9,1,2012,08,05,0239038,0,0,25,03,1208,2,maau1208.tif,00053039.tif,ORIGINAL,BFT SCHOOL,4677,1016,1,1,0,0,0,0,0,470,0,,2012-101603
12,7426,9,1,2012,08,19,0239038,0,0,25,02,1220,2,maau1220.tif,00054670.tif,ORIGINAL,DOLPHIN,1050,1243,2,15,0,0,0,0,0,471,0,,2012-124302
12,7426,9,1,2012,08,19,0239038,0,0,25,02,1220,2,maau1220.tif,00054670.tif,ORIGINAL,YFT,4711,1243,1,6,0,0,0,0,0,472,0,,2012-124302
09,7435,15,1,2012,08,04,0090024,0,1,25,01,1111,2,maau1111.tif,00052255.tif,ORIGINAL,BFT YOUNG SCHOOL,4673,0910,1,0,0,1,0,0,0,473,0,,2012-091001
09,7435,15,1,2012,08,01,0090024,0,0,25,02,2213,2,maau2213.tif,00052311.tif,ORIGINAL,BLUE SHARK,4931,0920,1,0,0,1,0,0,0,474,0,,2012-092002
10,7435,15,1,2012,08,14,0090024,0,1,25,01,2126,2,maau2126.tif,00053701.tif,REVISED,BFT LARGE SCHOOL,4678,1082,1,1,1,0,0,0,0,475,0,,2012-108201
11,7435,15,1,2012,08,18,0090024,0,0,25,07,1214,2,maau1214.tif,00053938.tif,ORIGINAL,BLUE SHARK,4931,1131,1,0,0,1,0,0,0,476,0,,2012-113107
11,7435,14,1,2012,08,21,0099024,0,0,25,02,2119,2,maau2119.tif,00054737.tif,ORIGINAL,BFT GIANT,4671,1146,1,1,1,0,0,1,0,477,0,,2012-114602
11,7435,14,1,2012,08,21,0099024,0,0,25,03,2119,2,maau2119.tif,00054739.tif,ORIGINAL,BFT GIANT,4671,1146,1,1,1,0,0,1,0,478,0,,2012-114603
13,7435,15,1,2012,08,26,0090024,0,0,25,04,1201,2,maau1201.tif,00055194.tif,ORIGINAL,BFT SCHOOL,4677,1321,1,0,0,1,0,0,0,479,0,,2012-132104
13,7435,15,1,2012,08,26,0090024,0,1,25,05,1201,2,maau1201.tif,00055196.tif,ORIGINAL,BLUE SHARK,4931,1321,1,0,0,1,0,0,0,480,0,,2012-132105
13,7435,15,1,2012,08,25,0090024,0,0,25,01,1106,2,maau1106.tif,00055200.tif,ORIGINAL,BFT GIANT,4671,1322,1,1,1,0,0,1,1,481,0,,2012-132201
13,7435,15,1,2012,08,25,0090024,0,0,25,03,1106,2,maau1106.tif,00055203.tif,ORIGINAL,BFT YOUNG SCHOOL,4673,1322,1,0,0,3,0,0,0,482,0,,2012-132203
13,7435,15,1,2012,08,31,0090024,0,1,25,01,2112,2,maau2112.tif,00055272.tif,ORIGINAL,BFT GIANT,4671,1347,1,1,0,0,0,1,0,483,0,,2012-134701
13,7435,15,1,2012,08,31,0090024,0,0,25,02,2112,2,maau2112.tif,00055274.tif,ORIGINAL,BFT SCHOOL,4677,1347,1,0,0,1,0,0,0,484,0,,2012-134702
13,7435,15,1,2012,08,31,0090024,0,1,25,03,2112,2,maau2112.tif,00055276.tif,REVISED,BFT SCHOOL,4677,1347,1,1,1,0,0,0,0,485,0,,2012-134703
11,6583,1,4,2012,08,18,0151970,0,1,33,01,1105,1,nhau1105.tif,00054547.tif,ORIGINAL,BFT GIANT,4671,1154,1,1,1,0,0,1,0,486,0,,2012-115401
11,6583,1,1,2012,08,18,0150088,0,0,33,02,1105,2,nhau1105.tif,00054549.tif,ORIGINAL,BLUE SHARK,4931,1154,1,0,0,1,0,0,0,487,0,,2012-115402
11,6583,1,3,2012,08,18,0150003,0,1,33,04,1105,2,nhau1105.tif,00054552.tif,ORIGINAL,BFT GIANT,4671,1154,1,1,1,0,0,1,0,488,0,,2012-115404
11,6583,1,1,2012,08,18,0150088,0,0,33,05,1105,2,nhau1105.tif,00054554.tif,ORIGINAL,COD,815,1154,1,0,0,3,0,0,0,489,0,,2012-115405
11,6583,2,1,2012,08,17,0150022,0,0,33,01,2103,2,nhau2103.tif,00054083.tif,ORIGINAL,BLUEFISH,230,1156,1,0,0,1,0,0,0,490,0,,2012-115601
11,6583,2,1,2012,08,17,0150099,0,0,33,02,2103,2,nhau2103.tif,00054085.tif,ORIGINAL,BLUE SHARK,4931,1156,1,0,0,1,0,0,0,491,0,,2012-115602
11,6583,2,1,2012,08,17,0150099,0,0,33,04,2103,2,nhau2103.tif,00054088.tif,ORIGINAL,BLUE SHARK,4931,1156,1,0,0,1,0,0,0,492,0,,2012-115604
12,6583,2,1,2012,08,22,0150099,0,1,33,01,2209,1,nhau2209.tif,00054460.tif,ORIGINAL,BFT LARGE MEDIUM,4679,1214,1,1,1,0,0,1,0,493,0,,2012-121401
12,6583,2,1,2012,08,25,0150099,0,0,33,01,1104,2,nhau1104.tif,00054778.tif,ORIGINAL,BLUEFISH,230,1266,1,1,0,0,0,0,0,494,0,,2012-126601
12,6583,1,3,2012,08,24,0150020,0,0,33,02,2115,2,nhau2115.tif,00054787.tif,ORIGINAL,COD,815,1267,1,2,2,0,0,0,0,495,0,,2012-126702
12,6583,1,3,2012,08,24,0150020,0,0,33,02,2115,2,nhau2115.tif,00054787.tif,ORIGINAL,HADDOCK,1479,1267,2,10,10,0,0,0,0,496,0,,2012-126702
12,6583,1,3,2012,08,24,0150020,0,0,33,02,2115,2,nhau2115.tif,00054787.tif,ORIGINAL,POLLOCK,2695,1267,3,10,10,0,0,0,0,497,0,,2012-126702
09,7433,1,1,2012,08,04,0150020,0,1,33,01,1101,1,nhau1101.tif,00052493.tif,REVISED,BFT GIANT,4671,0933,1,1,1,0,0,,0,498,0,,2012-093301
09,7433,1,1,2012,08,04,0150088,0,1,33,02,1101,2,nhau1101.tif,00052495.tif,ORIGINAL,BLUE SHARK,4931,0933,1,0,0,8,0,0,0,499,0,,2012-093302
09,7433,1,1,2012,08,01,0150020,0,1,33,01,2205,2,nhau2205.tif,00052516.tif,REVISED,BFT GIANT,4671,0937,1,1,0,0,0,,0,500,0,,2012-093701
10,7433,2,1,2012,08,07,0150034,0,0,33,01,2109,2,nhau2109.tif,00052964.tif,ORIGINAL,BLUE SHARK,4931,1005,1,0,0,8,0,0,0,501,0,,2012-100501
10,7435,2,1,2012,08,11,0150034,0,1,33,01,1103,2,nhau1103.tif,00053405.tif,ORIGINAL,BFT GIANT,4671,1040,1,1,0,0,0,1,0,502,0,,2012-104001
09,7438,2,1,2012,08,02,0150099,0,0,33,01,2106,2,nhau2106.tif,00052618.tif,ORIGINAL,BLUE SHARK,4931,0963,1,0,0,3,0,0,0,503,0,,2012-096301
11,7438,2,1,2012,08,16,0150034,0,0,33,01,2202,2,nhau2202.tif,00054100.tif,ORIGINAL,BLUE SHARK,4931,1157,1,0,0,1,0,0,0,504,0,,2012-115701
