tracker,faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,interr,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,year,enterr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
405205,RIJL1210.pdf,4052,44,6,TUNA RIDGE,44,1700,4047,7665,2,1813,00165898.tif,07/24/2021,11,1210,1,2,1,3,1,RI,4677,9996,2,6,6,8,10,6,6,4055,7117,30,200,73,1,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,05,07,24,2021,1,0,009,0094047,3,866,0,,Y,2,2021-405205
405206,RIJL1210.pdf,4052,44,6,ATLANTIS CANYON,44,1800,0414,7665,2,1857,00165900.tif,07/24/2021,11,1210,1,1,2,2,1,RI,4656,4328,2,6,6,10,28,6,5,3947,7013,997,2000,74,1,1,1,0,1,0,1,1,1,0,0,1,ORIGINAL,06,07,24,2021,0,0,009,0090414,3,869,0,,Y,2,2021-405206
405401,RIJL2206.PDF,4054,25,6,THE GULLY,44,1600,0452,7932,2,1711,00165908.tif,07/22/2021,15,2206,1,1,2,2,7,MA,4677,1050,2,6,6,8,6,6,5,4100,7120,14,150,72,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,22,2021,0,0,009,0090452,3,886,0,,Y,2,2021-405401
405501,RIJL2222.PDF,4055,44,6,THE GULLY,44,1600,0031,7789,2,1615,00165912.tif,07/22/2021,12,2222,1,1,2,3,2,RI,4677,9996,2,6,6,6,5,6,2,4100,7120,23,172,70,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,22,2021,0,0,009,0090031,3,904,0,,Y,1,2021-405501
405502,RIJL2222.PDF,4055,44,6,THE GULLY,44,1530,0031,7789,2,1650,00165914.tif,07/22/2021,12,2222,1,2,1,3,1,RI,4677,9996,2,6,6,7,6,6,6,4100,7120,25,165,70,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,22,2021,0,0,009,0090031,3,903,0,,Y,2,2021-405502
405503,RIJL2222.PDF,4055,44,6,THE GULLY,44,1715,0019,7789,1,1722,00165916.tif,07/22/2021,12,2222,3,1,2,8,6,RI,4671,9996,2,6,6,3,7,6,3,4100,7120,25,165,70,2,2,0,1,1,0,0,0,0,1,0,1,ORIGINAL,03,07,22,2021,0,0,009,0090019,3,905,0,,N,2,2021-405503
405701,VAJL1117.pdf,4057,51,6,WASHINGTON CANYON,51,1500,0039,7945,2,1525,00165922.tif,07/24/2021,8,1117,1,1,2,2,1,VA,4656,9996,2,6,6,8,5,6,3,3727,7427,65,800,77,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,24,2021,0,0,001,0010039,7,946,0,,Y,2,2021-405701
405702,VAJL1117.pdf,4057,10,6,WASHINGTON CANYON,51,1535,0039,7945,2,1540,00165924.tif,07/24/2021,8,1117,1,1,2,2,1,DE,4711,9996,2,6,6,10,10,6,2,3727,7427,55,800,79,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,24,2021,0,0,001,0010039,7,944,0,,Y,2,2021-405702
405703,VAJL1117.pdf,4057,24,6,WASHINGTON CANYON,51,1543,0039,7945,2,1547,00165926.tif,07/24/2021,8,1117,1,1,2,2,2,MD,4656,2161,2,6,6,7,6,6,4,3727,7427,55,600,77,1,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,24,2021,0,0,001,0010039,7,947,0,,Y,2,2021-405703
405704,VAJL1117.pdf,4057,24,6,WASHINGTON CANYON,51,1624,0039,7945,12,1635,00165927.tif,07/24/2021,8,1117,1,1,2,2,6,MD,4711,9996,2,6,6,5,10,6,3,3727,7427,57,1700,75,2,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,24,2021,0,0,001,0010039,7,945,0,,Y,2,2021-405704
405705,VAJL1117.pdf,4057,51,6,WASHINGTON CANYON,51,1615,0039,7945,2,1625,00165928.tif,07/24/2021,8,1117,1,1,2,2,1,VA,4656,9996,2,6,6,9,10,6,3,3727,7427,60,600,75,2,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,24,2021,0,0,001,0010039,7,943,0,,Y,2,2021-405705
405706,VAJL1117.pdf,4057,51,6,WASHINGTON CANYON,51,1700,0039,7945,2,1710,00165929.tif,07/24/2021,8,1117,1,1,2,2,1,VA,4711,9996,2,6,6,11,6,6,4,3727,7427,60,600,80,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,06,07,24,2021,0,0,001,0010039,7,948,0,,Y,2,2021-405706
405707,VAJL1117.pdf,4057,24,5075,WILMINGTON CANYON,51,1700,0039,7945,12,1718,00165931.tif,07/24/2021,8,1117,1,1,2,2,2,MD,2171,4711,1,BIG FISH CLASSIC,6,6,32,6,4,3824,7327,95,3500,80,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,07,07,24,2021,0,0,001,0010039,7,115,0,,Y,2,2021-405707
405708,VAJL1117.pdf,4057,51,6,WASHINGTON CANYON,51,1720,0039,7945,2,1725,00165933.tif,07/24/2021,8,1117,1,1,2,2,1,VA,4711,9996,2,6,6,11,24,6,3,3727,7427,55,3000,76,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,08,07,24,2021,1,0,001,0010039,7,942,0,,Y,2,2021-405708
405709,VAJL1117.pdf,4057,24,6,WASHINGTON CANYON,51,1730,0039,7945,2,1735,00165935.tif,07/24/2021,8,1117,1,1,2,2,7,MD,4328,9996,2,6,6,2,8,6,3,3727,7427,54,1500,84,2,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,09,07,24,2021,0,0,001,0010039,7,941,0,,Y,2,2021-405709
405710,VAJL1117.pdf,4057,51,6,WASHINGTON CANYON,51,1752,0039,7945,2,1757,00165936.tif,07/24/2021,8,1117,1,2,1,3,1,VA,4711,9996,2,6,6,9,8,6,6,3727,7427,45,800,80,2,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,10,07,24,2021,0,0,001,0010039,7,940,0,,Y,2,2021-405710
406101,VAJL1209.pdf,4061,37,6,300 LINE,51,1555,0088,7924,1,1600,00165949.tif,07/25/2021,3,1209,1,2,1,3,6,NC,4656,9996,2,6,6,9,7,6,6,9998,9998,64,300,78,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,25,2021,0,0,810,8100088,7,970,0,,N,2,2021-406101
406102,VAJL1209.pdf,4061,37,6,CIGAR,51,1730,0088,7924,2,1745,00165951.tif,07/25/2021,3,1209,1,2,1,3,7,NC,4711,9996,2,6,6,8,8,6,6,3630,7450,60,600,81,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,02,07,25,2021,0,0,810,8100088,7,971,0,,Y,2,2021-406102
406401,VAJL2116.pdf,4064,51,9550,NORFOLK CANYON,51,1640,0002,7923,2,1645,00165994.tif,07/23/2021,1,2116,1,2,1,3,1,VA,4711,2161,1,VB INVITATIONAL MARLIN,6,10,7,6,5,3705,7435,65,1800,78,2,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,23,2021,0,0,810,8100002,7,1058,0,,Y,2,2021-406401
406402,VAJL2116.pdf,4064,51,9550,NORFOLK CANYON,51,1715,0091,7923,12,1730,00165995.tif,07/23/2021,1,2116,1,1,2,2,1,VA,2181,4656,1,VB INVITATIONAL MARLIN,6,8,8,6,5,3705,7435,60,420,76,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,02,07,23,2021,0,0,810,8100091,7,1055,0,,Y,2,2021-406402
406403,VAJL2116.pdf,4064,51,9550,150 LINE,51,1730,0091,7923,1,1740,00165997.tif,07/23/2021,1,2116,1,1,2,2,1,VA,2171,2161,1,VB INVITATIONAL MARLIN,6,5,7,6,6,9998,9998,30,800,78,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,03,07,23,2021,0,0,810,8100091,7,1060,0,,Y,2,2021-406403
406404,VAJL2116.pdf,4064,13,9550,NORFOLK CANYON SO,51,1700,0091,7923,1,1750,00165999.tif,07/23/2021,1,2116,1,2,2,2,6,GA,2171,2161,1,VB INVITATIONAL MARLIN,6,4,7,6,5,9998,9998,70,3000,80,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,04,07,23,2021,0,0,810,8100091,7,1059,0,,N,2,2021-406404
406405,VAJL2116.pdf,4064,37,9550,NORFOLK CANYON SO,51,1730,0091,7923,1,1808,00166001.tif,07/23/2021,1,2116,1,1,2,2,1,NC,2171,2161,1,VB INVITATIONAL MARLIN,6,6,7,6,5,9998,9998,70,6000,81,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,05,07,23,2021,0,0,810,8100091,7,1061,0,,Y,2,2021-406405
406406,VAJL2116.pdf,4064,51,9550,CIGAR,51,1730,0091,7923,1,1830,00166003.tif,07/23/2021,1,2116,1,1,2,3,1,VA,2171,2161,1,VB INVITATIONAL MARLIN,6,5,8,6,6,3630,7450,60,600,76,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,06,07,23,2021,0,0,810,8100091,7,1054,0,,Y,2,2021-406406
406407,VAJL2116.pdf,4064,51,9550,TRIPLE ZEROS,51,1820,0091,7923,1,1850,00166005.tif,07/23/2021,1,2116,1,1,2,2,1,VA,2161,2171,1,VB INVITATIONAL MARLIN,6,5,8,6,8,3615,7450,60,2500,78,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,07,07,23,2021,0,0,810,8100091,7,1056,0,,Y,2,2021-406407
406408,VAJL2116.pdf,4064,51,9550,TRIPLE ZEROS,51,1720,0091,7923,1,1840,00166007.tif,07/23/2021,1,2116,1,1,2,2,1,VA,2171,2161,1,VB INVITATIONAL MARLIN,6,4,7,6,7,3615,7450,65,3000,80,2,1,0,0,1,0,1,0,0,0,0,2,ORIGINAL,08,07,23,2021,0,0,810,8100091,7,1057,0,,Y,2,2021-406408
406501,VAJL2129.pdf,4065,51,6,WASHINGTON CANYON,51,1750,0025,7652,2,1753,00165961.tif,07/23/2021,7,2129,3,1,2,2,7,VA,4711,1050,2,6,6,9,6,6,3,3727,7427,65,793,76,2,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,23,2021,0,0,001,0010025,7,1013,0,,N,2,2021-406501
406601,VAJL2208.pdf,4066,51,9550,CIGAR,51,1700,1832,7923,1,1730,00165964.tif,07/22/2021,3,2208,1,1,2,2,1,VA,2171,2161,1,VB INVITATIONAL MARLIN,6,5,8,6,7,3630,7450,70,600,78,2,1,0,0,1,0,1,0,0,0,0,2,ORIGINAL,01,07,22,2021,0,0,810,8101832,7,1067,0,,Y,2,2021-406601
406602,VAJL2208.pdf,4066,51,9550,CIGAR,51,1700,1832,7923,1,1710,00165966.tif,07/22/2021,3,2208,1,1,2,3,1,VA,2171,9996,1,VB INVITATIONAL MARLIN,6,5,7,6,6,3630,7450,63,600,78,2,2,0,0,1,0,1,0,0,0,0,1,ORIGINAL,02,07,22,2021,0,0,810,8101832,7,1063,0,,Y,2,2021-406602
406603,VAJL2208.pdf,4066,13,9550,LORAN,51,1705,1832,7923,1,1715,00165967.tif,07/22/2021,3,2208,1,1,2,3,2,GA,2161,2171,1,VB INVITATIONAL MARLIN,6,5,7,6,4,9998,9998,70,2000,69,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,03,07,22,2021,0,0,810,8101832,7,1064,0,,N,2,2021-406603
406604,VAJL2208.pdf,4066,37,9550,200 LINE SOUTH,51,1730,1832,7923,1,1745,00165969.tif,07/22/2021,3,2208,1,1,2,3,1,NC,2171,2161,1,VB INVITATIONAL MARLIN,6,5,7,6,3,9998,9998,65,1200,79,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,04,07,22,2021,0,0,810,8101832,7,1066,0,,Y,2,2021-406604
406605,VAJL2208.pdf,4066,51,9550,WASHINGTON CANYON,51,1750,1832,7923,1,1815,00165971.tif,07/22/2021,3,2208,1,1,2,2,1,VA,2171,2161,1,VB INVITATIONAL MARLIN,6,4,7,6,4,3727,7427,80,600,76,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,05,07,22,2021,0,0,810,8101832,7,1065,0,,Y,1,2021-406605
406606,VAJL2208.pdf,4066,37,9550,NORFOLK CANYON,51,1700,0088,7923,1,1840,00165973.tif,07/22/2021,3,2208,1,2,1,3,6,NC,2171,2161,1,VB INVITATIONAL MARLIN,6,5,8,6,4,3705,7435,60,600,78,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,06,07,22,2021,0,0,810,8100088,7,1062,0,,N,2,2021-406606
406701,VAJL2209.pdf,4067,51,9550,CIGAR,51,1648,1832,7696,1,1655,00165977.tif,07/23/2021,3,2209,1,1,2,2,1,VA,2161,2171,1,VB INVITATIONAL MARLIN,6,5,7,6,2,3630,7450,65,1100,78,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,23,2021,0,0,810,8101832,7,1075,0,,Y,2,2021-406701
406702,VAJL2209.pdf,4067,51,9550,NORFOLK CANYON,51,1704,0088,7696,1,1711,00165979.tif,07/23/2021,3,2209,1,2,1,3,6,VA,2161,7777,1,VB INVITATIONAL MARLIN,6,7,7,6,3,3705,7435,64,300,78,2,2,0,0,1,0,1,0,0,0,0,1,ORIGINAL,02,07,23,2021,0,0,810,8100088,7,1070,0,,N,2,2021-406702
406703,VAJL2209.pdf,4067,51,9550,150 LINE,51,1734,0088,7696,1,1744,00165980.tif,07/23/2021,3,2209,1,1,2,2,1,VA,7777,9996,1,VB INVITATIONAL MARLIN,6,4,8,6,4,9998,9998,65,5400,80,2,2,0,0,1,0,1,0,0,0,0,1,ORIGINAL,03,07,23,2021,1,0,810,8100088,7,1069,0,,Y,2,2021-406703
406704,VAJL2209.pdf,4067,37,6,CIGAR,51,1750,0088,7696,2,1808,00165981.tif,07/23/2021,3,2209,1,2,1,3,1,NC,4711,7777,2,6,6,11,8,6,6,3630,7450,58,1200,77,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,04,07,23,2021,0,0,810,8100088,7,1022,0,,Y,1,2021-406704
406705,VAJL2209.pdf,4067,51,9550,100 LINE,51,1700,1832,7696,2,1822,00165983.tif,07/23/2021,3,2209,1,1,2,2,1,VA,7777,9996,1,VB INVITATIONAL MARLIN,6,4,7,6,6,9998,9998,60,1800,80,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,05,07,23,2021,0,0,810,8101832,7,1073,0,,Y,2,2021-406705
406706,VAJL2209.pdf,4067,51,9550,CIGAR,51,1700,1832,7696,12,1827,00165985.tif,07/23/2021,3,2209,1,1,2,3,1,VA,2161,2171,1,VB INVITATIONAL MARLIN,6,5,7,6,5,3630,7450,55,600,80,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,06,07,23,2021,0,0,810,8101832,7,1071,0,,Y,2,2021-406706
406707,VAJL2209.pdf,4067,37,9550,70 MILES EAST,51,1722,1832,7696,1,1829,00165987.tif,07/23/2021,3,2209,1,1,2,3,1,NC,7777,9996,1,VB INVITATIONAL MARLIN,6,5,7,6,2,9998,9998,70,6000,81,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,07,07,23,2021,0,0,810,8101832,7,1074,0,,Y,2,2021-406707
406708,VAJL2209.pdf,4067,13,9550,7,51,1700,1832,7696,1,1833,00165989.tif,07/23/2021,3,2209,1,1,2,3,6,GA,7777,9996,1,VB INVITATIONAL MARLIN,6,5,7,6,6,9998,9998,70,1050,79,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,08,07,23,2021,0,0,810,8101832,7,1072,0,,N,2,2021-406708
406709,VAJL2209.pdf,4067,37,9550,150 LINE,51,1830,1832,7696,12,1838,00165991.tif,07/23/2021,3,2209,1,1,2,3,1,NC,2161,2171,1,VB INVITATIONAL MARLIN,6,4,7,6,4,9998,9998,70,6000,79,2,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,09,07,23,2021,0,0,810,8101832,7,1068,0,,Y,2,2021-406709
410201,CTJL1102.pdf,4102,09,6,THE FISH TALES,09,1220,0630,6773,2,1328,00166016.tif,07/24/2021,3,1102,1,1,2,2,2,CT,4711,1050,2,6,6,6,16,6,2,4000,7120,75,650,73,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,24,2021,0,0,011,0110630,3,151,0,,Y,2,2021-410201
410202,CTJL1102.pdf,4102,09,6,THE GULLY,09,1345,0833,6773,2,1350,00166018.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4676,9996,2,6,6,10,4,6,2,4100,7120,13,180,72,2,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,24,2021,0,0,011,0110833,3,142,0,,Y,2,2021-410202
410203,CTJL1102.pdf,4102,09,6,TUNA RIDGE,09,1200,3879,6773,2,1404,00166019.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4676,9996,2,6,6,8,4,6,3,4055,7117,25,180,73,2,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,03,07,24,2021,0,0,011,0113879,3,150,0,,Y,2,2021-410203
410204,CTJL1102.pdf,4102,09,6,THE GULLY,09,1500,3879,6773,2,1505,00166020.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4676,9996,2,6,6,6,6,JIGGING,2,4100,7120,12,170,71,2,2,1,0,0,1,1,0,0,0,1,1,ORIGINAL,04,07,24,2021,0,0,011,0113879,3,147,0,,Y,2,2021-410204
410205,CTJL1102.pdf,4102,09,6,THE GULLY,09,1500,3879,6773,2,1515,00166021.tif,07/24/2021,3,1102,1,1,2,2,6,CT,4676,9996,2,6,6,6,8,JIGGING,1,4100,7120,20,175,72,2,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,05,07,24,2021,0,0,011,0113879,3,158,0,,N,2,2021-410205
410206,CTJL1102.pdf,4102,09,6,THE GULLY,09,1500,0630,6773,2,1535,00166023.tif,07/24/2021,3,1102,1,1,2,2,2,CT,4676,9996,2,6,6,8,6,6,3,4100,7120,18,150,71,2,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,06,07,24,2021,1,0,011,0110630,3,157,0,,N,2,2021-410206
410207,CTJL1102.pdf,4102,09,6,HABBS LEDGE,09,1600,0630,6773,2,1605,00166024.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4711,4676,2,6,6,8,5,6,2,9998,9998,20,180,70,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,07,07,24,2021,0,0,011,0110630,3,154,0,,Y,2,2021-410207
410208,CTJL1102.pdf,4102,09,6,BLOCK CANYON,09,1600,0630,6773,2,1615,00166026.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4711,1050,2,6,6,10,15,6,5,3950,7114,75,1050,73,2,1,0,0,1,1,1,0,1,0,0,1,ORIGINAL,08,07,24,2021,0,0,011,0110630,3,145,0,,Y,1,2021-410208
410209,CTJL1102.pdf,4102,09,6,CIA GROUNDS,09,1615,0630,6773,1,1643,00166028.tif,07/24/2021,3,1102,1,1,2,2,1,CT,3551,3531,2,6,6,3,7,DRIFTING,3,4056,7143,15,180,71,1,2,0,0,1,0,0,0,1,0,1,1,ORIGINAL,09,07,24,2021,0,0,011,0110630,3,143,0,,Y,2,2021-410209
410210,CTJL1102.pdf,4102,09,6,THE GULLY,09,1645,3879,6773,2,1700,00166029.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4676,9996,2,6,6,6,7,JIGGING,3,4100,7120,30,188,69,2,2,0,0,1,1,1,0,0,0,1,1,ORIGINAL,10,07,24,2021,0,0,011,0113879,3,152,0,,Y,2,2021-410210
410211,CTJL1102.pdf,4102,09,6,THE GULLY,09,1500,3234,6773,2,1715,00166030.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4676,9996,2,6,6,3,3,6,3,4100,7120,20,155,69,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,11,07,24,2021,0,0,011,0113234,3,155,0,,Y,2,2021-410211
410212,CTJL1102.pdf,4102,09,6,FISH TALES,09,1710,0630,6773,2,1735,00166032.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4711,4691,2,6,6,7,8,6,3,4000,7120,75,750,74,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,12,07,24,2021,0,0,011,0110630,3,153,0,,Y,1,2021-410212
410213,CTJL1102.pdf,4102,09,6,BLOCK CANYON,09,1800,3879,6773,2,1815,00166034.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4711,4701,2,6,6,11,6,6,4,3950,7114,80,625,75,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,13,07,24,2021,0,0,011,0113879,3,141,0,,Y,1,2021-410213
410214,CTJL1102.pdf,4102,09,6,10 MI SO BLOCK,09,1830,3879,6773,1,1834,00166036.tif,07/24/2021,3,1102,1,1,2,2,1,CT,3551,3531,2,6,6,3,2,DRIFTING,5,9998,9998,10,150,74,2,2,0,1,1,0,0,0,0,0,1,1,ORIGINAL,14,07,24,2021,0,0,011,0113879,3,156,0,,N,2,2021-410214
410215,CTJL1102.pdf,4102,09,6,BLOCK CANYON,09,1730,3879,6773,2,1840,00166037.tif,07/24/2021,3,1102,1,1,2,2,2,CT,4691,4711,2,6,6,9,11,DRIFTING,3,3950,7114,80,1300,75,2,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,15,07,24,2021,0,0,011,0113879,3,144,0,,N,2,2021-410215
410216,CTJL1102.pdf,4102,09,6,THE FISH TALES,09,1933,3879,6773,2,1938,00166039.tif,07/24/2021,3,1102,1,1,2,3,1,CT,4691,4711,2,6,6,9,24,JIGGING,5,4000,7120,85,1050,76,2,1,1,1,1,1,1,0,1,0,1,1,ORIGINAL,16,07,24,2021,0,0,011,0113879,3,146,0,,Y,1,2021-410216
410217,CTJL1102.pdf,4102,09,6,FISH TALES,09,1940,0630,6773,2,2010,00166041.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4701,4711,2,6,6,9,11,6,3,4000,7120,70,600,76,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,17,07,24,2021,0,0,011,0110630,3,149,0,,Y,1,2021-410217
410218,CTJL1102.pdf,4102,09,6,THE DUMP,09,1930,0630,6773,2,2040,00166043.tif,07/24/2021,3,1102,1,1,2,2,1,CT,4676,2161,2,6,6,8,7,JIGGING,2,4045,7055,55,180,72,2,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,18,07,24,2021,0,0,011,0110630,3,148,0,,Y,2,2021-410218
410301,DEJL1204.pdf,4103,10,,POOR MANS CANYON,10,1657,1599,6783,12,1710,00166011.tif,07/25/2021,2,1204,1,2,2,3,1,DE,4691,2181,1,OC HUK BIG FISH CLASSIC,6,11,32,6,3,3752,7406,65,600,78,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,25,2021,1,0,005,0051599,6,1,1,tcode;,Y,2,2021-410301
410401,MAJL1133.pdf,4104,25,6,HYDROGRAPHERS CANYON,25,1300,9028,6634,2,1500,00166048.tif,07/25/2021,11,1133,1,1,2,2,1,MA,4711,1050,2,6,6,8,8,6,4,4006,6857,80,1000,70,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,25,2021,0,0,001,0019028,2,491,0,,Y,1,2021-410401
410402,MAJL1133.pdf,4104,25,6,HYDROGRAPHERS CANYON,25,1200,0402,6634,1,1610,00166050.tif,07/25/2021,11,1133,1,1,2,2,2,MA,4691,2171,2,6,6,7,16,6,6,4006,6857,997,1000,77,2,1,1,0,1,1,1,0,1,0,0,1,ORIGINAL,02,07,25,2021,0,0,001,0010402,2,490,1,Q15;,N,2,2021-410402
410701,MDJL2208.pdf,4107,12,6,BALTIMORE CANYON,24,1715,1493,6936,12,1730,00166056.tif,07/26/2021,5,2208,1,1,2,2,6,FL,4711,9996,2,6,6,4,8,6,6,3806,7349,60,3000,77,1,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,26,2021,0,0,047,0471493,6,442,0,,N,2,2021-410701
411001,NJJL2220.pdf,4110,34,6,CIGAR,34,1500,1036,7895,2,1630,00166064.tif,07/23/2021,1,2220,1,1,2,2,1,NJ,4711,9996,2,6,6,6,6,6,2,9998,9998,31,120,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,23,2021,0,0,001,0011036,5,731,0,,Y,2,2021-411001
411002,NJJL2220.pdf,4110,34,6,LEMKES CANYON,34,1630,1036,7895,1,1642,00166066.tif,07/23/2021,1,2220,1,1,2,2,1,NJ,4711,9996,2,6,6,3,8,6,3,9998,9998,40,120,77,2,1,1,1,1,0,0,0,1,0,0,1,ORIGINAL,02,07,23,2021,0,0,001,0011036,5,728,0,,Y,1,2021-411002
411003,NJJL2220.pdf,4110,34,6,LEMKES CANYON,34,1700,1036,7895,2,1710,00166068.tif,07/23/2021,1,2220,1,1,2,2,7,NJ,4711,9996,2,6,6,4,4,6,3,9998,9998,37,120,77,2,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,23,2021,0,0,001,0011036,5,729,0,,N,2,2021-411003
411004,NJJL2220.pdf,4110,34,6,LINDENKOHL CANYON,34,1710,1036,7895,2,1730,00166069.tif,07/23/2021,1,2220,1,1,2,2,1,NJ,4711,9996,2,6,6,12,6,6,3,3845,7256,70,300,78,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,23,2021,0,0,001,0011036,5,730,0,,Y,2,2021-411004
411101,NYJL1109.pdf,4111,36,6,BLOCK CANYON,36,1700,0133,7519,2,1740,00165741.tif,07/24/2021,5,1109,1,1,2,3,7,NY,4711,2171,2,6,6,7,9,6,2,9998,9998,78,800,77,2,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,01,07,24,2021,0,0,103,1030133,4,772,0,,N,2,2021-411101
411102,NYJL1109.pdf,4111,36,6,THE GULLY,36,1715,0133,7519,2,1750,00165743.tif,07/24/2021,5,1109,1,1,2,3,1,NY,4677,4678,2,6,6,4,5,6,2,4100,7120,98,155,74,2,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,24,2021,0,0,103,1030133,4,771,0,,Y,2,2021-411102
411103,NYJL1109.pdf,4111,36,6,FISH TALES,36,1830,0133,7519,1,1900,00165744.tif,07/24/2021,5,1109,1,1,2,2,1,NY,4677,4678,2,6,6,6,8,CASTING,3,4000,7120,20,700,74,2,1,0,0,1,1,1,0,0,0,1,1,ORIGINAL,03,07,24,2021,0,0,103,1030133,4,773,0,,Y,1,2021-411103
411201,NYJL2215.pdf,4112,36,6,FISH TALES,36,1830,0037,7519,2,1930,00165749.tif,07/22/2021,5,2215,1,1,2,2,1,NY,4711,9996,2,6,6,7,12,6,4,4000,7120,98,700,71,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,22,2021,0,0,103,1030037,4,843,0,,Y,2,2021-411201
411401,VAJL1115.pdf,4114,24,6,TRIPLE ZEROS,51,1651,0091,7920,2,1659,00166219.tif,07/24/2021,1,1115,1,1,2,2,7,MD,4720,4711,2,6,6,10,6,DEEP DROP,3,3615,7450,60,300,75,1,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,01,07,24,2021,0,0,810,8100091,7,930,0,,Y,2,2021-411401
411402,VAJL1115.pdf,4114,51,9550,NORFOLK CANYON,51,1709,0091,7920,1,1715,00166221.tif,07/24/2021,1,1115,1,1,2,2,7,VA,2161,9996,1,VB INVITATIONAL MARLIN,6,5,7,6,5,3705,7435,60,300,78,1,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,02,07,24,2021,0,0,810,8100091,7,1043,0,,Y,2,2021-411402
