tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,24,MD,6,01,6,6,BANKS,6555,24,1607,2110,0856,4,3,1,2,2,1,1604,3551,3531,2,1,4,8,0,0,1,0,1,0,0,4,3820,7501,6,70,67,1,1,1,MDJN2110.pdf,00070690.tif,2014,0,0,0,ORIGINAL,06,10,19884,214801,2148,0470856,047,6,261,0,,Y,2,2014-214801
6,34,NJ,6,01,6,6,BALTIMORE CANYON,7508,34,1530,1102,1131,11,1,1,2,2,2,1520,4711,4701,2,12,6,8,0,1,1,1,0,0,0,4,3820,7345,70,4000,69,1,2,1,NJJN1102.pdf,00070700.tif,2014,0,0,0,ORIGINAL,06,08,19882,215101,2151,0091131,009,5,360,0,,Y,1,2014-215101
6,34,NJ,6,02,6,6,WILMINGTON CANYON,7508,34,1635,1102,1044,11,1,1,2,2,1,1515,4711,3551,2,2,7,25,0,0,1,1,1,0,0,4,3824,7327,90,6000,71,2,2,1,NJJN1102.pdf,00070702.tif,2014,0,0,0,ORIGINAL,06,08,19882,215102,2151,0091044,009,5,358,0,,Y,2,2014-215102
6,34,NJ,6,03,6,6,BALTIMORE CANYON,7508,34,1726,1102,1131,11,1,1,2,2,2,1726,4711,9996,2,2,10,8,0,1,1,1,0,0,0,3,3820,7345,70,960,67,1,1,1,NJJN1102.pdf,00070704.tif,2014,0,0,0,ORIGINAL,06,08,19882,215103,2151,0091131,009,5,361,0,,Y,1,2014-215103
6,12,FL,6,04,6,DEEP DROPPING,SOUTH HAYES,7508,34,1745,1102,1131,11,1,1,2,2,2,1740,4711,9996,2,1,8,9,0,1,1,1,0,0,1,7,9998,9998,68,1400,68,1,2,1,NJJN1102.pdf,00070706.tif,2014,1,1,0,ORIGINAL,06,08,19882,215104,2151,0091131,009,5,359,0,,N,1,2014-215104
6,34,NJ,6,01,6,6,GLORY HOLE,7506,34,1820,1112,0100,5,1,1,2,2,1,1730,3551,9996,2,1,4,7,0,0,1,0,1,0,0,6,3955,7315,48,260,68,1,2,1,NJJN1112.pdf,00070711.tif,2014,0,0,0,ORIGINAL,06,07,19881,215201,2152,0250100,025,5,369,0,,Y,2,2014-215201
4000,34,NJ,SOUTH JERSEY SHARK,01,6,6,30 FATHOM LINE,6013,34,1730,1113,1672,11,1,1,2,2,1,1720,3551,9996,1,2,4,8,0,1,1,0,1,0,0,5,3845,7420,42,180,67,1,2,1,NJJN1113.pdf,00070716.tif,2014,1,0,0,ORIGINAL,06,07,19881,215301,2153,0091672,009,5,69,0,,Y,2,2014-215301
4000,34,NJ,SOUTH JERSEY SHARK,02,6,6,CIGAR,6013,34,1749,1113,1672,11,1,2,1,3,1,1747,3551,9996,1,2,4,8,0,1,1,0,1,0,0,6,3822,7415,33,130,68,1,2,1,NJJN1113.pdf,00070718.tif,2014,0,0,0,ORIGINAL,06,07,19881,215302,2153,0091672,009,5,67,0,,Y,2,2014-215302
4000,34,NJ,SOUTH JERSEY SHARK,03,6,6,20 FATHOM,6013,34,1855,1113,1672,11,1,1,2,2,1,1750,3551,9996,1,12,5,8,0,1,1,0,1,0,0,6,3845,7420,51,120,64,1,2,1,NJJN1113.pdf,00070720.tif,2014,1,0,0,ORIGINAL,06,07,19881,215303,2153,0091672,009,5,70,0,,Y,2,2014-215303
6,34,NJ,6,04,6,6,BALTIMORE CANYON,6013,34,1919,1113,1672,11,1,1,2,2,6,1900,4711,9996,2,2,9,8,0,1,1,1,0,0,0,5,3820,7345,68,600,64,1,2,2,NJJN1113.pdf,00070722.tif,2014,0,1,0,ORIGINAL,06,07,19881,215304,2153,0091672,009,5,370,0,,N,2,2014-215304
4000,34,NJ,SOUTH JERSEY SHARK,05,6,6,LOBSTER CLAW,6013,34,1930,1113,1672,11,1,1,2,2,1,1830,3551,9996,1,2,3,8,0,0,1,0,1,0,0,5,3840,7250,50,177,63,1,1,1,NJJN1113.pdf,00070723.tif,2014,1,0,0,ORIGINAL,06,07,19881,215305,2153,0091672,009,5,68,0,,Y,2,2014-215305
4000,34,NJ,SOUTH JERSEY SHARK,01,6,6,28 MILE WRECK,7361,34,1540,2101,1044,11,1,1,2,2,2,1445,3551,3531,1,2,5,5,0,0,1,0,1,0,0,5,3900,7405,25,120,63,1,2,1,NJJN2101.pdf,00070732.tif,2014,0,0,0,ORIGINAL,06,06,19880,215501,2155,0091044,009,5,77,0,,N,2,2014-215501
6,34,NJ,6,02,6,6,25 MILES OFF,7361,34,1645,2101,1672,11,1,1,2,2,6,1600,3551,3531,2,2,4,1,0,0,1,0,1,0,0,3,9998,9998,25,120,59,1,2,1,NJJN2101.pdf,00070734.tif,2014,0,1,0,ORIGINAL,06,06,19880,215502,2155,0091672,009,5,414,1,Q27;,N,1,2014-215502
4000,34,NJ,SOUTH JERSEY SHARK,03,6,6,50 MILES OFF,7361,34,1710,2101,1131,11,1,1,2,2,1,1650,3551,3531,1,1,4,6,0,0,1,0,1,0,0,8,9998,9998,50,180,64,1,2,1,NJJN2101.pdf,00070736.tif,2014,0,0,0,ORIGINAL,06,06,19880,215503,2155,0091131,009,5,73,1,Q23;,Y,1,2014-215503
4000,34,NJ,SOUTH JERSEY SHARK,04,6,6,19 FATHOM LUMP,7361,34,1730,2101,1131,11,1,1,2,2,1,1700,3551,3531,1,2,4,7,0,0,1,0,1,0,0,3,3830,7420,40,180,62,2,2,1,NJJN2101.pdf,00070738.tif,2014,0,0,0,ORIGINAL,06,06,19880,215504,2155,0091131,009,5,74,0,,Y,2,2014-215504
4000,34,NJ,SOUTH JERSEY SHARK,05,6,6,BALTIMORE CANYON,7361,34,1750,2101,1131,11,1,1,2,2,6,1700,3551,3531,1,2,3,7,0,0,1,0,1,0,0,4,3820,7345,75,180,64,1,1,1,NJJN2101.pdf,00070740.tif,2014,0,1,0,ORIGINAL,06,06,19880,215505,2155,0091131,009,5,78,0,,N,2,2014-215505
4000,34,NJ,SOUTH JERSEY SHARK,06,6,6,INDIAN ARROW,7361,34,1800,2101,1131,11,1,1,2,2,1,1755,3551,3531,1,2,4,7,0,0,1,0,1,0,0,5,9998,9998,53,180,62,1,2,1,NJJN2101.pdf,00070742.tif,2014,0,0,0,ORIGINAL,06,06,19880,215506,2155,0091131,009,5,75,0,,Y,2,2014-215506
4000,10,DE,SOUTH JERSEY SHARK,07,6,6,ELEPHANT TRUNK,7361,34,1810,2101,1131,11,1,1,2,2,1,1755,3551,3531,1,2,4,7,0,0,1,0,1,0,0,1,3835,7405,54,180,66,2,2,1,NJJN2101.pdf,00070744.tif,2014,0,0,0,ORIGINAL,06,06,19880,215507,2155,0091131,009,5,72,0,,Y,2,2014-215507
4000,34,NJ,SOUTH JERSEY SHARK,08,6,6,50 MILES OFF,7361,34,1830,2101,1671,11,1,1,2,1,7,1700,3551,3531,1,2,4,4,0,0,1,0,1,0,0,5,9998,9998,50,175,64,1,2,1,NJJN2101.pdf,00070746.tif,2014,0,1,0,REVISED,06,06,19880,215508,2155,0091671,009,5,76,0,,Y,2,2014-215508
4000,34,NJ,SOUTH JERSEY SHARK,09,6,6,28 MILE WRECK,7361,34,1850,2101,1672,11,1,1,2,2,1,1845,3551,3531,1,2,4,6,0,0,1,0,1,0,0,4,3900,7405,28,120,62,1,2,1,NJJN2101.pdf,00070748.tif,2014,0,0,0,ORIGINAL,06,06,19880,215509,2155,0091672,009,5,71,0,,Y,2,2014-215509
4000,34,NJ,SOUTH JERSEY SHARK,10,6,6,30 MILES OFF,7361,34,1855,2101,1672,11,1,2,1,3,6,1850,3551,3531,1,2,4,6,0,0,1,0,1,0,0,4,9998,9998,30,150,62,1,2,1,NJJN2101.pdf,00070750.tif,2014,0,1,0,ORIGINAL,06,06,19880,215510,2155,0091672,009,5,79,0,,N,1,2014-215510
6,51,VA,6,01,6,6,POOR MANS CANYON,6778,51,1619,1101,0039,8,4,1,2,2,2,1604,4711,7777,2,2,7,24,0,0,1,1,0,0,0,5,9999,9999,64,2300,67,1,2,1,VAJN1101.pdf,00070782.tif,2014,1,1,0,ORIGINAL,06,07,19881,216601,2166,0010039,001,7,465,0,,Y,2,2014-216601
6,24,MD,6,02,6,6,WASHINGTON CANYON,6778,51,1640,1101,0039,8,1,1,2,2,2,1600,4711,1050,2,2,10,8,0,0,1,1,0,0,0,3,3727,7427,70,3000,68,1,2,1,VAJN1101.pdf,00070784.tif,2014,0,0,0,ORIGINAL,06,07,19881,216602,2166,0010039,001,7,462,0,,Y,1,2014-216602
6,24,MD,6,03,6,6,LUMPY BOTTOM,6778,51,1659,1101,0039,8,3,1,2,2,1,1640,3551,9996,2,2,5,5,0,1,0,1,0,0,0,1,3802,7420,50,120,68,1,2,2,VAJN1101.pdf,00070786.tif,2014,1,1,0,ORIGINAL,06,07,19881,216603,2166,0010039,001,7,463,0,,Y,2,2014-216603
6,51,VA,6,04,6,6,PARKING LOT,6778,51,1715,1101,0039,8,3,1,2,2,2,1705,3551,4676,2,1,4,9,0,0,1,0,1,0,0,3,3740,7450,30,120,64,2,2,1,VAJN1101.pdf,00070787.tif,2014,0,0,0,ORIGINAL,06,07,19881,216604,2166,0010039,001,7,466,0,,Y,2,2014-216604
6,51,VA,6,05,6,6,WASHINGTON CANYON,6778,51,1730,1101,0039,8,1,1,2,2,1,1715,4711,1050,2,2,12,8,0,1,1,1,0,0,0,4,3727,7427,65,65,68,2,2,1,VAJN1101.pdf,00070789.tif,2014,1,0,0,ORIGINAL,06,07,19881,216605,2166,0010039,001,7,464,0,,Y,1,2014-216605
6,24,MD,6,06,6,6,POOR MANS CANYON,6778,51,1800,1101,0039,8,3,2,1,3,2,1745,4711,4691,2,2,10,8,0,1,1,1,0,0,0,3,9998,9998,63,720,70,1,2,1,VAJN1101.pdf,00070791.tif,2014,0,0,0,ORIGINAL,06,07,19881,216606,2166,0010039,001,7,461,0,,Y,1,2014-216606
6,51,VA,6,07,6,6,7,6778,51,1820,1101,0039,8,3,2,1,3,7,1800,7777,9996,2,2,12,4,0,1,1,1,0,0,0,4,9999,9999,59,400,69,1,1,1,VAJN1101.pdf,00070793.tif,2014,0,1,0,ORIGINAL,06,07,19881,216607,2166,0010039,001,7,467,0,,N,1,2014-216607
6,51,VA,6,01,6,6,SE OREGON INLET,6633,51,1730,1112,0265,2,1,1,2,2,2,1720,4711,9996,2,2,7,4,0,0,1,1,0,0,0,2,9998,9998,40,99998,73,1,2,1,VAJN1112.pdf,00070797.tif,2014,0,0,0,ORIGINAL,06,08,19882,216701,2167,8100265,810,7,492,0,,Y,2,2014-216701
6,51,VA,6,01,6,6,NORFOLK CANYON,7415,51,1735,1204,0088,3,1,2,1,3,1,1722,4711,9996,2,2,9,8,0,0,1,1,0,0,0,6,3705,7435,65,2400,68,1,2,1,VAJN1204.pdf,00070801.tif,2014,0,0,0,ORIGINAL,06,08,19882,216801,2168,8100088,810,7,515,0,,Y,1,2014-216801
6,51,VA,6,02,6,6,NORFOLK CANYON,7415,51,1758,1204,0088,3,1,2,1,3,1,1750,4711,9996,2,2,12,8,0,0,1,1,0,0,0,5,3705,7435,60,3600,71,1,2,1,VAJN1204.pdf,00070803.tif,2014,0,0,0,ORIGINAL,06,08,19882,216802,2168,8100088,810,7,516,0,,Y,2,2014-216802
6,51,VA,6,01,6,6,DUMPSITE,6633,51,1640,2111,0002,1,1,2,1,3,1,1620,3591,9996,2,12,6,4,1,0,1,0,0,1,0,5,9998,9998,6,50,71,1,2,1,VAJN2111.pdf,00070813.tif,2014,0,0,0,ORIGINAL,06,10,19884,217201,2172,8100002,810,7,532,0,,Y,2,2014-217201
6,24,MD,6,01,6,6,LUMPY BOTTOM,7499,51,1925,2201,0024,7,1,1,2,2,1,1915,4656,3591,2,2,6,6,0,1,1,1,1,0,0,3,3802,7420,68,690,62,1,2,2,VAJN2201.pdf,00070817.tif,2014,0,1,0,ORIGINAL,06,03,19877,217301,2173,0010024,001,7,549,0,,Y,2,2014-217301
6,51,VA,6,01,6,6,OREGON INLET EAST,6633,51,1645,2209,0088,3,1,2,1,3,2,1630,4711,9996,2,2,10,4,0,0,1,1,0,0,0,5,9998,9998,30,600,74,1,2,1,VAJN2209.pdf,00070820.tif,2014,1,0,0,ORIGINAL,06,06,19880,217401,2174,8100088,810,7,560,0,,Y,1,2014-217401
6,51,VA,6,02,6,6,NORFOLK CANYON,6633,51,1725,2209,0088,3,1,2,1,3,1,1710,4656,9996,2,2,7,6,0,0,1,1,0,0,0,5,3705,7435,70,1800,66,1,2,1,VAJN2209.pdf,00070822.tif,2014,0,0,0,ORIGINAL,06,06,19880,217402,2174,8100088,810,7,559,0,,Y,1,2014-217402
6,51,VA,6,03,6,6,NORFOLK CANYON,6633,51,1755,2209,0088,3,1,2,1,3,1,1725,4656,9996,2,2,10,15,0,0,1,1,0,0,0,6,3705,7435,68,600,67,1,1,1,VAJN2209.pdf,00070824.tif,2014,1,0,0,ORIGINAL,06,06,19880,217403,2174,8100088,810,7,558,0,,Y,1,2014-217403
6,51,VA,6,01,6,6,NORFOLK CANYON,7415,51,1720,2208,0088,3,1,2,1,3,1,1710,4711,9996,2,2,8,7,0,0,1,1,0,0,0,6,3705,7435,65,3600,68,1,2,1,VAJN2208.pdf,00070831.tif,2014,0,0,0,ORIGINAL,06,10,19884,217601,2176,8100088,810,7,555,0,,Y,1,2014-217601
6,51,VA,6,02,6,6,NORFOLK CANYON,7415,51,1745,2208,0088,3,1,2,1,3,1,1730,4711,9996,2,2,10,7,0,0,1,1,0,0,0,6,3705,7435,68,3600,69,1,1,1,VAJN2208.pdf,00070833.tif,2014,0,0,0,ORIGINAL,06,10,19884,217602,2176,8100088,810,7,556,0,,Y,1,2014-217602
6,51,VA,6,03,6,6,NORFOLK CANYON,7415,51,1830,2208,0088,3,1,2,1,3,1,1815,4711,9996,2,2,9,9,0,0,1,1,0,0,0,6,3705,7435,65,3000,67,1,2,1,VAJN2208.pdf,00070835.tif,2014,0,0,0,ORIGINAL,06,10,19884,217603,2176,8100088,810,7,557,0,,Y,1,2014-217603
6,34,NJ,6,01,6,6,TEA CUP,7370,34,1725,1114,0062,3,1,1,2,2,1,1630,3551,4656,2,2,4,7,0,0,1,0,1,0,0,5,3821,7410,45,180,68,1,2,1,NJJN1114.pdf,00070840.tif,2014,1,1,0,ORIGINAL,06,08,19882,217701,2177,0090062,009,5,371,0,,Y,2,2014-217701
6,51,VA,6,01,6,6,360 RIDGE,6633,51,1840,2113,0088,3,1,2,1,3,1,1825,4656,9996,2,2,11,9,0,0,1,1,0,0,0,9,9998,9998,60,720,71,1,1,1,VAJN2113.pdf,00070853.tif,2014,0,0,0,ORIGINAL,06,11,19885,218101,2181,8100088,810,7,536,1,Q23;,Y,1,2014-218101
6,36,NY,6,01,6,6,7,7512,36,1538,1103,0626,1,4,1,2,2,2,1530,3551,9996,2,2,97,3,0,0,1,0,1,0,0,5,9998,9998,38,230,62,1,2,1,NYJN1103.pdf,00070863.tif,2014,0,1,0,ORIGINAL,06,08,19882,218301,2183,0590626,059,4,426,0,,Y,2,2014-218301
6,36,NY,6,02,6,6,HUDSON CANYON,7512,36,1607,1103,9002,1,1,1,1,2,6,1430,4691,4676,2,2,11,16,0,1,1,1,0,0,0,5,3930,7210,94,700,65,1,2,1,NYJN1103.pdf,00070865.tif,2014,0,1,0,ORIGINAL,06,08,19882,218302,2183,0599002,059,4,427,0,,Y,2,2014-218302
6,36,NY,6,01,6,6,ROCKAWAYS,7512,36,1719,1102,0624,1,1,1,2,2,1,1645,4681,9996,2,2,2,8,0,1,0,1,0,0,0,2,9998,9998,2,40,97,1,1,1,NYJN1102.pdf,00070871.tif,2014,0,1,0,ORIGINAL,06,07,19881,218401,2184,0590624,059,4,424,0,,Y,2,2014-218401
6,36,NY,6,02,6,6,YANKEE,7512,36,1810,1102,0624,1,1,1,2,2,2,1800,3551,3531,2,2,3,8,0,0,1,0,1,0,0,4,4020,7315,30,110,60,1,2,1,NYJN1102.pdf,00070873.tif,2014,0,1,0,REVISED,06,07,19881,218402,2184,0590624,059,4,425,0,,N,2,2014-218402
6,51,VA,6,01,6,6,NORFOLK CANYON,7415,51,1640,2112,0002,1,1,1,2,1,2,1630,4711,9996,2,2,8,10,0,0,1,1,0,0,0,5,3705,7435,65,4800,68,1,1,1,VAJN2112.pdf,00070881.tif,2014,0,0,0,ORIGINAL,06,11,19885,218601,2186,8100002,810,7,535,0,,Y,1,2014-218601
6,51,VA,6,02,6,6,DUMPS,7415,51,1708,2112,0002,1,1,2,1,3,1,1700,3591,9996,2,12,6,4,1,0,1,0,1,1,0,6,9998,9998,5,50,74,1,2,1,VAJN2112.pdf,00070883.tif,2014,1,0,0,ORIGINAL,06,11,19885,218602,2186,8100002,810,7,534,0,,Y,2,2014-218602
6,37,NC,6,03,6,6,NORFOLK CANYON,7415,51,1745,2112,0091,1,1,1,2,2,2,1735,4711,9996,2,2,8,7,0,0,1,1,0,0,0,6,3705,7435,68,300,69,1,2,1,VAJN2112.pdf,00070885.tif,2014,0,0,0,ORIGINAL,06,11,19885,218603,2186,8100091,810,7,533,0,,Y,2,2014-218603
6,10,DE,6,01,6,6,POOR MANS CANYON,6783,10,1651,1103,1599,2,1,1,2,2,1,1625,4711,4691,2,2,10,5,0,1,1,1,0,0,0,4,3752,7406,47,780,68,1,1,1,DEJN1103.pdf,00070893.tif,2014,1,0,0,ORIGINAL,06,14,19888,218901,2189,0051599,005,6,112,0,,Y,1,2014-218901
6,25,MA,6,01,6,DRIFTING,STELLWAGEN BANK,7426,25,1530,1204,0218,8,2,2,1,3,2,1530,4676,9996,2,12,4,8,1,0,0,0,0,0,1,3,4216,7017,12,175,98,1,2,2,MAJN1204.pdf,00070906.tif,2014,1,0,0,ORIGINAL,06,07,19881,219401,2194,0230218,023,2,318,0,,Y,2,2014-219401
6,25,MA,6,02,6,DRIFTING,STELLWAGEN BANK,7426,25,1550,1204,0784,8,1,1,2,1,2,1550,4671,9996,2,2,3,7,1,0,0,0,0,0,1,2,4216,7017,6,80,58,1,2,2,MAJN1204.pdf,00070907.tif,2014,0,0,0,ORIGINAL,06,07,19881,219402,2194,0230784,023,2,319,0,,Y,2,2014-219402
6,25,MA,6,01,6,LIVE LINE,STELLWAGEN BANK,7476,25,1515,1213,0784,8,1,1,2,1,2,1430,4671,9996,2,2,2,6,1,0,0,0,0,0,1,2,4216,7017,6,100,58,1,2,2,MAJN1213.pdf,00070910.tif,2014,0,0,0,ORIGINAL,06,14,19888,219501,2195,0230784,023,2,324,0,,Y,2,2014-219501
6,10,DE,6,01,6,6,FINGERS 20 FATHOM,6936,24,1605,1102,0856,4,3,1,2,2,2,1600,4656,3591,2,2,3,4,0,0,1,0,1,0,0,6,3812,7437,30,96,64,1,2,1,MDJN1102.pdf,00070927.tif,2014,0,0,0,ORIGINAL,06,15,19889,220401,2204,0470856,047,6,169,0,,N,2,2014-220401
6,24,MD,6,02,6,6,POOR MANS CANYON,6936,24,1650,1102,0856,4,3,1,2,2,1,1645,4711,4691,2,1,9,8,0,1,1,1,0,0,0,6,3752,7406,59,900,68,1,2,1,MDJN1102.pdf,00070929.tif,2014,0,0,0,ORIGINAL,06,15,19889,220402,2204,0470856,047,6,170,0,,Y,2,2014-220402
6,24,MD,6,03,6,6,POOR MANS CANYON,6936,24,1810,1102,0856,4,3,1,2,2,2,1800,4656,9996,2,2,8,6,0,1,1,1,0,0,0,4,3752,7406,54,1200,70,1,2,2,MDJN1102.pdf,00070931.tif,2014,0,1,0,ORIGINAL,06,15,19889,220403,2204,0470856,047,6,168,0,,N,2,2014-220403
6,24,MD,6,04,6,6,POOR MANS CANYON,6936,24,1830,1102,0856,4,3,1,2,2,2,1825,4711,9996,2,2,7,7,0,1,1,1,0,0,0,4,3752,7406,55,99998,98,1,2,1,MDJN1102.pdf,00070932.tif,2014,0,1,0,REVISED,06,15,19889,220404,2204,0470856,047,6,172,0,,N,2,2014-220404
6,24,MD,6,05,6,6,POOR MANS CANYON,6936,24,1850,1102,0856,4,3,1,2,2,1,1845,4711,9996,2,2,7,7,0,1,1,1,0,0,0,5,3752,7406,67,500,68,1,1,1,MDJN1102.pdf,00070934.tif,2014,0,1,0,ORIGINAL,06,15,19889,220405,2204,0470856,047,6,171,0,,Y,2,2014-220405
T500,10,DE,BAHIA MAKO MANIA,01,6,DRIFTING,POOR MANS CANYON,7501,24,1600,1105,0866,6,1,1,2,2,1,1600,3551,9996,1,1,3,4,0,0,1,0,0,0,1,3,3752,7406,46,99998,68,1,2,2,MDJN1105.pdf,00070938.tif,2014,1,0,0,ORIGINAL,06,08,19882,220501,2205,0470866,047,6,841,0,,Y,2,2014-220501
6,10,DE,6,02,6,DRIFTING,BALTIMORE CANYON,7501,24,1730,1105,0866,6,1,1,2,2,6,1730,4711,9996,2,1,7,7,0,0,1,0,0,0,1,3,3814,7350,60,650,68,2,2,1,MDJN1105.pdf,00070939.tif,2014,1,0,0,ORIGINAL,06,08,19882,220502,2205,0470866,047,6,193,0,,Y,1,2014-220502
6,10,DE,6,01,6,6,CHICKEN BONE,6555,24,1702,1107,0856,4,3,1,2,2,2,1655,3591,9996,2,2,4,4,0,0,1,1,0,0,0,2,3815,7428,18,99998,98,1,2,1,MDJN1107.pdf,00070964.tif,2014,0,0,0,ORIGINAL,06,14,19888,220601,2206,0470856,047,6,203,0,,N,2,2014-220601
6,24,MD,6,02,6,6,POOR MANS CANYON,6555,24,1814,1107,0856,4,3,1,2,2,2,1810,4711,9996,2,2,8,2,0,0,1,1,0,0,0,3,3752,7406,71,1000,70,1,2,2,MDJN1107.pdf,00070966.tif,2014,0,0,0,ORIGINAL,06,14,19888,220602,2206,0470856,047,6,204,0,,N,2,2014-220602
6,10,DE,6,01,6,6,POOR MANS CANYON,6447,10,1604,1104,1599,2,1,1,2,2,1,1600,4711,9996,2,2,8,5,0,1,1,1,0,0,0,4,3752,7406,65,1200,69,2,1,1,DEJN1104.pdf,00070969.tif,2014,0,0,0,ORIGINAL,06,15,19889,220701,2207,0051599,005,6,115,0,,Y,2,2014-220701
6,10,DE,6,02,6,6,POOR MANS CANYON,6447,10,1608,1104,1599,2,1,1,2,2,1,1600,4711,9996,2,2,7,8,0,1,1,1,0,0,0,4,3752,7406,60,500,69,1,2,1,DEJN1104.pdf,00070971.tif,2014,0,0,0,ORIGINAL,06,15,19889,220702,2207,0051599,005,6,114,0,,Y,2,2014-220702
6,10,DE,6,03,6,6,POOR MANS CANYON,6447,10,1715,1104,1599,2,1,1,2,2,1,1710,4711,1050,2,2,8,6,0,1,1,1,0,0,0,4,3752,7406,65,3000,69,1,2,2,DEJN1104.pdf,00070973.tif,2014,0,0,0,ORIGINAL,06,15,19889,220703,2207,0051599,005,6,113,0,,Y,2,2014-220703
6,10,DE,6,04,6,6,POOR MANS CANYON,6447,10,1741,1104,1599,2,1,1,2,2,1,1730,4711,1050,2,2,9,7,0,1,1,1,0,0,0,5,3752,7406,68,1000,67,1,2,1,DEJN1104.pdf,00070974.tif,2014,1,0,0,ORIGINAL,06,15,19889,220704,2207,0051599,005,6,116,0,,Y,2,2014-220704
6,24,MD,6,01,6,6,GREAT GULL,6447,24,1634,1106,0853,3,1,2,1,3,1,1600,3591,9996,2,1,6,7,0,0,1,0,1,0,0,6,9998,9998,6,70,70,1,2,1,MDJN1106.pdf,00070980.tif,2014,0,0,0,ORIGINAL,06,14,19888,220801,2208,0470853,047,6,194,0,,Y,2,2014-220801
6,10,DE,6,02,6,6,7,6447,24,1645,1106,0853,3,1,2,1,3,1,1545,3591,9996,2,1,3,4,0,0,1,0,1,0,0,3,9998,9998,12,66,72,1,2,1,MDJN1106.pdf,00070982.tif,2014,0,1,0,ORIGINAL,06,14,19888,220802,2208,0470853,047,6,195,0,,Y,2,2014-220802
6,24,MD,6,03,6,6,POOR MANS CANYON,6447,24,1710,1106,0853,3,1,2,1,3,1,1700,4711,9996,2,2,7,6,0,1,1,1,0,0,0,2,3752,7406,60,1200,70,1,2,1,MDJN1106.pdf,00070984.tif,2014,0,0,0,ORIGINAL,06,14,19888,220803,2208,0470853,047,6,196,0,,Y,2,2014-220803
6,10,DE,6,04,6,6,POOR MANS CANYON,6447,24,1724,1106,0853,3,1,2,1,3,1,1700,4711,9996,2,2,13,7,0,1,1,1,0,0,0,6,3753,7406,55,900,67,1,2,1,MDJN1106.pdf,00070986.tif,2014,0,0,0,ORIGINAL,06,14,19888,220804,2208,0470853,047,6,202,1,Q19;,Y,1,2014-220804
6,10,DE,6,05,6,6,POOR MANS CANYON,6447,24,1806,1106,0853,3,1,1,2,2,1,1600,4711,1050,2,12,7,4,0,1,1,1,0,0,0,5,3752,7406,55,900,68,1,2,1,MDJN1106.pdf,00070988.tif,2014,0,0,0,ORIGINAL,06,14,19888,220805,2208,0470853,047,6,198,0,,Y,2,2014-220805
6,10,DE,6,06,6,6,POOR MANS CANYON,6447,24,1819,1106,0853,3,1,2,1,2,1,1730,4711,1050,2,2,12,8,0,1,1,1,0,0,0,5,3752,7406,55,900,68,1,2,1,MDJN1106.pdf,00070990.tif,2014,0,1,0,ORIGINAL,06,14,19888,220806,2208,0470853,047,6,200,0,,Y,2,2014-220806
6,24,MD,6,07,6,6,POOR MANS CANYON,6447,24,1826,1106,0853,3,1,2,1,3,1,1800,4711,1050,2,2,13,8,0,1,1,1,0,0,0,6,3752,7406,55,900,69,1,1,1,MDJN1106.pdf,00070992.tif,2014,0,0,0,ORIGINAL,06,14,19888,220807,2208,0470853,047,6,199,1,Q19;,Y,2,2014-220807
6,51,VA,6,08,6,6,POOR MANS CANYON,6447,24,1855,1106,0853,3,1,2,1,3,1,1845,4711,1050,2,2,12,10,0,1,1,1,0,0,0,4,3752,7406,57,1000,69,1,2,1,MDJN1106.pdf,00070994.tif,2014,0,0,0,ORIGINAL,06,14,19888,220808,2208,0470853,047,6,197,0,,Y,2,2014-220808
6,24,MD,6,09,6,6,POOR MANS CANYON,6447,24,1903,1106,0853,3,1,2,1,3,1,1840,4711,1050,2,2,10,9,0,1,1,1,0,0,0,6,3752,7406,65,850,68,2,1,1,MDJN1106.pdf,00070996.tif,2014,0,1,0,ORIGINAL,06,14,19888,220809,2208,0470853,047,6,201,0,,Y,2,2014-220809
6,24,MD,6,01,6,6,POOR MANS CANYON,6936,24,1645,1202,1493,5,1,1,2,2,1,1545,4711,9996,2,12,6,4,0,1,1,1,0,0,0,2,3752,7406,54,1200,67,1,2,1,MDJN1202.pdf,00070943.tif,2014,0,0,0,ORIGINAL,06,14,19888,221001,2210,0471493,047,6,225,0,,Y,2,2014-221001
6,37,NC,6,02,6,6,POOR MANS CANYON,6936,24,1730,1202,1493,5,1,2,1,3,1,1700,4711,1050,2,2,12,7,0,1,1,1,0,0,0,6,3752,7406,50,600,69,1,2,1,MDJN1202.pdf,00070945.tif,2014,1,0,0,ORIGINAL,06,14,19888,221002,2210,0471493,047,6,229,0,,Y,1,2014-221002
6,24,MD,6,03,6,6,POOR MANS CANYON,6936,24,1740,1202,1493,5,1,2,1,3,1,1700,4711,4691,2,2,14,10,0,1,1,1,0,0,0,3,3752,7406,52,600,68,1,1,1,MDJN1202.pdf,00070947.tif,2014,1,0,0,ORIGINAL,06,14,19888,221003,2210,0471493,047,6,224,1,Q19;,N,1,2014-221003
