tracker,id,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
073504,2013-073504,2013,07,24,1109,04,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
073504,2013-073504,2013,07,24,1109,04,4711,YFT,4,0,0,0,0,0
073506,2013-073506,2013,07,24,1109,06,1050,DOLPHIN,1,0,0,0,0,0
073508,2013-073508,2013,07,24,1109,08,1050,DOLPHIN,10,0,0,0,0,0
073902,2013-073902,2013,07,36,1115,02,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
073902,2013-073902,2013,07,36,1115,02,4931,BLUE SHARK,0,0,1,0,0,0
074006,2013-074006,2013,07,36,1116,06,4678,BFT LARGE SCHOOL,1,0,1,0,0,0
074201,2013-074201,2013,07,36,1207,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
074204,2013-074204,2013,07,36,1207,04,1050,DOLPHIN,3,3,2,0,0,0
074204,2013-074204,2013,07,36,1207,04,4701,ALBACORE TUNA,4,2,2,0,0,0
074204,2013-074204,2013,07,36,1207,04,4711,YFT,5,5,4,0,0,0
074205,2013-074205,2013,07,36,1207,05,4677,BFT SCHOOL,1,0,0,0,0,0
074301,2013-074301,2013,07,36,1208,01,4676,BFT SMALL MEDIUM,1,0,0,0,0,0
074303,2013-074303,2013,07,36,1208,03,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
074303,2013-074303,2013,07,36,1208,03,4931,BLUE SHARK,0,0,4,0,0,0
074305,2013-074305,2013,07,36,1208,05,4180,STRIPED BASS,1,1,0,0,0,0
074701,2013-074701,2013,07,36,2117,01,1050,DOLPHIN,2,2,0,0,0,0
074701,2013-074701,2013,07,36,2117,01,4711,YFT,1,1,0,0,0,0
074902,2013-074902,2013,07,51,2106,02,180,BARRACUDA,1,1,0,0,0,0
074902,2013-074902,2013,07,51,2106,02,1050,DOLPHIN,1,1,0,0,0,0
074902,2013-074902,2013,07,51,2106,02,1940,KING MACKEREL,2,2,0,0,0,0
074902,2013-074902,2013,07,51,2106,02,4711,YFT,1,1,0,0,0,0
074903,2013-074903,2013,07,51,2106,03,2161,WHITE MARLIN,0,0,1,0,0,0
075501,2013-075501,2013,07,36,2203,01,4931,BLUE SHARK,0,0,15,0,0,0
075701,2013-075701,2013,07,36,2223,01,4679,BFT LARGE MEDIUM,1,1,1,0,0,0
075702,2013-075702,2013,07,36,2223,02,4673,BFT SCHOOL,1,1,2,0,0,0
075901,2013-075901,2013,07,09,2118,01,1050,DOLPHIN,4,4,0,0,0,0
075901,2013-075901,2013,07,09,2118,01,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
075901,2013-075901,2013,07,09,2118,01,4691,BIGEYE TUNA,1,1,0,0,1,0
075901,2013-075901,2013,07,09,2118,01,4711,YFT,6,6,0,0,0,0
076002,2013-076002,2013,07,51,1118,02,1050,DOLPHIN,22,21,0,0,0,0
076002,2013-076002,2013,07,51,1118,02,4661,SKIPJACK TUNA,1,1,0,0,0,0
076004,2013-076004,2013,07,51,1118,04,2420,BLACK BELLIED ROSEFI,1,1,0,0,0,0
076004,2013-076004,2013,07,51,1118,04,4711,YFT,4,4,0,0,0,0
076006,2013-076006,2013,07,51,1118,06,230,BLUEFISH,5,0,0,0,0,0
076006,2013-076006,2013,07,51,1118,06,3650,CLEAR NOSE SKATE,0,0,4,0,0,0
076006,2013-076006,2013,07,51,1118,06,4871,BLACKTIP SHARK,0,0,2,0,0,0
076006,2013-076006,2013,07,51,1118,06,4941,ATLANTIC SHARPNOSE S,0,0,1,0,0,0
076007,2013-076007,2013,07,51,1118,07,1050,DOLPHIN,1,0,0,0,0,0
076007,2013-076007,2013,07,51,1118,07,2161,WHITE MARLIN,0,0,1,0,0,0
076008,2013-076008,2013,07,51,1118,08,1050,DOLPHIN,1,0,0,0,0,0
076101,2013-076101,2013,07,09,1112,01,4931,BLUE SHARK,0,0,2,0,0,0
076103,2013-076103,2013,07,09,1112,03,4931,BLUE SHARK,0,0,2,0,0,0
076104,2013-076104,2013,07,09,1112,04,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
076104,2013-076104,2013,07,09,1112,04,4931,BLUE SHARK,0,0,2,0,0,0
076402,2013-076402,2013,07,10,1207,02,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
077802,2013-077802,2013,07,34,1219,02,4677,BFT SCHOOL,1,0,0,0,0,0
077901,2013-077901,2013,07,34,2108,01,4711,YFT,1,1,0,0,0,0
077902,2013-077902,2013,07,34,2108,02,4691,BIGEYE TUNA,1,1,0,0,0,1
077905,2013-077905,2013,07,34,2108,05,3551,SHORTFIN MAKO SHARK,0,0,3,0,0,0
077905,2013-077905,2013,07,34,2108,05,4711,YFT,1,1,0,0,0,1
077905,2013-077905,2013,07,34,2108,05,4821,SANDBAR SHARK,0,0,1,0,0,0
078102,2013-078102,2013,07,36,2205,02,4677,BFT SCHOOL,1,1,2,0,0,0
078102,2013-078102,2013,07,36,2205,02,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
078102,2013-078102,2013,07,36,2205,02,4950,HAMMERHEAD SHARK,0,0,1,0,0,0
079008,2013-079008,2013,07,25,1214,08,230,BLUEFISH,4,4,2,0,0,4
079008,2013-079008,2013,07,25,1214,08,330,ATLANTIC BONITO,1,1,0,0,0,1
079008,2013-079008,2013,07,25,1214,08,1219,SUMMER FLOUNDER,1,1,5,0,0,1
079008,2013-079008,2013,07,25,1214,08,3350,BLACK SEA BASS,1,1,6,0,0,1
079008,2013-079008,2013,07,25,1214,08,4180,STRIPED BASS,5,5,2,0,0,5
079009,2013-079009,2013,07,25,1214,09,1050,DOLPHIN,3,3,0,0,0,3
079009,2013-079009,2013,07,25,1214,09,4711,YFT,2,2,0,0,0,2
079105,2013-079105,2013,07,25,2109,05,4931,BLUE SHARK,0,0,18,0,0,0
079106,2013-079106,2013,07,25,2109,06,4931,BLUE SHARK,0,0,6,0,0,0
079302,2013-079302,2013,07,25,2208,02,230,BLUEFISH,3,0,0,0,0,0
079302,2013-079302,2013,07,25,2208,02,4931,BLUE SHARK,0,0,4,0,0,0
079601,2013-079601,2013,07,44,2222,01,4677,BFT SCHOOL,0,0,3,0,0,0
079603,2013-079603,2013,07,44,2222,03,3350,BLACK SEA BASS,15,7,33,0,0,0
079603,2013-079603,2013,07,44,2222,03,4180,STRIPED BASS,5,5,0,0,0,0
079801,2013-079801,2013,07,36,2204,01,4711,YFT,6,0,4,0,0,0
079802,2013-079802,2013,07,36,2204,02,3531,COMMON THRESHER SHAR,1,1,0,0,0,0
079803,2013-079803,2013,07,36,2204,03,1050,DOLPHIN,9,1,0,0,0,0
079901,2013-079901,2013,07,34,2129,01,4677,BFT SCHOOL,2,0,0,0,0,0
079902,2013-079902,2013,07,34,2129,02,4677,BFT SCHOOL,1,1,0,0,0,0
079903,2013-079903,2013,07,34,2129,03,4677,BFT SCHOOL,2,0,0,0,0,0
079904,2013-079904,2013,07,34,2129,04,4677,BFT SCHOOL,1,0,0,0,0,0
079904,2013-079904,2013,07,34,2129,04,1050,DOLPHIN,1,1,0,0,0,0
079904,2013-079904,2013,07,34,2129,04,4711,YFT,1,1,0,0,0,0
080203,2013-080203,2013,07,44,1103,03,4678,BFT LARGE SCHOOL,1,1,2,0,0,0
080301,2013-080301,2013,07,34,1121,01,4677,BFT SCHOOL,2,1,2,0,0,0
080301,2013-080301,2013,07,34,1121,01,4678,BFT LARGE SCHOOL,1,1,0,0,0,0
080701,2013-080701,2013,07,34,2130,01,2161,WHITE MARLIN,0,0,1,0,0,0
080802,2013-080802,2013,07,51,1205,02,2161,WHITE MARLIN,0,0,1,0,0,0
080802,2013-080802,2013,07,51,1205,02,4711,YFT,1,1,0,0,0,1
080804,2013-080804,2013,07,51,1205,04,2161,WHITE MARLIN,0,0,3,0,0,0
080806,2013-080806,2013,07,51,1205,06,1050,DOLPHIN,1,1,0,0,0,1
080806,2013-080806,2013,07,51,1205,06,2161,WHITE MARLIN,0,0,1,0,0,0
080808,2013-080808,2013,07,51,1205,08,1050,DOLPHIN,1,1,0,0,0,0
080809,2013-080809,2013,07,51,1205,09,2171,BLUE MARLIN,0,0,1,0,0,0
080812,2013-080812,2013,07,51,1205,12,2161,WHITE MARLIN,0,0,1,0,0,0
080813,2013-080813,2013,07,51,1205,13,2161,WHITE MARLIN,0,0,2,0,0,0
080813,2013-080813,2013,07,51,1205,13,2171,BLUE MARLIN,0,0,1,0,0,0
080816,2013-080816,2013,07,51,1205,16,2161,WHITE MARLIN,0,0,1,0,0,0
080816,2013-080816,2013,07,51,1205,16,4711,YFT,0,0,1,0,0,0
080902,2013-080902,2013,07,51,2105,02,2161,WHITE MARLIN,0,0,2,0,0,0
080908,2013-080908,2013,07,51,2105,08,2161,WHITE MARLIN,0,0,1,0,0,0
087101,2013-087101,2013,07,25,2126,01,4701,ALBACORE TUNA,6,6,0,0,0,0
087101,2013-087101,2013,07,25,2126,01,4711,YFT,6,6,0,0,0,0
087102,2013-087102,2013,07,25,2126,02,4711,YFT,1,0,1,0,0,0
087103,2013-087103,2013,07,25,2126,03,4711,YFT,0,0,1,0,0,0
063203,2013-063203,2013,07,36,2106,03,4931,BLUE SHARK,0,0,2,0,0,0
064001,2013-064001,2013,07,10,2104,01,1050,DOLPHIN,1,0,0,0,0,0
053101,2013-053101,2013,07,10,1206,01,1050,DOLPHIN,2,0,0,0,0,0
053103,2013-053103,2013,07,10,1206,03,1050,DOLPHIN,3,0,1,0,0,0
053103,2013-053103,2013,07,10,1206,03,4711,YFT,2,0,0,0,0,0
069502,2013-069502,2013,07,24,2202,02,1050,DOLPHIN,4,4,0,0,0,0
076402,2013-076402,2013,07,10,1207,02,4691,BIGEYE TUNA,1,0,0,0,0,0
080308,2013-080308,2013,07,34,1121,08,2171,BLUE MARLIN,0,0,1,0,0,0
080308,2013-080308,2013,07,34,1121,08,4691,BIGEYE TUNA,1,1,0,0,0,1
060501,2013-060501,2013,07,51,2114,01,1050,DOLPHIN,3,0,2,0,0,0
060501,2013-060501,2013,07,51,2114,01,2171,BLUE MARLIN,0,0,1,0,0,0
034204,2013-034204,2013,07,24,1102,04,1050,DOLPHIN,1,0,0,0,0,0
048703,2013-048703,2013,07,44,1111,03,1050,DOLPHIN,1,1,0,0,0,0
048703,2013-048703,2013,07,44,1111,03,4701,ALBACORE TUNA,2,2,0,0,0,0
076418,2013-076418,2013,07,10,1207,18,4701,ALBACORE TUNA,1,1,0,0,0,0
069503,2013-069503,2013,07,24,2202,03,1050,DOLPHIN,1,0,0,0,0,0
076404,2013-076404,2013,07,10,1207,04,1050,DOLPHIN,1,0,0,0,0,0
076407,2013-076407,2013,07,10,1207,07,1050,DOLPHIN,1,0,0,0,0,0
076414,2013-076414,2013,07,10,1207,14,1050,DOLPHIN,1,0,0,0,0,0
076401,2013-076401,2013,07,10,1207,01,1050,DOLPHIN,1,0,0,0,0,0
076403,2013-076403,2013,07,10,1207,03,1050,DOLPHIN,1,0,0,0,0,0
076415,2013-076415,2013,07,10,1207,15,1050,DOLPHIN,1,0,0,0,0,0
076415,2013-076415,2013,07,10,1207,15,2161,WHITE MARLIN,0,0,1,0,0,0
064201,2013-064201,2013,07,36,2215,01,4180,STRIPED BASS,4,4,0,0,0,0
076417,2013-076417,2013,07,10,1207,17,2161,WHITE MARLIN,0,0,1,0,0,0
076417,2013-076417,2013,07,10,1207,17,2171,BLUE MARLIN,0,0,1,0,0,0
037402,2013-037402,2013,07,34,2113,02,1050,DOLPHIN,1,1,0,0,0,0
037402,2013-037402,2013,07,34,2113,02,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
037402,2013-037402,2013,07,34,2113,02,4711,YFT,2,2,0,0,0,0
037402,2013-037402,2013,07,34,2113,02,4841,DUSKY SHARK,0,0,1,0,0,0
037402,2013-037402,2013,07,34,2113,02,4950,HAMMERHEAD SHARK,0,0,1,0,0,0
076412,2013-076412,2013,07,10,1207,12,4711,YFT,0,0,1,0,0,0
034209,2013-034209,2013,07,24,1102,09,1050,DOLPHIN,2,0,0,0,0,0
034209,2013-034209,2013,07,24,1102,09,4711,YFT,1,0,0,0,0,0
080309,2013-080309,2013,07,34,1121,09,4711,YFT,1,1,0,0,0,1
076413,2013-076413,2013,07,10,1207,13,4711,YFT,1,0,0,0,0,0
060701,2013-060701,2013,07,51,2116,01,1050,DOLPHIN,1,0,1,0,0,0
060701,2013-060701,2013,07,51,2116,01,4711,YFT,1,0,1,0,0,0
038202,2013-038202,2013,07,36,2208,02,3551,SHORTFIN MAKO SHARK,1,0,0,0,0,0
074103,2013-074103,2013,07,36,1117,03,1050,DOLPHIN,1,0,0,0,0,1
074103,2013-074103,2013,07,36,1117,03,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
074103,2013-074103,2013,07,36,1117,03,4711,YFT,3,0,0,0,0,3
047503,2013-047503,2013,07,36,1104,03,4931,BLUE SHARK,0,0,1,0,0,0
047901,2013-047901,2013,07,36,1201,01,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
080401,2013-080401,2013,07,34,1220,01,1050,DOLPHIN,15,0,0,0,0,0
069501,2013-069501,2013,07,24,2202,01,4711,YFT,15,15,0,0,0,0
048609,2013-048609,2013,07,34,2102,09,4691,BIGEYE TUNA,1,1,0,0,0,0
048609,2013-048609,2013,07,34,2102,09,4711,YFT,1,1,0,0,0,0
061001,2013-061001,2013,07,51,2213,01,4691,BIGEYE TUNA,1,0,0,0,0,0
063401,2013-063401,2013,07,36,2111,01,3531,COMMON THRESHER SHAR,1,1,0,0,0,0
043801,2013-043801,2013,07,36,2102,01,4931,BLUE SHARK,0,0,2,0,0,0
043502,2013-043502,2013,07,24,2206,02,4678,BFT LARGE SCHOOL,1,0,9,0,0,0
043502,2013-043502,2013,07,24,2206,02,1050,DOLPHIN,1,0,0,0,0,0
043502,2013-043502,2013,07,24,2206,02,4711,YFT,1,0,0,0,0,0
043501,2013-043501,2013,07,24,2206,01,4678,BFT LARGE SCHOOL,1,1,2,0,0,0
043501,2013-043501,2013,07,24,2206,01,1050,DOLPHIN,1,1,0,0,0,0
043501,2013-043501,2013,07,24,2206,01,4711,YFT,1,1,0,0,0,0
061401,2013-061401,2013,07,10,2105,01,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
074908,2013-074908,2013,07,51,2106,08,1050,DOLPHIN,1,1,0,0,0,0
074908,2013-074908,2013,07,51,2106,08,4691,BIGEYE TUNA,2,2,0,0,0,0
074908,2013-074908,2013,07,51,2106,08,4711,YFT,5,5,0,0,0,0
051602,2013-051602,2013,07,51,1204,02,1050,DOLPHIN,5,5,0,0,0,0
051602,2013-051602,2013,07,51,1204,02,4711,YFT,8,8,1,0,0,0
070503,2013-070503,2013,07,10,2213,03,1050,DOLPHIN,2,0,0,0,0,0
076409,2013-076409,2013,07,10,1207,09,1050,DOLPHIN,2,0,6,0,0,0
066001,2013-066001,2013,07,10,1105,01,1050,DOLPHIN,2,0,0,0,0,0
066001,2013-066001,2013,07,10,1105,01,4711,YFT,0,0,2,0,0,0
047505,2013-047505,2013,07,36,1104,05,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
047505,2013-047505,2013,07,36,1104,05,4931,BLUE SHARK,0,0,6,0,0,0
080304,2013-080304,2013,07,34,1121,04,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
080304,2013-080304,2013,07,34,1121,04,4711,YFT,1,1,0,0,0,1
031507,2013-031507,2013,07,44,1207,07,3551,SHORTFIN MAKO SHARK,1,1,4,0,0,1
031512,2013-031512,2013,07,44,1207,12,3531,COMMON THRESHER SHAR,1,1,0,0,0,1
031512,2013-031512,2013,07,44,1207,12,4931,BLUE SHARK,0,0,1,0,0,0
060904,2013-060904,2013,07,51,2212,04,4691,BIGEYE TUNA,1,1,0,0,0,0
069505,2013-069505,2013,07,24,2202,05,2161,WHITE MARLIN,0,0,1,0,0,0
069505,2013-069505,2013,07,24,2202,05,4711,YFT,28,28,10,0,0,0
032501,2013-032501,2013,07,10,2206,01,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
032501,2013-032501,2013,07,10,2206,01,4711,YFT,2,0,0,0,0,0
051901,2013-051901,2013,07,34,1203,01,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
051901,2013-051901,2013,07,34,1203,01,4701,ALBACORE TUNA,2,2,0,0,0,0
051901,2013-051901,2013,07,34,1203,01,4711,YFT,2,2,0,0,0,0
051903,2013-051903,2013,07,34,1203,03,230,BLUEFISH,3,0,0,0,0,0
076410,2013-076410,2013,07,10,1207,10,1050,DOLPHIN,3,0,0,0,0,0
076420,2013-076420,2013,07,10,1207,20,1050,DOLPHIN,3,0,0,0,0,0
076411,2013-076411,2013,07,10,1207,11,1050,DOLPHIN,3,0,0,0,0,0
076411,2013-076411,2013,07,10,1207,11,4681,LITTLE TUNNY,0,0,1,0,0,0
074201,2013-074201,2013,07,36,1207,01,1050,DOLPHIN,4,1,0,0,0,0
063205,2013-063205,2013,07,36,2106,05,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
063205,2013-063205,2013,07,36,2106,05,4931,BLUE SHARK,0,0,5,0,0,0
070201,2013-070201,2013,07,34,1107,01,1050,DOLPHIN,1,1,0,0,0,0
070201,2013-070201,2013,07,34,1107,01,4661,SKIPJACK TUNA,0,0,2,0,0,0
070501,2013-070501,2013,07,10,2213,01,1050,DOLPHIN,2,0,0,0,0,0
070501,2013-070501,2013,07,10,2213,01,4711,YFT,3,0,1,0,0,0
080302,2013-080302,2013,07,34,1121,02,4691,BIGEYE TUNA,4,4,0,0,0,3
080302,2013-080302,2013,07,34,1121,02,4711,YFT,0,0,1,0,0,0
047905,2013-047905,2013,07,36,1201,05,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
047905,2013-047905,2013,07,36,1201,05,4931,BLUE SHARK,0,0,8,0,0,0
052304,2013-052304,2013,07,51,1113,04,1050,DOLPHIN,1,1,0,0,0,0
052304,2013-052304,2013,07,51,1113,04,4711,YFT,1,1,0,0,0,0
076419,2013-076419,2013,07,10,1207,19,1050,DOLPHIN,2,0,0,0,0,0
076419,2013-076419,2013,07,10,1207,19,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
076419,2013-076419,2013,07,10,1207,19,4711,YFT,5,0,0,0,0,0
047502,2013-047502,2013,07,36,1104,02,3531,COMMON THRESHER SHAR,1,1,0,0,0,0
080102,2013-080102,2013,07,36,2207,02,4711,YFT,6,6,0,0,0,0
038203,2013-038203,2013,07,36,2208,03,4931,BLUE SHARK,0,0,7,0,0,0
047903,2013-047903,2013,07,36,1201,03,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,0
047903,2013-047903,2013,07,36,1201,03,4931,BLUE SHARK,0,0,2,0,0,0
043802,2013-043802,2013,07,36,2102,02,1050,DOLPHIN,1,0,0,0,0,0
043802,2013-043802,2013,07,36,2102,02,2171,BLUE MARLIN,0,0,1,0,0,0
043802,2013-043802,2013,07,36,2102,02,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
043802,2013-043802,2013,07,36,2102,02,4711,YFT,0,0,1,0,0,0
069504,2013-069504,2013,07,24,2202,04,1050,DOLPHIN,8,0,0,0,0,0
063202,2013-063202,2013,07,36,2106,02,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
063202,2013-063202,2013,07,36,2106,02,4931,BLUE SHARK,1,1,1,0,0,0
063601,2013-063601,2013,07,36,2220,01,815,COD,1,1,1,0,0,0
063601,2013-063601,2013,07,36,2220,01,1050,DOLPHIN,6,6,3,0,0,0
063601,2013-063601,2013,07,36,2220,01,2695,POLLOCK,4,4,0,0,0,0
063601,2013-063601,2013,07,36,2220,01,4328,SWORDFISH,1,1,0,0,0,0
063601,2013-063601,2013,07,36,2220,01,4701,ALBACORE TUNA,7,7,3,0,0,0
063601,2013-063601,2013,07,36,2220,01,4711,YFT,8,8,12,0,0,0
074905,2013-074905,2013,07,51,2106,05,1050,DOLPHIN,3,3,0,0,0,0
074905,2013-074905,2013,07,51,2106,05,4691,BIGEYE TUNA,3,3,0,0,0,0
074905,2013-074905,2013,07,51,2106,05,4711,YFT,1,1,6,0,0,0
080001,2013-080001,2013,07,36,2114,01,1050,DOLPHIN,7,7,0,0,0,0
080001,2013-080001,2013,07,36,2114,01,4711,YFT,4,4,0,0,0,0
066503,2013-066503,2013,07,25,1108,03,4671,BFT GIANT,1,0,0,0,1,0
038201,2013-038201,2013,07,36,2208,01,4931,BLUE SHARK,0,0,10,0,0,0
051902,2013-051902,2013,07,34,1203,02,4691,BIGEYE TUNA,2,0,0,0,0,0
051902,2013-051902,2013,07,34,1203,02,4701,ALBACORE TUNA,8,0,0,0,0,0
051902,2013-051902,2013,07,34,1203,02,4711,YFT,2,0,0,0,0,0
034802,2013-034802,2013,07,24,1207,02,1050,DOLPHIN,1,0,0,0,0,0
034802,2013-034802,2013,07,24,1207,02,4681,LITTLE TUNNY,2,0,0,0,0,0
034802,2013-034802,2013,07,24,1207,02,4691,BIGEYE TUNA,1,0,0,0,0,0
034802,2013-034802,2013,07,24,1207,02,4711,YFT,6,0,2,0,0,0
071102,2013-071102,2013,07,34,1209,02,1050,DOLPHIN,2,0,0,0,0,0
071102,2013-071102,2013,07,34,1209,02,2171,BLUE MARLIN,0,0,1,0,0,0
071102,2013-071102,2013,07,34,1209,02,3551,SHORTFIN MAKO SHARK,0,0,2,0,0,0
071102,2013-071102,2013,07,34,1209,02,4711,YFT,4,4,6,0,0,0
038302,2013-038302,2013,07,44,1102,02,4931,BLUE SHARK,0,0,4,0,0,0
048615,2013-048615,2013,07,34,2102,15,1050,DOLPHIN,6,6,0,0,0,0
048615,2013-048615,2013,07,34,2102,15,4711,YFT,4,4,0,0,0,0
080310,2013-080310,2013,07,34,1121,10,4711,YFT,3,0,0,0,0,0
076003,2013-076003,2013,07,51,1118,03,1050,DOLPHIN,5,0,0,0,0,0
076003,2013-076003,2013,07,51,1118,03,4711,YFT,5,0,0,0,0,0
052305,2013-052305,2013,07,51,1113,05,1050,DOLPHIN,4,0,0,0,0,0
078613,2013-078613,2013,07,51,1108,13,1050,DOLPHIN,1,0,0,0,0,0
076201,2013-076201,2013,07,09,2103,01,3531,COMMON THRESHER SHAR,1,1,0,0,0,0
076201,2013-076201,2013,07,09,2103,01,4931,BLUE SHARK,0,0,1,0,0,0
074304,2013-074304,2013,07,36,1208,04,1050,DOLPHIN,2,0,0,0,0,0
043503,2013-043503,2013,07,24,2206,03,4678,BFT LARGE SCHOOL,0,0,1,0,0,0
043503,2013-043503,2013,07,24,2206,03,1050,DOLPHIN,1,1,0,0,0,0
043503,2013-043503,2013,07,24,2206,03,4711,YFT,2,2,0,0,0,0
034404,2013-034404,2013,07,24,1111,04,1050,DOLPHIN,1,1,0,0,0,0
034404,2013-034404,2013,07,24,1111,04,4711,YFT,1,1,0,0,0,0
034706,2013-034706,2013,07,24,1206,06,1050,DOLPHIN,1,1,0,0,0,0
034706,2013-034706,2013,07,24,1206,06,4711,YFT,1,1,0,0,0,0
064202,2013-064202,2013,07,36,2215,02,3591,BROWN SHARK,0,0,8,0,0,0
038301,2013-038301,2013,07,44,1102,01,3551,SHORTFIN MAKO SHARK,0,0,1,0,0,0
038301,2013-038301,2013,07,44,1102,01,4931,BLUE SHARK,0,0,6,0,0,0
080303,2013-080303,2013,07,34,1121,03,4691,BIGEYE TUNA,1,1,0,0,0,1
074907,2013-074907,2013,07,51,2106,07,1050,DOLPHIN,2,2,0,0,0,0
074907,2013-074907,2013,07,51,2106,07,4691,BIGEYE TUNA,1,1,0,0,0,0
074907,2013-074907,2013,07,51,2106,07,4711,YFT,1,1,0,0,0,0
063901,2013-063901,2013,07,51,2215,01,1050,DOLPHIN,1,1,0,0,0,0
063901,2013-063901,2013,07,51,2215,01,4691,BIGEYE TUNA,1,1,0,0,0,0
063901,2013-063901,2013,07,51,2215,01,4711,YFT,7,7,0,0,0,0
079103,2013-079103,2013,07,25,2109,03,4931,BLUE SHARK,0,0,25,0,0,0
078610,2013-078610,2013,07,51,1108,10,1050,DOLPHIN,1,0,1,0,0,0
060902,2013-060902,2013,07,51,2212,02,230,BLUEFISH,12,12,20,0,0,0
060902,2013-060902,2013,07,51,2212,02,3840,SPANISH MACKEREL,12,12,0,0,0,0
060902,2013-060902,2013,07,51,2212,02,4871,BLACKTIP SHARK,0,0,1,0,0,0
060902,2013-060902,2013,07,51,2212,02,4881,SPINNER SHARK,0,0,1,0,0,0
060902,2013-060902,2013,07,51,2212,02,4941,ATLANTIC SHARPNOSE S,0,0,1,0,0,0
031502,2013-031502,2013,07,44,1207,02,230,BLUEFISH,2,0,0,0,0,0
031502,2013-031502,2013,07,44,1207,02,4931,BLUE SHARK,0,0,3,0,0,0
037702,2013-037702,2013,07,36,1101,02,4931,BLUE SHARK,0,0,5,0,0,0
071505,2013-071505,2013,07,34,2106,05,1050,DOLPHIN,1,0,0,0,0,0
063201,2013-063201,2013,07,36,2106,01,4931,BLUE SHARK,0,0,4,0,0,0
079903,2013-079903,2013,07,34,2129,03,4678,BFT LARGE SCHOOL,1,0,0,0,0,0
042904,2013-042904,2013,07,51,2205,04,330,ATLANTIC BONITO,0,0,3,0,0,0
042904,2013-042904,2013,07,51,2205,04,1050,DOLPHIN,1,1,0,0,0,0
042904,2013-042904,2013,07,51,2205,04,4711,YFT,2,2,2,0,0,0
078602,2013-078602,2013,07,51,1108,02,1050,DOLPHIN,2,2,0,0,0,1
078608,2013-078608,2013,07,51,1108,08,1050,DOLPHIN,1,0,0,0,0,0
047504,2013-047504,2013,07,36,1104,04,4931,BLUE SHARK,1,1,7,0,0,0
034608,2013-034608,2013,07,24,1113,08,1050,DOLPHIN,1,1,0,0,0,0
034608,2013-034608,2013,07,24,1113,08,4661,SKIPJACK TUNA,2,2,0,0,0,0
034608,2013-034608,2013,07,24,1113,08,4711,YFT,11,11,6,0,0,0
074005,2013-074005,2013,07,36,1116,05,1050,DOLPHIN,5,5,0,0,0,0
061006,2013-061006,2013,07,51,2213,06,4691,BIGEYE TUNA,1,0,0,0,0,0
061006,2013-061006,2013,07,51,2213,06,4711,YFT,1,0,0,0,0,0
052102,2013-052102,2013,07,34,1205,02,4821,SANDBAR SHARK,0,0,3,0,0,0
052102,2013-052102,2013,07,34,1205,02,4841,DUSKY SHARK,0,0,1,0,0,0
053203,2013-053203,2013,07,10,2202,03,4711,YFT,2,2,0,0,0,0
071123,2013-071123,2013,07,34,1209,23,4711,YFT,2,0,0,0,0,0
066102,2013-066102,2013,07,10,1106,02,1219,SUMMER FLOUNDER,3,0,0,0,0,0
047904,2013-047904,2013,07,36,1201,04,4931,BLUE SHARK,0,0,9,0,0,0
037901,2013-037901,2013,07,36,1110,01,4931,BLUE SHARK,0,0,4,0,0,0
063204,2013-063204,2013,07,36,2106,04,1050,DOLPHIN,1,0,0,0,0,0
063204,2013-063204,2013,07,36,2106,04,4701,ALBACORE TUNA,1,0,0,0,0,0
048610,2013-048610,2013,07,34,2102,10,1050,DOLPHIN,20,0,0,0,0,0
074301,2013-074301,2013,07,36,1208,01,1050,DOLPHIN,1,0,0,0,0,0
031515,2013-031515,2013,07,44,1207,15,3551,SHORTFIN MAKO SHARK,1,1,0,0,0,1
074207,2013-074207,2013,07,36,1207,07,1050,DOLPHIN,3,0,0,0,0,0
074207,2013-074207,2013,07,36,1207,07,4701,ALBACORE TUNA,4,0,0,0,0,0
074207,2013-074207,2013,07,36,1207,07,4711,YFT,1,0,0,0,0,0
046402,2013-046402,2013,07,24,2107,02,3350,BLACK SEA BASS,25,0,50,0,0,0
060201,2013-060201,2013,07,51,2103,01,4691,BIGEYE TUNA,2,2,0,0,0,0
