tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,batch,othlp,species,row,kept,observe,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
06,7370,11,1,2012,07,14,0091131,1,0,34,0,1123,1,njjl1123.tif,00050325.tif,ORIGINAL,0603,DOLPHIN,1050,1,1,1,0,0,0,0,720,0,,2012-060302
06,7370,11,1,2012,07,14,0091672,0,0,34,0,1123,1,njjl1123.tif,00050328.tif,ORIGINAL,0603,YFT,4711,1,3,3,0,0,0,0,721,0,,2012-060304
06,7370,11,1,2012,07,14,0091131,0,0,34,0,1123,2,njjl1123.tif,00050332.tif,ORIGINAL,0603,YFT,4711,1,2,0,0,0,0,0,722,0,,2012-060307
06,7370,11,1,2012,07,14,0091131,0,0,34,0,1123,2,njjl1123.tif,00050334.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,1,0,0,0,723,0,,2012-060308
06,7370,11,1,2012,07,14,0091131,0,0,34,0,1123,2,njjl1123.tif,00050336.tif,ORIGINAL,0603,DOLPHIN,1050,1,4,0,0,0,0,0,724,0,,2012-060309
06,7370,11,1,2012,07,14,0091131,0,0,34,0,1123,2,njjl1123.tif,00050336.tif,ORIGINAL,0603,WHITE MARLIN,2161,2,0,0,2,0,0,0,725,0,,2012-060309
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050339.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,1,0,0,0,726,0,,2012-060311
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050341.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,1,0,0,0,727,0,,2012-060312
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050343.tif,ORIGINAL,0603,YFT,4711,1,1,0,0,0,0,0,728,0,,2012-060313
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050345.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,3,0,0,0,729,0,,2012-060314
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050345.tif,ORIGINAL,0603,BLUE MARLIN,2171,2,0,0,1,0,0,0,730,0,,2012-060314
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050345.tif,ORIGINAL,0603,YFT,4711,3,2,0,0,0,0,0,731,0,,2012-060314
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050347.tif,ORIGINAL,0603,BLUE MARLIN,2171,1,0,0,1,0,0,0,732,0,,2012-060315
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050349.tif,ORIGINAL,0603,DOLPHIN,1050,2,1,0,0,0,0,0,733,0,,2012-060316
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050349.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,1,0,0,0,734,0,,2012-060316
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050351.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,1,0,0,0,735,0,,2012-060317
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050353.tif,ORIGINAL,0603,YFT,4711,1,0,0,1,0,0,0,736,0,,2012-060318
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050355.tif,ORIGINAL,0603,DOLPHIN,1050,3,6,0,0,0,0,0,737,0,,2012-060319
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050355.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,1,0,0,0,738,0,,2012-060319
06,7370,11,1,2012,07,14,0091131,0,0,34,1,1123,2,njjl1123.tif,00050355.tif,ORIGINAL,0603,YFT,4711,2,7,0,0,0,0,0,739,0,,2012-060319
06,7370,11,1,2012,07,14,0091131,0,0,34,2,1123,2,njjl1123.tif,00050358.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,3,0,0,0,740,0,,2012-060321
06,7370,11,1,2012,07,14,0091131,0,0,34,2,1123,2,njjl1123.tif,00050360.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,1,0,0,0,741,0,,2012-060322
06,7370,11,1,2012,07,14,0091131,0,0,34,2,1123,2,njjl1123.tif,00050360.tif,ORIGINAL,0603,YFT,4711,2,1,0,0,0,0,0,742,0,,2012-060322
06,7370,11,1,2012,07,14,0091131,0,0,34,2,1123,2,njjl1123.tif,00050362.tif,ORIGINAL,0603,WHITE MARLIN,2161,1,0,0,1,0,0,0,743,0,,2012-060323
07,7370,3,1,2012,07,22,0090385,1,0,34,0,1107,2,njjl1107.tif,00051139.tif,ORIGINAL,0727,TIGER SHARK,4911,1,0,0,1,0,0,0,744,0,,2012-072704
07,7370,3,1,2012,07,22,0090900,0,0,34,0,1107,2,njjl1107.tif,00051141.tif,ORIGINAL,0727,WHITE MARLIN,2161,1,0,0,1,0,0,0,745,0,,2012-072705
08,7370,11,1,2012,07,28,0091131,0,0,34,0,1135,2,njjl1135.tif,00051769.tif,ORIGINAL,0842,WHITE MARLIN,2161,1,0,0,1,0,0,0,746,0,,2012-084201
08,7370,11,1,2012,07,28,0091131,0,0,34,0,1135,2,njjl1135.tif,00051771.tif,ORIGINAL,0842,YFT,4711,1,1,0,0,0,0,0,747,0,,2012-084202
08,7370,11,1,2012,07,28,0091131,0,0,34,0,1135,2,njjl1135.tif,00051774.tif,ORIGINAL,0842,WHITE MARLIN,2161,1,0,0,1,0,0,0,748,0,,2012-084204
08,7370,11,1,2012,07,28,0091671,0,0,34,0,1135,2,njjl1135.tif,00051776.tif,ORIGINAL,0842,DOLPHIN,1050,1,2,0,0,0,0,0,749,0,,2012-084205
08,7370,11,1,2012,07,28,0091671,0,0,34,0,1135,1,njjl1135.tif,00051778.tif,ORIGINAL,0842,YFT,4711,1,4,4,0,0,0,0,750,0,,2012-084206
08,7370,11,1,2012,07,28,0091671,0,1,34,0,1135,1,njjl1135.tif,00051778.tif,ORIGINAL,0842,WAHOO,4720,2,1,1,0,0,0,0,751,0,,2012-084206
08,7370,11,1,2012,07,28,0091131,0,0,34,0,1135,2,njjl1135.tif,00051780.tif,ORIGINAL,0842,WHITE MARLIN,2161,1,0,0,2,0,0,0,752,0,,2012-084207
08,7370,11,1,2012,07,28,0091131,0,0,34,0,1135,2,njjl1135.tif,00051782.tif,ORIGINAL,0842,WHITE MARLIN,2161,1,0,0,1,0,0,0,753,0,,2012-084208
08,7370,11,1,2012,07,28,0091131,0,0,34,1,1135,2,njjl1135.tif,00051787.tif,ORIGINAL,0842,YFT,4711,1,3,0,0,0,0,0,754,0,,2012-084212
08,7370,11,1,2012,07,28,0091131,0,0,34,1,1135,2,njjl1135.tif,00051789.tif,ORIGINAL,0842,DOLPHIN,1050,2,1,0,0,0,0,0,755,0,,2012-084213
08,7370,11,1,2012,07,28,0091131,0,0,34,1,1135,2,njjl1135.tif,00051789.tif,ORIGINAL,0842,WHITE MARLIN,2161,1,0,0,2,0,0,0,756,0,,2012-084213
08,7370,11,1,2012,07,28,0091131,0,0,34,1,1135,2,njjl1135.tif,00051793.tif,ORIGINAL,0842,DOLPHIN,1050,2,5,0,0,0,0,0,757,0,,2012-084214
08,7370,11,1,2012,07,28,0091131,0,0,34,1,1135,2,njjl1135.tif,00051793.tif,ORIGINAL,0842,WHITE MARLIN,2161,1,0,0,2,0,0,0,758,0,,2012-084214
04,7408,7,1,2012,07,01,0290192,0,0,34,0,1210,2,njjl1210.tif,00049284.tif,ORIGINAL,0430,BFT YOUNG SCHOOL,4673,1,0,0,1,0,0,0,759,0,,2012-043001
06,7408,9,1,2012,07,14,0290813,1,0,34,0,1104,1,njjl1104.tif,00050535.tif,ORIGINAL,0620,DOLPHIN,1050,1,1,1,0,0,0,0,760,0,,2012-062001
04,7409,10,1,2012,07,07,0290279,0,1,34,0,1115,2,njjl1115.tif,00049531.tif,ORIGINAL,0462,BFT SCHOOL,4677,1,1,0,0,0,0,0,761,0,,2012-046201
04,7409,10,1,2012,07,07,0299009,0,0,34,0,1115,2,njjl1115.tif,00049533.tif,ORIGINAL,0462,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,762,0,,2012-046202
04,7409,10,1,2012,07,07,0299009,0,1,34,0,1115,2,njjl1115.tif,00049533.tif,ORIGINAL,0462,BFT SCHOOL,4677,3,1,0,0,0,0,0,763,0,,2012-046202
04,7409,10,1,2012,07,07,0299009,0,0,34,0,1115,2,njjl1115.tif,00049533.tif,ORIGINAL,0462,BLUE SHARK,4931,2,0,0,1,0,0,0,764,0,,2012-046202
04,7409,10,1,2012,07,07,0299009,0,0,34,0,1115,2,njjl1115.tif,00049535.tif,ORIGINAL,0462,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,765,0,,2012-046203
04,7409,10,1,2012,07,07,0290894,0,0,34,0,1115,2,njjl1115.tif,00049537.tif,ORIGINAL,0462,YFT,4711,1,1,0,0,0,0,0,766,0,,2012-046204
04,7409,10,1,2012,07,07,0290894,0,0,34,0,1115,2,njjl1115.tif,00049539.tif,ORIGINAL,0462,DOLPHIN,1050,2,1,0,0,0,0,0,767,0,,2012-046205
04,7409,10,1,2012,07,07,0290894,0,0,34,0,1115,2,njjl1115.tif,00049539.tif,ORIGINAL,0462,YFT,4711,1,2,0,0,0,0,0,768,0,,2012-046205
04,7409,10,1,2012,07,07,0290279,0,0,34,0,1115,2,njjl1115.tif,00049541.tif,ORIGINAL,0462,YFT,4711,1,4,0,0,0,0,0,769,0,,2012-046206
04,7409,10,1,2012,07,07,0290894,0,0,34,0,1115,2,njjl1115.tif,00049543.tif,ORIGINAL,0462,YFT,4711,1,3,0,0,0,0,0,770,0,,2012-046207
05,7409,10,1,2012,07,15,0290894,0,0,34,0,1214,2,njjl1214.tif,00050053.tif,ORIGINAL,0563,WHITE MARLIN,2161,2,0,0,1,0,0,0,771,0,,2012-056301
05,7409,10,1,2012,07,15,0290894,0,0,34,0,1214,2,njjl1214.tif,00050053.tif,ORIGINAL,0563,YFT,4711,1,4,0,0,0,0,0,772,0,,2012-056301
05,7409,10,1,2012,07,15,0290894,0,0,34,0,1214,2,njjl1214.tif,00050055.tif,ORIGINAL,0563,DOLPHIN,1050,1,4,0,0,0,0,0,773,0,,2012-056302
05,7409,10,1,2012,07,15,0291655,0,0,34,0,1214,2,njjl1214.tif,00050057.tif,ORIGINAL,0563,YFT,4711,1,2,0,3,0,0,0,774,0,,2012-056303
08,7409,6,1,2012,07,29,0251005,0,0,34,0,1208,2,njjl1208.tif,00051659.tif,ORIGINAL,0831,BLUE MARLIN,2171,1,0,0,1,0,0,0,775,0,,2012-083101
08,7409,6,1,2012,07,28,0251050,0,0,34,0,1134,2,njjl1134.tif,00051719.tif,ORIGINAL,0839,COBIA,570,1,1,0,0,0,0,0,776,0,,2012-083901
08,7409,6,1,2012,07,28,0259005,0,0,34,0,1134,2,njjl1134.tif,00051721.tif,ORIGINAL,0839,YFT,4711,1,2,0,0,0,0,0,777,0,,2012-083902
08,7409,6,1,2012,07,28,0251808,0,0,34,0,1134,2,njjl1134.tif,00051723.tif,ORIGINAL,0839,SKIPJACK TUNA,4661,1,1,0,0,0,0,0,778,0,,2012-083903
08,7409,6,1,2012,07,28,0251808,0,0,34,0,1134,1,njjl1134.tif,00051725.tif,ORIGINAL,0839,DOLPHIN,1050,2,1,1,0,0,0,0,779,0,,2012-083904
08,7409,6,1,2012,07,28,0251808,0,0,34,0,1134,1,njjl1134.tif,00051725.tif,ORIGINAL,0839,BLUE MARLIN,2171,1,0,0,1,0,0,0,780,0,,2012-083904
08,7409,6,1,2012,07,28,0251808,0,0,34,0,1134,1,njjl1134.tif,00051725.tif,ORIGINAL,0839,YFT,4711,3,2,2,1,0,0,0,781,0,,2012-083904
08,7409,6,1,2012,07,28,0251808,0,0,34,0,1134,1,njjl1134.tif,00051727.tif,ORIGINAL,0839,DOLPHIN,1050,3,1,0,0,0,0,0,782,0,,2012-083905
08,7409,6,1,2012,07,28,0251808,0,0,34,0,1134,1,njjl1134.tif,00051727.tif,ORIGINAL,0839,YFT,4711,1,1,1,0,0,0,0,783,0,,2012-083905
08,7409,6,1,2012,07,28,0251808,0,0,34,0,1134,1,njjl1134.tif,00051727.tif,ORIGINAL,0839,WAHOO,4720,2,1,1,0,0,0,0,784,0,,2012-083905
08,7409,6,1,2012,07,28,0251050,0,0,34,0,1134,2,njjl1134.tif,00051729.tif,ORIGINAL,0839,DOLPHIN,1050,1,1,0,0,0,0,0,785,0,,2012-083906
08,7409,6,1,2012,07,28,0251050,0,0,34,0,1134,2,njjl1134.tif,00051731.tif,ORIGINAL,0839,YFT,4711,1,8,0,0,0,0,0,786,0,,2012-083907
08,7409,6,1,2012,07,28,0251050,0,0,34,0,1134,2,njjl1134.tif,00051733.tif,ORIGINAL,0839,YFT,4711,1,1,0,0,0,0,0,787,0,,2012-083908
08,7409,6,1,2012,07,28,0251050,0,1,34,0,1134,1,njjl1134.tif,00051735.tif,ORIGINAL,0839,DOLPHIN,1050,2,5,0,0,0,0,0,788,0,,2012-083909
08,7409,6,1,2012,07,28,0251050,0,1,34,0,1134,1,njjl1134.tif,00051735.tif,ORIGINAL,0839,YFT,4711,1,1,0,0,0,0,0,789,0,,2012-083909
08,7409,6,1,2012,07,28,0251050,0,1,34,0,1134,1,njjl1134.tif,00051735.tif,ORIGINAL,0839,WAHOO,4720,3,1,1,0,0,0,0,790,0,,2012-083909
04,7427,3,1,2012,07,01,0090900,1,0,34,0,1110,1,njjl1110.tif,00049264.tif,REVISED,0426,YFT,4711,1,3,3,0,0,0,0,791,0,,2012-042601
04,7427,3,1,2012,07,01,0090062,1,1,34,0,1110,2,njjl1110.tif,00049268.tif,ORIGINAL,0426,YFT,4711,1,2,0,0,0,0,0,792,0,,2012-042603
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,2,njjl1203.tif,00049951.tif,ORIGINAL,0500,BFT SMALL MEDIUM,4676,1,2,0,14,0,0,0,793,1,KEPT;ALIVE;,2012-050001
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,2,njjl1203.tif,00049951.tif,ORIGINAL,0500,YFT,4711,2,1,0,0,0,0,0,794,0,,2012-050001
05,7427,3,1,2012,07,07,0090385,0,1,34,0,1203,1,njjl1203.tif,00049953.tif,REVISED,0500,DOLPHIN,1050,3,1,1,0,0,0,0,795,0,,2012-050002
05,7427,3,1,2012,07,07,0090385,0,1,34,0,1203,1,njjl1203.tif,00049953.tif,REVISED,0500,BFT SCHOOL,4677,2,1,1,0,0,0,0,796,0,,2012-050002
05,7427,3,1,2012,07,07,0090385,0,1,34,0,1203,1,njjl1203.tif,00049953.tif,REVISED,0500,YFT,4711,1,3,3,0,0,0,0,797,0,,2012-050002
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,1,njjl1203.tif,00049955.tif,ORIGINAL,0500,BFT SCHOOL,4677,1,1,1,0,0,0,0,798,0,,2012-050003
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,1,njjl1203.tif,00049955.tif,ORIGINAL,0500,YFT,4711,2,1,1,0,0,0,0,799,0,,2012-050003
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,2,njjl1203.tif,00049957.tif,ORIGINAL,0500,BFT SCHOOL,4677,2,1,0,0,0,0,0,800,0,,2012-050004
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,2,njjl1203.tif,00049957.tif,ORIGINAL,0500,YFT,4711,1,1,0,0,0,0,0,801,0,,2012-050004
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,1,njjl1203.tif,00049959.tif,ORIGINAL,0500,DOLPHIN,1050,2,1,1,0,0,0,0,802,0,,2012-050005
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,1,njjl1203.tif,00049959.tif,ORIGINAL,0500,YFT,4711,1,5,5,2,0,0,0,803,0,,2012-050005
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,2,njjl1203.tif,00049961.tif,ORIGINAL,0500,WHITE MARLIN,2161,1,0,0,3,0,0,0,804,0,,2012-050006
05,7427,3,1,2012,07,07,0090900,0,0,34,0,1203,2,njjl1203.tif,00049961.tif,ORIGINAL,0500,YFT,4711,2,1,1,0,0,0,0,805,0,,2012-050006
05,7427,3,1,2012,07,07,0090385,0,0,34,0,1203,2,njjl1203.tif,00049963.tif,ORIGINAL,0500,DOLPHIN,1050,1,2,0,0,0,0,0,806,0,,2012-050007
05,7427,3,1,2012,07,07,0090385,0,0,34,0,1203,2,njjl1203.tif,00049963.tif,ORIGINAL,0500,YFT,4711,2,1,0,0,0,0,0,807,0,,2012-050007
05,7427,3,1,2012,07,07,0090385,0,0,34,0,1203,2,njjl1203.tif,00049965.tif,ORIGINAL,0500,WHITE MARLIN,2161,1,0,0,1,0,0,0,808,0,,2012-050008
06,7427,2,1,2012,07,14,0011724,0,0,34,0,1120,2,njjl1120.tif,00050243.tif,ORIGINAL,0600,YFT,4711,1,4,0,0,0,0,0,809,0,,2012-060001
06,7427,2,1,2012,07,14,0011724,0,0,34,0,1120,2,njjl1120.tif,00050245.tif,ORIGINAL,0600,DOLPHIN,1050,2,1,1,0,0,0,0,810,0,,2012-060002
06,7427,2,1,2012,07,14,0011724,0,0,34,0,1120,2,njjl1120.tif,00050245.tif,ORIGINAL,0600,YFT,4711,1,1,1,0,0,0,0,811,0,,2012-060002
06,7427,2,1,2012,07,14,0011724,0,1,34,0,1120,2,njjl1120.tif,00050247.tif,REVISED,0600,TIGER SHARK,4911,1,1,0,0,0,0,0,812,1,RARE OR ILLEGAL SPECIES KEPT;,2012-060003
06,7427,2,1,2012,07,14,0011063,0,0,34,0,1120,1,njjl1120.tif,00050249.tif,ORIGINAL,0600,YFT,4711,1,1,1,0,0,0,0,813,0,,2012-060004
06,7427,3,1,2012,07,17,0090900,0,0,34,0,2218,2,njjl2218.tif,00050722.tif,ORIGINAL,0650,YFT,4711,1,9,0,0,0,0,0,814,0,,2012-065001
06,7427,3,1,2012,07,17,0090062,0,0,34,0,2218,1,njjl2218.tif,00050724.tif,ORIGINAL,0650,YFT,4711,1,10,10,0,0,0,0,815,0,,2012-065002
06,7427,3,1,2012,07,17,0090900,0,0,34,0,2218,1,njjl2218.tif,00050726.tif,ORIGINAL,0650,DOLPHIN,1050,3,2,2,2,0,0,0,816,0,,2012-065003
06,7427,3,1,2012,07,17,0090900,0,0,34,0,2218,1,njjl2218.tif,00050726.tif,ORIGINAL,0650,WHITE MARLIN,2161,1,0,0,1,0,0,0,817,0,,2012-065003
06,7427,3,1,2012,07,17,0090900,0,0,34,0,2218,1,njjl2218.tif,00050726.tif,ORIGINAL,0650,YFT,4711,2,1,1,0,0,0,0,818,0,,2012-065003
07,7427,11,1,2012,07,22,0090386,0,0,34,0,1131,1,njjl1131.tif,00051538.tif,ORIGINAL,0731,YFT,4711,1,3,3,0,0,0,0,819,0,,2012-073101
07,7427,11,1,2012,07,22,0091044,0,0,34,0,1131,2,njjl1131.tif,00051540.tif,ORIGINAL,0731,YFT,4711,1,1,0,0,0,0,0,820,0,,2012-073102
07,7427,11,1,2012,07,22,0090386,0,0,34,0,1131,1,njjl1131.tif,00051542.tif,ORIGINAL,0731,YFT,4711,1,2,2,0,0,0,0,821,0,,2012-073103
07,7427,11,1,2012,07,22,0091044,0,0,34,0,1131,1,njjl1131.tif,00051544.tif,ORIGINAL,0731,DOLPHIN,1050,2,1,1,0,0,0,0,822,0,,2012-073104
07,7427,11,1,2012,07,22,0091044,0,0,34,0,1131,1,njjl1131.tif,00051544.tif,ORIGINAL,0731,SKIPJACK TUNA,4661,1,1,1,0,0,0,0,823,0,,2012-073104
07,7427,11,1,2012,07,22,0091131,0,0,34,0,1131,1,njjl1131.tif,00051546.tif,ORIGINAL,0731,YFT,4711,1,2,1,0,0,0,0,824,0,,2012-073105
07,7427,11,1,2012,07,22,0091672,0,0,34,0,1131,2,njjl1131.tif,00051552.tif,ORIGINAL,0731,YFT,4711,1,2,0,0,0,0,0,825,0,,2012-073108
07,7427,13,1,2012,07,26,0099213,0,0,34,0,2114,2,njjl2114.tif,00051359.tif,ORIGINAL,0787,YFT,4711,1,1,1,0,0,0,0,826,0,,2012-078701
08,7427,3,1,2012,07,28,0090900,0,0,34,0,1133,1,njjl1133.tif,00051670.tif,ORIGINAL,0830,WAHOO,4720,1,1,1,0,0,0,0,827,0,,2012-083003
08,7427,3,1,2012,07,28,0090900,0,0,34,0,1133,1,njjl1133.tif,00051674.tif,ORIGINAL,0830,DOLPHIN,1050,1,3,3,0,0,0,0,828,0,,2012-083006
08,7427,3,1,2012,07,28,0090900,0,1,34,0,1133,2,njjl1133.tif,00051677.tif,ORIGINAL,0830,WHITE MARLIN,2161,1,0,0,3,0,0,0,829,0,,2012-083008
08,7427,3,1,2012,07,28,0090900,0,0,34,0,1133,2,njjl1133.tif,00051679.tif,ORIGINAL,0830,WHITE MARLIN,2161,1,0,0,3,0,0,0,830,0,,2012-083009
08,7427,3,1,2012,07,28,0090900,0,0,34,0,1133,2,njjl1133.tif,00051679.tif,ORIGINAL,0830,BLUE MARLIN,2171,2,0,0,1,0,0,0,831,0,,2012-083009
04,6615,2,1,2012,07,07,1031780,0,0,36,0,1204,1,nyjl1204.tif,00049577.tif,ORIGINAL,0469,COMMON THRESHER SHAR,3531,1,1,1,0,0,0,0,832,0,,2012-046901
04,6615,3,1,2012,07,08,1030175,0,0,36,0,1206,2,nyjl1206.tif,00049652.tif,ORIGINAL,0471,DUSKY SHARK,4841,1,0,0,1,0,0,0,833,0,,2012-047101
04,6615,3,1,2012,07,08,1030175,0,0,36,0,1206,2,nyjl1206.tif,00049654.tif,ORIGINAL,0471,BLUE SHARK,4931,1,0,0,1,0,0,0,834,0,,2012-047102
04,6615,3,1,2012,07,08,1030175,0,1,36,0,1206,2,nyjl1206.tif,00049658.tif,ORIGINAL,0471,BULL SHARK,4891,1,0,0,1,0,0,0,835,1,CAUGHT OUT OF AREA;ALIVE;,2012-047104
04,6615,3,4,2012,07,06,1030175,0,0,36,0,2211,2,nyjl2211.tif,00049618.tif,ORIGINAL,0476,DOLPHIN,1050,2,1,0,0,0,0,0,836,0,,2012-047602
04,6615,3,4,2012,07,06,1030175,0,0,36,0,2211,2,nyjl2211.tif,00049618.tif,ORIGINAL,0476,SWORDFISH,4328,1,1,0,0,0,0,0,837,0,,2012-047602
05,6615,2,1,2012,07,15,1031780,0,0,36,0,1101,2,nyjl1101.tif,00050176.tif,ORIGINAL,0587,BLUE SHARK,4931,1,0,0,3,0,0,0,838,0,,2012-058701
05,6615,2,1,2012,07,15,1039001,0,0,36,0,1101,2,nyjl1101.tif,00050178.tif,ORIGINAL,0587,DUSKY SHARK,4841,1,0,0,1,0,0,0,839,0,,2012-058702
04,6757,2,1,2012,07,01,1030564,0,0,36,0,1106,2,nyjl1106.tif,00049319.tif,ORIGINAL,0437,BLUE SHARK,4931,1,0,0,2,0,0,0,840,0,,2012-043701
04,6757,2,1,2012,07,01,1031780,0,0,36,0,1106,2,nyjl1106.tif,00049321.tif,ORIGINAL,0437,BLUE SHARK,4931,1,0,0,3,0,0,0,841,0,,2012-043702
04,6757,2,1,2012,07,08,1031780,0,1,36,0,1205,2,nyjl1205.tif,00049583.tif,ORIGINAL,0470,BLUE SHARK,4931,2,0,0,1,0,0,0,842,0,,2012-047001
04,6757,2,1,2012,07,08,1031780,0,0,36,0,1205,2,nyjl1205.tif,00049583.tif,ORIGINAL,0470,SHORTFIN MAKO SHARK,3551,1,1,0,2,0,0,0,843,0,,2012-047001
04,6757,2,1,2012,07,08,1030564,0,0,36,0,1205,2,nyjl1205.tif,00049585.tif,ORIGINAL,0470,SHORTFIN MAKO SHARK,3551,1,0,0,2,0,0,0,844,0,,2012-047002
04,6757,2,1,2012,07,08,1030564,0,0,36,0,1205,2,nyjl1205.tif,00049585.tif,ORIGINAL,0470,DUSKY SHARK,4841,2,0,0,1,0,0,0,845,0,,2012-047002
04,6757,2,1,2012,07,08,1030564,0,0,36,0,1205,2,nyjl1205.tif,00049585.tif,ORIGINAL,0470,HAMMERHEAD SHARK,4950,3,0,0,1,0,0,0,846,0,,2012-047002
04,6757,2,1,2012,07,05,1030564,0,0,36,0,2102,2,nyjl2102.tif,00049591.tif,ORIGINAL,0472,BLUE SHARK,4931,1,0,0,7,0,0,0,847,0,,2012-047201
04,6757,2,1,2012,07,06,1031780,0,0,36,0,2110,2,nyjl2110.tif,00049597.tif,ORIGINAL,0473,SHORTFIN MAKO SHARK,3551,1,0,0,4,0,0,0,848,0,,2012-047301
04,6757,2,1,2012,07,06,1031780,0,0,36,0,2110,2,nyjl2110.tif,00049597.tif,ORIGINAL,0473,BLUE SHARK,4931,2,0,0,5,0,0,0,849,0,,2012-047301
04,6757,2,1,2012,07,03,1031780,0,0,36,0,2201,1,nyjl2201.tif,00049603.tif,ORIGINAL,0474,YFT,4711,1,1,1,0,0,0,0,850,0,,2012-047401
04,6757,2,1,2012,07,03,1039001,0,0,36,0,2201,2,nyjl2201.tif,00049605.tif,ORIGINAL,0474,YFT,4711,1,1,0,0,0,0,0,851,0,,2012-047402
04,6757,2,1,2012,07,03,1039001,0,0,36,0,2201,2,nyjl2201.tif,00049607.tif,ORIGINAL,0474,DOLPHIN,1050,1,1,0,0,0,0,0,852,0,,2012-047403
04,6757,2,1,2012,07,03,1031780,0,0,36,0,2201,2,nyjl2201.tif,00049609.tif,ORIGINAL,0474,BLUE SHARK,4931,1,0,0,10,0,0,0,853,0,,2012-047404
05,6757,2,1,2012,07,14,1031780,0,0,36,0,1207,2,nyjl1207.tif,00050073.tif,ORIGINAL,0566,DUSKY SHARK,4841,1,0,0,1,0,0,0,854,0,,2012-056602
05,6757,2,1,2012,07,14,1031780,0,0,36,0,1207,2,nyjl1207.tif,00050075.tif,ORIGINAL,0566,DOLPHIN,1050,2,2,0,0,0,0,0,855,0,,2012-056603
05,6757,2,1,2012,07,14,1031780,0,0,36,0,1207,2,nyjl1207.tif,00050075.tif,ORIGINAL,0566,YFT,4711,1,2,0,0,0,0,0,856,0,,2012-056603
05,6757,2,1,2012,07,14,1030564,0,0,36,0,1207,2,nyjl1207.tif,00050077.tif,ORIGINAL,0566,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,857,0,,2012-056604
05,6757,2,1,2012,07,14,1039001,0,0,36,0,1207,2,nyjl1207.tif,00050079.tif,ORIGINAL,0566,YFT,4711,1,1,0,0,0,0,0,858,0,,2012-056605
08,6757,2,1,2012,07,28,1030373,0,0,36,0,1104,1,nyjl1104.tif,00051685.tif,ORIGINAL,0833,YFT,4711,1,2,2,0,0,0,2,859,0,,2012-083301
08,6757,2,1,2012,07,28,1030564,0,0,36,0,1104,2,nyjl1104.tif,00051687.tif,ORIGINAL,0833,ATLANTIC BONITO,330,2,1,0,0,0,0,0,860,0,,2012-083302
08,6757,2,1,2012,07,28,1030564,0,0,36,0,1104,2,nyjl1104.tif,00051687.tif,ORIGINAL,0833,DOLPHIN,1050,1,1,0,0,0,0,0,861,0,,2012-083302
08,6757,2,1,2012,07,29,1030373,0,0,36,0,1120,1,nyjl1120.tif,00051741.tif,ORIGINAL,0840,POLLACK,2695,2,1,1,0,0,0,0,862,1,CAUGHT OUT OF AREA;,2012-084001
08,6757,2,1,2012,07,29,1030373,0,0,36,0,1120,1,nyjl1120.tif,00051741.tif,ORIGINAL,0840,YFT,4711,1,2,2,0,0,0,2,863,0,,2012-084001
