intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,upprbill,lowerjaw,length,gender,curve,prep,recno,q11a,s_index,serrflag,sprobfld,id
6936,5,1,2020,06,12,003902,0471493,0,0,24,02,2201,1,MDJN2201.pdf,00146106.tif,ORIGINAL,4711,0039,9996,9996,949,6,970,0,1,3,86,0,,2020-003902
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4711,0134,9996,9996,949,6,960,0,8,3,142,0,,2020-013401
7688,1,1,2020,06,19,009705,8100091,0,0,51,05,2106,1,VAJN2106.pdf,00146625.tif,ORIGINAL,4711,0097,9996,9996,950,6,1006,0,5,2,222,0,,2020-009705
6936,5,1,2020,06,12,003901,0471493,0,0,24,01,2201,1,MDJN2201.pdf,00146104.tif,ORIGINAL,4711,0039,9996,9996,951,6,973,0,1,3,83,0,,2020-003901
6416,10,1,2020,06,20,008704,0290894,0,0,34,04,1202,1,NJJN1202.pdf,00146564.tif,ORIGINAL,4711,0087,9996,9996,952,6,987,0,1,3,125,0,,2020-008704
7661,3,1,2020,06,13,005002,8100088,0,0,51,02,1103,1,VAJN1103.pdf,00146171.tif,ORIGINAL,4711,0050,9996,9996,955,6,964,0,4,3,175,0,,2020-005002
7688,1,1,2020,06,14,005601,8100002,0,0,51,01,1105,1,VAJN1105.pdf,00146188.tif,ORIGINAL,4711,0056,9996,9996,955,6,966,0,4,3,198,0,,2020-005601
6936,5,1,2020,06,19,008102,0471493,0,0,24,02,2108,1,MDJN2108.pdf,00146484.tif,ORIGINAL,4711,0081,9996,9996,956,6,977,0,1,3,111,0,,2020-008102
7688,1,1,2020,06,19,009706,8100002,0,1,51,06,2106,1,VAJN2106.pdf,00146627.tif,ORIGINAL,4711,0097,9996,9996,956,6,989,0,1,3,224,0,,2020-009706
7688,1,1,2020,06,19,009707,8100002,0,0,51,07,2106,1,VAJN2106.pdf,00146629.tif,ORIGINAL,4711,0097,9996,9996,957,6,996,0,2,2,227,0,,2020-009707
6633,3,1,2020,06,19,009905,8100088,0,0,51,05,2205,1,VAJN2205.pdf,00146649.tif,ORIGINAL,4711,0099,9996,9996,958,6,987,0,1,3,159,0,,2020-009905
6416,10,1,2020,06,27,013202,0290894,0,1,34,02,1106,1,NJJN1106.pdf,00146823.tif,REVISED,4711,0132,9996,9996,959,6,991,0,3,3,130,0,,2020-013202
7688,1,1,2020,06,19,009705,8100091,0,0,51,05,2106,1,VAJN2106.pdf,00146625.tif,ORIGINAL,4711,0097,9996,9996,961,6,973,0,2,2,219,0,,2020-009705
6783,2,1,2020,06,19,007404,0051599,0,0,10,04,2202,1,DEJN2202.pdf,00146332.tif,ORIGINAL,4711,0074,9996,9996,963,6,974,0,3,2,71,0,,2020-007404
7688,1,1,2020,06,19,009702,8100091,0,0,51,02,2106,1,VAJN2106.pdf,00146619.tif,ORIGINAL,4711,0097,9996,9996,963,6,988,0,1,2,211,0,,2020-009702
6936,5,1,2020,06,12,003902,0471493,0,0,24,02,2201,1,MDJN2201.pdf,00146106.tif,ORIGINAL,4711,0039,9996,9996,964,6,981,0,2,3,87,0,,2020-003902
7785,11,1,2020,06,30,030701,0091131,0,0,34,01,2214,1,NJJN2214.pdf,00146922.tif,ORIGINAL,4711,0307,9996,9996,966,6,979,0,3,2,147,0,,2020-030701
7686,1,1,2020,06,08,003003,8100091,0,0,51,03,2203,1,VAJN2203.pdf,00146081.tif,ORIGINAL,4711,0030,9996,9996,966,6,977,0,1,2,190,0,,2020-003003
6936,5,1,2020,06,21,007901,0471493,0,0,24,01,1204,1,MDJN1204.pdf,00146439.tif,ORIGINAL,4711,0079,9996,9996,967,6,990,0,2,3,100,0,,2020-007901
7688,1,1,2020,06,22,011102,8100002,1,0,51,02,2206,1,VAJN2206.pdf,00146700.tif,ORIGINAL,4711,0111,9996,9996,972,6,998,0,4,3,234,1,CURVE;,2020-011102
7688,1,1,2020,06,19,009701,8100091,0,1,51,01,2106,1,VAJN2106.pdf,00146617.tif,ORIGINAL,4711,0097,9996,9996,974,6,1016,0,2,2,208,0,,2020-009701
7688,1,1,2020,06,22,011104,8100091,0,0,51,04,2206,1,VAJN2206.pdf,00146704.tif,ORIGINAL,4711,0111,9996,9996,975,6,992,0,2,2,236,0,,2020-011104
6936,5,1,2020,06,20,007802,0471493,0,1,24,02,1201,1,MDJN1201.pdf,00146350.tif,ORIGINAL,4711,0078,9996,9996,976,6,996,0,1,2,92,0,,2020-007802
7681,2,1,2020,06,19,008201,0470022,0,0,24,01,2109,1,MDJN2109.pdf,00146502.tif,ORIGINAL,4711,0082,9996,9996,976,6,983,0,2,2,121,0,,2020-008201
7727,3,1,2020,06,26,013803,1030175,0,0,36,03,2214,1,NYJN2214.pdf,00146857.tif,ORIGINAL,4711,0138,9996,9996,976,6,980,0,2,3,149,0,,2020-013803
6633,3,1,2020,06,19,009903,8100088,0,0,51,03,2205,1,VAJN2205.pdf,00146645.tif,ORIGINAL,4711,0099,9996,9996,976,6,1008,0,2,3,158,0,,2020-009903
6936,5,1,2020,06,12,003901,0471493,0,0,24,01,2201,1,MDJN2201.pdf,00146104.tif,ORIGINAL,4711,0039,9996,9996,977,6,998,0,2,3,84,1,CURVE;,2020-003901
6936,5,1,2020,06,21,007901,0471493,0,0,24,01,1204,1,MDJN1204.pdf,00146439.tif,ORIGINAL,4711,0079,9996,9996,978,6,999,0,4,3,102,1,CURVE;,2020-007901
6783,2,1,2020,06,19,007401,0051599,0,0,10,01,2202,1,DEJN2202.pdf,00146326.tif,ORIGINAL,4711,0074,9996,9996,979,6,1000,0,6,3,66,0,,2020-007401
7688,1,1,2020,06,19,009703,8100002,0,0,51,03,2106,1,VAJN2106.pdf,00146621.tif,ORIGINAL,4711,0097,9996,9996,979,6,987,0,3,3,216,0,,2020-009703
7785,11,1,2020,06,30,030701,0091131,0,0,34,01,2214,1,NJJN2214.pdf,00146922.tif,ORIGINAL,4711,0307,9996,9996,981,6,988,0,1,2,145,0,,2020-030701
7727,3,1,2020,06,26,013803,1030175,0,0,36,03,2214,1,NYJN2214.pdf,00146857.tif,ORIGINAL,4711,0138,9996,9996,981,6,990,0,4,3,151,0,,2020-013803
6633,3,1,2020,06,19,009902,8100088,0,0,51,02,2205,1,VAJN2205.pdf,00146643.tif,ORIGINAL,4711,0099,9996,9996,981,6,1006,0,1,3,152,0,,2020-009902
7688,1,1,2020,06,22,011104,8100091,0,0,51,04,2206,1,VAJN2206.pdf,00146704.tif,ORIGINAL,4711,0111,9996,9996,981,6,998,0,1,2,235,1,CURVE;,2020-011104
7681,2,1,2020,06,19,008201,0470022,0,0,24,01,2109,1,MDJN2109.pdf,00146502.tif,ORIGINAL,4711,0082,9996,9996,982,6,989,0,1,2,120,0,,2020-008201
7785,3,1,2020,06,20,008505,0090900,0,0,34,05,1104,1,NJJN1104.pdf,00146543.tif,ORIGINAL,4711,0085,9996,9996,982,6,1002,0,2,3,135,0,,2020-008505
6936,5,1,2020,06,20,007802,0471493,0,1,24,02,1201,1,MDJN1201.pdf,00146350.tif,ORIGINAL,4711,0078,9996,9996,983,6,1010,0,2,2,93,0,,2020-007802
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4711,0134,9996,9996,984,6,1003,0,5,3,139,0,,2020-013401
7727,3,1,2020,06,26,013803,1030175,0,0,36,03,2214,1,NYJN2214.pdf,00146857.tif,ORIGINAL,4711,0138,9996,9996,984,6,990,0,3,3,150,0,,2020-013803
7681,2,1,2020,06,19,008203,0470022,0,0,24,03,2109,1,MDJN2109.pdf,00146506.tif,ORIGINAL,4711,0082,9996,9996,986,6,1000,0,3,3,124,0,,2020-008203
6936,5,1,2020,06,21,007901,0471493,0,0,24,01,1204,1,MDJN1204.pdf,00146439.tif,ORIGINAL,4711,0079,9996,9996,991,6,1015,0,3,3,101,0,,2020-007901
7681,2,1,2020,06,19,008203,0470022,0,0,24,03,2109,1,MDJN2109.pdf,00146506.tif,ORIGINAL,4711,0082,9996,9996,991,6,1013,0,2,3,123,0,,2020-008203
7509,11,1,2020,06,23,010301,0091131,0,0,34,01,2213,1,NJJN2213.pdf,00146666.tif,ORIGINAL,4711,0103,9996,9996,991,6,1003,0,1,2,132,0,,2020-010301
7661,1,1,2020,06,18,006902,8100002,0,0,51,02,2108,1,VAJN2108.pdf,00146237.tif,ORIGINAL,4711,0069,9996,9996,991,6,1024,0,3,3,178,0,,2020-006902
7688,2,1,2020,06,20,009601,8100265,1,1,51,01,1201,1,VAJN1201.pdf,00146613.tif,ORIGINAL,4711,0096,9996,9996,992,6,1005,0,3,2,203,0,,2020-009601
7681,2,1,2020,06,19,008201,0470022,0,0,24,01,2109,1,MDJN2109.pdf,00146502.tif,ORIGINAL,4711,0082,9996,9996,993,6,1001,0,3,2,122,0,,2020-008201
6633,3,1,2020,06,26,014302,8100088,1,0,51,02,2207,1,VAJN2207.pdf,00147056.tif,ORIGINAL,4711,0143,9996,9996,993,6,1011,0,1,2,166,0,,2020-014302
6633,3,1,2020,06,26,014302,8100088,1,0,51,02,2207,1,VAJN2207.pdf,00147056.tif,ORIGINAL,4711,0143,9996,9996,994,6,1016,0,2,2,167,0,,2020-014302
7661,1,1,2020,06,18,006902,8100002,0,0,51,02,2108,1,VAJN2108.pdf,00146237.tif,ORIGINAL,4711,0069,9996,9996,994,6,1052,0,2,3,177,0,,2020-006902
7688,1,1,2020,06,19,009707,8100002,0,0,51,07,2106,1,VAJN2106.pdf,00146629.tif,ORIGINAL,4711,0097,9996,9996,994,6,1004,0,3,2,228,0,,2020-009707
7661,3,1,2020,06,30,032801,8100088,0,0,51,01,2202,1,VAJN2202.pdf,00146963.tif,ORIGINAL,4711,0328,9996,9996,995,6,1007,0,7,3,186,0,,2020-032801
6633,3,1,2020,06,26,014301,8100088,0,1,51,01,2207,1,VAJN2207.pdf,00147054.tif,ORIGINAL,4711,0143,9996,9996,996,6,1018,0,2,3,162,0,,2020-014301
7785,4,1,2020,06,26,013401,0090869,0,1,34,01,2110,1,NJJN2110.pdf,00146831.tif,ORIGINAL,4711,0134,9996,9996,997,6,1012,0,7,3,141,1,LENGTH;,2020-013401
6633,3,1,2020,06,26,014301,8100088,0,1,51,01,2207,1,VAJN2207.pdf,00147054.tif,ORIGINAL,4711,0143,9996,9996,997,6,1016,0,6,3,165,1,LENGTH;,2020-014301
7661,1,1,2020,06,18,006902,8100002,0,0,51,02,2108,1,VAJN2108.pdf,00146237.tif,ORIGINAL,4711,0069,9996,9996,997,6,1006,0,1,3,176,1,LENGTH;,2020-006902
6936,5,1,2020,06,20,007808,0471493,0,0,24,08,1201,1,MDJN1201.pdf,00146362.tif,ORIGINAL,4711,0078,9996,9996,998,6,1029,0,2,3,98,1,LENGTH;,2020-007808
7785,11,1,2020,06,30,030701,0091131,0,0,34,01,2214,1,NJJN2214.pdf,00146922.tif,ORIGINAL,4711,0307,9996,9996,998,6,1010,0,2,2,146,1,LENGTH;,2020-030701
7688,1,1,2020,06,14,005601,8100002,0,0,51,01,1105,1,VAJN1105.pdf,00146188.tif,ORIGINAL,4711,0056,9996,9996,998,6,1006,0,6,3,200,1,LENGTH;,2020-005601
7688,2,1,2020,06,20,009601,8100265,1,1,51,01,1201,1,VAJN1201.pdf,00146613.tif,ORIGINAL,4711,0096,9996,9996,998,6,1007,0,2,2,202,1,LENGTH;,2020-009601
6783,2,1,2020,06,19,007404,0051599,0,0,10,04,2202,1,DEJN2202.pdf,00146332.tif,ORIGINAL,4711,0074,9996,9996,1000,6,1021,0,4,2,72,0,,2020-007404
6936,5,1,2020,06,19,008105,0471493,0,0,24,05,2108,1,MDJN2108.pdf,00146490.tif,ORIGINAL,4711,0081,9996,9996,1001,6,1039,0,1,3,116,0,,2020-008105
7661,3,1,2020,06,13,005002,8100088,0,0,51,02,1103,1,VAJN1103.pdf,00146171.tif,ORIGINAL,4711,0050,9996,9996,1001,6,1046,0,1,3,172,0,,2020-005002
6633,3,1,2020,06,19,009905,8100088,0,0,51,05,2205,1,VAJN2205.pdf,00146649.tif,ORIGINAL,4711,0099,9996,9996,1002,6,1018,0,2,3,160,0,,2020-009905
6936,5,1,2020,06,12,003901,0471493,0,0,24,01,2201,1,MDJN2201.pdf,00146104.tif,ORIGINAL,4711,0039,9996,9996,1004,6,1022,0,3,3,85,0,,2020-003901
7688,1,1,2020,06,22,011102,8100002,1,0,51,02,2206,1,VAJN2206.pdf,00146700.tif,ORIGINAL,4711,0111,9996,9996,1006,6,1039,0,1,3,231,0,,2020-011102
7661,3,1,2020,06,30,032801,8100088,0,0,51,01,2202,1,VAJN2202.pdf,00146963.tif,ORIGINAL,4711,0328,9996,9996,1008,6,1035,0,2,3,181,0,,2020-032801
7688,1,1,2020,06,19,009701,8100091,0,1,51,01,2106,1,VAJN2106.pdf,00146617.tif,ORIGINAL,4711,0097,9996,9996,1011,6,1042,0,3,2,209,0,,2020-009701
7688,1,1,2020,06,19,009701,8100091,0,1,51,01,2106,1,VAJN2106.pdf,00146617.tif,ORIGINAL,4711,0097,9996,9996,1019,6,1081,0,4,2,210,0,,2020-009701
7661,3,1,2020,06,13,005001,8100088,0,0,51,01,1103,1,VAJN1103.pdf,00146169.tif,ORIGINAL,4711,0050,9996,9996,1021,6,1043,0,1,3,170,0,,2020-005001
7696,1,1,2020,06,27,014110,8100091,0,0,51,10,1204,1,VAJN1204.pdf,00146891.tif,ORIGINAL,4711,0141,9996,9996,1021,6,1041,0,1,2,237,0,,2020-014110
7688,1,1,2020,06,19,009707,8100002,0,0,51,07,2106,1,VAJN2106.pdf,00146629.tif,ORIGINAL,4711,0097,9996,9996,1023,6,1058,0,1,2,226,0,,2020-009707
7661,3,1,2020,06,30,032801,8100088,0,0,51,01,2202,1,VAJN2202.pdf,00146963.tif,ORIGINAL,4711,0328,9996,9996,1024,6,1048,0,3,3,182,0,,2020-032801
7688,1,1,2020,06,24,011002,8100002,0,0,51,02,2204,1,VAJN2204.pdf,00146694.tif,ORIGINAL,4711,0110,9996,9996,1026,6,1058,0,2,3,230,0,,2020-011002
6936,5,1,2020,06,20,007804,0471493,0,0,24,04,1201,1,MDJN1201.pdf,00146354.tif,ORIGINAL,4711,0078,9996,9996,1027,6,1056,0,3,2,96,0,,2020-007804
7661,3,1,2020,06,13,005002,8100088,0,0,51,02,1103,1,VAJN1103.pdf,00146171.tif,ORIGINAL,4711,0050,9996,9996,1028,6,1078,0,2,3,173,0,,2020-005002
7661,9,3,2020,06,21,009301,8100438,0,0,51,01,1102,1,VAJN1102.pdf,00146598.tif,ORIGINAL,4711,0093,9996,9996,1031,6,1045,0,1,2,179,0,,2020-009301
6783,2,1,2020,06,19,007404,0051599,0,0,10,04,2202,1,DEJN2202.pdf,00146332.tif,ORIGINAL,4711,0074,9996,9996,1032,6,1073,0,1,2,69,0,,2020-007404
7661,3,1,2020,06,30,032801,8100088,0,0,51,01,2202,1,VAJN2202.pdf,00146963.tif,ORIGINAL,4711,0328,9996,9996,1036,6,1060,0,4,3,183,0,,2020-032801
7727,3,1,2020,06,26,013803,1030175,0,0,36,03,2214,1,NYJN2214.pdf,00146857.tif,ORIGINAL,4711,0138,9996,9996,1045,6,1060,0,1,3,148,0,,2020-013803
7688,1,1,2020,06,19,009701,8100091,0,1,51,01,2106,1,VAJN2106.pdf,00146617.tif,ORIGINAL,4711,0097,9996,9996,1048,6,1073,0,1,2,207,0,,2020-009701
6783,2,1,2020,06,26,011701,0051599,1,0,10,01,2102,1,DEJN2102.pdf,00146722.tif,ORIGINAL,4711,0117,9996,9996,1053,6,1073,0,1,2,75,0,,2020-011701
6783,2,1,2020,06,26,011702,0051599,0,0,10,02,2102,1,DEJN2102.pdf,00146724.tif,ORIGINAL,4711,0117,9996,9996,1053,6,1084,0,1,3,76,0,,2020-011702
7661,3,1,2020,06,30,032801,8100088,0,0,51,01,2202,1,VAJN2202.pdf,00146963.tif,ORIGINAL,4711,0328,9996,9996,1061,6,1094,0,1,3,180,0,,2020-032801
7661,3,1,2020,06,30,032801,8100088,0,0,51,01,2202,1,VAJN2202.pdf,00146963.tif,ORIGINAL,4711,0328,9996,9996,1074,6,1104,0,6,3,185,0,,2020-032801
6633,3,1,2020,06,26,014303,8100088,1,0,51,03,2207,1,VAJN2207.pdf,00147058.tif,ORIGINAL,4711,0143,9996,9996,1081,6,1099,0,1,3,168,0,,2020-014303
7661,3,1,2020,06,30,032801,8100088,0,0,51,01,2202,1,VAJN2202.pdf,00146963.tif,ORIGINAL,4711,0328,9996,9996,1082,6,1100,0,5,3,184,0,,2020-032801
6936,5,1,2020,06,19,008101,0471493,0,0,24,01,2108,1,MDJN2108.pdf,00146482.tif,ORIGINAL,4711,0081,9996,9996,1098,6,1129,0,2,3,109,0,,2020-008101
7688,1,1,2020,06,19,009703,8100002,0,0,51,03,2106,1,VAJN2106.pdf,00146621.tif,ORIGINAL,4711,0097,9996,9996,1132,6,1164,0,2,3,215,0,,2020-009703
7688,1,1,2020,06,22,011102,8100002,1,0,51,02,2206,1,VAJN2206.pdf,00146700.tif,ORIGINAL,4711,0111,9996,9996,1140,6,1146,0,2,3,232,0,,2020-011102
7509,2,1,2020,06,28,013101,0011027,0,0,34,01,1105,1,NJJN1105.pdf,00146814.tif,ORIGINAL,4711,0131,9996,9996,1143,6,1168,0,1,3,134,0,,2020-013101
6783,2,1,2020,06,19,007403,0051599,0,0,10,03,2202,1,DEJN2202.pdf,00146330.tif,ORIGINAL,4711,0074,9996,9996,1161,6,1190,0,1,3,67,0,,2020-007403
7688,1,1,2020,06,19,009703,8100002,0,0,51,03,2106,1,VAJN2106.pdf,00146621.tif,ORIGINAL,4711,0097,9996,9996,1201,6,1240,0,1,3,214,0,,2020-009703
7688,2,1,2020,06,20,009601,8100265,1,1,51,01,1201,1,VAJN1201.pdf,00146613.tif,ORIGINAL,4711,0096,9996,9996,1221,6,1236,0,1,2,201,0,,2020-009601
6936,5,1,2020,06,20,007802,0471493,0,1,24,02,1201,1,MDJN1201.pdf,00146350.tif,ORIGINAL,4720,0078,9996,9996,1658,6,9996,0,3,2,238,0,,2020-007802
7519,5,1,2020,06,27,033003,1030037,0,0,36,03,1202,1,NYJN1202.pdf,00146976.tif,ORIGINAL,4911,0330,9996,9996,2437,2,9996,0,1,1,239,1,LENGTH;,2020-033003
