intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,upprbill,lowerjaw,length,gender,curve,prep,recno,q11a,s_index,serrflag,sprobfld,id
6633,1,1,2018,06,17,017004,8100002,0,0,51,04,1117,1,VAJN1117.pdf,00121045.tif,ORIGINAL,1050,0170,9996,9996,703,2,9996,0,5,3,28,0,,2018-017004
7617,1,1,2018,06,08,008803,8100091,0,0,51,03,2204,1,VAJN2204.pdf,00120439.tif,ORIGINAL,1050,0088,9996,9996,706,1,9996,0,1,2,42,0,,2018-008803
6633,1,1,2018,06,03,001902,8100002,0,0,51,02,1108,1,VAJN1108.pdf,00119950.tif,ORIGINAL,1050,0019,9996,9996,712,2,9996,0,2,3,23,0,,2018-001902
7685,1,1,2018,06,15,013801,8100002,0,0,51,01,2105,1,VAJN2105.pdf,00120698.tif,ORIGINAL,1050,0138,9996,9996,713,2,9996,0,4,3,54,0,,2018-013801
7617,1,1,2018,06,05,004201,8100091,0,0,51,01,2108,1,VAJN2108.pdf,00120168.tif,ORIGINAL,1050,0042,9996,9996,714,2,9996,0,8,2,38,0,,2018-004201
7508,11,1,2018,06,30,030311,0091131,0,0,34,11,1210,1,NJJN1210.pdf,00121778.tif,ORIGINAL,1050,0303,9996,9996,720,2,9996,0,1,2,11,0,,2018-030311
6936,5,1,2018,06,16,015307,0471493,0,0,24,07,1102,1,MDJN1102.pdf,00120815.tif,ORIGINAL,1050,0153,9996,9996,729,1,9996,0,1,2,4,0,,2018-015307
7617,1,1,2018,06,08,008804,8100002,0,0,51,04,2204,1,VAJN2204.pdf,00120441.tif,ORIGINAL,1050,0088,9996,9996,731,1,9996,0,3,3,45,0,,2018-008804
7685,1,1,2018,06,16,016811,8100091,0,0,51,11,1114,1,VAJN1114.pdf,00121035.tif,ORIGINAL,1050,0168,9996,9996,731,2,9996,0,1,2,65,0,,2018-016811
7688,3,1,2018,06,13,012501,8100088,0,1,51,01,2214,1,VAJN2214.pdf,00120608.tif,ORIGINAL,1050,0125,9996,9996,732,2,9996,0,3,3,82,0,,2018-012501
7685,1,1,2018,06,16,016804,8100091,0,0,51,04,1114,1,VAJN1114.pdf,00121021.tif,ORIGINAL,1050,0168,9996,9996,733,2,9996,0,5,2,58,0,,2018-016804
7617,1,1,2018,06,18,018602,8100002,0,0,51,02,2106,1,VAJN2106.pdf,00121143.tif,ORIGINAL,1050,0186,9996,9996,740,2,9996,0,3,3,48,0,,2018-018602
6633,1,1,2018,06,03,001901,8100002,0,0,51,01,1108,1,VAJN1108.pdf,00119948.tif,ORIGINAL,1050,0019,9996,9996,741,1,9996,0,1,3,20,0,,2018-001901
6633,1,1,2018,06,17,017004,8100002,0,0,51,04,1117,1,VAJN1117.pdf,00121045.tif,ORIGINAL,1050,0170,9996,9996,748,2,9996,0,7,3,30,0,,2018-017004
7685,1,1,2018,06,16,016808,8100091,0,0,51,08,1114,1,VAJN1114.pdf,00121029.tif,ORIGINAL,1050,0168,9996,9996,749,1,9996,0,2,3,62,0,,2018-016808
7508,11,1,2018,06,30,030311,0091131,0,0,34,11,1210,1,NJJN1210.pdf,00121778.tif,ORIGINAL,1050,0303,9996,9996,750,2,9996,0,4,2,14,0,,2018-030311
7685,1,1,2018,06,16,016804,8100091,0,0,51,04,1114,1,VAJN1114.pdf,00121021.tif,ORIGINAL,1050,0168,9996,9996,750,2,9996,0,3,2,57,0,,2018-016804
6633,1,1,2018,06,17,017004,8100002,0,0,51,04,1117,1,VAJN1117.pdf,00121045.tif,ORIGINAL,1050,0170,9996,9996,751,2,9996,0,4,3,27,0,,2018-017004
7693,10,1,2018,06,18,020201,0290894,0,1,34,01,2117,1,NJJN2117.pdf,00121241.tif,ORIGINAL,1050,0202,9996,9996,762,2,9996,0,4,3,16,0,,2018-020201
7617,1,1,2018,06,05,004201,8100091,0,0,51,01,2108,1,VAJN2108.pdf,00120168.tif,ORIGINAL,1050,0042,9996,9996,762,1,9996,0,2,2,32,0,,2018-004201
6633,1,1,2018,06,17,017004,8100002,0,0,51,04,1117,1,VAJN1117.pdf,00121045.tif,ORIGINAL,1050,0170,9996,9996,763,2,9996,0,10,3,31,0,,2018-017004
7685,1,1,2018,06,16,016811,8100091,0,0,51,11,1114,1,VAJN1114.pdf,00121035.tif,ORIGINAL,1050,0168,9996,9996,774,1,9996,0,2,2,66,0,,2018-016811
7686,1,1,2018,06,09,008605,8100002,0,0,51,05,1201,1,VAJN1201.pdf,00120420.tif,ORIGINAL,1050,0086,9996,9996,775,1,9996,0,6,3,77,0,,2018-008605
7686,1,1,2018,06,09,008605,8100002,0,0,51,05,1201,1,VAJN1201.pdf,00120420.tif,ORIGINAL,1050,0086,9996,9996,776,1,9996,0,4,3,75,0,,2018-008605
7745,11,1,2018,06,24,024001,0091131,0,1,34,01,1107,1,NJJN1107.pdf,00121397.tif,ORIGINAL,1050,0240,9996,9996,781,1,9996,0,1,3,17,0,,2018-024001
6633,1,1,2018,06,17,017004,8100002,0,0,51,04,1117,1,VAJN1117.pdf,00121045.tif,ORIGINAL,1050,0170,9996,9996,782,2,9996,0,3,3,26,0,,2018-017004
7685,1,1,2018,06,16,016808,8100091,0,0,51,08,1114,1,VAJN1114.pdf,00121029.tif,ORIGINAL,1050,0168,9996,9996,788,1,9996,0,3,3,63,0,,2018-016808
7617,1,1,2018,06,08,008801,8100091,0,0,51,01,2204,1,VAJN2204.pdf,00120435.tif,ORIGINAL,1050,0088,9996,9996,796,2,9996,0,1,2,40,0,,2018-008801
7741,2,1,2018,06,16,016901,8100093,0,0,51,01,1115,1,VAJN1115.pdf,00121011.tif,ORIGINAL,1050,0169,9996,9996,807,1,9996,0,4,2,88,0,,2018-016901
7686,1,1,2018,06,09,008605,8100002,0,0,51,05,1201,1,VAJN1201.pdf,00120420.tif,ORIGINAL,1050,0086,9996,9996,818,2,9996,0,2,3,73,0,,2018-008605
7685,1,1,2018,06,16,016808,8100091,0,0,51,08,1114,1,VAJN1114.pdf,00121029.tif,ORIGINAL,1050,0168,9996,9996,821,2,9996,0,1,3,61,0,,2018-016808
7685,1,1,2018,06,16,016811,8100091,0,0,51,11,1114,1,VAJN1114.pdf,00121035.tif,ORIGINAL,1050,0168,9996,9996,821,2,9996,0,3,2,67,0,,2018-016811
7617,1,1,2018,06,08,008801,8100091,0,0,51,01,2204,1,VAJN2204.pdf,00120435.tif,ORIGINAL,1050,0088,9996,9996,822,2,9996,0,2,2,41,0,,2018-008801
7617,1,1,2018,06,05,004201,8100091,0,0,51,01,2108,1,VAJN2108.pdf,00120168.tif,ORIGINAL,1050,0042,9996,9996,846,2,9996,0,4,2,34,0,,2018-004201
7688,3,1,2018,06,13,012501,8100088,0,1,51,01,2214,1,VAJN2214.pdf,00120608.tif,ORIGINAL,1050,0125,9996,9996,847,1,9996,0,2,3,81,0,,2018-012501
7686,1,1,2018,06,09,008604,8100002,0,0,51,04,1201,1,VAJN1201.pdf,00120418.tif,ORIGINAL,1050,0086,9996,9996,848,2,9996,0,1,2,70,0,,2018-008604
7617,1,1,2018,06,18,018602,8100002,0,0,51,02,2106,1,VAJN2106.pdf,00121143.tif,ORIGINAL,1050,0186,9996,9996,854,2,9996,0,2,3,47,0,,2018-018602
7686,1,1,2018,06,09,008605,8100002,0,0,51,05,1201,1,VAJN1201.pdf,00120420.tif,ORIGINAL,1050,0086,9996,9996,864,2,9996,0,5,3,76,0,,2018-008605
7685,1,1,2018,06,15,013801,8100002,0,0,51,01,2105,1,VAJN2105.pdf,00120698.tif,ORIGINAL,1050,0138,9996,9996,878,2,9996,0,2,3,52,0,,2018-013801
6936,5,1,2018,06,15,013207,0471493,0,0,24,07,2201,1,MDJN2201.pdf,00120659.tif,ORIGINAL,1050,0132,9996,9996,884,2,9996,0,5,3,3,0,,2018-013207
6936,5,1,2018,06,16,015308,0471493,0,1,24,08,1102,1,MDJN1102.pdf,00120817.tif,ORIGINAL,1050,0153,9996,9996,893,1,9996,0,1,3,5,0,,2018-015308
7686,1,1,2018,06,09,008605,8100002,0,0,51,05,1201,1,VAJN1201.pdf,00120420.tif,ORIGINAL,1050,0086,9996,9996,897,1,9996,0,1,3,72,0,,2018-008605
7688,3,1,2018,06,13,012501,8100088,0,1,51,01,2214,1,VAJN2214.pdf,00120608.tif,ORIGINAL,1050,0125,9996,9996,901,1,9996,0,1,3,80,0,,2018-012501
6936,5,1,2018,06,16,015312,0471493,0,0,24,12,1102,1,MDJN1102.pdf,00120825.tif,ORIGINAL,1050,0153,9996,9996,904,2,9996,0,1,3,6,0,,2018-015312
7685,1,1,2018,06,16,016804,8100091,0,0,51,04,1114,1,VAJN1114.pdf,00121021.tif,ORIGINAL,1050,0168,9996,9996,911,2,9996,0,6,2,59,0,,2018-016804
7686,1,1,2018,06,09,008602,8100002,0,0,51,02,1201,1,VAJN1201.pdf,00120414.tif,ORIGINAL,1050,0086,9996,9996,916,2,9996,0,1,2,69,0,,2018-008602
6633,1,1,2018,06,17,017004,8100002,0,0,51,04,1117,1,VAJN1117.pdf,00121045.tif,ORIGINAL,1050,0170,9996,9996,921,1,9996,0,6,3,29,0,,2018-017004
6936,5,1,2018,06,15,013207,0471493,0,0,24,07,2201,1,MDJN2201.pdf,00120659.tif,ORIGINAL,1050,0132,9996,9996,941,2,9996,0,4,3,2,0,,2018-013207
6633,1,1,2018,06,07,005201,8100002,0,0,51,01,2203,1,VAJN2203.pdf,00120234.tif,ORIGINAL,1050,0052,9996,9996,944,2,9996,0,2,3,25,0,,2018-005201
7685,1,1,2018,06,15,013801,8100002,0,0,51,01,2105,1,VAJN2105.pdf,00120698.tif,ORIGINAL,1050,0138,9996,9996,947,2,9996,0,3,3,53,0,,2018-013801
6936,5,1,2018,06,26,026601,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00121523.tif,ORIGINAL,1050,0266,9996,9996,948,1,9996,0,1,3,7,0,,2018-026601
7292,2,1,2018,06,15,013704,0470022,0,0,24,04,2205,1,MDJN2205.pdf,00120694.tif,ORIGINAL,1050,0137,9996,9996,981,1,9996,0,4,3,10,0,,2018-013704
6633,1,1,2018,06,03,001901,8100002,0,0,51,01,1108,1,VAJN1108.pdf,00119948.tif,ORIGINAL,1050,0019,9996,9996,992,2,9996,0,3,3,22,0,,2018-001901
7617,1,1,2018,06,18,018602,8100002,0,0,51,02,2106,1,VAJN2106.pdf,00121143.tif,ORIGINAL,1050,0186,9996,9996,993,2,9996,0,1,3,46,0,,2018-018602
6936,5,1,2018,06,15,013207,0471493,0,0,24,07,2201,1,MDJN2201.pdf,00120659.tif,ORIGINAL,1050,0132,9996,9996,1087,1,9996,0,3,3,1,1,LENGTH;,2018-013207
7724,3,1,2018,06,20,025301,1030589,0,1,36,01,2111,1,NYJN2111.pdf,00121494.tif,ORIGINAL,3531,0253,9996,9996,1610,1,9996,0,1,8,96,0,,2018-025301
7746,1,1,2018,06,30,031002,0590626,0,0,36,02,1115,1,NYJN1115.pdf,00121802.tif,ORIGINAL,3531,0310,9996,9996,1706,2,9996,0,1,2,98,0,,2018-031002
6416,6,1,2018,06,16,019304,0251050,0,0,34,04,1204,1,NJJN1204.pdf,00121178.tif,ORIGINAL,3531,0193,9996,9996,1825,2,9996,0,1,2,91,0,,2018-019304
6416,6,1,2018,06,09,009303,0251050,0,0,34,03,1103,1,NJJN1103.pdf,00120472.tif,ORIGINAL,3531,0093,9996,9996,1853,1,9996,0,1,2,89,0,,2018-009303
7508,3,1,2018,06,02,001205,0090900,0,0,34,05,1206,1,NJJN1206.pdf,00120078.tif,ORIGINAL,3531,0012,9996,9996,1856,2,9996,0,1,3,94,0,,2018-001205
6416,6,1,2018,06,16,019303,0251050,0,0,34,03,1204,1,NJJN1204.pdf,00121176.tif,ORIGINAL,3531,0193,9996,9996,1983,2,9996,0,1,1,90,0,,2018-019303
7746,1,1,2018,06,30,031001,0590626,0,0,36,01,1115,1,NYJN1115.pdf,00121800.tif,ORIGINAL,3531,0310,9996,9996,2012,2,9996,0,1,2,97,0,,2018-031001
7509,3,1,2018,06,08,007304,0090900,0,0,34,04,2113,1,NJJN2113.pdf,00120361.tif,ORIGINAL,3531,0073,9996,9996,2083,1,9996,0,1,2,95,0,,2018-007304
6416,6,1,2018,06,15,019501,0251050,0,0,34,01,2216,1,NJJN2216.pdf,00121190.tif,ORIGINAL,3531,0195,9996,9996,2325,2,9996,0,1,2,92,0,,2018-019501
6416,6,1,2018,06,24,026701,0251050,0,0,34,01,1106,1,NJJN1106.pdf,00121592.tif,ORIGINAL,3531,0267,9996,9996,2384,2,9996,0,1,2,93,0,,2018-026701
7466,4,1,2018,06,16,016408,1030085,0,0,36,08,1206,1,NYJN1206.pdf,00120959.tif,ORIGINAL,3551,0164,9996,9996,2001,1,9996,0,1,2,105,1,LENGTH;,2018-016408
7519,5,1,2018,06,23,026905,1030037,0,0,36,05,1207,1,NYJN1207.pdf,00121616.tif,ORIGINAL,3551,0269,9996,9996,2063,2,9996,0,1,1,107,1,LENGTH;,2018-026905
7466,4,1,2018,06,15,013501,1030085,0,0,36,01,2112,1,NYJN2112.pdf,00120664.tif,ORIGINAL,3551,0135,9996,9996,2094,1,9996,0,1,2,101,1,LENGTH;,2018-013501
7466,4,1,2018,06,15,013502,1030085,0,0,36,02,2112,1,NYJN2112.pdf,00120666.tif,ORIGINAL,3551,0135,9996,9996,2105,1,9996,0,1,1,102,1,LENGTH;,2018-013502
7519,5,1,2018,06,23,026904,1030037,0,0,36,04,1207,1,NYJN1207.pdf,00121614.tif,ORIGINAL,3551,0269,9996,9996,2121,2,9996,0,1,1,106,0,,2018-026904
7684,5,1,2018,06,24,025101,1030037,0,0,36,01,1209,1,NYJN1209.pdf,00121472.tif,ORIGINAL,3551,0251,9996,9996,2134,2,9996,0,1,2,108,0,,2018-025101
6416,6,1,2018,06,16,019302,0251050,0,0,34,02,1204,1,NJJN1204.pdf,00121174.tif,ORIGINAL,3551,0193,9996,9996,2167,2,9996,0,1,3,99,0,,2018-019302
6416,6,1,2018,06,22,026801,0251050,0,0,34,01,2205,1,NJJN2205.pdf,00121537.tif,ORIGINAL,3551,0268,9996,9996,2189,2,9996,0,1,2,100,0,,2018-026801
7466,4,1,2018,06,16,016401,1030085,0,0,36,01,1206,1,NYJN1206.pdf,00120946.tif,ORIGINAL,3551,0164,9996,9996,2366,2,9996,0,1,2,104,0,,2018-016401
7466,4,1,2018,06,15,013503,1030085,0,0,36,03,2112,1,NYJN2112.pdf,00120668.tif,ORIGINAL,3551,0135,9996,9996,2615,2,9996,0,1,2,103,0,,2018-013503
6783,7,1,2018,06,16,015504,0479006,0,0,24,04,1110,1,MDJN1110.pdf,00120840.tif,ORIGINAL,4661,0155,9996,9996,515,6,521,0,1,2,109,0,,2018-015504
6936,5,1,2018,06,10,006702,0471493,0,0,24,02,1112,1,MDJN1112.pdf,00120327.tif,ORIGINAL,4661,0067,9996,9996,545,6,564,0,2,2,110,0,,2018-006702
6633,3,1,2018,06,01,002401,8100088,0,0,51,01,2207,1,VAJN2207.pdf,00119969.tif,ORIGINAL,4661,0024,9996,9996,545,6,560,0,1,3,111,0,,2018-002401
7617,3,1,2018,06,02,001802,8100088,0,1,51,02,1107,1,VAJN1107.pdf,00119942.tif,ORIGINAL,4661,0018,9996,9996,569,6,591,0,1,3,113,0,,2018-001802
6633,3,1,2018,06,01,002401,8100088,0,0,51,01,2207,1,VAJN2207.pdf,00119969.tif,ORIGINAL,4661,0024,9996,9996,589,6,606,0,2,3,112,0,,2018-002401
6416,6,1,2018,06,09,009306,0251050,0,0,34,06,1103,1,NJJN1103.pdf,00120478.tif,ORIGINAL,4676,0093,9996,9996,1446,6,1513,0,1,2,115,0,,2018-009306
6416,6,1,2018,06,29,032003,0251808,0,0,34,03,2119,1,NJJN2119.pdf,00121869.tif,ORIGINAL,4676,0320,9996,9996,1596,6,1653,0,1,2,117,0,,2018-032003
6416,6,1,2018,06,09,009302,0251050,0,0,34,02,1103,1,NJJN1103.pdf,00120470.tif,ORIGINAL,4676,0093,9996,9996,1621,6,1697,0,1,2,114,0,,2018-009302
6416,6,1,2018,06,29,032002,0251808,0,0,34,02,2119,1,NJJN2119.pdf,00121867.tif,ORIGINAL,4676,0320,9996,9996,1684,6,1779,0,1,2,116,0,,2018-032002
7508,3,1,2018,06,16,015906,0090900,0,0,34,06,1203,1,NJJN1203.pdf,00120925.tif,ORIGINAL,4677,0159,9996,9996,695,6,706,0,3,3,135,0,,2018-015906
6936,5,1,2018,06,02,001007,0471493,0,0,24,07,1106,1,MDJN1106.pdf,00120009.tif,ORIGINAL,4677,0010,9996,9996,697,6,709,0,1,2,123,0,,2018-001007
6783,2,1,2018,06,07,004702,0051599,0,0,10,02,2103,1,DEJN2103.pdf,00120211.tif,ORIGINAL,4677,0047,9996,9996,711,6,728,0,2,2,119,0,,2018-004702
7508,3,1,2018,06,16,015907,0090900,0,0,34,07,1203,1,NJJN1203.pdf,00120927.tif,ORIGINAL,4677,0159,9996,9996,714,6,725,0,1,2,136,0,,2018-015907
6936,5,1,2018,06,05,003101,0471493,0,0,24,01,2207,1,MDJN2207.pdf,00120134.tif,ORIGINAL,4677,0031,9996,9996,717,6,728,0,2,3,125,0,,2018-003101
7508,3,1,2018,06,16,015906,0090900,0,0,34,06,1203,1,NJJN1203.pdf,00120925.tif,ORIGINAL,4677,0159,9996,9996,725,6,735,0,2,3,134,0,,2018-015906
6783,7,1,2018,06,16,015501,0470938,0,0,24,01,1110,1,MDJN1110.pdf,00120835.tif,ORIGINAL,4677,0155,9996,9996,743,6,764,0,2,3,122,0,,2018-015501
6936,5,1,2018,06,26,026601,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00121523.tif,ORIGINAL,4677,0266,9996,9996,755,6,769,0,3,3,128,0,,2018-026601
7508,3,1,2018,06,16,015907,0090900,0,0,34,07,1203,1,NJJN1203.pdf,00120927.tif,ORIGINAL,4677,0159,9996,9996,756,6,772,0,2,2,137,0,,2018-015907
7509,2,1,2018,06,09,007101,0011724,1,0,34,01,1207,1,NJJN1207.pdf,00120347.tif,ORIGINAL,4677,0071,9996,9996,762,6,787,0,1,2,138,0,,2018-007101
7717,3,1,2018,06,18,018101,0090900,0,1,34,01,2110,1,NJJN2110.pdf,00121093.tif,ORIGINAL,4677,0181,9996,9996,762,6,9997,0,2,3,141,1,CURVE;,2018-018101
6936,5,1,2018,06,26,026601,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00121523.tif,ORIGINAL,4677,0266,9996,9996,771,6,790,0,4,3,129,0,,2018-026601
7693,10,1,2018,06,18,020201,0290894,0,1,34,01,2117,1,NJJN2117.pdf,00121241.tif,ORIGINAL,4677,0202,9996,9996,787,6,813,0,3,3,139,0,,2018-020201
7723,10,1,2018,06,21,021201,0294283,0,0,34,01,2215,1,NJJN2215.pdf,00121271.tif,REVISED,4677,0212,9996,9996,816,6,9997,2,1,3,143,1,CURVE;,2018-021201
6936,5,1,2018,06,02,001007,0471493,0,0,24,07,1106,1,MDJN1106.pdf,00120009.tif,ORIGINAL,4677,0010,9996,9996,893,6,907,0,2,2,124,0,,2018-001007
7508,3,1,2018,06,16,015906,0090900,0,0,34,06,1203,1,NJJN1203.pdf,00120925.tif,ORIGINAL,4677,0159,9996,9996,915,6,930,0,1,3,133,0,,2018-015906
6783,7,1,2018,06,16,015501,0470938,0,0,24,01,1110,1,MDJN1110.pdf,00120835.tif,ORIGINAL,4677,0155,9996,9996,942,6,970,0,1,3,121,0,,2018-015501
6416,6,1,2018,06,16,019304,0251050,0,0,34,04,1204,1,NJJN1204.pdf,00121178.tif,ORIGINAL,4677,0193,9996,9996,946,6,971,0,2,2,131,0,,2018-019304
6783,2,1,2018,06,07,004702,0051599,0,0,10,02,2103,1,DEJN2103.pdf,00120211.tif,ORIGINAL,4677,0047,9996,9996,958,6,977,0,1,2,118,0,,2018-004702
6783,8,1,2018,06,08,008905,0010039,0,0,51,05,2211,1,VAJN2211.pdf,00120457.tif,ORIGINAL,4677,0089,9996,9996,958,6,968,0,1,3,144,0,,2018-008905
6783,7,1,2018,06,15,013401,0470938,0,0,24,01,2206,1,MDJN2206.pdf,00120637.tif,ORIGINAL,4677,0134,9996,9996,974,6,1004,0,1,2,120,0,,2018-013401
6936,5,1,2018,06,10,006704,0471493,0,0,24,04,1112,1,MDJN1112.pdf,00120331.tif,ORIGINAL,4677,0067,9996,9996,982,6,997,0,1,3,126,1,CURVE;,2018-006704
7717,3,1,2018,06,18,018101,0090900,0,1,34,01,2110,1,NJJN2110.pdf,00121093.tif,ORIGINAL,4677,0181,9996,9996,999,6,9997,0,1,3,140,1,LENGTH;CURVE;,2018-018101
7722,3,1,2018,06,10,006801,0090062,0,0,34,01,1101,1,NJJN1101.pdf,00120321.tif,ORIGINAL,4677,0068,9996,9996,1001,6,1027,0,1,2,142,0,,2018-006801
6936,5,1,2018,06,26,026601,0471493,0,0,24,01,2204,1,MDJN2204.pdf,00121523.tif,ORIGINAL,4677,0266,9996,9996,1007,6,1043,0,2,3,127,0,,2018-026601
