tracker,faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,interr,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,year,enterr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
574302,MAOC2122.PDF,5743,25,6,REGAL SWORD,25,1730,0386,7952,1,1745,00173205.tif,10/08/2021,5,2122,3,1,2,2,1,MA,4656,9996,2,6,6,2,7,6,2,4128,6921,25,275,98,2,2,0,1,0,1,1,0,0,1,0,2,ORIGINAL,02,10,08,2021,0,0,001,0010386,2,223,0,,Y,2,2021-574302
575001,NHOC1203.PDF,5750,33,6,SCANTUM BASIN,33,1615,0088,7800,1,1620,00173217.tif,10/10/2021,1,1203,1,1,2,3,2,NH,4671,4679,2,6,6,3,15,6,2,4250,7025,20,232,68,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,10,2021,0,0,015,0150088,1,249,0,,Y,2,2021-575001
575002,NHOC1203.PDF,5750,33,6,OUTTER FLAG,33,1630,0088,7800,1,1630,00173219.tif,10/10/2021,1,1203,1,1,2,2,2,NH,4676,4678,2,6,6,2,5,6,2,4253,7026,14,200,68,2,2,0,0,1,0,0,0,0,1,0,1,ORIGINAL,02,10,10,2021,0,0,015,0150088,1,250,0,,Y,2,2021-575002
576301,MAOC1117.pdf,5763,25,6,CHATAM EAST,25,1630,0780,7380,2,1647,00173284.tif,10/09/2021,6,1117,1,1,2,9,6,MA,4670,9996,2,6,6,3,4,6,5,4140,6955,5,250,62,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,10,09,2021,0,0,001,0010780,2,182,0,,N,2,2021-576301
576401,MAOC2204.pdf,5764,25,6,CRAB LEDGE,25,1437,0386,7952,1,1440,00173265.tif,10/07/2021,5,2204,3,1,2,2,1,MA,4671,9996,2,6,6,2,2,6,3,4138,6940,15,99998,98,2,2,1,1,0,1,1,0,0,1,0,1,ORIGINAL,01,10,07,2021,0,0,001,0010386,2,231,0,,Y,2,2021-576401
576402,MAOC2204.pdf,5764,25,6,SWORD,25,1448,0386,7952,1,1456,00173266.tif,10/07/2021,5,2204,3,1,2,1,2,MA,4671,9996,2,6,6,1,1,6,1,4120,6921,50,300,63,2,1,1,1,0,0,0,0,0,1,0,2,ORIGINAL,02,10,07,2021,0,0,001,0010386,2,235,0,,Y,2,2021-576402
576403,MAOC2204.pdf,5764,44,6,REGAL SWORD,25,1450,0386,7952,2,1452,00173268.tif,10/07/2021,5,2204,3,1,2,2,1,RI,4671,9996,2,6,6,4,2,6,4,4128,6921,50,250,98,2,2,1,0,0,1,1,0,0,0,0,2,ORIGINAL,03,10,07,2021,0,0,001,0010386,2,232,0,,Y,2,2021-576403
576404,MAOC2204.pdf,5764,25,6,REGAL SWORD,25,1500,0386,7952,2,1500,00173269.tif,10/07/2021,5,2204,3,2,1,2,1,MA,4677,9996,2,6,6,3,6,6,2,4128,6921,50,330,62,2,1,1,0,0,1,1,0,0,0,0,2,ORIGINAL,04,10,07,2021,0,0,001,0010386,2,236,0,,Y,2,2021-576404
576405,MAOC2204.pdf,5764,25,6,SWORD,25,1500,0386,7952,1,1503,00173271.tif,10/07/2021,5,2204,3,1,2,1,1,MA,4671,9996,2,6,6,2,2,6,2,4128,6921,40,300,98,2,1,1,1,0,0,0,0,0,1,0,2,ORIGINAL,05,10,07,2021,0,0,001,0010386,2,234,0,,Y,2,2021-576405
576406,MAOC2204.pdf,5764,25,6,REGAL SWORD,25,1505,0386,7952,3,1508,00173273.tif,10/07/2021,5,2204,3,2,1,3,1,MA,4671,9996,2,6,TREBLE HOOK,4,6,CASTING,4,4128,6921,28,300,61,2,1,1,0,0,1,0,0,0,0,1,2,ORIGINAL,06,10,07,2021,0,0,001,0010386,2,230,0,,Y,2,2021-576406
576407,MAOC2204.pdf,5764,25,6,SWORD,25,1630,0386,7952,3,1646,00173275.tif,10/07/2021,5,2204,3,2,1,3,2,MA,4677,9996,2,6,TREBLE HOOK,3,2,CASTING,3,4128,6921,30,180,60,2,2,1,0,0,1,0,0,0,0,1,2,ORIGINAL,07,10,07,2021,0,0,001,0010386,2,238,0,,Y,2,2021-576407
576408,MAOC2204.pdf,5764,25,6,NANTUCKET SOUND,25,1550,0386,7952,2,1555,00173276.tif,10/07/2021,5,2204,3,1,2,2,1,MA,4681,9996,2,6,6,2,6,CASTING,2,4125,7010,1,99998,98,2,1,1,0,0,1,0,0,0,0,1,2,ORIGINAL,08,10,07,2021,0,0,001,0010386,2,237,0,,Y,2,2021-576408
576409,MAOC2204.pdf,5764,25,6,CRAB LEDGE,25,1600,0386,7952,2,1605,00173278.tif,10/07/2021,5,2204,3,2,2,3,7,MA,4677,4811,2,6,6,2,4,CASTING,2,4138,6940,35,240,67,2,1,1,0,0,1,1,0,0,0,1,1,ORIGINAL,09,10,07,2021,0,0,001,0010386,2,229,0,,Y,2,2021-576409
576410,MAOC2204.pdf,5764,25,6,REGAL SWORD,25,1600,0386,7952,2,1614,00173280.tif,10/07/2021,5,2204,3,1,2,2,2,MA,4677,9996,2,6,6,2,6,CASTING,2,4128,6921,60,200,63,2,1,1,0,0,1,1,0,0,0,1,2,ORIGINAL,10,10,07,2021,1,0,001,0010386,2,233,0,,Y,2,2021-576410
576501,MDOC2202.pdf,5765,24,6,WASHINGTON CANYON,24,1630,1493,6936,1,1650,00173313.tif,10/08/2021,5,2202,1,2,1,3,1,MD,4711,9996,2,6,6,4,8,6,6,3727,7427,67,600,72,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,08,2021,0,0,047,0471493,6,156,0,,Y,1,2021-576501
576502,MDOC2202.pdf,5765,10,6,WASHINGTON CANYON,24,1700,1493,6936,12,1725,00173315.tif,10/08/2021,5,2202,1,2,2,3,1,DE,4711,9996,2,6,6,7,8,6,5,3727,7427,65,600,73,1,1,0,0,1,0,1,0,1,0,0,1,ORIGINAL,02,10,08,2021,0,0,047,0471493,6,159,0,,Y,1,2021-576502
576503,MDOC2202.pdf,5765,24,6,WASHINGTON CANYON,24,1730,1493,6936,1,1745,00173317.tif,10/08/2021,5,2202,1,2,1,3,1,MD,4711,9996,2,6,6,2,8,6,4,3727,7427,60,1200,72,1,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,03,10,08,2021,0,0,047,0471493,6,157,0,,Y,1,2021-576503
576504,MDOC2202.pdf,5765,24,6,WASHINGTON CANYON,24,1800,1493,6936,1,1810,00173319.tif,10/08/2021,5,2202,1,1,2,2,1,MD,4711,9996,2,6,6,2,8,JIGGING,5,3727,7427,72,2200,71,2,1,0,0,1,0,0,0,1,0,1,1,ORIGINAL,04,10,08,2021,0,0,047,0471493,6,158,0,,Y,2,2021-576504
576505,MDOC2202.pdf,5765,24,6,WASHINGTON CANYON,24,1835,1493,6936,1,1845,00173321.tif,10/08/2021,5,2202,1,1,2,2,6,MD,4711,9996,2,6,6,4,10,6,4,3727,7427,60,1000,98,2,1,1,1,1,0,0,0,1,0,0,1,ORIGINAL,05,10,08,2021,0,0,047,0471493,6,160,0,,N,2,2021-576505
576601,NHOC1110.pdf,5766,33,6,THE CURL,33,1600,0020,7800,2,1600,00173259.tif,10/11/2021,3,1110,1,2,1,3,1,NH,4671,4679,2,6,6,1,6,6,2,4250,7014,18,217,60,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,11,2021,0,0,015,0150020,1,247,0,,Y,2,2021-576601
576602,NHOC1110.pdf,5766,23,6,JEFFREYS LEDGE,33,1600,0020,7800,1,1615,00173261.tif,10/11/2021,3,1110,1,1,2,1,2,ME,4671,4679,2,6,6,3,5,6,2,4255,7010,15,100,60,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,10,11,2021,0,0,015,0150020,1,248,0,,Y,2,2021-576602
577401,MAOC1104.pdf,5774,25,6,STELLWAGEN BANK,25,1820,0024,7633,1,1834,00173392.tif,10/11/2021,15,1104,1,2,1,3,1,MA,4671,9996,2,6,6,3,12,6,7,4216,7017,15,120,61,1,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,11,2021,0,0,009,0090024,2,173,0,,Y,2,2021-577401
577402,MAOC1104.pdf,5774,25,6,OUTTER FLAG,25,1915,0024,7633,2,1925,00173394.tif,10/11/2021,15,1104,1,1,2,3,7,MA,4671,9996,2,6,6,2,1,6,2,4254,7031,17,190,60,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,10,11,2021,0,0,009,0090024,2,172,0,,Y,2,2021-577402
577801,MAOC2209.pdf,5778,25,6,PEAKED HILL,25,1410,0279,7815,1,1414,00173404.tif,10/06/2021,18,2209,3,2,2,3,6,MA,4671,9996,2,6,6,2,7,6,2,4205,7008,5,185,56,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,06,2021,0,0,001,0010279,2,239,0,,Y,2,2021-577801
577802,MAOC2209.pdf,5778,25,6,PEAKED HILL,25,1535,0279,7815,1,1537,00173406.tif,10/06/2021,18,2209,3,1,2,2,6,MA,4676,4678,2,6,6,3,8,6,3,4205,7008,4,350,56,1,1,0,1,0,1,1,0,0,1,0,1,ORIGINAL,02,10,06,2021,0,0,001,0010279,2,240,0,,N,2,2021-577802
578001,NHOC1109.pdf,5780,33,6,SCANTUM BASIN,33,1445,0099,7913,1,1550,00173412.tif,10/11/2021,2,1109,1,1,2,3,1,NH,4671,9996,2,6,6,4,7,6,2,4250,7025,15,200,99,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,11,2021,0,0,015,0150099,1,246,0,,Y,2,2021-578001
578002,NHOC1109.pdf,5780,33,6,JEFFREYS LEDGE,33,1715,0099,7913,1,1720,00173414.tif,10/11/2021,2,1109,1,1,2,3,1,NH,4671,9996,2,6,6,3,5,6,3,4255,7010,24,210,58,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,10,11,2021,0,0,015,0150099,1,245,0,,Y,2,2021-578002
578701,RIOC2213.pdf,5787,44,6,OFF POINT JUDITH,44,1528,4047,7665,12,1535,00173437.tif,10/08/2021,11,2213,1,1,2,4,6,RI,4681,9996,2,6,6,2,5,CASTING,3,9998,9998,1,20,67,2,1,1,0,0,1,1,0,0,0,1,1,ORIGINAL,01,10,08,2021,0,0,009,0094047,3,368,1,Q26;,N,2,2021-578701
578702,RIOC2213.pdf,5787,44,6,COIMBRA WRECK,44,1625,4047,7665,12,1640,00173439.tif,10/08/2021,11,2213,1,2,1,3,1,RI,4711,9996,2,6,6,3,6,6,4,4024,7222,40,200,68,2,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,02,10,08,2021,0,0,009,0094047,3,366,0,,Y,2,2021-578702
578703,RIOC2213.pdf,5787,44,6,RANGER WRECK,44,1710,0414,7665,1,1755,00173441.tif,10/08/2021,11,2213,1,1,2,2,1,RI,4711,9996,2,6,6,6,5,6,2,4035,7147,23,200,68,1,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,03,10,08,2021,0,0,009,0090414,3,367,0,,Y,2,2021-578703
579301,MAOC1127.pdf,5793,25,6,CAPE COD BAY N,25,1540,0279,7815,1,1543,00173454.tif,10/11/2021,18,1127,3,1,2,3,6,MA,4671,9996,2,6,6,2,6,6,1,4200,7020,6,110,63,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,11,2021,0,0,001,0010279,2,184,0,,Y,2,2021-579301
579302,MAOC1127.pdf,5793,25,6,PEAKED HILL,25,1610,0279,7815,1,1617,00173456.tif,10/11/2021,18,1127,3,1,2,3,1,MA,4671,4679,2,6,6,3,7,6,3,4205,7008,8,215,61,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,10,11,2021,0,0,001,0010279,2,183,0,,Y,2,2021-579302
579501,MDOC2207.pdf,5795,24,6,WASHINGTON CANYON,24,1730,0853,6447,1,1745,00173462.tif,10/13/2021,3,2207,1,2,2,3,1,MD,4711,9996,2,6,6,3,8,6,7,3727,7427,61,350,72,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,01,10,13,2021,1,0,047,0470853,6,161,0,,Y,2,2021-579501
580101,NYOC2203.pdf,5801,36,6,SHAGWONG REEF,36,1600,0085,7519,2,1605,00173490.tif,10/08/2021,4,2203,1,2,1,4,6,NY,4681,9996,2,6,6,2,6,FLY FISHING,2,9998,9998,1,30,67,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,01,10,08,2021,0,0,103,1030085,4,338,0,,N,2,2021-580101
580102,NYOC2203.pdf,5801,36,6,SW OF MONTAUK,36,1530,0085,7519,2,1610,00173492.tif,10/08/2021,4,2203,1,1,2,2,7,NY,4711,9996,2,6,6,4,6,6,4,9998,9998,50,210,98,1,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,08,2021,0,0,103,1030085,4,337,0,,Y,1,2021-580102
580103,NYOC2203.pdf,5801,36,6,SHAGWONG REEF,36,1415,0085,7519,2,1620,00173494.tif,10/08/2021,4,2203,1,2,1,4,6,NY,4681,9996,2,6,6,1,6,FLY FISHING,1,9998,9998,1,25,98,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,03,10,08,2021,0,0,103,1030085,4,342,0,,N,2,2021-580103
580104,NYOC2203.pdf,5801,36,6,HUDSON CANYON,36,1230,0085,7519,2,1630,00173496.tif,10/08/2021,4,2203,1,1,2,2,1,NY,4711,4691,2,6,6,11,15,6,6,3930,7220,80,1200,73,2,1,0,1,1,1,1,0,1,0,0,1,ORIGINAL,04,10,08,2021,0,0,103,1030085,4,336,1,Q15;Q27;,Y,2,2021-580104
580105,NYOC2203.pdf,5801,36,6,SHAGWONG REEF,36,1600,0137,7519,2,1645,00173498.tif,10/08/2021,4,2203,1,2,1,4,6,NY,4681,9996,2,6,6,2,8,FLY FISHING,2,9998,9998,1,30,98,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,05,10,08,2021,0,0,103,1030137,4,339,0,,N,2,2021-580105
580106,NYOC2203.pdf,5801,36,6,COIMBRA WRECK,36,1530,0137,7519,1,1655,00173500.tif,10/08/2021,4,2203,1,1,2,2,7,NY,4711,9996,2,6,6,3,12,6,5,4024,7222,40,240,70,1,1,1,1,1,0,0,0,1,0,0,1,ORIGINAL,06,10,08,2021,0,0,103,1030137,4,330,0,,Y,1,2021-580106
580107,NYOC2203.pdf,5801,36,6,COIMBRA WRECK,36,1500,0137,7519,12,1700,00173502.tif,10/08/2021,4,2203,1,1,2,2,7,NY,4711,9996,2,6,6,3,6,6,1,4024,7222,40,215,68,1,2,1,1,1,1,0,0,1,0,0,1,ORIGINAL,07,10,08,2021,1,0,103,1030137,4,333,0,,Y,2,2021-580107
580108,NYOC2203.pdf,5801,36,6,SE OF COIMBRA,36,1630,0133,7519,12,1710,00173503.tif,10/08/2021,4,2203,1,1,2,2,1,NY,4711,9996,2,6,6,4,7,6,5,9998,9998,45,210,75,2,1,1,0,1,1,0,1,1,0,0,1,ORIGINAL,08,10,08,2021,0,0,103,1030133,4,335,1,Q27;,Y,2,2021-580108
580109,NYOC2203.pdf,5801,36,6,OFF LIGHTHOUSE,36,1715,0133,7519,2,1725,00173505.tif,10/08/2021,4,2203,1,1,2,4,6,NY,4681,9996,2,6,6,1,6,FLY FISHING,1,9998,9998,1,31,66,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,09,10,08,2021,0,0,103,1030133,4,340,0,,N,2,2021-580109
580110,NYOC2203.pdf,5801,36,6,SHAGWONG REEF,36,1715,0133,7519,2,1745,00173507.tif,10/08/2021,4,2203,1,2,1,4,6,NY,4681,9996,2,6,6,2,8,FLY FISHING,2,9998,9998,1,30,98,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,10,10,08,2021,0,0,103,1030133,4,341,0,,N,2,2021-580110
580111,NYOC2203.pdf,5801,36,6,SE OF COIMBRA,36,1800,0037,7519,2,1830,00173509.tif,10/08/2021,4,2203,1,1,2,3,1,NY,4711,9996,2,6,6,3,8,6,5,9998,9998,40,218,67,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,11,10,08,2021,0,0,103,1030037,4,331,0,,Y,2,2021-580111
580112,NYOC2203.pdf,5801,36,6,COIMBRA WRECK,36,1830,0133,7519,2,1900,00173511.tif,10/08/2021,4,2203,1,1,2,3,1,NY,4711,9996,2,6,6,3,7,6,3,4024,7222,28,206,71,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,12,10,08,2021,0,0,103,1030133,4,334,0,,Y,1,2021-580112
580113,NYOC2203.pdf,5801,36,6,SE OF MONTAUK,36,1930,0134,7519,2,2000,00173513.tif,10/08/2021,4,2203,1,1,2,2,7,NY,4711,9996,2,6,6,4,8,6,5,9998,9998,52,212,70,2,1,1,1,1,0,0,0,1,0,0,1,ORIGINAL,13,10,08,2021,0,0,103,1030134,4,332,0,,Y,2,2021-580113
580601,CTOC2205.pdf,5806,09,6,BLOODY GROUNDS,09,1500,0833,6773,2,1516,00173534.tif,10/13/2021,3,2205,1,1,2,4,6,CT,4681,9996,2,6,6,2,1,CASTING,2,9998,9998,4,90,98,2,2,0,0,0,1,0,0,0,0,1,1,ORIGINAL,01,10,13,2021,0,0,011,0110833,3,92,0,,N,2,2021-580601
580602,CTOC2205.pdf,5806,09,6,BLACK POINT,09,1550,3878,6773,2,1555,00173535.tif,10/13/2021,3,2205,1,1,2,4,6,CT,4681,9996,2,6,6,3,2,CASTING,4,9998,9998,1,20,70,2,1,1,0,0,1,1,0,0,0,1,1,ORIGINAL,02,10,13,2021,1,0,011,0113878,3,91,1,Q26;,N,1,2021-580602
580603,CTOC2205.pdf,5806,09,6,TWO TREE CHANNEL,09,1550,3879,6773,23,1620,00173537.tif,10/13/2021,3,2205,1,1,2,4,6,CT,4681,9996,2,6,TREBLE HOOK,1,1,CASTING,1,9998,9998,3,18,69,1,1,1,0,0,1,0,0,0,0,1,1,ORIGINAL,03,10,13,2021,1,0,011,0113879,3,93,1,Q26;,N,2,2021-580603
580604,CTOC2205.pdf,5806,09,6,SO SHIPPING LANE,09,1640,3234,6773,2,1700,00173539.tif,10/13/2021,3,2205,1,1,2,3,1,CT,4711,1050,2,6,6,5,7,6,4,9998,9998,55,250,65,1,1,1,1,0,0,1,0,1,0,0,1,ORIGINAL,04,10,13,2021,0,0,011,0113234,3,90,0,,Y,1,2021-580604
580801,MAOC2123.pdf,5808,12,6,WARREN POINT,25,1355,0509,7816,2,1357,00173545.tif,10/13/2021,27,2123,1,1,2,4,6,FL,4681,9996,2,6,6,2,3,CASTING,1,9998,9998,1,20,98,2,1,1,0,0,1,0,0,0,0,1,2,ORIGINAL,01,10,13,2021,0,0,005,0050509,2,224,1,Q26;,N,2,2021-580801
581001,NJOC2205.pdf,5810,34,6,WILMINGTON CANYON,34,1730,0385,7785,1,1810,00173554.tif,10/14/2021,3,2205,1,2,1,3,1,NJ,1050,9996,2,6,6,6,7,DRIFTING,6,3824,7327,70,360,72,2,1,1,0,1,0,0,0,0,0,1,1,ORIGINAL,01,10,14,2021,0,0,009,0090385,5,296,0,,Y,2,2021-581001
581301,RIOC2215.pdf,5813,44,6,POINT JUDITH,44,1705,0414,7932,1,1710,00173566.tif,10/13/2021,11,2215,1,1,2,3,1,RI,4671,9996,2,6,6,3,12,6,2,9998,9998,3,100,64,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,10,13,2021,0,0,009,0090414,3,369,0,,Y,2,2021-581301
581501,VAOC2213.pdf,5815,51,6,300 LINE,51,1430,0002,6633,2,1630,00173572.tif,10/14/2021,1,2213,1,2,1,3,1,VA,4711,9996,2,6,6,8,4,6,5,9998,9998,62,600,74,1,1,0,0,1,0,1,0,0,0,0,2,ORIGINAL,01,10,14,2021,0,0,810,8100002,7,411,0,,Y,2,2021-581501
581502,VAOC2213.pdf,5815,37,6,WASHINGTON CANYON,51,1805,0091,6633,1,1820,00173574.tif,10/14/2021,1,2213,1,2,2,3,1,NC,4711,9996,2,6,6,3,7,6,7,3727,7427,50,1200,73,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,14,2021,0,0,810,8100091,7,410,0,,Y,2,2021-581502
581701,NYOC2101.pdf,5817,36,6,COIMBRA WRECK,36,1640,0589,7727,2,1715,00173581.tif,10/14/2021,3,2101,1,1,2,2,1,NY,4711,9996,2,6,6,6,9,6,4,4024,7222,38,190,69,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,10,14,2021,0,0,103,1030589,4,329,0,,Y,1,2021-581701
581702,NYOC2101.pdf,5817,36,6,DIP,36,1823,0589,7727,2,1835,00173583.tif,10/14/2021,3,2101,1,1,2,2,1,NY,4711,9996,2,6,6,5,12,6,5,3955,7144,60,900,71,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,10,14,2021,1,0,103,1030589,4,328,0,,Y,2,2021-581702
581801,RIOC2206.pdf,5818,44,6,S OF THE DUMP,44,1620,4047,7789,2,1651,00173588.tif,10/14/2021,11,2206,1,2,1,3,1,RI,4711,1050,2,6,6,8,6,6,4,9998,9998,68,300,73,2,1,0,0,1,1,1,0,0,0,0,2,ORIGINAL,01,10,14,2021,0,0,009,0094047,3,357,1,Q27;,Y,1,2021-581801
581802,RIOC2206.pdf,5818,44,6,E OF POINT JUDITH,44,1745,4047,7789,1,1754,00173590.tif,10/14/2021,11,2206,1,1,2,1,2,RI,4671,9996,2,6,6,3,8,6,3,9998,9998,4,100,65,2,2,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,10,14,2021,0,0,009,0094047,3,358,0,,Y,2,2021-581802
582401,DEOC2201.pdf,5824,24,6,WASHINGTON CANYON,10,1608,1599,6783,1,1612,00173610.tif,10/15/2021,2,2201,1,1,2,2,1,MD,4711,9996,2,6,6,3,6,6,4,3727,7427,55,1300,75,2,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,01,10,15,2021,0,0,005,0051599,6,110,0,,Y,2,2021-582401
582402,DEOC2201.pdf,5824,10,6,WASHINGTON CANYON,10,1631,1599,6783,1,1644,00173612.tif,10/15/2021,2,2201,1,1,2,2,1,DE,4711,9996,2,6,6,3,7,6,5,3727,7427,55,1200,98,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,10,15,2021,0,0,005,0051599,6,109,0,,Y,2,2021-582402
582403,DEOC2201.pdf,5824,10,6,WASHINGTON CANYON,10,1650,1599,6783,1,1720,00173614.tif,10/15/2021,2,2201,1,1,2,2,1,DE,4711,9996,2,6,6,3,7,6,5,3727,7427,60,1600,76,2,1,0,0,1,0,0,0,1,0,0,2,ORIGINAL,03,10,15,2021,0,0,005,0051599,6,106,0,,Y,2,2021-582403
582404,DEOC2201.pdf,5824,10,6,BALTIMORE CANYON,10,1715,1599,6783,1,1718,00173616.tif,10/15/2021,2,2201,1,1,2,2,6,DE,4711,9996,2,6,6,4,7,BAILING,2,3814,7350,70,900,71,2,1,1,0,1,1,1,0,1,0,1,1,ORIGINAL,04,10,15,2021,0,0,005,0051599,6,108,0,,Y,2,2021-582404
582405,DEOC2201.pdf,5824,10,6,WASHINGTON CANYON,10,1730,1599,6783,1,1736,00173618.tif,10/15/2021,2,2201,1,1,2,2,1,DE,4711,9996,2,6,6,3,7,6,6,3727,7427,60,1200,73,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,05,10,15,2021,0,0,005,0051599,6,111,0,,Y,1,2021-582405
582406,DEOC2201.pdf,5824,10,6,WASHINGTON CANYON,10,1738,1599,6783,2,1744,00173620.tif,10/15/2021,2,2201,1,1,2,2,1,DE,4711,9996,2,6,6,7,7,6,5,3727,7427,65,450,98,2,2,0,0,1,1,1,0,1,0,0,2,ORIGINAL,06,10,15,2021,0,0,005,0051599,6,105,0,,Y,2,2021-582406
582407,DEOC2201.pdf,5824,10,6,WASHINGTON CANYON,10,1830,1599,6783,12,1839,00173621.tif,10/15/2021,2,2201,1,2,1,3,1,DE,4711,9996,2,6,6,8,7,6,6,3727,7427,60,1800,74,2,1,0,0,1,0,1,0,1,0,0,2,ORIGINAL,07,10,15,2021,0,0,005,0051599,6,107,0,,Y,1,2021-582407
583001,MAOC2106.pdf,5830,25,6,STELLWAGEN BANK SW,25,1410,0217,7821,2,1415,00173625.tif,10/13/2021,8,2106,3,1,2,3,2,MA,4671,9996,2,6,6,2,7,6,1,9998,9998,13,110,63,2,1,1,1,0,0,0,0,0,1,0,2,ORIGINAL,01,10,13,2021,0,0,023,0230217,2,202,0,,Y,2,2021-583001
583002,MAOC2106.pdf,5830,25,6,CAPE COD BAY FISHING LEDGE,25,1440,0217,7821,2,1450,00173627.tif,10/13/2021,8,2106,3,1,2,1,1,MA,4671,9996,2,6,6,3,2,6,2,9998,9998,8,200,62,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,02,10,13,2021,0,0,023,0230217,2,203,0,,Y,2,2021-583002
583003,MAOC2106.pdf,5830,25,6,CAPE COD BAY 900 LINE,25,1515,0784,7821,1,1530,00173629.tif,10/13/2021,8,2106,1,1,2,3,1,MA,4679,9996,2,6,6,3,5,6,3,9998,9998,8,180,98,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,03,10,13,2021,1,0,023,0230784,2,200,0,,Y,2,2021-583003
583004,MAOC2106.pdf,5830,09,6,CAPE COD BAY AND STELLWAGEN BANK,25,1630,0217,7821,1,1635,00173631.tif,10/13/2021,8,2106,3,1,2,3,1,CT,4679,4671,2,6,6,3,8,6,2,9998,9998,998,165,98,2,1,1,1,0,0,0,0,0,1,0,2,ORIGINAL,04,10,13,2021,0,0,023,0230217,2,204,0,,Y,2,2021-583004
583005,MAOC2106.pdf,5830,25,6,CAPE COD BAY 900 LINE,25,1640,0217,7821,1,1650,00173633.tif,10/13/2021,8,2106,3,1,2,1,1,MA,4671,9996,2,6,6,3,8,6,2,9998,9998,10,160,98,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,05,10,13,2021,0,0,023,0230217,2,206,0,,Y,2,2021-583005
583006,MAOC2106.pdf,5830,25,6,CAPE COD BAY FISHING LEDGE,25,1710,0218,7821,1,1715,00173635.tif,10/13/2021,8,2106,1,2,2,3,1,MA,4671,9996,2,6,6,4,6,6,2,9998,9998,7,140,98,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,06,10,13,2021,0,0,023,0230218,2,198,0,,Y,2,2021-583006
583007,MAOC2106.pdf,5830,25,6,CAPE COD BAY N OF FISHING LEDGE,25,1720,0218,7821,1,1725,00173637.tif,10/13/2021,8,2106,1,1,2,1,1,MA,4671,9996,2,6,6,3,6,6,2,9998,9998,11,170,61,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,07,10,13,2021,0,0,023,0230218,2,205,0,,Y,2,2021-583007
583008,MAOC2106.pdf,5830,25,6,CAPE COD BAY FISHING LEDGE,25,1725,0217,7821,1,1730,00173639.tif,10/13/2021,8,2106,3,1,2,1,1,MA,4671,9996,2,6,6,2,8,6,1,9998,9998,7,150,98,2,1,1,1,0,0,0,0,0,1,0,2,ORIGINAL,08,10,13,2021,0,0,023,0230217,2,201,0,,Y,2,2021-583008
583009,MAOC2106.pdf,5830,25,6,CAPE COD BAY N OF FISHING LEDGE,25,1810,0218,7821,2,1815,00173641.tif,10/13/2021,8,2106,1,1,2,1,1,MA,4671,9996,2,6,6,3,7,6,2,9998,9998,10,170,98,1,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,09,10,13,2021,0,0,023,0230218,2,196,0,,Y,2,2021-583009
