tracker,stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,interr,filestat,month,day,year,enterr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
563101,51,1204,01,435,1,RARE OR ILLEGAL SPECIES KEPT;,VAOC1204.pdf,5631,6686,00172984.tif,3,1,3,2,1,ORIGINAL,10,02,2021,1,8100088,RED HAKE,1520,4,2,2,0,0,0,0,1,2021-563101
563101,51,1204,01,437,0,,VAOC1204.pdf,5631,6686,00172984.tif,3,1,3,2,1,ORIGINAL,10,02,2021,1,8100088,BLACKBELLY ROSEFISH,2420,5,4,4,0,0,0,0,1,2021-563101
563101,51,1204,01,436,0,,VAOC1204.pdf,5631,6686,00172984.tif,3,1,3,2,1,ORIGINAL,10,02,2021,1,8100088,ATLANTIC MACKEREL,2120,6,2,2,0,0,0,0,1,2021-563101
563101,51,1204,01,438,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,VAOC1204.pdf,5631,6686,00172984.tif,3,1,3,2,1,ORIGINAL,10,02,2021,1,8100088,RED PORGY,3300,7,1,1,0,0,0,0,1,2021-563101
563101,51,1204,01,442,1,SPECIES;RARE OR ILLEGAL SPECIES KEPT;,VAOC1204.pdf,5631,6686,00172984.tif,3,1,3,2,1,ORIGINAL,10,02,2021,1,8100088,ACADIAN REDFISH,8888,8,1,1,0,0,0,0,1,2021-563101
563102,51,1204,02,443,0,,VAOC1204.pdf,5631,6686,00172986.tif,3,1,2,6,0,ORIGINAL,10,02,2021,0,8100088,WHITE MARLIN,2161,1,0,0,1,0,0,0,1,2021-563102
563102,51,1204,02,444,0,,VAOC1204.pdf,5631,6686,00172986.tif,3,1,2,6,0,ORIGINAL,10,02,2021,0,8100088,YFT,4711,2,3,3,0,0,0,0,1,2021-563102
563103,51,1204,03,445,0,,VAOC1204.pdf,5631,6686,00172988.tif,3,1,2,5,0,ORIGINAL,10,02,2021,0,8100088,YFT,4711,1,5,5,0,0,0,0,2,2021-563103
563201,51,1205,01,447,0,,VAOC1205.pdf,5632,6633,00172993.tif,1,1,2,5,0,ORIGINAL,10,03,2021,0,8100002,BLUE MARLIN,2171,1,0,0,2,0,0,0,1,2021-563201
563201,51,1205,01,446,0,,VAOC1205.pdf,5632,6633,00172993.tif,1,1,2,5,0,ORIGINAL,10,03,2021,0,8100002,DOLPHIN,1050,2,4,4,0,0,0,0,1,2021-563201
563401,51,2108,01,449,0,,VAOC2108.pdf,5634,7919,00172999.tif,1,1,2,3,1,ORIGINAL,10,04,2021,0,8100091,WHITE MARLIN,2161,1,0,0,4,0,0,0,2,2021-563401
563401,51,2108,01,448,0,,VAOC2108.pdf,5634,7919,00172999.tif,1,1,2,3,1,ORIGINAL,10,04,2021,0,8100091,DOLPHIN,1050,2,3,0,0,0,0,0,2,2021-563401
563501,51,2208,01,472,0,,VAOC2208.pdf,5635,7920,00173003.tif,3,1,3,5,0,ORIGINAL,10,01,2021,0,8100088,BLUELINE TILEFISH,4440,1,25,25,0,0,0,0,2,2021-563501
563501,51,2208,01,471,0,,VAOC2208.pdf,5635,7920,00173003.tif,3,1,3,5,0,ORIGINAL,10,01,2021,0,8100088,BLACK SEA BASS,3350,2,4,4,0,0,0,0,2,2021-563501
563502,51,2208,02,473,0,,VAOC2208.pdf,5635,7920,00173005.tif,3,1,2,4,0,ORIGINAL,10,01,2021,0,8100088,WHITE MARLIN,2161,1,0,0,3,0,0,0,2,2021-563502
563502,51,2208,02,474,0,,VAOC2208.pdf,5635,7920,00173005.tif,3,1,2,4,0,ORIGINAL,10,01,2021,0,8100088,BLUE MARLIN,2171,2,0,0,1,0,0,0,2,2021-563502
567101,24,2201,01,81,0,,MDOC2201.pdf,5671,6447,00173013.tif,3,1,3,3,0,ORIGINAL,10,05,2021,0,0470853,YFT,4711,1,7,0,0,0,0,0,2,2021-567101
567102,24,2201,02,82,0,,MDOC2201.pdf,5671,6447,00173015.tif,3,1,3,6,0,ORIGINAL,10,05,2021,0,0470853,YFT,4711,1,9,0,0,0,0,0,2,2021-567102
567201,34,2102,01,298,0,,NJOC2102.pdf,5672,7509,00173020.tif,2,1,2,2,0,ORIGINAL,10,05,2021,0,0011724,DOLPHIN,1050,1,9,9,0,0,0,0,1,2021-567201
567202,34,2102,02,300,0,,NJOC2102.pdf,5672,7509,00173022.tif,2,1,2,2,0,ORIGINAL,10,05,2021,0,0011724,YFT,4711,1,1,1,0,0,0,0,1,2021-567202
567202,34,2102,02,299,0,,NJOC2102.pdf,5672,7509,00173022.tif,2,1,2,2,0,ORIGINAL,10,05,2021,0,0011724,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-567202
567203,34,2102,03,301,0,,NJOC2102.pdf,5672,7509,00173024.tif,2,1,2,6,0,ORIGINAL,10,05,2021,0,0011724,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-567203
567204,34,2102,04,302,0,,NJOC2102.pdf,5672,7509,00173026.tif,2,1,3,5,0,ORIGINAL,10,05,2021,0,0011724,DOLPHIN,1050,1,5,5,0,0,0,0,1,2021-567204
567301,34,2201,01,307,0,,NJOC2201.pdf,5673,7894,00173051.tif,10,1,3,7,0,ORIGINAL,10,04,2021,0,0294283,YFT,4711,1,18,0,2,0,0,0,2,2021-567301
567502,36,1207,02,350,0,,NYOC1207.pdf,5675,7519,00173058.tif,4,1,4,2,0,ORIGINAL,10,03,2021,0,1030085,BLUEFISH,230,1,0,0,8,0,0,0,2,2021-567502
567503,36,1207,03,352,0,,NYOC1207.pdf,5675,7519,00173060.tif,4,1,4,3,1,ORIGINAL,10,03,2021,1,1030085,BLACK SEA BASS,3350,1,0,0,10,0,0,0,2,2021-567503
567503,36,1207,03,351,0,,NYOC1207.pdf,5675,7519,00173060.tif,4,1,4,3,1,ORIGINAL,10,03,2021,1,1030085,SCUP,3295,2,0,0,8,0,0,0,2,2021-567503
567505,36,1207,05,354,0,,NYOC1207.pdf,5675,7519,00173063.tif,4,1,4,2,0,ORIGINAL,10,03,2021,0,1030133,STRIPED BASS,4180,1,0,0,1,0,0,0,2,2021-567505
567505,36,1207,05,353,1,ALIVE;,NYOC1207.pdf,5675,7519,00173063.tif,4,1,4,2,0,ORIGINAL,10,03,2021,0,1030133,BLUEFISH,230,2,0,0,40,0,0,0,2,2021-567505
567601,44,1210,01,380,0,,RIOC1210.pdf,5676,7926,00173070.tif,11,1,2,6,0,ORIGINAL,10,03,2021,1,0094047,YFT,4711,1,3,3,0,0,0,0,2,2021-567601
567605,44,1210,05,381,0,,RIOC1210.pdf,5676,7926,00173075.tif,11,1,3,2,1,ORIGINAL,10,03,2021,1,0090414,BFT GIANT,4671,1,1,0,0,0,1,0,2,2021-567605
567701,51,2209,01,475,0,,VAOC2209.pdf,5677,7951,00173084.tif,1,1,3,6,0,ORIGINAL,10,05,2021,0,8100091,WHITE MARLIN,2161,1,0,0,1,0,0,0,2,2021-567701
567701,51,2209,01,476,0,,VAOC2209.pdf,5677,7951,00173084.tif,1,1,3,6,0,ORIGINAL,10,05,2021,0,8100091,YFT,4711,2,1,0,0,0,0,0,2,2021-567701
567702,51,2209,02,477,0,,VAOC2209.pdf,5677,7951,00173086.tif,1,1,3,2,0,ORIGINAL,10,05,2021,0,8100002,DOLPHIN,1050,1,1,1,1,0,0,0,2,2021-567702
567703,51,2209,03,478,0,,VAOC2209.pdf,5677,7951,00173088.tif,1,1,3,6,0,ORIGINAL,10,05,2021,0,8100091,WHITE MARLIN,2161,1,0,0,1,0,0,0,2,2021-567703
568301,34,2211,01,319,0,,NJOC2211.pdf,5683,6013,00173103.tif,10,1,3,6,0,ORIGINAL,10,06,2021,0,0290894,YFT,4711,1,15,0,7,0,0,0,2,2021-568301
568302,34,2211,02,320,0,,NJOC2211.pdf,5683,6013,00173105.tif,10,1,3,6,0,ORIGINAL,10,06,2021,0,0294283,YFT,4711,1,2,0,0,0,0,0,2,2021-568302
568303,34,2211,03,322,1,KEPT;,NJOC2211.pdf,5683,6013,00173107.tif,10,1,1,6,0,ORIGINAL,10,06,2021,1,0294283,YFT,4711,1,20,3,0,0,0,0,1,2021-568303
568303,34,2211,03,321,0,,NJOC2211.pdf,5683,6013,00173107.tif,10,1,1,6,0,ORIGINAL,10,06,2021,1,0294283,DOLPHIN,1050,2,1,0,0,0,0,0,1,2021-568303
568401,34,2215,01,323,0,,NJOC2215.pdf,5684,7508,00173096.tif,3,1,3,5,0,ORIGINAL,10,05,2021,0,0090900,DOLPHIN,1050,1,34,34,0,0,0,0,1,2021-568401
568402,34,2215,02,324,0,,NJOC2215.pdf,5684,7508,00173098.tif,3,1,2,4,0,ORIGINAL,10,05,2021,0,0090900,DOLPHIN,1050,1,4,0,0,0,0,0,2,2021-568402
568402,34,2215,02,325,0,,NJOC2215.pdf,5684,7508,00173098.tif,3,1,2,4,0,ORIGINAL,10,05,2021,0,0090900,GOLDEN TILEFISH,4467,2,13,13,0,0,0,0,2,2021-568402
568601,51,2201,01,450,0,,VAOC2201.pdf,5686,7922,00173111.tif,3,1,2,5,0,ORIGINAL,10,05,2021,0,8101832,SWORDFISH,4328,1,0,0,2,0,0,0,1,2021-568601
568601,51,2201,01,451,0,,VAOC2201.pdf,5686,7922,00173111.tif,3,1,2,5,0,ORIGINAL,10,05,2021,0,8101832,BIGEYE TUNA,4691,2,1,1,0,0,0,0,1,2021-568601
568701,51,2210,01,479,0,,VAOC2210.pdf,5687,7916,00173115.tif,1,1,2,4,0,ORIGINAL,10,06,2021,0,8100091,DOLPHIN,1050,1,5,0,1,0,0,0,2,2021-568701
568702,51,2210,02,480,0,,VAOC2210.pdf,5687,7916,00173117.tif,1,1,3,6,0,ORIGINAL,10,06,2021,0,8100002,DOLPHIN,1050,1,6,0,0,0,0,0,2,2021-568702
568703,51,2210,03,481,0,,VAOC2210.pdf,5687,7916,00173119.tif,1,1,2,8,0,ORIGINAL,10,06,2021,0,8100002,YFT,4711,1,1,1,0,0,0,0,2,2021-568703
569601,25,2119,01,185,0,,MAOC2119.pdf,5696,7633,00173123.tif,15,1,3,2,1,ORIGINAL,10,06,2021,0,0090024,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-569601
569601,25,2119,01,183,0,,MAOC2119.pdf,5696,7633,00173123.tif,15,1,3,2,1,ORIGINAL,10,06,2021,0,0090024,ATLANTIC MACKEREL,2120,2,8,0,2,0,0,0,2,2021-569601
569601,25,2119,01,184,0,,MAOC2119.pdf,5696,7633,00173123.tif,15,1,3,2,1,ORIGINAL,10,06,2021,0,0090024,SPINY DOGFISH,3521,3,0,0,20,0,0,0,2,2021-569601
569602,25,2119,02,188,0,,MAOC2119.pdf,5696,7633,00173125.tif,15,1,1,4,0,ORIGINAL,10,06,2021,0,0090024,SPINY DOGFISH,3521,1,0,0,1,0,0,0,2,2021-569602
569602,25,2119,02,186,0,,MAOC2119.pdf,5696,7633,00173125.tif,15,1,1,4,0,ORIGINAL,10,06,2021,0,0090024,HERRING,1670,2,3,0,0,0,0,0,2,2021-569602
569602,25,2119,02,187,0,,MAOC2119.pdf,5696,7633,00173125.tif,15,1,1,4,0,ORIGINAL,10,06,2021,0,0090024,ATLANTIC MACKEREL,2120,3,4,0,8,0,0,0,2,2021-569602
569602,25,2119,02,189,0,,MAOC2119.pdf,5696,7633,00173125.tif,15,1,1,4,0,ORIGINAL,10,06,2021,0,0090024,SILVER HAKE,5090,4,1,0,3,0,0,0,2,2021-569602
569603,25,2119,03,191,0,,MAOC2119.pdf,5696,7633,00173127.tif,15,1,1,3,0,ORIGINAL,10,06,2021,0,0090024,BLUE SHARK,4931,1,0,0,1,0,0,0,2,2021-569603
569603,25,2119,03,190,0,,MAOC2119.pdf,5696,7633,00173127.tif,15,1,1,3,0,ORIGINAL,10,06,2021,0,0090024,ATLANTIC MACKEREL,2120,2,12,0,12,0,0,0,2,2021-569603
569604,25,2119,04,195,0,,MAOC2119.pdf,5696,7633,00173129.tif,15,1,3,2,0,ORIGINAL,10,06,2021,0,0090024,BFT GIANT,4671,1,1,0,0,0,1,0,2,2021-569604
569604,25,2119,04,194,0,,MAOC2119.pdf,5696,7633,00173129.tif,15,1,3,2,0,ORIGINAL,10,06,2021,0,0090024,SPINY DOGFISH,3521,2,0,0,2,0,0,0,2,2021-569604
569604,25,2119,04,193,0,,MAOC2119.pdf,5696,7633,00173129.tif,15,1,3,2,0,ORIGINAL,10,06,2021,0,0090024,ATLANTIC MACKEREL,2120,3,2,0,10,0,0,0,2,2021-569604
569604,25,2119,04,192,0,,MAOC2119.pdf,5696,7633,00173129.tif,15,1,3,2,0,ORIGINAL,10,06,2021,0,0090024,HERRING,1670,4,1,0,0,0,0,0,2,2021-569604
569605,25,2119,05,197,0,,MAOC2119.pdf,5696,7633,00173131.tif,15,1,3,2,0,ORIGINAL,10,06,2021,0,0090024,BLUE SHARK,4931,1,0,0,1,0,0,0,2,2021-569605
569605,25,2119,05,196,0,,MAOC2119.pdf,5696,7633,00173131.tif,15,1,3,2,0,ORIGINAL,10,06,2021,0,0090024,ATLANTIC MACKEREL,2120,2,2,0,13,0,0,0,2,2021-569605
570601,25,2102,01,143,0,,MAOC2102.PDF,5706,7815,00173141.tif,18,3,3,3,0,ORIGINAL,10,07,2021,0,0010279,ATLANTIC MACKEREL,2120,1,10,0,25,0,0,0,2,2021-570601
570602,25,2102,02,145,0,,MAOC2102.PDF,5706,7815,00173143.tif,18,3,3,2,0,ORIGINAL,10,07,2021,0,0010279,ATLANTIC MACKEREL,2120,1,10,0,20,0,0,0,2,2021-570602
570602,25,2102,02,144,0,,MAOC2102.PDF,5706,7815,00173143.tif,18,3,3,2,0,ORIGINAL,10,07,2021,0,0010279,COD,815,2,0,0,3,0,0,0,2,2021-570602
570602,25,2102,02,146,0,,MAOC2102.PDF,5706,7815,00173143.tif,18,3,3,2,0,ORIGINAL,10,07,2021,0,0010279,SPINY DOGFISH,3521,3,1,1,0,0,0,0,2,2021-570602
570603,25,2102,03,147,0,,MAOC2102.PDF,5706,7815,00173145.tif,18,3,2,2,0,ORIGINAL,10,07,2021,0,0010279,ATLANTIC MACKEREL,2120,1,6,0,5,0,0,0,2,2021-570603
570603,25,2102,03,149,0,,MAOC2102.PDF,5706,7815,00173145.tif,18,3,2,2,0,ORIGINAL,10,07,2021,0,0010279,BLUE SHARK,4931,2,0,0,1,0,0,0,2,2021-570603
570603,25,2102,03,148,0,,MAOC2102.PDF,5706,7815,00173145.tif,18,3,2,2,0,ORIGINAL,10,07,2021,0,0010279,LITTLE TUNNY,4681,3,0,0,2,0,0,0,2,2021-570603
570604,25,2102,04,150,0,,MAOC2102.PDF,5706,7815,00173147.tif,18,3,2,2,0,ORIGINAL,10,07,2021,0,0010279,ATLANTIC MACKEREL,2120,1,5,0,10,0,0,0,2,2021-570604
570604,25,2102,04,151,1,ALIVE;,MAOC2102.PDF,5706,7815,00173147.tif,18,3,2,2,0,ORIGINAL,10,07,2021,0,0010279,WHITE SHARK,4801,2,0,0,1,0,0,0,2,2021-570604
570605,25,2102,05,153,0,,MAOC2102.PDF,5706,7815,00173149.tif,18,3,3,1,0,ORIGINAL,10,07,2021,0,0010279,BFT GIANT,4671,1,1,0,0,0,1,0,2,2021-570605
570605,25,2102,05,152,0,,MAOC2102.PDF,5706,7815,00173149.tif,18,3,3,1,0,ORIGINAL,10,07,2021,0,0010279,BLUEFISH,230,2,2,0,1,0,0,0,2,2021-570605
570606,25,2102,06,155,0,,MAOC2102.PDF,5706,7815,00173151.tif,18,3,3,2,0,ORIGINAL,10,07,2021,0,0010279,ATLANTIC MACKEREL,2120,1,4,0,11,0,0,0,2,2021-570606
570606,25,2102,06,154,0,,MAOC2102.PDF,5706,7815,00173151.tif,18,3,3,2,0,ORIGINAL,10,07,2021,0,0010279,COD,815,2,0,0,3,0,0,0,2,2021-570606
570701,25,2111,01,178,0,,MAOC2111.PDF,5707,7948,00173135.tif,8,3,2,4,0,ORIGINAL,10,07,2021,0,0230217,ATLANTIC MACKEREL,2120,1,10,0,20,0,0,0,2,2021-570701
570702,25,2111,02,179,0,,MAOC2111.PDF,5707,7948,00173137.tif,8,1,3,3,0,ORIGINAL,10,07,2021,0,0230784,ATLANTIC MACKEREL,2120,1,0,0,20,0,0,0,2,2021-570702
570801,25,2211,01,223,0,,MAOC2211.PDF,5708,7952,00173155.tif,2,3,3,1,0,ORIGINAL,10,06,2021,1,0010273,BLUEFISH,230,1,1,0,0,0,0,0,2,2021-570801
570802,25,2211,02,224,0,,MAOC2211.PDF,5708,7952,00173157.tif,2,1,1,1,0,ORIGINAL,10,06,2021,0,0010282,BFT GIANT,4671,1,1,1,0,0,1,0,2,2021-570802
571001,33,2203,01,253,0,,NHOC2203.PDF,5710,7913,00173161.tif,2,1,3,4,0,ORIGINAL,10,07,2021,0,0150099,ATLANTIC MACKEREL,2120,1,0,0,5,0,0,0,2,2021-571001
571001,33,2203,01,252,0,,NHOC2203.PDF,5710,7913,00173161.tif,2,1,3,4,0,ORIGINAL,10,07,2021,0,0150099,HERRING,1670,2,3,0,0,0,0,0,2,2021-571001
571001,33,2203,01,254,0,,NHOC2203.PDF,5710,7913,00173161.tif,2,1,3,4,0,ORIGINAL,10,07,2021,0,0150099,SQUID,8030,3,2,0,5,0,0,0,2,2021-571001
571101,34,2114,01,305,0,,NJOC2114.PDF,5711,7508,00173168.tif,3,1,3,4,0,ORIGINAL,10,07,2021,0,0091044,YFT,4711,1,1,1,0,0,0,0,1,2021-571101
571101,34,2114,01,306,0,,NJOC2114.PDF,5711,7508,00173168.tif,3,1,3,4,0,ORIGINAL,10,07,2021,0,0091044,WAHOO,4720,2,1,1,0,0,0,0,1,2021-571101
571901,24,2101,01,68,0,,MDOC2102.PDF,5719,6555,00173030.tif,4,3,2,4,0,ORIGINAL,10,08,2021,0,0470856,YFT,4711,1,2,0,0,0,0,0,2,2021-571901
571902,24,2101,02,69,0,,MDOC2102.PDF,5719,6555,00173032.tif,4,3,2,2,0,ORIGINAL,10,08,2021,0,0470856,YFT,4711,1,1,1,0,0,0,0,2,2021-571902
571903,24,2101,03,71,0,,MDOC2102.PDF,5719,6555,00173034.tif,4,3,2,4,1,ORIGINAL,10,08,2021,0,0470856,YFT,4711,1,2,0,0,0,0,0,2,2021-571903
571903,24,2101,03,70,0,,MDOC2102.PDF,5719,6555,00173034.tif,4,3,2,4,1,ORIGINAL,10,08,2021,0,0470856,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-571903
571904,24,2101,04,72,0,,MDOC2102.PDF,5719,6555,00173036.tif,4,3,2,7,0,ORIGINAL,10,08,2021,1,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-571904
572001,33,2109,01,245,0,,NHOC2109.PDF,5720,7800,00173040.tif,3,1,3,2,0,ORIGINAL,10,06,2021,0,0150020,BFT GIANT,4671,1,1,1,0,0,1,0,1,2021-572001
572001,33,2109,01,246,0,,NHOC2109.PDF,5720,7800,00173040.tif,3,1,3,2,0,ORIGINAL,10,06,2021,0,0150020,SQUID,8030,2,10,0,0,0,0,0,1,2021-572001
572002,33,2109,02,248,0,,NHOC2109.PDF,5720,7800,00173042.tif,3,1,3,2,0,ORIGINAL,10,06,2021,0,0150020,SQUID,8030,1,6,0,0,0,0,0,1,2021-572002
572002,33,2109,02,247,0,,NHOC2109.PDF,5720,7800,00173042.tif,3,1,3,2,0,ORIGINAL,10,06,2021,0,0150020,BFT GIANT,4671,2,1,1,0,0,1,0,1,2021-572002
572301,34,2217,01,326,0,,NJOC2217.PDF,5723,7895,00173046.tif,1,1,2,3,0,ORIGINAL,10,08,2021,1,0011036,DOLPHIN,1050,1,8,0,0,0,0,0,2,2021-572301
572301,34,2217,01,327,0,,NJOC2217.PDF,5723,7895,00173046.tif,1,1,2,3,0,ORIGINAL,10,08,2021,1,0011036,BLACK SEA BASS,3350,2,24,24,0,0,0,0,2,2021-572301
573101,09,2203,01,1,0,,CTOC2203.PDF,5731,7938,00173176.tif,8,1,2,3,0,ORIGINAL,10,08,2021,0,0074328,YFT,4711,1,5,0,0,0,0,0,2,2021-573101
573501,44,2212,01,387,1,KEPT;,RIOC2212.PDF,5735,7926,00173181.tif,11,1,3,3,0,ORIGINAL,10,07,2021,0,0094047,YFT,4711,1,18,4,2,0,0,0,2,2021-573501
573502,44,2212,02,388,0,,RIOC2212.PDF,5735,7926,00173183.tif,11,1,1,4,0,ORIGINAL,10,07,2021,0,0090414,YFT,4711,1,18,7,3,0,0,0,2,2021-573502
573504,44,2212,04,389,0,,RIOC2212.PDF,5735,7926,00173186.tif,11,1,2,6,0,ORIGINAL,10,07,2021,0,0090414,DOLPHIN,1050,1,5,5,0,0,0,0,2,2021-573504
573507,44,2212,07,390,0,,RIOC2212.PDF,5735,7926,00173189.tif,11,1,3,3,0,ORIGINAL,10,07,2021,0,0094047,BFT GIANT,4671,1,1,1,0,0,0,0,2,2021-573507
573901,34,2109,01,303,0,,NJOC2109.PDF,5739,6416,00173172.tif,14,1,2,2,0,ORIGINAL,10,08,2021,0,0250101,BFT SCHOOL,4677,1,1,1,0,0,0,0,1,2021-573901
573901,34,2109,01,304,0,,NJOC2109.PDF,5739,6416,00173172.tif,14,1,2,2,0,ORIGINAL,10,08,2021,0,0250101,LITTLE TUNNY,4681,2,0,0,10,0,0,0,1,2021-573901
574301,25,2122,01,199,0,,MAOC2122.PDF,5743,7952,00173204.tif,5,2,2,2,0,ORIGINAL,10,08,2021,0,0014261,LITTLE TUNNY,4681,1,0,0,1,0,0,0,2,2021-574301
574301,25,2122,01,198,0,,MAOC2122.PDF,5743,7952,00173204.tif,5,2,2,2,0,ORIGINAL,10,08,2021,0,0014261,BLUEFISH,230,2,4,0,0,0,0,0,2,2021-574301
575001,33,1203,01,242,0,,NHOC1203.PDF,5750,7800,00173218.tif,1,1,3,2,1,ORIGINAL,10,10,2021,0,0150088,ATLANTIC MACKEREL,2120,1,12,0,0,0,0,0,2,2021-575001
575001,33,1203,01,243,0,,NHOC1203.PDF,5750,7800,00173218.tif,1,1,3,2,1,ORIGINAL,10,10,2021,0,0150088,SQUID,8030,2,12,0,0,0,0,0,2,2021-575001
576301,25,1117,01,126,1,KEPT;,MAOC1117.pdf,5763,7380,00173285.tif,6,1,9,5,0,ORIGINAL,10,09,2021,0,0010780,BFT LARGE SCHOOL,4678,1,2,0,0,0,0,0,2,2021-576301
576402,25,2204,02,210,0,,MAOC2204.pdf,5764,7952,00173267.tif,5,3,1,1,0,ORIGINAL,10,07,2021,0,0010386,PORBEAGLE SHARK,4811,1,0,0,1,0,0,0,2,2021-576402
576404,25,2204,04,212,0,,MAOC2204.pdf,5764,7952,00173270.tif,5,3,2,2,0,ORIGINAL,10,07,2021,0,0010386,BFT SCHOOL,4677,1,1,1,0,0,0,0,2,2021-576404
576404,25,2204,04,211,0,,MAOC2204.pdf,5764,7952,00173270.tif,5,3,2,2,0,ORIGINAL,10,07,2021,0,0010386,COMMON THRESHER SHARK,3531,2,0,0,1,0,0,0,2,2021-576404
576405,25,2204,05,213,0,,MAOC2204.pdf,5764,7952,00173272.tif,5,3,1,2,0,ORIGINAL,10,07,2021,0,0010386,PORBEAGLE SHARK,4811,1,0,0,1,0,0,0,2,2021-576405
576406,25,2204,06,214,0,,MAOC2204.pdf,5764,7952,00173274.tif,5,3,3,4,0,ORIGINAL,10,07,2021,0,0010386,BFT SCHOOL,4677,1,1,1,0,0,0,0,2,2021-576406
576408,25,2204,08,215,0,,MAOC2204.pdf,5764,7952,00173277.tif,5,3,2,2,0,ORIGINAL,10,07,2021,0,0010386,LITTLE TUNNY,4681,1,0,0,1,0,0,0,2,2021-576408
576409,25,2204,09,216,0,,MAOC2204.pdf,5764,7952,00173279.tif,5,3,3,2,0,ORIGINAL,10,07,2021,0,0010386,BLUE SHARK,4931,1,0,0,1,0,0,0,2,2021-576409
576410,25,2204,10,217,0,,MAOC2204.pdf,5764,7952,00173281.tif,5,3,2,2,0,ORIGINAL,10,07,2021,0,0010386,BFT SCHOOL,4677,1,1,0,0,0,0,0,2,2021-576410
576501,24,2202,01,83,0,,MDOC2202.pdf,5765,6936,00173314.tif,5,1,3,6,0,ORIGINAL,10,08,2021,0,0471493,YFT,4711,1,12,12,2,0,0,0,1,2021-576501
576502,24,2202,02,85,0,,MDOC2202.pdf,5765,6936,00173316.tif,5,1,3,5,0,ORIGINAL,10,08,2021,0,0471493,YFT,4711,1,4,4,0,0,0,0,1,2021-576502
576502,24,2202,02,84,0,,MDOC2202.pdf,5765,6936,00173316.tif,5,1,3,5,0,ORIGINAL,10,08,2021,0,0471493,DOLPHIN,1050,2,5,5,0,0,0,0,1,2021-576502
576503,24,2202,03,87,0,,MDOC2202.pdf,5765,6936,00173318.tif,5,1,3,4,0,ORIGINAL,10,08,2021,0,0471493,YFT,4711,1,8,8,0,0,0,0,1,2021-576503
576503,24,2202,03,86,0,,MDOC2202.pdf,5765,6936,00173318.tif,5,1,3,4,0,ORIGINAL,10,08,2021,0,0471493,DOLPHIN,1050,2,2,2,0,0,0,0,1,2021-576503
576504,24,2202,04,88,0,,MDOC2202.pdf,5765,6936,00173320.tif,5,1,2,5,0,ORIGINAL,10,08,2021,0,0471493,YFT,4711,1,5,5,0,0,0,0,2,2021-576504
576505,24,2202,05,90,0,,MDOC2202.pdf,5765,6936,00173322.tif,5,1,2,4,0,ORIGINAL,10,08,2021,0,0471493,YFT,4711,1,3,3,0,0,0,0,2,2021-576505
576505,24,2202,05,89,0,,MDOC2202.pdf,5765,6936,00173322.tif,5,1,2,4,0,ORIGINAL,10,08,2021,0,0471493,DOLPHIN,1050,2,5,5,0,0,0,0,2,2021-576505
576601,33,1110,01,239,0,,NHOC1110.pdf,5766,7800,00173260.tif,3,1,3,2,0,ORIGINAL,10,11,2021,0,0150020,ATLANTIC MACKEREL,2120,1,5,0,0,0,0,0,2,2021-576601
576601,33,1110,01,238,0,,NHOC1110.pdf,5766,7800,00173260.tif,3,1,3,2,0,ORIGINAL,10,11,2021,0,0150020,HADDOCK,1479,2,5,0,0,0,0,0,2,2021-576601
576601,33,1110,01,240,0,,NHOC1110.pdf,5766,7800,00173260.tif,3,1,3,2,0,ORIGINAL,10,11,2021,0,0150020,BLUE SHARK,4931,3,0,0,4,0,0,0,2,2021-576601
576602,33,1110,02,241,0,,NHOC1110.pdf,5766,7800,00173262.tif,3,1,1,2,0,ORIGINAL,10,11,2021,0,0150020,ATLANTIC MACKEREL,2120,1,10,0,0,0,0,0,2,2021-576602
577401,25,1104,01,109,0,,MAOC1104.pdf,5774,7633,00173393.tif,15,1,3,7,0,ORIGINAL,10,11,2021,0,0090024,ATLANTIC MACKEREL,2120,1,0,0,2,0,0,0,2,2021-577401
577401,25,1104,01,108,0,,MAOC1104.pdf,5774,7633,00173393.tif,15,1,3,7,0,ORIGINAL,10,11,2021,0,0090024,HERRING,1670,2,2,0,10,0,0,0,2,2021-577401
577402,25,1104,02,110,0,,MAOC1104.pdf,5774,7633,00173395.tif,15,1,3,2,0,ORIGINAL,10,11,2021,0,0090024,BFT GIANT,4671,1,1,0,0,0,1,0,2,2021-577402
577402,25,1104,02,111,0,,MAOC1104.pdf,5774,7633,00173395.tif,15,1,3,2,0,ORIGINAL,10,11,2021,0,0090024,SQUID,8030,2,1,0,2,0,0,0,2,2021-577402
577801,25,2209,01,219,0,,MAOC2209.pdf,5778,7815,00173405.tif,18,3,3,2,0,ORIGINAL,10,06,2021,0,0010279,MENHADEN,2210,1,2,0,0,0,0,0,2,2021-577801
577801,25,2209,01,218,0,,MAOC2209.pdf,5778,7815,00173405.tif,18,3,3,2,0,ORIGINAL,10,06,2021,0,0010279,BLUEFISH,230,2,2,0,0,0,0,0,2,2021-577801
