tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,s_index,serrflag,sprobfld,id
10,9996,9996,975,1,9996,7415,1,1,2013,08,17,8100002,0,0,51,01,1106,1,vaau1106.tif,00065789.tif,ORIGINAL,1050,1063,0,2,124,0,,2013-106301
10,9996,9996,1015,8,9996,7491,1,1,2013,08,17,0590626,0,1,36,01,1116,1,nyau1116.tif,00065649.tif,ORIGINAL,1050,1039,0,4,87,0,,2013-103901
10,9996,9996,1025,1,9996,7471,3,1,2013,08,18,1030589,0,0,36,05,1207,1,nyau1207.tif,00066499.tif,ORIGINAL,1050,1041,0,1,82,0,,2013-104105
08,9996,9996,1044,1,9996,6936,5,1,2013,08,02,0471493,0,0,24,04,2103,1,mdau2103.tif,00064256.tif,ORIGINAL,1050,0827,0,1,35,0,,2013-082704
09,9996,9996,1124,2,9996,7415,1,1,2013,08,10,8100002,0,0,51,01,1103,1,vaau1103.tif,00064948.tif,ORIGINAL,1050,0930,0,3,121,0,,2013-093001
10,9996,9996,1140,1,9996,6778,7,1,2013,08,17,0010024,0,1,51,01,1114,1,vaau1114.tif,00065699.tif,ORIGINAL,1050,1050,0,2,109,0,,2013-105001
10,1934,1655,9996,6,9996,6447,3,1,2013,08,22,0470853,0,0,24,02,2204,1,mdau2204.tif,00066068.tif,ORIGINAL,2161,1095,0,99,158,0,,2013-109502
10,2969,2524,9996,6,9996,7471,3,1,2013,08,18,1030589,1,0,36,05,1207,1,nyau1207.tif,00066499.tif,ORIGINAL,2171,1041,0,99,159,0,,2013-104105
10,9996,9996,1859,2,9996,7453,3,1,2013,08,17,1030589,0,0,36,01,1205,1,nyau1205.tif,00065778.tif,ORIGINAL,3531,1061,0,1,160,0,,2013-106101
09,9996,9996,1573,1,9996,7466,4,1,2013,08,10,1030135,0,0,36,02,1102,1,nyau1102.tif,00064936.tif,ORIGINAL,3551,0926,0,1,168,0,,2013-092602
08,9996,9996,1592,1,9996,7466,4,1,2013,08,03,1030085,0,0,36,05,1202,1,nyau1202.tif,00064434.tif,ORIGINAL,3551,0842,0,1,166,0,,2013-084205
11,9996,9996,1653,2,9996,7466,4,1,2013,08,25,1030134,0,0,36,01,1111,1,nyau1111.tif,00066381.tif,ORIGINAL,3551,1146,0,1,169,0,,2013-114601
08,9996,9996,1713,1,9996,7466,4,1,2013,08,03,1030085,0,0,36,04,1202,1,nyau1202.tif,00064432.tif,ORIGINAL,3551,0842,0,3,165,0,,2013-084204
12,9996,9996,1714,2,9996,7466,5,1,2013,08,30,1030037,0,0,36,01,2224,1,nyau2224.tif,00066797.tif,ORIGINAL,3551,1235,0,1,171,0,,2013-123501
08,9996,9996,1843,2,9996,7466,4,1,2013,08,03,1030134,0,0,36,09,1202,1,nyau1202.tif,00064442.tif,ORIGINAL,3551,0842,0,1,167,0,,2013-084209
10,9996,9996,1844,2,9996,6447,3,1,2013,08,20,0470853,0,0,24,11,2203,1,mdau2203.tif,00065947.tif,ORIGINAL,3551,1083,0,1,163,0,,2013-108311
09,9996,9996,1848,2,9996,6593,1,1,2013,08,12,0070403,0,0,09,01,2219,1,ctau2219.tif,00065045.tif,ORIGINAL,3551,0948,2,1,161,0,,2013-094801
12,9996,9996,1852,1,9996,7466,5,1,2013,08,31,1030037,0,0,36,02,1110,1,nyau1110.tif,00066756.tif,ORIGINAL,3551,1228,0,1,170,0,,2013-122802
08,9996,9996,1861,1,9996,7492,5,1,2013,08,06,0110695,0,0,09,02,2201,1,ctau2201.tif,00064604.tif,ORIGINAL,3551,0886,0,1,162,0,,2013-088602
08,9996,9996,1939,1,9996,7466,4,1,2013,08,03,1030085,0,0,36,02,1202,1,nyau1202.tif,00064428.tif,ORIGINAL,3551,0842,0,1,164,0,,2013-084202
09,2936,2159,9996,6,9996,6593,15,1,2013,08,07,0090451,0,0,44,11,2213,1,riau2213.tif,00065276.tif,ORIGINAL,4328,0942,0,99,172,0,,2013-094211
09,9996,9996,405,6,413,7489,1,1,2013,08,08,8100002,0,0,51,01,2106,1,vaau2106.tif,00065037.tif,ORIGINAL,4661,0947,0,9,178,0,,2013-094701
11,9996,9996,415,6,419,6936,5,1,2013,08,23,0471493,0,0,24,09,2206,1,mdau2206.tif,00066312.tif,ORIGINAL,4661,1132,0,1,176,0,,2013-113209
11,9996,9996,482,6,487,6783,2,1,2013,08,28,0051599,0,0,10,01,2211,1,deau2211.tif,00066592.tif,ORIGINAL,4661,1191,0,4,174,0,,2013-119101
11,9996,9996,492,6,500,6936,5,1,2013,08,23,0471493,0,0,24,09,2206,1,mdau2206.tif,00066312.tif,ORIGINAL,4661,1132,0,2,177,0,,2013-113209
11,9996,9996,519,6,527,6783,2,1,2013,08,28,0051599,0,0,10,01,2211,1,deau2211.tif,00066592.tif,ORIGINAL,4661,1191,0,5,175,0,,2013-119101
11,9996,9996,530,6,540,6783,2,1,2013,08,28,0051599,0,0,10,01,2211,1,deau2211.tif,00066592.tif,ORIGINAL,4661,1191,0,3,173,0,,2013-119101
08,9996,9996,2115,6,2181,6634,8,3,2013,08,04,0230217,0,0,25,03,1202,1,maau1202.tif,00064136.tif,ORIGINAL,4671,0819,2,1,179,0,,2013-081903
11,9996,9996,2400,6,2503,7435,2,1,2013,08,24,0150099,0,1,33,01,1107,1,nhau1107.tif,00066412.tif,ORIGINAL,4671,1156,0,1,180,0,,2013-115601
10,9996,9996,1676,6,1752,7416,12,1,2013,08,16,0190820,0,1,25,01,2207,1,maau2207.tif,00066519.tif,ORIGINAL,4676,1072,0,1,181,0,,2013-107201
10,9996,9996,1701,6,9997,7416,12,1,2013,08,16,0190820,0,1,25,11,2207,1,maau2207.tif,00066535.tif,ORIGINAL,4676,1072,0,1,182,0,,2013-107211
09,9996,9996,919,6,944,7491,2,1,2013,08,10,1030373,0,0,36,01,1108,1,nyau1108.tif,00064852.tif,ORIGINAL,4677,0921,0,1,186,0,,2013-092101
08,9996,9996,1081,6,1107,6936,3,1,2013,08,03,0470853,0,0,24,04,1202,1,mdau1202.tif,00064579.tif,ORIGINAL,4677,0824,0,1,183,0,,2013-082404
09,9996,9996,1106,6,1135,6416,10,1,2013,08,11,0291655,0,0,34,06,1207,1,njau1207.tif,00065350.tif,ORIGINAL,4677,0989,0,1,184,0,,2013-098906
08,9996,9996,1120,6,1150,7427,3,1,2013,08,05,0090385,0,0,34,01,2104,1,njau2104.tif,00064298.tif,ORIGINAL,4677,0838,0,2,185,0,,2013-083801
10,9996,9996,1196,6,1248,7405,10,1,2013,08,18,0010922,0,0,25,01,1203,1,maau1203.tif,00065453.tif,ORIGINAL,4678,1004,2,1,187,0,,2013-100401
09,9996,9996,1228,6,1251,7409,10,1,2013,08,15,0299009,0,0,34,02,2205,1,njau2205.tif,00065219.tif,ORIGINAL,4678,0978,0,3,188,0,,2013-097802
12,9996,9996,541,6,9996,7466,4,1,2013,08,29,1030085,0,1,36,01,2218,1,nyau2218.tif,00066775.tif,ORIGINAL,4681,1233,0,1,189,0,,2013-123301
09,9996,9996,1027,6,1104,6593,11,1,2013,08,11,0090414,0,0,44,01,1204,1,riau1204.tif,00065000.tif,ORIGINAL,4691,0940,2,1,234,0,,2013-094001
10,9996,9996,1347,6,1403,7491,1,1,2013,08,17,0590626,0,0,36,01,1116,1,nyau1116.tif,00065649.tif,ORIGINAL,4691,1039,0,1,232,0,,2013-103901
09,9996,9996,1352,6,1391,6416,10,1,2013,08,13,0290894,0,0,34,02,2105,1,njau2105.tif,00065363.tif,ORIGINAL,4691,0990,0,1,200,0,,2013-099002
09,9996,9996,1352,6,1396,6416,10,1,2013,08,13,0290894,0,0,34,02,2105,1,njau2105.tif,00065363.tif,ORIGINAL,4691,0990,0,8,205,0,,2013-099002
12,9996,9996,1352,6,1368,7409,10,1,2013,08,30,0290279,0,0,34,03,2126,1,njau2126.tif,00066736.tif,ORIGINAL,4691,1225,0,1,217,0,,2013-122503
09,9996,9996,1360,6,1381,6447,3,1,2013,08,09,0470853,0,0,24,02,2210,1,mdau2210.tif,00064826.tif,ORIGINAL,4691,0917,0,3,191,0,,2013-091702
09,9996,9996,1362,6,1377,6936,5,1,2013,08,15,0471493,0,0,24,03,2202,1,mdau2202.tif,00065192.tif,ORIGINAL,4691,0974,0,1,197,0,,2013-097403
09,9996,9996,1362,6,1404,6416,10,1,2013,08,13,0290894,0,0,34,02,2105,1,njau2105.tif,00065363.tif,ORIGINAL,4691,0990,0,7,204,0,,2013-099002
09,9996,9996,1363,6,1404,6416,10,1,2013,08,13,0290894,0,0,34,01,2105,1,njau2105.tif,00065361.tif,ORIGINAL,4691,0990,0,2,199,0,,2013-099001
09,9996,9996,1364,6,1407,6416,10,1,2013,08,13,0290894,0,0,34,02,2105,1,njau2105.tif,00065363.tif,ORIGINAL,4691,0990,0,3,202,0,,2013-099002
12,9996,9996,1384,6,1405,7409,10,1,2013,08,30,0290279,0,0,34,03,2126,1,njau2126.tif,00066736.tif,ORIGINAL,4691,1225,0,2,218,0,,2013-122503
12,9996,9996,1396,6,1432,7453,3,1,2013,08,23,1030589,0,0,36,01,2223,1,nyau2223.tif,00066637.tif,ORIGINAL,4691,1201,0,1,222,0,,2013-120101
09,9996,9996,1400,6,1458,6416,10,1,2013,08,13,0290894,0,0,34,02,2105,1,njau2105.tif,00065363.tif,ORIGINAL,4691,0990,0,4,203,0,,2013-099002
12,9996,9996,1413,6,1425,7409,10,1,2013,08,30,0290279,0,0,34,01,2126,1,njau2126.tif,00066732.tif,ORIGINAL,4691,1225,0,3,215,0,,2013-122501
11,9996,9996,1422,6,1441,7409,6,1,2013,08,26,0251050,0,0,34,01,2225,1,njau2225.tif,00066455.tif,ORIGINAL,4691,1163,0,1,212,0,,2013-116301
09,9996,9996,1432,6,1504,6416,10,1,2013,08,13,0290894,0,0,34,02,2105,1,njau2105.tif,00065363.tif,ORIGINAL,4691,0990,0,2,201,0,,2013-099002
10,9996,9996,1439,6,1493,7466,4,1,2013,08,17,1030085,1,0,36,04,1211,1,nyau1211.tif,00065687.tif,ORIGINAL,4691,1043,0,1,229,0,,2013-104304
09,9996,9996,1442,6,1491,6783,7,1,2013,08,12,0470938,0,0,24,04,2110,1,mdau2110.tif,00065085.tif,ORIGINAL,4691,0952,0,1,195,0,,2013-095204
12,9996,9996,1442,6,1463,7453,3,1,2013,08,23,1030589,0,0,36,02,2223,1,nyau2223.tif,00066639.tif,ORIGINAL,4691,1201,0,1,223,0,,2013-120102
12,9996,9996,1445,6,1459,7409,10,1,2013,08,30,0290279,0,0,34,01,2126,1,njau2126.tif,00066732.tif,ORIGINAL,4691,1225,0,2,214,0,,2013-122501
09,9996,9996,1462,6,1511,6416,10,1,2013,08,13,0290894,0,0,34,01,2105,1,njau2105.tif,00065361.tif,ORIGINAL,4691,0990,0,1,198,0,,2013-099001
10,9996,9996,1469,6,1513,7466,4,1,2013,08,17,1030085,0,0,36,02,1211,1,nyau1211.tif,00065683.tif,ORIGINAL,4691,1043,0,1,228,0,,2013-104302
11,9996,9996,1471,6,1504,7475,3,1,2013,08,28,0090900,0,0,34,01,2207,1,njau2207.tif,00066565.tif,ORIGINAL,4691,1184,0,1,219,0,,2013-118401
10,9996,9996,1474,6,1480,7471,3,1,2013,08,18,1030589,0,0,36,03,1207,1,nyau1207.tif,00066495.tif,ORIGINAL,4691,1041,0,1,230,0,,2013-104103
11,9996,9996,1480,6,1493,7453,3,1,2013,08,24,1030589,0,0,36,02,1103,1,nyau1103.tif,00066622.tif,ORIGINAL,4691,1198,0,1,221,0,,2013-119802
10,9996,9996,1481,6,1500,6447,3,1,2013,08,22,0470853,0,0,24,01,2204,1,mdau2204.tif,00066066.tif,ORIGINAL,4691,1095,0,2,193,0,,2013-109501
12,9996,9996,1481,6,1524,6416,10,1,2013,08,29,0290279,0,0,34,02,2106,1,njau2106.tif,00066836.tif,ORIGINAL,4691,1242,0,1,209,0,,2013-124202
11,9996,9996,1493,6,1539,6416,10,1,2013,08,20,0299009,0,0,34,01,2132,1,njau2132.tif,00066373.tif,ORIGINAL,4691,1140,0,1,206,0,,2013-114001
09,9996,9996,1500,6,1549,7489,3,1,2013,08,11,8100088,0,0,51,07,1209,1,vaau1209.tif,00065063.tif,ORIGINAL,4691,0946,0,2,242,0,,2013-094607
12,9996,9996,1503,6,1584,7453,3,1,2013,08,23,1030589,0,0,36,03,2223,1,nyau2223.tif,00066641.tif,ORIGINAL,4691,1201,0,1,226,0,,2013-120103
09,9996,9996,1525,6,1574,7489,3,1,2013,08,11,8100088,0,0,51,04,1209,1,vaau1209.tif,00065057.tif,ORIGINAL,4691,0946,0,2,240,0,,2013-094604
11,9996,9996,1534,6,1575,6478,2,1,2013,08,24,0051599,0,0,10,03,1106,1,deau1106.tif,00066105.tif,ORIGINAL,4691,1102,0,2,190,0,,2013-110203
12,9996,9996,1534,6,1602,7453,3,1,2013,08,23,1030589,0,0,36,02,2223,1,nyau2223.tif,00066639.tif,ORIGINAL,4691,1201,0,2,224,0,,2013-120102
09,9996,9996,1535,6,1559,6936,5,1,2013,08,15,0471493,0,0,24,01,2202,1,mdau2202.tif,00065188.tif,ORIGINAL,4691,0974,0,3,196,0,,2013-097401
09,9996,9996,1551,6,1594,6593,15,1,2013,08,07,0090451,0,0,44,08,2213,1,riau2213.tif,00065270.tif,ORIGINAL,4691,0942,0,1,237,0,,2013-094208
12,9996,9996,1552,6,1593,6416,10,1,2013,08,29,0290279,0,0,34,02,2106,1,njau2106.tif,00066836.tif,ORIGINAL,4691,1242,0,2,210,0,,2013-124202
12,9996,9996,1571,6,1594,7409,10,1,2013,08,31,0290279,0,0,34,01,1204,1,njau1204.tif,00066721.tif,ORIGINAL,4691,1223,0,1,213,0,,2013-122301
12,9996,9996,1580,6,1631,6416,10,1,2013,08,29,0290279,0,0,34,01,2106,1,njau2106.tif,00066834.tif,ORIGINAL,4691,1242,0,1,208,0,,2013-124201
09,9996,9996,1591,6,1606,6593,15,1,2013,08,07,0090451,0,0,44,11,2213,1,riau2213.tif,00065276.tif,ORIGINAL,4691,0942,0,1,238,0,,2013-094211
10,9996,9996,1602,6,1655,7491,1,1,2013,08,17,0590626,0,0,36,01,1116,1,nyau1116.tif,00065649.tif,ORIGINAL,4691,1039,0,2,233,0,,2013-103901
12,9996,9996,1610,6,1706,7453,3,1,2013,08,23,1030589,0,0,36,02,2223,1,nyau2223.tif,00066639.tif,ORIGINAL,4691,1201,0,3,225,0,,2013-120102
12,9996,9996,1614,6,1668,6416,10,1,2013,08,29,0290279,0,0,34,04,2106,1,njau2106.tif,00066840.tif,ORIGINAL,4691,1242,0,1,211,0,,2013-124204
10,9996,9996,1615,6,1626,6555,3,1,2013,08,15,0470853,0,0,24,05,2201,1,mdau2201.tif,00065561.tif,ORIGINAL,4691,1022,0,2,194,0,,2013-102205
09,9996,9996,1625,6,1676,7489,3,1,2013,08,11,8100088,0,0,51,04,1209,1,vaau1209.tif,00065057.tif,ORIGINAL,4691,0946,0,1,239,0,,2013-094604
12,9996,9996,1634,6,1652,7409,10,1,2013,08,30,0290279,0,0,34,01,2126,1,njau2126.tif,00066732.tif,ORIGINAL,4691,1225,0,4,216,0,,2013-122501
09,9996,9996,1651,6,1686,6593,15,1,2013,08,07,0090452,0,1,44,01,2213,1,riau2213.tif,00065257.tif,ORIGINAL,4691,0942,0,2,236,0,,2013-094201
11,9996,9996,1664,6,1722,6416,10,1,2013,08,20,0299009,0,0,34,01,2132,1,njau2132.tif,00066373.tif,ORIGINAL,4691,1140,0,2,207,0,,2013-114001
10,9996,9996,1677,6,1702,7471,3,1,2013,08,18,1030589,0,0,36,03,1207,1,nyau1207.tif,00066495.tif,ORIGINAL,4691,1041,0,2,231,0,,2013-104103
12,9996,9996,1685,6,1706,7453,3,1,2013,08,23,1030589,0,0,36,04,2223,1,nyau2223.tif,00066643.tif,ORIGINAL,4691,1201,0,1,227,0,,2013-120104
09,9996,9996,1718,6,1780,6593,15,1,2013,08,07,0090452,0,1,44,01,2213,1,riau2213.tif,00065257.tif,ORIGINAL,4691,0942,0,1,235,0,,2013-094201
11,9996,9996,1740,6,1768,7453,3,1,2013,08,24,1030589,0,0,36,01,1103,1,nyau1103.tif,00066620.tif,ORIGINAL,4691,1198,0,1,220,0,,2013-119801
09,9996,9996,1753,6,1803,7489,3,1,2013,08,11,8100088,0,0,51,07,1209,1,vaau1209.tif,00065063.tif,ORIGINAL,4691,0946,0,1,241,0,,2013-094607
10,9996,9996,1876,6,1912,6447,3,1,2013,08,22,0470853,0,0,24,01,2204,1,mdau2204.tif,00066066.tif,ORIGINAL,4691,1095,0,1,192,1,LENGTH;,2013-109501
09,9996,9996,816,6,820,6593,3,1,2013,08,16,0110833,0,0,09,01,2103,1,ctau2103.tif,00065396.tif,ORIGINAL,4701,0992,0,5,247,0,,2013-099201
09,9996,9996,829,6,837,6593,3,1,2013,08,16,0110833,0,0,09,01,2103,1,ctau2103.tif,00065396.tif,ORIGINAL,4701,0992,0,4,246,0,,2013-099201
09,9996,9996,831,6,836,6593,3,1,2013,08,16,0110833,0,0,09,01,2103,1,ctau2103.tif,00065396.tif,ORIGINAL,4701,0992,0,6,248,0,,2013-099201
09,9996,9996,845,6,869,6593,3,1,2013,08,17,0110630,0,0,09,06,1101,1,ctau1101.tif,00065384.tif,ORIGINAL,4701,0991,0,2,244,0,,2013-099106
09,9996,9996,850,6,866,6593,15,1,2013,08,07,0090451,0,0,44,06,2213,1,riau2213.tif,00065267.tif,ORIGINAL,4701,0942,0,4,264,0,,2013-094206
09,9996,9996,861,6,883,6416,10,1,2013,08,13,0290894,0,0,34,01,2105,1,njau2105.tif,00065361.tif,ORIGINAL,4701,0990,0,3,249,0,,2013-099001
10,9996,9996,863,6,882,7471,3,1,2013,08,18,1030589,0,1,36,04,1207,1,nyau1207.tif,00066497.tif,ORIGINAL,4701,1041,0,1,262,0,,2013-104104
09,9996,9996,864,6,895,6593,3,1,2013,08,17,0110630,0,0,09,06,1101,1,ctau1101.tif,00065384.tif,ORIGINAL,4701,0991,0,3,245,0,,2013-099106
12,9996,9996,864,6,889,6416,10,1,2013,08,29,0290279,0,0,34,05,2106,1,njau2106.tif,00066842.tif,ORIGINAL,4701,1242,0,1,251,0,,2013-124205
09,9996,9996,864,6,890,6593,15,1,2013,08,07,0090451,0,0,44,06,2213,1,riau2213.tif,00065267.tif,ORIGINAL,4701,0942,0,1,263,0,,2013-094206
09,9996,9996,865,6,882,6593,3,1,2013,08,17,0110630,0,0,09,06,1101,1,ctau1101.tif,00065384.tif,ORIGINAL,4701,0991,0,1,243,0,,2013-099106
10,9996,9996,902,6,9997,7466,4,1,2013,08,17,1030085,0,1,36,04,1211,1,nyau1211.tif,00065687.tif,ORIGINAL,4701,1043,0,3,260,0,,2013-104304
11,9996,9996,912,6,929,7409,6,1,2013,08,26,0251050,0,0,34,01,2225,1,njau2225.tif,00066455.tif,ORIGINAL,4701,1163,0,2,253,0,,2013-116301
12,9996,9996,926,6,932,7409,10,1,2013,08,30,0290279,0,0,34,01,2126,1,njau2126.tif,00066732.tif,ORIGINAL,4701,1225,0,1,256,0,,2013-122501
10,9996,9996,941,6,9997,7466,4,1,2013,08,17,1030085,0,1,36,04,1211,1,nyau1211.tif,00065687.tif,ORIGINAL,4701,1043,0,2,259,0,,2013-104304
09,9996,9996,964,6,982,7409,6,1,2013,08,11,0251050,0,0,34,10,1108,1,njau1108.tif,00065146.tif,ORIGINAL,4701,0960,0,1,252,0,,2013-096010
12,9996,9996,994,6,1013,7409,10,1,2013,08,31,0290279,0,0,34,03,1204,1,njau1204.tif,00066725.tif,ORIGINAL,4701,1223,0,2,255,0,,2013-122303
10,9996,9996,997,6,1036,7453,3,1,2013,08,17,1030589,0,0,36,03,1205,1,nyau1205.tif,00065782.tif,ORIGINAL,4701,1061,0,4,257,1,LENGTH;,2013-106103
10,9996,9996,1001,6,1034,7471,3,1,2013,08,18,1030589,0,1,36,02,1207,1,nyau1207.tif,00066493.tif,ORIGINAL,4701,1041,0,1,261,0,,2013-104102
12,9996,9996,1002,6,1015,7409,10,1,2013,08,31,0290279,0,0,34,02,1204,1,njau1204.tif,00066723.tif,ORIGINAL,4701,1223,0,1,254,0,,2013-122302
10,9996,9996,1021,6,1051,7453,3,1,2013,08,17,1030589,0,0,36,03,1205,1,nyau1205.tif,00065782.tif,ORIGINAL,4701,1061,0,5,258,0,,2013-106103
12,9996,9996,1142,6,1168,6416,10,1,2013,08,29,0290279,0,0,34,03,2106,1,njau2106.tif,00066838.tif,ORIGINAL,4701,1242,0,1,250,1,LENGTH;,2013-124203
09,9996,9996,606,6,617,6936,3,1,2013,08,10,0470853,0,0,24,01,1105,1,mdau1105.tif,00064749.tif,ORIGINAL,4711,0913,0,3,298,1,LENGTH;,2013-091301
08,9996,9996,674,6,690,6783,2,1,2013,08,05,0051599,0,0,10,01,2201,1,deau2201.tif,00064595.tif,ORIGINAL,4711,0887,0,2,269,0,,2013-088701
08,9996,9996,696,6,714,6936,5,1,2013,08,02,0471493,0,0,24,05,2103,1,mdau2103.tif,00064258.tif,ORIGINAL,4711,0827,0,3,292,0,,2013-082705
09,9996,9996,698,6,731,7466,4,1,2013,08,12,1030085,0,0,36,02,2106,1,nyau2106.tif,00065101.tif,ORIGINAL,4711,0954,0,5,322,0,,2013-095402
09,9996,9996,700,6,709,6783,7,1,2013,08,12,0470938,0,0,24,01,2110,1,mdau2110.tif,00065080.tif,ORIGINAL,4711,0952,0,1,278,0,,2013-095201
09,9996,9996,701,6,705,6555,7,1,2013,08,11,0470938,1,0,24,02,1107,1,mdau1107.tif,00064766.tif,ORIGINAL,4711,0914,0,2,273,0,,2013-091402
09,9996,9996,701,6,713,6936,5,1,2013,08,15,0471493,0,0,24,01,2202,1,mdau2202.tif,00065188.tif,ORIGINAL,4711,0974,0,2,304,0,,2013-097401
08,9996,9996,703,6,725,6936,5,1,2013,08,02,0471493,0,0,24,04,2103,1,mdau2103.tif,00064256.tif,ORIGINAL,4711,0827,0,5,289,0,,2013-082704
08,9996,9996,707,6,719,6936,3,1,2013,08,03,0470853,0,0,24,04,1202,1,mdau1202.tif,00064579.tif,ORIGINAL,4711,0824,0,3,284,0,,2013-082404
09,9996,9996,711,6,716,6783,7,1,2013,08,12,0470938,0,0,24,01,2110,1,mdau2110.tif,00065080.tif,ORIGINAL,4711,0952,0,2,279,0,,2013-095201
08,9996,9996,715,6,726,6936,3,1,2013,08,03,0470853,0,0,24,04,1202,1,mdau1202.tif,00064579.tif,ORIGINAL,4711,0824,0,4,285,0,,2013-082404
09,9996,9996,717,6,723,6555,7,1,2013,08,11,0470938,0,0,24,02,1107,1,mdau1107.tif,00064766.tif,ORIGINAL,4711,0914,0,3,274,0,,2013-091402
10,9996,9996,718,6,725,6555,3,1,2013,08,15,0470853,0,0,24,05,2201,1,mdau2201.tif,00065561.tif,ORIGINAL,4711,1022,0,1,276,0,,2013-102205
09,9996,9996,722,6,730,6555,7,1,2013,08,11,0470938,0,0,24,02,1107,1,mdau1107.tif,00064766.tif,ORIGINAL,4711,0914,0,4,275,0,,2013-091402
08,9996,9996,723,6,729,6936,5,1,2013,08,02,0471493,0,0,24,05,2103,1,mdau2103.tif,00064258.tif,ORIGINAL,4711,0827,0,1,290,0,,2013-082705
08,9996,9996,736,6,751,6936,5,1,2013,08,02,0471493,0,0,24,04,2103,1,mdau2103.tif,00064256.tif,ORIGINAL,4711,0827,0,2,286,0,,2013-082704
09,9996,9996,741,6,756,6447,2,1,2013,08,16,0051599,0,0,10,02,2208,1,deau2208.tif,00065422.tif,ORIGINAL,4711,0997,0,1,265,0,,2013-099702
08,9996,9996,741,6,755,7475,3,1,2013,08,06,0090900,0,0,34,01,2211,1,njau2211.tif,00064458.tif,ORIGINAL,4711,0864,0,2,318,0,,2013-086401
09,9996,9996,743,6,765,7466,4,1,2013,08,12,1030085,0,0,36,02,2106,1,nyau2106.tif,00065101.tif,ORIGINAL,4711,0954,0,3,320,0,,2013-095402
08,9996,9996,750,6,762,6936,5,1,2013,08,02,0471493,0,0,24,04,2103,1,mdau2103.tif,00064256.tif,ORIGINAL,4711,0827,0,3,287,0,,2013-082704
10,9996,9996,751,6,768,7427,3,1,2013,08,21,0090900,0,0,34,03,2220,1,njau2220.tif,00066014.tif,ORIGINAL,4711,1090,0,1,316,0,,2013-109003
09,9996,9996,751,6,776,7466,4,1,2013,08,12,1030085,0,0,36,02,2106,1,nyau2106.tif,00065101.tif,ORIGINAL,4711,0954,0,4,321,0,,2013-095402
09,9996,9996,754,6,770,6936,3,1,2013,08,10,0470853,0,0,24,01,1105,1,mdau1105.tif,00064749.tif,ORIGINAL,4711,0913,0,5,300,0,,2013-091301
11,9996,9996,759,6,781,6783,3,1,2013,08,23,0470853,0,0,24,04,2205,1,mdau2205.tif,00066161.tif,ORIGINAL,4711,1113,0,1,281,0,,2013-111304
11,9996,9996,762,6,789,6783,3,1,2013,08,23,0470853,0,0,24,05,2205,1,mdau2205.tif,00066163.tif,ORIGINAL,4711,1113,0,2,283,0,,2013-111305
09,9996,9996,763,6,812,7489,3,1,2013,08,11,8100088,0,0,51,04,1209,1,vaau1209.tif,00065057.tif,ORIGINAL,4711,0946,0,3,334,0,,2013-094604
08,9996,9996,779,6,791,6936,5,1,2013,08,02,0471493,0,0,24,05,2103,1,mdau2103.tif,00064258.tif,ORIGINAL,4711,0827,0,5,294,0,,2013-082705
08,9996,9996,788,6,798,6936,5,1,2013,08,02,0471493,0,0,24,05,2103,1,mdau2103.tif,00064258.tif,ORIGINAL,4711,0827,0,2,291,0,,2013-082705
08,9996,9996,810,6,822,6936,5,1,2013,08,02,0471493,0,0,24,05,2103,1,mdau2103.tif,00064258.tif,ORIGINAL,4711,0827,0,4,293,0,,2013-082705
11,9996,9996,829,6,841,7409,6,1,2013,08,29,0259125,0,0,34,01,2233,1,njau2233.tif,00066616.tif,ORIGINAL,4711,1197,0,1,309,0,,2013-119701
09,9996,9996,833,6,851,6936,5,1,2013,08,09,0471493,0,0,24,03,2105,1,mdau2105.tif,00064866.tif,ORIGINAL,4711,0924,0,1,302,0,,2013-092403
10,9996,9996,838,6,845,7475,11,1,2013,08,16,0091131,0,0,34,06,2114,1,njau2114.tif,00065630.tif,ORIGINAL,4711,1035,0,1,319,0,,2013-103506
11,9996,9996,861,6,879,6783,3,1,2013,08,23,0470853,0,0,24,05,2205,1,mdau2205.tif,00066163.tif,ORIGINAL,4711,1113,0,1,282,0,,2013-111305
08,9996,9996,892,6,907,6478,2,1,2013,08,08,0051599,0,0,10,02,2206,1,deau2206.tif,00064634.tif,ORIGINAL,4711,0894,0,1,266,0,,2013-089402
09,9996,9996,895,6,908,6936,3,1,2013,08,10,0470853,0,0,24,01,1105,1,mdau1105.tif,00064749.tif,ORIGINAL,4711,0913,0,4,299,0,,2013-091301
11,9996,9996,907,6,942,6478,2,1,2013,08,22,0051599,0,0,10,01,2215,1,deau2215.tif,00066121.tif,ORIGINAL,4711,1107,0,1,268,0,,2013-110701
08,9996,9996,912,6,930,7475,3,1,2013,08,06,0090900,0,0,34,01,2211,1,njau2211.tif,00064458.tif,ORIGINAL,4711,0864,0,1,317,0,,2013-086401
09,9996,9996,933,6,947,6936,3,1,2013,08,10,0470853,0,0,24,01,1105,1,mdau1105.tif,00064749.tif,ORIGINAL,4711,0913,0,1,296,0,,2013-091301
09,9996,9996,966,6,980,6936,3,1,2013,08,10,0470853,0,0,24,02,1105,1,mdau1105.tif,00064751.tif,ORIGINAL,4711,0913,0,1,301,0,,2013-091302
