id,tracker,year,month,stcode,control,docno,species,length,curve,upprbill,lowerjaw,gender,prep
2008-033002,033002,2008,07,51,1102,02,1050,557,9996,9996,9996,2,0
2008-033002,033002,2008,07,51,1102,02,1050,592,9996,9996,9996,2,0
2008-033002,033002,2008,07,51,1102,02,1050,596,9996,9996,9996,2,0
2008-033003,033003,2008,07,51,1102,03,1050,533,9996,9996,9996,1,0
2008-033003,033003,2008,07,51,1102,03,1050,727,9996,9996,9996,1,0
2008-033003,033003,2008,07,51,1102,03,1050,1001,9996,9996,9996,2,0
2008-033005,033005,2008,07,51,1102,05,4677,1023,9998,9996,9996,6,2
2008-033007,033007,2008,07,51,1102,07,1050,646,9996,9996,9996,2,0
2008-033007,033007,2008,07,51,1102,07,1050,858,9996,9996,9996,2,0
2008-033007,033007,2008,07,51,1102,07,1050,743,9996,9996,9996,2,2
2008-033007,033007,2008,07,51,1102,07,4678,1320,9998,9996,9996,6,2
2008-033008,033008,2008,07,51,1102,08,1050,799,9996,9996,9996,1,0
2008-033008,033008,2008,07,51,1102,08,1050,512,9996,9996,9996,2,0
2008-033101,033101,2008,07,51,1104,01,1050,512,9996,9996,9996,8,0
2008-033101,033101,2008,07,51,1104,01,1050,695,9996,9996,9996,8,0
2008-033101,033101,2008,07,51,1104,01,1940,731,9996,9996,9996,6,0
2008-033101,033101,2008,07,51,1104,01,1940,805,9996,9996,9996,6,0
2008-033101,033101,2008,07,51,1104,01,4678,1362,1381,9996,9996,6,0
2008-033102,033102,2008,07,51,1104,02,1050,845,9996,9996,9996,1,0
2008-033102,033102,2008,07,51,1104,02,1050,514,9996,9996,9996,8,0
2008-033103,033103,2008,07,51,1104,03,1050,1105,9996,9996,9996,1,0
2008-033104,033104,2008,07,51,1104,04,1050,1140,9996,9996,9996,1,0
2008-033104,033104,2008,07,51,1104,04,1050,921,9996,9996,9996,2,0
2008-033104,033104,2008,07,51,1104,04,1050,979,9996,9996,9996,2,0
2008-033201,033201,2008,07,51,1105,01,4678,1393,1399,9996,9996,6,0
2008-033202,033202,2008,07,51,1105,02,4678,1399,1405,9996,9996,6,0
2008-033301,033301,2008,07,51,2110,01,1050,534,9996,9996,9996,1,0
2008-033301,033301,2008,07,51,2110,01,1050,545,9996,9996,9996,1,0
2008-033301,033301,2008,07,51,2110,01,4678,1253,9998,9996,9996,6,0
2008-033401,033401,2008,07,51,2111,01,4678,1400,1500,9996,9996,6,0
2008-033602,033602,2008,07,51,2209,02,1050,1000,9996,9996,9996,1,0
2008-033603,033603,2008,07,51,2209,03,1050,495,9996,9996,9996,2,0
2008-033603,033603,2008,07,51,2209,03,1050,515,9996,9996,9996,2,0
2008-033603,033603,2008,07,51,2209,03,1050,578,9996,9996,9996,2,0
2008-033603,033603,2008,07,51,2209,03,4677,960,975,9996,9996,6,0
2008-033603,033603,2008,07,51,2209,03,4678,1193,1212,9996,9996,6,0
2008-033604,033604,2008,07,51,2209,04,1050,690,9996,9996,9996,1,0
2008-033604,033604,2008,07,51,2209,04,1050,768,9996,9996,9996,1,0
2008-033604,033604,2008,07,51,2209,04,1050,482,9996,9996,9996,2,0
2008-033604,033604,2008,07,51,2209,04,4677,1060,1077,9996,9996,6,0
2008-033605,033605,2008,07,51,2209,05,1050,508,9996,9996,9996,2,0
2008-033605,033605,2008,07,51,2209,05,1050,545,9996,9996,9996,2,0
2008-033605,033605,2008,07,51,2209,05,1940,844,9996,9996,9996,6,0
2008-033605,033605,2008,07,51,2209,05,4677,1035,1052,9996,9996,6,0
2008-033701,033701,2008,06,36,2206,01,3551,1626,9996,9996,9996,1,0
2008-033702,033702,2008,06,36,2206,02,3551,1503,9996,9996,9996,2,0
2008-033703,033703,2008,06,36,2206,03,3551,1722,9996,9996,9996,1,0
2008-033901,033901,2008,07,10,2205,01,4678,1300,1407,9996,9996,6,0
2008-034402,034402,2008,07,51,2102,02,4677,1030,1041,9996,9996,6,0
2008-034402,034402,2008,07,51,2102,02,4678,1390,1406,9996,9996,6,0
2008-034701,034701,2008,07,24,2205,01,1050,802,9996,9996,9996,2,0
2008-034701,034701,2008,07,24,2205,01,1050,833,9996,9996,9996,2,0
2008-034701,034701,2008,07,24,2205,01,4678,1227,9997,9996,9996,6,0
2008-034702,034702,2008,07,24,2205,02,4676,1538,9997,9996,9996,6,0
2008-035701,035701,2008,07,25,2209,01,4678,1424,9997,9996,9996,6,2
2008-035902,035902,2008,07,24,2109,02,1050,813,9996,9996,9996,2,0
2008-035903,035903,2008,07,24,2109,03,4678,1309,1315,9996,9996,6,0
2008-036602,036602,2008,07,51,2113,02,1050,578,9996,9996,9996,2,0
2008-036602,036602,2008,07,51,2113,02,1940,731,9996,9996,9996,6,0
2008-036602,036602,2008,07,51,2113,02,4677,992,1034,9996,9996,6,0
2008-036602,036602,2008,07,51,2113,02,4678,1219,1232,9996,9996,6,0
2008-036603,036603,2008,07,51,2113,03,1940,921,9996,9996,9996,6,0
2008-036603,036603,2008,07,51,2113,03,4691,1303,1326,9996,9996,6,0
2008-036701,036701,2008,07,51,2115,01,1050,689,9996,9996,9996,1,0
2008-036701,036701,2008,07,51,2115,01,1050,775,9996,9996,9996,1,0
2008-036701,036701,2008,07,51,2115,01,4678,1374,1410,9996,9996,6,0
2008-036703,036703,2008,07,51,2115,03,1050,770,9996,9996,9996,1,0
2008-036703,036703,2008,07,51,2115,03,1940,896,9996,9996,9996,6,0
2008-036703,036703,2008,07,51,2115,03,4678,1275,1298,9996,9996,6,0
2008-037001,037001,2008,07,09,1202,01,1050,709,9996,9996,9996,1,0
2008-037001,037001,2008,07,09,1202,01,1050,712,9996,9996,9996,1,0
2008-037001,037001,2008,07,09,1202,01,1050,606,9996,9996,9996,2,0
2008-037001,037001,2008,07,09,1202,01,1050,643,9996,9996,9996,2,0
2008-037001,037001,2008,07,09,1202,01,1050,643,9996,9996,9996,2,0
2008-037001,037001,2008,07,09,1202,01,1050,643,9996,9996,9996,2,0
2008-037001,037001,2008,07,09,1202,01,1050,645,9996,9996,9996,2,0
2008-037001,037001,2008,07,09,1202,01,1050,645,9996,9996,9996,2,0
2008-037001,037001,2008,07,09,1202,01,1050,646,9996,9996,9996,2,0
2008-037001,037001,2008,07,09,1202,01,1050,647,9996,9996,9996,2,0
2008-037101,037101,2008,07,51,2202,01,1050,700,9996,9996,9996,1,0
2008-037101,037101,2008,07,51,2202,01,1050,500,9996,9996,9996,2,0
2008-037101,037101,2008,07,51,2202,01,4677,1100,1160,9996,9996,6,0
2008-037102,037102,2008,07,51,2202,02,1050,750,9996,9996,9996,2,0
2008-037102,037102,2008,07,51,2202,02,4678,1150,1200,9996,9996,6,0
2008-037103,037103,2008,07,51,2202,03,4678,1170,1220,9996,9996,6,0
2008-037203,037203,2008,07,10,1201,03,4678,1280,1305,9996,9996,6,0
2008-037206,037206,2008,07,10,1201,06,4678,1364,1384,9996,9996,6,0
2008-037206,037206,2008,07,10,1201,06,4711,935,947,9996,9996,6,0
2008-037206,037206,2008,07,10,1201,06,4711,940,962,9996,9996,6,0
2008-037301,037301,2008,07,10,2206,01,1050,888,9996,9996,9996,1,0
2008-037301,037301,2008,07,10,2206,01,1050,908,9996,9996,9996,1,0
2008-037301,037301,2008,07,10,2206,01,1050,543,9996,9996,9996,2,0
2008-037301,037301,2008,07,10,2206,01,1050,560,9996,9996,9996,2,0
2008-037301,037301,2008,07,10,2206,01,1050,571,9996,9996,9996,2,0
2008-037301,037301,2008,07,10,2206,01,1050,572,9996,9996,9996,2,0
2008-037301,037301,2008,07,10,2206,01,1050,504,9996,9996,9996,8,0
2008-037301,037301,2008,07,10,2206,01,1050,514,9996,9996,9996,8,0
2008-037301,037301,2008,07,10,2206,01,1050,520,9996,9996,9996,8,0
2008-037301,037301,2008,07,10,2206,01,4711,692,710,9996,9996,6,0
2008-037301,037301,2008,07,10,2206,01,4711,1101,1120,9996,9996,6,0
2008-037304,037304,2008,07,10,2206,04,4678,1319,1360,9996,9996,6,0
2008-037305,037305,2008,07,10,2206,05,1050,1020,9996,9996,9996,1,0
2008-037902,037902,2008,07,24,1109,02,4678,1395,1410,9996,9996,6,0
2008-038002,038002,2008,07,24,1204,02,1050,874,9996,9996,9996,1,0
2008-038002,038002,2008,07,24,1204,02,1050,890,9996,9996,9996,1,0
2008-038002,038002,2008,07,24,1204,02,1050,810,9996,9996,9996,2,0
2008-038002,038002,2008,07,24,1204,02,4678,1330,1384,9996,9996,6,0
2008-038005,038005,2008,07,24,1204,05,4678,1197,1225,9996,9996,6,0
2008-038010,038010,2008,07,24,1204,10,1050,932,9996,9996,9996,1,0
2008-038010,038010,2008,07,24,1204,10,4678,1356,1396,9996,9996,6,0
2008-038010,038010,2008,07,24,1204,10,4711,980,1011,9996,9996,6,0
2008-038302,038302,2008,07,10,2105,02,4677,1064,1116,9996,9996,6,0
2008-038302,038302,2008,07,10,2105,02,4678,1269,1287,9996,9996,6,0
2008-038401,038401,2008,07,10,2106,01,4678,1212,1280,9996,9996,6,0
2008-038501,038501,2008,07,24,1201,01,1050,738,9996,9996,9996,2,0
2008-038501,038501,2008,07,24,1201,01,4678,1351,1384,9996,9996,6,0
2008-039101,039101,2008,07,34,1118,01,4711,1168,1207,9996,9996,6,0
2008-039102,039102,2008,07,34,1118,02,4677,840,880,9996,9996,6,2
2008-039102,039102,2008,07,34,1118,02,4678,1372,1425,9996,9996,6,2
2008-039405,039405,2008,07,34,2118,05,1050,968,9996,9996,9996,1,0
2008-039405,039405,2008,07,34,2118,05,1050,817,9996,9996,9996,2,0
2008-039406,039406,2008,07,34,2118,06,1050,1080,9996,9996,9996,1,0
2008-039412,039412,2008,07,34,2118,12,4677,1041,1065,9996,9996,6,0
2008-039414,039414,2008,07,34,2118,14,4678,1294,1338,9996,9996,6,0
2008-039603,039603,2008,07,34,1113,03,4678,1320,1340,9996,9996,6,0
2008-039604,039604,2008,07,34,1113,04,4678,1170,1190,9996,9996,6,0
2008-039605,039605,2008,07,34,1113,05,4677,1060,1110,9996,9996,6,0
2008-039606,039606,2008,07,34,1113,06,4677,870,889,9996,9996,6,0
2008-039607,039607,2008,07,34,1113,07,4677,1030,1070,9996,9996,6,0
2008-039609,039609,2008,07,34,1113,09,4678,1310,1320,9996,9996,6,0
2008-039901,039901,2008,07,36,1110,01,4711,874,912,9996,9996,6,0
2008-040003,040003,2008,07,36,1113,03,3551,2078,9996,9996,9996,2,0
2008-040008,040008,2008,07,36,1113,08,4711,930,938,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,980,994,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,1020,1041,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,1054,1075,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,1062,1070,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,1112,1135,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,1115,1135,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,1124,1128,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,1169,1182,9996,9996,6,0
2008-040008,040008,2008,07,36,1113,08,4711,1194,1203,9996,9996,6,0
2008-040011,040011,2008,07,36,1113,11,3531,1838,9996,9996,9996,2,0
2008-040013,040013,2008,07,36,1113,13,4931,2518,9996,9996,9996,1,0
2008-040015,040015,2008,07,36,1113,15,3531,1676,9996,9996,9996,1,0
2008-040201,040201,2008,07,36,1115,01,4711,801,888,9996,9996,6,0
2008-040504,040504,2008,07,36,2104,04,1050,555,9996,9996,9996,1,0
2008-040504,040504,2008,07,36,2104,04,1050,565,9996,9996,9996,1,0
2008-040504,040504,2008,07,36,2104,04,1050,570,9996,9996,9996,1,0
2008-040504,040504,2008,07,36,2104,04,1050,1164,9996,9996,9996,1,0
2008-041001,041001,2008,07,51,2116,01,4678,1298,1315,9996,9996,6,0
2008-041002,041002,2008,07,51,2116,02,1050,833,9996,9996,9996,1,0
2008-041002,041002,2008,07,51,2116,02,1050,829,9996,9996,9996,8,0
2008-041002,041002,2008,07,51,2116,02,4678,1299,1314,9996,9996,6,0
2008-041003,041003,2008,07,51,2116,03,4678,1309,1323,9996,9996,6,0
2008-041004,041004,2008,07,51,2116,04,1050,941,9996,9996,9996,1,0
2008-041004,041004,2008,07,51,2116,04,4677,1118,1150,9996,9996,6,0
2008-041004,041004,2008,07,51,2116,04,4678,1305,1314,9996,9996,6,0
2008-041005,041005,2008,07,51,2116,05,1050,735,9996,9996,9996,1,0
2008-041005,041005,2008,07,51,2116,05,1050,680,9996,9996,9996,8,0
2008-041005,041005,2008,07,51,2116,05,4677,1101,1125,9996,9996,6,0
2008-041005,041005,2008,07,51,2116,05,4711,1110,1120,9996,9996,6,0
2008-041006,041006,2008,07,51,2116,06,1050,1143,9996,9996,9996,1,0
2008-041007,041007,2008,07,51,2116,07,4678,1359,1384,9996,9996,6,0
2008-041008,041008,2008,07,51,2116,08,1050,1042,9996,9996,9996,1,0
2008-041011,041011,2008,07,51,2116,11,4678,1409,1420,9996,9996,6,0
2008-041011,041011,2008,07,51,2116,11,4720,1063,9996,9996,9996,6,0
2008-041012,041012,2008,07,51,2116,12,1050,576,9996,9996,9996,1,0
2008-041012,041012,2008,07,51,2116,12,1050,762,9996,9996,9996,1,0
2008-041013,041013,2008,07,51,2116,13,1050,712,9996,9996,9996,1,0
2008-041013,041013,2008,07,51,2116,13,1050,829,9996,9996,9996,2,0
2008-041101,041101,2008,07,51,2203,01,1050,847,9996,9996,9996,1,0
2008-041102,041102,2008,07,51,2203,02,1050,541,9996,9996,9996,1,0
2008-041103,041103,2008,07,51,2203,03,1050,473,9996,9996,9996,2,0
2008-041103,041103,2008,07,51,2203,03,1050,490,9996,9996,9996,2,0
2008-041103,041103,2008,07,51,2203,03,4678,1255,1267,9996,9996,6,0
2008-041104,041104,2008,07,51,2203,04,4678,1346,1362,9996,9996,6,0
2008-041105,041105,2008,07,51,2203,05,1050,492,9996,9996,9996,2,0
2008-041105,041105,2008,07,51,2203,05,4678,1249,1270,9996,9996,6,0
2008-041701,041701,2008,07,24,2206,01,4676,1447,1453,9996,9996,6,0
2008-041702,041702,2008,07,24,2206,02,1050,1037,9996,9996,9996,1,0
2008-041702,041702,2008,07,24,2206,02,1050,789,9996,9996,9996,2,0
2008-041702,041702,2008,07,24,2206,02,4677,854,9997,9996,9996,6,0
2008-041702,041702,2008,07,24,2206,02,4678,1276,9997,9996,9996,6,0
2008-041703,041703,2008,07,24,2206,03,4677,1035,1042,9996,9996,6,0
2008-041703,041703,2008,07,24,2206,03,4678,1312,1320,9996,9996,6,0
2008-041706,041706,2008,07,24,2206,06,1050,643,9996,9996,9996,2,0
2008-041706,041706,2008,07,24,2206,06,4678,1352,1359,9996,9996,6,0
2008-041707,041707,2008,07,24,2206,07,4678,1241,1247,9996,9996,6,0
2008-041708,041708,2008,07,24,2206,08,4677,942,949,9996,9996,6,0
2008-041708,041708,2008,07,24,2206,08,4678,1250,1256,9996,9996,6,0
2008-041708,041708,2008,07,24,2206,08,4720,1313,9996,9996,9996,6,0
2008-042401,042401,2008,07,36,2205,01,3551,1494,9996,9996,9996,2,2
2008-042701,042701,2008,07,51,2210,01,1050,802,9996,9996,9996,2,0
2008-042901,042901,2008,07,10,1106,01,1050,935,9996,9996,9996,1,0
2008-042903,042903,2008,07,10,1106,03,4711,987,998,9996,9996,6,0
2008-042903,042903,2008,07,10,1106,03,4711,1054,1071,9996,9996,6,0
2008-042904,042904,2008,07,10,1106,04,1050,821,9996,9996,9996,1,0
2008-042904,042904,2008,07,10,1106,04,4711,901,911,9996,9996,6,0
2008-042904,042904,2008,07,10,1106,04,4711,1350,1378,9996,9996,6,0
2008-042905,042905,2008,07,10,1106,05,4677,974,986,9996,9996,6,0
2008-043001,043001,2008,07,10,2101,01,4678,1297,1322,9996,9996,6,0
2008-043002,043002,2008,07,10,2101,02,1050,535,9996,9996,9996,8,0
2008-043101,043101,2008,07,10,2202,01,4678,1332,1346,9996,9996,6,0
2008-043403,043403,2008,07,24,1108,03,1050,813,9996,9996,9996,2,0
2008-043404,043404,2008,07,24,1108,04,1050,852,9996,9996,9996,1,0
2008-043404,043404,2008,07,24,1108,04,1050,796,9996,9996,9996,2,0
2008-043409,043409,2008,07,24,1108,09,4677,810,816,9996,9996,6,0
2008-043409,043409,2008,07,24,1108,09,4678,1222,1229,9996,9996,6,0
2008-043412,043412,2008,07,24,1108,12,1050,833,9996,9996,9996,1,0
2008-043412,043412,2008,07,24,1108,12,1050,459,9996,9996,9996,2,0
2008-043412,043412,2008,07,24,1108,12,1050,649,9996,9996,9996,2,0
2008-043415,043415,2008,07,24,1108,15,1050,677,9996,9996,9996,1,0
2008-043415,043415,2008,07,24,1108,15,1050,581,9996,9996,9996,2,0
2008-043415,043415,2008,07,24,1108,15,1050,629,9996,9996,9996,2,0
2008-043416,043416,2008,07,24,1108,16,1050,664,9996,9996,9996,2,0
2008-043422,043422,2008,07,24,1108,22,1050,1000,9996,9996,9996,1,0
2008-043422,043422,2008,07,24,1108,22,4678,1266,1272,9996,9996,6,0
2008-043423,043423,2008,07,24,1108,23,4678,1154,1166,9996,9996,6,0
2008-043425,043425,2008,07,24,1108,25,1050,566,9996,9996,9996,1,0
2008-043425,043425,2008,07,24,1108,25,1050,574,9996,9996,9996,1,0
2008-043425,043425,2008,07,24,1108,25,1050,611,9996,9996,9996,1,0
2008-043425,043425,2008,07,24,1108,25,1050,557,9996,9996,9996,2,0
2008-043425,043425,2008,07,24,1108,25,1050,560,9996,9996,9996,2,0
2008-043425,043425,2008,07,24,1108,25,1050,593,9996,9996,9996,2,0
2008-043501,043501,2008,07,24,2102,01,1050,918,9996,9996,9996,1,0
2008-043501,043501,2008,07,24,2102,01,1050,742,9996,9996,9996,2,0
2008-043601,043601,2008,07,36,1105,01,4711,1104,1180,9996,9996,6,0
2008-043603,043603,2008,07,36,1105,03,2171,9996,9996,9998,1708,6,0
2008-043605,043605,2008,07,36,1105,05,3531,2205,9996,9996,9996,2,0
2008-043607,043607,2008,07,36,1105,07,4711,1102,1112,9996,9996,6,0
2008-043608,043608,2008,07,36,1105,08,1050,1000,9996,9996,9996,1,0
2008-043701,043701,2008,07,36,1116,01,4911,1850,9996,9996,9996,1,0
2008-043702,043702,2008,07,36,1116,02,4931,2343,9996,9996,9996,1,0
2008-043706,043706,2008,07,36,1116,06,4931,2640,9996,9996,9996,1,0
2008-044901,044901,2008,07,51,1202,01,4720,740,9996,9996,9996,6,0
2008-044902,044902,2008,07,51,1202,02,4678,1386,1392,9996,9996,6,0
2008-044905,044905,2008,07,51,1202,05,1050,519,9996,9996,9996,2,0
2008-044905,044905,2008,07,51,1202,05,1050,528,9996,9996,9996,2,0
2008-044905,044905,2008,07,51,1202,05,4678,1300,1353,9996,9996,6,0
2008-044906,044906,2008,07,51,1202,06,1050,519,9996,9996,9996,2,0
2008-044907,044907,2008,07,51,1202,07,1050,560,9996,9996,9996,2,0
2008-044907,044907,2008,07,51,1202,07,1050,828,9996,9996,9996,2,0
2008-044907,044907,2008,07,51,1202,07,1050,873,9996,9996,9996,2,0
2008-044908,044908,2008,07,51,1202,08,4678,1310,1372,9996,9996,6,0
2008-044908,044908,2008,07,51,1202,08,4711,1050,1093,9996,9996,6,0
2008-045101,045101,2008,07,51,2118,01,1940,959,9996,9996,9996,6,0
2008-045101,045101,2008,07,51,2118,01,4678,1281,1303,9996,9996,6,0
2008-045201,045201,2008,07,51,2119,01,1050,501,9996,9996,9996,2,0
2008-045201,045201,2008,07,51,2119,01,1050,612,9996,9996,9996,2,0
2008-045201,045201,2008,07,51,2119,01,4678,1305,1317,9996,9996,6,0
2008-045302,045302,2008,07,51,2204,02,1050,1041,9996,9996,9996,2,0
2008-045302,045302,2008,07,51,2204,02,4678,1409,1435,9996,9996,6,0
2008-045302,045302,2008,07,51,2204,02,4720,838,9996,9996,9996,6,0
2008-045801,045801,2008,07,10,2207,01,1050,905,9996,9996,9996,1,0
2008-045801,045801,2008,07,10,2207,01,4678,1322,1333,9996,9996,6,0
2008-045804,045804,2008,07,10,2207,04,1050,782,9996,9996,9996,1,0
2008-045804,045804,2008,07,10,2207,04,1050,678,9996,9996,9996,2,0
2008-045804,045804,2008,07,10,2207,04,4678,1272,1291,9996,9996,6,0
2008-045806,045806,2008,07,10,2207,06,1050,1052,9996,9996,9996,1,0
2008-045806,045806,2008,07,10,2207,06,4711,1006,1019,9996,9996,6,0
2008-045807,045807,2008,07,10,2207,07,1050,1151,9996,9996,9996,1,0
2008-045807,045807,2008,07,10,2207,07,1050,651,9996,9996,9996,2,0
2008-045807,045807,2008,07,10,2207,07,1050,804,9996,9996,9996,2,0
2008-045807,045807,2008,07,10,2207,07,4678,1338,1345,9996,9996,6,0
2008-046201,046201,2008,07,24,2208,01,1050,562,9996,9996,9996,2,0
2008-046201,046201,2008,07,24,2208,01,1050,577,9996,9996,9996,2,0
2008-046201,046201,2008,07,24,2208,01,1050,583,9996,9996,9996,2,0
2008-046201,046201,2008,07,24,2208,01,1050,588,9996,9996,9996,2,0
2008-046202,046202,2008,07,24,2208,02,4678,1301,1308,9996,9996,6,0
2008-046601,046601,2008,07,34,2108,01,4678,1360,1430,9996,9996,6,2
2008-046602,046602,2008,07,34,2108,02,4677,865,928,9996,9996,6,2
2008-046604,046604,2008,07,34,2108,04,1050,980,9996,9996,9996,1,0
2008-046605,046605,2008,07,34,2108,05,4678,1397,1430,9996,9996,6,0
2008-048201,048201,2008,07,10,1105,01,4678,1334,1348,9996,9996,6,0
2008-048306,048306,2008,07,10,1107,06,4720,1612,9996,9996,9996,6,0
2008-048308,048308,2008,07,10,1107,08,4678,1380,1396,9996,9996,6,0
2008-048310,048310,2008,07,10,1107,10,1050,614,9996,9996,9996,2,0
2008-048310,048310,2008,07,10,1107,10,4711,895,920,9996,9996,6,0
2008-048313,048313,2008,07,10,1107,13,1050,580,9996,9996,9996,1,0
2008-048313,048313,2008,07,10,1107,13,1050,597,9996,9996,9996,1,0
2008-048313,048313,2008,07,10,1107,13,1050,658,9996,9996,9996,1,0
2008-048313,048313,2008,07,10,1107,13,1050,553,9996,9996,9996,2,0
2008-048313,048313,2008,07,10,1107,13,1050,564,9996,9996,9996,2,0
2008-048314,048314,2008,07,10,1107,14,1050,520,9996,9996,9996,1,0
2008-048314,048314,2008,07,10,1107,14,1050,531,9996,9996,9996,1,0
2008-048314,048314,2008,07,10,1107,14,1050,546,9996,9996,9996,1,0
2008-048314,048314,2008,07,10,1107,14,1050,558,9996,9996,9996,1,0
2008-048314,048314,2008,07,10,1107,14,1050,590,9996,9996,9996,1,0
2008-048314,048314,2008,07,10,1107,14,1050,598,9996,9996,9996,1,0
2008-048314,048314,2008,07,10,1107,14,1050,511,9996,9996,9996,2,0
2008-048314,048314,2008,07,10,1107,14,1050,522,9996,9996,9996,2,0
2008-048314,048314,2008,07,10,1107,14,1050,552,9996,9996,9996,2,0
2008-048314,048314,2008,07,10,1107,14,1050,562,9996,9996,9996,2,0
2008-048314,048314,2008,07,10,1107,14,4678,1280,9997,9996,9996,6,0
2008-048314,048314,2008,07,10,1107,14,4711,912,9997,9996,9996,6,0
2008-048314,048314,2008,07,10,1107,14,4711,991,9997,9996,9996,6,0
2008-048401,048401,2008,07,10,1108,01,4678,1332,1352,9996,9996,6,0
2008-048404,048404,2008,07,10,1108,04,1050,911,9996,9996,9996,2,0
2008-048404,048404,2008,07,10,1108,04,4678,1243,1266,9996,9996,6,0
2008-048501,048501,2008,07,10,2203,01,4678,1432,1449,9996,9996,6,0
2008-048504,048504,2008,07,10,2203,04,4678,1284,1310,9996,9996,6,2
2008-048507,048507,2008,07,10,2203,07,4678,1271,1292,9996,9996,6,0
2008-048513,048513,2008,07,10,2203,13,1050,1146,9996,9996,9996,1,0
2008-049101,049101,2008,07,24,1105,01,1050,503,9996,9996,9996,2,0
2008-049101,049101,2008,07,24,1105,01,1050,511,9996,9996,9996,2,0
2008-049101,049101,2008,07,24,1105,01,1050,512,9996,9996,9996,2,0
2008-049101,049101,2008,07,24,1105,01,4678,1328,1333,9996,9996,6,0
2008-049104,049104,2008,07,24,1105,04,4678,1380,1387,9996,9996,6,0
2008-049105,049105,2008,07,24,1105,05,4678,1435,1440,9996,9996,6,0
2008-049204,049204,2008,07,25,1119,04,4678,1334,1387,9996,9996,6,0
2008-049208,049208,2008,07,25,1119,08,4678,1365,1426,9996,9996,6,0
2008-049403,049403,2008,07,24,1110,03,1050,544,9996,9996,9996,2,0
2008-049403,049403,2008,07,24,1110,03,1050,549,9996,9996,9996,2,0
2008-049404,049404,2008,07,24,1110,04,1050,522,9996,9996,9996,2,0
2008-049405,049405,2008,07,24,1110,05,1050,504,9996,9996,9996,2,0
2008-049411,049411,2008,07,24,1110,11,1050,663,9996,9996,9996,1,0
2008-049417,049417,2008,07,24,1110,17,4678,1340,1347,9996,9996,6,0
2008-049422,049422,2008,07,24,1110,22,1050,680,9996,9996,9996,1,0
2008-049422,049422,2008,07,24,1110,22,1050,684,9996,9996,9996,1,0
2008-049422,049422,2008,07,24,1110,22,1050,566,9996,9996,9996,2,0
2008-049422,049422,2008,07,24,1110,22,1050,581,9996,9996,9996,2,0
2008-049425,049425,2008,07,24,1110,25,4678,1341,1355,9996,9996,6,0
2008-049601,049601,2008,07,24,2112,01,4677,1010,1025,9996,9996,6,0
2008-049601,049601,2008,07,24,2112,01,4711,898,928,9996,9996,6,0
2008-049602,049602,2008,07,24,2112,02,4677,1080,1097,9996,9996,6,0
2008-049603,049603,2008,07,24,2112,03,4678,1290,1309,9996,9996,6,0
2008-049604,049604,2008,07,24,2112,04,1050,612,9996,9996,9996,1,0
2008-049604,049604,2008,07,24,2112,04,1050,590,9996,9996,9996,2,0
2008-049605,049605,2008,07,24,2112,05,4676,1759,1778,9996,9996,6,0
2008-049605,049605,2008,07,24,2112,05,4711,797,813,9996,9996,6,0
2008-049606,049606,2008,07,24,2112,06,4678,1297,1327,9996,9996,6,0
2008-049608,049608,2008,07,24,2112,08,1050,701,9996,9996,9996,2,0
2008-049608,049608,2008,07,24,2112,08,4676,1470,1490,9996,9996,6,0
2008-049904,049904,2008,07,34,1107,04,4678,1360,1380,9996,9996,6,7
2008-049905,049905,2008,07,34,1107,05,4678,1363,1373,9996,9996,6,2
2008-049911,049911,2008,07,34,1107,11,4678,1372,9997,9996,9996,6,0
2008-049912,049912,2008,07,34,1107,12,4676,1778,9997,9996,9996,6,0
2008-049918,049918,2008,07,34,1107,18,4678,1372,9997,9996,9996,6,7
2008-050001,050001,2008,07,34,1108,01,4677,860,9997,9996,9996,6,0
2008-050302,050302,2008,07,34,1203,02,4678,1350,1372,9996,9996,6,2
2008-050304,050304,2008,07,34,1203,04,4677,1066,1084,9996,9996,6,0
2008-050402,050402,2008,07,34,2136,02,4678,1296,1325,9996,9996,6,0
2008-050403,050403,2008,07,34,2136,03,1050,972,9996,9996,9996,1,0
2008-050403,050403,2008,07,34,2136,03,4677,991,1025,9996,9996,6,0
2008-050403,050403,2008,07,34,2136,03,4678,1377,1409,9996,9996,6,0
2008-050404,050404,2008,07,34,2136,04,4677,1049,1093,9996,9996,6,0
2008-050408,050408,2008,07,34,2136,08,4676,1732,1788,9996,9996,6,0
2008-050501,050501,2008,07,34,2140,01,4678,1310,1350,9996,9996,6,2
2008-050501,050501,2008,07,34,2140,01,4678,1350,1370,9996,9996,6,2
2008-050502,050502,2008,07,34,2140,02,4677,1090,1110,9996,9996,6,2
2008-050502,050502,2008,07,34,2140,02,4678,1350,1380,9996,9996,6,2
2008-050503,050503,2008,07,34,2140,03,4677,1080,1090,9996,9996,6,0
2008-050503,050503,2008,07,34,2140,03,4678,1350,1380,9996,9996,6,0
